Dates,CCI Values
2019-02-13,78.1306
2019-02-12,77.9156
2019-02-11,67.2900
2019-02-08,65.9763
2019-02-07,96.5913
2019-02-06,118.5730
2019-02-05,129.6254
2019-02-04,110.4890
2019-02-01,120.1961
2019-01-31,161.8091
2019-01-30,277.6285
2019-01-29,109.1812
2019-01-28,59.3036
2019-01-25,108.2964
2019-01-24,62.1125
2019-01-23,60.0491
2019-01-22,86.8386
2019-01-18,142.5909
2019-01-17,96.9774
2019-01-16,72.4458
2019-01-15,75.2123
2019-01-14,84.1629
2019-01-11,115.8294
2019-01-10,146.9731
2019-01-09,165.4132
2019-01-08,160.2282
2019-01-07,113.4150
2019-01-04,113.6354
2019-01-03,-1.0849
2019-01-02,51.5940
2018-12-31,64.3145
2018-12-28,30.4049
2018-12-27,-27.6848
2018-12-26,-80.8358
2018-12-24,-194.7957
2018-12-21,-182.8452
2018-12-20,-171.2920
2018-12-19,-38.6187
2018-12-18,10.1204
2018-12-17,-77.5318
2018-12-14,-83.1623
2018-12-13,-55.8055
2018-12-12,-49.2372
2018-12-11,-53.7640
2018-12-10,-56.2149
2018-12-07,-25.3124
2018-12-06,-19.4556
2018-12-04,79.7923
2018-12-03,175.7903
2018-11-30,128.1852
2018-11-29,104.7829
2018-11-28,25.3802
2018-11-27,-61.1692
2018-11-26,-75.2978
2018-11-23,-97.5056
2018-11-21,-95.3628
2018-11-20,-155.1449
2018-11-19,-144.1621
2018-11-16,-135.5908
2018-11-15,-149.8899
2018-11-14,-149.1763
2018-11-13,-169.0608
2018-11-12,7.3028
2018-11-09,91.2201
2018-11-08,122.9514
2018-11-07,108.9486
2018-11-06,105.5553
2018-11-05,58.9363
2018-11-02,83.5158
2018-11-01,73.7415
2018-10-31,32.1521
2018-10-30,-124.2045
2018-10-29,-196.7917
2018-10-26,-0.4439
2018-10-25,38.0431
2018-10-24,-38.0880
2018-10-23,-171.9963
2018-10-22,-89.6732
2018-10-19,-84.8726
2018-10-18,-60.2646
2018-10-17,-44.9066
2018-10-16,-57.7012
2018-10-15,-108.0313
2018-10-12,-146.4671
2018-10-11,-174.7275
2018-10-10,-82.1078
2018-10-09,36.2995
2018-10-08,35.1324
2018-10-05,72.8299
2018-10-04,103.3264
2018-10-03,164.6577
2018-10-02,201.3117
2018-10-01,251.1219
2018-09-28,98.2250
2018-09-27,29.1940
2018-09-26,24.2273
2018-09-25,63.2806
2018-09-24,84.8287
2018-09-21,112.1593
2018-09-20,116.8491
2018-09-19,130.6036
2018-09-18,119.3956
2018-09-17,97.7929
2018-09-14,155.8462
2018-09-13,186.4990
2018-09-12,102.8717
2018-09-11,-92.8574
2018-09-10,-74.6577
2018-09-07,-14.1158
2018-09-06,46.7299
2018-09-05,-67.4846
2018-09-04,-125.0403
2018-08-31,-191.4502
2018-08-30,-75.3575
2018-08-29,21.9608
2018-08-28,68.5834
2018-08-27,87.0152
2018-08-24,53.2341
2018-08-23,44.0316
2018-08-22,104.4818
2018-08-21,130.4400
2018-08-20,111.8947
2018-08-17,57.0689
2018-08-16,28.2242
2018-08-15,-163.6934
2018-08-14,-108.7248
2018-08-13,-128.1459
2018-08-10,-166.7376
2018-08-09,-80.7804
2018-08-08,-61.0107
2018-08-07,-58.6714
2018-08-06,-137.2002
2018-08-03,-131.3660
2018-08-02,-164.4292
2018-08-01,-72.1227
2018-07-31,-1.0566
2018-07-30,-60.2393
2018-07-27,161.7927
2018-07-26,85.3088
2018-07-25,-31.5801
2018-07-24,66.1575
2018-07-23,23.4937
2018-07-20,49.9885
2018-07-19,79.1203
2018-07-18,118.0549
2018-07-17,129.6082
2018-07-16,149.8006
2018-07-13,132.7533
2018-07-12,112.4654
2018-07-11,86.8440
2018-07-10,211.7517
2018-07-09,218.7540
2018-07-06,-15.8783
2018-07-05,-43.7844
2018-07-03,-16.1618
2018-07-02,-45.0075
2018-06-29,-19.3825
2018-06-28,-67.7801
2018-06-27,-72.7292
2018-06-26,-89.5056
2018-06-25,-110.9254
2018-06-22,-94.6614
2018-06-21,-124.7808
2018-06-20,-129.5380
2018-06-19,-199.5383
2018-06-18,-141.5763
2018-06-15,-131.7034
2018-06-14,-40.7779
2018-06-13,18.4146
2018-06-12,76.1886
2018-06-11,102.0451
2018-06-08,110.1344
2018-06-07,163.1558
2018-06-06,213.5868
2018-06-05,114.8662
2018-06-04,106.8664
2018-06-01,-4.0052
2018-05-31,-28.2577
2018-05-30,35.8393
2018-05-29,21.0223
2018-05-25,69.5519
2018-05-24,75.4077
2018-05-23,84.2513
2018-05-22,127.9152
2018-05-21,262.3867
2018-05-18,179.3056
2018-05-17,46.4255
2018-05-16,34.7405
2018-05-15,51.0067
2018-05-14,91.3611
2018-05-11,88.8424
2018-05-10,122.6724
2018-05-09,94.3907
2018-05-08,48.1315
2018-05-07,65.1385
2018-05-04,-25.7577
2018-05-03,-105.0473
2018-05-02,-164.8182
2018-05-01,-198.3628
2018-04-30,-73.4999
2018-04-27,62.0011
2018-04-26,105.5807
2018-04-25,67.0115
2018-04-24,-46.8977
2018-04-23,63.9414
2018-04-20,70.1355
2018-04-19,117.0382
2018-04-18,144.1411
2018-04-17,107.0624
2018-04-16,13.3239
2018-04-13,41.3013
2018-04-12,114.0666
2018-04-11,55.4646
2018-04-10,128.0237
2018-04-09,7.1415
2018-04-06,35.4927
2018-04-05,194.6613
2018-04-04,-60.6744
2018-04-03,18.4595
2018-04-02,-58.5275
2018-03-29,-16.7645
2018-03-28,-150.9166
2018-03-27,-79.8535
2018-03-26,-42.2823
2018-03-23,-100.9614
2018-03-22,-110.6032
2018-03-21,-3.0246
2018-03-20,-24.7544
2018-03-19,-76.9666
2018-03-16,-113.5127
2018-03-15,-160.0964
2018-03-14,-203.7605
2018-03-13,-111.3258
2018-03-12,-47.5865
2018-03-09,-0.7109
2018-03-08,-49.3313
2018-03-07,-92.8382
2018-03-06,-61.4639
2018-03-05,-96.2702
2018-03-02,-203.8506
2018-03-01,-78.0737
2018-02-28,124.9132
2018-02-27,166.6776
2018-02-26,121.4087
2018-02-23,65.4818
2018-02-22,72.3353
2018-02-21,85.8565
2018-02-20,99.1643
2018-02-16,130.5686
2018-02-15,125.1704
2018-02-14,34.8864
2018-02-13,17.4820
2018-02-12,10.6850
2018-02-09,-88.2391
2018-02-08,-54.4016
2018-02-07,31.1718
2018-02-06,-87.8729
2018-02-05,-106.6894
2018-02-02,74.9584
2018-02-01,167.3218
2018-01-31,243.4485
2018-01-30,-64.6778
2018-01-29,35.1353
2018-01-26,82.5237
2018-01-25,50.9720
2018-01-24,3.6897
2018-01-23,23.3917
2018-01-22,38.9215
2018-01-19,60.4939
2018-01-18,93.3877
2018-01-17,131.7467
2018-01-16,124.5236
2018-01-12,144.0675
2018-01-11,141.6884
2018-01-10,143.8669
2018-01-09,183.5184
2018-01-08,206.2949
2018-01-05,320.1646
2018-01-04,54.9961
2018-01-03,106.5219
2018-01-02,41.9842
2017-12-29,-28.4611
2017-12-28,23.6401
2017-12-27,19.6784
2017-12-26,40.8931
2017-12-22,28.0399
2017-12-21,54.5460
2017-12-20,93.1685
2017-12-19,82.0689
2017-12-18,91.5844
2017-12-15,103.0306
2017-12-14,126.1987
2017-12-13,141.2445
2017-12-12,151.1376
2017-12-11,95.3095
2017-12-08,142.2112
2017-12-07,116.9832
2017-12-06,81.5798
2017-12-05,95.4053
2017-12-04,163.0901
2017-12-01,144.9869
2017-11-30,251.4484
2017-11-29,142.5445
2017-11-28,110.0156
2017-11-27,74.7942
2017-11-24,85.8201
2017-11-22,113.5538
2017-11-21,155.5100
2017-11-20,81.0956
2017-11-17,-13.6243
2017-11-16,81.3993
2017-11-15,19.1109
2017-11-14,-7.1045
2017-11-13,27.0700
2017-11-10,7.9706
2017-11-09,65.2705
2017-11-08,121.7066
2017-11-07,157.3058
2017-11-06,111.4522
2017-11-03,47.7451
2017-11-02,24.7913
2017-11-01,-58.9625
2017-10-31,-51.8133
2017-10-30,-53.5333
2017-10-27,-95.7106
2017-10-26,-48.0115
2017-10-25,-47.5517
2017-10-24,151.3238
2017-10-23,126.5717
2017-10-20,135.1880
2017-10-19,-79.6138
2017-10-18,-19.5153
2017-10-17,-47.9601
2017-10-16,53.0535
2017-10-13,110.1959
2017-10-12,131.9981
2017-10-11,129.1123
2017-10-10,139.2366
2017-10-09,116.2407
2017-10-06,150.2699
2017-10-05,129.5065
2017-10-04,28.1080
2017-10-03,70.2839
2017-10-02,20.3816
2017-09-29,-31.0487
2017-09-28,-9.2092
2017-09-27,68.1118
2017-09-26,48.1909
2017-09-25,52.1747
2017-09-22,97.6568
2017-09-21,100.1875
2017-09-20,114.9430
2017-09-19,129.2289
2017-09-18,170.2826
2017-09-15,194.8623
2017-09-14,161.5489
2017-09-13,71.1079
2017-09-12,65.9477
2017-09-11,85.2697
2017-09-08,-9.7498
2017-09-07,-100.3436
2017-09-06,-133.3522
2017-09-05,-44.2270
2017-09-01,115.4264
2017-08-31,90.0163
2017-08-30,136.8405
2017-08-29,109.2053
2017-08-28,-50.7378
2017-08-25,-27.8299
2017-08-24,55.0056
2017-08-23,73.6191
2017-08-22,110.6657
2017-08-21,-29.2247
2017-08-18,-28.5222
2017-08-17,-19.5659
2017-08-16,88.3810
2017-08-15,89.5622
2017-08-14,6.7712
2017-08-11,-117.4912
2017-08-10,-159.4140
2017-08-09,-129.0198
2017-08-08,21.0957
2017-08-07,37.6527
2017-08-04,32.3176
2017-08-03,41.4437
2017-08-02,55.8212
2017-08-01,75.3091
2017-07-31,108.2146
2017-07-28,133.0731
2017-07-27,208.4821
2017-07-26,313.5906
2017-07-25,119.1078
2017-07-24,120.3169
2017-07-21,114.9552
2017-07-20,105.5790
2017-07-19,115.1085
2017-07-18,79.8356
2017-07-17,109.8975
2017-07-14,110.1737
2017-07-13,96.2159
2017-07-12,149.8548
2017-07-11,161.8937
2017-07-10,135.2732
2017-07-07,108.9535
2017-07-06,101.7587
2017-07-05,87.7909
2017-07-03,-63.9084
2017-06-30,-92.3665
2017-06-29,-89.6142
2017-06-28,46.0943
2017-06-27,41.6657
2017-06-26,91.1307
2017-06-23,94.3846
2017-06-22,86.2409
2017-06-21,91.4493
2017-06-20,124.2817
2017-06-19,152.9834
2017-06-16,184.6946
2017-06-15,198.4603
2017-06-14,154.1662
2017-06-13,98.8649
2017-06-12,56.9454
2017-06-09,101.2269
2017-06-08,106.4265
2017-06-07,20.1495
2017-06-06,24.3530
2017-06-05,126.3423
2017-06-02,132.8852
2017-06-01,57.0282
2017-05-31,89.1580
2017-05-30,90.3534
2017-05-26,112.7283
2017-05-25,132.1542
2017-05-24,88.5585
2017-05-23,63.9157
2017-05-22,62.8212
2017-05-19,-82.5587
2017-05-18,-217.2937
2017-05-17,-209.6672
2017-05-16,-36.4517
2017-05-15,-5.8984
2017-05-12,27.7552
2017-05-11,45.1981
2017-05-10,-21.0011
2017-05-09,164.9544
2017-05-08,193.3914
2017-05-05,150.4148
2017-05-04,35.7045
2017-05-03,44.0627
2017-05-02,61.2232
2017-05-01,55.9364
2017-04-28,112.8089
2017-04-27,103.5174
2017-04-26,76.6548
2017-04-25,166.1697
2017-04-24,193.1029
2017-04-21,167.3485
2017-04-20,117.3250
2017-04-19,106.3925
2017-04-18,64.8223
2017-04-17,33.5204
2017-04-13,-147.1339
2017-04-12,-123.2612
2017-04-11,41.1289
2017-04-10,90.7467
2017-04-07,102.4593
2017-04-06,40.6366
2017-04-05,90.2097
2017-04-04,114.0678
2017-04-03,-25.1554
2017-03-31,12.1356
2017-03-30,34.7670
2017-03-29,5.4724
2017-03-28,-47.0860
2017-03-27,-122.9011
2017-03-24,-129.6202
2017-03-23,-92.5648
2017-03-22,-167.4449
2017-03-21,-140.0982
2017-03-20,-13.3157
2017-03-17,-21.0763
2017-03-16,-74.7774
2017-03-15,-91.5210
2017-03-14,-114.0702
2017-03-13,-154.8320
2017-03-10,-105.2109
2017-03-09,-16.6721
2017-03-08,38.6986
2017-03-07,44.5457
2017-03-06,40.8118
2017-03-03,77.3347
2017-03-02,123.1957
2017-03-01,143.8658
2017-02-28,118.1330
2017-02-27,110.3148
2017-02-24,108.1804
2017-02-23,118.7548
2017-02-22,124.6781
2017-02-21,167.4146
2017-02-17,133.9696
2017-02-16,118.9928
2017-02-15,126.5421
2017-02-14,134.0308
2017-02-13,159.0418
2017-02-10,123.2464
2017-02-09,51.5322
2017-02-08,22.7752
2017-02-07,40.9515
2017-02-06,-32.7095
2017-02-03,-31.6279
2017-02-02,-28.9157
2017-02-01,19.7298
2017-01-31,21.7130
2017-01-30,50.3253
2017-01-27,117.7375
2017-01-26,194.2944
2017-01-25,319.7389
2017-01-24,123.1340
2017-01-23,-60.8613
2017-01-20,99.4286
2017-01-19,52.1879
2017-01-18,-104.0200
2017-01-17,-53.0874
2017-01-13,53.7781
2017-01-12,7.7602
2017-01-11,71.3489
2017-01-10,91.1784
2017-01-09,73.7969
2017-01-06,108.7397
2017-01-05,111.0527
2017-01-04,137.1688
2017-01-03,-34.9513
2016-12-30,-63.0264
2016-12-29,-35.4041
2016-12-28,10.0334
2016-12-27,70.0409
2016-12-23,77.1757
2016-12-22,96.2653
2016-12-21,111.2132
2016-12-20,77.7421
2016-12-19,59.4907
2016-12-16,-2.9267
2016-12-15,-12.9780
2016-12-14,30.8508
2016-12-13,113.9932
2016-12-12,130.8909
2016-12-09,171.2217
2016-12-08,194.7626
2016-12-07,126.5796
2016-12-06,49.8045
2016-12-05,108.8492
2016-12-02,100.9117
2016-12-01,106.6070
2016-11-30,107.3463
2016-11-29,118.6746
2016-11-28,60.7272
2016-11-25,91.9516
2016-11-23,126.5340
2016-11-22,95.9752
2016-11-21,30.9375
2016-11-18,-5.8974
2016-11-17,12.4242
2016-11-16,46.0040
2016-11-15,80.4849
2016-11-14,126.6206
2016-11-11,145.2699
2016-11-10,227.8122
2016-11-09,152.2343
2016-11-08,70.5446
2016-11-07,37.6097
2016-11-04,-56.1064
2016-11-03,-20.5459
2016-11-02,23.9238
2016-11-01,60.4095
2016-10-31,74.2477
2016-10-28,105.3883
2016-10-27,161.0472
2016-10-26,215.2084
2016-10-25,156.1684
2016-10-24,154.3711
2016-10-21,42.0987
2016-10-20,99.0312
2016-10-19,147.5735
2016-10-18,123.1106
2016-10-17,33.1497
2016-10-14,32.0704
2016-10-13,-39.8315
2016-10-12,9.0496
2016-10-11,56.9700
2016-10-10,149.6857
2016-10-07,87.4933
2016-10-06,169.5763
2016-10-05,263.6836
2016-10-04,112.6004
2016-10-03,69.1456
2016-09-30,67.8256
2016-09-29,58.2606
2016-09-28,78.0527
2016-09-27,64.3692
2016-09-26,75.1409
2016-09-23,139.4323
2016-09-22,186.5614
2016-09-21,55.2110
2016-09-20,-52.5374
2016-09-19,-70.4621
2016-09-16,-110.7657
2016-09-15,-101.6180
2016-09-14,-105.2371
2016-09-13,-85.4671
2016-09-12,-106.1626
2016-09-09,-104.5733
2016-09-08,41.0917
2016-09-07,38.1037
2016-09-06,13.9405
2016-09-02,-51.7368
2016-09-01,-150.8532
2016-08-31,-180.6807
2016-08-30,-142.6969
2016-08-29,-93.3693
2016-08-26,-149.7119
2016-08-25,-149.7812
2016-08-24,-65.2997
2016-08-23,51.8238
2016-08-22,66.7930
2016-08-19,55.2860
2016-08-18,106.9712
2016-08-17,100.4766
2016-08-16,120.0381
2016-08-15,152.8927
2016-08-12,118.0994
2016-08-11,127.1068
2016-08-10,91.8003
2016-08-09,-21.6922
2016-08-08,-46.5863
2016-08-05,-85.9249
2016-08-04,-106.8531
2016-08-03,-104.2053
2016-08-02,-117.4822
2016-08-01,-47.5736
2016-07-29,-53.7776
2016-07-28,-3.0740
2016-07-27,189.3701
2016-07-26,72.3662
2016-07-25,13.6078
2016-07-22,-2.9055
2016-07-21,76.3582
2016-07-20,121.1170
2016-07-19,122.7100
2016-07-18,102.0441
2016-07-15,96.3970
2016-07-14,78.9946
2016-07-13,55.3385
2016-07-12,101.4977
2016-07-11,146.7969
2016-07-08,97.3075
2016-07-07,-6.5333
2016-07-06,-47.1828
2016-07-05,-22.9102
2016-07-01,15.8546
2016-06-30,-1.0749
2016-06-29,-61.6526
2016-06-28,-132.3633
2016-06-27,-194.3902
2016-06-24,-144.8560
2016-06-23,134.2924
2016-06-22,64.5095
2016-06-21,53.3334
2016-06-20,77.9699
2016-06-17,-78.9789
2016-06-16,-94.6479
2016-06-15,8.9060
2016-06-14,-2.4232
2016-06-13,20.3466
2016-06-10,45.4119
2016-06-09,106.6737
2016-06-08,138.5725
2016-06-07,167.7969
2016-06-06,144.0725
2016-06-03,-51.4013
2016-06-02,-103.7353
2016-06-01,-146.0502
2016-05-31,-80.3087
2016-05-27,-14.0287
2016-05-26,-25.4056
2016-05-25,-48.8554
2016-05-24,-90.8322
2016-05-23,-129.5543
2016-05-20,-158.6403
2016-05-19,-207.3333
2016-05-18,-77.4833
2016-05-17,31.0451
2016-05-16,59.3592
2016-05-13,41.5102
2016-05-12,115.8780
2016-05-11,74.1155
2016-05-10,39.1177
2016-05-09,-39.2636
2016-05-06,-10.1441
2016-05-05,-41.1267
2016-05-04,-65.2131
2016-05-03,-12.5138
2016-05-02,49.7253
2016-04-29,69.5104
2016-04-28,146.4409
2016-04-27,223.5601
2016-04-26,133.3907
2016-04-25,-53.4923
2016-04-22,27.8667
2016-04-21,42.7743
2016-04-20,2.0188
2016-04-19,122.4771
2016-04-18,99.3445
2016-04-15,115.0833
2016-04-14,147.4180
2016-04-13,187.5329
2016-04-12,78.9220
2016-04-11,39.9408
2016-04-08,16.2750
2016-04-07,-35.5055
2016-04-06,-55.0209
2016-04-05,-74.5845
2016-04-04,-96.3078
2016-04-01,-133.7814
2016-03-31,-151.1316
2016-03-30,-61.4397
2016-03-29,-34.8696
2016-03-28,13.3859
2016-03-24,23.4973
2016-03-23,67.7400
2016-03-22,113.4808
2016-03-21,156.7310
2016-03-18,187.0011
2016-03-17,165.6820
2016-03-16,129.0800
2016-03-15,119.1229
2016-03-14,149.1434
2016-03-11,136.8476
2016-03-10,89.5236
2016-03-09,110.2735
2016-03-08,113.5502
2016-03-07,142.5229
2016-03-04,134.9821
2016-03-03,73.1864
2016-03-02,116.7680
2016-03-01,150.0049
2016-02-29,89.6423
2016-02-26,88.2860
2016-02-25,54.7123
2016-02-24,8.8604
2016-02-23,51.4503
2016-02-22,55.1751
2016-02-19,10.2760
2016-02-18,29.5765
2016-02-17,-2.9511
2016-02-16,-73.3886
2016-02-12,-168.1199
2016-02-11,-289.7834
2016-02-10,-60.3929
2016-02-09,-39.4510
2016-02-08,-34.7377
2016-02-05,40.6933
2016-02-04,47.5782
2016-02-03,-20.5212
2016-02-02,-71.2596
2016-02-01,-32.3287
2016-01-29,-73.4630
2016-01-28,-153.7326
2016-01-27,-205.1473
2016-01-26,18.7985
2016-01-25,-61.0726
2016-01-22,-65.1772
2016-01-21,-101.1663
2016-01-20,-149.2144
2016-01-19,-98.4689
2016-01-15,-112.0259
2016-01-14,-88.3979
2016-01-13,-87.5789
2016-01-12,-89.3261
2016-01-11,-130.1120
2016-01-08,-156.8681
2016-01-07,-178.1872
2016-01-06,-143.6225
2016-01-05,-89.8820
2016-01-04,-101.7554
2015-12-31,35.2206
2015-12-30,77.0299
2015-12-29,78.4013
2015-12-28,6.2246
2015-12-24,-10.7208
2015-12-23,-16.1944
2015-12-22,-75.1415
2015-12-21,-131.7739
2015-12-18,-168.9872
2015-12-17,46.4040
2015-12-16,92.6995
2015-12-15,3.9988
2015-12-14,-144.3736
2015-12-11,-95.0313
2015-12-10,-36.0218
2015-12-09,-161.2522
2015-12-08,-122.6175
2015-12-07,75.2530
2015-12-04,9.8054
2015-12-03,-131.8012
2015-12-02,-70.5758
2015-12-01,3.2431
2015-11-30,-67.0486
2015-11-27,4.1571
2015-11-25,38.7836
2015-11-24,61.0770
2015-11-23,78.8840
2015-11-20,139.0161
2015-11-19,139.7628
2015-11-18,96.5920
2015-11-17,12.5994
2015-11-16,-73.3608
2015-11-13,-132.0569
2015-11-12,-185.0882
2015-11-11,-120.8210
2015-11-10,-156.7881
2015-11-09,-102.7670
2015-11-06,39.8807
2015-11-05,84.9982
2015-11-04,116.4002
2015-11-03,60.4295
2015-11-02,76.0532
2015-10-30,73.8307
2015-10-29,59.9722
2015-10-28,76.5516
2015-10-27,104.6908
2015-10-26,120.0655
2015-10-23,174.7011
2015-10-22,222.6541
2015-10-21,80.6402
2015-10-20,34.5300
2015-10-19,2.0325
2015-10-16,11.5382
2015-10-15,0.6933
2015-10-14,4.3159
2015-10-13,88.5910
2015-10-12,114.1738
2015-10-09,128.9938
2015-10-08,145.4505
2015-10-07,171.3677
2015-10-06,155.2829
2015-10-05,104.9507
2015-10-02,0.7646
2015-10-01,-34.9077
2015-09-30,-41.6867
2015-09-29,-100.0701
2015-09-28,-118.3369
2015-09-25,-110.3731
2015-09-24,-194.1406
2015-09-23,-109.0189
2015-09-22,-77.0351
2015-09-21,43.6771
2015-09-18,57.1853
2015-09-17,147.6529
2015-09-16,132.8466
2015-09-15,109.8539
2015-09-14,88.2824
2015-09-11,93.3536
2015-09-10,92.3622
2015-09-09,115.5699
2015-09-08,118.5752
2015-09-04,6.0376
2015-09-03,48.9231
2015-09-02,-20.1815
2015-09-01,-69.1240
2015-08-31,-29.6733
2015-08-28,-23.7872
2015-08-27,-45.8834
2015-08-26,-87.0722
2015-08-25,-126.5627
2015-08-24,-202.0542
2015-08-21,-230.5641
2015-08-20,-222.8437
2015-08-19,-57.5667
2015-08-18,46.6551
2015-08-17,16.9156
2015-08-14,72.2371
2015-08-13,25.9248
2015-08-12,-111.1561
2015-08-11,43.3906
2015-08-10,152.1559
2015-08-07,-0.5083
2015-08-06,89.9329
2015-08-05,104.0377
2015-08-04,-7.3641
2015-08-03,-19.9374
2015-07-31,-11.1425
2015-07-30,-59.8843
2015-07-29,-53.1048
2015-07-28,-159.5309
2015-07-27,-222.1416
2015-07-24,-172.1033
2015-07-23,2.3293
2015-07-22,38.7217
2015-07-21,-21.5673
2015-07-20,38.7994
2015-07-17,54.5819
2015-07-16,108.8295
2015-07-15,103.2624
2015-07-14,146.8571
2015-07-13,160.2982
2015-07-10,137.7962
2015-07-09,99.2811
2015-07-08,44.5278
2015-07-07,27.7593
2015-07-06,-62.8963
2015-07-02,-63.6664
2015-07-01,-76.0657
2015-06-30,-155.0678
2015-06-29,-183.7349
2015-06-26,-69.4309
2015-06-25,-47.1120
2015-06-24,-16.2570
2015-06-23,63.7412
2015-06-22,121.3033
2015-06-19,148.3652
2015-06-18,196.8125
2015-06-17,114.9131
2015-06-16,45.7589
2015-06-15,11.7574
2015-06-12,31.8135
2015-06-11,86.9386
2015-06-10,-14.2695
2015-06-09,-94.6777
2015-06-08,-89.5446
2015-06-05,-110.0503
2015-06-04,-72.6559
2015-06-03,6.7704
2015-06-02,-42.6034
2015-06-01,-100.9463
2015-05-29,-135.2691
2015-05-28,-111.1098
2015-05-27,-150.8439
2015-05-26,-199.1417
2015-05-22,-82.8496
2015-05-21,54.4350
2015-05-20,41.6666
2015-05-19,73.2592
2015-05-18,68.0710
2015-05-15,93.8850
2015-05-14,134.6845
2015-05-13,99.4312
2015-05-12,73.9457
2015-05-11,95.4723
2015-05-08,35.7890
2015-05-07,-92.5680
2015-05-06,-102.1474
2015-05-05,-100.6019
2015-05-04,-100.6668
2015-05-01,-108.7129
2015-04-30,-155.1833
2015-04-29,-126.8206
2015-04-28,-130.1625
2015-04-27,-132.6491
2015-04-24,-145.1120
2015-04-23,-120.0736
2015-04-22,-107.6762
2015-04-21,35.5169
2015-04-20,-20.9673
2015-04-17,-144.0807
2015-04-16,-28.9037
2015-04-15,41.1093
2015-04-14,39.4235
2015-04-13,90.7386
2015-04-10,118.1226
2015-04-09,95.1443
2015-04-08,128.8766
2015-04-07,111.8598
2015-04-06,-2.2840
2015-04-02,-44.0854
2015-04-01,-81.8376
2015-03-31,-31.5118
2015-03-30,-4.2997
2015-03-27,-107.8515
2015-03-26,-165.3362
2015-03-25,-163.0275
2015-03-24,-74.4920
2015-03-23,16.5900
2015-03-20,87.6390
2015-03-19,73.3078
2015-03-18,82.1373
2015-03-17,49.4242
2015-03-16,-4.2786
2015-03-13,-117.2169
2015-03-12,-69.9805
2015-03-11,-86.2293
2015-03-10,-30.4322
2015-03-09,53.0285
2015-03-06,1.1235
2015-03-05,45.5894
2015-03-04,35.7700
2015-03-03,92.7248
2015-03-02,4.6038
2015-02-27,-44.4115
2015-02-26,-13.5300
2015-02-25,38.9790
2015-02-24,70.0705
2015-02-23,102.9995
2015-02-20,206.3879
2015-02-19,186.2399
2015-02-18,164.0969
2015-02-17,146.1002
2015-02-13,149.0181
2015-02-12,109.8354
2015-02-11,108.3553
2015-02-10,72.3388
2015-02-09,49.3752
2015-02-06,68.9394
2015-02-05,75.0250
2015-02-04,80.0077
2015-02-03,99.9251
2015-02-02,102.9813
2015-01-30,144.7700
2015-01-29,216.7550
2015-01-28,177.7319
2015-01-27,-5.5580
2015-01-26,91.5934
2015-01-23,164.2365
2015-01-22,265.8137
2015-01-21,109.8057
2015-01-20,31.4004
2015-01-16,-1.0726
2015-01-15,16.8994
2015-01-14,-8.7921
2015-01-13,78.0560
2015-01-12,30.2153
2015-01-09,61.2704
2015-01-08,53.6270
2015-01-07,-59.7107
2015-01-06,-129.7096
2015-01-05,-41.0408
2015-01-02,20.4194
2014-12-31,43.1533
2014-12-30,82.3115
2014-12-29,104.2978
2014-12-26,112.2064
2014-12-24,147.2956
2014-12-23,153.9761
2014-12-22,94.1581
2014-12-19,28.7284
2014-12-18,-2.0045
2014-12-17,-38.0364
2014-12-16,-48.6178
2014-12-15,-107.9116
2014-12-12,-160.9663
2014-12-11,-173.3063
2014-12-10,-202.4847
2014-12-09,-160.0255
2014-12-08,-119.9659
2014-12-05,-69.5016
2014-12-04,-94.4520
2014-12-03,-57.5542
2014-12-02,-34.0349
2014-12-01,13.6717
2014-11-28,78.4269
2014-11-26,99.5762
2014-11-25,119.8491
2014-11-24,126.2877
2014-11-21,120.7267
2014-11-20,111.2138
2014-11-19,132.6813
2014-11-18,128.1145
2014-11-17,113.9733
2014-11-14,199.8527
2014-11-13,277.4167
2014-11-12,109.8807
2014-11-11,82.8358
2014-11-10,32.3718
2014-11-07,44.7501
2014-11-06,41.8663
2014-11-05,83.7609
2014-11-04,129.2557
2014-11-03,108.2390
2014-10-31,107.1964
2014-10-30,3.0301
2014-10-29,24.4032
2014-10-28,26.3366
2014-10-27,-25.6608
2014-10-24,-11.5382
2014-10-23,-17.0487
2014-10-22,46.9995
2014-10-21,161.6568
2014-10-20,83.1844
2014-10-17,17.8614
2014-10-16,-100.4326
2014-10-15,-161.4638
2014-10-14,-87.1308
2014-10-13,-138.5433
2014-10-10,-128.1149
2014-10-09,-109.4565
2014-10-08,-100.6467
2014-10-07,-123.4472
2014-10-06,-42.4472
2014-10-03,-74.6465
2014-10-02,-192.7155
2014-10-01,-249.0606
2014-09-30,-36.6811
2014-09-29,34.1573
2014-09-26,26.0905
2014-09-25,-25.0465
2014-09-24,33.7625
2014-09-23,-15.4527
2014-09-22,100.6489
2014-09-19,163.9932
2014-09-18,104.2262
2014-09-17,64.2896
2014-09-16,9.4122
2014-09-15,-21.3571
2014-09-12,24.3803
2014-09-11,61.3846
2014-09-10,80.5739
2014-09-09,79.1296
2014-09-08,31.7991
2014-09-05,-121.7712
2014-09-04,-92.2563
2014-09-03,-118.0367
2014-09-02,-139.4462
2014-08-29,-25.5392
2014-08-28,21.8050
2014-08-27,77.6257
2014-08-26,99.4997
2014-08-25,101.5071
2014-08-22,99.4805
2014-08-21,121.3135
2014-08-20,133.7805
2014-08-19,126.4308
2014-08-18,139.3374
