Dates,PLUS_DM Values
2022-11-09,24.7251
2022-11-08,26.2834
2022-11-07,24.9259
2022-11-04,21.3400
2022-11-03,21.1667
2022-11-02,17.8519
2022-11-01,10.5687
2022-10-31,10.8530
2022-10-28,12.0589
2022-10-27,11.5904
2022-10-26,12.8782
2022-10-25,14.3091
2022-10-24,11.4546
2022-10-21,11.0051
2022-10-20,12.2279
2022-10-19,12.8310
2022-10-18,12.2788
2022-10-17,11.2654
2022-10-14,11.5504
2022-10-13,10.9338
2022-10-12,12.1487
2022-10-11,13.4985
2022-10-10,14.9984
2022-10-07,10.9615
2022-10-06,12.1795
2022-10-05,13.5327
2022-10-04,15.0364
2022-10-03,9.5737
2022-09-30,8.7764
2022-09-29,9.7515
2022-09-28,10.8350
2022-09-27,8.2167
2022-09-26,9.1297
2022-09-23,10.1441
2022-09-22,11.2712
2022-09-21,12.5236
2022-09-20,11.4706
2022-09-19,11.9896
2022-09-16,11.8106
2022-09-15,13.1229
2022-09-14,10.4144
2022-09-13,11.5715
2022-09-12,12.8572
2022-09-09,12.9303
2022-09-08,12.7559
2022-09-07,12.0010
2022-09-06,11.2622
2022-09-02,12.5135
2022-09-01,13.9039
2022-08-31,15.4488
2022-08-30,17.1653
2022-08-29,15.7194
2022-08-26,17.4660
2022-08-25,17.4955
2022-08-24,13.3172
2022-08-23,12.0746
2022-08-22,11.8365
2022-08-19,13.1517
2022-08-18,14.6130
2022-08-17,16.2367
2022-08-16,18.0408
2022-08-15,18.6009
2022-08-12,17.9565
2022-08-11,19.9517
2022-08-10,21.4797
2022-08-09,18.7219
2022-08-08,20.8021
2022-08-05,18.6468
2022-08-04,20.7187
2022-08-03,22.3541
2022-08-02,24.8379
2022-08-01,27.5977
2022-07-29,17.4196
2022-07-28,19.3552
2022-07-27,21.5057
2022-07-26,18.8286
2022-07-25,19.9540
2022-07-22,22.1711
2022-07-21,22.7624
2022-07-20,22.7860
2022-07-19,21.8511
2022-07-18,23.9013
2022-07-15,19.6635
2022-07-14,19.3529
2022-07-13,21.5032
2022-07-12,23.8925
2022-07-11,15.3472
2022-07-08,17.0525
2022-07-07,18.9472
2022-07-06,17.0913
2022-07-05,18.2792
2022-07-01,20.3103
2022-06-30,17.7892
2022-06-29,19.7658
2022-06-28,21.9619
2022-06-27,17.0605
2022-06-24,18.9561
2022-06-23,16.1179
2022-06-22,17.9088
2022-06-21,19.8986
2022-06-17,19.9324
2022-06-16,18.1026
2022-06-15,19.7252
2022-06-14,7.6946
2022-06-13,8.5496
2022-06-10,9.4995
2022-06-09,10.5550
2022-06-08,11.7278
2022-06-07,11.9572
2022-06-06,13.2858
2022-06-03,14.7620
2022-06-02,16.2356
2022-06-01,11.1284
2022-05-31,12.3649
2022-05-27,12.8944
2022-05-26,10.5622
2022-05-25,4.7951
2022-05-24,5.3279
2022-05-23,5.9199
2022-05-20,6.5776
2022-05-19,7.3085
2022-05-18,8.1205
2022-05-17,9.0228
2022-05-16,8.1300
2022-05-13,8.6731
2022-05-12,7.1146
2022-05-11,7.9051
2022-05-10,8.7834
2022-05-09,9.7594
2022-05-06,10.8437
2022-05-05,12.0486
2022-05-04,13.3873
2022-05-03,11.8853
2022-05-02,7.6528
2022-04-29,8.5032
2022-04-28,9.4480
2022-04-27,10.4977
2022-04-26,11.6641
2022-04-25,12.9602
2022-04-22,14.4002
2022-04-21,16.0002
2022-04-20,14.9891
2022-04-19,16.6546
2022-04-18,12.7829
2022-04-14,14.2032
2022-04-13,13.4702
2022-04-12,9.4558
2022-04-11,10.5064
2022-04-08,9.9627
2022-04-07,11.0696
2022-04-06,12.2996
2022-04-05,13.6662
2022-04-04,15.1847
2022-04-01,16.8719
2022-03-31,18.7465
2022-03-30,20.6851
2022-03-29,21.7724
2022-03-28,16.3026
2022-03-25,18.1140
2022-03-24,17.3378
2022-03-23,19.2643
2022-03-22,21.4047
2022-03-21,17.5631
2022-03-18,19.5146
2022-03-17,18.1940
2022-03-16,19.5044
2022-03-15,11.5605
2022-03-14,10.3215
2022-03-11,11.4684
2022-03-10,9.5871
2022-03-09,10.6523
2022-03-08,9.5581
2022-03-07,10.6202
2022-03-04,11.8002
2022-03-03,13.1113
2022-03-02,14.5681
2022-03-01,16.1868
2022-02-28,17.9853
2022-02-25,16.3837
2022-02-24,12.4097
2022-02-23,13.7885
2022-02-22,15.3206
2022-02-18,17.0229
2022-02-17,18.9143
2022-02-16,21.0159
2022-02-15,23.1948
2022-02-14,21.4282
2022-02-11,23.8091
2022-02-10,26.4546
2022-02-09,22.5162
2022-02-08,21.4958
2022-02-07,23.8842
2022-02-04,19.7380
2022-02-03,21.9311
2022-02-02,23.5742
2022-02-01,26.1935
2022-01-31,19.6039
2022-01-28,11.0933
2022-01-27,12.3259
2022-01-26,13.6954
2022-01-25,15.2171
2022-01-24,15.9857
2022-01-21,17.7619
2022-01-20,19.7354
2022-01-19,21.9282
2022-01-18,24.3647
2022-01-14,23.2163
2022-01-13,25.7959
2022-01-12,22.3843
2022-01-11,20.1937
2022-01-10,20.4930
2022-01-07,22.7700
2022-01-06,22.7222
2022-01-05,25.2469
2022-01-04,23.1916
2022-01-03,21.3179
2021-12-31,16.0643
2021-12-30,17.8492
2021-12-29,19.1769
2021-12-28,21.3077
2021-12-27,17.5560
2021-12-23,19.5067
2021-12-22,19.2296
2021-12-21,17.7663
2021-12-20,9.3736
2021-12-17,10.4151
2021-12-16,11.5724
2021-12-15,10.9275
2021-12-14,12.1417
2021-12-13,13.4908
2021-12-10,14.9897
2021-12-09,16.6553
2021-12-08,18.5058
2021-12-07,19.4177
2021-12-06,15.7642
2021-12-03,10.2713
2021-12-02,11.4125
2021-12-01,11.6583
2021-11-30,12.9537
2021-11-29,14.3930
2021-11-26,10.5922
2021-11-24,11.7692
2021-11-23,13.0768
2021-11-22,14.5298
2021-11-19,16.1443
2021-11-18,17.9381
2021-11-17,19.7312
2021-11-16,21.9235
2021-11-15,24.3595
2021-11-12,15.7439
2021-11-11,16.2710
2021-11-10,18.0788
2021-11-09,16.9432
2021-11-08,18.8257
2021-11-05,18.2397
2021-11-04,9.4219
2021-11-03,9.2910
2021-11-02,10.3233
2021-11-01,10.3315
2021-10-29,4.3128
2021-10-28,4.7920
2021-10-27,5.3244
2021-10-26,5.9160
2021-10-25,6.5733
2021-10-22,7.3037
2021-10-21,8.1152
2021-10-20,9.0169
2021-10-19,8.9060
2021-10-18,9.4750
2021-10-15,10.5278
2021-10-14,11.6975
2021-10-13,12.9973
2021-10-12,14.4414
2021-10-11,16.0460
2021-10-08,14.0649
2021-10-07,15.6277
2021-10-06,12.9974
2021-10-05,14.4416
2021-10-04,16.0462
2021-10-01,16.4394
2021-09-30,17.6327
2021-09-29,19.5919
2021-09-28,15.8100
2021-09-27,17.5666
2021-09-24,12.6407
2021-09-23,14.0452
2021-09-22,10.4613
2021-09-21,4.7015
2021-09-20,5.2239
2021-09-17,5.8043
2021-09-16,6.4492
2021-09-15,4.9880
2021-09-14,5.5423
2021-09-13,5.6359
2021-09-10,6.2621
2021-09-09,6.9578
2021-09-08,7.1420
2021-09-07,7.9356
2021-09-03,8.8173
2021-09-02,9.7970
2021-09-01,8.5745
2021-08-31,9.0439
2021-08-30,10.0488
2021-08-27,11.1653
2021-08-26,12.4059
2021-08-25,13.7843
2021-08-24,15.3159
2021-08-23,13.7732
2021-08-20,9.2590
2021-08-19,10.2878
2021-08-18,11.4309
2021-08-17,12.7010
2021-08-16,14.1122
2021-08-13,15.6802
2021-08-12,17.4225
2021-08-11,17.6250
2021-08-10,16.5389
2021-08-09,14.7346
2021-08-06,16.3718
2021-08-05,15.9353
2021-08-04,17.7059
2021-08-03,16.0622
2021-08-02,17.8468
2021-07-30,19.8298
2021-07-29,22.0331
2021-07-28,24.4813
2021-07-27,14.1014
2021-07-26,15.6682
2021-07-23,15.7526
2021-07-22,14.8584
2021-07-21,16.5094
2021-07-20,10.8770
2021-07-19,5.6190
2021-07-16,6.2433
2021-07-15,6.9370
2021-07-14,7.7078
2021-07-13,8.5642
2021-07-12,9.5157
2021-07-09,10.1397
2021-07-08,8.0330
2021-07-07,8.9256
2021-07-06,9.9173
2021-07-02,11.0192
2021-07-01,12.2436
2021-06-30,12.9040
2021-06-29,14.3378
2021-06-28,15.9309
2021-06-25,17.7009
2021-06-24,17.9344
2021-06-23,15.6271
2021-06-22,14.8746
2021-06-21,16.5273
2021-06-18,11.3525
2021-06-17,12.6139
2021-06-16,14.0155
2021-06-15,15.5728
2021-06-14,17.3031
2021-06-11,19.2256
2021-06-10,21.3618
2021-06-09,21.5464
2021-06-08,23.9405
2021-06-07,23.1449
2021-06-04,24.1610
2021-06-03,26.8455
2021-06-02,29.8284
2021-06-01,30.0807
2021-05-28,26.0230
2021-05-27,28.9145
2021-05-26,20.8939
2021-05-25,23.2154
2021-05-24,19.9283
2021-05-21,19.6981
2021-05-20,13.1522
2021-05-19,10.9259
2021-05-18,12.1399
2021-05-17,9.0385
2021-05-14,10.0428
2021-05-13,11.1586
2021-05-12,12.3985
2021-05-11,13.7761
2021-05-10,15.3068
2021-05-07,11.2299
2021-05-06,7.2110
2021-05-05,8.0122
2021-05-04,8.9024
2021-05-03,9.8916
2021-04-30,10.6240
2021-04-29,11.8044
2021-04-28,13.1160
2021-04-27,14.5734
2021-04-26,16.1926
2021-04-23,11.2474
2021-04-22,12.4971
2021-04-21,10.6746
2021-04-20,11.8607
2021-04-19,13.1786
2021-04-16,14.6428
2021-04-15,16.2698
2021-04-14,18.0776
2021-04-13,15.7721
2021-04-12,14.2609
2021-04-09,15.8454
2021-04-08,17.6060
2021-04-07,19.5622
2021-04-06,21.7358
2021-04-05,24.1509
2021-04-01,23.9455
2021-03-31,26.6061
2021-03-30,24.6956
2021-03-29,27.4396
2021-03-26,26.2551
2021-03-25,25.4834
2021-03-24,28.3149
2021-03-23,31.4610
2021-03-22,34.9567
2021-03-19,38.8408
2021-03-18,43.1564
2021-03-17,43.7746
2021-03-16,48.6384
2021-03-15,54.0427
2021-03-12,50.2173
2021-03-11,41.2748
2021-03-10,34.9164
2021-03-09,24.6405
2021-03-08,22.7450
2021-03-05,25.2722
2021-03-04,28.0802
2021-03-03,31.2003
2021-03-02,25.5447
2021-03-01,28.1497
2021-02-26,24.2552
2021-02-25,26.9502
2021-02-24,29.9447
2021-02-23,16.7608
2021-02-22,18.6231
2021-02-19,17.6368
2021-02-18,15.9298
2021-02-17,17.6997
2021-02-16,18.2108
2021-02-12,15.5231
2021-02-11,17.2479
2021-02-10,19.1643
2021-02-09,20.4493
2021-02-08,17.4547
2021-02-05,19.3942
2021-02-04,21.5491
2021-02-03,19.1434
2021-02-02,15.5705
2021-02-01,11.0227
2021-01-29,12.2475
2021-01-28,13.6083
2021-01-27,14.0648
2021-01-26,15.6275
2021-01-25,12.3084
2021-01-22,13.6760
2021-01-21,15.1955
2021-01-20,16.8839
2021-01-19,14.2377
2021-01-15,13.2974
2021-01-14,14.7749
2021-01-13,10.4166
2021-01-12,11.5740
2021-01-11,11.4377
2021-01-08,12.7085
2021-01-07,14.1206
2021-01-06,14.5895
2021-01-05,13.6995
2021-01-04,11.7216
2020-12-31,13.0240
2020-12-30,14.4712
2020-12-29,16.0791
2020-12-28,15.1101
2020-12-24,16.7890
2020-12-23,18.6544
2020-12-22,20.1580
2020-12-21,17.4422
2020-12-18,19.3803
2020-12-17,21.5336
2020-12-16,23.9263
2020-12-15,26.5847
2020-12-14,29.5386
2020-12-11,31.2540
2020-12-10,34.7266
2020-12-09,38.5852
2020-12-08,42.8724
2020-12-07,47.6360
2020-12-04,46.3732
2020-12-03,51.5258
2020-12-02,38.3509
2020-12-01,34.9454
2020-11-30,38.4837
2020-11-27,42.7597
2020-11-25,47.5108
2020-11-24,52.7897
2020-11-23,48.9440
2020-11-20,45.9046
2020-11-19,51.0051
2020-11-18,56.6723
2020-11-17,49.8359
2020-11-16,46.1955
2020-11-13,33.9172
2020-11-12,34.7080
2020-11-11,38.5645
2020-11-10,42.8494
2020-11-09,37.0660
2020-11-06,12.3067
2020-11-05,12.7407
2020-11-04,11.6786
2020-11-03,12.3318
2020-11-02,7.8908
2020-10-30,8.3008
2020-10-29,9.2231
2020-10-28,10.2479
2020-10-27,11.3866
2020-10-26,12.6518
2020-10-23,14.0575
2020-10-22,14.9195
2020-10-21,14.3550
2020-10-20,15.9500
2020-10-19,17.7222
2020-10-16,19.6913
2020-10-15,12.0126
2020-10-14,13.3473
2020-10-13,14.8304
2020-10-12,16.4782
2020-10-09,18.3091
2020-10-08,18.2212
2020-10-07,18.3066
2020-10-06,20.3406
2020-10-05,22.6007
2020-10-02,22.5563
2020-10-01,25.0626
2020-09-30,25.8695
2020-09-29,22.6550
2020-09-28,25.1723
2020-09-25,14.9821
2020-09-24,9.9783
2020-09-23,11.0870
2020-09-22,12.3189
2020-09-21,12.3123
2020-09-18,13.6803
2020-09-17,13.7948
2020-09-16,15.3276
2020-09-15,17.0307
2020-09-14,15.7007
2020-09-11,12.3555
2020-09-10,13.7283
2020-09-09,14.4537
2020-09-08,16.0596
2020-09-04,17.8440
2020-09-03,19.8267
2020-09-02,15.5297
2020-09-01,17.2552
2020-08-31,19.1724
2020-08-28,21.3027
2020-08-27,23.6697
2020-08-26,18.6551
2020-08-25,20.7279
2020-08-24,20.4088
2020-08-21,13.5807
2020-08-20,15.0897
2020-08-19,16.7663
2020-08-18,17.6715
2020-08-17,19.6350
2020-08-14,21.8166
2020-08-13,24.2407
2020-08-12,26.9341
2020-08-11,29.9268
2020-08-10,21.9409
2020-08-07,15.5676
2020-08-06,17.2973
2020-08-05,18.5636
2020-08-04,12.2041
2020-08-03,9.3156
2020-07-31,10.3507
2020-07-30,11.5008
2020-07-29,12.7786
2020-07-28,14.1985
2020-07-27,15.7761
2020-07-24,17.5290
2020-07-23,19.4766
2020-07-22,21.6407
2020-07-21,24.0452
2020-07-20,19.9614
2020-07-17,22.1793
2020-07-16,24.6437
2020-07-15,27.3818
2020-07-14,21.2798
2020-07-13,23.6442
2020-07-10,21.9158
2020-07-09,24.3509
2020-07-08,27.0566
2020-07-07,30.0629
2020-07-06,33.4032
2020-07-02,35.3702
2020-07-01,39.3002
2020-06-30,41.3113
2020-06-29,45.9015
2020-06-26,28.0572
2020-06-25,31.1747
2020-06-24,34.6385
2020-06-23,38.4873
2020-06-22,41.1859
2020-06-19,45.7621
2020-06-18,50.8467
2020-06-17,56.4964
2020-06-16,62.7737
2020-06-15,53.0042
2020-06-12,56.7491
2020-06-11,63.0545
2020-06-10,70.0606
2020-06-09,77.8451
2020-06-08,86.4945
2020-06-05,78.9828
2020-06-04,54.2143
2020-06-03,43.7714
2020-06-02,28.7127
2020-06-01,29.3474
2020-05-29,30.8860
2020-05-28,34.3178
2020-05-27,30.2975
2020-05-26,29.5084
2020-05-22,27.4204
2020-05-21,30.4671
2020-05-20,24.0868
2020-05-19,26.7631
2020-05-18,28.8035
2020-05-15,16.1037
2020-05-14,17.8930
2020-05-13,19.8811
2020-05-12,22.0902
2020-05-11,24.5446
2020-05-08,27.2718
2020-05-07,24.9242
2020-05-06,23.4148
2020-05-05,26.0164
2020-05-04,26.3516
2020-05-01,29.2796
2020-04-30,32.5328
2020-04-29,36.1476
2020-04-28,29.0751
2020-04-27,25.6390
2020-04-24,28.4878
2020-04-23,31.6531
2020-04-22,33.4367
2020-04-21,37.1519
2020-04-20,41.2798
2020-04-17,45.8665
2020-04-16,39.0072
2020-04-15,43.3413
2020-04-14,48.1571
2020-04-13,53.5078
2020-04-09,59.4532
2020-04-08,61.6368
2020-04-07,68.4854
2020-04-06,59.3060
2020-04-03,45.4511
2020-04-02,50.5012
2020-04-01,56.1124
2020-03-31,62.3472
2020-03-30,61.6857
2020-03-27,68.5397
2020-03-26,76.1552
2020-03-25,71.6058
2020-03-24,27.5509
2020-03-23,15.6454
2020-03-20,9.0616
2020-03-19,6.2573
2020-03-18,6.9526
2020-03-17,7.7251
2020-03-16,8.5835
2020-03-13,9.5372
2020-03-12,10.5969
2020-03-11,11.7743
2020-03-10,13.0825
2020-03-09,14.5362
2020-03-06,16.1513
2020-03-05,17.9459
2020-03-04,19.9399
2020-03-03,22.1554
2020-03-02,18.2503
2020-02-28,10.4449
2020-02-27,11.6055
2020-02-26,12.8950
2020-02-25,14.3277
2020-02-24,15.9197
2020-02-21,17.6886
2020-02-20,19.6539
2020-02-19,21.8377
2020-02-18,22.6150
2020-02-14,25.1278
2020-02-13,27.9198
2020-02-12,31.0220
2020-02-11,32.3974
2020-02-10,33.6396
2020-02-07,31.6339
2020-02-06,35.1488
2020-02-05,23.8565
2020-02-04,15.2414
2020-02-03,16.9349
2020-01-31,18.8165
2020-01-30,20.9072
2020-01-29,23.2303
2020-01-28,17.1743
2020-01-27,19.0826
2020-01-24,21.2028
2020-01-23,14.6897
2020-01-22,10.4348
2020-01-21,11.5942
2020-01-17,12.8825
2020-01-16,14.3139
2020-01-15,15.9043
2020-01-14,17.6714
2020-01-13,19.6349
2020-01-10,21.8166
2020-01-09,24.2406
2020-01-08,18.4295
2020-01-07,20.4772
2020-01-06,12.4475
2020-01-03,13.8306
2020-01-02,13.6664
2019-12-31,7.6964
2019-12-30,8.5516
2019-12-27,9.5018
2019-12-26,10.2372
2019-12-24,11.3747
2019-12-23,12.6386
2019-12-20,8.4211
2019-12-19,9.3568
2019-12-18,10.3964
2019-12-17,6.8023
2019-12-16,7.5581
2019-12-13,8.3979
2019-12-12,9.3310
2019-12-11,9.2191
2019-12-10,10.2434
2019-12-09,11.3816
2019-12-06,12.6462
2019-12-05,9.6555
2019-12-04,10.7283
2019-12-03,11.9203
2019-12-02,13.2448
2019-11-29,14.7164
2019-11-27,16.3516
2019-11-26,18.1685
2019-11-25,19.6681
2019-11-22,21.0250
2019-11-21,20.2843
2019-11-20,22.5381
2019-11-19,25.0423
2019-11-18,27.8248
2019-11-15,28.5720
2019-11-14,26.2242
2019-11-13,27.0837
2019-11-12,30.0930
2019-11-11,33.4367
2019-11-08,23.0696
2019-11-07,25.6329
2019-11-06,26.2110
2019-11-05,29.1234
2019-11-04,21.2018
2019-11-01,16.6830
2019-10-31,18.5367
2019-10-30,20.5963
2019-10-29,22.5773
2019-10-28,19.8806
2019-10-25,20.3215
2019-10-24,22.5794
2019-10-23,25.0882
2019-10-22,17.6408
2019-10-21,11.6501
2019-10-18,12.9446
2019-10-17,14.3829
2019-10-16,15.9809
2019-10-15,13.4812
2019-10-14,14.9791
2019-10-11,14.7107
2019-10-10,13.7096
2019-10-09,15.2329
2019-10-08,16.3543
2019-10-07,18.1715
2019-10-04,17.9722
2019-10-03,15.7082
2019-10-02,17.4536
2019-10-01,19.3929
2019-09-30,21.5476
2019-09-27,23.9418
2019-09-26,26.6020
2019-09-25,29.5578
2019-09-24,22.8376
2019-09-23,23.4118
2019-09-20,26.0131
2019-09-19,28.9035
2019-09-18,30.1602
2019-09-17,31.9371
2019-09-16,31.4517
2019-09-13,34.9463
2019-09-12,38.8292
2019-09-11,42.5945
2019-09-10,31.9418
2019-09-09,26.0905
2019-09-06,28.9895
2019-09-05,31.9909
2019-09-04,28.2114
2019-09-03,28.3682
2019-08-30,31.5202
2019-08-29,34.6601
2019-08-28,32.0869
2019-08-27,35.6521
2019-08-26,39.6134
2019-08-23,44.0149
2019-08-22,34.3546
2019-08-21,22.9511
2019-08-20,15.5298
2019-08-19,17.2553
2019-08-16,13.9563
2019-08-15,12.1136
2019-08-14,13.4596
2019-08-13,14.9551
2019-08-12,15.0914
2019-08-09,16.7682
2019-08-08,15.7212
2019-08-07,12.1900
2019-08-06,13.5445
2019-08-05,12.5062
2019-08-02,13.8958
2019-08-01,15.4398
2019-07-31,17.1553
2019-07-30,14.9192
2019-07-29,16.5769
2019-07-26,18.4187
2019-07-25,20.4653
2019-07-24,22.7392
2019-07-23,25.2657
2019-07-22,28.0730
2019-07-19,26.7389
2019-07-18,18.8456
2019-07-17,20.9396
2019-07-16,18.4636
2019-07-15,17.7863
2019-07-12,19.7626
2019-07-11,15.2020
2019-07-10,13.9004
2019-07-09,12.5306
2019-07-08,13.9228
2019-07-05,15.4698
2019-07-03,14.5691
2019-07-02,16.1879
2019-07-01,17.9865
2019-06-28,19.9850
2019-06-27,22.2056
2019-06-26,24.6728
2019-06-25,23.3430
2019-06-24,25.9366
2019-06-21,28.8185
2019-06-20,31.6712
2019-06-19,35.1903
2019-06-18,34.0139
2019-06-17,17.4912
2019-06-14,11.9251
2019-06-13,13.1300
2019-06-12,14.5889
2019-06-11,16.2099
2019-06-10,18.0110
2019-06-07,17.6983
2019-06-06,15.6917
2019-06-05,17.4352
2019-06-04,19.3724
2019-06-03,13.5569
2019-05-31,15.0632
2019-05-30,16.7369
2019-05-29,18.5966
2019-05-28,20.6629
2019-05-24,22.9588
2019-05-23,14.6711
2019-05-22,16.3012
2019-05-21,18.1125
2019-05-20,14.8536
2019-05-17,16.5040
2019-05-16,14.5285
2019-05-15,7.7380
2019-05-14,5.6509
2019-05-13,6.2787
2019-05-10,6.9764
2019-05-09,7.7515
2019-05-08,8.6128
2019-05-07,9.5698
2019-05-06,10.6331
2019-05-03,11.8146
2019-05-02,12.8560
2019-05-01,14.2844
2019-04-30,15.8118
2019-04-29,17.5687
2019-04-26,19.5208
2019-04-25,21.6897
2019-04-24,20.1387
2019-04-23,17.7316
2019-04-22,19.7018
2019-04-18,21.8909
2019-04-17,24.3232
2019-04-16,27.0258
2019-04-15,22.7144
2019-04-12,25.2382
2019-04-11,18.4166
2019-04-10,17.9778
2019-04-09,19.9753
2019-04-08,22.1948
2019-04-05,24.6609
2019-04-04,25.6646
2019-04-03,22.5244
2019-04-02,25.0271
2019-04-01,25.7136
2019-03-29,16.9372
2019-03-28,12.8287
2019-03-27,14.2542
2019-03-26,15.8380
2019-03-25,12.8337
2019-03-22,12.7946
2019-03-21,14.2162
2019-03-20,15.7958
2019-03-19,15.3479
2019-03-18,10.8676
2019-03-15,12.0751
2019-03-14,13.4167
2019-03-13,14.9075
2019-03-12,16.5639
2019-03-11,18.4043
2019-03-08,20.4492
2019-03-07,22.7214
2019-03-06,25.2460
2019-03-05,28.0511
2019-03-04,31.1679
2019-03-01,34.6309
2019-02-28,33.4977
2019-02-27,31.6960
2019-02-26,27.2632
2019-02-25,30.2924
2019-02-22,27.7439
2019-02-21,28.5897
2019-02-20,31.7663
2019-02-19,31.0636
2019-02-15,34.5151
2019-02-14,32.0234
2019-02-13,35.5815
2019-02-12,37.8963
2019-02-11,40.6095
2019-02-08,39.8367
2019-02-07,44.2630
2019-02-06,49.1811
2019-02-05,51.2661
2019-02-04,42.1916
2019-02-01,42.2691
2019-01-31,42.8464
2019-01-30,47.6072
2019-01-29,26.7792
2019-01-28,24.7717
2019-01-25,27.5241
2019-01-24,26.5226
2019-01-23,28.4109
2019-01-22,31.5676
2019-01-18,35.0751
2019-01-17,35.2089
2019-01-16,29.5869
2019-01-15,31.0550
2019-01-14,33.9603
2019-01-11,37.7337
2019-01-10,40.9612
2019-01-09,38.7467
2019-01-08,36.6274
2019-01-07,29.2952
2019-01-04,30.1208
2019-01-03,24.0739
2019-01-02,26.7488
2018-12-31,29.7209
2018-12-28,30.7449
2018-12-27,29.4210
2018-12-26,29.3967
2018-12-24,20.6889
2018-12-21,22.9877
2018-12-20,25.5419
2018-12-19,28.3799
2018-12-18,31.5332
2018-12-17,29.7746
2018-12-14,29.5131
2018-12-13,32.7923
2018-12-12,36.4359
2018-12-11,40.4843
2018-12-10,37.1113
2018-12-07,41.2348
2018-12-06,41.5191
2018-12-04,46.1323
2018-12-03,51.2581
