Dates,DX Values
2018-12-03,2.7183
2018-11-30,11.6632
2018-11-29,13.6325
2018-11-28,17.9537
2018-11-27,25.8102
2018-11-26,25.8102
2018-11-23,26.6440
2018-11-21,25.5202
2018-11-20,27.9693
2018-11-19,21.3976
2018-11-16,16.3252
2018-11-15,14.2468
2018-11-14,11.2674
2018-11-13,11.5092
2018-11-12,5.5380
2018-11-09,0.7732
2018-11-08,0.7732
2018-11-07,2.0231
2018-11-06,4.1932
2018-11-05,6.7930
2018-11-02,6.6689
2018-11-01,10.2493
2018-10-31,10.8588
2018-10-30,17.6167
2018-10-29,17.6167
2018-10-26,6.2984
2018-10-25,5.8762
2018-10-24,5.8762
2018-10-23,12.1860
2018-10-22,7.4692
2018-10-19,6.5785
2018-10-18,5.2700
2018-10-17,2.1474
2018-10-16,2.1474
2018-10-15,5.5333
2018-10-12,5.5333
2018-10-11,4.0929
2018-10-10,2.3648
2018-10-09,10.9433
2018-10-08,10.8964
2018-10-05,14.6281
2018-10-04,16.1521
2018-10-03,17.0973
2018-10-02,14.3330
2018-10-01,11.5762
2018-09-28,6.6811
2018-09-27,3.6279
2018-09-26,3.3860
2018-09-25,4.9989
2018-09-24,5.2818
2018-09-21,5.2818
2018-09-20,4.8248
2018-09-19,4.5545
2018-09-18,1.5858
2018-09-17,0.9754
2018-09-14,0.0941
2018-09-13,1.1345
2018-09-12,4.2393
2018-09-11,9.3901
2018-09-10,7.0541
2018-09-07,5.5359
2018-09-06,4.3685
2018-09-05,8.1369
2018-09-04,8.7234
2018-08-31,7.5075
2018-08-30,5.2652
2018-08-29,3.3603
2018-08-28,2.5835
2018-08-27,2.9775
2018-08-24,5.5301
2018-08-23,5.7359
2018-08-22,3.4285
2018-08-21,4.2397
2018-08-20,5.2883
2018-08-17,7.6590
2018-08-16,8.1117
2018-08-15,14.5109
2018-08-14,9.7650
2018-08-13,9.7650
2018-08-10,10.4713
2018-08-09,7.0725
2018-08-08,6.3327
2018-08-07,6.3327
2018-08-06,9.1175
2018-08-03,7.8478
2018-08-02,7.6693
2018-08-01,5.4410
2018-07-31,3.6256
2018-07-30,3.6256
2018-07-27,1.0887
2018-07-26,1.2509
2018-07-25,3.4047
2018-07-24,1.5571
2018-07-23,0.9277
2018-07-20,0.5921
2018-07-19,0.6456
2018-07-18,0.6456
2018-07-17,0.8810
2018-07-16,2.3138
2018-07-13,5.1192
2018-07-12,7.7534
2018-07-11,9.0288
2018-07-10,7.2818
2018-07-09,10.1457
2018-07-06,14.3307
2018-07-05,14.3307
2018-07-03,13.0042
2018-07-02,15.0289
2018-06-29,12.2627
2018-06-28,13.7406
2018-06-27,12.6086
2018-06-26,16.8810
2018-06-25,17.2225
2018-06-22,13.1535
2018-06-21,13.1535
2018-06-20,11.1663
2018-06-19,11.1663
2018-06-18,4.3673
2018-06-15,3.7920
2018-06-14,0.9480
2018-06-13,1.5017
2018-06-12,4.1603
2018-06-11,4.6232
2018-06-08,3.6337
2018-06-07,3.9602
2018-06-06,2.4906
2018-06-05,1.8751
2018-06-04,1.8751
2018-06-01,4.7401
2018-05-31,5.4730
2018-05-30,4.2380
2018-05-29,4.2380
2018-05-25,1.0419
2018-05-24,1.0419
2018-05-23,1.5820
2018-05-22,0.1509
2018-05-21,1.8153
2018-05-18,4.8523
2018-05-17,8.9274
2018-05-16,9.6214
2018-05-15,9.6214
2018-05-14,7.9336
2018-05-11,9.2155
2018-05-10,8.5938
2018-05-09,10.4241
2018-05-08,13.1911
2018-05-07,13.1911
2018-05-04,17.1977
2018-05-03,19.0945
2018-05-02,17.1343
2018-05-01,17.0531
2018-04-30,13.2144
2018-04-27,11.3078
2018-04-26,11.0624
2018-04-25,11.4617
2018-04-24,11.4617
2018-04-23,5.8747
2018-04-20,5.8747
2018-04-19,4.7630
2018-04-18,4.7679
2018-04-17,6.0743
2018-04-16,9.3497
2018-04-13,9.3497
2018-04-12,7.7298
2018-04-11,8.1124
2018-04-10,6.7644
2018-04-09,7.6288
2018-04-06,7.7658
2018-04-05,4.4576
2018-04-04,9.8034
2018-04-03,5.0139
2018-04-02,5.5815
2018-03-29,3.4485
2018-03-28,6.9994
2018-03-27,3.4882
2018-03-26,1.3486
2018-03-23,1.7338
2018-03-22,1.4178
2018-03-21,6.4579
2018-03-20,5.4455
2018-03-19,2.4637
2018-03-16,1.2661
2018-03-15,1.2661
2018-03-14,1.2661
2018-03-13,8.9783
2018-03-12,12.0649
2018-03-09,16.0383
2018-03-08,15.0258
2018-03-07,13.2717
2018-03-06,17.0469
2018-03-05,16.8637
2018-03-02,13.1559
2018-03-01,19.8550
2018-02-28,30.6515
2018-02-27,29.9830
2018-02-26,27.6486
2018-02-23,25.4462
2018-02-22,25.1502
2018-02-21,25.1502
2018-02-20,23.8982
2018-02-16,25.3337
2018-02-15,24.1293
2018-02-14,20.2310
2018-02-13,20.2310
2018-02-12,20.1749
2018-02-09,15.7302
2018-02-08,22.5592
2018-02-07,28.9634
2018-02-06,23.6436
2018-02-05,23.6436
2018-02-02,52.4423
2018-02-01,56.2469
2018-01-31,56.0926
2018-01-30,48.2734
2018-01-29,55.9768
2018-01-26,57.5296
2018-01-25,56.6600
2018-01-24,54.8899
2018-01-23,55.7932
2018-01-22,55.7932
2018-01-19,60.7799
2018-01-18,65.5386
2018-01-17,65.5386
2018-01-16,64.1914
2018-01-12,60.5470
2018-01-11,57.2116
2018-01-10,54.4289
2018-01-09,53.3636
2018-01-08,48.6069
2018-01-05,47.4638
2018-01-04,40.5802
2018-01-03,40.5802
2018-01-02,39.4819
2017-12-29,39.4819
2017-12-28,39.2605
2017-12-27,39.1268
2017-12-26,39.1268
2017-12-22,38.4970
2017-12-21,40.2279
2017-12-20,44.9510
2017-12-19,43.8629
2017-12-18,43.5881
2017-12-15,43.5881
2017-12-14,43.2547
2017-12-13,42.6690
2017-12-12,40.7857
2017-12-11,36.5606
2017-12-08,42.3335
2017-12-07,40.6334
2017-12-06,36.5387
2017-12-05,37.9504
2017-12-04,39.8388
2017-12-01,37.5611
2017-11-30,36.2720
2017-11-29,30.1151
2017-11-28,28.5800
2017-11-27,27.4868
2017-11-24,27.2349
2017-11-22,27.2349
2017-11-21,26.8008
2017-11-20,25.5483
2017-11-17,23.8102
2017-11-16,25.8171
2017-11-15,25.5735
2017-11-14,23.4092
2017-11-13,23.8411
2017-11-10,23.0586
2017-11-09,23.0586
2017-11-08,29.4465
2017-11-07,29.1632
2017-11-06,27.9625
2017-11-03,26.2177
2017-11-02,25.7448
2017-11-01,22.3484
2017-10-31,24.1354
2017-10-30,24.1354
2017-10-27,23.3393
2017-10-26,25.4791
2017-10-25,25.4791
2017-10-24,38.8719
2017-10-23,37.9586
2017-10-20,37.0954
2017-10-19,32.5246
2017-10-18,33.5708
2017-10-17,32.1714
2017-10-16,37.9878
2017-10-13,39.8339
2017-10-12,39.2191
2017-10-11,38.2031
2017-10-10,37.7507
2017-10-09,36.1514
2017-10-06,36.0747
2017-10-05,36.0747
2017-10-04,34.6461
2017-10-03,35.6363
2017-10-02,33.8919
2017-09-29,33.3224
2017-09-28,33.3224
2017-09-27,37.6936
2017-09-26,36.0127
2017-09-25,36.0127
2017-09-22,43.5316
2017-09-21,41.9629
2017-09-20,41.7586
2017-09-19,40.7125
2017-09-18,39.7494
2017-09-15,36.9638
2017-09-14,33.5593
2017-09-13,31.7873
2017-09-12,34.8654
2017-09-11,35.4655
2017-09-08,33.4834
2017-09-07,31.0800
2017-09-06,31.1615
2017-09-05,34.2529
2017-09-01,39.2564
2017-08-31,38.1577
2017-08-30,39.1755
2017-08-29,38.9739
2017-08-28,36.1987
2017-08-25,37.8797
2017-08-24,39.5868
2017-08-23,40.5932
2017-08-22,40.5932
2017-08-21,38.4626
2017-08-18,38.8205
2017-08-17,39.9404
2017-08-16,43.5257
2017-08-15,43.1157
2017-08-14,41.6701
2017-08-11,40.2367
2017-08-10,41.8295
2017-08-09,45.4856
2017-08-08,51.4076
2017-08-07,51.4076
2017-08-04,50.4421
2017-08-03,50.3625
2017-08-02,53.5388
2017-08-01,55.7733
2017-07-31,60.5598
2017-07-28,58.4519
2017-07-27,58.4519
2017-07-26,53.8632
2017-07-25,38.6020
2017-07-24,37.2166
2017-07-21,36.7657
2017-07-20,35.7852
2017-07-19,35.4554
2017-07-18,33.6388
2017-07-17,35.8569
2017-07-14,34.8382
2017-07-13,33.0163
2017-07-12,35.0917
2017-07-11,33.0332
2017-07-10,30.7370
2017-07-07,29.2511
2017-07-06,28.3356
2017-07-05,27.9306
2017-07-03,24.7146
2017-06-30,24.7146
2017-06-29,24.7146
2017-06-28,30.5001
2017-06-27,30.4668
2017-06-26,32.6451
2017-06-23,30.4336
2017-06-22,28.2366
2017-06-21,27.4277
2017-06-20,28.9561
2017-06-19,26.9291
2017-06-16,25.1314
2017-06-15,22.1684
2017-06-14,19.3399
2017-06-13,16.8563
2017-06-12,15.4118
2017-06-09,17.7475
2017-06-08,17.7475
2017-06-07,14.2329
2017-06-06,14.7884
2017-06-05,18.9068
2017-06-02,18.9068
2017-06-01,13.5969
2017-05-31,17.9712
2017-05-30,16.7664
2017-05-26,16.9267
2017-05-25,16.6675
2017-05-24,13.7888
2017-05-23,12.4089
2017-05-22,12.4089
2017-05-19,6.4419
2017-05-18,1.5193
2017-05-17,7.6176
2017-05-16,14.6867
2017-05-15,15.2164
2017-05-12,15.9821
2017-05-11,15.9821
2017-05-10,15.9821
2017-05-09,31.0635
2017-05-08,29.9422
2017-05-05,28.0855
2017-05-04,26.9062
2017-05-03,26.1828
2017-05-02,26.8719
2017-05-01,26.8719
2017-04-28,29.8388
2017-04-27,28.2621
2017-04-26,27.2210
2017-04-25,33.2559
2017-04-24,31.4248
2017-04-21,29.3336
2017-04-20,27.7674
2017-04-19,27.7674
2017-04-18,27.7674
2017-04-17,26.5388
2017-04-13,23.3818
2017-04-12,24.2766
2017-04-11,26.7190
2017-04-10,27.9756
2017-04-07,26.7713
2017-04-06,25.5654
2017-04-05,25.5654
2017-04-04,23.6359
2017-04-03,22.1273
2017-03-31,25.1210
2017-03-30,26.0689
2017-03-29,25.3934
2017-03-28,24.9810
2017-03-27,23.2986
2017-03-24,25.5602
2017-03-23,29.7294
2017-03-22,28.7750
2017-03-21,28.7750
2017-03-20,37.4786
2017-03-17,37.4786
2017-03-16,37.0480
2017-03-15,36.1948
2017-03-14,36.1948
2017-03-13,35.6436
2017-03-10,37.6242
2017-03-09,41.5808
2017-03-08,46.3242
2017-03-07,46.3242
2017-03-06,45.8314
2017-03-03,48.3525
2017-03-02,52.1950
2017-03-01,51.4574
2017-02-28,49.0262
2017-02-27,47.1779
2017-02-24,46.1646
2017-02-23,44.4295
2017-02-22,43.1833
2017-02-21,43.1833
2017-02-17,40.1733
2017-02-16,37.4601
2017-02-15,36.4648
2017-02-14,35.1116
2017-02-13,35.1116
2017-02-10,31.9398
2017-02-09,30.1991
2017-02-08,30.1991
2017-02-07,30.1991
2017-02-06,25.8669
2017-02-03,25.1582
2017-02-02,25.1582
2017-02-01,30.4562
2017-01-31,29.5541
2017-01-30,30.9610
2017-01-27,38.8155
2017-01-26,39.4321
2017-01-25,37.9119
2017-01-24,27.7490
2017-01-23,25.5364
2017-01-20,28.0627
2017-01-19,27.4078
2017-01-18,26.1514
2017-01-17,27.4165
2017-01-13,30.3797
2017-01-12,29.7741
2017-01-11,34.1580
2017-01-10,34.9628
2017-01-09,34.0266
2017-01-06,34.0266
2017-01-05,34.0266
2017-01-04,33.4209
2017-01-03,30.6464
2016-12-30,30.1688
2016-12-29,30.6727
2016-12-28,32.8142
2016-12-27,35.1118
2016-12-23,34.8541
2016-12-22,34.8541
2016-12-21,34.2691
2016-12-20,33.5410
2016-12-19,32.5934
2016-12-16,31.2559
2016-12-15,30.3197
2016-12-14,32.9342
2016-12-13,34.5881
2016-12-12,32.1415
2016-12-09,30.7622
2016-12-08,29.6347
2016-12-07,27.5127
2016-12-06,25.2916
2016-12-05,29.5547
2016-12-02,27.8993
2016-12-01,27.8993
2016-11-30,28.2900
2016-11-29,27.0440
2016-11-28,24.3619
2016-11-25,25.9683
2016-11-23,25.9683
2016-11-22,24.5946
2016-11-21,22.8987
2016-11-18,20.2840
2016-11-17,21.4371
2016-11-16,23.8944
2016-11-15,26.1993
2016-11-14,28.4748
2016-11-11,26.5796
2016-11-10,26.5796
2016-11-09,21.9262
2016-11-08,18.2297
2016-11-07,16.2429
2016-11-04,12.6671
2016-11-03,13.8232
2016-11-02,16.4823
2016-11-01,19.1665
2016-10-31,18.3351
2016-10-28,18.3882
2016-10-27,18.3882
2016-10-26,18.3307
2016-10-25,7.5183
2016-10-24,6.5512
2016-10-21,1.5240
2016-10-20,4.0736
2016-10-19,4.0736
2016-10-18,1.7804
2016-10-17,1.0910
2016-10-14,1.3816
2016-10-13,1.1251
2016-10-12,1.9731
2016-10-11,2.5010
2016-10-10,5.1057
2016-10-07,0.9737
2016-10-06,3.2464
2016-10-05,3.0588
2016-10-04,0.1151
2016-10-03,1.1091
2016-09-30,0.1014
2016-09-29,0.1014
2016-09-28,0.8837
2016-09-27,2.0373
2016-09-26,1.0175
2016-09-23,0.0208
2016-09-22,0.3052
2016-09-21,3.0144
2016-09-20,7.0358
2016-09-19,7.4217
2016-09-16,8.5531
2016-09-15,7.5902
2016-09-14,6.9382
2016-09-13,5.4509
2016-09-12,5.4509
2016-09-09,1.8314
2016-09-08,3.4178
2016-09-07,4.3136
2016-09-06,4.1642
2016-09-02,2.4558
2016-09-01,0.8454
2016-08-31,0.5017
2016-08-30,3.2149
2016-08-29,6.2073
2016-08-26,6.2073
2016-08-25,4.9486
2016-08-24,6.1115
2016-08-23,7.1343
2016-08-22,6.0471
2016-08-19,5.0039
2016-08-18,6.1939
2016-08-17,4.7061
2016-08-16,4.7061
2016-08-15,4.3908
2016-08-12,2.5551
2016-08-11,2.2234
2016-08-10,2.1789
2016-08-09,0.2461
2016-08-08,0.3055
2016-08-05,1.0540
2016-08-04,1.0540
2016-08-03,0.1206
2016-08-02,0.1206
2016-08-01,1.7506
2016-07-29,1.1727
2016-07-28,1.5129
2016-07-27,5.9256
2016-07-26,0.1212
2016-07-25,2.5263
2016-07-22,2.5263
2016-07-21,0.9062
2016-07-20,2.3565
2016-07-19,2.3565
2016-07-18,0.0781
2016-07-15,1.6691
2016-07-14,2.8392
2016-07-13,3.5794
2016-07-12,2.3255
2016-07-11,1.7122
2016-07-08,5.5681
2016-07-07,8.8884
2016-07-06,10.1637
2016-07-05,6.8444
2016-07-01,3.5346
2016-06-30,4.2086
2016-06-29,7.9529
2016-06-28,11.8928
2016-06-27,11.8928
2016-06-24,6.9663
2016-06-23,2.5233
2016-06-22,0.4007
2016-06-21,0.4007
2016-06-20,0.4007
2016-06-17,5.6923
2016-06-16,5.8546
2016-06-15,1.2942
2016-06-14,3.1526
2016-06-13,1.0453
2016-06-10,0.2904
2016-06-09,2.1250
2016-06-08,1.6883
2016-06-07,1.4804
2016-06-06,0.4683
2016-06-03,7.6353
2016-06-02,8.5629
2016-06-01,9.4537
2016-05-31,7.6890
2016-05-27,3.6125
2016-05-26,3.6125
2016-05-25,3.7963
2016-05-24,5.3278
2016-05-23,5.9500
2016-05-20,4.0813
2016-05-19,4.0813
2016-05-18,0.6148
2016-05-17,3.0713
2016-05-16,2.9565
2016-05-13,3.4971
2016-05-12,5.8887
2016-05-11,5.8212
2016-05-10,4.6833
2016-05-09,2.7605
2016-05-06,2.5179
2016-05-05,1.1893
2016-05-04,0.7474
2016-05-03,2.0073
2016-05-02,4.4411
2016-04-29,4.4411
2016-04-28,6.7795
2016-04-27,6.7795
2016-04-26,0.9574
2016-04-25,2.1134
2016-04-22,0.5290
2016-04-21,0.5290
2016-04-20,2.2385
2016-04-19,2.7375
2016-04-18,0.6050
2016-04-15,0.2703
2016-04-14,0.2703
2016-04-13,0.8607
2016-04-12,2.3307
2016-04-11,1.0691
2016-04-08,1.0691
2016-04-07,2.4416
2016-04-06,3.5905
2016-04-05,3.5905
2016-04-04,4.3617
2016-04-01,5.4613
2016-03-31,5.3062
2016-03-30,2.1945
2016-03-29,4.3787
2016-03-28,1.6656
2016-03-24,2.1324
2016-03-23,1.0288
2016-03-22,3.4949
2016-03-21,3.4949
2016-03-18,1.1084
2016-03-17,2.5363
2016-03-16,6.8855
2016-03-15,9.1876
2016-03-14,9.1876
2016-03-11,11.1470
2016-03-10,13.3762
2016-03-09,12.7628
2016-03-08,13.1423
2016-03-07,13.1423
2016-03-04,14.5339
2016-03-03,17.7902
2016-03-02,17.5605
2016-03-01,17.5605
2016-02-29,19.5137
2016-02-26,19.5329
2016-02-25,21.8966
2016-02-24,24.0272
2016-02-23,21.2128
2016-02-22,21.1291
2016-02-19,23.2338
2016-02-18,21.3891
2016-02-17,23.1862
2016-02-16,28.6104
2016-02-12,32.7193
2016-02-11,32.7193
2016-02-10,20.9487
2016-02-09,21.8235
2016-02-08,21.8235
2016-02-05,18.2398
2016-02-04,18.1523
2016-02-03,22.1103
2016-02-02,24.8376
2016-02-01,23.6818
2016-01-29,26.8325
2016-01-28,30.1430
2016-01-27,30.1430
2016-01-26,21.4620
2016-01-25,26.1789
2016-01-22,26.1789
2016-01-21,26.1789
2016-01-20,27.8490
2016-01-19,22.7524
2016-01-15,22.8891
2016-01-14,21.5761
2016-01-13,19.5840
2016-01-12,17.5809
2016-01-11,19.3850
2016-01-08,18.4629
2016-01-07,15.5475
2016-01-06,10.0212
2016-01-05,6.8653
2016-01-04,6.8653
2015-12-31,0.0655
2015-12-30,2.1105
2015-12-29,1.4980
2015-12-28,2.6354
2015-12-24,3.7277
2015-12-23,3.7277
2015-12-22,5.5945
2015-12-21,6.8459
2015-12-18,6.8459
2015-12-17,2.1998
2015-12-16,0.4950
2015-12-15,1.7096
2015-12-14,5.6598
2015-12-11,2.4318
2015-12-10,1.7907
2015-12-09,4.4899
2015-12-08,1.0230
2015-12-07,3.0929
2015-12-04,2.0161
2015-12-03,0.2817
2015-12-02,3.5622
2015-12-01,3.7046
2015-11-30,0.5152
2015-11-27,2.5688
2015-11-25,3.6695
2015-11-24,3.6695
2015-11-23,4.4306
2015-11-20,6.6157
2015-11-19,5.0905
2015-11-18,3.5610
2015-11-17,1.0023
2015-11-16,2.0985
2015-11-13,3.0201
2015-11-12,3.0201
2015-11-11,1.1936
2015-11-10,1.1936
2015-11-09,2.8786
2015-11-06,4.1046
2015-11-05,4.8126
2015-11-04,5.8263
2015-11-03,4.2397
2015-11-02,4.8388
2015-10-30,4.8388
2015-10-29,2.6235
2015-10-28,2.6235
2015-10-27,3.7899
2015-10-26,1.5723
2015-10-23,1.5723
2015-10-22,1.0871
2015-10-21,5.7368
2015-10-20,8.8732
2015-10-19,10.7882
2015-10-16,10.6365
2015-10-15,12.1620
2015-10-14,12.1620
2015-10-13,5.2434
2015-10-12,5.2434
2015-10-09,6.3853
2015-10-08,7.6121
2015-10-07,9.8723
2015-10-06,13.0170
2015-10-05,15.0656
2015-10-02,17.4061
2015-10-01,18.6203
2015-09-30,17.9550
2015-09-29,21.3921
2015-09-28,20.8332
2015-09-25,19.5823
2015-09-24,21.0215
2015-09-23,16.4757
2015-09-22,15.4965
2015-09-21,12.8335
2015-09-18,12.8335
2015-09-17,9.9736
2015-09-16,13.5380
2015-09-15,14.1667
2015-09-14,16.9263
2015-09-11,17.3276
2015-09-10,17.7530
2015-09-09,17.7530
2015-09-08,21.0374
2015-09-04,26.3876
2015-09-03,24.6864
2015-09-02,27.3413
2015-09-01,30.0550
2015-08-31,26.9208
2015-08-28,26.4810
2015-08-27,28.6771
2015-08-26,33.0038
2015-08-25,32.8335
2015-08-24,32.8335
2015-08-21,16.1310
2015-08-20,8.7156
2015-08-19,0.0905
2015-08-18,2.5371
2015-08-17,1.9407
2015-08-14,3.3946
2015-08-13,3.3621
2015-08-12,0.6941
2015-08-11,5.3816
2015-08-10,6.3135
2015-08-07,1.3011
2015-08-06,4.5180
2015-08-05,5.1842
2015-08-04,2.3367
2015-08-03,2.1265
2015-07-31,3.3990
2015-07-30,1.6840
2015-07-29,1.9756
2015-07-28,2.2922
2015-07-27,0.0373
2015-07-24,5.8651
2015-07-23,9.4706
2015-07-22,9.4706
2015-07-21,5.0254
2015-07-20,8.4302
2015-07-17,8.6549
2015-07-16,12.2820
2015-07-15,10.5258
2015-07-14,10.5258
2015-07-13,7.9117
2015-07-10,5.1793
2015-07-09,3.3967
2015-07-08,1.4713
2015-07-07,1.4713
2015-07-06,3.6492
2015-07-02,2.0289
2015-07-01,2.7602
2015-06-30,4.8534
2015-06-29,4.6066
2015-06-26,1.4946
2015-06-25,2.3669
2015-06-24,2.6936
2015-06-23,5.1906
2015-06-22,7.7583
2015-06-19,7.5697
2015-06-18,7.5697
2015-06-17,3.1991
2015-06-16,2.4487
2015-06-15,0.6699
2015-06-12,0.6699
2015-06-11,1.8591
2015-06-10,0.5754
2015-06-09,3.5112
2015-06-08,2.9941
2015-06-05,2.9941
2015-06-04,1.4729
2015-06-03,1.9029
2015-06-02,0.8752
2015-06-01,3.3956
2015-05-29,3.3109
2015-05-28,1.1710
2015-05-27,3.9265
2015-05-26,3.9265
2015-05-22,0.5830
2015-05-21,2.9141
2015-05-20,2.2825
2015-05-19,3.4051
2015-05-18,2.5230
2015-05-15,2.5923
2015-05-14,3.1219
2015-05-13,0.3237
2015-05-12,0.4178
2015-05-11,1.4268
2015-05-08,0.0498
2015-05-07,6.3930
2015-05-06,6.3930
2015-05-05,4.9407
2015-05-04,3.5111
2015-05-01,2.4686
2015-04-30,2.4686
2015-04-29,2.6132
2015-04-28,2.7965
2015-04-27,5.6549
2015-04-24,6.1826
2015-04-23,9.1287
2015-04-22,9.1287
2015-04-21,14.7621
2015-04-20,14.0164
2015-04-17,11.0216
2015-04-16,13.9761
2015-04-15,16.1587
2015-04-14,15.0176
2015-04-13,17.6089
2015-04-10,16.8905
2015-04-09,15.1434
2015-04-08,16.1865
2015-04-07,16.1865
2015-04-06,13.4475
2015-04-02,12.1435
2015-04-01,11.4832
2015-03-31,17.0889
2015-03-30,17.1629
2015-03-27,11.8958
2015-03-26,11.2365
2015-03-25,15.2216
2015-03-24,21.5544
2015-03-23,24.5973
2015-03-20,28.1946
2015-03-19,27.9995
2015-03-18,27.9995
2015-03-17,26.8174
2015-03-16,25.8411
2015-03-13,23.6223
2015-03-12,26.6975
2015-03-11,26.4177
2015-03-10,29.0133
2015-03-09,30.5474
2015-03-06,29.8983
2015-03-05,33.0496
2015-03-04,32.2333
2015-03-03,32.5877
2015-03-02,29.5853
2015-02-27,26.9754
2015-02-26,27.7144
2015-02-25,30.4633
2015-02-24,32.7154
2015-02-23,33.0309
2015-02-20,33.9463
2015-02-19,28.9482
2015-02-18,25.8079
2015-02-17,23.7144
2015-02-13,23.5617
2015-02-12,21.9399
2015-02-11,21.6964
2015-02-10,20.9595
2015-02-09,20.2656
2015-02-06,24.2901
2015-02-05,24.2661
2015-02-04,23.6973
2015-02-03,23.2382
2015-02-02,21.5663
2015-01-30,24.0451
2015-01-29,24.0451
2015-01-28,16.1249
2015-01-27,2.1515
2015-01-26,7.6650
2015-01-23,9.8943
2015-01-22,9.8943
2015-01-21,3.9310
2015-01-20,2.2801
2015-01-16,0.3905
2015-01-15,1.5490
2015-01-14,0.5193
2015-01-13,2.9023
2015-01-12,0.2477
2015-01-09,1.6722
2015-01-08,1.1490
2015-01-07,2.7779
2015-01-06,3.4776
2015-01-05,1.2108
2015-01-02,2.1714
2014-12-31,3.7192
2014-12-30,7.1483
2014-12-29,7.1483
2014-12-26,5.7054
2014-12-24,5.7054
2014-12-23,2.6543
2014-12-22,1.3833
2014-12-19,3.6190
2014-12-18,3.7592
2014-12-17,7.7796
2014-12-16,6.9003
2014-12-15,12.6127
2014-12-12,13.9815
2014-12-11,9.7148
2014-12-10,6.8328
2014-12-09,0.3557
2014-12-08,4.3779
2014-12-05,8.3075
2014-12-04,8.1032
2014-12-03,9.3251
2014-12-02,10.0873
2014-12-01,11.1447
2014-11-28,15.6506
2014-11-26,14.7693
2014-11-25,15.6326
2014-11-24,14.0763
2014-11-21,11.5093
2014-11-20,9.6695
2014-11-19,9.6695
2014-11-18,6.9404
2014-11-17,2.5188
2014-11-14,3.1861
2014-11-13,1.4703
2014-11-12,4.6908
2014-11-11,5.7534
2014-11-10,7.4923
2014-11-07,6.7409
2014-11-06,7.0633
2014-11-05,5.4030
2014-11-04,4.7433
2014-11-03,5.7498
2014-10-31,6.5353
2014-10-30,10.4818
2014-10-29,9.4681
2014-10-28,11.0281
2014-10-27,14.6479
2014-10-24,14.6479
2014-10-23,14.6479
2014-10-22,14.1752
2014-10-21,7.7562
2014-10-20,13.6010
2014-10-17,15.6750
2014-10-16,22.2904
2014-10-15,22.7723
2014-10-14,14.7215
2014-10-13,15.2030
2014-10-10,12.7201
2014-10-09,11.0596
2014-10-08,11.0596
2014-10-07,8.7122
2014-10-06,4.1678
2014-10-03,4.9515
2014-10-02,8.2446
2014-10-01,7.2247
2014-09-30,0.3221
2014-09-29,0.3221
2014-09-26,1.6047
2014-09-25,2.8457
2014-09-24,2.3418
2014-09-23,2.9602
2014-09-22,0.3067
2014-09-19,1.3826
2014-09-18,0.4539
2014-09-17,1.6598
2014-09-16,3.2483
2014-09-15,5.0220
2014-09-12,3.0192
2014-09-11,1.7167
2014-09-10,1.0989
2014-09-09,0.7933
2014-09-08,1.7394
2014-09-05,7.9763
2014-09-04,5.5382
2014-09-03,6.7568
2014-09-02,6.7568
2014-08-29,3.6563
2014-08-28,2.2137
2014-08-27,0.4935
2014-08-26,1.2979
2014-08-25,0.0980
2014-08-22,1.6164
2014-08-21,1.6602
2014-08-20,1.8108
2014-08-19,6.0311
2014-08-18,7.2796
2014-08-15,8.9713
2014-08-14,8.9523
2014-08-13,14.7298
2014-08-12,17.9439
2014-08-11,16.6310
2014-08-08,19.4404
2014-08-07,20.5427
2014-08-06,22.7634
2014-08-05,21.0117
2014-08-04,23.0396
2014-08-01,23.0396
2014-07-31,21.8103
2014-07-30,19.6037
2014-07-29,18.8664
2014-07-28,18.8664
2014-07-25,18.4616
2014-07-24,15.8450
2014-07-23,12.3427
2014-07-22,7.5650
2014-07-21,11.2560
2014-07-18,12.6859
2014-07-17,12.6859
2014-07-16,10.1869
2014-07-15,7.8996
2014-07-14,7.0961
2014-07-11,12.5207
2014-07-10,13.9959
2014-07-09,12.5328
2014-07-08,12.5144
2014-07-07,9.0525
2014-07-03,11.1020
2014-07-02,11.3817
2014-07-01,11.7724
2014-06-30,12.7298
2014-06-27,10.2913
2014-06-26,11.0471
2014-06-25,11.0471
2014-06-24,6.0729
2014-06-23,2.8431
2014-06-20,0.1008
2014-06-19,2.3258
2014-06-18,2.8795
2014-06-17,1.4932
2014-06-16,1.4932
2014-06-13,1.8575
2014-06-12,1.6846
2014-06-11,2.6063
2014-06-10,7.8319
2014-06-09,10.5347
2014-06-06,10.2797
2014-06-05,8.6894
2014-06-04,5.2449
2014-06-03,7.4851
2014-06-02,6.5387
2014-05-30,5.4199
2014-05-29,6.2438
2014-05-28,6.1516
2014-05-27,4.4208
2014-05-23,1.3269
2014-05-22,1.1359
2014-05-21,0.8875
2014-05-20,0.8875
2014-05-19,1.5457
2014-05-16,0.8750
2014-05-15,1.8782
2014-05-14,6.0215
2014-05-13,6.3599
2014-05-12,4.8896
2014-05-09,1.9065
2014-05-08,2.4567
2014-05-07,2.1532
2014-05-06,3.5877
2014-05-05,3.5877
2014-05-02,0.1539
2014-05-01,1.2742
2014-04-30,1.4520
2014-04-29,3.1014
2014-04-28,3.1014
2014-04-25,1.2682
2014-04-24,1.3728
2014-04-23,2.9355
2014-04-22,1.0861
