Dates,BBANDS Values
2018-12-04,201.8760
2018-12-03,191.8700
2018-11-30,210.8751
2018-11-29,200.3530
2018-11-28,189.8309
2018-11-27,211.2367
2018-11-26,199.3000
2018-11-23,187.3633
2018-11-21,210.4760
2018-11-20,198.5720
2018-11-19,186.6680
2018-11-16,209.2652
2018-11-15,197.7560
2018-11-14,186.2468
2018-11-13,206.9534
2018-11-12,196.8830
2018-11-09,186.8126
2018-11-08,207.6647
2018-11-07,197.0720
2018-11-06,186.4793
2018-11-05,209.0387
2018-11-02,197.4060
2018-11-01,185.7733
2018-10-31,212.4374
2018-10-30,198.3400
2018-10-29,184.2426
2018-10-26,214.7218
2018-10-25,199.2710
2018-10-24,183.8202
2018-10-23,215.0648
2018-10-22,201.0110
2018-10-19,186.9572
2018-10-18,214.6577
2018-10-17,201.5970
2018-10-16,188.5363
2018-10-15,213.6527
2018-10-12,202.7560
2018-10-11,191.8593
2018-10-10,215.4499
2018-10-09,202.0320
2018-10-08,188.6141
2018-10-05,215.2958
2018-10-04,202.2670
2018-10-03,189.2382
2018-10-02,215.2573
2018-10-01,202.3770
2018-09-28,189.4967
2018-09-27,214.6631
2018-09-26,201.7920
2018-09-25,188.9209
2018-09-24,215.6245
2018-09-21,202.0960
2018-09-20,188.5675
2018-09-19,214.9727
2018-09-18,201.9060
2018-09-17,188.8393
2018-09-14,215.3201
2018-09-13,202.0130
2018-09-12,188.7059
2018-09-11,217.9080
2018-09-10,202.8380
2018-09-07,187.7680
2018-09-06,226.3255
2018-09-05,205.7140
2018-09-04,185.1025
2018-08-31,232.0484
2018-08-30,208.1380
2018-08-29,184.2276
2018-08-28,233.8247
2018-08-27,211.8990
2018-08-24,189.9733
2018-08-23,238.4824
2018-08-22,215.4230
2018-08-21,192.3636
2018-08-20,237.8994
2018-08-17,217.6690
2018-08-16,197.4386
2018-08-15,235.7444
2018-08-14,219.6860
2018-08-13,203.6276
2018-08-10,235.4064
2018-08-09,220.4760
2018-08-08,205.5456
2018-08-07,234.5270
2018-08-06,221.6420
2018-08-03,208.7570
2018-08-02,233.1558
2018-08-01,222.9200
2018-07-31,212.6842
2018-07-30,232.3522
2018-07-27,223.9530
2018-07-26,215.5538
2018-07-25,232.8186
2018-07-24,222.5310
2018-07-23,212.2434
2018-07-20,232.4156
2018-07-19,221.2070
2018-07-18,209.9984
2018-07-17,231.6885
2018-07-16,219.9040
2018-07-13,208.1195
2018-07-12,226.2359
2018-07-11,218.0530
2018-07-10,209.8701
2018-07-09,226.8786
2018-07-06,216.6600
2018-07-05,206.4414
2018-07-03,226.7849
2018-07-02,215.5070
2018-06-29,204.2291
2018-06-28,226.5497
2018-06-27,214.3180
2018-06-26,202.0863
2018-06-25,224.8890
2018-06-22,213.2200
2018-06-21,201.5510
2018-06-20,222.0660
2018-06-19,212.2390
2018-06-18,202.4120
2018-06-15,216.7257
2018-06-14,211.0900
2018-06-13,205.4543
2018-06-12,217.0872
2018-06-11,211.2210
2018-06-08,205.3548
2018-06-07,217.9833
2018-06-06,211.5000
2018-06-05,205.0167
2018-06-04,218.8179
2018-06-01,211.8200
2018-05-31,204.8221
2018-05-30,219.5662
2018-05-29,212.0600
2018-05-25,204.5538
2018-05-24,220.2815
2018-05-23,213.0610
2018-05-22,205.8405
2018-05-21,220.7479
2018-05-18,214.0200
2018-05-17,207.2921
2018-05-16,221.7163
2018-05-15,215.5370
2018-05-14,209.3577
2018-05-11,223.4935
2018-05-10,216.9130
2018-05-09,210.3325
2018-05-08,226.3808
2018-05-07,218.2710
2018-05-04,210.1612
2018-05-03,228.1974
2018-05-02,219.6130
2018-05-01,211.0286
2018-04-30,229.5182
2018-04-27,220.8270
2018-04-26,212.1358
2018-04-25,230.1163
2018-04-24,221.7090
2018-04-23,213.3017
2018-04-20,230.1430
2018-04-19,222.5540
2018-04-18,214.9650
2018-04-17,229.8623
2018-04-16,223.2350
2018-04-13,216.6077
2018-04-12,229.4617
2018-04-11,224.1310
2018-04-10,218.8003
2018-04-09,228.5384
2018-04-06,224.3810
2018-04-05,220.2236
2018-04-04,228.5402
2018-04-03,224.7390
2018-04-02,220.9378
2018-03-29,229.5951
2018-03-28,224.2230
2018-03-27,218.8509
2018-03-26,229.1581
2018-03-23,223.9940
2018-03-22,218.8299
2018-03-21,228.6012
2018-03-20,223.4940
2018-03-19,218.3868
2018-03-16,227.8193
2018-03-15,222.9560
2018-03-14,218.0927
2018-03-13,227.9615
2018-03-12,222.1550
2018-03-09,216.3485
2018-03-08,230.3626
2018-03-07,220.5640
2018-03-06,210.7654
2018-03-05,230.6522
2018-03-02,219.1350
2018-03-01,207.6178
2018-02-28,228.8594
2018-02-27,217.8710
2018-02-26,206.8826
2018-02-23,228.4130
2018-02-22,217.2130
2018-02-21,206.0130
2018-02-20,225.9737
2018-02-16,216.0990
2018-02-15,206.2243
2018-02-14,225.5000
2018-02-13,215.4150
2018-02-12,205.3300
2018-02-09,222.6762
2018-02-08,214.4470
2018-02-07,206.2178
2018-02-06,220.4370
2018-02-05,213.3380
2018-02-02,206.2390
2018-02-01,217.5608
2018-01-31,212.6220
2018-01-30,207.6832
2018-01-29,216.0816
2018-01-26,212.0620
2018-01-25,208.0424
2018-01-24,216.0547
2018-01-23,212.6350
2018-01-22,209.2153
2018-01-19,217.6264
2018-01-18,213.5020
2018-01-17,209.3776
2018-01-16,220.2699
2018-01-12,214.2490
2018-01-11,208.2281
2018-01-10,221.1298
2018-01-09,214.7250
2018-01-08,208.3202
2018-01-05,222.2477
2018-01-04,215.2530
2018-01-03,208.2583
2018-01-02,222.5203
2017-12-29,215.8620
2017-12-28,209.2037
2017-12-27,224.0269
2017-12-26,216.5890
2017-12-22,209.1511
2017-12-21,223.3708
2017-12-20,217.2090
2017-12-19,211.0472
2017-12-18,224.0436
2017-12-15,217.9180
2017-12-14,211.7924
2017-12-13,223.5401
2017-12-12,218.9230
2017-12-11,214.3059
2017-12-08,222.8407
2017-12-07,219.4390
2017-12-06,216.0373
2017-12-05,224.1848
2017-12-04,218.8890
2017-12-01,213.5932
2017-11-30,224.4752
2017-11-29,218.0220
2017-11-28,211.5688
2017-11-27,224.5900
2017-11-24,218.1100
2017-11-22,211.6300
2017-11-21,225.2870
2017-11-20,218.3820
2017-11-17,211.4770
2017-11-16,228.8964
2017-11-15,219.5220
2017-11-14,210.1476
2017-11-13,233.7811
2017-11-10,220.7930
2017-11-09,207.8049
2017-11-08,239.1918
2017-11-07,222.9610
2017-11-06,206.7302
2017-11-03,243.7173
2017-11-02,224.8070
2017-11-01,205.8967
2017-10-31,246.0654
2017-10-30,226.2420
2017-10-27,206.4186
2017-10-26,247.0776
2017-10-25,227.5290
2017-10-24,207.9804
2017-10-23,246.2972
2017-10-20,229.3950
2017-10-19,212.4928
2017-10-18,243.5964
2017-10-17,231.1730
2017-10-16,218.7496
2017-10-13,241.9856
2017-10-12,231.9360
2017-10-11,221.8864
2017-10-10,240.6595
2017-10-09,232.6230
2017-10-06,224.5865
2017-10-05,241.2048
2017-10-04,232.2510
2017-10-03,223.2972
2017-10-02,240.8867
2017-09-29,231.4530
2017-09-28,222.0193
2017-09-27,239.1160
2017-09-26,230.7980
2017-09-25,222.4800
2017-09-22,236.0639
2017-09-21,230.0060
2017-09-20,223.9481
2017-09-19,234.9796
2017-09-18,228.6550
2017-09-15,222.3304
2017-09-14,234.0356
2017-09-13,228.0130
2017-09-12,221.9904
2017-09-11,233.7316
2017-09-08,227.0320
2017-09-07,220.3324
2017-09-06,233.4325
2017-09-05,226.1250
2017-09-01,218.8175
2017-08-31,233.3166
2017-08-30,225.7160
2017-08-29,218.1154
2017-08-28,233.2892
2017-08-25,224.5220
2017-08-24,215.7548
2017-08-23,236.3280
2017-08-22,222.6870
2017-08-21,209.0460
2017-08-18,235.4898
2017-08-17,221.8130
2017-08-16,208.1362
2017-08-15,232.9973
2017-08-14,220.9260
2017-08-11,208.8547
2017-08-10,230.3796
2017-08-09,220.2140
2017-08-08,210.0484
2017-08-07,232.0209
2017-08-04,220.8070
2017-08-03,209.5931
2017-08-02,237.2711
2017-08-01,222.0510
2017-07-31,206.8309
2017-07-28,242.3384
2017-07-27,223.8580
2017-07-26,205.3776
2017-07-25,245.3107
2017-07-24,225.4480
2017-07-21,205.5853
2017-07-20,246.4660
2017-07-19,226.3720
2017-07-18,206.2780
2017-07-17,248.1076
2017-07-14,228.2710
2017-07-13,208.4344
2017-07-12,245.5705
2017-07-11,231.2400
2017-07-10,216.9095
2017-07-07,245.3534
2017-07-06,233.4390
2017-07-05,221.5246
2017-07-03,245.1207
2017-06-30,235.1190
2017-06-29,225.1173
2017-06-28,243.2892
2017-06-27,236.2500
2017-06-26,229.2108
2017-06-23,242.2842
2017-06-22,237.4260
2017-06-21,232.5678
2017-06-20,246.6342
2017-06-19,238.4350
2017-06-16,230.2358
2017-06-15,250.5228
2017-06-14,239.5330
2017-06-13,228.5432
2017-06-12,251.2760
2017-06-09,240.2130
2017-06-08,229.1500
2017-06-07,251.0708
2017-06-06,241.4130
2017-06-05,231.7552
2017-06-02,251.5353
2017-06-01,242.3270
2017-05-31,233.1187
2017-05-30,251.4453
2017-05-26,242.3940
2017-05-25,233.3427
2017-05-24,251.4593
2017-05-23,242.3430
2017-05-22,233.2267
2017-05-19,251.5425
2017-05-18,242.6140
2017-05-17,233.6855
2017-05-16,251.5941
2017-05-15,243.6920
2017-05-12,235.7899
2017-05-11,251.7358
2017-05-10,244.2100
2017-05-09,236.6842
2017-05-08,251.4078
2017-05-05,244.1000
2017-05-04,236.7922
2017-05-03,250.4839
2017-05-02,243.8770
2017-05-01,237.2701
2017-04-28,251.3834
2017-04-27,244.3260
2017-04-26,237.2686
2017-04-25,253.8793
2017-04-24,245.2240
2017-04-21,236.5687
2017-04-20,255.7012
2017-04-19,245.9620
2017-04-18,236.2228
2017-04-17,255.2894
2017-04-13,247.2190
2017-04-12,239.1486
2017-04-11,254.5303
2017-04-10,248.3290
2017-04-07,242.1277
2017-04-06,255.8208
2017-04-05,249.6640
2017-04-04,243.5072
2017-04-03,256.9317
2017-03-31,250.4830
2017-03-30,244.0343
2017-03-29,256.5720
2017-03-28,250.6710
2017-03-27,244.7700
2017-03-24,256.4678
2017-03-23,251.0130
2017-03-22,245.5582
2017-03-21,258.1994
2017-03-20,250.3160
2017-03-17,242.4326
2017-03-16,259.3128
2017-03-15,249.5840
2017-03-14,239.8552
2017-03-13,259.8933
2017-03-10,248.0520
2017-03-09,236.2107
2017-03-08,260.0167
2017-03-07,246.2680
2017-03-06,232.5193
2017-03-03,261.4337
2017-03-02,244.0410
2017-03-01,226.6483
2017-02-28,261.7955
2017-02-27,241.4510
2017-02-24,221.1065
2017-02-23,258.1215
2017-02-22,238.6440
2017-02-21,219.1665
2017-02-17,253.0784
2017-02-16,235.9690
2017-02-15,218.8596
2017-02-14,250.0078
2017-02-13,234.1140
2017-02-10,218.2202
2017-02-09,244.1042
2017-02-08,231.3080
2017-02-07,218.5118
2017-02-06,241.5218
2017-02-03,229.2490
2017-02-02,216.9762
2017-02-01,237.6668
2017-01-31,228.0630
2017-01-30,218.4592
2017-01-27,235.7190
2017-01-26,227.6120
2017-01-25,219.5050
2017-01-24,236.0210
2017-01-23,227.6770
2017-01-20,219.3330
2017-01-19,236.3343
2017-01-18,227.8930
2017-01-17,219.4517
2017-01-13,236.3868
2017-01-12,228.2690
2017-01-11,220.1512
2017-01-10,237.5781
2017-01-09,228.8770
2017-01-06,220.1759
2017-01-05,239.0452
2017-01-04,229.5980
2017-01-03,220.1508
2016-12-30,239.9931
2016-12-29,230.1820
2016-12-28,220.3709
2016-12-27,240.4390
2016-12-23,231.5120
2016-12-22,222.5850
2016-12-21,238.5689
2016-12-20,232.9800
2016-12-19,227.3911
2016-12-16,241.6293
2016-12-15,234.3390
2016-12-14,227.0487
2016-12-13,243.5343
2016-12-12,235.1900
2016-12-09,226.8457
2016-12-08,244.0441
2016-12-07,235.4810
2016-12-06,226.9179
2016-12-05,243.6903
2016-12-02,235.9330
2016-12-01,228.1757
2016-11-30,242.5153
2016-11-29,236.7070
2016-11-28,230.8987
2016-11-25,242.4722
2016-11-23,236.7500
2016-11-22,231.0278
2016-11-21,244.7498
2016-11-18,237.6460
2016-11-17,230.5422
2016-11-16,248.1271
2016-11-15,239.0330
2016-11-14,229.9389
2016-11-11,251.8643
2016-11-10,240.5500
2016-11-09,229.2357
2016-11-08,254.9978
2016-11-07,242.2470
2016-11-04,229.4962
2016-11-03,257.6971
2016-11-02,243.3270
2016-11-01,228.9569
2016-10-31,258.8933
2016-10-28,244.1350
2016-10-27,229.3767
2016-10-26,260.4930
2016-10-25,245.5330
2016-10-24,230.5730
2016-10-21,261.4537
2016-10-20,247.5950
2016-10-19,233.7363
2016-10-18,260.9391
2016-10-17,249.2610
2016-10-14,237.5829
2016-10-13,257.7038
2016-10-12,251.3720
2016-10-11,245.0402
2016-10-10,258.8510
2016-10-07,252.8930
2016-10-06,246.9350
2016-10-05,258.4406
2016-10-04,253.3710
2016-10-03,248.3014
2016-09-30,258.6170
2016-09-29,253.7320
2016-09-28,248.8470
2016-09-27,258.6260
2016-09-26,253.6900
2016-09-23,248.7540
2016-09-22,258.7075
2016-09-21,253.4150
2016-09-20,248.1225
2016-09-19,260.0411
2016-09-16,252.9500
2016-09-15,245.8589
2016-09-14,260.3290
2016-09-13,252.4330
2016-09-12,244.5370
2016-09-09,261.7965
2016-09-08,250.8620
2016-09-07,239.9275
2016-09-06,261.9847
2016-09-02,249.7290
2016-09-01,237.4733
2016-08-31,261.1096
2016-08-30,249.3350
2016-08-29,237.5604
2016-08-26,259.6937
2016-08-25,248.9810
2016-08-24,238.2683
2016-08-23,260.6087
2016-08-22,249.2910
2016-08-19,237.9733
2016-08-18,264.1400
2016-08-17,250.1780
2016-08-16,236.2160
2016-08-15,264.7568
2016-08-12,250.4980
2016-08-11,236.2392
2016-08-10,268.9138
2016-08-09,252.0090
2016-08-08,235.1042
2016-08-05,273.4095
2016-08-04,254.4410
2016-08-03,235.4725
2016-08-02,273.3673
2016-08-01,254.9220
2016-07-29,236.4767
2016-07-28,272.1782
2016-07-27,255.5320
2016-07-26,238.8858
2016-07-25,275.4304
2016-07-22,254.4680
2016-07-21,233.5056
2016-07-20,279.6088
2016-07-19,251.7480
2016-07-18,223.8872
2016-07-15,280.9321
2016-07-14,248.4880
2016-07-13,216.0439
2016-07-12,280.2318
2016-07-11,245.3530
2016-07-08,210.4742
2016-07-07,275.7205
2016-07-06,241.8500
2016-07-05,207.9795
2016-07-01,272.9169
2016-06-30,238.6430
2016-06-29,204.3691
2016-06-28,264.4625
2016-06-27,234.5190
2016-06-24,204.5755
2016-06-23,250.8840
2016-06-22,228.8010
2016-06-21,206.7180
2016-06-20,242.0641
2016-06-17,225.2460
2016-06-16,208.4279
2016-06-15,234.4999
2016-06-14,223.6460
2016-06-13,212.7921
2016-06-10,233.5389
2016-06-09,221.7970
2016-06-08,210.0551
2016-06-07,233.4378
2016-06-06,220.6820
2016-06-03,207.9262
2016-06-02,232.8717
2016-06-01,220.1070
2016-05-31,207.3423
2016-05-27,232.5553
2016-05-26,218.4840
2016-05-25,204.4127
2016-05-24,229.5938
2016-05-23,217.1800
2016-05-20,204.7662
2016-05-19,228.3515
2016-05-18,216.5840
2016-05-17,204.8165
2016-05-16,226.1732
2016-05-13,215.2430
2016-05-12,204.3128
2016-05-11,226.2263
2016-05-10,215.1080
2016-05-09,203.9897
2016-05-06,225.8862
2016-05-05,214.6550
2016-05-04,203.4238
2016-05-03,218.8791
2016-05-02,213.2330
2016-04-29,207.5869
2016-04-28,218.8764
2016-04-27,213.2160
2016-04-26,207.5556
2016-04-25,219.2165
2016-04-22,212.7210
2016-04-21,206.2255
2016-04-20,217.7858
2016-04-19,212.0380
2016-04-18,206.2902
2016-04-15,217.9761
2016-04-14,211.9290
2016-04-13,205.8819
2016-04-12,218.9096
2016-04-11,210.4710
2016-04-08,202.0324
2016-04-07,219.3195
2016-04-06,208.3370
2016-04-05,197.3545
2016-04-04,220.3182
2016-04-01,206.6580
2016-03-31,192.9978
2016-03-30,219.7557
2016-03-29,205.3150
2016-03-28,190.8743
2016-03-24,218.6661
2016-03-23,203.5260
2016-03-22,188.3859
2016-03-21,215.2389
2016-03-18,202.2200
2016-03-17,189.2011
2016-03-16,212.7272
2016-03-15,201.3610
2016-03-14,189.9948
2016-03-11,212.0964
2016-03-10,201.1520
2016-03-09,190.2076
2016-03-08,210.7798
2016-03-07,200.8290
2016-03-04,190.8782
2016-03-03,212.4717
2016-03-02,201.2350
2016-03-01,189.9983
2016-02-29,214.7945
2016-02-26,202.2120
2016-02-25,189.6295
2016-02-24,214.9335
2016-02-23,203.0600
2016-02-22,191.1865
2016-02-19,215.5129
2016-02-18,204.6320
2016-02-17,193.7511
2016-02-16,215.3846
2016-02-12,205.6300
2016-02-11,195.8754
2016-02-10,213.0803
2016-02-09,207.0680
2016-02-08,201.0557
2016-02-05,212.5661
2016-02-04,207.5410
2016-02-03,202.5159
2016-02-02,212.5280
2016-02-01,208.1950
2016-01-29,203.8620
2016-01-28,213.6593
2016-01-27,208.8820
2016-01-26,204.1047
2016-01-25,214.0686
2016-01-22,209.2440
2016-01-21,204.4194
2016-01-20,214.1207
2016-01-19,209.2620
2016-01-15,204.4033
2016-01-14,214.5731
2016-01-13,208.4630
2016-01-12,202.3529
2016-01-11,215.6983
2016-01-08,209.4370
2016-01-07,203.1757
2016-01-06,217.7427
2016-01-05,210.1130
2016-01-04,202.4833
2015-12-31,219.1802
2015-12-30,211.0170
2015-12-29,202.8538
2015-12-28,220.2617
2015-12-24,211.7850
2015-12-23,203.3083
2015-12-22,221.1333
2015-12-21,212.8210
2015-12-18,204.5087
2015-12-17,222.7845
2015-12-16,213.8000
2015-12-15,204.8155
2015-12-14,223.8246
2015-12-11,214.4070
2015-12-10,204.9894
2015-12-09,224.7746
2015-12-08,215.2350
2015-12-07,205.6954
2015-12-04,225.6033
2015-12-03,216.0470
2015-12-02,206.4907
2015-12-01,222.0638
2015-11-30,217.8990
2015-11-27,213.7342
2015-11-25,224.6734
2015-11-24,219.0800
2015-11-23,213.4866
2015-11-20,228.4753
2015-11-19,220.3630
2015-11-18,212.2507
2015-11-17,230.5551
2015-11-16,221.6000
2015-11-13,212.6449
2015-11-12,232.5331
2015-11-11,223.0240
2015-11-10,213.5149
2015-11-09,235.5555
2015-11-06,224.7520
2015-11-05,213.9485
2015-11-04,237.0212
2015-11-03,225.9890
2015-11-02,214.9568
2015-10-30,239.3025
2015-10-29,227.7680
2015-10-28,216.2335
2015-10-27,241.2074
2015-10-26,229.6540
2015-10-23,218.1006
2015-10-22,240.5032
2015-10-21,230.9500
2015-10-20,221.3968
2015-10-19,240.2262
2015-10-16,232.5460
2015-10-15,224.8658
2015-10-14,240.7846
2015-10-13,232.3440
2015-10-12,223.9034
2015-10-09,245.0704
2015-10-08,230.6950
2015-10-07,216.3196
2015-10-06,247.6619
2015-10-05,228.9040
2015-10-02,210.1461
2015-10-01,247.6441
2015-09-30,227.5210
2015-09-29,207.3979
2015-09-28,246.1816
2015-09-25,225.8390
2015-09-24,205.4964
2015-09-23,244.7940
2015-09-22,224.4820
2015-09-21,204.1700
2015-09-18,241.8815
2015-09-17,221.9780
2015-09-16,202.0745
2015-09-15,238.9025
2015-09-14,218.1230
2015-09-11,197.3435
2015-09-10,234.8987
2015-09-09,215.4190
2015-09-08,195.9393
2015-09-04,226.2583
2015-09-03,212.0290
2015-09-02,197.7997
2015-09-01,222.5035
2015-08-31,210.6490
2015-08-28,198.7945
2015-08-27,222.2771
2015-08-26,209.5880
2015-08-25,196.8989
2015-08-24,225.6762
2015-08-21,207.2280
2015-08-20,188.7798
2015-08-19,228.0481
2015-08-18,203.2500
2015-08-17,178.4519
2015-08-14,225.3993
2015-08-13,199.7040
2015-08-12,174.0087
2015-08-11,219.7910
2015-08-10,196.7240
2015-08-07,173.6570
2015-08-06,216.3894
2015-08-05,193.5070
2015-08-04,170.6246
2015-08-03,220.1445
2015-07-31,189.3190
2015-07-30,158.4935
2015-07-29,218.5836
2015-07-28,184.4610
2015-07-27,150.3384
2015-07-24,215.9921
2015-07-23,179.2940
2015-07-22,142.5959
2015-07-21,206.8832
2015-07-20,173.6540
2015-07-17,140.4248
2015-07-16,198.4229
2015-07-15,168.2740
2015-07-14,138.1251
2015-07-13,194.3700
2015-07-10,164.0020
2015-07-09,133.6340
2015-07-08,191.5552
2015-07-07,161.1590
2015-07-06,130.7628
2015-07-02,185.4927
2015-07-01,157.7580
2015-06-30,130.0233
2015-06-29,172.9677
2015-06-26,154.4130
2015-06-25,135.8583
2015-06-24,162.4632
2015-06-23,152.5600
2015-06-22,142.6568
2015-06-19,166.6084
2015-06-18,153.5220
2015-06-17,140.4356
2015-06-16,170.7549
2015-06-15,154.7200
2015-06-12,138.6851
2015-06-11,172.6980
2015-06-10,155.9430
2015-06-09,139.1880
2015-06-08,175.2544
2015-06-05,157.3020
2015-06-04,139.3496
2015-06-03,176.9511
2015-06-02,159.1530
2015-06-01,141.3549
2015-05-29,176.7912
2015-05-28,161.4490
2015-05-27,146.1068
2015-05-26,175.6559
2015-05-22,163.0440
2015-05-21,150.4321
2015-05-20,172.3709
2015-05-19,164.5540
2015-05-18,156.7371
2015-05-15,170.4238
2015-05-14,165.2440
2015-05-13,160.0642
2015-05-12,170.2675
2015-05-11,165.8960
2015-05-08,161.5245
2015-05-07,170.2605
2015-05-06,165.8930
2015-05-05,161.5255
2015-05-04,169.8809
2015-05-01,165.7860
2015-04-30,161.6911
2015-04-29,169.8378
2015-04-28,165.8610
2015-04-27,161.8842
2015-04-24,170.4449
2015-04-23,165.0910
2015-04-22,159.7371
2015-04-21,171.9260
2015-04-20,165.5000
2015-04-17,159.0740
2015-04-16,172.0972
2015-04-15,165.5730
2015-04-14,159.0488
2015-04-13,172.5246
2015-04-10,165.9350
2015-04-09,159.3454
2015-04-08,172.5038
2015-04-07,166.1370
2015-04-06,159.7702
2015-04-02,172.3357
2015-04-01,166.2830
2015-03-31,160.2303
2015-03-30,172.1670
2015-03-27,166.1560
2015-03-26,160.1450
2015-03-25,173.4810
2015-03-24,165.0260
2015-03-23,156.5710
2015-03-20,176.7131
2015-03-19,162.8310
2015-03-18,148.9489
2015-03-17,176.9324
2015-03-16,161.4880
2015-03-13,146.0436
2015-03-12,176.8825
2015-03-11,161.2140
2015-03-10,145.5455
2015-03-09,174.0907
2015-03-06,159.7290
2015-03-05,145.3673
2015-03-04,172.3478
2015-03-03,159.0350
2015-03-02,145.7222
2015-02-27,172.2285
2015-02-26,159.0020
2015-02-25,145.7755
2015-02-24,172.9223
2015-02-23,159.2220
2015-02-20,145.5217
2015-02-19,172.8974
2015-02-18,159.2110
2015-02-17,145.5246
2015-02-13,172.6841
2015-02-12,159.1380
2015-02-11,145.5919
2015-02-10,172.9522
2015-02-09,159.5580
2015-02-06,146.1638
2015-02-05,170.8410
2015-02-04,160.7220
2015-02-03,150.6030
2015-02-02,169.5744
2015-01-30,161.6820
2015-01-29,153.7896
2015-01-28,169.3327
2015-01-27,162.1100
2015-01-26,154.8873
2015-01-23,171.4681
2015-01-22,163.5800
2015-01-21,155.6919
2015-01-20,172.6066
2015-01-16,164.3430
2015-01-15,156.0794
2015-01-14,175.3488
2015-01-13,165.0680
2015-01-12,154.7872
2015-01-09,176.5920
2015-01-08,165.5320
2015-01-07,154.4720
2015-01-06,177.9277
2015-01-05,166.3650
2015-01-02,154.8023
2014-12-31,180.2367
2014-12-30,167.4100
2014-12-29,154.5833
2014-12-26,181.2383
2014-12-24,168.8070
2014-12-23,156.3757
2014-12-22,180.2705
2014-12-19,170.2280
2014-12-18,160.1855
2014-12-17,179.7143
2014-12-16,171.6230
2014-12-15,163.5317
2014-12-12,178.5248
2014-12-11,173.3420
2014-12-10,168.1592
2014-12-09,179.1439
2014-12-08,172.9870
2014-12-05,166.8301
2014-12-04,179.0187
2014-12-03,173.0680
2014-12-02,167.1173
2014-12-01,178.7455
2014-11-28,172.5170
2014-11-26,166.2885
2014-11-25,178.7078
2014-11-24,172.3300
2014-11-21,165.9522
2014-11-20,178.7218
2014-11-19,172.3490
2014-11-18,165.9762
2014-11-17,179.5611
2014-11-14,172.5770
2014-11-13,165.5929
2014-11-12,179.6704
2014-11-11,172.6300
2014-11-10,165.5896
2014-11-07,180.1959
2014-11-06,172.9840
2014-11-05,165.7721
2014-11-04,181.8937
2014-11-03,173.5240
2014-10-31,165.1543
2014-10-30,182.2895
2014-10-29,173.6380
2014-10-28,164.9865
2014-10-27,181.9373
2014-10-24,173.8900
2014-10-23,165.8427
2014-10-22,181.7807
2014-10-21,174.1520
2014-10-20,166.5233
2014-10-17,181.5571
2014-10-16,174.6530
2014-10-15,167.7489
2014-10-14,182.8266
2014-10-13,174.1370
2014-10-10,165.4474
2014-10-09,184.3985
2014-10-08,173.1630
2014-10-07,161.9275
2014-10-06,185.0259
2014-10-03,171.1550
2014-10-02,157.2841
2014-10-01,184.5280
2014-09-30,169.8770
2014-09-29,155.2260
2014-09-26,183.2412
2014-09-25,168.9340
2014-09-24,154.6268
2014-09-23,180.3564
2014-09-22,168.0050
2014-09-19,155.6536
2014-09-18,177.0392
2014-09-17,167.0850
2014-09-16,157.1308
2014-09-15,178.0846
2014-09-12,167.4590
2014-09-11,156.8334
2014-09-10,179.5255
2014-09-09,167.8840
2014-09-08,156.2425
2014-09-05,181.6505
2014-09-04,168.4350
2014-09-03,155.2195
2014-09-02,184.0857
2014-08-29,169.7910
2014-08-28,155.4963
2014-08-27,184.5847
2014-08-26,171.0060
2014-08-25,157.4273
2014-08-22,183.3977
2014-08-21,172.7720
2014-08-20,162.1463
2014-08-19,182.7472
2014-08-18,174.4470
2014-08-15,166.1468
2014-08-14,186.3358
2014-08-13,176.6400
2014-08-12,166.9442
2014-08-11,186.5872
2014-08-08,177.5520
2014-08-07,168.5168
2014-08-06,185.8636
2014-08-05,178.0960
2014-08-04,170.3284
2014-08-01,185.7742
2014-07-31,178.5640
2014-07-30,171.3538
2014-07-29,186.0550
2014-07-28,178.2470
2014-07-25,170.4390
2014-07-24,186.1088
2014-07-23,178.2760
2014-07-22,170.4432
2014-07-21,186.1398
2014-07-18,178.3010
2014-07-17,170.4622
2014-07-16,188.8736
2014-07-15,179.6500
2014-07-14,170.4264
2014-07-11,189.0072
2014-07-10,180.1650
2014-07-09,171.3228
2014-07-08,189.1151
2014-07-07,180.3270
2014-07-03,171.5389
2014-07-02,187.3944
2014-07-01,179.8630
2014-06-30,172.3316
2014-06-27,192.8855
2014-06-26,181.3160
2014-06-25,169.7465
2014-06-24,193.8237
2014-06-23,180.7520
2014-06-20,167.6803
2014-06-19,193.8874
2014-06-18,180.3960
2014-06-17,166.9046
2014-06-16,193.6517
2014-06-13,180.7370
2014-06-12,167.8223
2014-06-11,195.1035
2014-06-10,181.5170
2014-06-09,167.9305
2014-06-06,196.5420
2014-06-05,182.4810
2014-06-04,168.4200
2014-06-03,196.3251
2014-06-02,182.3920
2014-05-30,168.4589
2014-05-29,198.6081
2014-05-28,183.5400
2014-05-27,168.4719
2014-05-23,200.5521
2014-05-22,184.7620
2014-05-21,168.9719
2014-05-20,203.7526
2014-05-19,186.2090
2014-05-16,168.6654
2014-05-15,202.8481
2014-05-14,185.8540
2014-05-13,168.8599
2014-05-12,201.1652
2014-05-09,187.8040
2014-05-08,174.4428
2014-05-07,202.7287
2014-05-06,187.3160
2014-05-05,171.9033
2014-05-02,206.3414
2014-05-01,189.9880
2014-04-30,173.6346
2014-04-29,215.6470
2014-04-28,192.8740
2014-04-25,170.1010
2014-04-24,228.8024
2014-04-23,197.0720
