Dates,NATR Values
2018-11-29,2.8414
2018-11-28,2.9186
2018-11-27,3.0205
2018-11-26,3.0494
2018-11-23,3.1001
2018-11-21,3.0785
2018-11-20,3.0648
2018-11-19,2.9332
2018-11-16,2.7449
2018-11-15,2.6926
2018-11-14,2.6545
2018-11-13,2.6017
2018-11-12,2.5132
2018-11-09,2.3990
2018-11-08,2.4116
2018-11-07,2.4190
2018-11-06,2.4314
2018-11-05,2.4754
2018-11-02,2.5169
2018-11-01,2.4476
2018-10-31,2.4899
2018-10-30,2.4979
2018-10-29,2.5283
2018-10-26,2.2220
2018-10-25,2.1851
2018-10-24,2.2310
2018-10-23,2.2216
2018-10-22,2.1538
2018-10-19,2.1599
2018-10-18,2.1529
2018-10-17,2.0984
2018-10-16,2.0931
2018-10-15,2.1346
2018-10-12,2.1308
2018-10-11,2.1018
2018-10-10,2.0081
2018-10-09,1.8564
2018-10-08,1.8626
2018-10-05,1.8476
2018-10-04,1.8194
2018-10-03,1.8091
2018-10-02,1.8326
2018-10-01,1.8427
2018-09-28,1.8708
2018-09-27,1.8879
2018-09-26,1.9134
2018-09-25,1.9172
2018-09-24,1.9324
2018-09-21,1.9225
2018-09-20,1.9510
2018-09-19,1.9667
2018-09-18,1.9707
2018-09-17,1.9975
2018-09-14,1.9782
2018-09-13,2.0042
2018-09-12,2.0165
2018-09-11,2.0446
2018-09-10,2.0514
2018-09-07,1.9958
2018-09-06,1.9854
2018-09-05,2.0129
2018-09-04,2.0324
2018-08-31,2.0529
2018-08-30,2.0387
2018-08-29,2.0305
2018-08-28,2.0476
2018-08-27,2.0452
2018-08-24,2.0802
2018-08-23,2.1158
2018-08-22,2.1151
2018-08-21,2.1007
2018-08-20,2.1340
2018-08-17,2.1683
2018-08-16,2.1749
2018-08-15,2.2163
2018-08-14,2.1454
2018-08-13,2.1790
2018-08-10,2.1877
2018-08-09,2.1611
2018-08-08,2.1684
2018-08-07,2.1626
2018-08-06,2.1944
2018-08-03,2.1961
2018-08-02,2.2016
2018-08-01,2.1883
2018-07-31,2.1683
2018-07-30,2.1993
2018-07-27,2.1167
2018-07-26,2.1382
2018-07-25,2.1745
2018-07-24,2.1315
2018-07-23,2.1700
2018-07-20,2.1891
2018-07-19,2.2082
2018-07-18,2.1944
2018-07-17,2.2168
2018-07-16,2.2443
2018-07-13,2.2925
2018-07-12,2.3407
2018-07-11,2.3906
2018-07-10,2.3464
2018-07-09,2.3947
2018-07-06,2.4455
2018-07-05,2.4718
2018-07-03,2.4740
2018-07-02,2.4541
2018-06-29,2.4658
2018-06-28,2.4900
2018-06-27,2.5146
2018-06-26,2.4826
2018-06-25,2.5099
2018-06-22,2.4348
2018-06-21,2.4674
2018-06-20,2.4421
2018-06-19,2.4644
2018-06-18,2.3252
2018-06-15,2.3204
2018-06-14,2.2877
2018-06-13,2.2758
2018-06-12,2.2373
2018-06-11,2.2550
2018-06-08,2.2849
2018-06-07,2.3047
2018-06-06,2.2863
2018-06-05,2.3420
2018-06-04,2.3600
2018-06-01,2.3971
2018-05-31,2.4430
2018-05-30,2.4135
2018-05-29,2.4653
2018-05-25,2.4041
2018-05-24,2.4404
2018-05-23,2.4530
2018-05-22,2.4867
2018-05-21,2.4175
2018-05-18,2.4759
2018-05-17,2.5316
2018-05-16,2.5803
2018-05-15,2.6046
2018-05-14,2.6131
2018-05-11,2.6515
2018-05-10,2.6671
2018-05-09,2.6950
2018-05-08,2.7482
2018-05-07,2.7554
2018-05-04,2.8098
2018-05-03,2.8512
2018-05-02,2.8826
2018-05-01,2.8520
2018-04-30,2.8156
2018-04-27,2.7565
2018-04-26,2.7664
2018-04-25,2.7787
2018-04-24,2.8560
2018-04-23,2.6833
2018-04-20,2.7077
2018-04-19,2.7090
2018-04-18,2.7320
2018-04-17,2.7887
2018-04-16,2.8391
2018-04-13,2.8842
2018-04-12,2.7925
2018-04-11,2.8691
2018-04-10,2.7937
2018-04-09,2.8700
2018-04-06,2.8156
2018-04-05,2.6992
2018-04-04,2.7578
2018-04-03,2.6685
2018-04-02,2.7389
2018-03-29,2.6689
2018-03-28,2.7236
2018-03-27,2.6929
2018-03-26,2.5838
2018-03-23,2.6325
2018-03-22,2.6160
2018-03-21,2.4214
2018-03-20,2.4262
2018-03-19,2.4660
2018-03-16,2.4857
2018-03-15,2.5080
2018-03-14,2.4952
2018-03-13,2.3731
2018-03-12,2.3218
2018-03-09,2.2312
2018-03-08,2.2785
2018-03-07,2.2860
2018-03-06,2.2650
2018-03-05,2.2330
2018-03-02,2.2244
2018-03-01,2.1533
2018-02-28,2.0292
2018-02-27,2.0043
2018-02-26,2.0147
2018-02-23,2.0528
2018-02-22,2.0664
2018-02-21,2.0968
2018-02-20,2.0813
2018-02-16,2.0770
2018-02-15,2.0766
2018-02-14,2.1211
2018-02-13,2.1378
2018-02-12,2.1323
2018-02-09,2.1561
2018-02-08,2.1063
2018-02-07,1.9304
2018-02-06,1.9293
2018-02-05,1.8917
2018-02-02,1.6287
2018-02-01,1.5774
2018-01-31,1.5671
2018-01-30,1.5374
2018-01-29,1.5146
2018-01-26,1.5087
2018-01-25,1.5118
2018-01-24,1.5271
2018-01-23,1.5245
2018-01-22,1.5196
2018-01-19,1.4954
2018-01-18,1.4656
2018-01-17,1.3803
2018-01-16,1.3711
2018-01-12,1.2952
2018-01-11,1.2997
2018-01-10,1.3069
2018-01-09,1.2986
2018-01-08,1.2963
2018-01-05,1.2946
2018-01-04,1.2911
2018-01-03,1.2923
2018-01-02,1.3021
2017-12-29,1.3230
2017-12-28,1.3264
2017-12-27,1.3413
2017-12-26,1.3560
2017-12-22,1.3656
2017-12-21,1.3695
2017-12-20,1.3549
2017-12-19,1.3703
2017-12-18,1.3801
2017-12-15,1.3966
2017-12-14,1.3952
2017-12-13,1.3988
2017-12-12,1.3934
2017-12-11,1.3864
2017-12-08,1.3541
2017-12-07,1.3622
2017-12-06,1.3573
2017-12-05,1.3606
2017-12-04,1.3427
2017-12-01,1.3247
2017-11-30,1.2654
2017-11-29,1.2685
2017-11-28,1.2738
2017-11-27,1.2902
2017-11-24,1.2988
2017-11-22,1.3133
2017-11-21,1.3083
2017-11-20,1.3286
2017-11-17,1.3419
2017-11-16,1.3485
2017-11-15,1.3635
2017-11-14,1.3612
2017-11-13,1.3682
2017-11-10,1.3821
2017-11-09,1.3763
2017-11-08,1.3411
2017-11-07,1.3478
2017-11-06,1.3612
2017-11-03,1.3694
2017-11-02,1.3638
2017-11-01,1.3725
2017-10-31,1.3783
2017-10-30,1.3802
2017-10-27,1.3832
2017-10-26,1.3670
2017-10-25,1.3670
2017-10-24,1.2668
2017-10-23,1.2728
2017-10-20,1.2572
2017-10-19,1.2656
2017-10-18,1.2550
2017-10-17,1.2555
2017-10-16,1.2481
2017-10-13,1.2507
2017-10-12,1.2467
2017-10-11,1.2512
2017-10-10,1.2586
2017-10-09,1.2665
2017-10-06,1.2765
2017-10-05,1.2864
2017-10-04,1.2951
2017-10-03,1.2987
2017-10-02,1.2940
2017-09-29,1.3099
2017-09-28,1.3149
2017-09-27,1.2994
2017-09-26,1.2934
2017-09-25,1.2930
2017-09-22,1.2649
2017-09-21,1.2668
2017-09-20,1.2751
2017-09-19,1.2806
2017-09-18,1.2750
2017-09-15,1.2824
2017-09-14,1.2894
2017-09-13,1.3026
2017-09-12,1.2825
2017-09-11,1.2852
2017-09-08,1.2951
2017-09-07,1.2993
2017-09-06,1.3157
2017-09-05,1.2988
2017-09-01,1.2719
2017-08-31,1.2729
2017-08-30,1.2717
2017-08-29,1.2768
2017-08-28,1.2772
2017-08-25,1.2850
2017-08-24,1.2657
2017-08-23,1.2753
2017-08-22,1.2706
2017-08-21,1.2824
2017-08-18,1.2857
2017-08-17,1.2896
2017-08-16,1.2846
2017-08-15,1.2779
2017-08-14,1.2838
2017-08-11,1.3001
2017-08-10,1.2989
2017-08-09,1.2803
2017-08-08,1.2465
2017-08-07,1.2545
2017-08-04,1.2575
2017-08-03,1.2515
2017-08-02,1.2482
2017-08-01,1.2344
2017-07-31,1.2032
2017-07-28,1.1897
2017-07-27,1.1861
2017-07-26,1.1688
2017-07-25,1.1037
2017-07-24,1.1080
2017-07-21,1.1189
2017-07-20,1.1248
2017-07-19,1.1316
2017-07-18,1.1429
2017-07-17,1.1458
2017-07-14,1.1601
2017-07-13,1.1721
2017-07-12,1.1785
2017-07-11,1.1804
2017-07-10,1.1911
2017-07-07,1.2009
2017-07-06,1.2104
2017-07-05,1.2157
2017-07-03,1.2242
2017-06-30,1.2370
2017-06-29,1.2429
2017-06-28,1.2208
2017-06-27,1.2291
2017-06-26,1.2267
2017-06-23,1.1929
2017-06-22,1.1967
2017-06-21,1.2101
2017-06-20,1.2179
2017-06-19,1.2080
2017-06-16,1.2178
2017-06-15,1.2228
2017-06-14,1.2233
2017-06-13,1.2294
2017-06-12,1.2379
2017-06-09,1.2363
2017-06-08,1.2435
2017-06-07,1.2447
2017-06-06,1.2558
2017-06-05,1.2421
2017-06-02,1.2382
2017-06-01,1.2354
2017-05-31,1.2217
2017-05-30,1.2348
2017-05-26,1.2486
2017-05-25,1.2562
2017-05-24,1.2705
2017-05-23,1.2873
2017-05-22,1.2945
2017-05-19,1.2907
2017-05-18,1.2885
2017-05-17,1.2669
2017-05-16,1.2201
2017-05-15,1.2347
2017-05-12,1.2336
2017-05-11,1.2391
2017-05-10,1.2455
2017-05-09,1.1731
2017-05-08,1.1897
2017-05-05,1.2053
2017-05-04,1.2206
2017-05-03,1.2203
2017-05-02,1.2282
2017-05-01,1.2435
2017-04-28,1.2187
2017-04-27,1.2332
2017-04-26,1.2458
2017-04-25,1.2209
2017-04-24,1.2357
2017-04-21,1.2491
2017-04-20,1.2637
2017-04-19,1.2792
2017-04-18,1.2858
2017-04-17,1.2710
2017-04-13,1.2818
2017-04-12,1.2895
2017-04-11,1.2672
2017-04-10,1.2816
2017-04-07,1.2699
2017-04-06,1.2856
2017-04-05,1.3008
2017-04-04,1.2777
2017-04-03,1.2942
2017-03-31,1.2933
2017-03-30,1.2957
2017-03-29,1.3102
2017-03-28,1.3272
2017-03-27,1.3329
2017-03-24,1.3310
2017-03-23,1.3154
2017-03-22,1.3298
2017-03-21,1.3463
2017-03-20,1.2934
2017-03-17,1.3032
2017-03-16,1.3187
2017-03-15,1.3147
2017-03-14,1.3269
2017-03-13,1.3290
2017-03-10,1.3346
2017-03-09,1.3019
2017-03-08,1.2862
2017-03-07,1.2969
2017-03-06,1.3063
2017-03-03,1.3029
2017-03-02,1.2998
2017-03-01,1.2893
2017-02-28,1.2907
2017-02-27,1.2945
2017-02-24,1.3076
2017-02-23,1.3075
2017-02-22,1.3265
2017-02-21,1.3318
2017-02-17,1.3406
2017-02-16,1.3491
2017-02-15,1.3641
2017-02-14,1.3791
2017-02-13,1.3920
2017-02-10,1.4010
2017-02-09,1.4196
2017-02-08,1.4368
2017-02-07,1.4358
2017-02-06,1.4448
2017-02-03,1.4672
2017-02-02,1.4821
2017-02-01,1.4574
2017-01-31,1.4585
2017-01-30,1.4400
2017-01-27,1.4035
2017-01-26,1.3865
2017-01-25,1.3961
2017-01-24,1.3821
2017-01-23,1.3945
2017-01-20,1.3793
2017-01-19,1.3855
2017-01-18,1.3946
2017-01-17,1.3992
2017-01-13,1.3940
2017-01-12,1.4107
2017-01-11,1.3945
2017-01-10,1.4077
2017-01-09,1.4224
2017-01-06,1.4306
2017-01-05,1.4406
2017-01-04,1.4412
2017-01-03,1.4567
2016-12-30,1.4735
2016-12-29,1.4795
2016-12-28,1.4849
2016-12-27,1.4829
2016-12-23,1.4897
2016-12-22,1.5006
2016-12-21,1.4956
2016-12-20,1.5092
2016-12-19,1.5167
2016-12-16,1.5301
2016-12-15,1.5308
2016-12-14,1.5262
2016-12-13,1.5033
2016-12-12,1.4617
2016-12-09,1.4496
2016-12-08,1.4702
2016-12-07,1.4881
2016-12-06,1.4940
2016-12-05,1.4902
2016-12-02,1.4942
2016-12-01,1.5049
2016-11-30,1.5231
2016-11-29,1.5092
2016-11-28,1.5184
2016-11-25,1.5225
2016-11-23,1.5414
2016-11-22,1.5508
2016-11-21,1.5714
2016-11-18,1.5809
2016-11-17,1.5945
2016-11-16,1.5851
2016-11-15,1.5680
2016-11-14,1.5418
2016-11-11,1.5630
2016-11-10,1.5757
2016-11-09,1.5769
2016-11-08,1.5799
2016-11-07,1.5861
2016-11-04,1.6069
2016-11-03,1.6042
2016-11-02,1.6061
2016-11-01,1.5871
2016-10-31,1.5893
2016-10-28,1.5980
2016-10-27,1.6012
2016-10-26,1.5464
2016-10-25,1.5130
2016-10-24,1.5308
2016-10-21,1.5341
2016-10-20,1.5338
2016-10-19,1.5425
2016-10-18,1.5586
2016-10-17,1.5770
2016-10-14,1.5838
2016-10-13,1.5890
2016-10-12,1.5852
2016-10-11,1.5910
2016-10-10,1.5597
2016-10-07,1.5692
2016-10-06,1.5622
2016-10-05,1.5713
2016-10-04,1.5917
2016-10-03,1.5988
2016-09-30,1.6087
2016-09-29,1.6255
2016-09-28,1.6112
2016-09-27,1.6279
2016-09-26,1.6413
2016-09-23,1.6385
2016-09-22,1.6511
2016-09-21,1.6717
2016-09-20,1.6974
2016-09-19,1.7199
2016-09-16,1.7400
2016-09-15,1.7379
2016-09-14,1.7503
2016-09-13,1.7397
2016-09-12,1.7275
2016-09-09,1.7152
2016-09-08,1.6254
2016-09-07,1.6402
2016-09-06,1.6527
2016-09-02,1.6815
2016-09-01,1.7001
2016-08-31,1.7145
2016-08-30,1.7050
2016-08-29,1.6700
2016-08-26,1.6919
2016-08-25,1.6820
2016-08-24,1.6989
2016-08-23,1.6985
2016-08-22,1.6810
2016-08-19,1.6945
2016-08-18,1.7044
2016-08-17,1.7212
2016-08-16,1.7392
2016-08-15,1.7517
2016-08-12,1.7793
2016-08-11,1.7993
2016-08-10,1.8263
2016-08-09,1.8432
2016-08-08,1.8747
2016-08-05,1.9008
2016-08-04,1.9250
2016-08-03,1.9298
2016-08-02,1.9600
2016-08-01,1.9444
2016-07-29,1.9541
2016-07-28,1.9807
2016-07-27,1.9261
2016-07-26,1.9120
2016-07-25,1.9412
2016-07-22,1.9563
2016-07-21,1.9501
2016-07-20,1.9428
2016-07-19,1.9660
2016-07-18,1.9812
2016-07-15,2.0077
2016-07-14,2.0415
2016-07-13,2.0779
2016-07-12,2.0775
2016-07-11,2.0588
2016-07-08,2.0828
2016-07-07,2.1213
2016-07-06,2.1374
2016-07-05,2.1270
2016-07-01,2.0768
2016-06-30,2.0977
2016-06-29,2.1428
2016-06-28,2.1848
2016-06-27,2.2167
2016-06-24,2.1264
2016-06-23,1.9434
2016-06-22,1.9668
2016-06-21,1.9853
2016-06-20,1.9795
2016-06-17,2.0013
2016-06-16,2.0306
2016-06-15,2.0084
2016-06-14,2.0160
2016-06-13,2.0333
2016-06-10,2.0301
2016-06-09,1.9992
2016-06-08,2.0124
2016-06-07,2.0454
2016-06-06,2.0633
2016-06-03,2.1048
2016-06-02,2.1305
2016-06-01,2.1540
2016-05-31,2.1746
2016-05-27,2.1040
2016-05-26,2.1318
2016-05-25,2.1579
2016-05-24,2.1868
2016-05-23,2.1903
2016-05-20,2.1978
2016-05-19,2.1981
2016-05-18,2.1323
2016-05-17,2.1063
2016-05-16,2.0855
2016-05-13,2.1164
2016-05-12,2.0767
2016-05-11,2.1104
2016-05-10,2.1119
2016-05-09,2.1494
2016-05-06,2.1437
2016-05-05,2.1781
2016-05-04,2.2155
2016-05-03,2.2032
2016-05-02,2.1838
2016-04-29,2.1885
2016-04-28,2.1965
2016-04-27,2.1561
2016-04-26,2.1725
2016-04-25,2.2197
2016-04-22,2.2327
2016-04-21,2.2629
2016-04-20,2.2755
2016-04-19,2.2206
2016-04-18,2.2491
2016-04-15,2.2796
2016-04-14,2.3168
2016-04-13,2.3367
2016-04-12,2.3832
2016-04-11,2.4024
2016-04-08,2.4166
2016-04-07,2.4345
2016-04-06,2.4281
2016-04-05,2.4585
2016-04-04,2.4737
2016-04-01,2.4782
2016-03-31,2.4974
2016-03-30,2.4630
2016-03-29,2.3956
2016-03-28,2.3886
2016-03-24,2.3900
2016-03-23,2.3818
2016-03-22,2.3538
2016-03-21,2.3689
2016-03-18,2.3999
2016-03-17,2.4478
2016-03-16,2.4922
2016-03-15,2.5289
2016-03-14,2.5461
2016-03-11,2.5822
2016-03-10,2.6287
2016-03-09,2.6443
2016-03-08,2.6890
2016-03-07,2.7040
2016-03-04,2.7546
2016-03-03,2.8004
2016-03-02,2.8313
2016-03-01,2.8434
2016-02-29,2.8966
2016-02-26,2.9223
2016-02-25,2.9702
2016-02-24,3.0276
2016-02-23,2.9781
2016-02-22,2.9815
2016-02-19,3.0338
2016-02-18,2.9775
2016-02-17,3.0373
2016-02-16,3.1255
2016-02-12,3.2283
2016-02-11,3.2089
2016-02-10,2.8014
2016-02-09,2.7689
2016-02-08,2.7678
2016-02-05,2.6647
2016-02-04,2.6441
2016-02-03,2.6731
2016-02-02,2.7422
2016-02-01,2.6348
2016-01-29,2.6587
2016-01-28,2.7242
2016-01-27,2.7619
2016-01-26,2.3595
2016-01-25,2.4172
2016-01-22,2.4245
2016-01-21,2.4592
2016-01-20,2.4611
2016-01-19,2.3322
2016-01-15,2.3537
2016-01-14,2.2613
2016-01-13,2.2591
2016-01-12,2.1594
2016-01-11,2.1928
2016-01-08,2.2087
2016-01-07,2.1212
2016-01-06,1.9809
2016-01-05,1.9341
2016-01-04,1.9536
2015-12-31,1.8642
2015-12-30,1.8520
2015-12-29,1.8502
2015-12-28,1.8820
2015-12-24,1.9079
2015-12-23,1.9298
2015-12-22,1.9682
2015-12-21,1.9963
2015-12-18,2.0218
2015-12-17,1.8848
2015-12-16,1.8309
2015-12-15,1.8552
2015-12-14,1.8813
2015-12-11,1.8536
2015-12-10,1.8308
2015-12-09,1.8497
2015-12-08,1.8295
2015-12-07,1.7711
2015-12-04,1.7767
2015-12-03,1.8044
2015-12-02,1.7772
2015-12-01,1.7811
2015-11-30,1.7906
2015-11-27,1.7822
2015-11-25,1.7947
2015-11-24,1.7920
2015-11-23,1.7998
2015-11-20,1.7963
2015-11-19,1.8149
2015-11-18,1.8471
2015-11-17,1.8810
2015-11-16,1.9107
2015-11-13,1.9437
2015-11-12,1.9550
2015-11-11,1.9133
2015-11-10,1.9318
2015-11-09,1.9305
2015-11-06,1.9057
2015-11-05,1.9144
2015-11-04,1.9182
2015-11-03,1.9488
2015-11-02,1.9663
2015-10-30,1.9846
2015-10-29,2.0025
2015-10-28,2.0054
2015-10-27,1.9879
2015-10-26,2.0114
2015-10-23,2.0290
2015-10-22,2.0363
2015-10-21,2.0641
2015-10-20,2.0598
2015-10-19,2.0742
2015-10-16,2.0962
2015-10-15,2.1094
2015-10-14,2.1509
2015-10-13,1.9935
2015-10-12,2.0104
2015-10-09,2.0402
2015-10-08,2.0642
2015-10-07,2.0885
2015-10-06,2.1220
2015-10-05,2.1466
2015-10-02,2.1715
2015-10-01,2.1859
2015-09-30,2.1809
2015-09-29,2.2213
2015-09-28,2.2509
2015-09-25,2.2000
2015-09-24,2.2281
2015-09-23,2.1708
2015-09-22,2.1252
2015-09-21,2.0836
2015-09-18,2.0874
2015-09-17,2.0601
2015-09-16,2.0618
2015-09-15,2.0965
2015-09-14,2.1301
2015-09-11,2.1484
2015-09-10,2.1804
2015-09-09,2.2046
2015-09-08,2.1683
2015-09-04,2.2153
2015-09-03,2.2019
2015-09-02,2.2243
2015-09-01,2.2748
2015-08-31,2.2053
2015-08-28,2.1634
2015-08-27,2.1862
2015-08-26,2.2268
2015-08-25,2.2683
2015-08-24,2.1988
2015-08-21,1.8512
2015-08-20,1.7330
2015-08-19,1.6145
2015-08-18,1.5938
2015-08-17,1.6085
2015-08-14,1.6036
2015-08-13,1.6153
2015-08-12,1.6197
2015-08-11,1.5748
2015-08-10,1.5509
2015-08-07,1.5584
2015-08-06,1.5444
2015-08-05,1.5379
2015-08-04,1.5523
2015-08-03,1.5564
2015-07-31,1.5523
2015-07-30,1.5695
2015-07-29,1.5616
2015-07-28,1.5794
2015-07-27,1.5820
2015-07-24,1.5342
2015-07-23,1.5087
2015-07-22,1.5057
2015-07-21,1.4931
2015-07-20,1.4710
2015-07-17,1.4818
2015-07-16,1.4613
2015-07-15,1.4809
2015-07-14,1.4847
2015-07-13,1.5009
2015-07-10,1.5221
2015-07-09,1.5373
2015-07-08,1.5456
2015-07-07,1.5404
2015-07-06,1.5533
2015-07-02,1.5633
2015-07-01,1.5656
2015-06-30,1.5851
2015-06-29,1.5935
2015-06-26,1.5273
2015-06-25,1.5424
2015-06-24,1.5475
2015-06-23,1.5311
2015-06-22,1.5116
2015-06-19,1.5328
2015-06-18,1.5452
2015-06-17,1.5541
2015-06-16,1.5678
2015-06-15,1.5694
2015-06-12,1.5740
2015-06-11,1.5776
2015-06-10,1.5910
2015-06-09,1.6047
2015-06-08,1.6153
2015-06-05,1.6306
2015-06-04,1.6394
2015-06-03,1.6017
2015-06-02,1.6099
2015-06-01,1.6107
2015-05-29,1.6263
2015-05-28,1.6095
2015-05-27,1.5817
2015-05-26,1.5996
2015-05-22,1.5722
2015-05-21,1.5413
2015-05-20,1.5603
2015-05-19,1.5681
2015-05-18,1.5891
2015-05-15,1.6066
2015-05-14,1.6004
2015-05-13,1.6224
2015-05-12,1.6376
2015-05-11,1.6368
2015-05-08,1.6519
2015-05-07,1.6687
2015-05-06,1.6836
2015-05-05,1.6673
2015-05-04,1.6539
2015-05-01,1.6573
2015-04-30,1.6822
2015-04-29,1.6361
2015-04-28,1.6318
2015-04-27,1.6293
2015-04-24,1.6380
2015-04-23,1.6299
2015-04-22,1.6289
2015-04-21,1.5793
2015-04-20,1.5906
2015-04-17,1.6025
2015-04-16,1.5757
2015-04-15,1.5832
2015-04-14,1.5785
2015-04-13,1.5844
2015-04-10,1.5713
2015-04-09,1.5906
2015-04-08,1.5965
2015-04-07,1.6226
2015-04-06,1.6362
2015-04-02,1.6409
2015-04-01,1.6516
2015-03-31,1.6248
2015-03-30,1.5926
2015-03-27,1.6079
2015-03-26,1.6232
2015-03-25,1.6159
2015-03-24,1.5590
2015-03-23,1.5593
2015-03-20,1.5450
2015-03-19,1.5623
2015-03-18,1.5505
2015-03-17,1.5433
2015-03-16,1.5533
2015-03-13,1.5717
2015-03-12,1.5639
2015-03-11,1.5814
2015-03-10,1.5801
2015-03-09,1.5573
2015-03-06,1.5728
2015-03-05,1.5616
2015-03-04,1.5726
2015-03-03,1.5715
2015-03-02,1.5808
2015-02-27,1.5986
2015-02-26,1.6024
2015-02-25,1.5921
2015-02-24,1.5758
2015-02-23,1.5835
2015-02-20,1.5156
2015-02-19,1.5249
2015-02-18,1.5389
2015-02-17,1.5527
2015-02-13,1.5668
2015-02-12,1.5862
2015-02-11,1.6081
2015-02-10,1.6318
2015-02-09,1.6536
2015-02-06,1.6477
2015-02-05,1.6582
2015-02-04,1.6745
2015-02-03,1.6732
2015-02-02,1.6945
2015-01-30,1.6900
2015-01-29,1.6493
2015-01-28,1.6550
2015-01-27,1.6352
2015-01-26,1.5981
2015-01-23,1.5980
2015-01-22,1.6006
2015-01-21,1.6145
2015-01-20,1.6266
2015-01-16,1.6256
2015-01-15,1.6370
2015-01-14,1.6340
2015-01-13,1.6209
2015-01-12,1.5995
2015-01-09,1.5879
2015-01-08,1.5966
2015-01-07,1.6189
2015-01-06,1.6386
2015-01-05,1.5979
2015-01-02,1.5982
2014-12-31,1.5873
2014-12-30,1.5592
2014-12-29,1.5736
2014-12-26,1.5895
2014-12-24,1.6004
2014-12-23,1.6121
2014-12-22,1.6296
2014-12-19,1.6517
2014-12-18,1.6617
2014-12-17,1.6618
2014-12-16,1.6746
2014-12-15,1.6813
2014-12-12,1.6957
2014-12-11,1.6477
2014-12-10,1.6208
2014-12-09,1.5093
2014-12-08,1.4929
2014-12-05,1.4651
2014-12-04,1.4849
2014-12-03,1.4829
2014-12-02,1.4811
2014-12-01,1.4914
2014-11-28,1.4661
2014-11-26,1.4650
2014-11-25,1.4808
2014-11-24,1.4982
2014-11-21,1.5198
2014-11-20,1.5378
2014-11-19,1.5440
2014-11-18,1.5481
2014-11-17,1.5550
2014-11-14,1.5556
2014-11-13,1.5608
2014-11-12,1.5741
2014-11-11,1.5849
2014-11-10,1.6056
2014-11-07,1.6213
2014-11-06,1.6401
2014-11-05,1.6549
2014-11-04,1.6433
2014-11-03,1.6508
2014-10-31,1.6773
2014-10-30,1.6925
2014-10-29,1.7024
2014-10-28,1.6979
2014-10-27,1.7231
2014-10-24,1.7402
2014-10-23,1.7523
2014-10-22,1.7661
2014-10-21,1.6148
2014-10-20,1.6369
2014-10-17,1.6563
2014-10-16,1.6708
2014-10-15,1.6569
2014-10-14,1.5621
2014-10-13,1.5689
2014-10-10,1.5377
2014-10-09,1.5221
2014-10-08,1.4820
2014-10-07,1.4839
2014-10-06,1.4309
2014-10-03,1.4297
2014-10-02,1.4403
2014-10-01,1.4358
2014-09-30,1.3847
2014-09-29,1.3647
2014-09-26,1.3533
2014-09-25,1.3651
2014-09-24,1.3524
2014-09-23,1.3678
2014-09-22,1.3573
2014-09-19,1.3549
2014-09-18,1.3730
2014-09-17,1.3918
2014-09-16,1.4062
2014-09-15,1.4144
2014-09-12,1.4157
2014-09-11,1.4203
2014-09-10,1.4265
2014-09-09,1.4400
2014-09-08,1.4551
2014-09-05,1.4657
2014-09-04,1.4629
2014-09-03,1.4629
2014-09-02,1.4813
2014-08-29,1.4599
2014-08-28,1.4652
2014-08-27,1.4588
2014-08-26,1.4675
2014-08-25,1.4875
2014-08-22,1.5118
2014-08-21,1.5287
2014-08-20,1.5451
2014-08-19,1.5642
2014-08-18,1.5906
2014-08-15,1.6125
2014-08-14,1.5942
2014-08-13,1.6098
2014-08-12,1.6334
2014-08-11,1.6465
2014-08-08,1.6634
2014-08-07,1.6852
2014-08-06,1.7089
2014-08-05,1.6672
2014-08-04,1.6808
2014-08-01,1.6846
2014-07-31,1.6825
2014-07-30,1.6600
2014-07-29,1.6595
2014-07-28,1.6595
2014-07-25,1.6517
2014-07-24,1.6343
2014-07-23,1.5936
2014-07-22,1.5297
2014-07-21,1.5512
2014-07-18,1.5647
2014-07-17,1.5875
2014-07-16,1.5620
2014-07-15,1.5349
2014-07-14,1.5301
2014-07-11,1.5391
2014-07-10,1.5564
2014-07-09,1.5477
2014-07-08,1.5405
2014-07-07,1.4938
2014-07-03,1.5037
2014-07-02,1.5291
2014-07-01,1.5354
2014-06-30,1.5604
2014-06-27,1.5388
2014-06-26,1.5572
2014-06-25,1.5676
2014-06-24,1.5283
2014-06-23,1.5043
2014-06-20,1.4915
2014-06-19,1.4831
2014-06-18,1.4998
2014-06-17,1.5055
2014-06-16,1.5147
2014-06-13,1.5257
2014-06-12,1.5364
2014-06-11,1.5069
2014-06-10,1.4514
2014-06-09,1.4487
2014-06-06,1.4620
2014-06-05,1.4861
2014-06-04,1.5023
2014-06-03,1.5073
2014-06-02,1.5242
2014-05-30,1.5438
2014-05-29,1.5554
2014-05-28,1.5835
2014-05-27,1.6028
2014-05-23,1.6296
2014-05-22,1.6586
2014-05-21,1.6801
2014-05-20,1.7035
2014-05-19,1.6756
2014-05-16,1.6900
2014-05-15,1.6931
2014-05-14,1.6672
2014-05-13,1.6758
2014-05-12,1.7021
2014-05-09,1.7272
2014-05-08,1.7470
2014-05-07,1.7684
2014-05-06,1.7782
2014-05-05,1.7794
2014-05-02,1.7901
2014-05-01,1.8168
2014-04-30,1.8248
2014-04-29,1.8445
2014-04-28,1.8691
2014-04-25,1.8345
2014-04-24,1.8290
2014-04-23,1.8210
2014-04-22,1.8398
2014-04-21,1.8470
2014-04-17,1.8662
