Dates,MIDPOINT Values
2021-09-22,231.6100
2021-09-21,231.6100
2021-09-20,231.6100
2021-09-17,231.6100
2021-09-16,231.6100
2021-09-15,231.6100
2021-09-14,231.6100
2021-09-13,231.6100
2021-09-10,231.6100
2021-09-09,231.6100
2021-09-08,231.6100
2021-09-07,231.6100
2021-09-03,231.6100
2021-09-02,231.6100
2021-09-01,231.6100
2021-08-31,228.1500
2021-08-30,222.9550
2021-08-27,222.9550
2021-08-26,222.9550
2021-08-25,222.9550
2021-08-24,213.4650
2021-08-23,213.1400
2021-08-20,210.4100
2021-08-19,210.4100
2021-08-18,208.8950
2021-08-17,206.7900
2021-08-16,206.7900
2021-08-13,206.7900
2021-08-12,206.7900
2021-08-11,206.7900
2021-08-10,206.7900
2021-08-09,206.7900
2021-08-06,206.7900
2021-08-05,206.7900
2021-08-04,206.7900
2021-08-03,206.7900
2021-08-02,206.7900
2021-07-30,206.7900
2021-07-29,206.7900
2021-07-28,206.7900
2021-07-27,206.7900
2021-07-26,206.7900
2021-07-23,206.7900
2021-07-22,206.7900
2021-07-21,206.7900
2021-07-20,206.7900
2021-07-19,206.7900
2021-07-16,206.7900
2021-07-15,206.7900
2021-07-14,206.7900
2021-07-13,206.7900
2021-07-12,206.7900
2021-07-09,206.7900
2021-07-08,206.7900
2021-07-07,206.7900
2021-07-06,206.7900
2021-07-02,206.7900
2021-07-01,206.7900
2021-06-30,206.7900
2021-06-29,206.7900
2021-06-28,206.7900
2021-06-25,206.7900
2021-06-24,206.7900
2021-06-23,206.7900
2021-06-22,206.7900
2021-06-21,206.7900
2021-06-18,206.7900
2021-06-17,206.7900
2021-06-16,206.7900
2021-06-15,206.7900
2021-06-14,206.7900
2021-06-11,206.7900
2021-06-10,206.7900
2021-06-09,206.7900
2021-06-08,206.7900
2021-06-07,206.7900
2021-06-04,206.7900
2021-06-03,206.7900
2021-06-02,206.7900
2021-06-01,206.7900
2021-05-28,206.7900
2021-05-27,206.7900
2021-05-26,206.7900
2021-05-25,206.7900
2021-05-24,206.7900
2021-05-21,206.7900
2021-05-20,206.7900
2021-05-19,206.7900
2021-05-18,206.7900
2021-05-17,206.7900
2021-05-14,206.7900
2021-05-13,206.7900
2021-05-12,206.7900
2021-05-11,206.7900
2021-05-10,206.7900
2021-05-07,206.7900
2021-05-06,206.7900
2021-05-05,206.7900
2021-05-04,206.7900
2021-05-03,206.7900
2021-04-30,206.7900
2021-04-29,206.7900
2021-04-28,206.7900
2021-04-27,206.7900
2021-04-26,206.7900
2021-04-23,206.7900
2021-04-22,206.7900
2021-04-21,206.7900
2021-04-20,206.7900
2021-04-19,206.7900
2021-04-16,206.7900
2021-04-15,206.7900
2021-04-14,206.7900
2021-04-13,206.7900
2021-04-12,206.7900
2021-04-09,206.7900
2021-04-08,206.7900
2021-04-07,206.7900
2021-04-06,206.7900
2021-04-05,206.7900
2021-04-01,206.7900
2021-03-31,206.7900
2021-03-30,206.7900
2021-03-29,206.7900
2021-03-26,206.7900
2021-03-25,206.7900
2021-03-24,206.7900
2021-03-23,206.7900
2021-03-22,206.7900
2021-03-19,206.7900
2021-03-18,206.7900
2021-03-17,206.7900
2021-03-16,206.7900
2021-03-15,206.7900
2021-03-12,206.7900
2021-03-11,198.1950
2021-03-10,194.8650
2021-03-09,187.8500
2021-03-08,187.8500
2021-03-05,185.7450
2021-03-04,184.3050
2021-03-03,184.3050
2021-03-02,179.0850
2021-03-01,179.0850
2021-02-26,179.0850
2021-02-25,179.0850
2021-02-24,179.0850
2021-02-23,179.0850
2021-02-22,179.0850
2021-02-19,179.0850
2021-02-18,179.0850
2021-02-17,179.0850
2021-02-16,179.0850
2021-02-12,179.0850
2021-02-11,179.0850
2021-02-10,179.0850
2021-02-09,179.0850
2021-02-08,179.0850
2021-02-05,179.0850
2021-02-04,179.0850
2021-02-03,179.0850
2021-02-02,179.0850
2021-02-01,179.0850
2021-01-29,179.0850
2021-01-28,179.0850
2021-01-27,179.0850
2021-01-26,179.0850
2021-01-25,179.0850
2021-01-22,179.0850
2021-01-21,179.0850
2021-01-20,179.0850
2021-01-19,179.0850
2021-01-15,179.0850
2021-01-14,179.0850
2021-01-13,179.0850
2021-01-12,179.0850
2021-01-11,179.0850
2021-01-08,179.0850
2021-01-07,179.0850
2021-01-06,179.0850
2021-01-05,171.8950
2021-01-04,166.5900
2020-12-31,166.5900
2020-12-30,166.5900
2020-12-29,166.5900
2020-12-28,166.5900
2020-12-24,166.5900
2020-12-23,166.5900
2020-12-22,166.5900
2020-12-21,166.5900
2020-12-18,166.5900
2020-12-17,178.6700
2020-12-16,178.6700
2020-12-15,189.0650
2020-12-14,189.0650
2020-12-11,192.1400
2020-12-10,192.1400
2020-12-09,192.1400
2020-12-08,200.3000
2020-12-07,200.3000
2020-12-04,206.4550
2020-12-03,212.6950
2020-12-02,215.6450
2020-12-01,216.6550
2020-11-30,216.9450
2020-11-27,217.7500
2020-11-25,218.9150
2020-11-24,220.1948
2020-11-23,220.1948
2020-11-20,220.1948
2020-11-19,220.1948
2020-11-18,220.1948
2020-11-17,220.1948
2020-11-16,220.1948
2020-11-13,220.1948
2020-11-12,220.1948
2020-11-11,220.1948
2020-11-10,220.1948
2020-11-09,220.1948
2020-11-06,220.1948
2020-11-05,220.1948
2020-11-04,220.1948
2020-11-03,220.1948
2020-11-02,220.1948
2020-10-30,220.1948
2020-10-29,220.1948
2020-10-28,220.1948
2020-10-27,220.1948
2020-10-26,220.1948
2020-10-23,220.1948
2020-10-22,220.1948
2020-10-21,220.1948
2020-10-20,220.1948
2020-10-19,220.1948
2020-10-16,220.1948
2020-10-15,220.1948
2020-10-14,220.1948
2020-10-13,220.1948
2020-10-12,220.1948
2020-10-09,220.1948
2020-10-08,220.1948
2020-10-07,220.1948
2020-10-06,220.1948
2020-10-05,220.1948
2020-10-02,220.1948
2020-10-01,220.1948
2020-09-30,220.1948
2020-09-29,220.1948
2020-09-28,220.1948
2020-09-25,221.4622
2020-09-24,221.4622
2020-09-23,222.0636
2020-09-22,223.4950
2020-09-21,223.4950
2020-09-18,223.4950
2020-09-17,223.4950
2020-09-16,224.0368
2020-09-15,229.5040
2020-09-14,230.4086
2020-09-11,233.1472
2020-09-10,233.1472
2020-09-09,233.1472
2020-09-08,233.1472
2020-09-04,233.1472
2020-09-03,233.1472
2020-09-02,233.1472
2020-09-01,233.1472
2020-08-31,233.1472
2020-08-28,233.1472
2020-08-27,233.1472
2020-08-26,233.1472
2020-08-25,233.1472
2020-08-24,233.1472
2020-08-21,233.1472
2020-08-20,233.1472
2020-08-19,233.1472
2020-08-18,233.1472
2020-08-17,233.1472
2020-08-14,233.1472
2020-08-13,233.1472
2020-08-12,233.1472
2020-08-11,233.1472
2020-08-10,233.1472
2020-08-07,233.1472
2020-08-06,233.1472
2020-08-05,233.1472
2020-08-04,233.1472
2020-08-03,233.1472
2020-07-31,233.1472
2020-07-30,233.1472
2020-07-29,233.1472
2020-07-28,233.1472
2020-07-27,233.1472
2020-07-24,233.1472
2020-07-23,233.1472
2020-07-22,233.5830
2020-07-21,233.5830
2020-07-20,233.5830
2020-07-17,233.5830
2020-07-16,233.5830
2020-07-15,235.5251
2020-07-14,236.7062
2020-07-13,238.6977
2020-07-10,238.6977
2020-07-09,238.6977
2020-07-08,238.6977
2020-07-07,238.6977
2020-07-06,238.6977
2020-07-02,238.6977
2020-07-01,238.6977
2020-06-30,238.6977
2020-06-29,238.6977
2020-06-26,238.6977
2020-06-25,238.6977
2020-06-24,238.6977
2020-06-23,238.6977
2020-06-22,238.6977
2020-06-19,238.6977
2020-06-18,238.6977
2020-06-17,238.6977
2020-06-16,238.6977
2020-06-15,238.6977
2020-06-12,238.6977
2020-06-11,238.6977
2020-06-10,238.6977
2020-06-09,238.6977
2020-06-08,238.6977
2020-06-05,238.6977
2020-06-04,238.6977
2020-06-03,238.6977
2020-06-02,238.6977
2020-06-01,238.6977
2020-05-29,238.6977
2020-05-28,238.6977
2020-05-27,238.6977
2020-05-26,238.6977
2020-05-22,238.6977
2020-05-21,238.6977
2020-05-20,238.6977
2020-05-19,238.6977
2020-05-18,238.6977
2020-05-15,238.6977
2020-05-14,238.6977
2020-05-13,238.6977
2020-05-12,238.6977
2020-05-11,238.6977
2020-05-08,238.6977
2020-05-07,238.6977
2020-05-06,238.6977
2020-05-05,238.6977
2020-05-04,238.6977
2020-05-01,238.6977
2020-04-30,238.6977
2020-04-29,238.6977
2020-04-28,238.6977
2020-04-27,238.6977
2020-04-24,238.6977
2020-04-23,238.6977
2020-04-22,238.6977
2020-04-21,238.6977
2020-04-20,238.6977
2020-04-17,238.6977
2020-04-16,238.6977
2020-04-15,238.6977
2020-04-14,238.6977
2020-04-13,238.6977
2020-04-09,238.6977
2020-04-08,238.6977
2020-04-07,238.6977
2020-04-06,238.6977
2020-04-03,238.6977
2020-04-02,238.6977
2020-04-01,238.6977
2020-03-31,238.6977
2020-03-30,238.6977
2020-03-27,238.6977
2020-03-26,238.6977
2020-03-25,238.6977
2020-03-24,238.6977
2020-03-23,238.6977
2020-03-20,238.6977
2020-03-19,240.0477
2020-03-18,242.1377
2020-03-17,253.2627
2020-03-16,255.9977
2020-03-13,268.6127
2020-03-12,268.6127
2020-03-11,285.7327
2020-03-10,304.7777
2020-03-09,304.7777
2020-03-06,321.3777
2020-03-05,321.3777
2020-03-04,328.7477
2020-03-03,328.7477
2020-03-02,328.7477
2020-02-28,328.7477
2020-02-27,335.0727
2020-02-26,343.2627
2020-02-25,343.2627
2020-02-24,344.7721
2020-02-21,344.7721
2020-02-20,344.7721
2020-02-19,344.7721
2020-02-18,344.7721
2020-02-14,344.7721
2020-02-13,344.7721
2020-02-12,344.7721
2020-02-11,344.7721
2020-02-10,344.7721
2020-02-07,344.7721
2020-02-06,344.7721
2020-02-05,344.7721
2020-02-04,344.7721
2020-02-03,344.7721
2020-01-31,344.7721
2020-01-30,344.7721
2020-01-29,344.7721
2020-01-28,344.7721
2020-01-27,344.7721
2020-01-24,344.7721
2020-01-23,344.7721
2020-01-22,344.7721
2020-01-21,347.1479
2020-01-17,351.6604
2020-01-16,351.6604
2020-01-15,351.6604
2020-01-14,351.6604
2020-01-13,351.6604
2020-01-10,351.6604
2020-01-09,351.6604
2020-01-08,351.6604
2020-01-07,351.6604
2020-01-06,351.6604
2020-01-03,351.6604
2020-01-02,351.6604
2019-12-31,351.6604
2019-12-30,351.6604
2019-12-27,351.6604
2019-12-26,351.6604
2019-12-24,351.6604
2019-12-23,351.6604
2019-12-20,353.6870
2019-12-19,364.6894
2019-12-18,364.6992
2019-12-17,365.6270
2019-12-16,368.3911
2019-12-13,369.6461
2019-12-12,373.5187
2019-12-11,373.5187
2019-12-10,373.5187
2019-12-09,373.5187
2019-12-06,373.5187
2019-12-05,373.5187
2019-12-04,373.5187
2019-12-03,373.5187
2019-12-02,373.5187
2019-11-29,373.5187
2019-11-27,373.5187
2019-11-26,373.5187
2019-11-25,373.5187
2019-11-22,373.5187
2019-11-21,373.5187
2019-11-20,373.5187
2019-11-19,373.5187
2019-11-18,373.5187
2019-11-15,373.5187
2019-11-14,373.5187
2019-11-13,373.5187
2019-11-12,373.5187
2019-11-11,373.5187
2019-11-08,373.5187
2019-11-07,373.5187
2019-11-06,373.5187
2019-11-05,373.5187
2019-11-04,373.5187
2019-11-01,373.5187
2019-10-31,373.5187
2019-10-30,373.5187
2019-10-29,373.5187
2019-10-28,373.5187
2019-10-25,373.5187
2019-10-24,373.5187
2019-10-23,373.5187
2019-10-22,373.5187
2019-10-21,373.5187
2019-10-18,373.5187
2019-10-17,366.2339
2019-10-16,366.2339
2019-10-15,366.2339
2019-10-14,366.2339
2019-10-11,366.2339
2019-10-10,366.2339
2019-10-09,358.1003
2019-10-08,358.1003
2019-10-07,358.1003
2019-10-04,358.1003
2019-10-03,358.1003
2019-10-02,358.1003
2019-10-01,358.1003
2019-09-30,358.1003
2019-09-27,358.1003
2019-09-26,358.1003
2019-09-25,358.1003
2019-09-24,358.1003
2019-09-23,358.1003
2019-09-20,358.1003
2019-09-19,358.1003
2019-09-18,358.1003
2019-09-17,358.1003
2019-09-16,358.1003
2019-09-13,358.1003
2019-09-12,358.1003
2019-09-11,358.1003
2019-09-10,358.1003
2019-09-09,358.1003
2019-09-06,358.1003
2019-09-05,358.1003
2019-09-04,358.1003
2019-09-03,358.1003
2019-08-30,358.1003
2019-08-29,358.1003
2019-08-28,358.1003
2019-08-27,358.1003
2019-08-26,358.1003
2019-08-23,358.1003
2019-08-22,358.1003
2019-08-21,358.1003
2019-08-20,358.1003
2019-08-19,358.1003
2019-08-16,358.1003
2019-08-15,358.1003
2019-08-14,358.1003
2019-08-13,358.1003
2019-08-12,358.1003
2019-08-09,358.1003
2019-08-08,358.1003
2019-08-07,358.1003
2019-08-06,358.1003
2019-08-05,358.1003
2019-08-02,358.1003
2019-08-01,358.1003
2019-07-31,358.1003
2019-07-30,358.1003
2019-07-29,358.1003
2019-07-26,358.1003
2019-07-25,358.1003
2019-07-24,358.1003
2019-07-23,358.1003
2019-07-22,358.1003
2019-07-19,358.1003
2019-07-18,358.1003
2019-07-17,358.1003
2019-07-16,358.1003
2019-07-15,358.1003
2019-07-12,358.1003
2019-07-11,358.1003
2019-07-10,358.1003
2019-07-09,358.1003
2019-07-08,358.1003
2019-07-05,358.1003
2019-07-03,358.1003
2019-07-02,358.1003
2019-07-01,358.1003
2019-06-28,358.1003
2019-06-27,358.1003
2019-06-26,358.1003
2019-06-25,358.1003
2019-06-24,358.1003
2019-06-21,358.1003
2019-06-20,358.1003
2019-06-19,358.1003
2019-06-18,358.1003
2019-06-17,358.1003
2019-06-14,358.1003
2019-06-13,358.1003
2019-06-12,358.1003
2019-06-11,358.1003
2019-06-10,358.1003
2019-06-07,358.1003
2019-06-06,358.1003
2019-06-05,358.1003
2019-06-04,358.1003
2019-06-03,358.1003
2019-05-31,358.1003
2019-05-30,358.1003
2019-05-29,358.1003
2019-05-28,358.1003
2019-05-24,358.1003
2019-05-23,358.1003
2019-05-22,358.1003
2019-05-21,358.1003
2019-05-20,358.1003
2019-05-17,358.1003
2019-05-16,358.1003
2019-05-15,358.1003
2019-05-14,358.1003
2019-05-13,358.1003
2019-05-10,358.1003
2019-05-09,358.1003
2019-05-08,358.1003
2019-05-07,358.1003
2019-05-06,358.1003
2019-05-03,358.1003
2019-05-02,358.1003
2019-05-01,358.1003
2019-04-30,358.1003
2019-04-29,358.1003
2019-04-26,358.1003
2019-04-25,358.1003
2019-04-24,358.1003
2019-04-23,358.1003
2019-04-22,358.1003
2019-04-18,358.1003
2019-04-17,358.1003
2019-04-16,358.1003
2019-04-15,358.1003
2019-04-12,358.1003
2019-04-11,358.1003
2019-04-10,358.1003
2019-04-09,358.1003
2019-04-08,358.1003
2019-04-05,358.1003
2019-04-04,358.1003
2019-04-03,358.1003
2019-04-02,358.1003
2019-04-01,358.1003
2019-03-29,358.1003
2019-03-28,358.1003
2019-03-27,358.1003
2019-03-26,358.1003
2019-03-25,358.1003
2019-03-22,358.1003
2019-03-21,358.1003
2019-03-20,358.1003
2019-03-19,358.1003
2019-03-18,358.1003
2019-03-15,358.1003
2019-03-14,358.1003
2019-03-13,358.1003
2019-03-12,358.1003
2019-03-11,358.1003
2019-03-08,358.1003
2019-03-07,358.1003
2019-03-06,358.1003
2019-03-05,358.1003
2019-03-04,358.1003
2019-03-01,358.1003
2019-02-28,357.7780
2019-02-27,355.5706
2019-02-26,351.3855
2019-02-25,351.3855
2019-02-22,350.0084
2019-02-21,348.7876
2019-02-20,348.7876
2019-02-19,347.0393
2019-02-15,347.0393
2019-02-14,343.4988
2019-02-13,343.4988
2019-02-12,343.4988
2019-02-11,342.6761
2019-02-08,342.6761
2019-02-07,342.6761
2019-02-06,342.6761
2019-02-05,342.2243
2019-02-04,335.8204
2019-02-01,332.6617
2019-01-31,332.6617
2019-01-30,332.6617
2019-01-29,332.6617
2019-01-28,332.6617
2019-01-25,332.6617
2019-01-24,332.6617
2019-01-23,332.6617
2019-01-22,332.6617
2019-01-18,332.6617
2019-01-17,332.6617
2019-01-16,332.6617
2019-01-15,332.6617
2019-01-14,332.6617
2019-01-11,332.6617
2019-01-10,332.6617
2019-01-09,332.6617
2019-01-08,332.6617
2019-01-07,332.6617
2019-01-04,332.6617
2019-01-03,332.6617
2019-01-02,332.6617
2018-12-31,332.6617
2018-12-28,332.6617
2018-12-27,332.6617
2018-12-26,332.6617
2018-12-24,332.6617
2018-12-21,337.7100
2018-12-20,341.4852
2018-12-19,341.4852
2018-12-18,341.4852
2018-12-17,341.4852
2018-12-14,341.4852
2018-12-13,341.4852
2018-12-12,341.4852
2018-12-11,341.4852
2018-12-10,341.4852
2018-12-07,341.4852
2018-12-06,341.4852
2018-12-04,341.4852
