Dates,PLUS_DI Values
2018-12-04,24.7029
2018-12-03,25.0166
2018-11-30,23.8998
2018-11-29,23.7628
2018-11-28,23.2743
2018-11-27,22.4395
2018-11-26,22.5609
2018-11-23,22.5751
2018-11-21,22.6626
2018-11-20,22.5097
2018-11-19,22.9260
2018-11-16,23.2411
2018-11-15,23.4180
2018-11-14,23.6151
2018-11-13,23.7886
2018-11-12,24.0528
2018-11-09,24.3126
2018-11-08,24.4009
2018-11-07,24.3582
2018-11-06,24.2719
2018-11-05,24.0050
2018-11-02,24.1268
2018-11-01,23.8716
2018-10-31,23.9882
2018-10-30,23.2987
2018-10-29,23.6777
2018-10-26,24.2890
2018-10-25,24.4724
2018-10-24,24.6594
2018-10-23,24.0712
2018-10-22,24.3225
2018-10-19,24.4441
2018-10-18,24.5540
2018-10-17,24.7690
2018-10-16,24.8834
2018-10-15,24.6018
2018-10-12,24.7404
2018-10-11,25.0361
2018-10-10,25.3351
2018-10-09,25.7153
2018-10-08,25.8274
2018-10-05,26.0260
2018-10-04,26.2262
2018-10-03,26.3774
2018-10-02,26.0826
2018-10-01,25.8268
2018-09-28,25.3236
2018-09-27,25.0559
2018-09-26,25.1169
2018-09-25,25.2051
2018-09-24,25.2796
2018-09-21,25.3819
2018-09-20,25.4495
2018-09-19,25.5451
2018-09-18,25.2665
2018-09-17,25.0987
2018-09-14,25.2397
2018-09-13,25.2294
2018-09-12,24.9290
2018-09-11,24.4431
2018-09-10,24.6337
2018-09-07,24.8212
2018-09-06,24.9632
2018-09-05,24.5925
2018-09-04,24.5989
2018-08-31,24.7443
2018-08-30,24.8548
2018-08-29,24.9633
2018-08-28,25.0289
2018-08-27,25.0781
2018-08-24,24.8306
2018-08-23,24.8667
2018-08-22,24.9665
2018-08-21,24.9736
2018-08-20,24.9206
2018-08-17,24.7073
2018-08-16,24.7829
2018-08-15,24.2268
2018-08-14,24.4538
2018-08-13,24.5058
2018-08-10,24.5083
2018-08-09,24.6582
2018-08-08,24.7352
2018-08-07,24.8461
2018-08-06,24.5867
2018-08-03,24.6959
2018-08-02,24.8055
2018-08-01,24.9449
2018-07-31,25.0994
2018-07-30,25.2668
2018-07-27,25.5215
2018-07-26,25.2685
2018-07-25,25.0455
2018-07-24,25.3158
2018-07-23,25.0706
2018-07-20,25.1258
2018-07-19,25.2102
2018-07-18,25.3155
2018-07-17,25.2366
2018-07-16,25.0970
2018-07-13,24.7856
2018-07-12,24.5044
2018-07-11,24.4423
2018-07-10,24.6061
2018-07-09,24.3148
2018-07-06,23.9020
2018-07-05,24.0158
2018-07-03,24.1816
2018-07-02,24.0544
2018-06-29,24.1970
2018-06-28,24.0984
2018-06-27,24.3081
2018-06-26,23.9510
2018-06-25,23.9842
2018-06-22,24.2162
2018-06-21,24.3060
2018-06-20,24.4410
2018-06-19,24.5773
2018-06-18,24.9202
2018-06-15,25.0386
2018-06-14,25.2325
2018-06-13,25.4254
2018-06-12,25.5957
2018-06-11,25.7008
2018-06-08,25.6362
2018-06-07,25.7687
2018-06-06,25.7072
2018-06-05,25.2465
2018-06-04,25.3461
2018-06-01,25.0365
2018-05-31,25.0522
2018-05-30,25.1960
2018-05-29,25.3379
2018-05-25,25.5673
2018-05-24,25.6468
2018-05-23,25.6953
2018-05-22,25.8755
2018-05-21,26.1113
2018-05-18,25.2802
2018-05-17,24.8101
2018-05-16,24.8022
2018-05-15,24.8740
2018-05-14,24.9694
2018-05-11,24.8802
2018-05-10,24.9763
2018-05-09,24.8154
2018-05-08,24.5621
2018-05-07,24.6777
2018-05-04,24.2369
2018-05-03,24.1169
2018-05-02,24.4079
2018-05-01,24.5548
2018-04-30,24.7691
2018-04-27,24.9738
2018-04-26,25.0896
2018-04-25,25.1884
2018-04-24,25.5516
2018-04-23,26.1284
2018-04-20,26.2556
2018-04-19,26.4099
2018-04-18,26.5290
2018-04-17,26.4223
2018-04-16,26.0126
2018-04-13,26.1477
2018-04-12,26.4672
2018-04-11,26.6673
2018-04-10,26.9511
2018-04-09,27.1436
2018-04-06,27.4501
2018-04-05,27.8273
2018-04-04,27.0533
2018-04-03,27.5593
2018-04-02,27.6811
2018-03-29,28.0342
2018-03-28,27.6016
2018-03-27,27.9386
2018-03-26,28.3923
2018-03-23,28.6296
2018-03-22,29.0104
2018-03-21,29.5625
2018-03-20,29.5395
2018-03-19,29.1373
2018-03-16,29.0745
2018-03-15,29.2350
2018-03-14,29.5472
2018-03-13,30.1302
2018-03-12,30.4673
2018-03-09,30.8677
2018-03-08,30.8140
2018-03-07,30.6531
2018-03-06,30.9739
2018-03-05,31.2425
2018-03-02,30.9016
2018-03-01,31.4116
2018-02-28,32.0085
2018-02-27,32.1600
2018-02-26,31.7236
2018-02-23,31.3781
2018-02-22,31.5065
2018-02-21,31.7186
2018-02-20,31.7013
2018-02-16,31.9425
2018-02-15,31.8188
2018-02-14,31.1689
2018-02-13,31.4044
2018-02-12,31.6776
2018-02-09,31.0372
2018-02-08,31.7576
2018-02-07,32.5514
2018-02-06,31.5938
2018-02-05,32.5946
2018-02-02,34.0517
2018-02-01,34.4388
2018-01-31,34.8227
2018-01-30,32.9799
2018-01-29,33.2953
2018-01-26,33.5050
2018-01-25,33.3926
2018-01-24,33.1538
2018-01-23,33.3877
2018-01-22,33.5885
2018-01-19,34.0494
2018-01-18,34.4649
2018-01-17,35.0772
2018-01-16,35.3048
2018-01-12,34.5150
2018-01-11,33.6560
2018-01-10,33.0990
2018-01-09,33.0927
2018-01-08,32.1542
2018-01-05,32.1013
2018-01-04,31.0263
2018-01-03,31.1766
2018-01-02,31.0838
2017-12-29,31.1897
2017-12-28,31.2651
2017-12-27,31.3491
2017-12-26,31.4514
2017-12-22,31.4445
2017-12-21,31.6247
2017-12-20,31.8448
2017-12-19,31.6744
2017-12-18,31.7785
2017-12-15,31.9447
2017-12-14,32.0822
2017-12-13,32.1854
2017-12-12,32.0085
2017-12-11,31.4701
2017-12-08,31.8185
2017-12-07,31.6789
2017-12-06,31.0955
2017-12-05,31.3677
2017-12-04,31.6132
2017-12-01,31.6485
2017-11-30,31.8027
2017-11-29,30.9397
2017-11-28,30.8377
2017-11-27,30.7825
2017-11-24,30.8499
2017-11-22,30.9606
2017-11-21,31.0368
2017-11-20,30.9233
2017-11-17,30.7755
2017-11-16,30.8679
2017-11-15,30.9386
2017-11-14,30.7731
2017-11-13,30.8932
2017-11-10,30.8978
2017-11-09,31.0662
2017-11-08,31.4618
2017-11-07,31.5310
2017-11-06,31.4557
2017-11-03,31.3209
2017-11-02,31.4291
2017-11-01,31.0414
2017-10-31,31.2163
2017-10-30,31.3526
2017-10-27,31.4742
2017-10-26,31.6821
2017-10-25,31.9163
2017-10-24,32.5836
2017-10-23,32.6499
2017-10-20,32.6684
2017-10-19,31.9628
2017-10-18,32.1991
2017-10-17,32.1308
2017-10-16,32.3383
2017-10-13,32.4764
2017-10-12,32.5099
2017-10-11,32.4430
2017-10-10,32.4917
2017-10-09,32.3422
2017-10-06,32.4373
2017-10-05,32.5477
2017-10-04,32.4569
2017-10-03,32.6412
2017-10-02,32.4359
2017-09-29,32.4485
2017-09-28,32.6094
2017-09-27,32.8908
2017-09-26,32.7743
2017-09-25,32.9547
2017-09-22,33.2942
2017-09-21,33.0633
2017-09-20,33.1671
2017-09-19,33.1579
2017-09-18,33.1183
2017-09-15,32.6956
2017-09-14,32.1615
2017-09-13,31.9804
2017-09-12,32.3742
2017-09-11,32.5464
2017-09-08,32.2644
2017-09-07,31.9738
2017-09-06,32.1130
2017-09-05,32.3318
2017-09-01,32.5913
2017-08-31,32.5262
2017-08-30,32.6965
2017-08-29,32.7992
2017-08-28,32.4186
2017-08-25,32.6054
2017-08-24,32.8286
2017-08-23,32.9766
2017-08-22,33.1420
2017-08-21,32.8363
2017-08-18,33.0035
2017-08-17,33.1784
2017-08-16,33.3317
2017-08-15,33.3966
2017-08-14,33.2098
2017-08-11,32.9699
2017-08-10,33.2609
2017-08-09,33.5416
2017-08-08,33.8493
2017-08-07,33.9558
2017-08-04,33.9028
2017-08-03,34.1007
2017-08-02,34.3419
2017-08-01,34.5942
2017-07-31,34.9299
2017-07-28,34.3920
2017-07-27,34.6318
2017-07-26,33.5042
2017-07-25,30.7814
2017-07-24,30.6261
2017-07-21,30.6136
2017-07-20,30.5930
2017-07-19,30.6115
2017-07-18,30.4168
2017-07-17,30.5239
2017-07-14,30.3926
2017-07-13,30.1872
2017-07-12,30.2925
2017-07-11,30.0302
2017-07-10,29.7618
2017-07-07,29.6373
2017-07-06,29.5969
2017-07-05,29.6298
2017-07-03,29.2812
2017-06-30,29.3857
2017-06-29,29.5129
2017-06-28,29.7192
2017-06-27,29.8422
2017-06-26,29.9701
2017-06-23,29.8203
2017-06-22,29.6402
2017-06-21,29.5698
2017-06-20,29.7047
2017-06-19,29.5136
2017-06-16,29.3806
2017-06-15,29.0263
2017-06-14,28.8220
2017-06-13,28.5908
2017-06-12,28.5058
2017-06-09,28.6568
2017-06-08,28.7632
2017-06-07,28.4295
2017-06-06,28.5600
2017-06-05,28.6982
2017-06-02,28.8165
2017-06-01,28.2744
2017-05-31,28.4798
2017-05-30,28.3937
2017-05-26,28.4685
2017-05-25,28.5101
2017-05-24,28.2110
2017-05-23,28.1272
2017-05-22,28.2230
2017-05-19,27.6640
2017-05-18,27.3127
2017-05-17,27.5075
2017-05-16,27.7466
2017-05-15,27.8130
2017-05-12,27.9227
2017-05-11,28.0037
2017-05-10,28.1337
2017-05-09,28.5904
2017-05-08,28.4880
2017-05-05,28.2896
2017-05-04,28.2351
2017-05-03,28.2532
2017-05-02,28.3439
2017-05-01,28.4359
2017-04-28,28.6202
2017-04-27,28.4870
2017-04-26,28.4494
2017-04-25,28.6565
2017-04-24,28.4689
2017-04-21,28.2685
2017-04-20,28.1300
2017-04-19,28.2183
2017-04-18,28.3414
2017-04-17,28.3239
2017-04-13,28.0634
2017-04-12,28.1421
2017-04-11,28.2999
2017-04-10,28.3987
2017-04-07,28.3619
2017-04-06,28.2872
2017-04-05,28.3556
2017-04-04,28.2585
2017-04-03,28.1617
2017-03-31,28.2951
2017-03-30,28.3773
2017-03-29,28.3478
2017-03-28,28.3440
2017-03-27,28.2422
2017-03-24,28.4026
2017-03-23,28.5683
2017-03-22,28.4861
2017-03-21,28.5820
2017-03-20,28.8691
2017-03-17,28.9306
2017-03-16,28.9847
2017-03-15,28.9687
2017-03-14,29.0461
2017-03-13,29.0619
2017-03-10,29.1912
2017-03-09,29.4404
2017-03-08,29.6274
2017-03-07,29.7024
2017-03-06,29.7275
2017-03-03,29.8443
2017-03-02,29.9779
2017-03-01,29.9593
2017-02-28,29.6423
2017-02-27,29.3666
2017-02-24,29.2893
2017-02-23,29.0759
2017-02-22,28.9127
2017-02-21,29.0187
2017-02-17,28.6140
2017-02-16,28.2704
2017-02-15,28.2117
2017-02-14,28.0643
2017-02-13,28.1577
2017-02-10,27.7739
2017-02-09,27.6135
2017-02-08,27.6875
2017-02-07,27.7776
2017-02-06,27.2804
2017-02-03,27.2687
2017-02-02,27.3423
2017-02-01,27.5215
2017-01-31,27.5278
2017-01-30,27.6625
2017-01-27,27.8866
2017-01-26,28.0492
2017-01-25,27.9282
2017-01-24,26.7732
2017-01-23,26.6454
2017-01-20,26.7719
2017-01-19,26.7982
2017-01-18,26.7358
2017-01-17,26.8659
2017-01-13,26.9686
2017-01-12,26.9534
2017-01-11,27.1087
2017-01-10,27.1897
2017-01-09,27.1352
2017-01-06,27.1960
2017-01-05,27.2968
2017-01-04,27.3297
2017-01-03,27.0217
2016-12-30,27.0575
2016-12-29,27.1609
2016-12-28,27.2509
2016-12-27,27.3342
2016-12-23,27.3797
2016-12-22,27.4797
2016-12-21,27.5342
2016-12-20,27.5282
2016-12-19,27.4752
2016-12-16,27.3953
2016-12-15,27.4001
2016-12-14,27.5240
2016-12-13,27.6655
2016-12-12,27.5332
2016-12-09,27.5110
2016-12-08,27.4074
2016-12-07,27.1660
2016-12-06,27.0011
2016-12-05,27.1488
2016-12-02,26.9936
2016-12-01,27.0705
2016-11-30,27.2002
2016-11-29,27.1409
2016-11-28,26.8896
2016-11-25,26.9889
2016-11-23,27.0517
2016-11-22,26.9338
2016-11-21,26.8234
2016-11-18,26.5505
2016-11-17,26.6683
2016-11-16,26.7854
2016-11-15,26.9113
2016-11-14,27.0674
2016-11-11,26.8643
2016-11-10,26.9777
2016-11-09,26.4912
2016-11-08,26.1998
2016-11-07,26.0395
2016-11-04,25.7654
2016-11-03,25.8746
2016-11-02,25.9571
2016-11-01,26.0794
2016-10-31,26.0783
2016-10-28,26.1428
2016-10-27,26.2409
2016-10-26,26.4737
2016-10-25,25.5807
2016-10-24,25.5785
2016-10-21,25.1887
2016-10-20,25.2910
2016-10-19,25.3571
2016-10-18,25.2024
2016-10-17,25.2188
2016-10-14,25.3265
2016-10-13,25.1504
2016-10-12,25.2834
2016-10-11,25.3506
2016-10-10,25.4859
2016-10-07,25.1863
2016-10-06,25.2973
2016-10-05,25.3458
2016-10-04,25.1390
2016-10-03,25.1133
2016-09-30,25.2162
2016-09-29,25.2995
2016-09-28,25.3225
2016-09-27,25.2871
2016-09-26,25.3850
2016-09-23,25.4554
2016-09-22,25.5220
2016-09-21,25.2436
2016-09-20,24.9541
2016-09-19,24.9652
2016-09-16,24.9264
2016-09-15,24.9989
2016-09-14,25.0763
2016-09-13,25.1765
2016-09-12,25.2714
2016-09-09,25.4961
2016-09-08,25.7241
2016-09-07,25.7975
2016-09-06,25.8358
2016-09-02,25.7227
2016-09-01,25.4389
2016-08-31,25.5249
2016-08-30,25.6120
2016-08-29,25.7550
2016-08-26,25.8251
2016-08-25,25.7855
2016-08-24,25.8311
2016-08-23,25.9130
2016-08-22,25.9144
2016-08-19,25.8752
2016-08-18,25.9352
2016-08-17,25.8157
2016-08-16,25.8613
2016-08-15,25.9126
2016-08-12,25.7683
2016-08-11,25.7834
2016-08-10,25.8426
2016-08-09,25.6230
2016-08-08,25.6551
2016-08-05,25.6169
2016-08-04,25.6879
2016-08-03,25.7671
2016-08-02,25.8093
2016-08-01,25.9112
2016-07-29,25.9047
2016-07-28,25.9793
2016-07-27,26.1494
2016-07-26,25.5176
2016-07-25,25.3170
2016-07-22,25.3700
2016-07-21,25.5145
2016-07-20,25.6100
2016-07-19,25.6659
2016-07-18,25.4645
2016-07-15,25.3409
2016-07-14,25.2449
2016-07-13,25.2313
2016-07-12,25.3283
2016-07-11,25.4570
2016-07-08,25.0787
2016-07-07,24.7992
2016-07-06,24.7256
2016-07-05,24.8837
2016-07-01,25.0290
2016-06-30,24.9958
2016-06-29,24.6462
2016-06-28,24.3198
2016-06-27,24.4153
2016-06-24,24.6099
2016-06-23,24.9583
2016-06-22,24.8240
2016-06-21,24.9024
2016-06-20,24.9883
2016-06-17,24.4310
2016-06-16,24.4672
2016-06-15,24.6208
2016-06-14,24.4818
2016-06-13,24.5805
2016-06-10,24.6573
2016-06-09,24.7863
2016-06-08,24.8209
2016-06-07,24.8701
2016-06-06,24.6947
2016-06-03,24.0555
2016-06-02,24.0253
2016-06-01,24.0026
2016-05-31,24.0812
2016-05-27,24.2623
2016-05-26,24.3024
2016-05-25,24.3531
2016-05-24,24.2796
2016-05-23,24.3190
2016-05-20,24.4357
2016-05-19,24.5301
2016-05-18,24.7120
2016-05-17,24.8452
2016-05-16,24.9494
2016-05-13,25.0850
2016-05-12,25.2295
2016-05-11,25.3177
2016-05-10,25.2551
2016-05-09,25.1351
2016-05-06,25.1953
2016-05-05,25.0979
2016-05-04,25.1184
2016-05-03,25.2105
2016-05-02,25.3309
2016-04-29,25.4147
2016-04-28,25.5296
2016-04-27,25.6833
2016-04-26,25.1015
2016-04-25,24.7936
2016-04-22,24.8746
2016-04-21,24.9365
2016-04-20,24.8062
2016-04-19,25.0012
2016-04-18,24.7895
2016-04-15,24.7574
2016-04-14,24.7998
2016-04-13,24.7817
2016-04-12,24.6670
2016-04-11,24.8369
2016-04-08,24.9395
2016-04-07,24.8786
2016-04-06,24.8214
2016-04-05,24.9270
2016-04-04,24.9517
2016-04-01,24.8848
2016-03-31,24.9762
2016-03-30,25.1306
2016-03-29,25.0157
2016-03-28,25.1609
2016-03-24,25.1852
2016-03-23,25.3181
2016-03-22,25.4303
2016-03-21,25.4927
2016-03-18,25.2628
2016-03-17,24.8760
2016-03-16,24.4216
2016-03-15,24.2013
2016-03-14,24.2989
2016-03-11,24.1612
2016-03-10,23.9634
2016-03-09,24.0705
2016-03-08,24.0716
2016-03-07,24.1459
2016-03-04,24.0667
2016-03-03,23.7193
2016-03-02,23.7844
2016-03-01,23.8835
2016-02-29,23.7257
2016-02-26,23.8092
2016-02-25,23.5828
2016-02-24,23.3674
2016-02-23,23.5575
2016-02-22,23.6696
2016-02-19,23.5326
2016-02-18,23.6703
2016-02-17,23.4936
2016-02-16,22.9213
2016-02-12,22.5532
2016-02-11,22.7576
2016-02-10,23.3789
2016-02-09,23.4081
2016-02-08,23.5216
2016-02-05,23.7599
2016-02-04,23.9024
2016-02-03,23.5437
2016-02-02,23.4134
2016-02-01,23.6026
2016-01-29,23.3609
2016-01-28,23.0436
2016-01-27,23.1759
2016-01-26,23.7695
2016-01-25,23.3885
2016-01-22,23.4735
2016-01-21,23.5829
2016-01-20,23.5843
2016-01-19,23.8782
2016-01-15,23.9617
2016-01-14,24.1869
2016-01-13,24.3939
2016-01-12,24.6468
2016-01-11,24.5364
2016-01-08,24.6395
2016-01-07,24.9047
2016-01-06,25.2270
2016-01-05,25.4243
2016-01-04,25.5250
2015-12-31,25.7966
2015-12-30,25.8981
2015-12-29,25.9137
2015-12-28,25.4794
2015-12-24,25.4228
2015-12-23,25.4593
2015-12-22,25.2853
2015-12-21,25.2298
2015-12-18,25.3517
2015-12-17,25.7007
2015-12-16,25.6831
2015-12-15,25.4969
2015-12-14,25.1737
2015-12-11,25.3393
2015-12-10,25.4814
2015-12-09,25.2882
2015-12-08,25.4690
2015-12-07,25.6721
2015-12-04,25.6385
2015-12-03,25.5703
2015-12-02,25.7506
2015-12-01,25.8399
2015-11-30,25.6039
2015-11-27,25.7064
2015-11-25,25.7761
2015-11-24,25.8719
2015-11-23,26.0008
2015-11-20,26.1093
2015-11-19,25.9581
2015-11-18,25.7956
2015-11-17,25.5457
2015-11-16,25.2248
2015-11-13,25.2117
2015-11-12,25.3184
2015-11-11,25.4981
2015-11-10,25.5677
2015-11-09,25.6800
2015-11-06,25.8277
2015-11-05,25.9439
2015-11-04,26.0708
2015-11-03,25.9057
2015-11-02,25.9762
2015-10-30,26.0784
2015-10-29,25.8567
2015-10-28,25.9658
2015-10-27,26.1623
2015-10-26,25.9599
2015-10-23,26.0498
2015-10-22,26.1220
2015-10-21,25.3737
2015-10-20,25.2033
2015-10-19,25.0510
2015-10-16,25.1673
2015-10-15,25.0618
2015-10-14,25.2429
2015-10-13,25.6337
2015-10-12,25.7014
2015-10-09,25.6211
2015-10-08,25.5351
2015-10-07,25.3699
2015-10-06,25.0730
2015-10-05,24.8785
2015-10-02,24.6959
2015-10-01,24.7371
2015-09-30,24.8847
2015-09-29,24.5440
2015-09-28,24.6313
2015-09-25,24.7872
2015-09-24,24.7123
2015-09-23,24.9491
2015-09-22,25.1301
2015-09-21,25.3187
2015-09-18,25.4551
2015-09-17,25.6351
2015-09-16,25.2651
2015-09-15,25.2498
2015-09-14,24.9873
2015-09-11,25.0047
2015-09-10,25.0484
2015-09-09,25.1719
2015-09-08,24.9045
2015-09-04,24.3760
2015-09-03,24.5005
2015-09-02,24.2368
2015-09-01,24.0428
2015-08-31,24.2379
2015-08-28,24.3879
2015-08-27,24.2438
2015-08-26,23.8371
2015-08-25,24.0734
2015-08-24,24.3539
2015-08-21,25.4913
2015-08-20,25.8189
2015-08-19,26.1692
2015-08-18,26.3084
2015-08-17,26.3113
2015-08-14,26.4436
2015-08-13,26.5441
2015-08-12,26.2174
2015-08-11,26.4751
2015-08-10,26.6355
2015-08-07,26.2173
2015-08-06,26.3498
2015-08-05,26.4636
2015-08-04,26.2622
2015-08-03,26.3469
2015-07-31,26.4805
2015-07-30,26.3645
2015-07-29,26.4841
2015-07-28,26.0852
2015-07-27,26.2484
2015-07-24,26.4501
2015-07-23,26.6055
2015-07-22,26.7412
2015-07-21,26.3920
2015-07-20,26.5486
2015-07-17,26.6298
2015-07-16,26.7857
2015-07-15,26.6581
2015-07-14,26.7382
2015-07-13,26.4891
2015-07-10,26.2624
2015-07-09,26.1767
2015-07-08,26.0695
2015-07-07,26.1699
2015-07-06,25.7322
2015-07-02,25.8377
2015-07-01,25.8480
2015-06-30,25.7404
2015-06-29,25.8390
2015-06-26,26.0783
2015-06-25,26.1493
2015-06-24,26.2371
2015-06-23,26.3793
2015-06-22,26.5449
2015-06-19,26.5892
2015-06-18,26.6613
2015-06-17,26.2587
2015-06-16,26.2897
2015-06-15,26.1900
2015-06-12,26.2841
2015-06-11,26.4000
2015-06-10,26.2214
2015-06-09,25.9959
2015-06-08,26.0627
2015-06-05,26.1331
2015-06-04,26.2140
2015-06-03,26.3902
2015-06-02,26.3839
2015-06-01,26.0537
2015-05-29,26.1631
2015-05-28,26.2870
2015-05-27,26.1533
2015-05-26,26.2255
2015-05-22,26.3898
2015-05-21,26.5490
2015-05-20,26.5626
2015-05-19,26.6402
2015-05-18,26.5820
2015-05-15,26.6406
2015-05-14,26.7630
2015-05-13,26.5243
2015-05-12,26.5078
2015-05-11,26.6364
2015-05-08,26.5410
2015-05-07,25.9342
2015-05-06,26.0378
2015-05-05,26.2045
2015-05-04,26.3532
2015-05-01,26.4524
2015-04-30,26.5592
2015-04-29,26.7706
2015-04-28,26.8714
2015-04-27,27.0198
2015-04-24,27.1012
2015-04-23,27.2182
2015-04-22,27.3108
2015-04-21,27.5974
2015-04-20,27.6060
2015-04-17,27.3638
2015-04-16,27.5268
2015-04-15,27.6226
2015-04-14,27.5677
2015-04-13,27.6940
2015-04-10,27.7332
2015-04-09,27.5409
2015-04-08,27.6732
2015-04-07,27.7581
2015-04-06,27.4445
2015-04-02,27.4437
2015-04-01,27.4721
2015-03-31,27.6835
2015-03-30,27.8641
2015-03-27,27.2329
2015-03-26,27.2413
2015-03-25,27.4286
2015-03-24,27.6849
2015-03-23,27.7813
2015-03-20,27.9251
2015-03-19,27.9788
2015-03-18,28.1168
2015-03-17,28.1409
2015-03-16,28.0999
2015-03-13,27.8451
2015-03-12,28.0187
2015-03-11,28.0805
2015-03-10,28.1825
2015-03-09,28.3398
2015-03-06,28.3699
2015-03-05,28.5209
2015-03-04,28.4529
2015-03-03,28.5598
2015-03-02,28.1110
2015-02-27,27.7973
2015-02-26,27.8934
2015-02-25,28.0408
2015-02-24,28.2162
2015-02-23,28.3226
2015-02-20,28.6617
2015-02-19,27.8981
2015-02-18,27.4788
2015-02-17,27.2241
2015-02-13,27.2905
2015-02-12,27.1270
2015-02-11,27.1395
2015-02-10,27.0838
2015-02-09,27.0301
2015-02-06,27.1951
2015-02-05,27.2682
2015-02-04,27.3109
2015-02-03,27.3788
2015-02-02,27.1591
2015-01-30,27.3916
2015-01-29,27.6183
2015-01-28,26.6359
2015-01-27,25.0311
2015-01-26,25.2411
2015-01-23,25.3505
2015-01-22,25.4256
2015-01-21,24.8264
2015-01-20,24.7509
2015-01-16,24.6626
2015-01-15,24.7817
2015-01-14,24.7787
2015-01-13,24.9255
2015-01-12,24.7429
2015-01-09,24.8884
2015-01-08,24.9027
2015-01-07,24.5467
2015-01-06,24.6101
2015-01-05,24.8267
2015-01-02,24.9116
2014-12-31,25.0869
2014-12-30,25.2437
2014-12-29,25.2934
2014-12-26,25.1899
2014-12-24,25.2991
2014-12-23,25.0189
2014-12-22,24.6352
2014-12-19,24.4943
2014-12-18,24.5966
2014-12-17,24.2547
2014-12-16,24.3764
2014-12-15,23.9094
2014-12-12,23.8928
2014-12-11,24.0646
2014-12-10,24.2293
2014-12-09,24.5524
2014-12-08,24.7150
2014-12-05,24.8661
2014-12-04,24.9243
2014-12-03,25.0283
2014-12-02,25.1489
2014-12-01,25.2280
2014-11-28,25.3726
2014-11-26,25.3626
2014-11-25,25.4225
2014-11-24,25.2651
2014-11-21,25.0362
2014-11-20,24.8955
2014-11-19,25.0042
2014-11-18,24.8005
2014-11-17,24.4516
2014-11-14,24.5543
2014-11-13,24.4648
2014-11-12,23.9476
2014-11-11,23.9361
2014-11-10,23.8235
2014-11-07,23.8970
2014-11-06,23.9083
2014-11-05,23.9965
2014-11-04,24.1235
2014-11-03,24.0953
2014-10-31,24.0873
2014-10-30,23.7627
2014-10-29,23.8912
2014-10-28,23.8323
2014-10-27,23.5447
2014-10-24,23.6036
2014-10-23,23.6987
2014-10-22,23.8087
2014-10-21,24.2178
2014-10-20,23.7495
2014-10-17,23.6354
2014-10-16,23.1878
2014-10-15,23.3166
2014-10-14,23.6828
2014-10-13,23.8177
2014-10-10,24.0025
2014-10-09,24.1206
2014-10-08,24.2912
2014-10-07,24.4810
2014-10-06,24.6747
2014-10-03,24.7085
2014-10-02,24.5342
2014-10-01,24.6462
2014-09-30,24.8488
2014-09-29,24.9872
2014-09-26,25.0147
2014-09-25,25.0146
2014-09-24,25.1200
2014-09-23,25.1560
2014-09-22,25.2624
2014-09-19,25.3577
2014-09-18,25.2200
2014-09-17,25.1580
2014-09-16,25.0562
2014-09-15,24.9886
2014-09-12,25.0722
2014-09-11,25.1406
2014-09-10,25.2084
2014-09-09,25.2742
2014-09-08,25.2316
2014-09-05,24.7555
2014-09-04,24.8503
2014-09-03,24.8134
2014-09-02,24.8813
2014-08-29,25.0273
2014-08-28,25.1129
2014-08-27,25.2104
2014-08-26,25.2791
2014-08-25,25.1661
2014-08-22,25.0538
2014-08-21,25.1033
2014-08-20,25.1529
2014-08-19,24.7939
2014-08-18,24.7036
2014-08-15,24.6451
2014-08-14,24.7950
2014-08-13,24.3311
2014-08-12,24.1076
2014-08-11,24.1656
2014-08-08,23.9495
2014-08-07,23.9233
2014-08-06,23.8176
2014-08-05,23.9809
2014-08-04,23.9212
2014-08-01,24.0084
2014-07-31,24.1359
2014-07-30,24.2523
2014-07-29,24.3792
2014-07-28,24.4683
2014-07-25,24.6189
2014-07-24,24.7528
2014-07-23,24.9253
2014-07-22,25.1647
2014-07-21,24.8654
2014-07-18,24.8165
2014-07-17,24.9407
2014-07-16,25.0946
2014-07-15,25.2514
2014-07-14,25.3800
2014-07-11,24.9378
2014-07-10,24.9012
2014-07-09,25.0635
2014-07-08,25.2203
2014-07-07,25.4285
2014-07-03,25.3140
2014-07-02,25.3485
2014-07-01,25.3807
2014-06-30,25.3443
2014-06-27,25.4978
2014-06-26,25.4907
2014-06-25,25.6277
2014-06-24,25.8183
2014-06-23,25.9682
2014-06-20,26.0947
2014-06-19,25.9312
2014-06-18,25.9397
2014-06-17,26.0497
2014-06-16,26.1391
2014-06-13,26.1924
2014-06-12,26.2868
2014-06-11,26.4583
2014-06-10,26.6931
2014-06-09,26.8084
2014-06-06,26.8338
2014-06-05,26.7078
2014-06-04,26.3780
2014-06-03,26.4655
2014-06-02,26.3990
2014-05-30,26.3331
2014-05-29,26.4274
2014-05-28,26.4732
2014-05-27,26.3002
2014-05-23,26.0060
2014-05-22,26.0296
2014-05-21,25.8640
2014-05-20,25.9850
2014-05-19,26.1515
2014-05-16,26.1742
2014-05-15,26.2854
2014-05-14,26.4472
2014-05-13,26.5327
2014-05-12,26.4031
2014-05-09,26.1102
2014-05-08,26.2056
2014-05-07,26.2354
2014-05-06,26.3606
2014-05-05,26.4435
2014-05-02,26.1749
2014-05-01,26.1018
2014-04-30,26.1635
2014-04-29,26.0424
2014-04-28,26.1750
2014-04-25,26.3762
2014-04-24,26.4837
2014-04-23,26.6295
