Dates,MIDPRICE Values
2018-12-14,332.5893
2018-12-13,332.5893
2018-12-12,332.5893
2018-12-11,330.3785
2018-12-10,330.2328
2018-12-07,330.2328
2018-12-06,330.2328
2018-12-04,323.4062
2018-12-03,323.4062
2018-11-30,312.9986
2018-11-29,313.1930
2018-11-28,317.0168
2018-11-27,317.0168
2018-11-26,324.1253
2018-11-23,324.3779
2018-11-21,325.6898
2018-11-20,325.6898
2018-11-19,335.6940
2018-11-16,342.4769
2018-11-15,345.0764
2018-11-14,347.7633
2018-11-13,347.7633
2018-11-12,341.0682
2018-11-09,340.5146
2018-11-08,340.5146
2018-11-07,339.2699
2018-11-06,338.6363
2018-11-05,338.6363
2018-11-02,338.6363
2018-11-01,335.2798
2018-10-31,336.8082
2018-10-30,337.1661
2018-10-29,337.1999
2018-10-26,344.0658
2018-10-25,344.0658
2018-10-24,344.6849
2018-10-23,351.4318
2018-10-22,357.4551
2018-10-19,357.4551
2018-10-18,360.1490
2018-10-17,360.1490
2018-10-16,361.0631
2018-10-15,361.0631
2018-10-12,361.0631
2018-10-11,362.4367
2018-10-10,366.9346
2018-10-09,366.8959
2018-10-08,366.8959
2018-10-05,366.8959
2018-10-04,366.8959
2018-10-03,366.8959
2018-10-02,363.6095
2018-10-01,357.5664
2018-09-28,352.4639
2018-09-27,351.6634
2018-09-26,351.5473
2018-09-25,346.8584
2018-09-24,343.3302
2018-09-21,343.3302
2018-09-20,342.9263
2018-09-19,342.6845
2018-09-18,340.0631
2018-09-17,338.3462
2018-09-14,338.3462
2018-09-13,337.4562
2018-09-12,334.8542
2018-09-11,335.1637
2018-09-10,336.1165
2018-09-07,336.1165
2018-09-06,336.1165
2018-09-05,336.2084
2018-09-04,336.2084
2018-08-31,337.3208
2018-08-30,337.3643
2018-08-29,335.7345
2018-08-28,330.7674
2018-08-27,330.7674
2018-08-24,330.7674
2018-08-23,330.7674
2018-08-22,330.7674
2018-08-21,330.0806
2018-08-20,329.1907
2018-08-17,328.1106
2018-08-16,328.1106
2018-08-15,328.1106
2018-08-14,334.9696
2018-08-13,335.5048
2018-08-10,337.1543
2018-08-09,340.5646
2018-08-08,340.5646
2018-08-07,340.5646
2018-08-06,340.5646
2018-08-03,341.7100
2018-08-02,341.7100
2018-08-01,341.7100
2018-07-31,341.7100
2018-07-30,341.7100
2018-07-27,341.7100
2018-07-26,340.4202
2018-07-25,339.0907
2018-07-24,337.3835
2018-07-23,337.3835
2018-07-20,336.0937
2018-07-19,333.1773
2018-07-18,332.5276
2018-07-17,331.1512
2018-07-16,329.8711
2018-07-13,327.4167
2018-07-12,324.9864
2018-07-11,324.9864
2018-07-10,324.9864
2018-07-09,322.5993
2018-07-06,321.8197
2018-07-05,321.8197
2018-07-03,324.4955
2018-07-02,324.5869
2018-06-29,329.6281
2018-06-28,331.5603
2018-06-27,334.5874
2018-06-26,336.2044
2018-06-25,337.0346
2018-06-22,341.4622
2018-06-21,341.4622
2018-06-20,343.1601
2018-06-19,343.1601
2018-06-18,349.7998
2018-06-15,350.3292
2018-06-14,350.8057
2018-06-13,349.4389
2018-06-12,349.4389
2018-06-11,348.9769
2018-06-08,348.9769
2018-06-07,348.9769
2018-06-06,347.5909
2018-06-05,344.3424
2018-06-04,344.4146
2018-06-01,341.7821
2018-05-31,339.4047
2018-05-30,339.4047
2018-05-29,339.4047
2018-05-25,339.4047
2018-05-24,339.4047
2018-05-23,339.4047
2018-05-22,337.7928
2018-05-21,336.8519
2018-05-18,329.9492
2018-05-17,324.8409
2018-05-16,320.5717
2018-05-15,320.5717
2018-05-14,320.5717
2018-05-11,320.5717
2018-05-10,320.5717
2018-05-09,318.9568
2018-05-08,318.3438
2018-05-07,319.3112
2018-05-04,319.3112
2018-05-03,319.3112
2018-05-02,321.3009
2018-05-01,321.3009
2018-04-30,321.3009
2018-04-27,321.3009
2018-04-26,321.3009
2018-04-25,321.3009
2018-04-24,321.3009
2018-04-23,320.2330
2018-04-20,318.1930
2018-04-19,318.1930
2018-04-18,318.1882
2018-04-17,312.0442
2018-04-16,312.0107
2018-04-13,312.0107
2018-04-12,311.6707
2018-04-11,311.3307
2018-04-10,311.3307
2018-04-09,311.3307
2018-04-06,311.3307
2018-04-05,311.3307
2018-04-04,312.7434
2018-04-03,312.7434
2018-04-02,312.7434
2018-03-29,312.7434
2018-03-28,312.7434
2018-03-27,316.1681
2018-03-26,319.0270
2018-03-23,322.5467
2018-03-22,322.8764
2018-03-21,324.4519
2018-03-20,324.4519
2018-03-19,324.4519
2018-03-16,324.4519
2018-03-15,324.4519
2018-03-14,328.0482
2018-03-13,338.5164
2018-03-12,338.5164
2018-03-09,338.5164
2018-03-08,338.5164
2018-03-07,338.5164
2018-03-06,338.5164
2018-03-05,338.5164
2018-03-02,338.5164
2018-03-01,343.8319
2018-02-28,341.3274
2018-02-27,340.0871
2018-02-26,334.8195
2018-02-23,325.6634
2018-02-22,325.6634
2018-02-21,325.6634
2018-02-20,323.4849
2018-02-16,323.3611
2018-02-15,321.9484
2018-02-14,323.4017
2018-02-13,323.4017
2018-02-12,323.4017
2018-02-09,323.4017
2018-02-08,323.4017
2018-02-07,323.4017
2018-02-06,323.4017
2018-02-05,323.4017
2018-02-02,330.3810
2018-02-01,330.3810
2018-01-31,330.1523
2018-01-30,325.9885
2018-01-29,325.6503
2018-01-26,325.1977
2018-01-25,320.8196
2018-01-24,318.1088
2018-01-23,315.7220
2018-01-22,313.4639
2018-01-19,309.1620
2018-01-18,308.5665
2018-01-17,308.5665
2018-01-16,306.3874
2018-01-12,300.9488
2018-01-11,296.8660
2018-01-10,293.8885
2018-01-09,292.7785
2018-01-08,287.6857
2018-01-05,286.7472
2018-01-04,282.1928
2018-01-03,282.1928
2018-01-02,282.1928
2017-12-29,282.1928
2017-12-28,281.9974
2017-12-27,280.6159
2017-12-26,279.6726
2017-12-22,275.9471
2017-12-21,275.9471
2017-12-20,274.9467
2017-12-19,272.3048
2017-12-18,272.2048
2017-12-15,272.2048
2017-12-14,270.3208
2017-12-13,269.3013
2017-12-12,266.2857
2017-12-11,263.2367
2017-12-08,262.9937
2017-12-07,261.6981
2017-12-06,260.2877
2017-12-05,260.2877
2017-12-04,259.4445
2017-12-01,257.6199
2017-11-30,256.8148
2017-11-29,252.4131
2017-11-28,251.6172
2017-11-27,251.3647
2017-11-24,251.1027
2017-11-22,251.0849
2017-11-21,250.8562
2017-11-20,250.7371
2017-11-17,250.7371
2017-11-16,250.3174
2017-11-15,249.3318
2017-11-14,248.4979
2017-11-13,248.4979
2017-11-10,248.0667
2017-11-09,248.0667
2017-11-08,247.7957
2017-11-07,247.2413
2017-11-06,247.2081
2017-11-03,247.2081
2017-11-02,247.2081
2017-11-01,247.2081
2017-10-31,247.2081
2017-10-30,247.2081
2017-10-27,247.2081
2017-10-26,247.2081
2017-10-25,247.2081
2017-10-24,247.9331
2017-10-23,247.3503
2017-10-20,246.8040
2017-10-19,246.3126
2017-10-18,245.7203
2017-10-17,245.3838
2017-10-16,245.3838
2017-10-13,245.1280
2017-10-12,244.2992
2017-10-11,242.9957
2017-10-10,242.7161
2017-10-09,241.7400
2017-10-06,241.7353
2017-10-05,241.8822
2017-10-04,241.8822
2017-10-03,241.8822
2017-10-02,241.8822
2017-09-29,240.8113
2017-09-28,239.5319
2017-09-27,237.7739
2017-09-26,235.2105
2017-09-25,235.2105
2017-09-22,235.2105
2017-09-21,233.2251
2017-09-20,232.6481
2017-09-19,231.9267
2017-09-18,231.2716
2017-09-15,229.4533
2017-09-14,227.3968
2017-09-13,226.3875
2017-09-12,225.9374
2017-09-11,225.9374
2017-09-08,225.9374
2017-09-07,225.9374
2017-09-06,225.9611
2017-09-05,226.0895
2017-09-01,225.9658
2017-08-31,225.4493
2017-08-30,225.4493
2017-08-29,225.3214
2017-08-28,224.8902
2017-08-25,224.8902
2017-08-24,223.2744
2017-08-23,223.2744
2017-08-22,223.2744
2017-08-21,223.2744
2017-08-18,223.2744
2017-08-17,223.2744
2017-08-16,223.2744
2017-08-15,223.2009
2017-08-14,224.3458
2017-08-11,225.5228
2017-08-10,225.9825
2017-08-09,227.0202
2017-08-08,221.1334
2017-08-07,215.9196
2017-08-04,215.6606
2017-08-03,214.7233
2017-08-02,214.7233
2017-08-01,214.5255
2017-07-31,213.8378
2017-07-28,212.0434
2017-07-27,211.6713
2017-07-26,206.9190
2017-07-25,197.5087
2017-07-24,196.2323
2017-07-21,195.1733
2017-07-20,194.2871
2017-07-19,193.9103
2017-07-18,192.4362
2017-07-17,191.9134
2017-07-14,191.2776
2017-07-13,190.7783
2017-07-12,190.7783
2017-07-11,189.8599
2017-07-10,188.8802
2017-07-07,188.7907
2017-07-06,188.7907
2017-07-05,188.7907
2017-07-03,188.7907
2017-06-30,188.7907
2017-06-29,188.4893
2017-06-28,186.3981
2017-06-27,186.1386
2017-06-26,185.4467
2017-06-23,183.8736
2017-06-22,183.3508
2017-06-21,183.1860
2017-06-20,182.5702
2017-06-19,181.7365
2017-06-16,181.0206
2017-06-15,179.8903
2017-06-14,177.9910
2017-06-13,177.1997
2017-06-12,177.1997
2017-06-09,177.1997
2017-06-08,177.1997
2017-06-07,176.6957
2017-06-06,176.4132
2017-06-05,176.2530
2017-06-02,173.5448
2017-06-01,171.3128
2017-05-31,171.3128
2017-05-30,171.0043
2017-05-26,171.0043
2017-05-25,170.9172
2017-05-24,169.9658
2017-05-23,170.0836
2017-05-22,170.1377
2017-05-19,170.1377
2017-05-18,170.1377
2017-05-17,171.4136
2017-05-16,171.4136
2017-05-15,171.4136
2017-05-12,171.4136
2017-05-11,171.4136
2017-05-10,171.4136
2017-05-09,171.6701
2017-05-08,171.2892
2017-05-05,170.6723
2017-05-04,170.2843
2017-05-03,169.7824
2017-05-02,169.6955
2017-05-01,169.2094
2017-04-28,168.5224
2017-04-27,167.9774
2017-04-26,167.9774
2017-04-25,167.9774
2017-04-24,167.3277
2017-04-21,166.6127
2017-04-20,166.1640
2017-04-19,166.2622
2017-04-18,166.2622
2017-04-17,166.2323
2017-04-13,166.2323
2017-04-12,166.2323
2017-04-11,166.2323
2017-04-10,165.9986
2017-04-07,165.4144
2017-04-06,165.4144
2017-04-05,165.4144
2017-04-04,164.7648
2017-04-03,165.4471
2017-03-31,165.4471
2017-03-30,165.5095
2017-03-29,165.5095
2017-03-28,165.5095
2017-03-27,165.5095
2017-03-24,165.9856
2017-03-23,167.0689
2017-03-22,167.3586
2017-03-21,167.4072
2017-03-20,168.2092
2017-03-17,168.2092
2017-03-16,168.5551
2017-03-15,169.5506
2017-03-14,169.5506
2017-03-13,169.5506
2017-03-10,169.7749
2017-03-09,169.0972
2017-03-08,168.9103
2017-03-07,168.1204
2017-03-06,167.9662
2017-03-03,166.4333
2017-03-02,165.6621
2017-03-01,165.0499
2017-02-28,163.1804
2017-02-27,161.8175
2017-02-24,160.4323
2017-02-23,159.3994
2017-02-22,158.8386
2017-02-21,158.7290
2017-02-17,156.2094
2017-02-16,155.0366
2017-02-15,153.9443
2017-02-14,153.5330
2017-02-13,153.5330
2017-02-10,152.3085
2017-02-09,153.1922
2017-02-08,153.2848
2017-02-07,153.2848
2017-02-06,151.9041
2017-02-03,151.6492
2017-02-02,151.6492
2017-02-01,151.6492
2017-01-31,151.3990
2017-01-30,151.3990
2017-01-27,151.3990
2017-01-26,151.3619
2017-01-25,150.7364
2017-01-24,147.1594
2017-01-23,146.8675
2017-01-20,146.8675
2017-01-19,146.7007
2017-01-18,146.7007
2017-01-17,146.0242
2017-01-13,145.9083
2017-01-12,145.9083
2017-01-11,145.9083
2017-01-10,145.9083
2017-01-09,145.7971
2017-01-06,145.7971
2017-01-05,145.7971
2017-01-04,145.5793
2017-01-03,145.4682
2016-12-30,144.6249
2016-12-29,144.5878
2016-12-28,144.5878
2016-12-27,145.0882
2016-12-23,145.0882
2016-12-22,145.0882
2016-12-21,145.0882
2016-12-20,144.1662
2016-12-19,143.6796
2016-12-16,143.6796
2016-12-15,143.6796
2016-12-14,143.6796
2016-12-13,143.6796
2016-12-12,142.2989
2016-12-09,141.4092
2016-12-08,140.9899
2016-12-07,140.2207
2016-12-06,139.7597
2016-12-05,139.1296
2016-12-02,137.8646
2016-12-01,137.8646
2016-11-30,137.8646
2016-11-29,137.4152
2016-11-28,136.8128
2016-11-25,136.8128
2016-11-23,136.8128
2016-11-22,135.1262
2016-11-21,135.0115
2016-11-18,134.6044
2016-11-17,133.3692
2016-11-16,133.3692
2016-11-15,133.3692
2016-11-14,133.3692
2016-11-11,133.0217
2016-11-10,133.0217
2016-11-09,131.4046
2016-11-08,130.1071
2016-11-07,130.1071
2016-11-04,129.9645
2016-11-03,128.9713
2016-11-02,128.9713
2016-11-01,128.9713
2016-10-31,128.9713
2016-10-28,128.5483
2016-10-27,128.5483
2016-10-26,127.6378
2016-10-25,124.5248
2016-10-24,124.2765
2016-10-21,123.3890
2016-10-20,123.3890
2016-10-19,123.3890
2016-10-18,123.3522
2016-10-17,123.3522
2016-10-14,123.0534
2016-10-13,123.0534
2016-10-12,123.0258
2016-10-11,122.9844
2016-10-10,122.6487
2016-10-07,121.7888
2016-10-06,121.7888
2016-10-05,121.7429
2016-10-04,120.2031
2016-10-03,119.7150
2016-09-30,119.5771
2016-09-29,119.1495
2016-09-28,119.0115
2016-09-27,119.0115
2016-09-26,119.0115
2016-09-23,118.9977
2016-09-22,118.9977
2016-09-21,119.1954
2016-09-20,119.2736
2016-09-19,119.2736
2016-09-16,119.2736
2016-09-15,119.2736
2016-09-14,119.2736
2016-09-13,119.4392
2016-09-12,119.5035
2016-09-09,120.6761
2016-09-08,120.6761
2016-09-07,120.9382
2016-09-06,121.7291
2016-09-02,121.7291
2016-09-01,121.7291
2016-08-31,122.0877
2016-08-30,122.7959
2016-08-29,123.3201
2016-08-26,123.3201
2016-08-25,123.5960
2016-08-24,123.5408
2016-08-23,123.2695
2016-08-22,122.8231
2016-08-19,122.6042
2016-08-18,122.2667
2016-08-17,121.8968
2016-08-16,121.8968
2016-08-15,121.8002
2016-08-12,121.2392
2016-08-11,121.1381
2016-08-10,121.6851
2016-08-09,123.3224
2016-08-08,123.3224
2016-08-05,123.3224
2016-08-04,123.1468
2016-08-03,123.1468
2016-08-02,123.1468
2016-08-01,123.1468
2016-07-29,123.1468
2016-07-28,123.1468
2016-07-27,122.9781
2016-07-26,120.8756
2016-07-25,120.8756
2016-07-22,120.8756
2016-07-21,120.0957
2016-07-20,119.4572
2016-07-19,118.4083
2016-07-18,117.5965
2016-07-15,117.3046
2016-07-14,117.3046
2016-07-13,117.3046
2016-07-12,116.7300
2016-07-11,116.5703
2016-07-08,115.2979
2016-07-07,117.1632
2016-07-06,117.1632
2016-07-05,117.1632
2016-07-01,117.1632
2016-06-30,117.1632
2016-06-29,117.1632
2016-06-28,117.1632
2016-06-27,117.1632
2016-06-24,118.9236
2016-06-23,119.2383
2016-06-22,118.9419
2016-06-21,118.9419
2016-06-20,118.9419
2016-06-17,118.9054
2016-06-16,118.4721
2016-06-15,118.1849
2016-06-14,117.9385
2016-06-13,117.9385
2016-06-10,117.9385
2016-06-09,117.9385
2016-06-08,117.8063
2016-06-07,117.7424
2016-06-06,117.1450
2016-06-03,116.1872
2016-06-02,116.3925
2016-06-01,117.6466
2016-05-31,118.7458
2016-05-27,118.7458
2016-05-26,118.9510
2016-05-25,118.9966
2016-05-24,118.9966
2016-05-23,118.9966
2016-05-20,119.5462
2016-05-19,119.5462
2016-05-18,120.9003
2016-05-17,120.6334
2016-05-16,120.6334
2016-05-13,120.6334
2016-05-12,120.6334
2016-05-11,121.3451
2016-05-10,121.4220
2016-05-09,121.4220
2016-05-06,120.8701
2016-05-05,120.8701
2016-05-04,120.8701
2016-05-03,120.4992
2016-05-02,120.4992
2016-04-29,120.4992
2016-04-28,120.4992
2016-04-27,120.4992
2016-04-26,118.6716
2016-04-25,117.8529
2016-04-22,117.8529
2016-04-21,117.8529
2016-04-20,117.7986
2016-04-19,117.4322
2016-04-18,116.6315
2016-04-15,116.4958
2016-04-14,116.2831
2016-04-13,116.0796
2016-04-12,116.6360
2016-04-11,116.6360
2016-04-08,116.6360
2016-04-07,116.6360
2016-04-06,117.6629
2016-04-05,118.1605
2016-04-04,118.4681
2016-04-01,118.4681
2016-03-31,118.5314
2016-03-30,118.7576
2016-03-29,118.0610
2016-03-28,117.9026
2016-03-24,117.9026
2016-03-23,116.8034
2016-03-22,116.8034
2016-03-21,116.7491
2016-03-18,115.4644
2016-03-17,113.7455
2016-03-16,111.4520
2016-03-15,110.9408
2016-03-14,110.9408
2016-03-11,109.9230
2016-03-10,109.1644
2016-03-09,108.1588
2016-03-08,106.6796
2016-03-07,106.6796
2016-03-04,106.1866
2016-03-03,105.6245
2016-03-02,105.6245
2016-03-01,105.6245
2016-02-29,103.3480
2016-02-26,101.5318
2016-02-25,100.0028
2016-02-24,100.2245
2016-02-23,100.2245
2016-02-22,100.5610
2016-02-19,101.8338
2016-02-18,102.1654
2016-02-17,102.1654
2016-02-16,102.1654
2016-02-12,102.1654
2016-02-11,102.1654
2016-02-10,107.5450
2016-02-09,107.5270
2016-02-08,108.9791
2016-02-05,108.9791
2016-02-04,108.9791
2016-02-03,108.9791
2016-02-02,108.9791
2016-02-01,108.9791
2016-01-29,108.9791
2016-01-28,109.8395
2016-01-27,111.0989
2016-01-26,113.2500
2016-01-25,113.2500
2016-01-22,114.2450
2016-01-21,114.9486
2016-01-20,116.1496
2016-01-19,119.3047
2016-01-15,119.3047
2016-01-14,121.7982
2016-01-13,123.5801
2016-01-12,124.1045
2016-01-11,124.1045
2016-01-08,124.4989
2016-01-07,125.7134
2016-01-06,127.8421
2016-01-05,128.8146
2016-01-04,128.5726
2015-12-31,129.3793
2015-12-30,129.3793
2015-12-29,129.3793
2015-12-28,129.3793
2015-12-24,129.3793
2015-12-23,129.3793
2015-12-22,129.3793
2015-12-21,129.3793
2015-12-18,129.3793
2015-12-17,130.5311
2015-12-16,130.3966
2015-12-15,130.3966
2015-12-14,130.3966
2015-12-11,130.7601
2015-12-10,130.7601
2015-12-09,130.7601
2015-12-08,131.7008
2015-12-07,131.7501
2015-12-04,132.1467
2015-12-03,132.1467
2015-12-02,132.6307
2015-12-01,132.3072
2015-11-30,131.2728
2015-11-27,131.0622
2015-11-25,130.9412
2015-11-24,130.9412
2015-11-23,130.9412
2015-11-20,130.9412
2015-11-19,130.4459
2015-11-18,130.1591
2015-11-17,130.1591
2015-11-16,130.1591
2015-11-13,130.1591
2015-11-12,130.1591
2015-11-11,131.2526
2015-11-10,131.2526
2015-11-09,131.3531
2015-11-06,131.3531
2015-11-05,131.2506
2015-11-04,129.8874
2015-11-03,127.4850
2015-11-02,127.4850
2015-10-30,127.3870
2015-10-29,127.1153
2015-10-28,126.4962
2015-10-27,125.8637
2015-10-26,125.3114
2015-10-23,125.3114
2015-10-22,125.1376
2015-10-21,122.8170
2015-10-20,122.3359
2015-10-19,122.3359
2015-10-16,121.3426
2015-10-15,120.0999
2015-10-14,120.0999
2015-10-13,120.0999
2015-10-12,119.6144
2015-10-09,119.2446
2015-10-08,118.8482
2015-10-07,117.9975
2015-10-06,117.0220
2015-10-05,116.7815
2015-10-02,117.8728
2015-10-01,117.9797
2015-09-30,118.9685
2015-09-29,118.9685
2015-09-28,118.9685
2015-09-25,118.9685
2015-09-24,118.9685
2015-09-23,120.9417
2015-09-22,121.2090
2015-09-21,121.1155
2015-09-18,119.6255
2015-09-17,119.6255
2015-09-16,118.1133
2015-09-15,117.5654
2015-09-14,117.2314
2015-09-11,117.2314
2015-09-10,117.2314
2015-09-09,116.4697
2015-09-08,115.4630
2015-09-04,111.6413
2015-09-03,111.6413
2015-09-02,114.4920
2015-09-01,115.6412
2015-08-31,115.9681
2015-08-28,115.9681
2015-08-27,116.0822
2015-08-26,116.0822
2015-08-25,116.0822
2015-08-24,116.0822
2015-08-21,123.9305
2015-08-20,126.3537
2015-08-19,127.6721
2015-08-18,127.6721
2015-08-17,127.6721
2015-08-14,127.6721
2015-08-13,127.6721
2015-08-12,127.6721
2015-08-11,128.3217
2015-08-10,127.1285
2015-08-07,126.6074
2015-08-06,126.6074
2015-08-05,127.2430
2015-08-04,127.7874
2015-08-03,127.7874
2015-07-31,127.7874
2015-07-30,127.7874
2015-07-29,127.7874
2015-07-28,127.7874
2015-07-27,128.3584
2015-07-24,129.7661
2015-07-23,129.7156
2015-07-22,129.2127
2015-07-21,128.5089
2015-07-20,127.8980
2015-07-17,127.3934
2015-07-16,127.3934
2015-07-15,127.1722
2015-07-14,126.9243
2015-07-13,126.2382
2015-07-10,125.5476
2015-07-09,125.1094
2015-07-08,125.3750
2015-07-07,126.1054
2015-07-06,126.1054
2015-07-02,126.1054
2015-07-01,126.1408
2015-06-30,126.1408
2015-06-29,126.2028
2015-06-26,127.3969
2015-06-25,127.3138
2015-06-24,127.3138
2015-06-23,126.9597
2015-06-22,126.7871
2015-06-19,126.7871
2015-06-18,126.7871
2015-06-17,125.6672
2015-06-16,126.1359
2015-06-15,126.1359
2015-06-12,126.1359
2015-06-11,126.1359
2015-06-10,126.2382
2015-06-09,126.2382
2015-06-08,126.3046
2015-06-05,127.1810
2015-06-04,127.4732
2015-06-03,127.4732
2015-06-02,127.4997
2015-06-01,127.4997
2015-05-29,127.7564
2015-05-28,128.3142
2015-05-27,128.5709
2015-05-26,128.5709
2015-05-22,129.3898
2015-05-21,128.9339
2015-05-20,127.8273
2015-05-19,127.8051
2015-05-18,127.8051
2015-05-15,127.8051
2015-05-14,127.7830
2015-05-13,127.1367
2015-05-12,127.1367
2015-05-11,127.4151
2015-05-08,127.6922
2015-05-07,128.0704
2015-05-06,128.4970
2015-05-05,129.8622
2015-05-04,130.5527
2015-05-01,130.5527
2015-04-30,130.5527
2015-04-29,131.9381
2015-04-28,132.1096
2015-04-27,132.8573
2015-04-24,133.4906
2015-04-23,133.8556
2015-04-22,133.8556
2015-04-21,134.1151
2015-04-20,134.1151
2015-04-17,133.4818
2015-04-16,133.4818
2015-04-15,132.9628
2015-04-14,132.9628
2015-04-13,132.9628
2015-04-10,132.7268
2015-04-09,131.7797
2015-04-08,131.7050
2015-04-07,131.7050
2015-04-06,132.3559
2015-04-02,132.5802
2015-04-01,132.5802
2015-03-31,132.8001
2015-03-30,132.8001
2015-03-27,132.8001
2015-03-26,132.8001
2015-03-25,133.7545
2015-03-24,134.4845
2015-03-23,134.4845
2015-03-20,134.4845
2015-03-19,134.4845
2015-03-18,134.4845
2015-03-17,134.4801
2015-03-16,134.8892
2015-03-13,134.8892
2015-03-12,135.1794
2015-03-11,135.1794
2015-03-10,135.1794
2015-03-09,135.1794
2015-03-06,135.1794
2015-03-05,136.0239
2015-03-04,136.0239
2015-03-03,135.5489
2015-03-02,135.1750
2015-02-27,134.7880
2015-02-26,134.7880
2015-02-25,134.5461
2015-02-24,134.3311
2015-02-23,133.5124
2015-02-20,133.5124
2015-02-19,131.4937
2015-02-18,130.3414
2015-02-17,129.6113
2015-02-13,128.4308
2015-02-12,127.8722
2015-02-11,126.2937
2015-02-10,124.4959
2015-02-09,122.2316
2015-02-06,122.2316
2015-02-05,122.2229
2015-02-04,122.0130
2015-02-03,121.8776
2015-02-02,121.3880
2015-01-30,121.2393
2015-01-29,121.2393
2015-01-28,118.3871
2015-01-27,115.9065
2015-01-26,115.9065
2015-01-23,115.9065
2015-01-22,115.9065
2015-01-21,114.8006
2015-01-20,113.6903
2015-01-16,113.6903
2015-01-15,113.6903
2015-01-14,113.6903
2015-01-13,113.6903
2015-01-12,113.1745
2015-01-09,113.1745
2015-01-08,113.1745
2015-01-07,113.1745
2015-01-06,113.1745
2015-01-05,112.8772
2015-01-02,112.5582
2014-12-31,111.9680
2014-12-30,111.9680
2014-12-29,110.7354
2014-12-26,110.5518
2014-12-24,110.5518
2014-12-23,109.8174
2014-12-22,109.4109
2014-12-19,110.4381
2014-12-18,110.6785
2014-12-17,110.6785
2014-12-16,110.9670
2014-12-15,110.9670
2014-12-12,111.4566
2014-12-11,113.1177
2014-12-10,113.7908
2014-12-09,115.1896
2014-12-08,116.1207
2014-12-05,116.5788
2014-12-04,116.4879
2014-12-03,116.2868
2014-12-02,115.3207
2014-12-01,115.1066
2014-11-28,115.1066
2014-11-26,114.2367
2014-11-25,113.6815
2014-11-24,113.2969
2014-11-21,112.4095
2014-11-20,112.1385
2014-11-19,111.9506
2014-11-18,111.3342
2014-11-17,110.6562
2014-11-14,110.6562
2014-11-13,110.2982
2014-11-12,108.2076
2014-11-11,108.2076
2014-11-10,108.1859
2014-11-07,107.8817
2014-11-06,107.8817
2014-11-05,107.7947
2014-11-04,108.2328
2014-11-03,108.2328
2014-10-31,108.2328
2014-10-30,108.2328
2014-10-29,107.0725
2014-10-28,106.1730
2014-10-27,106.1730
2014-10-24,106.1730
2014-10-23,106.1730
2014-10-22,106.1730
2014-10-21,105.8427
2014-10-20,105.0953
2014-10-17,105.8209
2014-10-16,105.8209
2014-10-15,105.8209
2014-10-14,107.6092
2014-10-13,108.4870
2014-10-10,109.0889
2014-10-09,109.3714
2014-10-08,109.3714
2014-10-07,109.8668
2014-10-06,110.1050
2014-10-03,110.2527
2014-10-02,110.2527
2014-10-01,110.4578
2014-09-30,111.6094
2014-09-29,111.0705
2014-09-26,111.0575
2014-09-25,111.0575
2014-09-24,111.0575
2014-09-23,111.0575
2014-09-22,111.0575
2014-09-19,110.9836
2014-09-18,109.9450
2014-09-17,109.8494
2014-09-16,109.8494
2014-09-15,109.8494
2014-09-12,109.8494
2014-09-11,109.8494
2014-09-10,109.9841
2014-09-09,110.0450
2014-09-08,110.0450
2014-09-05,110.0450
2014-09-04,110.2492
2014-09-03,110.2492
2014-09-02,110.2492
2014-08-29,109.8146
2014-08-28,109.1976
2014-08-27,109.1976
2014-08-26,108.5370
2014-08-25,107.9895
2014-08-22,107.6896
2014-08-21,107.3637
2014-08-20,107.1551
2014-08-19,105.8862
2014-08-18,105.6472
2014-08-15,105.4081
2014-08-14,105.4081
2014-08-13,104.3391
2014-08-12,104.6915
2014-08-11,104.6915
2014-08-08,105.0198
2014-08-07,105.0198
2014-08-06,105.6633
2014-08-05,107.1287
2014-08-04,107.8241
2014-08-01,107.8241
2014-07-31,108.1566
2014-07-30,108.7397
2014-07-29,108.9125
2014-07-28,109.0420
2014-07-25,109.2666
2014-07-24,109.9534
2014-07-23,110.4353
2014-07-22,110.4353
2014-07-21,110.4353
2014-07-18,110.4353
2014-07-17,110.4353
2014-07-16,110.4353
2014-07-15,110.4353
2014-07-14,110.4353
2014-07-11,109.9688
2014-07-10,109.9688
2014-07-09,110.3118
2014-07-08,111.0675
2014-07-07,111.7457
2014-07-03,112.4152
2014-07-02,112.4152
2014-07-01,112.4152
2014-06-30,112.4152
2014-06-27,112.4497
2014-06-26,112.4497
2014-06-25,112.4886
2014-06-24,114.2508
2014-06-23,115.9222
2014-06-20,116.3628
2014-06-19,116.3628
2014-06-18,116.3628
2014-06-17,116.5874
2014-06-16,116.5874
2014-06-13,116.5874
2014-06-12,116.6262
2014-06-11,117.5678
2014-06-10,117.6628
2014-06-09,117.1575
2014-06-06,116.6910
2014-06-05,116.0289
2014-06-04,115.1318
2014-06-03,114.7129
2014-06-02,114.4969
2014-05-30,114.2421
2014-05-29,114.1385
2014-05-28,114.1169
2014-05-27,113.7109
2014-05-23,113.6072
2014-05-22,113.6072
2014-05-21,113.6072
2014-05-20,113.6072
2014-05-19,113.6634
2014-05-16,113.2452
2014-05-15,113.0992
2014-05-14,112.9532
2014-05-13,112.6909
2014-05-12,111.7826
2014-05-09,110.8872
2014-05-08,110.8872
2014-05-07,110.8872
2014-05-06,110.8872
2014-05-05,110.8872
2014-05-02,110.5092
