Dates,T3 Values
2018-11-29,348.4748
2018-11-28,348.0994
2018-11-27,347.7194
2018-11-26,347.3349
2018-11-23,346.9458
2018-11-21,346.5524
2018-11-20,346.1549
2018-11-19,345.7534
2018-11-16,345.3480
2018-11-15,344.9391
2018-11-14,344.5267
2018-11-13,344.1109
2018-11-12,343.6919
2018-11-09,343.2698
2018-11-08,342.8445
2018-11-07,342.4161
2018-11-06,341.9846
2018-11-05,341.5499
2018-11-02,341.1120
2018-11-01,340.6709
2018-10-31,340.2265
2018-10-30,339.7789
2018-10-29,339.3281
2018-10-26,338.8741
2018-10-25,338.4169
2018-10-24,337.9567
2018-10-23,337.4936
2018-10-22,337.0275
2018-10-19,336.5585
2018-10-18,336.0866
2018-10-17,335.6118
2018-10-16,335.1343
2018-10-15,334.6541
2018-10-12,334.1711
2018-10-11,333.6853
2018-10-10,333.1968
2018-10-09,332.7056
2018-10-08,332.2117
2018-10-05,331.7151
2018-10-04,331.2158
2018-10-03,330.7136
2018-10-02,330.2083
2018-10-01,329.7000
2018-09-28,329.1883
2018-09-27,328.6732
2018-09-26,328.1546
2018-09-25,327.6324
2018-09-24,327.1066
2018-09-21,326.5770
2018-09-20,326.0437
2018-09-19,325.5066
2018-09-18,324.9655
2018-09-17,324.4205
2018-09-14,323.8714
2018-09-13,323.3183
2018-09-12,322.7610
2018-09-11,322.1996
2018-09-10,321.6340
2018-09-07,321.0642
2018-09-06,320.4903
2018-09-05,319.9122
2018-09-04,319.3301
2018-08-31,318.7438
2018-08-30,318.1535
2018-08-29,317.5592
2018-08-28,316.9608
2018-08-27,316.3585
2018-08-24,315.7522
2018-08-23,315.1419
2018-08-22,314.5277
2018-08-21,313.9095
2018-08-20,313.2874
2018-08-17,312.6615
2018-08-16,312.0315
2018-08-15,311.3977
2018-08-14,310.7600
2018-08-13,310.1185
2018-08-10,309.4732
2018-08-09,308.8243
2018-08-08,308.1718
2018-08-07,307.5157
2018-08-06,306.8562
2018-08-03,306.1933
2018-08-02,305.5270
2018-08-01,304.8574
2018-07-31,304.1844
2018-07-30,303.5083
2018-07-27,302.8289
2018-07-26,302.1463
2018-07-25,301.4606
2018-07-24,300.7716
2018-07-23,300.0795
2018-07-20,299.3842
2018-07-19,298.6857
2018-07-18,297.9841
2018-07-17,297.2793
2018-07-16,296.5714
2018-07-13,295.8603
2018-07-12,295.1460
2018-07-11,294.4286
2018-07-10,293.7081
2018-07-09,292.9845
2018-07-06,292.2578
2018-07-05,291.5282
2018-07-03,290.7957
2018-07-02,290.0604
2018-06-29,289.3224
2018-06-28,288.5819
2018-06-27,287.8389
2018-06-26,287.0937
2018-06-25,286.3462
2018-06-22,285.5966
2018-06-21,284.8452
2018-06-20,284.0920
2018-06-19,283.3371
2018-06-18,282.5808
2018-06-15,281.8230
2018-06-14,281.0640
2018-06-13,280.3037
2018-06-12,279.5423
2018-06-11,278.7796
2018-06-08,278.0158
2018-06-07,277.2508
2018-06-06,276.4845
2018-06-05,275.7170
2018-06-04,274.9481
2018-06-01,274.1779
2018-05-31,273.4064
2018-05-30,272.6335
2018-05-29,271.8592
2018-05-25,271.0837
2018-05-24,270.3068
2018-05-23,269.5286
2018-05-22,268.7491
2018-05-21,267.9683
2018-05-18,267.1862
2018-05-17,266.4027
2018-05-16,265.6178
2018-05-15,264.8316
2018-05-14,264.0441
2018-05-11,263.2553
2018-05-10,262.4654
2018-05-09,261.6742
2018-05-08,260.8820
2018-05-07,260.0886
2018-05-04,259.2943
2018-05-03,258.4990
2018-05-02,257.7028
2018-05-01,256.9058
2018-04-30,256.1081
2018-04-27,255.3099
2018-04-26,254.5114
2018-04-25,253.7125
2018-04-24,252.9133
2018-04-23,252.1140
2018-04-20,251.3146
2018-04-19,250.5153
2018-04-18,249.7160
2018-04-17,248.9169
2018-04-16,248.1181
2018-04-13,247.3196
2018-04-12,246.5215
2018-04-11,245.7240
2018-04-10,244.9271
2018-04-09,244.1310
2018-04-06,243.3358
2018-04-05,242.5416
2018-04-04,241.7485
2018-04-03,240.9568
2018-04-02,240.1664
2018-03-29,239.3776
2018-03-28,238.5905
2018-03-27,237.8052
2018-03-26,237.0220
2018-03-23,236.2409
2018-03-22,235.4622
2018-03-21,234.6860
2018-03-20,233.9126
2018-03-19,233.1420
2018-03-16,232.3745
2018-03-15,231.6101
2018-03-14,230.8491
2018-03-13,230.0914
2018-03-12,229.3374
2018-03-09,228.5871
2018-03-08,227.8406
2018-03-07,227.0981
2018-03-06,226.3596
2018-03-05,225.6251
2018-03-02,224.8947
2018-03-01,224.1685
2018-02-28,223.4465
2018-02-27,222.7287
2018-02-26,222.0151
2018-02-23,221.3058
2018-02-22,220.6008
2018-02-21,219.8998
2018-02-20,219.2030
2018-02-16,218.5103
2018-02-15,217.8217
2018-02-14,217.1371
2018-02-13,216.4564
2018-02-12,215.7798
2018-02-09,215.1070
2018-02-08,214.4382
2018-02-07,213.7732
2018-02-06,213.1122
2018-02-05,212.4551
2018-02-02,211.8019
2018-02-01,211.1526
2018-01-31,210.5072
2018-01-30,209.8657
2018-01-29,209.2279
2018-01-26,208.5937
2018-01-25,207.9630
2018-01-24,207.3359
2018-01-23,206.7122
2018-01-22,206.0918
2018-01-19,205.4746
2018-01-18,204.8607
2018-01-17,204.2498
2018-01-16,203.6419
2018-01-12,203.0369
2018-01-11,202.4345
2018-01-10,201.8348
2018-01-09,201.2374
2018-01-08,200.6423
2018-01-05,200.0495
2018-01-04,199.4588
2018-01-03,198.8702
2018-01-02,198.2837
2017-12-29,197.6992
2017-12-28,197.1168
2017-12-27,196.5365
2017-12-26,195.9582
2017-12-22,195.3820
2017-12-21,194.8078
2017-12-20,194.2357
2017-12-19,193.6656
2017-12-18,193.0974
2017-12-15,192.5312
2017-12-14,191.9670
2017-12-13,191.4046
2017-12-12,190.8440
2017-12-11,190.2853
2017-12-08,189.7283
2017-12-07,189.1730
2017-12-06,188.6195
2017-12-05,188.0677
2017-12-04,187.5175
2017-12-01,186.9691
2017-11-30,186.4223
2017-11-29,185.8773
2017-11-28,185.3341
2017-11-27,184.7925
2017-11-24,184.2528
2017-11-22,183.7148
2017-11-21,183.1788
2017-11-20,182.6446
2017-11-17,182.1124
2017-11-16,181.5821
2017-11-15,181.0539
2017-11-14,180.5278
2017-11-13,180.0038
2017-11-10,179.4819
2017-11-09,178.9623
2017-11-08,178.4450
2017-11-07,177.9299
2017-11-06,177.4173
2017-11-03,176.9070
2017-11-02,176.3991
2017-11-01,175.8937
2017-10-31,175.3908
2017-10-30,174.8905
2017-10-27,174.3927
2017-10-26,173.8976
2017-10-25,173.4051
2017-10-24,172.9154
2017-10-23,172.4285
2017-10-20,171.9445
2017-10-19,171.4633
2017-10-18,170.9849
2017-10-17,170.5095
2017-10-16,170.0369
2017-10-13,169.5673
2017-10-12,169.1006
2017-10-11,168.6370
2017-10-10,168.1763
2017-10-09,167.7186
2017-10-06,167.2639
2017-10-05,166.8121
2017-10-04,166.3634
2017-10-03,165.9177
2017-10-02,165.4750
2017-09-29,165.0353
2017-09-28,164.5985
2017-09-27,164.1648
2017-09-26,163.7342
2017-09-25,163.3065
2017-09-22,162.8818
2017-09-21,162.4601
2017-09-20,162.0415
2017-09-19,161.6257
2017-09-18,161.2129
2017-09-15,160.8030
2017-09-14,160.3960
2017-09-13,159.9918
2017-09-12,159.5905
2017-09-11,159.1920
2017-09-08,158.7963
2017-09-07,158.4034
2017-09-06,158.0135
2017-09-05,157.6263
2017-09-01,157.2421
2017-08-31,156.8608
2017-08-30,156.4825
2017-08-29,156.1070
2017-08-28,155.7345
2017-08-25,155.3649
2017-08-24,154.9983
2017-08-23,154.6345
2017-08-22,154.2736
2017-08-21,153.9156
2017-08-18,153.5604
2017-08-17,153.2081
2017-08-16,152.8586
2017-08-15,152.5118
2017-08-14,152.1678
2017-08-11,151.8265
2017-08-10,151.4879
2017-08-09,151.1519
2017-08-08,150.8185
2017-08-07,150.4876
2017-08-04,150.1592
2017-08-03,149.8332
2017-08-02,149.5095
2017-08-01,149.1881
2017-07-31,148.8689
2017-07-28,148.5517
2017-07-27,148.2364
2017-07-26,147.9231
2017-07-25,147.6114
2017-07-24,147.3013
2017-07-21,146.9927
2017-07-20,146.6855
2017-07-19,146.3798
2017-07-18,146.0755
2017-07-17,145.7726
2017-07-14,145.4710
2017-07-13,145.1708
2017-07-12,144.8720
2017-07-11,144.5745
2017-07-10,144.2783
2017-07-07,143.9834
2017-07-06,143.6898
2017-07-05,143.3974
2017-07-03,143.1063
2017-06-30,142.8165
2017-06-29,142.5280
2017-06-28,142.2407
2017-06-27,141.9547
2017-06-26,141.6700
2017-06-23,141.3865
2017-06-22,141.1044
2017-06-21,140.8235
2017-06-20,140.5438
2017-06-19,140.2654
2017-06-16,139.9883
2017-06-15,139.7123
2017-06-14,139.4375
2017-06-13,139.1640
2017-06-12,138.8916
2017-06-09,138.6203
2017-06-08,138.3503
2017-06-07,138.0815
2017-06-06,137.8139
2017-06-05,137.5476
2017-06-02,137.2825
2017-06-01,137.0187
2017-05-31,136.7562
2017-05-30,136.4950
2017-05-26,136.2351
2017-05-25,135.9765
2017-05-24,135.7193
2017-05-23,135.4635
2017-05-22,135.2090
2017-05-19,134.9559
2017-05-18,134.7043
2017-05-17,134.4541
2017-05-16,134.2055
2017-05-15,133.9583
2017-05-12,133.7128
2017-05-11,133.4689
2017-05-10,133.2267
2017-05-09,132.9861
2017-05-08,132.7473
2017-05-05,132.5101
2017-05-04,132.2748
2017-05-03,132.0412
2017-05-02,131.8093
2017-05-01,131.5793
2017-04-28,131.3511
2017-04-27,131.1247
2017-04-26,130.9003
2017-04-25,130.6777
2017-04-24,130.4570
2017-04-21,130.2382
2017-04-20,130.0214
2017-04-19,129.8065
2017-04-18,129.5937
2017-04-17,129.3828
2017-04-13,129.1740
2017-04-12,128.9673
2017-04-11,128.7628
2017-04-10,128.5603
2017-04-07,128.3601
2017-04-06,128.1622
2017-04-05,127.9665
2017-04-04,127.7731
2017-04-03,127.5820
2017-03-31,127.3933
2017-03-30,127.2070
2017-03-29,127.0231
2017-03-28,126.8416
2017-03-27,126.6626
2017-03-24,126.4862
2017-03-23,126.3122
2017-03-22,126.1408
2017-03-21,125.9720
2017-03-20,125.8057
2017-03-17,125.6421
2017-03-16,125.4812
2017-03-15,125.3229
2017-03-14,125.1673
2017-03-13,125.0143
2017-03-10,124.8640
2017-03-09,124.7163
2017-03-08,124.5714
2017-03-07,124.4291
2017-03-06,124.2894
2017-03-03,124.1524
2017-03-02,124.0180
2017-03-01,123.8861
2017-02-28,123.7568
2017-02-27,123.6300
2017-02-24,123.5056
2017-02-23,123.3837
2017-02-22,123.2641
2017-02-21,123.1468
2017-02-17,123.0319
2017-02-16,122.9192
2017-02-15,122.8088
2017-02-14,122.7006
2017-02-13,122.5946
2017-02-10,122.4908
2017-02-09,122.3891
2017-02-08,122.2896
2017-02-07,122.1923
2017-02-06,122.0971
2017-02-03,122.0041
2017-02-02,121.9132
2017-02-01,121.8245
2017-01-31,121.7379
2017-01-30,121.6535
2017-01-27,121.5713
2017-01-26,121.4912
2017-01-25,121.4133
2017-01-24,121.3376
2017-01-23,121.2639
2017-01-20,121.1923
2017-01-19,121.1227
2017-01-18,121.0552
2017-01-17,120.9898
2017-01-13,120.9265
2017-01-12,120.8652
2017-01-11,120.8061
2017-01-10,120.7490
2017-01-09,120.6940
2017-01-06,120.6411
2017-01-05,120.5903
2017-01-04,120.5415
2017-01-03,120.4947
2016-12-30,120.4500
2016-12-29,120.4074
2016-12-28,120.3667
2016-12-27,120.3281
2016-12-23,120.2914
2016-12-22,120.2568
2016-12-21,120.2241
2016-12-20,120.1934
2016-12-19,120.1647
2016-12-16,120.1378
2016-12-15,120.1129
2016-12-14,120.0898
2016-12-13,120.0685
2016-12-12,120.0491
2016-12-09,120.0315
2016-12-08,120.0157
2016-12-07,120.0016
2016-12-06,119.9892
2016-12-05,119.9784
2016-12-02,119.9693
2016-12-01,119.9618
2016-11-30,119.9559
2016-11-29,119.9515
2016-11-28,119.9486
2016-11-25,119.9472
2016-11-23,119.9472
2016-11-22,119.9486
2016-11-21,119.9514
2016-11-18,119.9555
2016-11-17,119.9610
2016-11-16,119.9677
2016-11-15,119.9756
2016-11-14,119.9848
2016-11-11,119.9952
2016-11-10,120.0068
2016-11-09,120.0194
2016-11-08,120.0331
2016-11-07,120.0478
2016-11-04,120.0635
2016-11-03,120.0802
2016-11-02,120.0978
2016-11-01,120.1163
2016-10-31,120.1357
2016-10-28,120.1559
2016-10-27,120.1771
2016-10-26,120.1990
2016-10-25,120.2218
2016-10-24,120.2453
2016-10-21,120.2695
2016-10-20,120.2944
2016-10-19,120.3199
2016-10-18,120.3461
2016-10-17,120.3730
2016-10-14,120.4005
2016-10-13,120.4286
2016-10-12,120.4573
2016-10-11,120.4867
2016-10-10,120.5166
2016-10-07,120.5472
2016-10-06,120.5784
2016-10-05,120.6102
2016-10-04,120.6426
2016-10-03,120.6755
2016-09-30,120.7090
2016-09-29,120.7431
2016-09-28,120.7777
2016-09-27,120.8129
2016-09-26,120.8487
2016-09-23,120.8850
2016-09-22,120.9219
2016-09-21,120.9593
2016-09-20,120.9973
2016-09-19,121.0359
2016-09-16,121.0751
2016-09-15,121.1148
2016-09-14,121.1552
2016-09-13,121.1962
2016-09-12,121.2378
2016-09-09,121.2801
2016-09-08,121.3231
2016-09-07,121.3668
2016-09-06,121.4112
2016-09-02,121.4563
2016-09-01,121.5021
2016-08-31,121.5487
2016-08-30,121.5959
2016-08-29,121.6439
2016-08-26,121.6925
2016-08-25,121.7420
2016-08-24,121.7921
2016-08-23,121.8430
2016-08-22,121.8946
2016-08-19,121.9470
2016-08-18,122.0000
2016-08-17,122.0538
2016-08-16,122.1082
2016-08-15,122.1633
2016-08-12,122.2191
2016-08-11,122.2755
2016-08-10,122.3325
2016-08-09,122.3901
2016-08-08,122.4482
2016-08-05,122.5070
2016-08-04,122.5663
2016-08-03,122.6262
2016-08-02,122.6867
2016-08-01,122.7477
2016-07-29,122.8093
2016-07-28,122.8714
2016-07-27,122.9340
2016-07-26,122.9972
2016-07-25,123.0609
2016-07-22,123.1251
2016-07-21,123.1897
2016-07-20,123.2548
2016-07-19,123.3203
2016-07-18,123.3862
2016-07-15,123.4525
2016-07-14,123.5192
2016-07-13,123.5862
2016-07-12,123.6535
2016-07-11,123.7211
2016-07-08,123.7890
2016-07-07,123.8572
2016-07-06,123.9257
2016-07-05,123.9944
2016-07-01,124.0634
2016-06-30,124.1327
2016-06-29,124.2022
2016-06-28,124.2720
2016-06-27,124.3420
2016-06-24,124.4123
2016-06-23,124.4828
2016-06-22,124.5537
2016-06-21,124.6248
2016-06-20,124.6963
2016-06-17,124.7680
2016-06-16,124.8399
2016-06-15,124.9121
2016-06-14,124.9845
2016-06-13,125.0571
2016-06-10,125.1300
2016-06-09,125.2030
2016-06-08,125.2762
2016-06-07,125.3495
2016-06-06,125.4230
2016-06-03,125.4966
2016-06-02,125.5703
2016-06-01,125.6440
2016-05-31,125.7179
2016-05-27,125.7917
2016-05-26,125.8656
2016-05-25,125.9396
2016-05-24,126.0137
2016-05-23,126.0878
2016-05-20,126.1619
2016-05-19,126.2360
2016-05-18,126.3102
2016-05-17,126.3844
2016-05-16,126.4586
2016-05-13,126.5328
2016-05-12,126.6070
2016-05-11,126.6811
2016-05-10,126.7551
2016-05-09,126.8289
2016-05-06,126.9026
2016-05-05,126.9761
2016-05-04,127.0494
2016-05-03,127.1224
2016-05-02,127.1951
2016-04-29,127.2675
2016-04-28,127.3396
2016-04-27,127.4113
2016-04-26,127.4825
2016-04-25,127.5533
2016-04-22,127.6236
2016-04-21,127.6933
2016-04-20,127.7623
2016-04-19,127.8308
2016-04-18,127.8985
2016-04-15,127.9656
2016-04-14,128.0320
2016-04-13,128.0975
2016-04-12,128.1622
2016-04-11,128.2261
2016-04-08,128.2891
2016-04-07,128.3511
2016-04-06,128.4122
2016-04-05,128.4723
2016-04-04,128.5313
2016-04-01,128.5894
2016-03-31,128.6464
2016-03-30,128.7023
2016-03-29,128.7570
2016-03-28,128.8107
2016-03-24,128.8632
2016-03-23,128.9145
2016-03-22,128.9646
2016-03-21,129.0133
2016-03-18,129.0608
2016-03-17,129.1068
2016-03-16,129.1513
2016-03-15,129.1942
2016-03-14,129.2356
2016-03-11,129.2753
2016-03-10,129.3134
2016-03-09,129.3498
2016-03-08,129.3844
2016-03-07,129.4173
2016-03-04,129.4484
2016-03-03,129.4778
2016-03-02,129.5053
2016-03-01,129.5311
2016-02-29,129.5551
2016-02-26,129.5773
2016-02-25,129.5976
2016-02-24,129.6163
2016-02-23,129.6331
2016-02-22,129.6482
2016-02-19,129.6616
2016-02-18,129.6733
2016-02-17,129.6834
2016-02-16,129.6918
2016-02-12,129.6986
2016-02-11,129.7038
2016-02-10,129.7076
2016-02-09,129.7099
2016-02-08,129.7108
2016-02-05,129.7105
2016-02-04,129.7090
2016-02-03,129.7062
2016-02-02,129.7023
2016-02-01,129.6972
2016-01-29,129.6911
2016-01-28,129.6840
2016-01-27,129.6759
2016-01-26,129.6669
2016-01-25,129.6571
2016-01-22,129.6466
2016-01-21,129.6353
2016-01-20,129.6234
2016-01-19,129.6109
2016-01-15,129.5979
2016-01-14,129.5845
2016-01-13,129.5707
2016-01-12,129.5565
2016-01-11,129.5421
2016-01-08,129.5275
2016-01-07,129.5127
2016-01-06,129.4978
2016-01-05,129.4828
2016-01-04,129.4679
2015-12-31,129.4529
2015-12-30,129.4380
2015-12-29,129.4231
2015-12-28,129.4082
2015-12-24,129.3934
2015-12-23,129.3786
2015-12-22,129.3638
2015-12-21,129.3491
2015-12-18,129.3343
2015-12-17,129.3196
2015-12-16,129.3048
2015-12-15,129.2902
2015-12-14,129.2755
2015-12-11,129.2609
2015-12-10,129.2463
2015-12-09,129.2317
2015-12-08,129.2172
2015-12-07,129.2026
2015-12-04,129.1880
2015-12-03,129.1733
2015-12-02,129.1587
2015-12-01,129.1439
2015-11-30,129.1291
2015-11-27,129.1142
2015-11-25,129.0991
2015-11-24,129.0839
2015-11-23,129.0686
2015-11-20,129.0530
2015-11-19,129.0372
2015-11-18,129.0212
2015-11-17,129.0048
2015-11-16,128.9881
2015-11-13,128.9711
2015-11-12,128.9536
2015-11-11,128.9357
2015-11-10,128.9173
2015-11-09,128.8985
2015-11-06,128.8793
2015-11-05,128.8594
2015-11-04,128.8391
2015-11-03,128.8181
2015-11-02,128.7966
2015-10-30,128.7743
2015-10-29,128.7513
2015-10-28,128.7275
2015-10-27,128.7029
2015-10-26,128.6774
2015-10-23,128.6510
2015-10-22,128.6236
2015-10-21,128.5952
2015-10-20,128.5657
2015-10-19,128.5351
2015-10-16,128.5033
2015-10-15,128.4703
2015-10-14,128.4361
2015-10-13,128.4007
2015-10-12,128.3641
2015-10-09,128.3262
2015-10-08,128.2871
2015-10-07,128.2466
2015-10-06,128.2049
2015-10-05,128.1619
2015-10-02,128.1174
2015-10-01,128.0717
2015-09-30,128.0245
2015-09-29,127.9761
2015-09-28,127.9263
2015-09-25,127.8752
2015-09-24,127.8227
2015-09-23,127.7691
2015-09-22,127.7142
2015-09-21,127.6581
2015-09-18,127.6008
2015-09-17,127.5423
2015-09-16,127.4826
2015-09-15,127.4218
2015-09-14,127.3598
2015-09-11,127.2967
2015-09-10,127.2324
2015-09-09,127.1669
2015-09-08,127.1003
2015-09-04,127.0326
2015-09-03,126.9638
2015-09-02,126.8939
2015-09-01,126.8230
2015-08-31,126.7511
2015-08-28,126.6782
2015-08-27,126.6045
2015-08-26,126.5299
2015-08-25,126.4545
2015-08-24,126.3783
2015-08-21,126.3014
2015-08-20,126.2238
2015-08-19,126.1457
2015-08-18,126.0671
2015-08-17,125.9881
2015-08-14,125.9085
2015-08-13,125.8285
2015-08-12,125.7480
2015-08-11,125.6671
2015-08-10,125.5857
2015-08-07,125.5039
2015-08-06,125.4216
2015-08-05,125.3389
2015-08-04,125.2558
2015-08-03,125.1722
2015-07-31,125.0882
2015-07-30,125.0038
2015-07-29,124.9190
2015-07-28,124.8338
2015-07-27,124.7482
2015-07-24,124.6623
2015-07-23,124.5760
2015-07-22,124.4894
2015-07-21,124.4025
2015-07-20,124.3153
2015-07-17,124.2277
2015-07-16,124.1399
2015-07-15,124.0518
2015-07-14,123.9634
2015-07-13,123.8748
2015-07-10,123.7858
2015-07-09,123.6965
2015-07-08,123.6069
2015-07-07,123.5170
2015-07-06,123.4268
2015-07-02,123.3364
2015-07-01,123.2458
2015-06-30,123.1549
2015-06-29,123.0638
2015-06-26,122.9726
2015-06-25,122.8813
2015-06-24,122.7900
2015-06-23,122.6985
2015-06-22,122.6071
2015-06-19,122.5156
2015-06-18,122.4242
2015-06-17,122.3328
2015-06-16,122.2415
2015-06-15,122.1502
2015-06-12,122.0590
2015-06-11,121.9680
2015-06-10,121.8771
2015-06-09,121.7864
2015-06-08,121.6959
2015-06-05,121.6056
2015-06-04,121.5156
2015-06-03,121.4260
2015-06-02,121.3367
2015-06-01,121.2478
2015-05-29,121.1594
2015-05-28,121.0714
2015-05-27,120.9840
2015-05-26,120.8971
2015-05-22,120.8109
2015-05-21,120.7253
2015-05-20,120.6404
2015-05-19,120.5562
2015-05-18,120.4728
2015-05-15,120.3902
2015-05-14,120.3083
2015-05-13,120.2273
2015-05-12,120.1471
2015-05-11,120.0678
2015-05-08,119.9895
2015-05-07,119.9120
2015-05-06,119.8355
2015-05-05,119.7600
2015-05-04,119.6856
2015-05-01,119.6122
2015-04-30,119.5400
2015-04-29,119.4691
2015-04-28,119.3993
2015-04-27,119.3309
2015-04-24,119.2638
2015-04-23,119.1980
2015-04-22,119.1337
2015-04-21,119.0708
2015-04-20,119.0094
2015-04-17,118.9495
2015-04-16,118.8910
2015-04-15,118.8341
2015-04-14,118.7786
2015-04-13,118.7247
2015-04-10,118.6724
2015-04-09,118.6216
2015-04-08,118.5724
2015-04-07,118.5247
2015-04-06,118.4786
2015-04-02,118.4341
2015-04-01,118.3911
2015-03-31,118.3497
2015-03-30,118.3099
2015-03-27,118.2717
2015-03-26,118.2351
2015-03-25,118.2002
2015-03-24,118.1668
2015-03-23,118.1351
2015-03-20,118.1051
2015-03-19,118.0767
2015-03-18,118.0500
2015-03-17,118.0249
2015-03-16,118.0015
2015-03-13,117.9796
2015-03-12,117.9594
2015-03-11,117.9406
2015-03-10,117.9235
2015-03-09,117.9078
2015-03-06,117.8936
2015-03-05,117.8810
2015-03-04,117.8698
2015-03-03,117.8600
2015-03-02,117.8516
2015-02-27,117.8445
2015-02-26,117.8388
2015-02-25,117.8343
2015-02-24,117.8310
2015-02-23,117.8289
2015-02-20,117.8279
2015-02-19,117.8280
2015-02-18,117.8291
2015-02-17,117.8311
2015-02-13,117.8340
2015-02-12,117.8376
2015-02-11,117.8421
2015-02-10,117.8472
2015-02-09,117.8530
2015-02-06,117.8593
2015-02-05,117.8662
2015-02-04,117.8736
2015-02-03,117.8813
2015-02-02,117.8895
2015-01-30,117.8979
2015-01-29,117.9065
2015-01-28,117.9153
2015-01-27,117.9242
2015-01-26,117.9331
2015-01-23,117.9419
2015-01-22,117.9507
2015-01-21,117.9595
2015-01-20,117.9682
2015-01-16,117.9767
2015-01-15,117.9851
2015-01-14,117.9933
2015-01-13,118.0014
2015-01-12,118.0093
2015-01-09,118.0169
2015-01-08,118.0244
2015-01-07,118.0316
2015-01-06,118.0386
2015-01-05,118.0454
2015-01-02,118.0518
2014-12-31,118.0579
2014-12-30,118.0638
2014-12-29,118.0693
2014-12-26,118.0746
2014-12-24,118.0794
2014-12-23,118.0839
2014-12-22,118.0880
2014-12-19,118.0916
2014-12-18,118.0948
2014-12-17,118.0976
2014-12-16,118.0999
2014-12-15,118.1017
2014-12-12,118.1030
2014-12-11,118.1039
2014-12-10,118.1044
2014-12-09,118.1044
2014-12-08,118.1040
2014-12-05,118.1032
2014-12-04,118.1019
2014-12-03,118.1003
2014-12-02,118.0981
2014-12-01,118.0955
2014-11-28,118.0923
2014-11-26,118.0886
2014-11-25,118.0843
2014-11-24,118.0794
2014-11-21,118.0738
2014-11-20,118.0674
2014-11-19,118.0603
2014-11-18,118.0524
2014-11-17,118.0437
2014-11-14,118.0340
2014-11-13,118.0234
2014-11-12,118.0119
2014-11-11,117.9994
2014-11-10,117.9858
2014-11-07,117.9713
2014-11-06,117.9556
2014-11-05,117.9390
2014-11-04,117.9212
2014-11-03,117.9023
2014-10-31,117.8824
2014-10-30,117.8613
2014-10-29,117.8390
2014-10-28,117.8157
2014-10-27,117.7911
2014-10-24,117.7654
2014-10-23,117.7385
2014-10-22,117.7105
2014-10-21,117.6812
2014-10-20,117.6508
2014-10-17,117.6193
2014-10-16,117.5865
2014-10-15,117.5526
2014-10-14,117.5174
2014-10-13,117.4811
2014-10-10,117.4436
2014-10-09,117.4049
2014-10-08,117.3651
2014-10-07,117.3241
2014-10-06,117.2820
2014-10-03,117.2388
2014-10-02,117.1943
2014-10-01,117.1488
2014-09-30,117.1021
2014-09-29,117.0542
2014-09-26,117.0051
2014-09-25,116.9549
2014-09-24,116.9035
2014-09-23,116.8509
2014-09-22,116.7970
2014-09-19,116.7419
2014-09-18,116.6855
2014-09-17,116.6279
2014-09-16,116.5689
2014-09-15,116.5087
2014-09-12,116.4470
2014-09-11,116.3841
2014-09-10,116.3197
2014-09-09,116.2540
2014-09-08,116.1869
2014-09-05,116.1184
2014-09-04,116.0484
2014-09-03,115.9769
2014-09-02,115.9041
2014-08-29,115.8297
2014-08-28,115.7538
2014-08-27,115.6765
2014-08-26,115.5977
2014-08-25,115.5173
2014-08-22,115.4354
2014-08-21,115.3519
2014-08-20,115.2669
2014-08-19,115.1803
2014-08-18,115.0920
2014-08-15,115.0021
2014-08-14,114.9106
2014-08-13,114.8174
2014-08-12,114.7225
2014-08-11,114.6260
2014-08-08,114.5279
2014-08-07,114.4281
2014-08-06,114.3267
2014-08-05,114.2237
2014-08-04,114.1191
2014-08-01,114.0130
2014-07-31,113.9053
2014-07-30,113.7961
2014-07-29,113.6855
2014-07-28,113.5734
2014-07-25,113.4598
2014-07-24,113.3449
2014-07-23,113.2286
2014-07-22,113.1109
2014-07-21,112.9919
2014-07-18,112.8715
2014-07-17,112.7498
2014-07-16,112.6268
2014-07-15,112.5025
2014-07-14,112.3768
2014-07-11,112.2499
2014-07-10,112.1217
2014-07-09,111.9922
2014-07-08,111.8613
2014-07-07,111.7293
2014-07-03,111.5959
2014-07-02,111.4613
2014-07-01,111.3255
2014-06-30,111.1885
2014-06-27,111.0502
2014-06-26,110.9108
2014-06-25,110.7701
2014-06-24,110.6283
2014-06-23,110.4854
2014-06-20,110.3413
2014-06-19,110.1960
2014-06-18,110.0497
2014-06-17,109.9022
2014-06-16,109.7536
2014-06-13,109.6039
2014-06-12,109.4530
2014-06-11,109.3010
2014-06-10,109.1479
2014-06-09,108.9936
2014-06-06,108.8382
2014-06-05,108.6816
2014-06-04,108.5239
2014-06-03,108.3648
2014-06-02,108.2046
2014-05-30,108.0430
2014-05-29,107.8802
2014-05-28,107.7160
2014-05-27,107.5505
2014-05-23,107.3837
2014-05-22,107.2154
2014-05-21,107.0458
2014-05-20,106.8747
2014-05-19,106.7022
2014-05-16,106.5282
2014-05-15,106.3528
2014-05-14,106.1759
2014-05-13,105.9976
2014-05-12,105.8179
2014-05-09,105.6366
2014-05-08,105.4538
2014-05-07,105.2695
2014-05-06,105.0837
2014-05-05,104.8963
2014-05-02,104.7073
2014-05-01,104.5168
2014-04-30,104.3247
2014-04-29,104.1310
2014-04-28,103.9358
2014-04-25,103.7390
2014-04-24,103.5405
2014-04-23,103.3405
2014-04-22,103.1390
2014-04-21,102.9358
2014-04-17,102.7311
