Dates,ROCR Values
2018-11-30,0.9480
2018-11-29,0.9423
2018-11-28,0.9215
2018-11-27,0.8976
2018-11-26,0.8833
2018-11-23,0.8827
2018-11-21,0.9020
2018-11-20,0.9244
2018-11-19,0.9431
2018-11-16,0.9663
2018-11-15,0.9769
2018-11-14,0.9989
2018-11-13,1.0141
2018-11-12,1.0463
2018-11-09,1.0696
2018-11-08,1.0637
2018-11-07,1.0593
2018-11-06,1.0360
2018-11-05,1.0361
2018-11-02,1.0296
2018-11-01,1.0373
2018-10-31,1.0031
2018-10-30,0.9976
2018-10-29,0.9688
2018-10-26,1.0384
2018-10-25,1.0965
2018-10-24,1.0457
2018-10-23,1.0345
2018-10-22,1.0488
2018-10-19,1.0365
2018-10-18,1.0384
2018-10-17,1.0472
2018-10-16,1.0678
2018-10-15,1.0351
2018-10-12,1.0348
2018-10-11,1.0202
2018-10-10,1.0365
2018-10-09,1.1034
2018-10-08,1.0750
2018-10-05,1.0809
2018-10-04,1.1012
2018-10-03,1.1004
2018-10-02,1.0991
2018-10-01,1.0825
2018-09-28,1.0518
2018-09-27,1.0250
2018-09-26,1.0279
2018-09-25,1.0364
2018-09-24,1.0543
2018-09-21,1.0811
2018-09-20,1.0842
2018-09-19,1.0573
2018-09-18,1.0686
2018-09-17,1.0690
2018-09-14,1.0853
2018-09-13,1.0730
2018-09-12,1.0568
2018-09-11,1.0341
2018-09-10,1.0266
2018-09-07,1.0643
2018-09-06,1.0656
2018-09-05,1.0519
2018-09-04,1.0267
2018-08-31,1.0202
2018-08-30,1.0173
2018-08-29,1.0317
2018-08-28,0.9950
2018-08-27,0.9933
2018-08-24,0.9688
2018-08-23,0.9598
2018-08-22,0.9491
2018-08-21,0.9585
2018-08-20,0.9540
2018-08-17,0.9446
2018-08-16,0.9358
2018-08-15,0.9259
2018-08-14,0.9448
2018-08-13,0.9532
2018-08-10,0.9686
2018-08-09,0.9644
2018-08-08,0.9867
2018-08-07,0.9741
2018-08-06,0.9654
2018-08-03,0.9700
2018-08-02,0.9851
2018-08-01,0.9693
2018-07-31,1.0144
2018-07-30,1.0201
2018-07-27,1.0577
2018-07-26,1.0503
2018-07-25,1.0329
2018-07-24,1.0462
2018-07-23,1.0267
2018-07-20,1.0353
2018-07-19,1.0553
2018-07-18,1.0634
2018-07-17,1.0724
2018-07-16,1.0822
2018-07-13,1.0874
2018-07-12,1.0553
2018-07-11,1.0262
2018-07-10,1.0235
2018-07-09,1.0024
2018-07-06,0.9809
2018-07-05,1.0176
2018-07-03,0.9874
2018-07-02,0.9973
2018-06-29,0.9898
2018-06-28,0.9863
2018-06-27,0.9844
2018-06-26,1.0035
2018-06-25,1.0108
2018-06-22,1.0092
2018-06-21,1.0366
2018-06-20,1.0286
2018-06-19,1.0631
2018-06-18,1.0932
2018-06-15,1.0691
2018-06-14,1.1123
2018-06-13,1.1053
2018-06-12,1.1551
2018-06-11,1.1370
2018-06-08,1.1604
2018-06-07,1.1533
2018-06-06,1.1351
2018-06-05,1.1274
2018-06-04,1.1343
2018-06-01,1.0635
2018-05-31,1.0482
2018-05-30,1.0850
2018-05-29,1.0719
2018-05-25,1.0967
2018-05-24,1.0924
2018-05-23,1.0659
2018-05-22,1.0366
2018-05-21,1.0316
2018-05-18,1.0122
2018-05-17,0.9966
2018-05-16,0.9821
2018-05-15,0.9747
2018-05-14,1.0047
2018-05-11,0.9842
2018-05-10,0.9546
2018-05-09,0.9448
2018-05-08,0.9309
2018-05-07,0.9545
2018-05-04,0.9396
2018-05-03,0.9385
2018-05-02,0.9175
2018-05-01,0.9282
2018-04-30,0.9358
2018-04-27,0.9885
2018-04-26,0.9989
2018-04-25,0.9973
2018-04-24,0.9887
2018-04-23,1.0278
2018-04-20,0.9779
2018-04-19,1.0044
2018-04-18,1.0422
2018-04-17,0.9701
2018-04-16,0.9343
2018-04-13,0.9340
2018-04-12,1.0045
2018-04-11,0.9655
2018-04-10,0.9806
2018-04-09,0.9447
2018-04-06,0.9794
2018-04-05,1.0076
2018-04-04,0.9738
2018-04-03,0.9846
2018-04-02,0.9528
2018-03-29,0.9389
2018-03-28,0.9598
2018-03-27,0.9601
2018-03-26,1.0078
2018-03-23,1.0075
2018-03-22,1.0089
2018-03-21,1.0925
2018-03-20,1.0989
2018-03-19,1.1241
2018-03-16,1.1155
2018-03-15,1.1174
2018-03-14,1.1257
2018-03-13,1.1487
2018-03-12,1.1703
2018-03-09,1.2065
2018-03-08,1.1879
2018-03-07,1.1824
2018-03-06,1.1773
2018-03-05,1.1929
2018-03-02,1.1699
2018-03-01,1.1958
2018-02-28,1.2389
2018-02-27,1.2559
2018-02-26,1.2601
2018-02-23,1.2661
2018-02-22,1.2514
2018-02-21,1.2562
2018-02-20,1.2764
2018-02-16,1.2952
2018-02-15,1.2890
2018-02-14,1.2773
2018-02-13,1.2462
2018-02-12,1.2833
2018-02-09,1.2484
2018-02-08,1.2477
2018-02-07,1.3093
2018-02-06,1.2857
2018-02-05,1.2318
2018-02-02,1.3185
2018-02-01,1.3610
2018-01-31,1.3438
2018-01-30,1.2848
2018-01-29,1.3020
2018-01-26,1.3079
2018-01-25,1.3154
2018-01-24,1.2740
2018-01-23,1.2705
2018-01-22,1.2769
2018-01-19,1.2859
2018-01-18,1.3066
2018-01-17,1.3437
2018-01-16,1.3036
2018-01-12,1.3103
2018-01-11,1.2725
2018-01-10,1.2555
2018-01-09,1.2348
2018-01-08,1.2068
2018-01-05,1.1673
2018-01-04,1.1371
2018-01-03,1.1309
2018-01-02,1.1521
2017-12-29,1.1402
2017-12-28,1.1521
2017-12-27,1.1442
2017-12-26,1.1389
2017-12-22,1.1328
2017-12-21,1.1346
2017-12-20,1.1479
2017-12-19,1.1566
2017-12-18,1.1514
2017-12-15,1.1415
2017-12-14,1.1553
2017-12-13,1.1486
2017-12-12,1.1387
2017-12-11,1.1199
2017-12-08,1.1305
2017-12-07,1.1105
2017-12-06,1.1028
2017-12-05,1.0893
2017-12-04,1.0898
2017-12-01,1.0656
2017-11-30,1.0894
2017-11-29,1.0725
2017-11-28,1.0646
2017-11-27,1.0724
2017-11-24,1.0901
2017-11-22,1.1019
2017-11-21,1.1158
2017-11-20,1.1059
2017-11-17,1.1043
2017-11-16,1.1219
2017-11-15,1.1264
2017-11-14,1.1104
2017-11-13,1.0978
2017-11-10,1.0943
2017-11-09,1.0984
2017-11-08,1.1043
2017-11-07,1.1221
2017-11-06,1.1195
2017-11-03,1.0964
2017-11-02,1.1031
2017-11-01,1.0782
2017-10-31,1.0946
2017-10-30,1.0996
2017-10-27,1.0886
2017-10-26,1.0912
2017-10-25,1.0804
2017-10-24,1.1217
2017-10-23,1.1168
2017-10-20,1.1369
2017-10-19,1.1055
2017-10-18,1.0923
2017-10-17,1.0831
2017-10-16,1.0993
2017-10-13,1.1010
2017-10-12,1.1074
2017-10-11,1.0985
2017-10-10,1.0827
2017-10-09,1.0774
2017-10-06,1.0794
2017-10-05,1.1157
2017-10-04,1.2111
2017-10-03,1.2113
2017-10-02,1.2140
2017-09-29,1.2162
2017-09-28,1.2131
2017-09-27,1.2333
2017-09-26,1.2212
2017-09-25,1.2271
2017-09-22,1.2511
2017-09-21,1.2478
2017-09-20,1.2460
2017-09-19,1.2453
2017-09-18,1.2582
2017-09-15,1.2433
2017-09-14,1.2225
2017-09-13,1.2256
2017-09-12,1.2240
2017-09-11,1.2258
2017-09-08,1.2034
2017-09-07,1.1953
2017-09-06,1.1803
2017-09-05,1.1790
2017-09-01,1.2123
2017-08-31,1.2106
2017-08-30,1.2198
2017-08-29,1.2153
2017-08-28,1.2147
2017-08-25,1.2142
2017-08-24,1.2485
2017-08-23,1.2535
2017-08-22,1.2695
2017-08-21,1.2477
2017-08-18,1.2489
2017-08-17,1.2601
2017-08-16,1.2799
2017-08-15,1.2735
2017-08-14,1.2542
2017-08-11,1.2615
2017-08-10,1.2487
2017-08-09,1.2614
2017-08-08,1.2836
2017-08-07,1.2842
2017-08-04,1.2832
2017-08-03,1.2984
2017-08-02,1.2955
2017-08-01,1.3246
2017-07-31,1.3667
2017-07-28,1.3495
2017-07-27,1.3191
2017-07-26,1.2799
2017-07-25,1.1594
2017-07-24,1.1535
2017-07-21,1.1581
2017-07-20,1.1338
2017-07-19,1.1424
2017-07-18,1.1343
2017-07-17,1.1505
2017-07-14,1.1458
2017-07-13,1.1330
2017-07-12,1.1406
2017-07-11,1.1246
2017-07-10,1.1218
2017-07-07,1.1223
2017-07-06,1.1064
2017-07-05,1.1171
2017-07-03,1.1095
2017-06-30,1.1114
2017-06-29,1.1154
2017-06-28,1.1311
2017-06-27,1.1196
2017-06-26,1.1475
2017-06-23,1.1576
2017-06-22,1.1255
2017-06-21,1.1304
2017-06-20,1.1175
2017-06-19,1.1311
2017-06-16,1.1179
2017-06-15,1.1022
2017-06-14,1.0975
2017-06-13,1.0888
2017-06-12,1.0758
2017-06-09,1.0781
2017-06-08,1.0792
2017-06-07,1.0764
2017-06-06,1.0704
2017-06-05,1.0742
2017-06-02,1.0832
2017-06-01,1.0728
2017-05-31,1.0540
2017-05-30,1.0457
2017-05-26,1.0553
2017-05-25,1.0549
2017-05-24,1.0445
2017-05-23,1.0327
2017-05-22,1.0358
2017-05-19,1.0088
2017-05-18,0.9837
2017-05-17,0.9898
2017-05-16,1.0176
2017-05-15,1.0089
2017-05-12,1.0092
2017-05-11,1.0079
2017-05-10,1.0242
2017-05-09,1.0417
2017-05-08,1.0484
2017-05-05,1.0461
2017-05-04,1.0440
2017-05-03,1.0446
2017-05-02,1.0621
2017-05-01,1.0678
2017-04-28,1.0917
2017-04-27,1.0874
2017-04-26,1.0814
2017-04-25,1.1040
2017-04-24,1.1082
2017-04-21,1.1012
2017-04-20,1.0862
2017-04-19,1.0974
2017-04-18,1.1046
2017-04-17,1.1129
2017-04-13,1.0803
2017-04-12,1.0866
2017-04-11,1.0879
2017-04-10,1.0680
2017-04-07,1.0667
2017-04-06,1.0690
2017-04-05,1.1125
2017-04-04,1.1420
2017-04-03,1.1169
2017-03-31,1.1220
2017-03-30,1.1339
2017-03-29,1.1364
2017-03-28,1.1263
2017-03-27,1.1222
2017-03-24,1.1126
2017-03-23,1.1240
2017-03-22,1.1276
2017-03-21,1.1156
2017-03-20,1.1401
2017-03-17,1.1453
2017-03-16,1.1450
2017-03-15,1.1579
2017-03-14,1.1579
2017-03-13,1.1570
2017-03-10,1.1446
2017-03-09,1.1541
2017-03-08,1.1642
2017-03-07,1.1658
2017-03-06,1.1669
2017-03-03,1.1766
2017-03-02,1.1947
2017-03-01,1.2064
2017-02-28,1.1769
2017-02-27,1.1553
2017-02-24,1.1388
2017-02-23,1.1400
2017-02-22,1.1383
2017-02-21,1.1488
2017-02-17,1.1443
2017-02-16,1.1323
2017-02-15,1.1216
2017-02-14,1.1153
2017-02-13,1.1257
2017-02-10,1.1057
2017-02-09,1.1064
2017-02-08,1.1012
2017-02-07,1.1119
2017-02-06,1.0967
2017-02-03,1.1046
2017-02-02,1.1087
2017-02-01,1.1283
2017-01-31,1.1160
2017-01-30,1.1179
2017-01-27,1.1181
2017-01-26,1.1387
2017-01-25,1.1332
2017-01-24,1.1066
2017-01-23,1.1100
2017-01-20,1.1239
2017-01-19,1.1482
2017-01-18,1.1394
2017-01-17,1.1288
2017-01-13,1.1238
2017-01-12,1.1199
2017-01-11,1.1232
2017-01-10,1.1185
2017-01-09,1.0961
2017-01-06,1.1532
2017-01-05,1.1635
2017-01-04,1.1785
2017-01-03,1.1644
2016-12-30,1.1520
2016-12-29,1.1612
2016-12-28,1.1739
2016-12-27,1.1887
2016-12-23,1.1922
2016-12-22,1.1916
2016-12-21,1.1865
2016-12-20,1.1601
2016-12-19,1.1758
2016-12-16,1.1582
2016-12-15,1.1507
2016-12-14,1.1770
2016-12-13,1.1925
2016-12-12,1.2021
2016-12-09,1.2035
2016-12-08,1.1842
2016-12-07,1.1828
2016-12-06,1.1749
2016-12-05,1.1635
2016-12-02,1.1634
2016-12-01,1.1761
2016-11-30,1.1872
2016-11-29,1.1986
2016-11-28,1.1911
2016-11-25,1.1833
2016-11-23,1.1819
2016-11-22,1.1701
2016-11-21,1.1385
2016-11-18,1.1474
2016-11-17,1.1019
2016-11-16,1.1125
2016-11-15,1.1222
2016-11-14,1.1523
2016-11-11,1.1521
2016-11-10,1.1496
2016-11-09,1.1177
2016-11-08,1.0782
2016-11-07,1.0817
2016-11-04,1.0493
2016-11-03,1.0505
2016-11-02,1.0493
2016-11-01,1.0550
2016-10-31,1.0594
2016-10-28,1.0593
2016-10-27,1.0638
2016-10-26,1.0781
2016-10-25,1.0324
2016-10-24,1.0327
2016-10-21,1.0198
2016-10-20,1.0269
2016-10-19,1.0352
2016-10-18,1.0304
2016-10-17,1.0256
2016-10-14,1.0258
2016-10-13,1.0198
2016-10-12,1.0202
2016-10-11,1.0123
2016-10-10,1.0247
2016-10-07,1.0146
2016-10-06,0.9968
2016-10-05,1.0068
2016-10-04,1.0030
2016-10-03,1.0000
2016-09-30,0.9947
2016-09-29,0.9806
2016-09-28,0.9900
2016-09-27,0.9923
2016-09-26,0.9944
2016-09-23,1.0100
2016-09-22,1.0219
2016-09-21,1.0063
2016-09-20,0.9758
2016-09-19,0.9880
2016-09-16,1.0045
2016-09-15,1.0147
2016-09-14,1.0138
2016-09-13,1.0010
2016-09-12,1.0102
2016-09-09,1.0205
2016-09-08,1.0816
2016-09-07,1.0899
2016-09-06,1.0598
2016-09-02,0.9902
2016-09-01,0.9939
2016-08-31,0.9924
2016-08-30,0.9935
2016-08-29,1.0322
2016-08-26,1.0305
2016-08-25,1.0301
2016-08-24,1.0298
2016-08-23,1.0410
2016-08-22,1.0378
2016-08-19,1.0184
2016-08-18,1.0234
2016-08-17,1.0296
2016-08-16,1.0319
2016-08-15,1.0659
2016-08-12,1.0579
2016-08-11,1.0608
2016-08-10,1.0572
2016-08-09,1.0264
2016-08-08,1.0223
2016-08-05,1.0223
2016-08-04,1.0291
2016-08-03,1.0336
2016-08-02,1.0330
2016-08-01,1.0401
2016-07-29,1.0204
2016-07-28,1.0034
2016-07-27,1.0136
2016-07-26,1.0207
2016-07-25,0.9890
2016-07-22,1.0035
2016-07-21,0.9992
2016-07-20,1.0282
2016-07-19,1.0188
2016-07-18,1.0185
2016-07-15,1.0197
2016-07-14,1.0010
2016-07-13,0.9789
2016-07-12,0.9784
2016-07-11,0.9876
2016-07-08,0.9568
2016-07-07,0.9623
2016-07-06,0.9790
2016-07-05,0.9768
2016-07-01,1.0001
2016-06-30,1.0028
2016-06-29,0.9650
2016-06-28,0.9465
2016-06-27,0.9434
2016-06-24,0.9748
2016-06-23,1.0267
2016-06-22,1.0261
2016-06-21,1.0366
2016-06-20,1.0466
2016-06-17,1.0306
2016-06-16,1.0195
2016-06-15,1.0330
2016-06-14,1.0414
2016-06-13,1.0317
2016-06-10,1.0416
2016-06-09,1.0436
2016-06-08,1.0245
2016-06-07,1.0131
2016-06-06,1.0065
2016-06-03,0.9666
2016-06-02,0.9465
2016-06-01,0.9381
2016-05-31,0.9494
2016-05-27,0.9968
2016-05-26,1.0219
2016-05-25,1.0281
2016-05-24,1.0175
2016-05-23,1.0321
2016-05-20,1.0447
2016-05-19,1.0510
2016-05-18,1.0794
2016-05-17,1.0874
2016-05-16,1.1170
2016-05-13,1.1136
2016-05-12,1.1327
2016-05-11,1.1178
2016-05-10,1.1400
2016-05-09,1.1180
2016-05-06,1.1407
2016-05-05,1.1427
2016-05-04,1.1197
2016-05-03,1.1286
2016-05-02,1.1637
2016-04-29,1.1466
2016-04-28,1.1587
2016-04-27,1.2174
2016-04-26,1.2265
2016-04-25,1.2057
2016-04-22,1.1262
2016-04-21,1.1101
2016-04-20,1.1031
2016-04-19,1.0927
2016-04-18,1.0776
2016-04-15,1.0861
2016-04-14,1.1239
2016-04-13,1.0889
2016-04-12,1.0878
2016-04-11,1.0940
2016-04-08,1.1072
2016-04-07,1.0014
2016-04-06,1.0413
2016-04-05,1.0290
2016-04-04,1.0334
2016-04-01,1.0492
2016-03-31,1.0164
2016-03-30,1.0331
2016-03-29,1.0225
2016-03-28,1.0343
2016-03-24,1.0109
2016-03-23,1.0299
2016-03-22,1.0492
2016-03-21,1.0310
2016-03-18,0.9740
2016-03-17,0.9352
2016-03-16,0.9165
2016-03-15,0.8821
2016-03-14,0.8710
2016-03-11,0.8537
2016-03-10,0.8585
2016-03-09,0.8640
2016-03-08,0.8573
2016-03-07,0.8713
2016-03-04,0.8673
2016-03-03,0.8650
2016-03-02,0.8297
2016-03-01,0.8175
2016-02-29,0.8141
2016-02-26,0.8340
2016-02-25,0.8153
2016-02-24,0.7969
2016-02-23,0.8180
2016-02-22,0.8172
2016-02-19,0.7830
2016-02-18,0.7991
2016-02-17,0.8067
2016-02-16,0.7734
2016-02-12,0.7422
2016-02-11,0.7525
2016-02-10,0.7993
2016-02-09,0.8063
2016-02-08,0.8037
2016-02-05,0.8262
2016-02-04,0.8274
2016-02-03,0.8166
2016-02-02,0.7926
2016-02-01,0.8321
2016-01-29,0.8318
2016-01-28,0.8276
2016-01-27,0.8179
2016-01-26,0.8829
2016-01-25,0.8544
2016-01-22,0.8536
2016-01-21,0.8341
2016-01-20,0.8254
2016-01-19,0.8507
2016-01-15,0.8535
2016-01-14,0.8760
2016-01-13,0.8706
2016-01-12,0.9018
2016-01-11,0.8859
2016-01-08,0.8810
2016-01-07,0.9122
2016-01-06,0.9522
2016-01-05,0.9701
2016-01-04,1.0012
2015-12-31,1.0475
2015-12-30,1.0642
2015-12-29,1.0774
2015-12-28,1.0585
2015-12-24,1.0759
2015-12-23,1.0332
2015-12-22,1.0183
2015-12-21,1.0148
2015-12-18,1.0100
2015-12-17,1.0689
2015-12-16,1.1069
2015-12-15,1.1001
2015-12-14,1.0854
2015-12-11,1.1141
2015-12-10,1.1249
2015-12-09,1.1272
2015-12-08,1.1385
2015-12-07,1.1401
2015-12-04,1.1515
2015-12-03,1.1123
2015-12-02,1.1035
2015-12-01,1.0928
2015-11-30,1.0753
2015-11-27,1.0757
2015-11-25,1.0812
2015-11-24,1.0973
2015-11-23,1.1103
2015-11-20,1.1162
2015-11-19,1.1243
2015-11-18,1.1247
2015-11-17,1.0983
2015-11-16,1.1198
2015-11-13,1.0950
2015-11-12,1.0979
2015-11-11,1.1447
2015-11-10,1.1175
2015-11-09,1.1023
2015-11-06,1.1288
2015-11-05,1.1511
2015-11-04,1.1881
2015-11-03,1.1643
2015-11-02,1.1267
2015-10-30,1.0806
2015-10-29,1.0313
2015-10-28,1.0227
2015-10-27,1.0278
2015-10-26,1.0111
2015-10-23,1.0131
2015-10-22,1.0272
2015-10-21,0.9801
2015-10-20,0.9521
2015-10-19,0.9719
2015-10-16,0.9568
2015-10-15,0.9478
2015-10-14,0.9409
2015-10-13,0.9825
2015-10-12,0.9819
2015-10-09,0.9830
2015-10-08,0.9707
2015-10-07,0.9723
2015-10-06,0.9606
2015-10-05,0.9361
2015-10-02,0.9130
2015-10-01,0.8973
2015-09-30,0.9088
2015-09-29,0.8830
2015-09-28,0.8781
2015-09-25,0.8878
2015-09-24,0.8889
2015-09-23,0.8968
2015-09-22,0.9196
2015-09-21,0.9474
2015-09-18,0.9590
2015-09-17,0.9746
2015-09-16,0.9645
2015-09-15,0.9761
2015-09-14,0.9648
2015-09-11,0.9629
2015-09-10,0.9688
2015-09-09,0.9622
2015-09-08,0.9451
2015-09-04,0.9166
2015-09-03,0.9220
2015-09-02,0.9101
2015-09-01,0.8802
2015-08-31,0.9061
2015-08-28,0.9222
2015-08-27,0.9252
2015-08-26,0.9144
2015-08-25,0.8875
2015-08-24,0.8963
2015-08-21,0.9271
2015-08-20,0.9736
2015-08-19,1.0251
2015-08-18,1.0346
2015-08-17,1.0328
2015-08-14,1.0341
2015-08-13,1.0133
2015-08-12,1.0005
2015-08-11,1.0262
2015-08-10,1.0445
2015-08-07,1.0069
2015-08-06,1.0120
2015-08-05,1.0214
2015-08-04,0.9912
2015-08-03,0.9752
2015-07-31,0.9846
2015-07-30,0.9725
2015-07-29,0.9825
2015-07-28,0.9655
2015-07-27,0.9532
2015-07-24,0.9893
2015-07-23,1.0047
2015-07-22,1.0040
2015-07-21,0.9968
2015-07-20,1.0370
2015-07-17,1.0411
2015-07-16,1.0457
2015-07-15,1.0265
2015-07-14,1.0279
2015-07-13,1.0295
2015-07-10,0.9950
2015-07-09,0.9743
2015-07-08,0.9664
2015-07-07,0.9708
2015-07-06,0.9437
2015-07-02,0.9334
2015-07-01,0.9237
2015-06-30,0.9145
2015-06-29,0.9333
2015-06-26,0.9436
2015-06-25,0.9406
2015-06-24,0.9394
2015-06-23,0.9486
2015-06-22,0.9499
2015-06-19,0.9521
2015-06-18,0.9541
2015-06-17,0.9477
2015-06-16,0.9492
2015-06-15,0.9593
2015-06-12,0.9669
2015-06-11,0.9587
2015-06-10,0.9334
2015-06-09,0.9473
2015-06-08,0.9553
2015-06-05,0.9555
2015-06-04,0.9370
2015-06-03,0.9472
2015-06-02,0.9332
2015-06-01,0.9225
2015-05-29,0.9082
2015-05-28,0.9271
2015-05-27,0.9366
2015-05-26,0.9482
2015-05-22,0.9586
2015-05-21,0.9810
2015-05-20,0.9668
2015-05-19,0.9564
2015-05-18,0.9643
2015-05-15,0.9570
2015-05-14,0.9648
2015-05-13,0.9421
2015-05-12,0.9517
2015-05-11,0.9734
2015-05-08,0.9649
2015-05-07,0.9307
2015-05-06,0.9195
2015-05-05,0.9235
2015-05-04,0.9097
2015-05-01,0.9409
2015-04-30,0.9482
2015-04-29,0.9749
2015-04-28,0.9852
2015-04-27,0.9980
2015-04-24,1.0032
2015-04-23,1.0186
2015-04-22,1.0308
2015-04-21,1.0424
2015-04-20,1.0337
2015-04-17,1.0224
2015-04-16,1.0378
2015-04-15,1.0486
2015-04-14,1.0604
2015-04-13,1.0433
2015-04-10,1.1124
2015-04-09,1.1652
2015-04-08,1.1509
2015-04-07,1.1384
2015-04-06,1.1196
2015-04-02,1.1343
2015-04-01,1.1397
2015-03-31,1.1546
2015-03-30,1.1806
2015-03-27,1.1487
2015-03-26,1.1366
2015-03-25,1.1396
2015-03-24,1.1600
2015-03-23,1.1665
2015-03-20,1.2003
2015-03-19,1.2159
2015-03-18,1.2142
2015-03-17,1.1963
2015-03-16,1.1895
2015-03-13,1.1568
2015-03-12,1.1564
2015-03-11,1.1555
2015-03-10,1.1685
2015-03-09,1.1974
2015-03-06,1.2015
2015-03-05,1.2312
2015-03-04,1.2358
2015-03-03,1.2516
2015-03-02,1.2454
2015-02-27,1.2433
2015-02-26,1.2641
2015-02-25,1.2479
2015-02-24,1.2462
2015-02-23,1.2008
2015-02-20,1.2226
2015-02-19,1.1701
2015-02-18,1.1582
2015-02-17,1.1430
2015-02-13,1.1389
2015-02-12,1.1255
2015-02-11,1.1077
2015-02-10,1.0984
2015-02-09,1.0947
2015-02-06,1.0995
2015-02-05,1.1191
2015-02-04,1.1178
2015-02-03,1.1195
2015-02-02,1.1194
2015-01-30,1.1320
2015-01-29,1.1468
2015-01-28,1.0864
2015-01-27,1.0525
2015-01-26,1.0695
2015-01-23,1.0801
2015-01-22,1.0899
2015-01-21,1.0629
2015-01-20,1.0564
2015-01-16,1.0454
2015-01-15,1.0387
2015-01-14,1.0499
2015-01-13,1.0656
2015-01-12,1.0695
2015-01-09,1.0704
2015-01-08,1.0856
2015-01-07,1.0657
2015-01-06,1.0512
2015-01-05,1.0688
2015-01-02,1.0283
2014-12-31,1.0518
2014-12-30,1.0760
2014-12-29,1.1062
2014-12-26,1.1016
2014-12-24,1.0795
2014-12-23,1.0859
2014-12-22,1.0615
2014-12-19,1.0343
2014-12-18,1.0114
2014-12-17,1.0201
2014-12-16,0.9899
2014-12-15,0.9718
2014-12-12,0.9783
2014-12-11,0.9954
2014-12-10,0.9842
2014-12-09,1.0128
2014-12-08,1.0183
2014-12-05,1.0460
2014-12-04,1.0273
2014-12-03,1.0421
2014-12-02,1.0346
2014-12-01,1.0295
2014-11-28,1.0511
2014-11-26,1.0611
2014-11-25,1.0651
2014-11-24,1.0720
2014-11-21,1.0521
2014-11-20,1.0379
2014-11-19,1.0325
2014-11-18,1.0251
2014-11-17,1.0093
2014-11-14,1.0395
2014-11-13,1.0305
2014-11-12,1.0053
2014-11-11,1.0049
2014-11-10,0.9887
2014-11-07,0.9848
2014-11-06,0.9775
2014-11-05,0.9716
2014-11-04,0.9806
2014-11-03,0.9888
2014-10-31,0.9797
2014-10-30,0.9723
2014-10-29,0.9801
2014-10-28,0.9890
2014-10-27,0.9916
2014-10-24,0.9849
2014-10-23,1.0004
2014-10-22,1.0081
2014-10-21,1.0523
2014-10-20,1.0305
2014-10-17,1.0284
2014-10-16,1.0165
2014-10-15,0.9972
2014-10-14,1.0260
2014-10-13,1.0068
2014-10-10,1.0147
2014-10-09,1.0100
2014-10-08,1.0280
2014-10-07,1.0083
2014-10-06,1.0312
2014-10-03,1.0220
2014-10-02,0.9860
2014-10-01,0.9668
2014-09-30,0.9990
2014-09-29,1.0151
2014-09-26,1.0286
2014-09-25,1.0040
2014-09-24,1.0021
2014-09-23,0.9895
2014-09-22,1.0103
2014-09-19,1.0265
2014-09-18,1.0204
2014-09-17,1.0139
2014-09-16,0.9924
2014-09-15,0.9889
2014-09-12,1.0009
2014-09-11,1.0022
2014-09-10,1.0140
2014-09-09,1.0036
2014-09-08,1.0059
2014-09-05,0.9874
2014-09-04,0.9774
2014-09-03,0.9684
2014-09-02,0.9557
2014-08-29,0.9606
2014-08-28,0.9654
2014-08-27,0.9739
2014-08-26,0.9763
2014-08-25,0.9760
2014-08-22,0.9702
2014-08-21,0.9566
2014-08-20,0.9336
2014-08-19,0.9159
2014-08-18,0.9096
2014-08-15,0.9057
2014-08-14,0.9227
2014-08-13,0.9032
2014-08-12,0.8919
2014-08-11,0.8987
2014-08-08,0.8981
2014-08-07,0.8976
2014-08-06,0.8875
2014-08-05,0.9159
2014-08-04,0.9097
2014-08-01,0.9192
2014-07-31,0.9298
2014-07-30,0.9310
2014-07-29,0.9351
2014-07-28,0.9379
2014-07-25,0.9264
2014-07-24,0.9322
2014-07-23,0.9556
2014-07-22,0.9896
2014-07-21,0.9826
2014-07-18,0.9792
2014-07-17,0.9676
2014-07-16,0.9710
2014-07-15,0.9991
2014-07-14,1.0139
2014-07-11,0.9984
2014-07-10,0.9932
2014-07-09,1.0036
2014-07-08,0.9910
2014-07-07,0.9996
2014-07-03,0.9893
2014-07-02,1.0062
2014-07-01,1.0082
2014-06-30,1.0002
2014-06-27,1.0255
2014-06-26,1.0359
2014-06-25,1.0367
2014-06-24,1.0639
2014-06-23,1.0642
2014-06-20,1.0470
2014-06-19,1.0758
2014-06-18,1.0608
2014-06-17,1.0456
2014-06-16,1.0350
2014-06-13,1.0368
2014-06-12,1.0368
2014-06-11,1.0746
2014-06-10,1.1089
2014-06-09,1.1260
2014-06-06,1.1254
2014-06-05,1.1094
2014-06-04,1.1026
2014-06-03,1.1147
2014-06-02,1.1045
2014-05-30,1.1126
2014-05-29,1.0956
2014-05-28,1.0770
2014-05-27,1.0959
2014-05-23,1.0924
2014-05-22,1.0655
2014-05-21,1.0479
2014-05-20,1.0269
2014-05-19,1.0276
2014-05-16,1.0208
2014-05-15,1.0245
2014-05-14,1.0269
2014-05-13,1.0466
2014-05-12,1.0343
2014-05-09,1.0255
2014-05-08,1.0371
2014-05-07,1.0339
2014-05-06,1.0096
2014-05-05,1.0287
2014-05-02,1.0029
2014-05-01,1.0005
2014-04-30,0.9877
2014-04-29,0.9862
2014-04-28,0.9810
2014-04-25,1.0041
2014-04-24,1.0034
2014-04-23,1.0331
2014-04-22,1.0099
2014-04-21,1.0479
