Dates,CMO Values
2019-02-12,61.8945
2019-02-11,55.8250
2019-02-08,59.0583
2019-02-07,59.8669
2019-02-06,71.5341
2019-02-05,71.0794
2019-02-04,63.6789
2019-02-01,56.3856
2019-01-31,54.8421
2019-01-30,60.7837
2019-01-29,37.2425
2019-01-28,34.2200
2019-01-25,38.0129
2019-01-24,29.3500
2019-01-23,30.2896
2019-01-22,29.3248
2019-01-18,46.9316
2019-01-17,40.9576
2019-01-16,32.4239
2019-01-15,32.8664
2019-01-14,30.6891
2019-01-11,36.0546
2019-01-10,35.7837
2019-01-09,27.4033
2019-01-08,24.0504
2019-01-07,9.9657
2019-01-04,8.7020
2019-01-03,-13.8998
2019-01-02,4.7162
2018-12-31,2.7968
2018-12-28,-6.1974
2018-12-27,-5.2172
2018-12-26,-9.5696
2018-12-24,-42.1672
2018-12-21,-32.6965
2018-12-20,-23.4687
2018-12-19,-15.4947
2018-12-18,-3.6678
2018-12-17,-25.8989
2018-12-14,-22.6191
2018-12-13,-13.8130
2018-12-12,-12.1800
2018-12-11,-19.9957
2018-12-10,-15.0581
2018-12-07,-19.8827
2018-12-06,-10.5180
2018-12-04,2.6723
2018-12-03,31.3825
2018-11-30,15.2595
2018-11-29,9.1462
2018-11-28,-5.6508
2018-11-27,-40.9214
2018-11-26,-45.6453
2018-11-23,-57.1122
2018-11-21,-52.9896
2018-11-20,-52.6785
2018-11-19,-50.1465
2018-11-16,-35.8310
2018-11-15,-28.9566
2018-11-14,-24.8980
2018-11-13,-18.5282
2018-11-12,-7.4353
2018-11-09,15.7920
2018-11-08,18.9115
2018-11-07,18.2770
2018-11-06,10.6886
2018-11-05,4.2124
2018-11-02,-2.0625
2018-11-01,5.7812
2018-10-31,-6.0112
2018-10-30,-13.7356
2018-10-29,-40.3643
2018-10-26,-8.4716
2018-10-25,0.7429
2018-10-24,-21.5834
2018-10-23,-35.4098
2018-10-22,-25.5925
2018-10-19,-25.1088
2018-10-18,-19.9393
2018-10-17,-8.6435
2018-10-16,-3.1440
2018-10-15,-26.4951
2018-10-12,-24.4750
2018-10-11,-29.6908
2018-10-10,-14.6222
2018-10-09,35.5888
2018-10-08,36.9197
2018-10-05,39.5343
2018-10-04,52.7342
2018-10-03,61.7729
2018-10-02,55.7184
2018-10-01,50.9032
2018-09-28,34.6057
2018-09-27,24.8617
2018-09-26,19.1911
2018-09-25,27.2481
2018-09-24,29.9799
2018-09-21,45.6833
2018-09-20,38.1130
2018-09-19,34.2394
2018-09-18,31.4105
2018-09-17,16.3658
2018-09-14,29.2210
2018-09-13,20.2606
2018-09-12,15.7250
2018-09-11,-5.8422
2018-09-10,-17.0414
2018-09-07,4.8035
2018-09-06,11.9169
2018-09-05,-2.5291
2018-09-04,-3.9668
2018-08-31,-15.7171
2018-08-30,-4.1339
2018-08-29,6.4010
2018-08-28,9.7668
2018-08-27,18.1070
2018-08-24,7.1670
2018-08-23,2.0342
2018-08-22,9.3363
2018-08-21,20.7423
2018-08-20,14.2173
2018-08-17,4.0324
2018-08-16,3.0297
2018-08-15,-42.2673
2018-08-14,-26.1554
2018-08-13,-29.5957
2018-08-10,-27.1901
2018-08-09,-16.6719
2018-08-08,-10.3479
2018-08-07,-1.8463
2018-08-06,-15.7343
2018-08-03,-10.8514
2018-08-02,-7.5245
2018-08-01,0.3958
2018-07-31,10.3320
2018-07-30,-3.2861
2018-07-27,28.9784
2018-07-26,25.8926
2018-07-25,17.6615
2018-07-24,26.3943
2018-07-23,14.2002
2018-07-20,20.0347
2018-07-19,21.5087
2018-07-18,39.0149
2018-07-17,33.0827
2018-07-16,31.6903
2018-07-13,21.7091
2018-07-12,11.2465
2018-07-11,-2.8671
2018-07-10,17.4382
2018-07-09,2.8360
2018-07-06,-24.7529
2018-07-05,-31.4918
2018-07-03,-32.5957
2018-07-02,-25.5040
2018-06-29,-27.6919
2018-06-28,-30.7880
2018-06-27,-49.0555
2018-06-26,-47.0146
2018-06-25,-47.3736
2018-06-22,-36.6360
2018-06-21,-40.8287
2018-06-20,-33.4309
2018-06-19,-38.2877
2018-06-18,-13.7864
2018-06-15,-6.0467
2018-06-14,6.3807
2018-06-13,10.5250
2018-06-12,32.5225
2018-06-11,33.6542
2018-06-08,31.2775
2018-06-07,29.7519
2018-06-06,38.3887
2018-06-05,20.3391
2018-06-04,22.1091
2018-06-01,14.9426
2018-05-31,6.1008
2018-05-30,21.0803
2018-05-29,10.2858
2018-05-25,31.9306
2018-05-24,30.1638
2018-05-23,30.7523
2018-05-22,24.6336
2018-05-21,49.9650
2018-05-18,32.3103
2018-05-17,17.7100
2018-05-16,9.8888
2018-05-15,13.4081
2018-05-14,20.8921
2018-05-11,16.6217
2018-05-10,21.0677
2018-05-09,18.8654
2018-05-08,7.7748
2018-05-07,12.4227
2018-05-04,1.2604
2018-05-03,-6.3436
2018-05-02,-20.9076
2018-05-01,-11.9777
2018-04-30,-4.7014
2018-04-27,10.2320
2018-04-26,14.4434
2018-04-25,14.5878
2018-04-24,-10.0489
2018-04-23,10.2312
2018-04-20,9.9134
2018-04-19,14.1265
2018-04-18,14.8505
2018-04-17,8.6494
2018-04-16,1.1568
2018-04-13,-2.6551
2018-04-12,9.9074
2018-04-11,-5.1675
2018-04-10,6.6925
2018-04-09,-14.6405
2018-04-06,-9.1295
2018-04-05,8.7103
2018-04-04,-7.9076
2018-04-03,-1.8411
2018-04-02,-19.3899
2018-03-29,-10.3660
2018-03-28,-29.1691
2018-03-27,-27.6158
2018-03-26,-15.7494
2018-03-23,-36.1434
2018-03-22,-40.0156
2018-03-21,-11.5154
2018-03-20,-10.3537
2018-03-19,-26.9689
2018-03-16,-30.8660
2018-03-15,-32.2537
2018-03-14,-31.8822
2018-03-13,-20.0281
2018-03-12,-10.8650
2018-03-09,10.4493
2018-03-08,-1.8347
2018-03-07,-5.6415
2018-03-06,-1.9727
2018-03-05,5.5520
2018-03-02,-10.5620
2018-03-01,-1.1299
2018-02-28,29.5331
2018-02-27,36.9523
2018-02-26,35.3617
2018-02-23,25.4035
2018-02-22,24.2640
2018-02-21,18.9167
2018-02-20,21.0399
2018-02-16,24.4898
2018-02-15,27.2321
2018-02-14,13.1551
2018-02-13,10.8970
2018-02-12,11.8886
2018-02-09,-2.2101
2018-02-08,-6.6482
2018-02-07,17.4864
2018-02-06,8.3022
2018-02-05,-10.1001
2018-02-02,28.5619
2018-02-01,52.1746
2018-01-31,49.5030
2018-01-30,25.0899
2018-01-29,36.1485
2018-01-26,45.0549
2018-01-25,44.9062
2018-01-24,32.2838
2018-01-23,35.2651
2018-01-22,43.0337
2018-01-19,42.7019
2018-01-18,49.7679
2018-01-17,86.9718
2018-01-16,80.6532
2018-01-12,86.0325
2018-01-11,82.3980
2018-01-10,77.2133
2018-01-09,75.7144
2018-01-08,66.8289
2018-01-05,65.0058
2018-01-04,35.2518
2018-01-03,45.5968
2018-01-02,42.2176
2017-12-29,34.9012
2017-12-28,47.4371
2017-12-27,45.1099
2017-12-26,44.3196
2017-12-22,43.5887
2017-12-21,43.4087
2017-12-20,62.5478
2017-12-19,61.5005
2017-12-18,59.7715
2017-12-15,56.2683
2017-12-14,56.1746
2017-12-13,53.1005
2017-12-12,50.1707
2017-12-11,37.6642
2017-12-08,51.4937
2017-12-07,44.2662
2017-12-06,36.2128
2017-12-05,29.4425
2017-12-04,41.4715
2017-12-01,24.3020
2017-11-30,58.7799
2017-11-29,37.0267
2017-11-28,31.3298
2017-11-27,19.2320
2017-11-24,21.6327
2017-11-22,18.0177
2017-11-21,31.8107
2017-11-20,21.1765
2017-11-17,8.2433
2017-11-16,18.9126
2017-11-15,14.4875
2017-11-14,8.6095
2017-11-13,12.7964
2017-11-10,4.9520
2017-11-09,16.0200
2017-11-08,25.2904
2017-11-07,28.8695
2017-11-06,21.4396
2017-11-03,12.1372
2017-11-02,16.8611
2017-11-01,-1.1342
2017-10-31,-3.6771
2017-10-30,1.9580
2017-10-27,-10.8656
2017-10-26,1.1237
2017-10-25,-2.7265
2017-10-24,40.1933
2017-10-23,25.9559
2017-10-20,46.7121
2017-10-19,18.2075
2017-10-18,29.0916
2017-10-17,19.6347
2017-10-16,32.2686
2017-10-13,44.2827
2017-10-12,59.7128
2017-10-11,58.0925
2017-10-10,56.3792
2017-10-09,46.5919
2017-10-06,48.8401
2017-10-05,52.2695
2017-10-04,39.6298
2017-10-03,38.2185
2017-10-02,43.5544
2017-09-29,36.0978
2017-09-28,36.6454
2017-09-27,45.5161
2017-09-26,40.0354
2017-09-25,45.1935
2017-09-22,63.8547
2017-09-21,63.0315
2017-09-20,61.9277
2017-09-19,55.7812
2017-09-18,60.6039
2017-09-15,51.7588
2017-09-14,40.6839
2017-09-13,27.5875
2017-09-12,21.1801
2017-09-11,21.2517
2017-09-08,12.8745
2017-09-07,-0.2193
2017-09-06,-10.4400
2017-09-05,2.8550
2017-09-01,26.5022
2017-08-31,23.3094
2017-08-30,29.3476
2017-08-29,29.5618
2017-08-28,15.7051
2017-08-25,9.4576
2017-08-24,28.3761
2017-08-23,25.7416
2017-08-22,37.3539
2017-08-21,21.3204
2017-08-18,21.9415
2017-08-17,21.2155
2017-08-16,33.6461
2017-08-15,44.1570
2017-08-14,38.6007
2017-08-11,31.7307
2017-08-10,25.0838
2017-08-09,33.4445
2017-08-08,58.4172
2017-08-07,63.7578
2017-08-04,59.5177
2017-08-03,63.2000
2017-08-02,62.7703
2017-08-01,71.7338
2017-07-31,90.9117
2017-07-28,90.5370
2017-07-27,90.4566
2017-07-26,87.8627
2017-07-25,62.0609
2017-07-24,61.0673
2017-07-21,60.9357
2017-07-20,54.5024
2017-07-19,62.2604
2017-07-18,52.8936
2017-07-17,63.4011
2017-07-14,61.8810
2017-07-13,53.8547
2017-07-12,56.5878
2017-07-11,56.0186
2017-07-10,47.6190
2017-07-07,40.5902
2017-07-06,36.2831
2017-07-05,39.6620
2017-07-03,22.8679
2017-06-30,17.4751
2017-06-29,15.6425
2017-06-28,35.8679
2017-06-27,32.2645
2017-06-26,43.0668
2017-06-23,68.6572
2017-06-22,60.8401
2017-06-21,59.9706
2017-06-20,57.3168
2017-06-19,66.1691
2017-06-16,58.8299
2017-06-15,55.5775
2017-06-14,43.0128
2017-06-13,36.1871
2017-06-12,29.7922
2017-06-09,30.1151
2017-06-08,29.5895
2017-06-07,19.6333
2017-06-06,11.3067
2017-06-05,31.2515
2017-06-02,44.8419
2017-06-01,30.0146
2017-05-31,33.4541
2017-05-30,29.3866
2017-05-26,27.8519
2017-05-25,32.1297
2017-05-24,23.3816
2017-05-23,13.7006
2017-05-22,15.0385
2017-05-19,-2.5130
2017-05-18,-30.5358
2017-05-17,-22.7279
2017-05-16,8.4308
2017-05-15,5.7251
2017-05-12,14.1461
2017-05-11,21.1117
2017-05-10,16.0322
2017-05-09,40.6078
2017-05-08,35.9002
2017-05-05,30.2538
2017-05-04,17.7253
2017-05-03,20.9507
2017-05-02,21.4185
2017-05-01,15.2213
2017-04-28,37.9792
2017-04-27,29.7378
2017-04-26,20.8612
2017-04-25,39.8110
2017-04-24,32.0917
2017-04-21,21.6079
2017-04-20,13.9192
2017-04-19,7.0842
2017-04-18,2.8412
2017-04-17,12.6938
2017-04-13,-16.4959
2017-04-12,-13.1924
2017-04-11,9.6971
2017-04-10,0.2052
2017-04-07,13.9765
2017-04-06,-0.2494
2017-04-05,-3.2609
2017-04-04,13.9484
2017-04-03,-7.9154
2017-03-31,-5.7066
2017-03-30,6.5626
2017-03-29,3.0133
2017-03-28,0.3862
2017-03-27,-12.4012
2017-03-24,-15.3631
2017-03-23,-3.6063
2017-03-22,-6.1876
2017-03-21,-15.6330
2017-03-20,15.4453
2017-03-17,23.9516
2017-03-16,7.4392
2017-03-15,13.4764
2017-03-14,13.6976
2017-03-13,16.9805
2017-03-10,14.5518
2017-03-09,33.3044
2017-03-08,46.8404
2017-03-07,50.1237
2017-03-06,45.8844
2017-03-03,59.9130
2017-03-02,69.4141
2017-03-01,80.3687
2017-02-28,74.4124
2017-02-27,72.7975
2017-02-24,68.3219
2017-02-23,66.8930
2017-02-22,63.0095
2017-02-21,65.3368
2017-02-17,57.5672
2017-02-16,50.9738
2017-02-15,44.8437
2017-02-14,41.3467
2017-02-13,39.3123
2017-02-10,31.0714
2017-02-09,20.5530
2017-02-08,17.8331
2017-02-07,28.4344
2017-02-06,14.7350
2017-02-03,4.4095
2017-02-02,3.4773
2017-02-01,15.9015
2017-01-31,12.8733
2017-01-30,29.2464
2017-01-27,48.4460
2017-01-26,62.9717
2017-01-25,58.4348
2017-01-24,27.4999
2017-01-23,1.1517
2017-01-20,27.0707
2017-01-19,21.3850
2017-01-18,13.6077
2017-01-17,5.5710
2017-01-13,24.1155
2017-01-12,18.0871
2017-01-11,38.4321
2017-01-10,35.4568
2017-01-09,28.3768
2017-01-06,43.0658
2017-01-05,39.9751
2017-01-04,39.2907
2017-01-03,25.2211
2016-12-30,10.6509
2016-12-29,10.8016
2016-12-28,16.6614
2016-12-27,38.9163
2016-12-23,44.8639
2016-12-22,42.5146
2016-12-21,42.8275
2016-12-20,35.9254
2016-12-19,34.5554
2016-12-16,22.6478
2016-12-15,16.7221
2016-12-14,24.9852
2016-12-13,56.1011
2016-12-12,64.5171
2016-12-09,62.0495
2016-12-08,57.7034
2016-12-07,52.0921
2016-12-06,41.4698
2016-12-05,40.9739
2016-12-02,42.1938
2016-12-01,43.9376
2016-11-30,34.4858
2016-11-29,47.7133
2016-11-28,38.2485
2016-11-25,41.5788
2016-11-23,40.1368
2016-11-22,39.1454
2016-11-21,26.7364
2016-11-18,22.9467
2016-11-17,17.0690
2016-11-16,26.5215
2016-11-15,42.0520
2016-11-14,62.2278
2016-11-11,58.0332
2016-11-10,55.5233
2016-11-09,46.5031
2016-11-08,32.8868
2016-11-07,31.4856
2016-11-04,8.3748
2016-11-03,13.0970
2016-11-02,20.2699
2016-11-01,38.2093
2016-10-31,38.4332
2016-10-28,44.5449
2016-10-27,47.5779
2016-10-26,71.6779
2016-10-25,50.3369
2016-10-24,40.6442
2016-10-21,25.4678
2016-10-20,28.8901
2016-10-19,34.2249
2016-10-18,25.3973
2016-10-17,14.9318
2016-10-14,9.7527
2016-10-13,8.5501
2016-10-12,6.4941
2016-10-11,12.4950
2016-10-10,37.7975
2016-10-07,23.0333
2016-10-06,31.0522
2016-10-05,34.3709
2016-10-04,14.8930
2016-10-03,16.5726
2016-09-30,10.7945
2016-09-29,4.1675
2016-09-28,17.4383
2016-09-27,9.5760
2016-09-26,2.7032
2016-09-23,15.4437
2016-09-22,16.4104
2016-09-21,6.1110
2016-09-20,-22.6475
2016-09-19,-26.5518
2016-09-16,-36.3834
2016-09-15,-29.6343
2016-09-14,-30.8015
2016-09-13,-24.0972
2016-09-12,-14.8311
2016-09-09,-31.7552
2016-09-08,7.3984
2016-09-07,4.4634
2016-09-06,8.6349
2016-09-02,-12.5065
2016-09-01,-31.3391
2016-08-31,-38.8075
2016-08-30,-27.6112
2016-08-29,-3.0858
2016-08-26,-14.2541
2016-08-25,-3.7484
2016-08-24,0.8480
2016-08-23,14.3200
2016-08-22,29.9430
2016-08-19,23.8855
2016-08-18,34.5461
2016-08-17,31.9094
2016-08-16,36.8716
2016-08-15,34.1650
2016-08-12,20.0015
2016-08-11,18.9961
2016-08-10,11.8144
2016-08-09,4.0063
2016-08-08,-0.7682
2016-08-05,-5.7156
2016-08-04,-11.2738
2016-08-03,-5.6045
2016-08-02,-8.1488
2016-08-01,5.4907
2016-07-29,9.5842
2016-07-28,4.7808
2016-07-27,33.8189
2016-07-26,26.9646
2016-07-25,13.0126
2016-07-22,18.6743
2016-07-21,19.2831
2016-07-20,31.3083
2016-07-19,30.9926
2016-07-18,24.5993
2016-07-15,18.8803
2016-07-14,14.1467
2016-07-13,5.6525
2016-07-12,10.4326
2016-07-11,18.9430
2016-07-08,8.9291
2016-07-07,-9.2627
2016-07-06,-10.6939
2016-07-05,-10.6438
2016-07-01,3.6016
2016-06-30,4.5947
2016-06-29,-10.6839
2016-06-28,-31.0086
2016-06-27,-39.8828
2016-06-24,-25.2553
2016-06-23,25.2007
2016-06-22,11.6025
2016-06-21,9.5234
2016-06-20,22.2560
2016-06-17,-3.5535
2016-06-16,-8.5340
2016-06-15,-1.0118
2016-06-14,2.2452
2016-06-13,-2.9557
2016-06-10,7.9133
2016-06-09,28.7659
2016-06-08,28.1282
2016-06-07,21.3474
2016-06-06,21.1597
2016-06-03,-16.5573
2016-06-02,-22.7547
2016-06-01,-27.8331
2016-05-31,-30.7089
2016-05-27,-8.9390
2016-05-26,-8.1778
2016-05-25,-12.4059
2016-05-24,-25.7773
2016-05-23,-25.3069
2016-05-20,-27.0277
2016-05-19,-23.5985
2016-05-18,-7.0123
2016-05-17,3.9449
2016-05-16,16.3640
2016-05-13,3.0335
2016-05-12,23.1475
2016-05-11,13.7967
2016-05-10,19.6541
2016-05-09,0.7625
2016-05-06,11.1355
2016-05-05,1.8888
2016-05-04,-8.3435
2016-05-03,4.8944
2016-05-02,19.6725
2016-04-29,28.1153
2016-04-28,28.1153
2016-04-27,53.4180
2016-04-26,33.5144
2016-04-25,11.4284
2016-04-22,15.5921
2016-04-21,12.5532
2016-04-20,10.9713
2016-04-19,39.0756
2016-04-18,34.0147
2016-04-15,27.6119
2016-04-14,25.4415
2016-04-13,29.0482
2016-04-12,16.6241
2016-04-11,2.2309
2016-04-08,1.9379
2016-04-07,-6.4867
2016-04-06,1.8345
2016-04-05,-6.4128
2016-04-04,-12.9611
2016-04-01,-8.4028
2016-03-31,-8.5679
2016-03-30,3.0082
2016-03-29,22.6003
2016-03-28,26.4592
2016-03-24,34.1523
2016-03-23,41.0369
2016-03-22,64.1986
2016-03-21,72.5492
2016-03-18,68.8935
2016-03-17,60.8407
2016-03-16,49.5565
2016-03-15,43.9356
2016-03-14,43.8425
2016-03-11,35.6164
2016-03-10,25.9710
2016-03-09,25.4955
2016-03-08,22.6446
2016-03-07,27.3752
2016-03-04,17.8911
2016-03-03,9.3953
2016-03-02,9.6751
2016-03-01,11.6674
2016-02-29,2.5164
2016-02-26,2.4141
2016-02-25,-4.1735
2016-02-24,-10.3262
2016-02-23,-4.9449
2016-02-22,-2.9850
2016-02-19,-12.4845
2016-02-18,-3.8588
2016-02-17,-8.7838
2016-02-16,-25.0055
2016-02-12,-45.7723
2016-02-11,-46.8229
2016-02-10,-27.1165
2016-02-09,-22.4923
2016-02-08,-20.6223
2016-02-05,-10.4365
2016-02-04,-6.7781
2016-02-03,-13.7050
2016-02-02,-33.1381
2016-02-01,-21.9946
2016-01-29,-28.8348
2016-01-28,-39.2527
2016-01-27,-46.4414
2016-01-26,-14.8018
2016-01-25,-41.0450
2016-01-22,-39.1677
2016-01-21,-47.7043
2016-01-20,-56.7134
2016-01-19,-47.7981
2016-01-15,-50.8657
2016-01-14,-41.8471
2016-01-13,-49.3088
2016-01-12,-39.1770
2016-01-11,-51.4355
2016-01-08,-52.9958
2016-01-07,-46.1396
2016-01-06,-27.8984
2016-01-05,-18.3157
2016-01-04,-22.0300
2015-12-31,-2.2031
2015-12-30,8.8858
2015-12-29,14.9440
2015-12-28,-0.0296
2015-12-24,-6.0701
2015-12-23,-3.3126
2015-12-22,-12.7559
2015-12-21,-21.5659
2015-12-18,-29.7004
2015-12-17,-3.3246
2015-12-16,12.9374
2015-12-15,3.9253
2015-12-14,-21.3277
2015-12-11,-11.7465
2015-12-10,0.4147
2015-12-09,-17.2070
2015-12-08,-12.3845
2015-12-07,15.5644
2015-12-04,16.0459
2015-12-03,-7.6981
2015-12-02,5.0328
2015-12-01,12.8367
2015-11-30,-8.4554
2015-11-27,6.9455
2015-11-25,12.3909
2015-11-24,27.2075
2015-11-23,24.9447
2015-11-20,38.1616
2015-11-19,37.2600
2015-11-18,31.8983
2015-11-17,17.3261
2015-11-16,3.2704
2015-11-13,-16.3571
2015-11-12,-16.9405
2015-11-11,6.6430
2015-11-10,8.4529
2015-11-09,17.7858
2015-11-06,44.1498
2015-11-05,44.5957
2015-11-04,47.6089
2015-11-03,42.7059
2015-11-02,46.4929
2015-10-30,45.0970
2015-10-29,41.3854
2015-10-28,48.4913
2015-10-27,54.2734
2015-10-26,48.8320
2015-10-23,48.8320
2015-10-22,47.7153
2015-10-21,29.5481
2015-10-20,17.9752
2015-10-19,15.4871
2015-10-16,11.1639
2015-10-15,10.1040
2015-10-14,-7.2863
2015-10-13,39.0802
2015-10-12,43.2220
2015-10-09,39.1220
2015-10-08,36.3354
2015-10-07,27.1503
2015-10-06,13.9269
2015-10-05,10.1819
2015-10-02,0.8933
2015-10-01,-13.1759
2015-09-30,-11.1977
2015-09-29,-28.2091
2015-09-28,-33.3848
2015-09-25,-19.8597
2015-09-24,-30.2744
2015-09-23,-20.8416
2015-09-22,-7.1866
2015-09-21,7.4036
2015-09-18,7.9301
2015-09-17,18.0499
2015-09-16,16.7586
2015-09-15,12.2804
2015-09-14,2.4687
2015-09-11,3.8099
2015-09-10,-1.7857
2015-09-09,-6.2560
2015-09-08,-1.1780
2015-09-04,-21.7797
2015-09-03,-17.0628
2015-09-02,-19.0629
2015-09-01,-36.1926
2015-08-31,-26.5304
2015-08-28,-17.6643
2015-08-27,-24.9253
2015-08-26,-39.2025
2015-08-25,-65.0339
2015-08-24,-62.2500
2015-08-21,-53.3653
2015-08-20,-37.9163
2015-08-19,-8.6939
2015-08-18,6.1354
2015-08-17,4.9530
2015-08-14,10.0203
2015-08-13,8.3039
2015-08-12,-7.3632
2015-08-11,3.4665
2015-08-10,17.2499
2015-08-07,-7.1704
2015-08-06,4.0798
2015-08-05,14.1272
2015-08-04,-4.3748
2015-08-03,-3.1607
2015-07-31,0.5148
2015-07-30,-8.4367
2015-07-29,-0.5951
2015-07-28,-19.6037
2015-07-27,-26.8241
2015-07-24,-7.2479
2015-07-23,10.8012
2015-07-22,14.3171
2015-07-21,3.0064
2015-07-20,19.6374
2015-07-17,20.8627
2015-07-16,38.4043
2015-07-15,29.4707
2015-07-14,39.2400
2015-07-13,33.2872
2015-07-10,19.9139
2015-07-09,6.6994
2015-07-08,-1.1704
2015-07-07,10.5609
2015-07-06,-15.9182
2015-07-02,-19.6769
2015-07-01,-15.5426
2015-06-30,-40.7443
2015-06-29,-40.6864
2015-06-26,-11.4804
2015-06-25,-11.8770
2015-06-24,-6.3811
2015-06-23,9.6160
2015-06-22,26.9556
2015-06-19,21.9697
2015-06-18,25.3471
2015-06-17,7.3343
2015-06-16,-5.4681
2015-06-15,-6.0731
2015-06-12,-0.8519
2015-06-11,0.7291
2015-06-10,-12.8322
2015-06-09,-31.1184
2015-06-08,-27.3540
2015-06-05,-26.7536
2015-06-04,-23.8587
2015-06-03,-4.5133
2015-06-02,-9.8838
2015-06-01,-31.6244
2015-05-29,-40.7738
2015-05-28,-29.9003
2015-05-27,-25.3333
2015-05-26,-27.5661
2015-05-22,-13.6527
2015-05-21,10.4833
2015-05-20,1.4014
2015-05-19,8.0871
2015-05-18,5.0462
2015-05-15,6.6338
2015-05-14,16.7196
2015-05-13,-2.1142
2015-05-12,-3.8301
2015-05-11,-0.1750
2015-05-08,-3.4839
2015-05-07,-42.6316
2015-05-06,-48.3570
2015-05-05,-44.0744
2015-05-04,-38.7924
2015-05-01,-35.5862
2015-04-30,-50.0621
2015-04-29,-37.3414
2015-04-28,-29.5214
2015-04-27,-27.7919
2015-04-24,-24.3345
2015-04-23,-15.4029
2015-04-22,-6.4815
2015-04-21,10.5251
2015-04-20,5.7686
2015-04-17,-21.2055
2015-04-16,-1.6439
2015-04-15,2.8149
2015-04-14,10.4565
2015-04-13,10.7414
2015-04-10,21.4557
2015-04-09,15.2406
2015-04-08,14.8616
2015-04-07,8.4784
2015-04-06,-0.5938
2015-04-02,-12.5086
2015-04-01,-17.3612
2015-03-31,-9.4527
2015-03-30,7.3735
2015-03-27,-22.8079
2015-03-26,-29.5163
2015-03-25,-29.2092
2015-03-24,-8.8332
2015-03-23,-0.0512
2015-03-20,14.3982
2015-03-19,11.7484
2015-03-18,26.3728
2015-03-17,19.2064
2015-03-16,14.0205
2015-03-13,-0.4925
2015-03-12,3.0099
2015-03-11,-3.0315
2015-03-10,5.4632
2015-03-09,23.6324
2015-03-06,14.3410
2015-03-05,25.7449
2015-03-04,25.1476
2015-03-03,35.0894
2015-03-02,27.5771
2015-02-27,12.3635
2015-02-26,19.0792
2015-02-25,29.1871
2015-02-24,40.6910
2015-02-23,43.7177
2015-02-20,77.8684
2015-02-19,69.5506
2015-02-18,62.3441
2015-02-17,58.0108
2015-02-13,57.3392
2015-02-12,51.2866
2015-02-11,50.6332
2015-02-10,47.7181
2015-02-09,46.0485
2015-02-06,49.9843
2015-02-05,55.3674
2015-02-04,51.7853
2015-02-03,52.7447
2015-02-02,50.1948
2015-01-30,48.1184
2015-01-29,64.8691
2015-01-28,46.4653
2015-01-27,8.5323
2015-01-26,26.4377
2015-01-23,33.2833
2015-01-22,46.5243
2015-01-21,25.4035
2015-01-20,14.1622
2015-01-16,9.6303
2015-01-15,2.9209
2015-01-14,5.5661
2015-01-13,14.2665
2015-01-12,11.7816
2015-01-09,18.6966
2015-01-08,21.3177
2015-01-07,4.6221
2015-01-06,-14.2413
2015-01-05,-0.6681
2015-01-02,8.4815
2014-12-31,8.7821
2014-12-30,28.5522
2014-12-29,34.0021
2014-12-26,30.1798
2014-12-24,27.9610
2014-12-23,20.9460
2014-12-22,9.0185
2014-12-19,-6.9483
2014-12-18,-11.9229
2014-12-17,-17.2705
2014-12-16,-24.3722
2014-12-15,-45.6370
2014-12-12,-60.5515
2014-12-11,-51.7196
2014-12-10,-46.4490
2014-12-09,-12.4474
2014-12-08,-5.7989
2014-12-05,19.6576
2014-12-04,9.5085
2014-12-03,19.4246
2014-12-02,24.2540
2014-12-01,25.8797
2014-11-28,59.5190
2014-11-26,68.1406
2014-11-25,68.7269
2014-11-24,68.0587
2014-11-21,61.2384
2014-11-20,56.2800
2014-11-19,55.8564
2014-11-18,51.3823
2014-11-17,38.0600
2014-11-14,45.0886
2014-11-13,43.1344
2014-11-12,23.3447
2014-11-11,18.4474
2014-11-10,11.2425
2014-11-07,9.3402
2014-11-06,10.8026
2014-11-05,7.7269
2014-11-04,16.6221
2014-11-03,18.5021
2014-10-31,10.8802
2014-10-30,2.9285
2014-10-29,-2.6687
2014-10-28,1.0885
2014-10-27,-9.6181
2014-10-24,-8.9034
2014-10-23,-10.2769
2014-10-22,-13.8459
2014-10-21,20.4536
2014-10-20,3.2784
2014-10-17,-4.4504
2014-10-16,-30.2821
2014-10-15,-31.2725
2014-10-14,-19.7404
2014-10-13,-38.0004
2014-10-10,-32.7320
2014-10-09,-25.9347
2014-10-08,-11.8026
2014-10-07,-28.2739
2014-10-06,-6.2609
2014-10-03,-5.3719
2014-10-02,-29.5978
2014-10-01,-26.1070
2014-09-30,-2.5324
2014-09-29,14.3012
2014-09-26,13.5276
2014-09-25,-2.6265
2014-09-24,15.3987
2014-09-23,1.7595
2014-09-22,19.5375
2014-09-19,32.0269
2014-09-18,24.6548
2014-09-17,15.9141
2014-09-16,10.9237
2014-09-15,-1.5241
2014-09-12,7.0036
2014-09-11,16.8193
2014-09-10,25.5309
2014-09-09,25.4446
2014-09-08,23.6128
2014-09-05,-11.7291
2014-09-04,-2.1977
2014-09-03,4.1092
2014-09-02,-1.5383
2014-08-29,16.1248
2014-08-28,20.7013
2014-08-27,37.8997
2014-08-26,44.7097
2014-08-25,42.9997
2014-08-22,37.3834
2014-08-21,37.9458
2014-08-20,37.0765
2014-08-19,26.0777
2014-08-18,21.9135
2014-08-15,7.7226
2014-08-14,17.7779
2014-08-13,-1.3034
2014-08-12,-18.9101
2014-08-11,-16.0399
