Dates,ROC Values
2019-02-15,29.3424
2019-02-14,25.2919
2019-02-13,22.8288
2019-02-12,22.1860
2019-02-11,20.1475
2019-02-08,25.4837
2019-02-07,21.9401
2019-02-06,23.1652
2019-02-05,22.1759
2019-02-04,18.1253
2019-02-01,16.7430
2019-01-31,17.9313
2019-01-30,19.4702
2019-01-29,9.7095
2019-01-28,12.4998
2019-01-25,10.3627
2019-01-24,12.7235
2019-01-23,11.5711
2019-01-22,7.9475
2019-01-18,13.0177
2019-01-17,10.1332
2019-01-16,10.7833
2019-01-15,9.0010
2019-01-14,11.0821
2019-01-11,11.5041
2019-01-10,8.7539
2019-01-09,8.6789
2019-01-08,8.1040
2019-01-07,-1.2431
2019-01-04,-1.7077
2019-01-03,-4.9169
2019-01-02,-0.5820
2018-12-31,-0.8372
2018-12-28,-2.8015
2018-12-27,-4.9874
2018-12-26,-7.4575
2018-12-24,-15.8121
2018-12-21,-11.3914
2018-12-20,-8.4748
2018-12-19,-7.0778
2018-12-18,-5.6389
2018-12-17,-6.9387
2018-12-14,-7.5145
2018-12-13,-8.8289
2018-12-12,-9.0970
2018-12-11,-10.1077
2018-12-10,-7.1598
2018-12-07,-7.8591
2018-12-06,-4.4314
2018-12-04,-1.6528
2018-12-03,2.8688
2018-11-30,-1.2982
2018-11-29,0.7890
2018-11-28,-1.3934
2018-11-27,-6.1425
2018-11-26,-3.5581
2018-11-23,-3.8741
2018-11-21,-7.0344
2018-11-20,-4.9546
2018-11-19,-0.4732
2018-11-16,-1.7992
2018-11-15,-2.4026
2018-11-14,-0.7882
2018-11-13,5.5527
2018-11-12,6.8398
2018-11-09,9.7507
2018-11-08,10.2110
2018-11-07,12.8441
2018-11-06,10.8625
2018-11-05,8.7234
2018-11-02,7.5388
2018-11-01,8.3583
2018-10-31,2.6344
2018-10-30,5.9887
2018-10-29,1.3336
2018-10-26,11.1587
2018-10-25,15.3133
2018-10-24,13.0684
2018-10-23,14.5812
2018-10-22,17.0166
2018-10-19,21.9126
2018-10-18,22.5034
2018-10-17,25.0029
2018-10-16,26.7677
2018-10-15,22.9418
2018-10-12,23.6678
2018-10-11,23.0892
2018-10-10,26.4177
2018-10-09,32.6312
2018-10-08,31.4659
2018-10-05,31.9925
2018-10-04,33.6939
2018-10-03,35.4924
2018-10-02,33.4715
2018-10-01,32.9852
2018-09-28,30.2187
2018-09-27,31.7197
2018-09-26,29.6193
2018-09-25,32.2180
2018-09-24,34.2533
2018-09-21,37.1456
2018-09-20,34.2046
2018-09-19,36.6256
2018-09-18,33.3488
2018-09-17,34.1900
2018-09-14,36.3006
2018-09-13,35.8785
2018-09-12,34.9424
2018-09-11,32.1896
2018-09-10,29.9896
2018-09-07,33.9954
2018-09-06,35.9766
2018-09-05,33.4670
2018-09-04,33.7274
2018-08-31,32.9475
2018-08-30,34.2031
2018-08-29,36.2913
2018-08-28,35.7257
2018-08-27,35.9570
2018-08-24,33.9987
2018-08-23,34.3096
2018-08-22,36.4945
2018-08-21,37.4906
2018-08-20,38.4909
2018-08-17,37.0529
2018-08-16,36.2162
2018-08-15,32.0386
2018-08-14,33.5129
2018-08-13,33.6543
2018-08-10,30.2385
2018-08-09,33.7426
2018-08-08,33.4166
2018-08-07,37.5259
2018-08-06,35.3605
2018-08-03,36.8381
2018-08-02,36.7472
2018-08-01,37.4083
2018-07-31,38.1672
2018-07-30,36.3799
2018-07-27,40.3793
2018-07-26,41.2365
2018-07-25,39.7973
2018-07-24,40.5518
2018-07-23,40.2863
2018-07-20,41.0991
2018-07-19,40.9776
2018-07-18,43.9224
2018-07-17,42.5504
2018-07-16,41.6760
2018-07-13,40.4326
2018-07-12,38.1893
2018-07-11,34.8911
2018-07-10,37.7092
2018-07-09,35.9386
2018-07-06,34.6252
2018-07-05,33.7095
2018-07-03,35.7984
2018-07-02,39.1907
2018-06-29,40.8500
2018-06-28,41.2773
2018-06-27,39.2325
2018-06-26,40.9174
2018-06-25,42.3474
2018-06-22,46.7103
2018-06-21,44.7013
2018-06-20,44.8220
2018-06-19,44.5616
2018-06-18,49.8334
2018-06-15,51.1408
2018-06-14,55.1941
2018-06-13,56.6585
2018-06-12,57.6685
2018-06-11,58.2354
2018-06-08,56.5298
2018-06-07,58.8149
2018-06-06,60.0596
2018-06-05,55.2414
2018-06-04,54.2039
2018-06-01,51.4823
2018-05-31,50.8197
2018-05-30,54.8847
2018-05-29,53.7246
2018-05-25,56.0851
2018-05-24,53.1631
2018-05-23,52.7870
2018-05-22,52.6056
2018-05-21,56.0768
2018-05-18,50.8242
2018-05-17,46.8601
2018-05-16,43.6949
2018-05-15,44.8907
2018-05-14,46.1002
2018-05-11,49.8930
2018-05-10,65.4759
2018-05-09,65.0810
2018-05-08,62.1741
2018-05-07,64.6046
2018-05-04,61.2434
2018-05-03,61.4615
2018-05-02,57.7123
2018-05-01,60.6917
2018-04-30,64.4502
2018-04-27,67.8881
2018-04-26,68.9679
2018-04-25,70.9165
2018-04-24,65.3260
2018-04-23,70.9917
2018-04-20,70.6264
2018-04-19,74.4016
2018-04-18,75.3275
2018-04-17,73.3812
2018-04-16,68.9839
2018-04-13,68.3312
2018-04-12,71.5828
2018-04-11,64.5857
2018-04-10,70.6964
2018-04-09,64.6232
2018-04-06,67.1865
2018-04-05,71.8069
2018-04-04,69.4783
2018-04-03,72.0950
2018-04-02,70.4124
2018-03-29,74.4573
2018-03-28,71.2520
2018-03-27,71.8135
2018-03-26,76.1063
2018-03-23,73.5116
2018-03-22,74.0091
2018-03-21,81.3945
2018-03-20,80.4572
2018-03-19,80.0744
2018-03-16,79.0779
2018-03-15,79.5300
2018-03-14,79.9616
2018-03-13,84.0707
2018-03-12,88.9088
2018-03-09,96.4448
2018-03-08,93.0471
2018-03-07,95.2043
2018-03-06,99.9790
2018-03-05,100.6136
2018-03-02,91.8126
2018-03-01,94.9370
2018-02-28,100.9688
2018-02-27,101.5581
2018-02-26,101.7505
2018-02-23,95.5184
2018-02-22,96.0463
2018-02-21,95.1504
2018-02-20,97.7670
2018-02-16,98.3661
2018-02-15,99.1052
2018-02-14,93.7292
2018-02-13,90.2348
2018-02-12,92.2644
2018-02-09,87.6763
2018-02-08,84.0655
2018-02-07,94.9096
2018-02-06,92.6505
2018-02-05,86.9718
2018-02-02,99.3597
2018-02-01,104.5786
2018-01-31,101.7782
2018-01-30,96.0148
2018-01-29,97.3367
2018-01-26,95.9219
2018-01-25,96.9732
2018-01-24,90.7536
2018-01-23,92.8625
2018-01-22,94.5656
2018-01-19,92.6478
2018-01-18,96.2856
2018-01-17,102.3060
2018-01-16,91.9552
2018-01-12,92.9360
2018-01-11,88.5801
2018-01-10,85.3797
2018-01-09,84.6140
2018-01-08,78.3528
2018-01-05,77.8805
2018-01-04,71.8615
2018-01-03,69.2175
2018-01-02,68.0071
2017-12-29,68.7039
2017-12-28,69.0343
2017-12-27,68.5991
2017-12-26,68.1498
2017-12-22,68.3308
2017-12-21,66.5480
2017-12-20,67.0855
2017-12-19,66.4645
2017-12-18,66.8420
2017-12-15,64.4663
2017-12-14,63.7049
2017-12-13,61.7552
2017-12-12,63.9834
2017-12-11,60.8628
2017-12-08,64.2410
2017-12-07,62.5145
2017-12-06,61.7539
2017-12-05,59.9845
2017-12-04,64.0587
2017-12-01,61.9509
2017-11-30,66.6587
2017-11-29,62.9128
2017-11-28,62.5738
2017-11-27,62.8564
2017-11-24,64.9757
2017-11-22,64.9947
2017-11-21,64.8725
2017-11-20,65.9264
2017-11-17,66.0403
2017-11-16,67.0960
2017-11-15,64.8267
2017-11-14,64.6893
2017-11-13,62.9606
2017-11-10,59.9282
2017-11-09,59.7101
2017-11-08,62.2757
2017-11-07,69.5156
2017-11-06,71.0914
2017-11-03,67.7917
2017-11-02,68.9170
2017-11-01,66.9748
2017-10-31,67.3259
2017-10-30,66.9215
2017-10-27,65.6885
2017-10-26,66.3375
2017-10-25,66.1232
2017-10-24,71.8193
2017-10-23,68.6116
2017-10-20,70.5917
2017-10-19,67.0071
2017-10-18,69.4141
2017-10-17,69.8852
2017-10-16,70.6165
2017-10-13,70.8169
2017-10-12,70.0798
2017-10-11,69.4196
2017-10-10,69.4650
2017-10-09,67.7940
2017-10-06,69.0877
2017-10-05,69.5181
2017-10-04,69.2896
2017-10-03,69.8938
2017-10-02,69.4748
2017-09-29,65.9437
2017-09-28,65.4548
2017-09-27,66.8232
2017-09-26,66.9643
2017-09-25,68.7296
2017-09-22,72.2662
2017-09-21,72.0812
2017-09-20,71.5899
2017-09-19,69.4191
2017-09-18,71.8994
2017-09-15,67.9236
2017-09-14,67.4461
2017-09-13,64.8955
2017-09-12,64.3039
2017-09-11,64.5525
2017-09-08,66.0916
2017-09-07,65.1260
2017-09-06,65.0958
2017-09-05,65.5064
2017-09-01,65.9395
2017-08-31,63.4028
2017-08-30,65.5709
2017-08-29,66.5222
2017-08-28,67.1732
2017-08-25,69.6431
2017-08-24,72.0048
2017-08-23,75.8267
2017-08-22,76.4457
2017-08-21,72.5507
2017-08-18,70.6045
2017-08-17,70.4503
2017-08-16,71.2002
2017-08-15,71.9779
2017-08-14,67.9126
2017-08-11,74.1050
2017-08-10,74.5942
2017-08-09,78.0236
2017-08-08,80.5911
2017-08-07,80.6893
2017-08-04,80.2231
2017-08-03,82.1153
2017-08-02,82.5672
2017-08-01,83.8757
2017-07-31,86.5025
2017-07-28,84.7823
2017-07-27,81.7221
2017-07-26,78.6463
2017-07-25,61.8944
2017-07-24,61.3928
2017-07-21,64.3029
2017-07-20,62.7024
2017-07-19,63.9593
2017-07-18,62.7840
2017-07-17,61.8955
2017-07-14,62.6352
2017-07-13,61.7808
2017-07-12,60.4585
2017-07-11,60.2170
2017-07-10,60.0123
2017-07-07,62.2063
2017-07-06,61.8856
2017-07-05,63.1490
2017-07-03,59.2014
2017-06-30,58.6522
2017-06-29,57.0784
2017-06-28,57.1370
2017-06-27,58.4991
2017-06-26,54.1275
2017-06-23,56.1671
2017-06-22,53.6072
2017-06-21,55.5396
2017-06-20,56.3859
2017-06-19,57.5230
2017-06-16,53.8181
2017-06-15,50.6361
2017-06-14,49.0213
2017-06-13,47.1872
2017-06-12,46.0073
2017-06-09,45.1050
2017-06-08,44.1154
2017-06-07,43.3107
2017-06-06,41.6920
2017-06-05,43.6591
2017-06-02,44.3323
2017-06-01,42.4833
2017-05-31,44.3918
2017-05-30,43.9228
2017-05-26,44.4816
2017-05-25,45.6615
2017-05-24,44.7245
2017-05-23,43.8501
2017-05-22,44.5618
2017-05-19,41.5594
2017-05-18,39.2131
2017-05-17,38.6004
2017-05-16,41.1625
2017-05-15,41.6117
2017-05-12,39.1923
2017-05-11,40.8665
2017-05-10,42.3000
2017-05-09,43.5085
2017-05-08,42.7610
2017-05-05,40.7317
2017-05-04,39.3180
2017-05-03,40.8481
2017-05-02,41.9932
2017-05-01,42.0820
2017-04-28,45.5763
2017-04-27,43.5359
2017-04-26,41.0269
2017-04-25,44.5588
2017-04-24,46.7096
2017-04-21,45.5963
2017-04-20,44.7131
2017-04-19,40.9669
2017-04-18,40.3375
2017-04-17,44.4644
2017-04-13,45.2668
2017-04-12,47.0348
2017-04-11,44.6366
2017-04-10,36.2480
2017-04-07,39.0917
2017-04-06,38.2029
2017-04-05,36.6985
2017-04-04,41.0625
2017-04-03,39.9293
2017-03-31,39.2454
2017-03-30,39.7621
2017-03-29,40.1100
2017-03-28,38.5955
2017-03-27,35.5845
2017-03-24,35.4707
2017-03-23,37.6879
2017-03-22,37.5017
2017-03-21,41.5603
2017-03-20,44.9227
2017-03-17,46.0027
2017-03-16,44.7521
2017-03-15,41.7255
2017-03-14,41.6427
2017-03-13,42.3918
2017-03-10,43.6293
2017-03-09,45.0413
2017-03-08,46.1988
2017-03-07,45.6353
2017-03-06,41.5472
2017-03-03,40.8371
2017-03-02,39.7970
2017-03-01,42.6479
2017-02-28,37.4016
2017-02-27,38.2522
2017-02-24,36.0695
2017-02-23,38.3249
2017-02-22,35.9578
2017-02-21,37.3289
2017-02-17,36.3278
2017-02-16,33.1998
2017-02-15,30.5249
2017-02-14,29.1468
2017-02-13,28.7865
2017-02-10,25.2878
2017-02-09,27.3865
2017-02-08,29.4411
2017-02-07,30.1374
2017-02-06,28.4717
2017-02-03,27.3995
2017-02-02,25.2654
2017-02-01,27.2665
2017-01-31,27.6522
2017-01-30,29.6083
2017-01-27,30.9854
2017-01-26,33.7984
2017-01-25,34.0208
2017-01-24,28.5975
2017-01-23,27.3029
2017-01-20,27.7306
2017-01-19,28.2082
2017-01-18,28.3571
2017-01-17,27.2059
2017-01-13,28.1619
2017-01-12,26.0971
2017-01-11,24.7498
2017-01-10,24.1028
2017-01-09,22.7417
2017-01-06,22.6594
2017-01-05,20.3122
2017-01-04,19.5890
2017-01-03,20.0236
2016-12-30,22.0063
2016-12-29,25.0078
2016-12-28,26.5372
2016-12-27,27.6761
2016-12-23,29.6991
2016-12-22,31.1904
2016-12-21,31.2925
2016-12-20,30.9272
2016-12-19,30.1663
2016-12-16,30.7124
2016-12-15,31.6828
2016-12-14,32.2381
2016-12-13,33.7663
2016-12-12,36.2144
2016-12-09,35.6567
2016-12-08,36.2482
2016-12-07,36.5904
2016-12-06,33.3949
2016-12-05,32.7683
2016-12-02,35.4193
2016-12-01,32.7654
2016-11-30,32.5579
2016-11-29,37.9432
2016-11-28,41.2213
2016-11-25,41.7237
2016-11-23,31.8133
2016-11-22,30.0364
2016-11-21,27.2307
2016-11-18,23.4577
2016-11-17,21.5559
2016-11-16,24.2331
2016-11-15,30.3007
2016-11-14,27.5692
2016-11-11,27.8226
2016-11-10,29.3918
2016-11-09,28.6731
2016-11-08,14.8497
2016-11-07,18.3392
2016-11-04,14.8957
2016-11-03,16.4214
2016-11-02,18.2357
2016-11-01,15.9101
2016-10-31,16.3231
2016-10-28,13.5696
2016-10-27,14.7671
2016-10-26,13.1957
2016-10-25,9.5446
2016-10-24,8.4908
2016-10-21,4.6236
2016-10-20,0.3928
2016-10-19,-0.9541
2016-10-18,-1.3409
2016-10-17,-4.9123
2016-10-14,-6.4447
2016-10-13,-7.1250
2016-10-12,-5.4756
2016-10-11,-4.3959
2016-10-10,-3.2519
2016-10-07,-3.5444
2016-10-06,-2.1162
2016-10-05,-1.0141
2016-10-04,-6.7795
2016-10-03,-8.2944
2016-09-30,-7.7537
2016-09-29,-5.9860
2016-09-28,-6.1877
2016-09-27,-7.9724
2016-09-26,-7.1214
2016-09-23,-6.7456
2016-09-22,-8.8569
2016-09-21,-9.7927
2016-09-20,-9.9232
2016-09-19,-10.9978
2016-09-16,-12.0093
2016-09-15,-9.8692
2016-09-14,-10.8590
2016-09-13,-10.3907
2016-09-12,-10.1874
2016-09-09,-11.0995
2016-09-08,-8.7291
2016-09-07,-8.8100
2016-09-06,-7.9774
2016-09-02,-7.8769
2016-09-01,-7.7131
2016-08-31,-6.8525
2016-08-30,-5.8409
2016-08-29,-5.9530
2016-08-26,-6.5303
2016-08-25,-6.5346
2016-08-24,-7.5579
2016-08-23,-6.9872
2016-08-22,-6.5368
2016-08-19,-6.2827
2016-08-18,-6.0890
2016-08-17,-6.0749
2016-08-16,-5.3105
2016-08-15,-5.9961
2016-08-12,-7.4481
2016-08-11,-6.4081
2016-08-10,-6.9148
2016-08-09,-7.1845
2016-08-08,-4.1378
2016-08-05,-2.8824
2016-08-04,-2.9443
2016-08-03,-1.8748
2016-08-02,-1.9261
2016-08-01,1.6184
2016-07-29,-2.4499
2016-07-28,-3.1935
2016-07-27,-0.3522
2016-07-26,-0.6966
2016-07-25,-0.6599
2016-07-22,1.5067
2016-07-21,2.0145
2016-07-20,4.0573
2016-07-19,5.5638
2016-07-18,4.3280
2016-07-15,5.2836
2016-07-14,5.1218
2016-07-13,1.6855
2016-07-12,3.2254
2016-07-11,2.6766
2016-07-08,-0.5913
2016-07-07,-4.2729
2016-07-06,-4.4802
2016-07-05,-5.4179
2016-07-01,-3.2156
2016-06-30,-2.4413
2016-06-29,-3.2778
2016-06-28,-5.8071
2016-06-27,-5.9295
2016-06-24,-2.3427
2016-06-23,2.1823
2016-06-22,3.9749
2016-06-21,2.7796
2016-06-20,4.0506
2016-06-17,4.3010
2016-06-16,1.3625
2016-06-15,0.0220
2016-06-14,1.3252
2016-06-13,2.8480
2016-06-10,6.9988
2016-06-09,7.1465
2016-06-08,3.3917
2016-06-07,-1.4146
2016-06-06,-5.3735
2016-06-03,-9.8043
2016-06-02,-10.0801
2016-06-01,-10.7934
2016-05-31,-10.8048
2016-05-27,-7.1074
2016-05-26,-8.0881
2016-05-25,-9.5446
2016-05-24,-8.3374
2016-05-23,-9.1728
2016-05-20,-10.0150
2016-05-19,-8.0654
2016-05-18,-6.0747
2016-05-17,-5.2655
2016-05-16,-3.3587
2016-05-13,-5.5602
2016-05-12,-2.3375
2016-05-11,-2.8348
2016-05-10,-4.4244
2016-05-09,-7.6049
2016-05-06,-7.0226
2016-05-05,-6.9117
2016-05-04,-8.8318
2016-05-03,-7.7928
2016-05-02,-7.7713
2016-04-29,-6.2171
2016-04-28,-6.7630
2016-04-27,-4.4552
2016-04-26,-5.7562
2016-04-25,-6.4294
2016-04-22,-5.6331
2016-04-21,-6.6653
2016-04-20,-5.0421
2016-04-19,-3.2942
2016-04-18,-4.1671
2016-04-15,-3.3974
2016-04-14,-3.6106
2016-04-13,-5.9395
2016-04-12,-7.1177
2016-04-11,-8.5898
2016-04-08,-9.5161
2016-04-07,-10.9221
2016-04-06,-9.9173
2016-04-05,-10.7049
2016-04-04,-9.9825
2016-04-01,-8.8480
2016-03-31,-8.8304
2016-03-30,-7.9823
2016-03-29,-6.4412
2016-03-28,-5.2601
2016-03-24,-3.6268
2016-03-23,-3.4591
2016-03-22,-1.8797
2016-03-21,-1.6637
2016-03-18,-4.8054
2016-03-17,-6.7590
2016-03-16,-7.7033
2016-03-15,-8.1038
2016-03-14,-9.2868
2016-03-11,-10.9339
2016-03-10,-12.0186
2016-03-09,-13.2962
2016-03-08,-15.1445
2016-03-07,-14.2217
2016-03-04,-15.8610
2016-03-03,-16.6830
2016-03-02,-16.7516
2016-03-01,-17.1451
2016-02-29,-17.0629
2016-02-26,-16.9686
2016-02-25,-18.1690
2016-02-24,-18.7913
2016-02-23,-15.5665
2016-02-22,-14.9421
2016-02-19,-17.1184
2016-02-18,-16.0361
2016-02-17,-17.2878
2016-02-16,-19.2039
2016-02-12,-23.5513
2016-02-11,-24.3886
2016-02-10,-19.0255
2016-02-09,-18.3710
2016-02-08,-18.7705
2016-02-05,-17.3971
2016-02-04,-17.8521
2016-02-03,-18.6584
2016-02-02,-19.9521
2016-02-01,-18.4915
2016-01-29,-19.6935
2016-01-28,-21.5123
2016-01-27,-22.4786
2016-01-26,-15.5066
2016-01-25,-17.6346
2016-01-22,-17.2038
2016-01-21,-17.4479
2016-01-20,-17.5383
2016-01-19,-13.9511
2016-01-15,-13.8753
2016-01-14,-12.2778
2016-01-13,-14.5036
2016-01-12,-9.6909
2016-01-11,-10.4524
2016-01-08,-10.6399
2016-01-07,-10.6259
2016-01-06,-7.4234
2016-01-05,-6.9586
2016-01-04,-7.1001
2015-12-31,-5.3903
2015-12-30,-3.4430
2015-12-29,-2.2918
2015-12-28,-2.8272
2015-12-24,-3.8045
2015-12-23,-2.8937
2015-12-22,-4.8132
2015-12-21,-7.2209
2015-12-18,-7.1117
2015-12-17,-3.9787
2015-12-16,-2.2206
2015-12-15,-4.0223
2015-12-14,-5.2565
2015-12-11,-2.3094
2015-12-10,-1.6738
2015-12-09,-3.9415
2015-12-08,-4.2989
2015-12-07,-2.2431
2015-12-04,-4.4154
2015-12-03,-3.5290
2015-12-02,-0.9389
2015-12-01,0.4173
2015-11-30,-1.0138
2015-11-27,1.1146
2015-11-25,1.5614
2015-11-24,2.9483
2015-11-23,3.0538
2015-11-20,3.4957
2015-11-19,2.9674
2015-11-18,3.2641
2015-11-17,1.6491
2015-11-16,1.2360
2015-11-13,0.5652
2015-11-12,-1.1095
2015-11-11,6.4539
2015-11-10,12.3311
2015-11-09,11.6337
2015-11-06,12.6703
2015-11-05,11.8457
2015-11-04,14.7444
2015-11-03,15.0007
2015-11-02,15.6291
2015-10-30,15.9394
2015-10-29,15.0304
2015-10-28,14.8814
2015-10-27,15.5963
2015-10-26,13.6441
2015-10-23,13.4199
2015-10-22,15.1186
2015-10-21,12.8148
2015-10-20,9.6621
2015-10-19,8.5419
2015-10-16,7.8739
2015-10-15,6.1978
2015-10-14,3.3868
2015-10-13,8.6042
2015-10-12,9.2297
2015-10-09,9.4782
2015-10-08,10.4991
2015-10-07,10.6104
2015-10-06,9.1654
2015-10-05,9.2008
2015-10-02,8.7153
2015-10-01,9.0201
2015-09-30,10.4895
2015-09-29,6.3438
2015-09-28,4.7534
2015-09-25,2.9611
2015-09-24,1.4856
2015-09-23,1.4839
2015-09-22,3.9719
2015-09-21,5.0273
2015-09-18,4.8351
2015-09-17,5.7948
2015-09-16,4.0540
2015-09-15,3.0493
2015-09-14,1.6129
2015-09-11,1.9455
2015-09-10,2.4910
2015-09-09,2.6352
2015-09-08,3.6112
2015-09-04,1.1982
2015-09-03,3.9632
2015-09-02,3.2998
2015-09-01,1.0359
2015-08-31,5.7941
2015-08-28,8.3055
2015-08-27,7.8110
2015-08-26,5.9041
2015-08-25,2.6444
2015-08-24,4.3365
2015-08-21,7.2802
2015-08-20,11.4370
2015-08-19,17.1135
2015-08-18,19.7008
2015-08-17,20.2872
2015-08-14,20.3104
2015-08-13,21.5433
2015-08-12,19.4284
2015-08-11,20.9946
2015-08-10,23.1000
2015-08-07,14.8356
2015-08-06,18.5858
2015-08-05,20.5552
2015-08-04,21.5472
2015-08-03,21.7754
2015-07-31,20.0841
2015-07-30,20.9375
2015-07-29,20.8397
2015-07-28,17.6661
2015-07-27,14.9403
2015-07-24,18.9902
2015-07-23,17.8733
2015-07-22,18.0702
2015-07-21,18.9468
2015-07-20,19.8750
2015-07-17,17.4207
2015-07-16,17.4584
2015-07-15,16.2650
2015-07-14,18.3714
2015-07-13,16.1505
2015-07-10,15.5335
2015-07-09,13.0980
2015-07-08,11.7580
2015-07-07,13.4016
2015-07-06,12.0327
2015-07-02,12.1718
2015-07-01,13.4881
2015-06-30,11.3032
2015-06-29,10.7095
2015-06-26,13.1878
2015-06-25,13.1728
2015-06-24,13.8139
2015-06-23,17.9851
2015-06-22,18.2921
2015-06-19,17.3802
2015-06-18,18.0135
2015-06-17,15.2185
2015-06-16,14.0640
2015-06-15,13.0545
2015-06-12,13.1068
2015-06-11,13.4718
2015-06-10,13.1754
2015-06-09,11.9256
2015-06-08,12.4893
2015-06-05,14.1478
2015-06-04,15.0707
2015-06-03,18.9381
2015-06-02,17.5680
2015-06-01,17.9509
2015-05-29,18.8121
2015-05-28,20.0137
2015-05-27,20.7486
2015-05-26,21.3746
2015-05-22,24.6431
2015-05-21,24.5286
2015-05-20,25.1252
2015-05-19,25.1938
2015-05-18,24.8007
2015-05-15,23.0960
2015-05-14,23.9707
2015-05-13,21.2764
2015-05-12,20.9805
2015-05-11,20.1925
2015-05-08,17.6535
2015-05-07,11.7697
2015-05-06,12.6647
2015-05-05,14.0131
2015-05-04,16.5052
2015-05-01,15.6165
2015-04-30,13.0629
2015-04-29,14.9056
2015-04-28,17.2696
2015-04-27,18.7049
2015-04-24,19.1868
2015-04-23,20.3674
2015-04-22,19.2641
2015-04-21,21.4981
2015-04-20,21.8187
2015-04-17,18.8754
2015-04-16,21.6319
2015-04-15,20.7567
2015-04-14,21.8676
2015-04-13,22.8125
2015-04-10,21.7239
2015-04-09,19.3953
2015-04-08,18.2193
2015-04-07,16.7811
2015-04-06,16.0124
2015-04-02,14.7701
2015-04-01,14.2005
2015-03-31,15.5247
2015-03-30,17.6304
2015-03-27,13.0314
2015-03-26,9.9327
2015-03-25,9.4113
2015-03-24,11.7008
2015-03-23,13.7316
2015-03-20,16.2555
2015-03-19,15.4927
2015-03-18,16.6895
2015-03-17,16.3318
2015-03-16,15.7935
2015-03-13,14.8998
2015-03-12,15.3936
2015-03-11,16.2583
2015-03-10,17.7264
2015-03-09,20.3292
2015-03-06,20.3298
2015-03-05,19.7549
2015-03-04,20.1558
2015-03-03,20.7363
2015-03-02,17.7651
2015-02-27,15.1081
2015-02-26,16.5218
2015-02-25,18.8492
2015-02-24,20.4001
2015-02-23,20.8845
2015-02-20,23.9098
2015-02-19,19.3101
2015-02-18,19.1317
2015-02-17,19.5078
2015-02-13,18.8383
2015-02-12,18.1318
2015-02-11,19.2315
2015-02-10,17.1053
2015-02-09,15.6626
2015-02-06,15.3081
2015-02-05,18.5712
2015-02-04,17.2219
2015-02-03,17.2258
2015-02-02,18.1022
2015-01-30,19.0555
2015-01-29,22.0309
2015-01-28,16.4238
2015-01-27,9.0517
2015-01-26,7.5423
2015-01-23,10.3580
2015-01-22,9.9192
2015-01-21,5.7939
2015-01-20,3.7033
2015-01-16,3.7341
2015-01-15,3.3070
2015-01-14,5.7408
2015-01-13,7.2619
2015-01-12,8.1023
2015-01-09,8.3743
2015-01-08,8.1595
2015-01-07,6.7969
2015-01-06,5.8848
2015-01-05,6.1510
2015-01-02,8.1942
2014-12-31,6.6487
2014-12-30,6.9765
2014-12-29,9.3641
2014-12-26,9.9076
2014-12-24,7.3451
2014-12-23,5.3059
2014-12-22,2.8417
2014-12-19,-0.0540
2014-12-18,-0.7445
2014-12-17,-1.1726
2014-12-16,-2.8984
2014-12-15,-3.0987
2014-12-12,-4.6590
2014-12-11,-2.3337
2014-12-10,0.1914
2014-12-09,4.0869
2014-12-08,2.3169
2014-12-05,4.8929
2014-12-04,3.1575
2014-12-03,4.6128
2014-12-02,3.0605
2014-12-01,3.5186
2014-11-28,5.5945
2014-11-26,7.0571
2014-11-25,6.0115
2014-11-24,8.3515
2014-11-21,6.9963
2014-11-20,9.8894
2014-11-19,10.9631
2014-11-18,9.5844
2014-11-17,6.7956
2014-11-14,5.2965
2014-11-13,3.9727
2014-11-12,-0.7289
2014-11-11,-6.4031
2014-11-10,-7.1236
2014-11-07,-6.7834
2014-11-06,-9.7632
2014-11-05,-11.9311
2014-11-04,-9.6133
2014-11-03,-8.6971
2014-10-31,-9.3471
2014-10-30,-10.4002
2014-10-29,-10.5476
2014-10-28,-10.6030
2014-10-27,-12.4275
2014-10-24,-12.4833
2014-10-23,-11.8209
2014-10-22,-12.0464
2014-10-21,-6.5434
2014-10-20,-8.0847
2014-10-17,-8.2424
2014-10-16,-10.3207
2014-10-15,-10.0195
2014-10-14,-9.1027
2014-10-13,-11.3574
2014-10-10,-9.6437
2014-10-09,-8.4189
2014-10-08,-6.9469
2014-10-07,-7.1639
2014-10-06,-5.1752
2014-10-03,-5.3725
2014-10-02,-6.2118
2014-10-01,-5.2079
2014-09-30,-2.5137
2014-09-29,-1.1525
2014-09-26,-2.0562
2014-09-25,-3.9400
2014-09-24,-3.2113
2014-09-23,-2.3447
2014-09-22,-0.4795
2014-09-19,-0.2860
2014-09-18,-2.4755
2014-09-17,-3.1624
2014-09-16,-3.8326
2014-09-15,-4.6379
2014-09-12,-2.8720
2014-09-11,-4.4772
2014-09-10,-1.8487
2014-09-09,-1.5006
2014-09-08,-4.9289
2014-09-05,-8.2968
2014-09-04,-6.1845
2014-09-03,-5.1354
2014-09-02,-4.1192
2014-08-29,-2.4956
2014-08-28,-2.4047
2014-08-27,-2.2757
2014-08-26,-0.4948
2014-08-25,-1.8825
2014-08-22,-2.5441
2014-08-21,-1.9409
2014-08-20,-2.2329
2014-08-19,-1.7227
2014-08-18,-1.5738
2014-08-15,-2.9921
2014-08-14,-2.4095
2014-08-13,-5.0421
2014-08-12,-4.6107
2014-08-11,-4.3790
2014-08-08,0.5850
2014-08-07,0.7572
