Dates,TEMA Values
2018-12-03,338.5249
2018-11-30,327.1654
2018-11-29,318.8352
2018-11-28,309.3820
2018-11-27,301.7276
2018-11-26,301.1658
2018-11-23,302.2305
2018-11-21,307.3039
2018-11-20,312.3937
2018-11-19,320.4583
2018-11-16,330.9172
2018-11-15,337.0534
2018-11-14,342.7740
2018-11-13,349.3509
2018-11-12,355.9547
2018-11-09,360.6357
2018-11-08,359.2195
2018-11-07,355.8675
2018-11-06,350.9468
2018-11-05,347.1127
2018-11-02,344.2961
2018-11-01,342.8933
2018-10-31,337.4664
2018-10-30,335.0084
2018-10-29,334.9328
2018-10-26,344.4615
2018-10-25,343.4137
2018-10-24,339.2016
2018-10-23,339.2656
2018-10-22,342.7657
2018-10-19,344.4913
2018-10-18,347.2416
2018-10-17,349.6546
2018-10-16,349.5664
2018-10-15,348.0218
2018-10-12,352.2303
2018-10-11,358.0049
2018-10-10,368.0348
2018-10-09,376.7320
2018-10-08,377.6386
2018-10-05,378.3609
2018-10-04,378.4931
2018-10-03,375.8661
2018-10-02,369.9550
2018-10-01,364.6181
2018-09-28,359.0318
2018-09-27,357.2632
2018-09-26,357.3478
2018-09-25,358.7422
2018-09-24,359.0494
2018-09-21,358.6283
2018-09-20,354.8514
2018-09-19,351.9958
2018-09-18,348.9043
2018-09-17,345.1284
2018-09-14,344.2769
2018-09-13,340.3462
2018-09-12,337.2438
2018-09-11,333.9644
2018-09-10,334.4576
2018-09-07,337.4283
2018-09-06,336.9985
2018-09-05,335.0675
2018-09-04,335.2216
2018-08-31,335.7662
2018-08-30,338.8281
2018-08-29,340.6305
2018-08-28,341.0439
2018-08-27,340.8464
2018-08-24,338.7627
2018-08-23,338.3850
2018-08-22,338.9332
2018-08-21,337.9479
2018-08-20,333.9481
2018-08-17,329.9759
2018-08-16,327.0061
2018-08-15,323.0870
2018-08-14,326.8091
2018-08-13,327.7960
2018-08-10,330.0163
2018-08-09,332.8408
2018-08-08,334.3970
2018-08-07,335.3286
2018-08-06,334.9236
2018-08-03,337.1748
2018-08-02,339.4018
2018-08-01,341.9089
2018-07-31,343.6399
2018-07-30,343.8412
2018-07-27,347.4015
2018-07-26,346.2746
2018-07-25,345.2482
2018-07-24,345.6977
2018-07-23,344.5893
2018-07-20,345.8987
2018-07-19,346.4439
2018-07-18,346.5742
2018-07-17,343.1723
2018-07-16,339.9055
2018-07-13,335.2392
2018-07-12,331.5165
2018-07-11,328.9163
2018-07-10,328.4635
2018-07-09,323.4899
2018-07-06,319.5679
2018-07-05,318.6346
2018-07-03,318.4297
2018-07-02,318.5644
2018-06-29,317.0558
2018-06-28,315.6024
2018-06-27,314.5152
2018-06-26,316.6143
2018-06-25,319.3756
2018-06-22,324.1224
2018-06-21,326.7188
2018-06-20,331.8830
2018-06-19,336.7117
2018-06-18,345.1870
2018-06-15,349.0764
2018-06-14,352.8257
2018-06-13,355.3558
2018-06-12,357.9922
2018-06-11,357.2520
2018-06-08,355.6543
2018-06-07,353.9258
2018-06-06,351.7117
2018-06-05,346.2393
2018-06-04,345.3857
2018-06-01,343.5838
2018-05-31,343.3912
2018-05-30,345.9088
2018-05-29,345.5292
2018-05-25,348.3894
2018-05-24,347.3571
2018-05-23,346.1498
2018-05-22,343.8340
2018-05-21,342.7227
2018-05-18,334.9696
2018-05-17,331.4574
2018-05-16,330.6765
2018-05-15,331.4075
2018-05-14,331.5526
2018-05-11,329.9570
2018-05-10,328.7661
2018-05-09,325.7810
2018-05-08,322.0657
2018-05-07,320.4643
2018-05-04,316.7917
2018-05-03,315.3211
2018-05-02,315.7087
2018-05-01,320.6046
2018-04-30,324.4527
2018-04-27,327.4950
2018-04-26,327.1421
2018-04-25,325.2276
2018-04-24,322.2197
2018-04-23,326.5261
2018-04-20,326.4203
2018-04-19,326.1412
2018-04-18,324.2201
2018-04-17,320.9341
2018-04-16,318.6704
2018-04-13,318.3915
2018-04-12,319.4662
2018-04-11,315.6692
2018-04-10,316.4876
2018-04-09,312.8523
2018-04-06,315.4117
2018-04-05,316.8259
2018-04-04,312.2730
2018-04-03,311.3427
2018-04-02,307.9152
2018-03-29,308.4371
2018-03-28,305.9758
2018-03-27,307.7193
2018-03-26,309.9377
2018-03-23,308.5300
2018-03-22,311.9666
2018-03-21,318.2972
2018-03-20,316.7020
2018-03-19,314.3340
2018-03-16,315.0259
2018-03-15,317.3382
2018-03-14,321.5175
2018-03-13,327.8882
2018-03-12,332.1554
2018-03-09,335.0684
2018-03-08,332.8432
2018-03-07,333.4085
2018-03-06,335.4658
2018-03-05,337.3942
2018-03-02,337.8359
2018-03-01,343.6763
2018-02-28,348.9333
2018-02-27,348.3610
2018-02-26,345.6094
2018-02-23,341.9699
2018-02-22,340.6977
2018-02-21,339.0329
2018-02-20,338.5956
2018-02-16,337.0528
2018-02-15,333.4347
2018-02-14,327.0008
2018-02-13,324.8980
2018-02-12,322.8983
2018-02-09,319.6186
2018-02-08,321.9640
2018-02-07,327.5641
2018-02-06,325.1366
2018-02-05,326.1528
2018-02-02,335.2666
2018-02-01,335.6665
2018-01-31,330.7833
2018-01-30,324.9333
2018-01-29,326.7341
2018-01-26,327.1681
2018-01-25,325.9816
2018-01-24,323.9854
2018-01-23,326.0799
2018-01-22,328.1690
2018-01-19,329.1629
2018-01-18,330.1335
2018-01-17,329.2324
2018-01-16,320.1432
2018-01-12,316.0984
2018-01-11,308.7781
2018-01-10,302.5605
2018-01-09,297.9307
2018-01-08,291.8861
2018-01-05,287.9799
2018-01-04,282.8770
2018-01-03,283.0319
2018-01-02,282.4707
2017-12-29,282.1823
2017-12-28,282.9047
2017-12-27,282.9374
2017-12-26,283.3083
2017-12-22,283.8423
2017-12-21,284.5705
2017-12-20,285.4066
2017-12-19,284.4663
2017-12-18,283.1208
2017-12-15,281.4568
2017-12-14,280.0107
2017-12-13,277.5148
2017-12-12,274.7479
2017-12-11,271.5224
2017-12-08,270.7680
2017-12-07,267.5889
2017-12-06,265.1233
2017-12-05,263.5989
2017-12-04,262.8580
2017-12-01,259.9859
2017-11-30,259.7556
2017-11-29,255.7730
2017-11-28,254.5581
2017-11-27,253.5116
2017-11-24,253.4307
2017-11-22,253.0441
2017-11-21,252.8615
2017-11-20,251.3418
2017-11-17,250.5527
2017-11-16,250.8629
2017-11-15,250.3587
2017-11-14,250.1101
2017-11-13,250.4045
2017-11-10,250.3664
2017-11-09,251.2479
2017-11-08,251.2778
2017-11-07,250.2979
2017-11-06,248.4069
2017-11-03,246.8721
2017-11-02,246.0652
2017-11-01,244.3310
2017-10-31,244.4469
2017-10-30,245.0115
2017-10-27,245.0956
2017-10-26,247.0385
2017-10-25,248.1295
2017-10-24,250.2551
2017-10-23,248.4844
2017-10-20,248.1344
2017-10-19,246.0176
2017-10-18,246.4905
2017-10-17,246.5220
2017-10-16,247.4229
2017-10-13,247.9582
2017-10-12,248.0136
2017-10-11,247.2290
2017-10-10,246.2459
2017-10-09,245.0056
2017-10-06,244.6871
2017-10-05,243.9962
2017-10-04,242.6838
2017-10-03,242.6511
2017-10-02,242.7034
2017-09-29,242.3388
2017-09-28,242.8118
2017-09-27,243.3235
2017-09-26,243.2536
2017-09-25,243.9368
2017-09-22,244.2892
2017-09-21,243.1530
2017-09-20,241.4196
2017-09-19,238.9227
2017-09-18,236.8633
2017-09-15,233.1871
2017-09-14,230.1743
2017-09-13,228.0105
2017-09-12,226.8511
2017-09-11,225.9665
2017-09-08,224.6492
2017-09-07,223.8804
2017-09-06,224.3614
2017-09-05,226.1819
2017-09-01,227.3540
2017-08-31,226.9320
2017-08-30,226.6915
2017-08-29,225.7888
2017-08-28,224.4148
2017-08-25,224.4902
2017-08-24,225.4208
2017-08-23,224.9650
2017-08-22,224.6822
2017-08-21,223.1955
2017-08-18,223.5901
2017-08-17,224.1132
2017-08-16,224.9733
2017-08-15,224.9169
2017-08-14,223.7609
2017-08-11,223.2749
2017-08-10,223.9321
2017-08-09,226.0663
2017-08-08,228.1248
2017-08-07,228.5131
2017-08-04,228.2918
2017-08-03,229.1677
2017-08-02,229.6561
2017-08-01,230.0196
2017-07-31,228.9889
2017-07-28,224.8882
2017-07-27,218.9378
2017-07-26,209.7749
2017-07-25,200.6472
2017-07-24,200.2337
2017-07-21,199.6499
2017-07-20,198.6596
2017-07-19,198.2195
2017-07-18,197.0370
2017-07-17,196.8068
2017-07-14,195.8310
2017-07-13,194.5472
2017-07-12,193.9496
2017-07-11,192.7976
2017-07-10,191.0814
2017-07-07,189.9098
2017-07-06,189.1093
2017-07-05,188.4279
2017-07-03,187.1653
2017-06-30,187.3029
2017-06-29,187.9991
2017-06-28,189.1442
2017-06-27,189.3666
2017-06-26,190.0198
2017-06-23,190.1254
2017-06-22,188.6673
2017-06-21,188.0844
2017-06-20,187.2003
2017-06-19,186.2296
2017-06-16,184.1351
2017-06-15,182.5490
2017-06-14,180.7016
2017-06-13,179.8119
2017-06-12,179.2287
2017-06-09,178.9769
2017-06-08,178.5060
2017-06-07,177.7962
2017-06-06,177.8301
2017-06-05,178.6472
2017-06-02,178.3537
2017-06-01,176.9940
2017-05-31,176.7178
2017-05-30,176.0117
2017-05-26,175.3446
2017-05-25,174.4534
2017-05-24,172.7633
2017-05-23,171.3805
2017-05-22,170.4492
2017-05-19,168.9924
2017-05-18,168.7470
2017-05-17,170.5850
2017-05-16,172.4721
2017-05-15,172.7842
2017-05-12,173.4191
2017-05-11,173.7718
2017-05-10,173.7976
2017-05-09,174.2420
2017-05-08,173.3631
2017-05-05,172.5404
2017-05-04,171.8880
2017-05-03,172.0752
2017-05-02,172.0772
2017-05-01,171.9637
2017-04-28,172.3572
2017-04-27,171.2989
2017-04-26,170.6404
2017-04-25,170.5153
2017-04-24,169.1056
2017-04-21,167.8564
2017-04-20,167.0151
2017-04-19,166.4203
2017-04-18,166.0910
2017-04-17,165.9433
2017-04-13,164.9952
2017-04-12,165.7435
2017-04-11,166.5864
2017-04-10,166.2428
2017-04-07,166.3582
2017-04-06,165.7131
2017-04-05,165.6911
2017-04-04,165.8475
2017-04-03,165.0733
2017-03-31,165.2382
2017-03-30,165.3777
2017-03-29,164.9118
2017-03-28,164.4867
2017-03-27,164.0893
2017-03-24,164.3683
2017-03-23,165.0343
2017-03-22,165.1874
2017-03-21,165.6586
2017-03-20,167.0526
2017-03-17,166.9976
2017-03-16,166.5043
2017-03-15,167.0125
2017-03-14,167.4696
2017-03-13,168.1491
2017-03-10,168.9470
2017-03-09,170.3079
2017-03-08,171.0657
2017-03-07,171.3329
2017-03-06,171.4033
2017-03-03,172.0119
2017-03-02,171.9108
2017-03-01,171.0092
2017-02-28,168.8510
2017-02-27,167.7352
2017-02-24,166.3625
2017-02-23,165.3619
2017-02-22,164.0309
2017-02-21,162.7958
2017-02-17,160.6513
2017-02-16,159.1035
2017-02-15,157.8671
2017-02-14,156.8642
2017-02-13,155.7760
2017-02-10,154.3734
2017-02-09,153.3651
2017-02-08,153.0515
2017-02-07,152.8419
2017-02-06,151.7075
2017-02-03,151.5778
2017-02-02,152.3479
2017-02-01,153.5278
2017-01-31,154.1262
2017-01-30,155.2334
2017-01-27,155.3738
2017-01-26,154.0756
2017-01-25,151.1100
2017-01-24,147.7167
2017-01-23,146.8992
2017-01-20,147.3660
2017-01-19,146.9920
2017-01-18,146.7582
2017-01-17,146.8282
2017-01-13,147.3234
2017-01-12,147.3099
2017-01-11,147.5925
2017-01-10,147.2786
2017-01-09,146.9777
2017-01-06,146.9576
2017-01-05,146.4005
2017-01-04,145.7843
2017-01-03,144.9078
2016-12-30,144.6329
2016-12-29,145.0282
2016-12-28,145.5950
2016-12-27,146.1472
2016-12-23,146.0565
2016-12-22,145.6607
2016-12-21,145.2379
2016-12-20,144.5499
2016-12-19,144.1681
2016-12-16,143.6977
2016-12-15,144.0115
2016-12-14,144.8780
2016-12-13,145.6415
2016-12-12,145.2971
2016-12-09,144.3567
2016-12-08,143.2707
2016-12-07,142.2511
2016-12-06,141.4377
2016-12-05,141.3407
2016-12-02,141.1666
2016-12-01,140.7664
2016-11-30,140.0002
2016-11-29,139.9204
2016-11-28,139.0441
2016-11-25,138.8282
2016-11-23,138.2573
2016-11-22,137.5186
2016-11-21,136.4922
2016-11-18,136.4682
2016-11-17,136.7818
2016-11-16,137.7888
2016-11-15,138.4580
2016-11-14,138.2449
2016-11-11,136.5843
2016-11-10,134.8839
2016-11-09,132.7575
2016-11-08,131.1413
2016-11-07,130.4909
2016-11-04,129.6481
2016-11-03,130.5189
2016-11-02,131.4497
2016-11-01,132.2779
2016-10-31,132.3459
2016-10-28,132.2778
2016-10-27,131.6466
2016-10-26,130.3527
2016-10-25,126.9135
2016-10-24,125.7575
2016-10-21,124.9547
2016-10-20,124.8411
2016-10-19,124.4954
2016-10-18,123.7309
2016-10-17,123.2358
2016-10-14,123.1599
2016-10-13,123.3326
2016-10-12,123.6298
2016-10-11,124.1582
2016-10-10,124.5147
2016-10-07,123.6665
2016-10-06,123.5641
2016-10-05,122.9850
2016-10-04,121.9130
2016-10-03,121.7620
2016-09-30,121.4101
2016-09-29,121.2383
2016-09-28,121.3750
2016-09-27,120.7864
2016-09-26,120.4337
2016-09-23,120.3370
2016-09-22,119.4154
2016-09-21,117.9888
2016-09-20,116.7183
2016-09-19,116.6155
2016-09-16,116.7388
2016-09-15,117.4910
2016-09-14,118.0260
2016-09-13,118.9531
2016-09-12,119.7110
2016-09-09,120.0391
2016-09-08,121.5388
2016-09-07,121.0721
2016-09-06,120.5601
2016-09-02,119.6251
2016-09-01,119.4348
2016-08-31,120.0066
2016-08-30,121.1973
2016-08-29,122.1637
2016-08-26,122.3279
2016-08-25,122.9989
2016-08-24,123.5275
2016-08-23,124.0995
2016-08-22,124.3842
2016-08-19,124.2317
2016-08-18,124.2904
2016-08-17,123.9710
2016-08-16,123.6106
2016-08-15,122.8491
2016-08-12,121.8916
2016-08-11,121.4160
2016-08-10,120.7669
2016-08-09,120.2599
2016-08-08,119.9866
2016-08-05,119.8858
2016-08-04,120.0578
2016-08-03,120.6671
2016-08-02,121.1892
2016-08-01,122.1346
2016-07-29,122.5324
2016-07-28,122.8133
2016-07-27,123.5770
2016-07-26,122.8335
2016-07-25,122.3488
2016-07-22,122.7371
2016-07-21,122.9087
2016-07-20,123.0309
2016-07-19,122.3773
2016-07-18,121.3456
2016-07-15,120.4858
2016-07-14,119.7783
2016-07-13,119.1863
2016-07-12,119.1396
2016-07-11,118.5915
2016-07-08,116.9923
2016-07-07,115.8207
2016-07-06,115.9046
2016-07-05,116.1938
2016-07-01,116.6487
2016-06-30,115.6915
2016-06-29,114.2296
2016-06-28,113.9354
2016-06-27,115.5181
2016-06-24,118.6748
2016-06-23,121.0230
2016-06-22,120.1600
2016-06-21,119.9402
2016-06-20,119.7405
2016-06-17,118.6730
2016-06-16,118.8842
2016-06-15,119.4660
2016-06-14,119.8222
2016-06-13,120.1063
2016-06-10,120.8309
2016-06-09,121.0834
2016-06-08,120.1743
2016-06-07,118.8224
2016-06-06,117.4401
2016-06-03,115.4178
2016-06-02,115.2435
2016-06-01,115.3799
2016-05-31,115.9256
2016-05-27,116.9588
2016-05-26,116.6649
2016-05-25,116.2421
2016-05-24,115.9789
2016-05-23,116.5227
2016-05-20,117.3767
2016-05-19,118.8389
2016-05-18,120.6289
2016-05-17,121.5050
2016-05-16,121.8229
2016-05-13,121.2994
2016-05-12,121.7354
2016-05-11,120.9426
2016-05-10,120.6187
2016-05-09,119.7426
2016-05-06,120.0485
2016-05-05,119.8015
2016-05-04,120.1571
2016-05-03,121.3959
2016-05-02,122.2151
2016-04-29,122.4333
2016-04-28,122.1892
2016-04-27,121.7354
2016-04-26,119.5983
2016-04-25,118.7222
2016-04-22,118.9105
2016-04-21,118.9758
2016-04-20,119.2208
2016-04-19,119.6337
2016-04-18,118.8998
2016-04-15,118.1888
2016-04-14,117.6037
2016-04-13,116.8779
2016-04-12,115.6181
2016-04-11,114.7883
2016-04-08,114.5523
2016-04-07,114.2803
2016-04-06,114.4817
2016-04-05,114.2902
2016-04-04,114.6356
2016-04-01,115.6432
2016-03-31,116.8135
2016-03-30,118.5788
2016-03-29,120.1668
2016-03-28,121.0411
2016-03-24,121.9638
2016-03-23,122.6584
2016-03-22,123.0264
2016-03-21,121.9564
2016-03-18,119.6817
2016-03-17,117.2580
2016-03-16,115.4780
2016-03-15,114.5977
2016-03-14,113.8924
2016-03-11,112.7298
2016-03-10,111.9295
2016-03-09,111.6592
2016-03-08,111.1932
2016-03-07,110.6973
2016-03-04,109.5184
2016-03-03,108.7893
2016-03-02,108.5110
2016-03-01,107.9911
2016-02-29,106.9589
2016-02-26,106.4546
2016-02-25,105.6772
2016-02-24,105.3132
2016-02-23,105.5025
2016-02-22,104.9710
2016-02-19,103.8883
2016-02-18,103.6692
2016-02-17,101.9386
2016-02-16,100.2366
2016-02-12,100.1580
2016-02-11,102.6383
2016-02-10,106.5651
2016-02-09,107.6392
2016-02-08,108.4103
2016-02-05,109.2237
2016-02-04,108.5894
2016-02-03,107.0657
2016-02-02,105.9535
2016-02-01,107.0572
2016-01-29,106.4037
2016-01-28,106.4701
2016-01-27,108.0347
2016-01-26,111.3787
2016-01-25,109.5897
2016-01-22,109.5273
2016-01-21,109.2907
2016-01-20,109.9172
2016-01-19,111.8628
2016-01-15,112.6367
2016-01-14,114.2946
2016-01-13,114.8513
2016-01-12,116.5802
2016-01-11,117.1042
2016-01-08,119.1611
2016-01-07,122.5596
2016-01-06,125.9284
2016-01-05,127.5012
2016-01-04,128.5304
2015-12-31,130.4133
2015-12-30,130.7181
2015-12-29,130.0417
2015-12-28,128.4613
2015-12-24,127.8344
2015-12-23,127.5599
2015-12-22,126.8992
2015-12-21,127.0176
2015-12-18,128.1725
2015-12-17,130.7374
2015-12-16,130.9518
2015-12-15,129.7459
2015-12-14,128.9507
2015-12-11,129.9542
2015-12-10,130.5097
2015-12-09,130.2920
2015-12-08,131.3108
2015-12-07,132.3820
2015-12-04,131.8806
2015-12-03,131.1117
2015-12-02,131.7571
2015-12-01,131.8762
2015-11-30,131.5861
2015-11-27,132.5347
2015-11-25,133.0163
2015-11-24,133.4006
2015-11-23,133.1823
2015-11-20,132.9884
2015-11-19,132.0095
2015-11-18,130.6233
2015-11-17,129.1497
2015-11-16,128.3302
2015-11-13,128.1793
2015-11-12,129.1256
2015-11-11,130.6042
2015-11-10,131.3333
2015-11-09,132.3028
2015-11-06,133.1930
2015-11-05,133.2559
2015-11-04,133.2376
2015-11-03,132.9716
2015-11-02,133.0628
2015-10-30,132.8762
2015-10-29,132.6454
2015-10-28,132.6671
2015-10-27,132.0928
2015-10-26,130.7022
2015-10-23,129.5128
2015-10-22,127.5854
2015-10-21,124.8359
2015-10-20,123.7466
2015-10-19,123.4569
2015-10-16,123.2472
2015-10-15,123.3671
2015-10-14,123.5986
2015-10-13,125.7359
2015-10-12,125.1197
2015-10-09,123.8167
2015-10-08,122.3335
2015-10-07,120.4214
2015-10-06,118.7279
2015-10-05,117.6184
2015-10-02,116.3424
2015-10-01,115.3644
2015-09-30,115.1509
2015-09-29,114.7201
2015-09-28,115.5010
2015-09-25,117.1202
2015-09-24,117.8606
2015-09-23,119.7500
2015-09-22,121.3945
2015-09-21,122.3917
2015-09-18,122.5717
2015-09-17,122.6962
2015-09-16,121.9581
2015-09-15,120.9141
2015-09-14,119.8254
2015-09-11,119.2714
2015-09-10,118.2642
2015-09-09,117.4238
2015-09-08,116.7246
2015-09-04,115.0293
2015-09-03,115.0298
2015-09-02,114.3849
2015-09-01,113.8043
2015-08-31,115.0194
2015-08-28,115.0519
2015-08-27,113.7675
2015-08-26,112.9403
2015-08-25,113.5334
2015-08-24,117.0256
2015-08-21,121.4324
2015-08-20,125.4148
2015-08-19,128.2053
2015-08-18,128.9333
2015-08-17,128.8684
2015-08-14,128.8453
2015-08-13,128.4006
2015-08-12,127.8969
2015-08-11,128.5665
2015-08-10,128.5700
2015-08-07,127.4760
2015-08-06,127.9120
2015-08-05,127.7165
2015-08-04,126.7556
2015-08-03,126.7352
2015-07-31,126.6472
2015-07-30,126.2708
2015-07-29,126.4525
2015-07-28,126.1056
2015-07-27,127.0376
2015-07-24,128.9192
2015-07-23,129.9008
2015-07-22,130.1033
2015-07-21,130.1433
2015-07-20,131.0160
2015-07-17,131.1996
2015-07-16,131.2950
2015-07-15,130.3412
2015-07-14,129.7723
2015-07-13,128.3229
2015-07-10,126.7806
2015-07-09,125.7351
2015-07-08,125.1774
2015-07-07,124.8828
2015-07-06,123.7412
2015-07-02,123.6659
2015-07-01,123.8025
2015-06-30,123.7655
2015-06-29,124.9754
2015-06-26,126.8045
2015-06-25,127.2907
2015-06-24,128.0145
2015-06-23,128.7232
2015-06-22,128.8653
2015-06-19,128.2554
2015-06-18,127.6333
2015-06-17,126.5210
2015-06-16,126.0128
2015-06-15,125.9010
2015-06-12,125.7634
2015-06-11,125.2624
2015-06-10,124.4487
2015-06-09,124.0872
2015-06-08,124.5161
2015-06-05,124.8907
2015-06-04,125.4482
2015-06-03,126.0486
2015-06-02,125.4267
2015-06-01,124.9041
2015-05-29,125.4017
2015-05-28,126.6500
2015-05-27,127.4793
2015-05-26,128.3465
2015-05-22,129.7625
2015-05-21,130.6438
2015-05-20,130.3961
2015-05-19,130.5344
2015-05-18,130.3122
2015-05-15,130.1323
2015-05-14,129.7141
2015-05-13,128.4154
2015-05-12,127.8722
2015-05-11,127.1910
2015-05-08,125.9460
2015-05-07,124.4383
2015-05-06,124.6887
2015-05-05,125.4633
2015-05-04,126.1778
2015-05-01,126.7128
2015-04-30,127.2545
2015-04-29,128.9682
2015-04-28,129.9481
2015-04-27,130.6805
2015-04-24,131.6644
2015-04-23,132.8170
2015-04-22,133.6805
2015-04-21,134.1833
2015-04-20,133.6590
2015-04-17,133.2769
2015-04-16,134.5291
2015-04-15,134.9646
2015-04-14,135.3009
2015-04-13,135.2890
2015-04-10,135.1981
2015-04-09,134.3360
2015-04-08,133.5877
2015-04-07,132.4974
2015-04-06,131.5078
2015-04-02,130.9033
2015-04-01,131.0419
2015-03-31,131.6877
2015-03-30,131.8507
2015-03-27,130.6122
2015-03-26,131.1458
2015-03-25,132.4286
2015-03-24,134.3550
2015-03-23,135.2103
2015-03-20,135.7885
2015-03-19,135.6291
2015-03-18,135.6034
2015-03-17,134.5934
2015-03-16,133.8239
2015-03-13,133.2082
2015-03-12,133.5774
2015-03-11,133.8842
2015-03-10,134.8777
2015-03-09,135.6123
2015-03-06,135.3075
2015-03-05,135.7964
2015-03-04,135.6876
2015-03-03,135.5552
2015-03-02,134.5972
2015-02-27,134.1943
2015-02-26,135.3056
2015-02-25,136.3623
2015-02-24,137.0601
2015-02-23,137.1374
2015-02-20,136.8673
2015-02-19,134.1854
2015-02-18,132.7675
2015-02-17,132.0723
2015-02-13,131.6640
2015-02-12,131.0501
2015-02-11,130.9815
2015-02-10,130.8369
2015-02-09,130.9227
2015-02-06,131.1290
2015-02-05,130.9664
2015-02-04,130.1288
2015-02-03,129.4410
2015-02-02,128.0858
2015-01-30,126.4505
2015-01-29,124.3055
2015-01-28,119.5171
2015-01-27,117.0948
2015-01-26,117.6462
2015-01-23,117.4575
2015-01-22,116.7798
2015-01-21,115.1169
2015-01-20,114.5192
2015-01-16,114.3160
2015-01-15,114.2607
2015-01-14,114.5392
2015-01-13,114.7863
2015-01-12,114.6559
2015-01-09,114.6032
2015-01-08,114.0965
2015-01-07,113.1693
2015-01-06,113.1318
2015-01-05,114.2249
2015-01-02,114.9111
2014-12-31,115.3332
2014-12-30,115.8528
2014-12-29,115.4295
2014-12-26,114.4263
2014-12-24,113.2382
2014-12-23,111.6452
2014-12-22,109.9737
2014-12-19,108.5841
2014-12-18,107.7599
2014-12-17,106.9696
2014-12-16,106.2949
2014-12-15,105.9446
2014-12-12,106.8966
2014-12-11,109.2633
2014-12-10,111.3894
2014-12-09,113.8906
2014-12-08,114.6961
2014-12-05,115.5461
2014-12-04,115.6737
2014-12-03,116.3736
2014-12-02,116.9953
2014-12-01,117.6748
2014-11-28,118.5263
2014-11-26,118.5086
2014-11-25,118.0962
2014-11-24,117.3216
2014-11-21,116.1500
2014-11-20,115.3583
2014-11-19,114.6951
2014-11-18,113.6472
2014-11-17,112.5486
2014-11-14,112.1453
2014-11-13,111.2054
2014-11-12,109.9396
2014-11-11,109.5795
2014-11-10,109.3061
2014-11-07,109.2859
2014-11-06,109.3257
2014-11-05,109.2613
2014-11-04,109.3250
2014-11-03,108.8443
2014-10-31,107.9741
2014-10-30,107.3090
2014-10-29,106.9455
2014-10-28,106.8336
2014-10-27,106.3605
2014-10-24,106.5400
2014-10-23,106.7463
2014-10-22,107.1796
2014-10-21,108.1513
2014-10-20,106.2676
2014-10-17,105.1424
2014-10-16,104.1648
2014-10-15,104.5318
2014-10-14,105.2322
2014-10-13,105.1417
2014-10-10,106.1835
2014-10-09,107.2030
2014-10-08,108.0494
2014-10-07,108.0687
2014-10-06,109.1235
2014-10-03,109.0162
2014-10-02,108.8494
2014-10-01,109.9324
2014-09-30,111.2738
2014-09-29,111.6792
2014-09-26,111.4573
2014-09-25,111.1665
2014-09-24,111.6326
2014-09-23,111.4670
2014-09-22,111.9020
2014-09-19,111.7985
2014-09-18,111.1837
2014-09-17,110.7038
2014-09-16,110.4626
2014-09-15,110.3585
2014-09-12,110.7884
2014-09-11,111.0355
2014-09-10,110.9742
2014-09-09,110.5196
2014-09-08,109.8363
2014-09-05,108.9603
2014-09-04,109.5978
2014-09-03,110.0962
2014-09-02,110.5418
2014-08-29,111.4383
2014-08-28,111.9367
2014-08-27,112.4100
2014-08-26,112.3694
2014-08-25,111.9582
2014-08-22,111.3861
2014-08-21,110.9259
2014-08-20,110.1026
2014-08-19,108.8641
2014-08-18,107.9760
2014-08-15,106.9434
2014-08-14,106.4279
2014-08-13,105.0810
2014-08-12,104.3305
2014-08-11,104.1242
2014-08-08,103.6653
2014-08-07,103.1441
2014-08-06,102.9148
2014-08-05,103.5461
2014-08-04,103.3053
2014-08-01,103.8384
2014-07-31,104.4813
2014-07-30,105.4842
2014-07-29,106.0184
2014-07-28,106.8840
2014-07-25,107.8162
2014-07-24,109.1751
2014-07-23,110.5211
2014-07-22,111.1740
2014-07-21,110.3722
2014-07-18,110.0225
2014-07-17,109.9021
2014-07-16,110.7597
2014-07-15,111.1367
2014-07-14,110.7152
2014-07-11,109.8550
2014-07-10,109.4412
2014-07-09,109.6281
2014-07-08,109.9538
2014-07-07,110.4823
2014-07-03,109.9771
2014-07-02,109.6286
2014-07-01,109.7090
2014-06-30,109.6129
2014-06-27,110.1069
2014-06-26,110.1858
2014-06-25,110.7182
2014-06-24,112.1713
2014-06-23,113.1965
2014-06-20,113.7956
2014-06-19,114.0163
2014-06-18,113.9846
2014-06-17,114.1985
2014-06-16,114.5967
2014-06-13,115.1924
2014-06-12,116.2634
2014-06-11,117.9210
2014-06-10,119.2374
2014-06-09,119.2928
2014-06-06,118.8826
2014-06-05,118.0283
2014-06-04,117.5235
2014-06-03,117.5737
2014-06-02,117.2562
2014-05-30,116.7010
2014-05-29,116.1873
2014-05-28,115.4293
2014-05-27,114.7281
2014-05-23,113.7496
2014-05-22,113.3072
2014-05-21,112.9800
2014-05-20,113.0089
2014-05-19,113.8489
2014-05-16,114.0443
2014-05-15,114.6094
2014-05-14,115.1555
2014-05-13,114.8544
2014-05-12,114.0623
2014-05-09,113.3126
2014-05-08,113.0120
2014-05-07,112.8151
2014-05-06,112.5899
2014-05-05,112.3376
2014-05-02,111.2539
2014-05-01,110.7717
2014-04-30,110.8752
2014-04-29,110.6657
2014-04-28,110.6881
2014-04-25,111.4352
2014-04-24,111.5326
2014-04-23,110.9003
2014-04-22,109.4465
