Dates,MIDPOINT Values
2018-12-06,326.6470
2018-12-04,326.6470
2018-12-03,326.6470
2018-11-30,320.2334
2018-11-29,318.1927
2018-11-28,319.2422
2018-11-27,321.5695
2018-11-26,325.2233
2018-11-23,331.2045
2018-11-21,334.3287
2018-11-20,334.5134
2018-11-19,336.0876
2018-11-16,343.3807
2018-11-15,346.1113
2018-11-14,347.6418
2018-11-13,349.9692
2018-11-12,349.3830
2018-11-09,342.4572
2018-11-08,342.4572
2018-11-07,342.2347
2018-11-06,339.5504
2018-11-05,338.2446
2018-11-02,338.2446
2018-11-01,338.2446
2018-10-31,338.2446
2018-10-30,339.0813
2018-10-29,340.4113
2018-10-26,347.4049
2018-10-25,347.4049
2018-10-24,347.4049
2018-10-23,347.4049
2018-10-22,358.5869
2018-10-19,358.8819
2018-10-18,360.1152
2018-10-17,361.8176
2018-10-16,362.9349
2018-10-15,362.9349
2018-10-12,362.9349
2018-10-11,362.9349
2018-10-10,367.4231
2018-10-09,366.2817
2018-10-08,366.2817
2018-10-05,366.2817
2018-10-04,366.2817
2018-10-03,366.2817
2018-10-02,363.4137
2018-10-01,360.7391
2018-09-28,352.1882
2018-09-27,352.1882
2018-09-26,351.9464
2018-09-25,350.9549
2018-09-24,347.0083
2018-09-21,345.3687
2018-09-20,343.0617
2018-09-19,341.9784
2018-09-18,341.1852
2018-09-17,339.3570
2018-09-14,339.3570
2018-09-13,337.2579
2018-09-12,336.2665
2018-09-11,335.2315
2018-09-10,336.4261
2018-09-07,336.8759
2018-09-06,336.8759
2018-09-05,336.8759
2018-09-04,336.8904
2018-08-31,336.8904
2018-08-30,338.6363
2018-08-29,338.4332
2018-08-28,331.5557
2018-08-27,331.5557
2018-08-24,331.5557
2018-08-23,331.5557
2018-08-22,331.5557
2018-08-21,331.5557
2018-08-20,330.0903
2018-08-17,329.2601
2018-08-16,329.2601
2018-08-15,329.2601
2018-08-14,333.4147
2018-08-13,335.1184
2018-08-10,335.6262
2018-08-09,339.8042
2018-08-08,340.3528
2018-08-07,340.3528
2018-08-06,340.3528
2018-08-03,341.2528
2018-08-02,341.8736
2018-08-01,342.5137
2018-07-31,342.5137
2018-07-30,342.5137
2018-07-27,343.5772
2018-07-26,342.1816
2018-07-25,339.8908
2018-07-24,337.2776
2018-07-23,337.2776
2018-07-20,337.2776
2018-07-19,334.4093
2018-07-18,333.7067
2018-07-17,331.9742
2018-07-16,331.5988
2018-07-13,329.0433
2018-07-12,327.2964
2018-07-11,325.7997
2018-07-10,325.7997
2018-07-09,323.2779
2018-07-06,321.8293
2018-07-05,321.8293
2018-07-03,323.6485
2018-07-02,323.6485
2018-06-29,329.4476
2018-06-28,330.9587
2018-06-27,333.1436
2018-06-26,334.4960
2018-06-25,337.7540
2018-06-22,341.0169
2018-06-21,341.0169
2018-06-20,342.6821
2018-06-19,342.9805
2018-06-18,349.5352
2018-06-15,351.0463
2018-06-14,350.4880
2018-06-13,348.2935
2018-06-12,348.2935
2018-06-11,348.2935
2018-06-08,348.2935
2018-06-07,348.2935
2018-06-06,348.2935
2018-06-05,343.0815
2018-06-04,344.6167
2018-06-01,344.1692
2018-05-31,340.7571
2018-05-30,339.2315
2018-05-29,339.2315
2018-05-25,339.2315
2018-05-24,339.2315
2018-05-23,339.2315
2018-05-22,339.2315
2018-05-21,337.1749
2018-05-18,331.0678
2018-05-17,325.9855
2018-05-16,324.1945
2018-05-15,321.0818
2018-05-14,321.0818
2018-05-11,320.8316
2018-05-10,320.8316
2018-05-09,320.2186
2018-05-08,319.4333
2018-05-07,319.4333
2018-05-04,319.4333
2018-05-03,319.4333
2018-05-02,319.4333
2018-05-01,321.7654
2018-04-30,321.7654
2018-04-27,321.7654
2018-04-26,321.7654
2018-04-25,321.7654
2018-04-24,320.0606
2018-04-23,320.0606
2018-04-20,317.7237
2018-04-19,317.7237
2018-04-18,317.7237
2018-04-17,316.0380
2018-04-16,316.0380
2018-04-13,316.0189
2018-04-12,316.0189
2018-04-11,314.3428
2018-04-10,314.3428
2018-04-09,314.3428
2018-04-06,314.3428
2018-04-05,314.1465
2018-04-04,314.4817
2018-04-03,314.7355
2018-04-02,314.7355
2018-03-29,314.7355
2018-03-28,314.7355
2018-03-27,314.7355
2018-03-26,315.2335
2018-03-23,317.8769
2018-03-22,322.8237
2018-03-21,327.7896
2018-03-20,327.7896
2018-03-19,327.7896
2018-03-16,327.7896
2018-03-15,327.7896
2018-03-14,327.9237
2018-03-13,335.6336
2018-03-12,339.4406
2018-03-09,339.6705
2018-03-08,339.6705
2018-03-07,339.6705
2018-03-06,339.6705
2018-03-05,339.6705
2018-03-02,339.6705
2018-03-01,342.0745
2018-02-28,339.7567
2018-02-27,338.9474
2018-02-26,338.3919
2018-02-23,330.1792
2018-02-22,328.5654
2018-02-21,328.5654
2018-02-20,328.5654
2018-02-16,327.3792
2018-02-15,327.3792
2018-02-14,326.7270
2018-02-13,326.7270
2018-02-12,326.7270
2018-02-09,326.7270
2018-02-08,326.7270
2018-02-07,326.7270
2018-02-06,326.7270
2018-02-05,326.7270
2018-02-02,329.4949
2018-02-01,329.4949
2018-01-31,328.2705
2018-01-30,326.6698
2018-01-29,326.6698
2018-01-26,326.6698
2018-01-25,323.5398
2018-01-24,319.7953
2018-01-23,318.9235
2018-01-22,314.9788
2018-01-19,314.3548
2018-01-18,308.5569
2018-01-17,308.5569
2018-01-16,301.5062
2018-01-12,300.6677
2018-01-11,296.8136
2018-01-10,293.0691
2018-01-09,292.1972
2018-01-08,288.2526
2018-01-05,287.6285
2018-01-04,282.4167
2018-01-03,282.4167
2018-01-02,282.4167
2017-12-29,281.9546
2017-12-28,281.9260
2017-12-27,280.9541
2017-12-26,280.0490
2017-12-22,276.8189
2017-12-21,276.8189
2017-12-20,276.2520
2017-12-19,274.1797
2017-12-18,272.3503
2017-12-15,271.3022
2017-12-14,269.2918
2017-12-13,268.3199
2017-12-12,266.4238
2017-12-11,263.8751
2017-12-08,262.7269
2017-12-07,260.8547
2017-12-06,258.8871
2017-12-05,258.7442
2017-12-04,258.4965
2017-12-01,256.8100
2017-11-30,256.8100
2017-11-29,253.2370
2017-11-28,252.3747
2017-11-27,251.8983
2017-11-24,251.4648
2017-11-22,251.4648
2017-11-21,251.4648
2017-11-20,250.3734
2017-11-17,250.3734
2017-11-16,250.1317
2017-11-15,250.1317
2017-11-14,248.5918
2017-11-13,248.3454
2017-11-10,248.3454
2017-11-09,247.6251
2017-11-08,247.6251
2017-11-07,247.6251
2017-11-06,247.5635
2017-11-03,247.5635
2017-11-02,247.5635
2017-11-01,247.5635
2017-10-31,247.5635
2017-10-30,247.5635
2017-10-27,247.5635
2017-10-26,248.4828
2017-10-25,248.4828
2017-10-24,248.5870
2017-10-23,247.9947
2017-10-20,247.8857
2017-10-19,246.5400
2017-10-18,246.5400
2017-10-17,245.2938
2017-10-16,245.1517
2017-10-13,245.1517
2017-10-12,244.5594
2017-10-11,244.3367
2017-10-10,244.0950
2017-10-09,242.8867
2017-10-06,242.8867
2017-10-05,242.8867
2017-10-04,241.7305
2017-10-03,241.7305
2017-10-02,241.1430
2017-09-29,241.1430
2017-09-28,239.5035
2017-09-27,237.7171
2017-09-26,236.1534
2017-09-25,235.5137
2017-09-22,235.5137
2017-09-21,234.4665
2017-09-20,233.0213
2017-09-19,231.0928
2017-09-18,231.0928
2017-09-15,229.1595
2017-09-14,227.3731
2017-09-13,225.8094
2017-09-12,225.1745
2017-09-11,225.1745
2017-09-08,225.1271
2017-09-07,225.1271
2017-09-06,225.1271
2017-09-05,225.7289
2017-09-01,225.6294
2017-08-31,225.6294
2017-08-30,225.5867
2017-08-29,225.5867
2017-08-28,225.2361
2017-08-25,225.2361
2017-08-24,224.8997
2017-08-23,223.9520
2017-08-22,223.9520
2017-08-21,223.6771
2017-08-18,223.6771
2017-08-17,223.6771
2017-08-16,223.6771
2017-08-15,223.6771
2017-08-14,223.4937
2017-08-11,224.5440
2017-08-10,224.5440
2017-08-09,225.2216
2017-08-08,224.1478
2017-08-07,214.2617
2017-08-04,214.1299
2017-08-03,214.1110
2017-08-02,213.2350
2017-08-01,213.2350
2017-07-31,212.2742
2017-07-28,211.7137
2017-07-27,211.5865
2017-07-26,207.0839
2017-07-25,197.1978
2017-07-24,197.0660
2017-07-21,195.9780
2017-07-20,194.6357
2017-07-19,194.2165
2017-07-18,193.3310
2017-07-17,191.9699
2017-07-14,191.3435
2017-07-13,190.2319
2017-07-12,190.2319
2017-07-11,190.1519
2017-07-10,189.0639
2017-07-07,188.3150
2017-07-06,188.2491
2017-07-05,188.2491
2017-07-03,188.2491
2017-06-30,188.2491
2017-06-29,187.7687
2017-06-28,187.3024
2017-06-27,185.8565
2017-06-26,185.2489
2017-06-23,184.7355
2017-06-22,183.4215
2017-06-21,183.2613
2017-06-20,182.3570
2017-06-19,181.7212
2017-06-16,180.4778
2017-06-15,180.0115
2017-06-14,178.5656
2017-06-13,177.9580
2017-06-12,177.5529
2017-06-09,177.4776
2017-06-08,177.4776
2017-06-07,176.8465
2017-06-06,176.0175
2017-06-05,176.0175
2017-06-02,174.7317
2017-06-01,171.9246
2017-05-31,171.9246
2017-05-30,171.6609
2017-05-26,171.6609
2017-05-25,171.6609
2017-05-24,170.8037
2017-05-23,170.1867
2017-05-22,170.9084
2017-05-19,170.9084
2017-05-18,170.9084
2017-05-17,171.5583
2017-05-16,172.9156
2017-05-15,172.9156
2017-05-12,172.5978
2017-05-11,172.5978
2017-05-10,172.5978
2017-05-09,172.2800
2017-05-08,171.8640
2017-05-05,171.3920
2017-05-04,170.6863
2017-05-03,170.1815
2017-05-02,169.7609
2017-05-01,169.5038
2017-04-28,169.5038
2017-04-27,167.8447
2017-04-26,167.8447
2017-04-25,167.8447
2017-04-24,167.1670
2017-04-21,166.3818
2017-04-20,165.8771
2017-04-19,165.7462
2017-04-18,165.7462
2017-04-17,165.7462
2017-04-13,165.6668
2017-04-12,165.8677
2017-04-11,166.1482
2017-04-10,166.1482
2017-04-07,165.8911
2017-04-06,165.6901
2017-04-05,165.6901
2017-04-04,165.6901
2017-04-03,165.3536
2017-03-31,166.0126
2017-03-30,166.3445
2017-03-29,166.3445
2017-03-28,166.3445
2017-03-27,166.3445
2017-03-24,166.3445
2017-03-23,166.4099
2017-03-22,166.6295
2017-03-21,167.1764
2017-03-20,168.3494
2017-03-17,168.3494
2017-03-16,168.4242
2017-03-15,169.0411
2017-03-14,169.4711
2017-03-13,169.4711
2017-03-10,169.4711
2017-03-09,168.8822
2017-03-08,168.6112
2017-03-07,167.9101
2017-03-06,167.9101
2017-03-03,166.6716
2017-03-02,165.7836
2017-03-01,165.0779
2017-02-28,162.9841
2017-02-27,162.3905
2017-02-24,160.6192
2017-02-23,159.4368
2017-02-22,158.6096
2017-02-21,158.6096
2017-02-17,156.6984
2017-02-16,155.0783
2017-02-15,154.3077
2017-02-14,153.9338
2017-02-13,153.7142
2017-02-10,152.8729
2017-02-09,152.8864
2017-02-08,153.5443
2017-02-07,153.5443
2017-02-06,152.7520
2017-02-03,151.4963
2017-02-02,151.4963
2017-02-01,151.4963
2017-01-31,151.4963
2017-01-30,151.4175
2017-01-27,151.4175
2017-01-26,151.4175
2017-01-25,150.6021
2017-01-24,147.4467
2017-01-23,146.9740
2017-01-20,146.9740
2017-01-19,146.9138
2017-01-18,146.9138
2017-01-17,146.5895
2017-01-13,145.9917
2017-01-12,145.9917
2017-01-11,145.9917
2017-01-10,145.8527
2017-01-09,145.8527
2017-01-06,145.8527
2017-01-05,145.6720
2017-01-04,145.6303
2017-01-03,145.2550
2016-12-30,144.7083
2016-12-29,144.3700
2016-12-28,144.3700
2016-12-27,144.3700
2016-12-23,144.3700
2016-12-22,144.2171
2016-12-21,144.2171
2016-12-20,144.0688
2016-12-19,143.3599
2016-12-16,143.3229
2016-12-15,143.3229
2016-12-14,143.3229
2016-12-13,142.5815
2016-12-12,142.5815
2016-12-09,141.9050
2016-12-08,141.3953
2016-12-07,140.8022
2016-12-06,139.8894
2016-12-05,138.7311
2016-12-02,138.4206
2016-12-01,137.9480
2016-11-30,137.6005
2016-11-29,137.6005
2016-11-28,136.8591
2016-11-25,136.8591
2016-11-23,136.8360
2016-11-22,136.7248
2016-11-21,135.3857
2016-11-18,135.2661
2016-11-17,133.6614
2016-11-16,133.6614
2016-11-15,133.6614
2016-11-14,133.6614
2016-11-11,132.9802
2016-11-10,132.5957
2016-11-09,131.3910
2016-11-08,131.0865
2016-11-07,130.8474
2016-11-04,130.1254
2016-11-03,129.2886
2016-11-02,129.2886
2016-11-01,129.2886
2016-10-31,129.0449
2016-10-28,128.5391
2016-10-27,128.3091
2016-10-26,128.2540
2016-10-25,125.1548
2016-10-24,124.4328
2016-10-21,123.8489
2016-10-20,123.8489
2016-10-19,123.8489
2016-10-18,123.6925
2016-10-17,123.2741
2016-10-14,123.2741
2016-10-13,123.0396
2016-10-12,122.7131
2016-10-11,122.7131
2016-10-10,122.7131
2016-10-07,121.9590
2016-10-06,121.9590
2016-10-05,121.9590
2016-10-04,120.9060
2016-10-03,119.6323
2016-09-30,119.4208
2016-09-29,119.0621
2016-09-28,119.0621
2016-09-27,118.8966
2016-09-26,118.8966
2016-09-23,118.8966
2016-09-22,118.8966
2016-09-21,119.3702
2016-09-20,119.3702
2016-09-19,119.4116
2016-09-16,119.4116
2016-09-15,119.8576
2016-09-14,119.8576
2016-09-13,120.2530
2016-09-12,120.2530
2016-09-09,120.2530
2016-09-08,120.6761
2016-09-07,120.8140
2016-09-06,121.2049
2016-09-02,121.5957
2016-09-01,121.5957
2016-08-31,121.6003
2016-08-30,122.2257
2016-08-29,122.8786
2016-08-26,122.8786
2016-08-25,123.2235
2016-08-24,123.2327
2016-08-23,122.9016
2016-08-22,122.5641
2016-08-19,122.3635
2016-08-18,122.1537
2016-08-17,121.9165
2016-08-16,121.9165
2016-08-15,121.7602
2016-08-12,121.0429
2016-08-11,120.9969
2016-08-10,120.7981
2016-08-09,121.8470
2016-08-08,121.8470
2016-08-05,121.8470
2016-08-04,121.8470
2016-08-03,122.0249
2016-08-02,122.0249
2016-08-01,122.6360
2016-07-29,122.6360
2016-07-28,122.3852
2016-07-27,122.0021
2016-07-26,120.8391
2016-07-25,120.7798
2016-07-22,120.7798
2016-07-21,120.7707
2016-07-20,119.4390
2016-07-19,119.3158
2016-07-18,118.7549
2016-07-15,118.2806
2016-07-14,118.1210
2016-07-13,118.1210
2016-07-12,116.7208
2016-07-11,116.1781
2016-07-08,115.2888
2016-07-07,116.8668
2016-07-06,116.8668
2016-07-05,116.8668
2016-07-01,116.8668
2016-06-30,116.8668
2016-06-29,116.8668
2016-06-28,116.8668
2016-06-27,116.8668
2016-06-24,118.6089
2016-06-23,119.9087
2016-06-22,119.7035
2016-06-21,119.7035
2016-06-20,119.7035
2016-06-17,119.7035
2016-06-16,118.7959
2016-06-15,118.5542
2016-06-14,118.3535
2016-06-13,118.2350
2016-06-10,118.2350
2016-06-09,118.2350
2016-06-08,118.1894
2016-06-07,117.7014
2016-06-06,117.6877
2016-06-03,116.5065
2016-06-02,116.5065
2016-06-01,117.2727
2016-05-31,117.9887
2016-05-27,119.2748
2016-05-26,119.2748
2016-05-25,119.4025
2016-05-24,119.4025
2016-05-23,119.4025
2016-05-20,119.4025
2016-05-19,119.7172
2016-05-18,121.0443
2016-05-17,120.5135
2016-05-16,120.5135
2016-05-13,120.5135
2016-05-12,120.5135
2016-05-11,120.1870
2016-05-10,121.2184
2016-05-09,121.2184
2016-05-06,121.1551
2016-05-05,121.1551
2016-05-04,121.1506
2016-05-03,121.0737
2016-05-02,121.0737
2016-04-29,121.0737
2016-04-28,121.0737
2016-04-27,121.0737
2016-04-26,119.3366
2016-04-25,118.5857
2016-04-22,117.8800
2016-04-21,117.8664
2016-04-20,117.4684
2016-04-19,117.4684
2016-04-18,117.1472
2016-04-15,116.4732
2016-04-14,116.4732
2016-04-13,116.4732
2016-04-12,115.7177
2016-04-11,116.3556
2016-04-08,116.5410
2016-04-07,116.9165
2016-04-06,117.2512
2016-04-05,118.2736
2016-04-04,118.6083
2016-04-01,118.8797
2016-03-31,118.8797
2016-03-30,119.1647
2016-03-29,118.6174
2016-03-28,118.6083
2016-03-24,117.8348
2016-03-23,117.0703
2016-03-22,117.0341
2016-03-21,116.8034
2016-03-18,115.9439
2016-03-17,113.8902
2016-03-16,111.8139
2016-03-15,111.2665
2016-03-14,111.2575
2016-03-11,109.8371
2016-03-10,109.0636
2016-03-09,108.4393
2016-03-08,107.8829
2016-03-07,107.8829
2016-03-04,107.0551
2016-03-03,106.3585
2016-03-02,106.3585
2016-03-01,106.3585
2016-02-29,104.3952
2016-02-26,102.5903
2016-02-25,102.2375
2016-02-24,102.2375
2016-02-23,102.3310
2016-02-22,102.5954
2016-02-19,103.9802
2016-02-18,104.4508
2016-02-17,104.4508
2016-02-16,104.4508
2016-02-12,104.4508
2016-02-11,104.4508
2016-02-10,108.0335
2016-02-09,107.6436
2016-02-08,109.6155
2016-02-05,109.6155
2016-02-04,109.6155
2016-02-03,109.6155
2016-02-02,109.6155
2016-02-01,109.6155
2016-01-29,109.6155
2016-01-28,110.1488
2016-01-27,110.1488
2016-01-26,113.8595
2016-01-25,113.8595
2016-01-22,113.8595
2016-01-21,114.3480
2016-01-20,116.9563
2016-01-19,119.5243
2016-01-15,119.5243
2016-01-14,122.2177
2016-01-13,123.0334
2016-01-12,124.2927
2016-01-11,124.2927
2016-01-08,124.2927
2016-01-07,125.6461
2016-01-06,128.2544
2016-01-05,129.0029
2016-01-04,128.5906
2015-12-31,128.5906
2015-12-30,128.9312
2015-12-29,128.9312
2015-12-28,128.9312
2015-12-24,128.9312
2015-12-23,128.9312
2015-12-22,128.9312
2015-12-21,128.9312
2015-12-18,129.0835
2015-12-17,130.6387
2015-12-16,130.6387
2015-12-15,130.6387
2015-12-14,130.6387
2015-12-11,131.1944
2015-12-10,131.1944
2015-12-09,131.1944
2015-12-08,131.5977
2015-12-07,131.8039
2015-12-04,132.1400
2015-12-03,132.1400
2015-12-02,132.1400
2015-12-01,132.1400
2015-11-30,131.6784
2015-11-27,130.8582
2015-11-25,130.8358
2015-11-24,130.8358
2015-11-23,130.8358
2015-11-20,130.8358
2015-11-19,130.7641
2015-11-18,130.3339
2015-11-17,130.2936
2015-11-16,130.2936
2015-11-13,130.2936
2015-11-12,130.2936
2015-11-11,131.3916
2015-11-10,131.4633
2015-11-09,131.8352
2015-11-06,131.7567
2015-11-05,131.7567
2015-11-04,131.5829
2015-11-03,129.0173
2015-11-02,127.9884
2015-10-30,127.7835
2015-10-29,127.4182
2015-10-28,127.3247
2015-10-27,125.9127
2015-10-26,125.1287
2015-10-23,125.1287
2015-10-22,124.9550
2015-10-21,122.6744
2015-10-20,122.4473
2015-10-19,122.4473
2015-10-16,122.3582
2015-10-15,121.7079
2015-10-14,120.8393
2015-10-13,120.8393
2015-10-12,120.0108
2015-10-09,119.2981
2015-10-08,119.0041
2015-10-07,118.1044
2015-10-06,117.0398
2015-10-05,116.7681
2015-10-02,117.6590
2015-10-01,117.6901
2015-09-30,118.2959
2015-09-29,118.2959
2015-09-28,118.2959
2015-09-25,119.0175
2015-09-24,119.0175
2015-09-23,119.8727
2015-09-22,120.3092
2015-09-21,120.3092
2015-09-18,119.0220
2015-09-17,119.0220
2015-09-16,118.9106
2015-09-15,117.4763
2015-09-14,116.7503
2015-09-11,116.7503
2015-09-10,116.3717
2015-09-09,116.3717
2015-09-08,115.5031
2015-09-04,115.2448
2015-09-03,115.2448
2015-09-02,116.9285
2015-09-01,119.4674
2015-08-31,120.3048
2015-08-28,120.3048
2015-08-27,120.5230
2015-08-26,120.5230
2015-08-25,120.5230
2015-08-24,121.2803
2015-08-21,123.6366
2015-08-20,126.0018
2015-08-19,128.4071
2015-08-18,128.4071
2015-08-17,128.4071
2015-08-14,128.4071
2015-08-13,128.4071
2015-08-12,128.2724
2015-08-11,128.2724
2015-08-10,127.7413
2015-08-07,126.9907
2015-08-06,126.9907
2015-08-05,127.1013
2015-08-04,127.2607
2015-08-03,127.2607
2015-07-31,127.3713
2015-07-30,127.4245
2015-07-29,128.1548
2015-07-28,128.1548
2015-07-27,128.1548
2015-07-24,129.4960
2015-07-23,129.6820
2015-07-22,128.9383
2015-07-21,128.5488
2015-07-20,128.5488
2015-07-17,127.9291
2015-07-16,127.7919
2015-07-15,127.4643
2015-07-14,126.8048
2015-07-13,126.3046
2015-07-10,125.3573
2015-07-09,124.7686
2015-07-08,124.7686
2015-07-07,125.3352
2015-07-06,125.8973
2015-07-02,125.8973
2015-07-01,125.8973
2015-06-30,125.8973
2015-06-29,125.9018
2015-06-26,127.4776
2015-06-25,127.4776
2015-06-24,127.4776
2015-06-23,127.1810
2015-06-22,126.5082
2015-06-19,126.3665
2015-06-18,126.3665
2015-06-17,125.5034
2015-06-16,125.6716
2015-06-15,125.6716
2015-06-12,125.6716
2015-06-11,125.6716
2015-06-10,125.6716
2015-06-09,125.6716
2015-06-08,125.8575
2015-06-05,126.3001
2015-06-04,127.4245
2015-06-03,127.4245
2015-06-02,127.4245
2015-06-01,127.4245
2015-05-29,127.4245
2015-05-28,128.4957
2015-05-27,128.7037
2015-05-26,128.7037
2015-05-22,129.5934
2015-05-21,129.8679
2015-05-20,128.1238
2015-05-19,127.9246
2015-05-18,127.9246
2015-05-15,127.9246
2015-05-14,127.9246
2015-05-13,127.0084
2015-05-12,127.0084
2015-05-11,127.3069
2015-05-08,127.4344
2015-05-07,127.6983
2015-05-06,128.3448
2015-05-05,129.3476
2015-05-04,130.4779
2015-05-01,130.4779
2015-04-30,130.4779
2015-04-29,131.7138
2015-04-28,132.3119
2015-04-27,132.4394
2015-04-24,132.7033
2015-04-23,133.6929
2015-04-22,133.6929
2015-04-21,133.6929
2015-04-20,133.6929
2015-04-17,133.6929
2015-04-16,133.5522
2015-04-15,133.2707
2015-04-14,133.2707
2015-04-13,133.2707
2015-04-10,133.2707
2015-04-09,132.6417
2015-04-08,132.6154
2015-04-07,132.3251
2015-04-06,132.3735
2015-04-02,133.1167
2015-04-01,133.1167
2015-03-31,133.6577
2015-03-30,133.6577
2015-03-27,133.6577
2015-03-26,133.6577
2015-03-25,133.6841
2015-03-24,134.9771
2015-03-23,134.9771
2015-03-20,134.9771
2015-03-19,134.9771
2015-03-18,134.9771
2015-03-17,134.5461
2015-03-16,134.9068
2015-03-13,134.9068
2015-03-12,134.7660
2015-03-11,134.7660
2015-03-10,134.7660
2015-03-09,134.7660
2015-03-06,134.7660
2015-03-05,135.9711
2015-03-04,135.9711
2015-03-03,135.9711
2015-03-02,135.5621
2015-02-27,135.4785
2015-02-26,134.7572
2015-02-25,134.6825
2015-02-24,134.3371
2015-02-23,134.1361
2015-02-20,134.1361
2015-02-19,132.1305
2015-02-18,130.8385
2015-02-17,130.2887
2015-02-13,129.7855
2015-02-12,128.6752
2015-02-11,128.6004
2015-02-10,125.9952
2015-02-09,122.8654
2015-02-06,122.8654
2015-02-05,122.8654
2015-02-04,122.5070
2015-02-03,122.4764
2015-02-02,121.9562
2015-01-30,121.7639
2015-01-29,121.4841
2015-01-28,117.9260
2015-01-27,116.1775
2015-01-26,116.1775
2015-01-23,116.1775
2015-01-22,116.1775
2015-01-21,114.4902
2015-01-20,113.3581
2015-01-16,113.3581
2015-01-15,113.3581
2015-01-14,113.3581
2015-01-13,113.3712
2015-01-12,113.5723
2015-01-09,113.5723
2015-01-08,113.5723
2015-01-07,113.5723
2015-01-06,113.5723
2015-01-05,113.0040
2015-01-02,112.7592
2014-12-31,112.4926
2014-12-30,112.1385
2014-12-29,111.1900
2014-12-26,110.3288
2014-12-24,110.1584
2014-12-23,109.6295
2014-12-22,109.4677
2014-12-19,109.7387
2014-12-18,110.5824
2014-12-17,110.5824
2014-12-16,110.5824
2014-12-15,110.6130
2014-12-12,110.6611
2014-12-11,112.6587
2014-12-10,113.3974
2014-12-09,115.6049
2014-12-08,115.8759
2014-12-05,116.3305
2014-12-04,116.3305
2014-12-03,116.4573
2014-12-02,116.0420
2014-12-01,115.0628
2014-11-28,115.0628
2014-11-26,115.0628
2014-11-25,113.9482
2014-11-24,113.6378
2014-11-21,112.5232
2014-11-20,111.9680
2014-11-19,111.9287
2014-11-18,111.4129
2014-11-17,110.6261
2014-11-14,110.6261
2014-11-13,110.4645
2014-11-12,108.8280
2014-11-11,108.2835
2014-11-10,108.2545
2014-11-07,107.8374
2014-11-06,107.8374
2014-11-05,107.7983
2014-11-04,107.5462
2014-11-03,108.0199
2014-10-31,108.0199
2014-10-30,108.0199
2014-10-29,107.5158
2014-10-28,107.4723
2014-10-27,107.4723
2014-10-24,107.4723
2014-10-23,107.4723
2014-10-22,107.4723
2014-10-21,107.4723
2014-10-20,106.5424
2014-10-17,107.0986
2014-10-16,107.1421
2014-10-15,107.1421
2014-10-14,107.2550
2014-10-13,107.6983
2014-10-10,108.7586
2014-10-09,109.3062
2014-10-08,109.5495
2014-10-07,109.5495
2014-10-06,109.9189
2014-10-03,109.9189
2014-10-02,110.1710
2014-10-01,110.3883
2014-09-30,111.4616
2014-09-29,111.4616
2014-09-26,111.1009
2014-09-25,111.1009
2014-09-24,111.1009
2014-09-23,111.1009
2014-09-22,111.1009
2014-09-19,111.1009
2014-09-18,110.0623
2014-09-17,109.9059
2014-09-16,109.9059
2014-09-15,109.9059
2014-09-12,109.9059
2014-09-11,109.9059
2014-09-10,109.9059
2014-09-09,110.0710
2014-09-08,110.0710
2014-09-05,110.0710
2014-09-04,110.4056
2014-09-03,110.4143
2014-09-02,110.4143
2014-08-29,110.1971
2014-08-28,109.4061
2014-08-27,109.4061
2014-08-26,108.8934
2014-08-25,108.1198
2014-08-22,107.7591
2014-08-21,107.7591
2014-08-20,107.4202
2014-08-19,105.9992
2014-08-18,105.7384
2014-08-15,105.3603
2014-08-14,105.3603
2014-08-13,104.4347
2014-08-12,104.2436
2014-08-11,104.2566
2014-08-08,104.5762
2014-08-07,104.6367
2014-08-06,105.1549
2014-08-05,106.5241
2014-08-04,107.8327
2014-08-01,108.0271
2014-07-31,108.0703
2014-07-30,108.8520
2014-07-29,108.8650
2014-07-28,109.1846
2014-07-25,109.2450
2014-07-24,109.7633
2014-07-23,110.4025
2014-07-22,110.4025
2014-07-21,110.3075
2014-07-18,110.3075
2014-07-17,110.3075
2014-07-16,110.7005
2014-07-15,110.7005
2014-07-14,110.7005
2014-07-11,110.5148
2014-07-10,110.5148
2014-07-09,110.5148
2014-07-08,110.5407
2014-07-07,111.3916
2014-07-03,111.9315
2014-07-02,112.2424
2014-07-01,112.2424
2014-06-30,112.2424
2014-06-27,112.2424
2014-06-26,112.2424
2014-06-25,112.2424
2014-06-24,113.6979
2014-06-23,115.7927
2014-06-20,116.6392
2014-06-19,116.8033
2014-06-18,116.8033
2014-06-17,116.8033
2014-06-16,116.8033
2014-06-13,116.8033
2014-06-12,116.8033
2014-06-11,117.6282
2014-06-10,117.7276
2014-06-09,117.6585
2014-06-06,116.8983
2014-06-05,116.0345
2014-06-04,115.2571
2014-06-03,114.6611
2014-06-02,114.6611
2014-05-30,114.3803
2014-05-29,114.3328
2014-05-28,113.9830
2014-05-27,113.9139
2014-05-23,113.6029
2014-05-22,113.6029
2014-05-21,113.6029
2014-05-20,113.6029
2014-05-19,113.8281
2014-05-16,113.8281
2014-05-15,113.4459
2014-05-14,112.8102
2014-05-13,112.8102
2014-05-12,112.4044
2014-05-09,111.2394
2014-05-08,111.2394
2014-05-07,111.2394
2014-05-06,111.2394
2014-05-05,111.2394
2014-05-02,110.6681
2014-05-01,110.6681
2014-04-30,110.2387
2014-04-29,109.4784
2014-04-28,109.0404
2014-04-25,108.5336
2014-04-24,108.5336
