Dates,MIDPRICE Values
2018-12-06,334.8097
2018-12-04,334.8097
2018-12-03,334.8097
2018-11-30,334.8097
2018-11-29,334.8097
2018-11-28,334.8097
2018-11-27,334.8097
2018-11-26,334.8097
2018-11-23,334.8097
2018-11-21,334.8097
2018-11-20,334.8097
2018-11-19,344.8140
2018-11-16,349.6345
2018-11-15,349.6345
2018-11-14,349.6345
2018-11-13,349.6345
2018-11-12,349.6345
2018-11-09,349.6345
2018-11-08,349.6345
2018-11-07,349.6345
2018-11-06,349.6345
2018-11-05,349.6345
2018-11-02,349.6345
2018-11-01,349.6345
2018-10-31,349.6345
2018-10-30,349.6345
2018-10-29,349.6345
2018-10-26,353.8326
2018-10-25,353.8326
2018-10-24,349.3443
2018-10-23,349.3443
2018-10-22,349.3443
2018-10-19,349.3443
2018-10-18,349.3443
2018-10-17,349.3443
2018-10-16,349.3443
2018-10-15,349.3443
2018-10-12,349.3443
2018-10-11,349.3443
2018-10-10,349.3443
2018-10-09,349.3443
2018-10-08,349.3443
2018-10-05,349.3443
2018-10-04,349.3443
2018-10-03,349.3443
2018-10-02,346.6045
2018-10-01,343.9903
2018-09-28,339.6423
2018-09-27,338.8419
2018-09-26,338.8419
2018-09-25,338.8419
2018-09-24,338.8419
2018-09-21,338.8419
2018-09-20,338.4380
2018-09-19,338.1962
2018-09-18,335.5748
2018-09-17,334.0878
2018-09-14,334.0878
2018-09-13,333.8174
2018-09-12,333.8174
2018-09-11,333.8174
2018-09-10,333.8174
2018-09-07,332.9463
2018-09-06,332.9463
2018-09-05,332.9463
2018-09-04,332.9463
2018-08-31,332.9463
2018-08-30,332.9463
2018-08-29,332.9463
2018-08-28,332.9463
2018-08-27,332.9463
2018-08-24,332.9463
2018-08-23,334.4382
2018-08-22,336.0552
2018-08-21,336.8854
2018-08-20,337.1765
2018-08-17,337.1765
2018-08-16,337.7300
2018-08-15,337.7300
2018-08-14,337.7300
2018-08-13,337.7300
2018-08-10,337.7300
2018-08-09,337.7300
2018-08-08,337.7300
2018-08-07,337.7300
2018-08-06,337.7300
2018-08-03,337.7300
2018-08-02,337.7300
2018-08-01,337.7300
2018-07-31,337.7300
2018-07-30,337.7300
2018-07-27,337.7300
2018-07-26,337.7300
2018-07-25,337.7300
2018-07-24,337.7300
2018-07-23,337.7300
2018-07-20,337.7300
2018-07-19,337.7300
2018-07-18,337.7300
2018-07-17,337.7300
2018-07-16,337.3102
2018-07-13,333.0410
2018-07-12,333.0410
2018-07-11,333.0410
2018-07-10,333.0410
2018-07-09,333.0410
2018-07-06,333.0410
2018-07-05,333.0410
2018-07-03,333.0410
2018-07-02,333.0410
2018-06-29,333.0410
2018-06-28,333.0410
2018-06-27,333.0410
2018-06-26,333.0410
2018-06-25,333.0410
2018-06-22,333.0410
2018-06-21,333.0410
2018-06-20,333.0410
2018-06-19,333.0410
2018-06-18,333.0410
2018-06-15,333.0410
2018-06-14,333.0410
2018-06-13,329.5716
2018-06-12,329.5716
2018-06-11,329.5716
2018-06-08,329.5716
2018-06-07,329.2316
2018-06-06,327.8456
2018-06-05,324.6693
2018-06-04,324.6693
2018-06-01,324.6693
2018-05-31,324.6693
2018-05-30,324.6693
2018-05-29,324.6693
2018-05-25,324.6693
2018-05-24,324.6693
2018-05-23,324.6693
2018-05-22,324.6693
2018-05-21,324.6693
2018-05-18,319.1220
2018-05-17,319.1220
2018-05-16,319.1220
2018-05-15,319.1220
2018-05-14,319.1220
2018-05-11,319.1220
2018-05-10,322.7183
2018-05-09,326.9612
2018-05-08,326.9612
2018-05-07,326.9612
2018-05-04,326.9612
2018-05-03,326.9612
2018-05-02,326.9612
2018-05-01,326.9612
2018-04-30,326.9612
2018-04-27,326.9612
2018-04-26,326.9612
2018-04-25,326.9612
2018-04-24,326.9612
2018-04-23,326.9612
2018-04-20,326.9612
2018-04-19,326.9612
2018-04-18,326.9612
2018-04-17,326.9612
2018-04-16,326.9612
2018-04-13,326.9612
2018-04-12,326.9612
2018-04-11,326.9612
2018-04-10,326.9612
2018-04-09,326.9612
2018-04-06,326.9612
2018-04-05,326.9612
2018-04-04,326.9612
2018-04-03,326.9612
2018-04-02,326.9612
2018-03-29,326.9612
2018-03-28,326.9612
2018-03-27,329.1554
2018-03-26,329.1554
2018-03-23,329.1554
2018-03-22,328.2550
2018-03-21,325.8683
2018-03-20,323.6101
2018-03-19,319.3082
2018-03-16,318.7127
2018-03-15,318.7127
2018-03-14,318.6774
2018-03-13,318.4078
2018-03-12,318.3649
2018-03-09,318.3649
2018-03-08,318.3220
2018-03-07,317.5407
2018-03-06,317.5407
2018-03-05,317.5407
2018-03-02,317.5407
2018-03-01,317.5407
2018-02-28,317.5407
2018-02-27,316.5265
2018-02-26,312.3483
2018-02-23,309.8535
2018-02-22,306.1280
2018-02-21,306.1280
2018-02-20,304.5409
2018-02-16,302.7327
2018-02-15,302.7327
2018-02-14,302.7327
2018-02-13,301.1107
2018-02-12,300.5534
2018-02-09,298.9908
2018-02-08,298.5525
2018-02-07,298.3095
2018-02-06,298.2192
2018-02-05,298.2190
2018-02-02,298.2190
2018-02-01,297.3757
2018-01-31,296.7993
2018-01-30,292.6355
2018-01-29,291.7399
2018-01-26,291.7399
2018-01-25,291.7399
2018-01-24,291.4779
2018-01-23,291.4601
2018-01-22,291.4601
2018-01-19,291.4601
2018-01-18,291.4601
2018-01-17,291.0404
2018-01-16,287.9110
2018-01-12,281.9081
2018-01-11,277.8682
2018-01-10,274.4594
2018-01-09,273.3923
2018-01-08,269.0808
2018-01-05,267.7490
2018-01-04,263.1946
2018-01-03,263.1946
2018-01-02,263.1946
2017-12-29,263.1946
2017-12-28,263.1946
2017-12-27,263.1946
2017-12-26,263.1946
2017-12-22,263.1946
2017-12-21,263.1946
2017-12-20,263.1946
2017-12-19,262.3609
2017-12-18,262.2609
2017-12-15,262.2609
2017-12-14,261.9989
2017-12-13,261.3330
2017-12-12,259.8800
2017-12-11,257.0134
2017-12-08,256.5685
2017-12-07,254.6898
2017-12-06,253.2797
2017-12-05,253.2797
2017-12-04,253.2797
2017-12-01,251.8028
2017-11-30,250.9977
2017-11-29,247.4917
2017-11-28,246.6958
2017-11-27,245.3724
2017-11-24,244.0930
2017-11-22,242.3351
2017-11-21,239.5429
2017-11-20,239.4238
2017-11-17,239.4238
2017-11-16,238.5330
2017-11-15,238.0971
2017-11-14,238.0971
2017-11-13,238.0971
2017-11-10,238.0971
2017-11-09,238.0971
2017-11-08,237.8261
2017-11-07,237.6650
2017-11-06,237.6318
2017-11-03,237.6318
2017-11-02,237.6318
2017-11-01,237.6318
2017-10-31,237.6318
2017-10-30,237.6318
2017-10-27,237.6318
2017-10-26,237.6318
2017-10-25,237.6318
2017-10-24,237.6318
2017-10-23,237.0490
2017-10-20,234.9154
2017-10-19,234.4239
2017-10-18,234.4239
2017-10-17,234.4239
2017-10-16,234.4239
2017-10-13,234.4239
2017-10-12,234.0401
2017-10-11,233.4099
2017-10-10,233.1303
2017-10-09,232.2963
2017-10-06,232.2963
2017-10-05,232.2963
2017-10-04,227.9069
2017-10-03,222.6931
2017-10-02,222.4340
2017-09-29,221.4968
2017-09-28,221.4968
2017-09-27,221.2990
2017-09-26,220.6113
2017-09-25,220.6113
2017-09-22,220.2392
2017-09-21,218.4900
2017-09-20,218.3490
2017-09-19,216.9918
2017-09-18,215.4842
2017-09-15,213.2278
2017-09-14,210.9453
2017-09-13,209.7544
2017-09-12,209.2316
2017-09-11,209.0621
2017-09-08,208.6193
2017-09-07,208.6193
2017-09-06,208.6193
2017-09-05,208.6193
2017-09-01,208.6193
2017-08-31,208.6193
2017-08-30,208.6193
2017-08-29,208.6193
2017-08-28,208.6193
2017-08-25,208.3179
2017-08-24,206.2267
2017-08-23,205.9672
2017-08-22,205.2753
2017-08-21,204.6630
2017-08-18,204.6630
2017-08-17,204.4982
2017-08-16,203.8824
2017-08-15,203.8824
2017-08-14,203.8824
2017-08-11,203.8824
2017-08-10,203.0051
2017-08-09,203.0051
2017-08-08,203.0051
2017-08-07,203.0051
2017-08-04,203.0051
2017-08-03,202.5012
2017-08-02,202.2186
2017-08-01,202.0584
2017-07-31,199.3503
2017-07-28,196.9440
2017-07-27,196.9440
2017-07-26,192.8464
2017-07-25,183.4361
2017-07-24,182.7955
2017-07-21,182.5889
2017-07-20,182.1408
2017-07-19,181.9901
2017-07-18,181.4202
2017-07-17,181.4202
2017-07-14,180.9539
2017-07-13,180.8974
2017-07-12,180.8974
2017-07-11,179.9790
2017-07-10,178.9993
2017-07-07,178.9099
2017-07-06,178.9099
2017-07-05,178.9099
2017-07-03,178.9099
2017-06-30,178.9099
2017-06-29,178.9099
2017-06-28,178.9099
2017-06-27,178.9099
2017-06-26,178.3578
2017-06-23,177.3567
2017-06-22,176.8339
2017-06-21,176.8339
2017-06-20,176.8339
2017-06-19,176.0003
2017-06-16,175.2844
2017-06-15,174.1540
2017-06-14,173.1320
2017-06-13,172.3109
2017-06-12,172.3109
2017-06-09,172.3109
2017-06-08,172.3109
2017-06-07,172.0772
2017-06-06,171.4930
2017-06-05,171.4930
2017-06-02,171.4930
2017-06-01,169.8728
2017-05-31,169.8728
2017-05-30,169.5643
2017-05-26,169.5643
2017-05-25,169.4771
2017-05-24,168.6976
2017-05-23,168.6976
2017-05-22,168.6976
2017-05-19,168.6976
2017-05-18,168.6976
2017-05-17,168.6976
2017-05-16,168.6976
2017-05-15,168.6976
2017-05-12,168.6976
2017-05-11,168.6976
2017-05-10,168.6976
2017-05-09,168.6976
2017-05-08,168.3167
2017-05-05,167.9989
2017-05-04,167.9989
2017-05-03,167.9989
2017-05-02,167.9662
2017-05-01,166.4333
2017-04-28,165.6621
2017-04-27,165.4752
2017-04-26,164.9470
2017-04-25,164.5404
2017-04-24,163.6618
2017-04-21,163.4702
2017-04-20,163.2972
2017-04-19,163.1877
2017-04-18,162.0328
2017-04-17,162.0003
2017-04-13,161.3100
2017-04-12,161.3100
2017-04-11,161.3100
2017-04-10,161.3100
2017-04-07,161.3100
2017-04-06,161.3100
2017-04-05,161.3100
2017-04-04,159.9292
2017-04-03,159.6743
2017-03-31,159.6743
2017-03-30,159.6743
2017-03-29,159.4241
2017-03-28,159.4241
2017-03-27,159.4241
2017-03-24,159.3871
2017-03-23,159.3871
2017-03-22,159.3871
2017-03-21,159.3871
2017-03-20,159.3871
2017-03-17,159.3871
2017-03-16,159.3871
2017-03-15,158.7106
2017-03-14,158.5947
2017-03-13,158.5947
2017-03-10,158.5947
2017-03-09,158.5947
2017-03-08,158.5947
2017-03-07,158.5947
2017-03-06,158.5947
2017-03-03,158.5947
2017-03-02,158.5947
2017-03-01,157.3261
2017-02-28,155.9477
2017-02-27,154.9915
2017-02-24,154.4849
2017-02-23,153.6436
2017-02-22,153.2557
2017-02-21,153.2557
2017-02-17,150.9690
2017-02-16,149.3421
2017-02-15,148.9401
2017-02-14,148.5288
2017-02-13,148.5288
2017-02-10,148.2807
2017-02-09,147.8590
2017-02-08,147.4907
2017-02-07,147.4907
2017-02-06,147.4907
2017-02-03,147.2891
2017-02-02,146.6590
2017-02-01,145.7045
2017-01-31,145.7045
2017-01-30,145.7045
2017-01-27,145.7045
2017-01-26,145.7045
2017-01-25,145.0789
2017-01-24,141.5019
2017-01-23,139.8570
2017-01-20,139.7423
2017-01-19,139.2286
2017-01-18,137.9934
2017-01-17,137.9934
2017-01-13,137.9934
2017-01-12,137.9934
2017-01-11,137.9934
2017-01-10,137.9934
2017-01-09,137.9934
2017-01-06,137.0352
2017-01-05,137.0352
2017-01-04,136.8927
2017-01-03,135.8994
2016-12-30,135.8994
2016-12-29,135.8994
2016-12-28,135.8994
2016-12-27,135.4764
2016-12-23,135.4764
2016-12-22,134.5843
2016-12-21,134.5843
2016-12-20,134.5843
2016-12-19,134.5843
2016-12-16,134.5843
2016-12-15,134.5843
2016-12-14,134.5843
2016-12-13,134.5843
2016-12-12,133.3263
2016-12-09,132.8051
2016-12-08,132.3581
2016-12-07,131.5476
2016-12-06,130.9525
2016-12-05,130.9525
2016-12-02,130.6420
2016-12-01,130.6420
2016-11-30,129.8695
2016-11-29,129.1396
2016-11-28,128.3993
2016-11-25,127.9716
2016-11-23,127.9716
2016-11-22,127.6380
2016-11-21,127.6380
2016-11-18,127.6242
2016-11-17,127.6242
2016-11-16,127.6242
2016-11-15,127.6242
2016-11-14,127.6242
2016-11-11,127.2767
2016-11-10,127.2767
2016-11-09,125.6596
2016-11-08,125.3203
2016-11-07,125.3203
2016-11-04,125.3203
2016-11-03,125.3203
2016-11-02,125.3203
2016-11-01,125.3203
2016-10-31,125.3203
2016-10-28,125.3203
2016-10-27,125.3203
2016-10-26,125.3019
2016-10-25,122.1889
2016-10-24,121.9406
2016-10-21,121.0531
2016-10-20,121.0531
2016-10-19,121.0531
2016-10-18,121.0163
2016-10-17,121.0163
2016-10-14,121.0163
2016-10-13,121.0163
2016-10-12,121.0163
2016-10-11,121.0163
2016-10-10,121.0163
2016-10-07,120.7864
2016-10-06,120.7864
2016-10-05,121.6786
2016-10-04,121.6786
2016-10-03,121.6786
2016-09-30,121.6786
2016-09-29,121.6786
2016-09-28,121.6786
2016-09-27,121.6786
2016-09-26,121.6786
2016-09-23,121.6786
2016-09-22,121.6786
2016-09-21,121.6786
2016-09-20,121.6786
2016-09-19,121.6786
2016-09-16,121.6786
2016-09-15,121.1812
2016-09-14,120.1322
2016-09-13,120.1322
2016-09-12,120.1322
2016-09-09,120.1322
2016-09-08,120.1322
2016-09-07,119.5576
2016-09-06,119.3979
2016-09-02,119.3979
2016-09-01,119.3979
2016-08-31,119.3979
2016-08-30,119.3979
2016-08-29,119.3979
2016-08-26,119.3979
2016-08-25,119.3979
2016-08-24,119.3979
2016-08-23,119.3979
2016-08-22,119.3979
2016-08-19,119.3979
2016-08-18,119.3979
2016-08-17,119.3979
2016-08-16,119.3979
2016-08-15,119.3979
2016-08-12,119.3979
2016-08-11,119.3979
2016-08-10,119.3979
2016-08-09,119.3979
2016-08-08,119.3979
2016-08-05,119.3979
2016-08-04,119.3979
2016-08-03,119.3979
2016-08-02,119.3979
2016-08-01,119.3979
2016-07-29,119.3979
2016-07-28,119.3979
2016-07-27,119.3979
2016-07-26,117.6740
2016-07-25,117.6740
2016-07-22,117.6740
2016-07-21,117.6740
2016-07-20,117.6740
2016-07-19,117.6740
2016-07-18,117.3867
2016-07-15,117.3867
2016-07-14,117.3867
2016-07-13,117.3867
2016-07-12,117.3867
2016-07-11,117.3867
2016-07-08,118.0984
2016-07-07,118.1753
2016-07-06,118.1753
2016-07-05,118.1753
2016-07-01,118.1753
2016-06-30,118.1753
2016-06-29,118.1753
2016-06-28,118.1753
2016-06-27,118.1753
2016-06-24,119.2835
2016-06-23,119.2835
2016-06-22,119.2835
2016-06-21,119.2835
2016-06-20,119.2835
2016-06-17,119.2835
2016-06-16,119.2835
2016-06-15,119.2597
2016-06-14,119.1828
2016-06-13,119.1828
2016-06-10,118.9702
2016-06-09,118.9702
2016-06-08,118.9702
2016-06-07,118.9702
2016-06-06,118.9702
2016-06-03,118.9702
2016-06-02,118.9702
2016-06-01,118.9702
2016-05-31,118.9702
2016-05-27,118.9702
2016-05-26,118.9702
2016-05-25,118.9702
2016-05-24,118.5631
2016-05-23,118.4048
2016-05-20,118.4048
2016-05-19,117.3055
2016-05-18,117.3055
2016-05-17,117.2512
2016-05-16,116.9165
2016-05-13,116.5908
2016-05-12,115.8670
2016-05-11,115.8670
2016-05-10,115.8670
2016-05-09,115.5278
2016-05-06,115.5278
2016-05-05,114.7497
2016-05-04,113.2705
2016-05-03,113.2705
2016-05-02,113.2705
2016-04-29,113.2705
2016-04-28,113.2705
2016-04-27,113.2705
2016-04-26,111.1806
2016-04-25,109.3712
2016-04-22,108.0593
2016-04-21,108.0593
2016-04-20,108.0593
2016-04-19,108.0593
2016-04-18,108.0593
2016-04-15,108.0593
2016-04-14,108.0593
2016-04-13,108.0593
2016-04-12,108.0593
2016-04-11,108.0593
2016-04-08,108.0593
2016-04-07,108.0593
2016-04-06,108.0593
2016-04-05,108.0593
2016-04-04,108.0593
2016-04-01,108.0593
2016-03-31,108.0593
2016-03-30,108.0593
2016-03-29,108.0593
2016-03-28,108.0593
2016-03-24,108.0593
2016-03-23,108.0593
2016-03-22,108.0593
2016-03-21,108.0593
2016-03-18,107.4358
2016-03-17,108.6369
2016-03-16,109.6900
2016-03-15,109.6900
2016-03-14,111.5992
2016-03-11,112.5135
2016-03-10,112.5135
2016-03-09,112.5135
2016-03-08,112.5135
2016-03-07,112.5135
2016-03-04,112.5135
2016-03-03,112.5135
2016-03-02,112.5135
2016-03-01,113.3201
2016-02-29,113.3201
2016-02-26,113.3201
2016-02-25,113.3201
2016-02-24,113.3201
2016-02-23,113.3201
2016-02-22,113.3201
2016-02-19,113.3201
2016-02-18,113.3201
2016-02-17,113.3201
2016-02-16,113.3201
2016-02-12,113.3201
2016-02-11,113.3201
2016-02-10,118.6817
2016-02-09,118.6817
2016-02-08,118.6817
2016-02-05,118.6817
2016-02-04,118.6817
2016-02-03,119.0335
2016-02-02,119.0335
2016-02-01,119.0335
2016-01-29,119.0335
2016-01-28,119.0335
2016-01-27,119.0335
2016-01-26,121.1847
2016-01-25,121.1847
2016-01-22,121.1847
2016-01-21,121.1847
2016-01-20,121.1847
2016-01-19,123.2866
2016-01-15,123.2866
2016-01-14,123.8710
2016-01-13,124.7386
2016-01-12,125.2630
2016-01-11,125.2630
2016-01-08,125.6574
2016-01-07,126.8719
2016-01-06,129.0006
2016-01-05,129.7311
2016-01-04,129.7311
2015-12-31,128.3357
2015-12-30,128.3357
2015-12-29,128.2377
2015-12-28,128.2377
2015-12-24,127.6185
2015-12-23,126.9860
2015-12-22,126.9860
2015-12-21,126.9860
2015-12-18,126.9860
2015-12-17,126.9860
2015-12-16,126.9860
2015-12-15,126.9860
2015-12-14,125.9927
2015-12-11,124.7500
2015-12-10,124.7500
2015-12-09,124.7500
2015-12-08,124.2645
2015-12-07,124.2645
2015-12-04,124.2645
2015-12-03,124.1353
2015-12-02,124.1353
2015-12-01,124.1353
2015-11-30,124.1353
2015-11-27,124.1353
2015-11-25,124.1353
2015-11-24,124.1353
2015-11-23,124.1353
2015-11-20,124.1353
2015-11-19,123.6401
2015-11-18,123.3533
2015-11-17,123.3533
2015-11-16,123.3533
2015-11-13,123.3533
2015-11-12,123.3533
2015-11-11,123.3533
2015-11-10,123.2464
2015-11-09,123.2464
2015-11-06,123.2464
2015-11-05,123.2464
2015-11-04,122.4488
2015-11-03,122.4161
2015-11-02,117.9218
2015-10-30,117.9218
2015-10-29,117.6500
2015-10-28,117.6500
2015-10-27,117.6500
2015-10-26,117.0977
2015-10-23,117.0977
2015-10-22,116.9240
2015-10-21,116.0822
2015-10-20,116.0822
2015-10-19,116.6612
2015-10-16,116.6612
2015-10-15,116.6612
2015-10-14,116.6612
2015-10-13,116.6612
2015-10-12,116.6612
2015-10-09,116.6612
2015-10-08,116.6612
2015-10-07,116.6612
2015-10-06,116.6612
2015-10-05,116.6612
2015-10-02,116.6612
2015-10-01,116.7757
2015-09-30,117.3201
2015-09-29,117.3201
2015-09-28,117.3201
2015-09-25,117.3201
2015-09-24,117.3201
2015-09-23,117.3201
2015-09-22,117.3201
2015-09-21,117.3201
2015-09-18,117.3201
2015-09-17,117.3201
2015-09-16,117.3201
2015-09-15,117.3201
2015-09-14,117.3201
2015-09-11,117.3201
2015-09-10,117.3201
2015-09-09,117.3201
2015-09-08,117.3201
2015-09-04,117.3201
2015-09-03,117.3201
2015-09-02,117.3201
2015-09-01,117.3201
2015-08-31,117.3201
2015-08-28,117.3201
2015-08-27,117.3201
2015-08-26,117.3201
2015-08-25,117.3201
2015-08-24,117.3201
2015-08-21,124.5895
2015-08-20,127.0126
2015-08-19,127.3138
2015-08-18,127.3138
2015-08-17,127.3138
2015-08-14,127.3138
2015-08-13,127.3138
2015-08-12,127.3138
2015-08-11,127.3138
2015-08-10,127.3138
2015-08-07,127.3138
2015-08-06,127.3138
2015-08-05,127.3138
2015-08-04,127.3138
2015-08-03,127.3138
2015-07-31,127.3138
2015-07-30,127.3138
2015-07-29,127.3138
2015-07-28,127.3138
2015-07-27,127.3138
2015-07-24,127.3138
2015-07-23,127.3138
2015-07-22,127.3138
2015-07-21,127.1455
2015-07-20,127.1455
2015-07-17,127.1455
2015-07-16,127.1455
2015-07-15,126.9243
2015-07-14,126.9243
2015-07-13,126.9243
2015-07-10,126.9243
2015-07-09,126.9243
2015-07-08,126.9243
2015-07-07,126.9243
2015-07-06,127.1895
2015-07-02,127.6162
2015-07-01,128.5705
2015-06-30,129.0499
2015-06-29,129.1119
2015-06-26,129.6962
2015-06-25,129.6962
2015-06-24,129.8193
2015-06-23,129.8193
2015-06-22,130.3163
2015-06-19,130.3163
2015-06-18,130.3163
2015-06-17,130.3163
2015-06-16,130.3163
2015-06-15,130.3163
2015-06-12,130.3163
2015-06-11,130.3163
2015-06-10,130.3163
2015-06-09,130.3163
2015-06-08,130.3827
2015-06-05,130.3827
2015-06-04,130.4801
2015-06-03,130.4801
2015-06-02,130.4801
2015-06-01,130.4801
2015-05-29,130.5022
2015-05-28,130.7664
2015-05-27,130.7664
2015-05-26,130.7664
2015-05-22,130.7664
2015-05-21,130.7664
2015-05-20,130.7664
2015-05-19,130.7664
2015-05-18,130.7664
2015-05-15,130.7664
2015-05-14,130.7664
2015-05-13,130.7664
2015-05-12,131.1711
2015-05-11,131.1711
2015-05-08,131.1711
2015-05-07,131.1711
2015-05-06,131.1711
2015-05-05,131.5818
2015-05-04,131.7929
2015-05-01,132.6373
2015-04-30,132.6373
2015-04-29,134.0227
2015-04-28,134.0491
2015-04-27,134.0491
2015-04-24,134.0491
2015-04-23,134.0491
2015-04-22,134.0491
2015-04-21,133.5124
2015-04-20,133.5124
2015-04-17,133.5124
2015-04-16,133.5124
2015-04-15,133.5124
2015-04-14,132.3846
2015-04-13,132.3846
2015-04-10,130.8897
2015-04-09,129.2680
2015-04-08,127.0037
2015-04-07,127.0037
2015-04-06,127.0037
2015-04-02,127.0037
2015-04-01,126.9294
2015-03-31,126.4398
2015-03-30,126.2912
2015-03-27,126.2912
2015-03-26,126.2212
2015-03-25,126.2212
2015-03-24,126.2212
2015-03-23,126.2212
2015-03-20,126.2212
2015-03-19,126.1207
2015-03-18,125.0104
2015-03-17,125.0104
2015-03-16,125.0104
2015-03-13,125.0104
2015-03-12,125.0104
2015-03-11,125.0104
2015-03-10,125.0104
2015-03-09,125.0104
2015-03-06,125.0104
2015-03-05,125.0104
2015-03-04,124.7132
2015-03-03,124.3941
2015-03-02,123.8040
2015-02-27,123.8040
2015-02-26,122.5713
2015-02-25,122.5625
2015-02-24,122.5625
2015-02-23,122.5625
2015-02-20,122.5625
2015-02-19,120.5438
2015-02-18,119.3915
2015-02-17,118.6614
2015-02-13,118.6087
2015-02-12,118.0501
2015-02-11,117.9665
2015-02-10,117.7905
2015-02-09,117.7905
2015-02-06,117.7905
2015-02-05,117.7817
2015-02-04,117.5719
2015-02-03,117.5107
2015-02-02,117.5107
2015-01-30,117.5107
2015-01-29,117.5107
2015-01-28,114.7284
2015-01-27,112.2478
2015-01-26,112.2478
2015-01-23,112.2478
2015-01-22,112.2478
2015-01-21,112.0598
2015-01-20,112.0598
2015-01-16,112.0598
2015-01-15,112.0598
2015-01-14,112.0598
2015-01-13,112.0598
2015-01-12,112.0598
2015-01-09,112.0598
2015-01-08,112.0598
2015-01-07,112.0474
2015-01-06,112.0474
2015-01-05,111.9605
2015-01-02,111.9605
2014-12-31,111.9605
2014-12-30,111.9605
2014-12-29,111.9605
2014-12-26,110.8002
2014-12-24,109.9006
2014-12-23,109.9006
2014-12-22,109.9006
2014-12-19,109.9006
2014-12-18,109.9006
2014-12-17,109.9006
2014-12-16,109.9006
2014-12-15,109.9006
2014-12-12,109.9006
2014-12-11,109.9006
2014-12-10,109.9006
2014-12-09,109.9006
2014-12-08,109.9006
2014-12-05,109.9006
2014-12-04,109.9006
2014-12-03,109.9006
2014-12-02,109.9006
2014-12-01,109.9006
2014-11-28,109.9006
2014-11-26,109.8220
2014-11-25,109.8220
2014-11-24,109.4460
2014-11-21,108.8428
2014-11-20,108.5718
2014-11-19,108.5718
2014-11-18,107.9555
2014-11-17,107.2775
2014-11-14,107.2775
2014-11-13,106.9856
2014-11-12,106.9856
2014-11-11,106.9856
2014-11-10,106.9856
2014-11-07,106.9856
2014-11-06,106.9856
2014-11-05,106.9856
2014-11-04,106.9856
2014-11-03,106.9856
2014-10-31,106.9856
2014-10-30,106.9856
2014-10-29,106.9856
2014-10-28,106.9856
2014-10-27,106.9856
2014-10-24,106.9856
2014-10-23,106.9856
2014-10-22,106.9856
2014-10-21,106.9856
2014-10-20,106.9856
2014-10-17,106.9856
2014-10-16,106.9856
2014-10-15,106.9856
2014-10-14,107.6592
2014-10-13,107.6592
2014-10-10,107.6592
2014-10-09,107.6592
2014-10-08,107.6592
2014-10-07,107.6592
2014-10-06,107.6592
2014-10-03,107.6592
2014-10-02,107.6592
2014-10-01,107.6592
2014-09-30,107.6592
2014-09-29,107.6592
2014-09-26,107.6592
2014-09-25,107.6592
2014-09-24,107.6592
2014-09-23,107.6592
2014-09-22,107.6592
2014-09-19,107.6198
2014-09-18,107.6198
2014-09-17,107.6198
2014-09-16,107.6198
2014-09-15,107.6198
2014-09-12,107.6198
2014-09-11,107.6198
2014-09-10,107.6198
2014-09-09,107.6198
2014-09-08,107.6198
2014-09-05,107.6198
2014-09-04,107.6198
2014-09-03,107.9048
2014-09-02,108.4620
2014-08-29,109.1315
2014-08-28,109.1315
2014-08-27,109.1315
2014-08-26,109.1315
2014-08-25,109.1315
2014-08-22,109.1315
2014-08-21,109.1704
2014-08-20,109.7577
2014-08-19,110.7166
2014-08-18,110.9930
2014-08-15,110.9930
2014-08-14,110.9930
2014-08-13,110.9930
2014-08-12,110.9930
2014-08-11,110.9930
2014-08-08,110.9930
2014-08-07,110.9930
2014-08-06,110.9930
2014-08-05,111.4434
2014-08-04,111.4434
2014-08-01,111.4434
2014-07-31,111.7760
2014-07-30,112.3590
2014-07-29,112.5318
2014-07-28,112.5318
2014-07-25,112.6398
2014-07-24,113.3265
2014-07-23,113.8084
2014-07-22,113.8084
2014-07-21,113.8084
2014-07-18,113.8084
2014-07-17,113.8084
2014-07-16,113.8084
2014-07-15,113.8084
2014-07-14,113.8084
2014-07-11,113.8084
2014-07-10,113.8084
2014-07-09,114.1149
2014-07-08,113.8013
2014-07-07,113.8013
2014-07-03,113.8013
2014-07-02,113.8013
2014-07-01,113.8013
2014-06-30,113.8013
2014-06-27,113.8013
2014-06-26,113.3418
2014-06-25,112.2251
2014-06-24,112.2251
2014-06-23,112.1349
2014-06-20,112.1349
2014-06-19,112.1349
2014-06-18,112.1349
2014-06-17,112.1349
2014-06-16,112.1349
2014-06-13,112.1349
2014-06-12,112.1349
2014-06-11,112.1349
2014-06-10,112.1349
2014-06-09,112.1349
2014-06-06,112.0229
2014-06-05,111.6458
2014-06-04,111.2800
2014-06-03,111.2800
2014-06-02,111.0641
2014-05-30,110.6289
2014-05-29,110.5209
2014-05-28,110.4993
2014-05-27,110.0933
2014-05-23,109.9897
2014-05-22,109.9897
2014-05-21,109.9897
2014-05-20,109.9897
2014-05-19,109.9897
2014-05-16,109.9897
2014-05-15,109.9897
2014-05-14,109.9897
2014-05-13,109.9292
2014-05-12,109.5664
2014-05-09,108.9845
2014-05-08,108.9845
2014-05-07,108.9845
2014-05-06,108.9845
2014-05-05,108.9845
2014-05-02,108.6066
2014-05-01,108.6066
2014-04-30,108.6066
2014-04-29,108.6066
2014-04-28,108.6066
2014-04-25,108.6066
2014-04-24,108.6066
