Dates,RSI Values
2018-12-04,51.3362
2018-12-03,65.6912
2018-11-30,57.6297
2018-11-29,54.5731
2018-11-28,47.1746
2018-11-27,29.5393
2018-11-26,27.1773
2018-11-23,21.4439
2018-11-21,23.5052
2018-11-20,23.6608
2018-11-19,24.9268
2018-11-16,32.0845
2018-11-15,35.5217
2018-11-14,37.5510
2018-11-13,40.7359
2018-11-12,46.2823
2018-11-09,57.8960
2018-11-08,59.4558
2018-11-07,59.1385
2018-11-06,55.3443
2018-11-05,52.1062
2018-11-02,48.9687
2018-11-01,52.8906
2018-10-31,46.9944
2018-10-30,43.1322
2018-10-29,29.8178
2018-10-26,45.7642
2018-10-25,50.3715
2018-10-24,39.2083
2018-10-23,32.2951
2018-10-22,37.2037
2018-10-19,37.4456
2018-10-18,40.0304
2018-10-17,45.6783
2018-10-16,48.4280
2018-10-15,36.7525
2018-10-12,37.7625
2018-10-11,35.1546
2018-10-10,42.6889
2018-10-09,67.7944
2018-10-08,68.4598
2018-10-05,69.7671
2018-10-04,76.3671
2018-10-03,80.8864
2018-10-02,77.8592
2018-10-01,75.4516
2018-09-28,67.3028
2018-09-27,62.4309
2018-09-26,59.5955
2018-09-25,63.6241
2018-09-24,64.9899
2018-09-21,72.8416
2018-09-20,69.0565
2018-09-19,67.1197
2018-09-18,65.7053
2018-09-17,58.1829
2018-09-14,64.6105
2018-09-13,60.1303
2018-09-12,57.8625
2018-09-11,47.0789
2018-09-10,41.4793
2018-09-07,52.4018
2018-09-06,55.9585
2018-09-05,48.7354
2018-09-04,48.0166
2018-08-31,42.1414
2018-08-30,47.9331
2018-08-29,53.2005
2018-08-28,54.8834
2018-08-27,59.0535
2018-08-24,53.5835
2018-08-23,51.0171
2018-08-22,54.6682
2018-08-21,60.3711
2018-08-20,57.1086
2018-08-17,52.0162
2018-08-16,51.5148
2018-08-15,28.8663
2018-08-14,36.9223
2018-08-13,35.2022
2018-08-10,36.4050
2018-08-09,41.6641
2018-08-08,44.8261
2018-08-07,49.0768
2018-08-06,42.1328
2018-08-03,44.5743
2018-08-02,46.2378
2018-08-01,50.1979
2018-07-31,55.1660
2018-07-30,48.3570
2018-07-27,64.4892
2018-07-26,62.9463
2018-07-25,58.8308
2018-07-24,63.1972
2018-07-23,57.1001
2018-07-20,60.0174
2018-07-19,60.7543
2018-07-18,69.5074
2018-07-17,66.5413
2018-07-16,65.8451
2018-07-13,60.8546
2018-07-12,55.6233
2018-07-11,48.5664
2018-07-10,58.7191
2018-07-09,51.4180
2018-07-06,37.6236
2018-07-05,34.2541
2018-07-03,33.7022
2018-07-02,37.2480
2018-06-29,36.1540
2018-06-28,34.6060
2018-06-27,25.4722
2018-06-26,26.4927
2018-06-25,26.3132
2018-06-22,31.6820
2018-06-21,29.5856
2018-06-20,33.2846
2018-06-19,30.8562
2018-06-18,43.1068
2018-06-15,46.9767
2018-06-14,53.1904
2018-06-13,55.2625
2018-06-12,66.2613
2018-06-11,66.8271
2018-06-08,65.6388
2018-06-07,64.8760
2018-06-06,69.1943
2018-06-05,60.1696
2018-06-04,61.0545
2018-06-01,57.4713
2018-05-31,53.0504
2018-05-30,60.5402
2018-05-29,55.1429
2018-05-25,65.9653
2018-05-24,65.0819
2018-05-23,65.3761
2018-05-22,62.3168
2018-05-21,74.9825
2018-05-18,66.1551
2018-05-17,58.8550
2018-05-16,54.9444
2018-05-15,56.7040
2018-05-14,60.4461
2018-05-11,58.3109
2018-05-10,60.5338
2018-05-09,59.4327
2018-05-08,53.8874
2018-05-07,56.2113
2018-05-04,50.6302
2018-05-03,46.8282
2018-05-02,39.5462
2018-05-01,44.0111
2018-04-30,47.6493
2018-04-27,55.1160
2018-04-26,57.2217
2018-04-25,57.2939
2018-04-24,44.9755
2018-04-23,55.1156
2018-04-20,54.9567
2018-04-19,57.0632
2018-04-18,57.4252
2018-04-17,54.3247
2018-04-16,50.5784
2018-04-13,48.6725
2018-04-12,54.9537
2018-04-11,47.4163
2018-04-10,53.3462
2018-04-09,42.6797
2018-04-06,45.4353
2018-04-05,54.3551
2018-04-04,46.0462
2018-04-03,49.0794
2018-04-02,40.3051
2018-03-29,44.8170
2018-03-28,35.4155
2018-03-27,36.1921
2018-03-26,42.1253
2018-03-23,31.9283
2018-03-22,29.9922
2018-03-21,44.2423
2018-03-20,44.8231
2018-03-19,36.5155
2018-03-16,34.5670
2018-03-15,33.8731
2018-03-14,34.0589
2018-03-13,39.9859
2018-03-12,44.5675
2018-03-09,55.2247
2018-03-08,49.0826
2018-03-07,47.1793
2018-03-06,49.0136
2018-03-05,52.7760
2018-03-02,44.7190
2018-03-01,49.4351
2018-02-28,64.7665
2018-02-27,68.4762
2018-02-26,67.6809
2018-02-23,62.7017
2018-02-22,62.1320
2018-02-21,59.4583
2018-02-20,60.5200
2018-02-16,62.2449
2018-02-15,63.6160
2018-02-14,56.5776
2018-02-13,55.4485
2018-02-12,55.9443
2018-02-09,48.8949
2018-02-08,46.6759
2018-02-07,58.7432
2018-02-06,54.1511
2018-02-05,44.9499
2018-02-02,64.2810
2018-02-01,76.0873
2018-01-31,74.7515
2018-01-30,62.5450
2018-01-29,68.0742
2018-01-26,72.5274
2018-01-25,72.4531
2018-01-24,66.1419
2018-01-23,67.6325
2018-01-22,71.5169
2018-01-19,71.3510
2018-01-18,74.8840
2018-01-17,93.4859
2018-01-16,90.3266
2018-01-12,93.0163
2018-01-11,91.1990
2018-01-10,88.6067
2018-01-09,87.8572
2018-01-08,83.4144
2018-01-05,82.5029
2018-01-04,67.6259
2018-01-03,72.7984
2018-01-02,71.1088
2017-12-29,67.4506
2017-12-28,73.7185
2017-12-27,72.5549
2017-12-26,72.1598
2017-12-22,71.7944
2017-12-21,71.7044
2017-12-20,81.2739
2017-12-19,80.7502
2017-12-18,79.8858
2017-12-15,78.1342
2017-12-14,78.0873
2017-12-13,76.5503
2017-12-12,75.0853
2017-12-11,68.8321
2017-12-08,75.7469
2017-12-07,72.1331
2017-12-06,68.1064
2017-12-05,64.7213
2017-12-04,70.7357
2017-12-01,62.1510
2017-11-30,79.3900
2017-11-29,68.5133
2017-11-28,65.6649
2017-11-27,59.6160
2017-11-24,60.8163
2017-11-22,59.0088
2017-11-21,65.9054
2017-11-20,60.5883
2017-11-17,54.1217
2017-11-16,59.4563
2017-11-15,57.2437
2017-11-14,54.3048
2017-11-13,56.3982
2017-11-10,52.4760
2017-11-09,58.0100
2017-11-08,62.6452
2017-11-07,64.4348
2017-11-06,60.7198
2017-11-03,56.0686
2017-11-02,58.4305
2017-11-01,49.4329
2017-10-31,48.1615
2017-10-30,50.9790
2017-10-27,44.5672
2017-10-26,50.5619
2017-10-25,48.6367
2017-10-24,70.0967
2017-10-23,62.9780
2017-10-20,73.3561
2017-10-19,59.1037
2017-10-18,64.5458
2017-10-17,59.8174
2017-10-16,66.1343
2017-10-13,72.1414
2017-10-12,79.8564
2017-10-11,79.0463
2017-10-10,78.1896
2017-10-09,73.2959
2017-10-06,74.4201
2017-10-05,76.1347
2017-10-04,69.8149
2017-10-03,69.1093
2017-10-02,71.7772
2017-09-29,68.0489
2017-09-28,68.3227
2017-09-27,72.7580
2017-09-26,70.0177
2017-09-25,72.5967
2017-09-22,81.9273
2017-09-21,81.5158
2017-09-20,80.9638
2017-09-19,77.8906
2017-09-18,80.3019
2017-09-15,75.8794
2017-09-14,70.3419
2017-09-13,63.7937
2017-09-12,60.5901
2017-09-11,60.6258
2017-09-08,56.4373
2017-09-07,49.8904
2017-09-06,44.7800
2017-09-05,51.4275
2017-09-01,63.2511
2017-08-31,61.6547
2017-08-30,64.6738
2017-08-29,64.7809
2017-08-28,57.8526
2017-08-25,54.7288
2017-08-24,64.1881
2017-08-23,62.8708
2017-08-22,68.6770
2017-08-21,60.6602
2017-08-18,60.9707
2017-08-17,60.6077
2017-08-16,66.8230
2017-08-15,72.0785
2017-08-14,69.3004
2017-08-11,65.8654
2017-08-10,62.5419
2017-08-09,66.7222
2017-08-08,79.2086
2017-08-07,81.8789
2017-08-04,79.7588
2017-08-03,81.6000
2017-08-02,81.3851
2017-08-01,85.8669
2017-07-31,95.4559
2017-07-28,95.2685
2017-07-27,95.2283
2017-07-26,93.9313
2017-07-25,81.0305
2017-07-24,80.5336
2017-07-21,80.4679
2017-07-20,77.2512
2017-07-19,81.1302
2017-07-18,76.4468
2017-07-17,81.7006
2017-07-14,80.9405
2017-07-13,76.9273
2017-07-12,78.2939
2017-07-11,78.0093
2017-07-10,73.8095
2017-07-07,70.2951
2017-07-06,68.1415
2017-07-05,69.8310
2017-07-03,61.4340
2017-06-30,58.7375
2017-06-29,57.8212
2017-06-28,67.9339
2017-06-27,66.1323
2017-06-26,71.5334
2017-06-23,84.3286
2017-06-22,80.4201
2017-06-21,79.9853
2017-06-20,78.6584
2017-06-19,83.0845
2017-06-16,79.4150
2017-06-15,77.7887
2017-06-14,71.5064
2017-06-13,68.0936
2017-06-12,64.8961
2017-06-09,65.0576
2017-06-08,64.7947
2017-06-07,59.8167
2017-06-06,55.6534
2017-06-05,65.6257
2017-06-02,72.4209
2017-06-01,65.0073
2017-05-31,66.7271
2017-05-30,64.6933
2017-05-26,63.9260
2017-05-25,66.0648
2017-05-24,61.6908
2017-05-23,56.8503
2017-05-22,57.5192
2017-05-19,48.7435
2017-05-18,34.7321
2017-05-17,38.6361
2017-05-16,54.2154
2017-05-15,52.8626
2017-05-12,57.0730
2017-05-11,60.5559
2017-05-10,58.0161
2017-05-09,70.3039
2017-05-08,67.9501
2017-05-05,65.1269
2017-05-04,58.8627
2017-05-03,60.4753
2017-05-02,60.7092
2017-05-01,57.6106
2017-04-28,68.9896
2017-04-27,64.8689
2017-04-26,60.4306
2017-04-25,69.9055
2017-04-24,66.0458
2017-04-21,60.8040
2017-04-20,56.9596
2017-04-19,53.5421
2017-04-18,51.4206
2017-04-17,56.3469
2017-04-13,41.7520
2017-04-12,43.4038
2017-04-11,54.8485
2017-04-10,50.1026
2017-04-07,56.9882
2017-04-06,49.8753
2017-04-05,48.3696
2017-04-04,56.9742
2017-04-03,46.0423
2017-03-31,47.1467
2017-03-30,53.2813
2017-03-29,51.5067
2017-03-28,50.1931
2017-03-27,43.7994
2017-03-24,42.3185
2017-03-23,48.1968
2017-03-22,46.9062
2017-03-21,42.1835
2017-03-20,57.7226
2017-03-17,61.9758
2017-03-16,53.7196
2017-03-15,56.7382
2017-03-14,56.8488
2017-03-13,58.4903
2017-03-10,57.2759
2017-03-09,66.6522
2017-03-08,73.4202
2017-03-07,75.0619
2017-03-06,72.9422
2017-03-03,79.9565
2017-03-02,84.7071
2017-03-01,90.1843
2017-02-28,87.2062
2017-02-27,86.3988
2017-02-24,84.1609
2017-02-23,83.4465
2017-02-22,81.5048
2017-02-21,82.6684
2017-02-17,78.7836
2017-02-16,75.4869
2017-02-15,72.4218
2017-02-14,70.6733
2017-02-13,69.6561
2017-02-10,65.5357
2017-02-09,60.2765
2017-02-08,58.9165
2017-02-07,64.2172
2017-02-06,57.3675
2017-02-03,52.2047
2017-02-02,51.7387
2017-02-01,57.9507
2017-01-31,56.4367
2017-01-30,64.6232
2017-01-27,74.2230
2017-01-26,81.4859
2017-01-25,79.2174
2017-01-24,63.7500
2017-01-23,50.5758
2017-01-20,63.5353
2017-01-19,60.6925
2017-01-18,56.8038
2017-01-17,52.7855
2017-01-13,62.0578
2017-01-12,59.0436
2017-01-11,69.2161
2017-01-10,67.7284
2017-01-09,64.1884
2017-01-06,71.5329
2017-01-05,69.9876
2017-01-04,69.6453
2017-01-03,62.6105
2016-12-30,55.3255
2016-12-29,55.4008
2016-12-28,58.3307
2016-12-27,69.4582
2016-12-23,72.4319
2016-12-22,71.2573
2016-12-21,71.4138
2016-12-20,67.9627
2016-12-19,67.2777
2016-12-16,61.3239
2016-12-15,58.3611
2016-12-14,62.4926
2016-12-13,78.0506
2016-12-12,82.2585
2016-12-09,81.0248
2016-12-08,78.8517
2016-12-07,76.0461
2016-12-06,70.7349
2016-12-05,70.4869
2016-12-02,71.0969
2016-12-01,71.9688
2016-11-30,67.2429
2016-11-29,73.8566
2016-11-28,69.1243
2016-11-25,70.7894
2016-11-23,70.0684
2016-11-22,69.5727
2016-11-21,63.3682
2016-11-18,61.4733
2016-11-17,58.5345
2016-11-16,63.2607
2016-11-15,71.0260
2016-11-14,81.1139
2016-11-11,79.0166
2016-11-10,77.7616
2016-11-09,73.2515
2016-11-08,66.4434
2016-11-07,65.7428
2016-11-04,54.1874
2016-11-03,56.5485
2016-11-02,60.1349
2016-11-01,69.1046
2016-10-31,69.2166
2016-10-28,72.2724
2016-10-27,73.7890
2016-10-26,85.8389
2016-10-25,75.1685
2016-10-24,70.3221
2016-10-21,62.7339
2016-10-20,64.4450
2016-10-19,67.1124
2016-10-18,62.6987
2016-10-17,57.4659
2016-10-14,54.8763
2016-10-13,54.2750
2016-10-12,53.2470
2016-10-11,56.2475
2016-10-10,68.8988
2016-10-07,61.5167
2016-10-06,65.5261
2016-10-05,67.1855
2016-10-04,57.4465
2016-10-03,58.2863
2016-09-30,55.3972
2016-09-29,52.0838
2016-09-28,58.7192
2016-09-27,54.7880
2016-09-26,51.3516
2016-09-23,57.7218
2016-09-22,58.2052
2016-09-21,53.0555
2016-09-20,38.6762
2016-09-19,36.7241
2016-09-16,31.8083
2016-09-15,35.1828
2016-09-14,34.5992
2016-09-13,37.9514
2016-09-12,42.5845
2016-09-09,34.1224
2016-09-08,53.6992
2016-09-07,52.2317
2016-09-06,54.3174
2016-09-02,43.7467
2016-09-01,34.3305
2016-08-31,30.5963
2016-08-30,36.1944
2016-08-29,48.4571
2016-08-26,42.8729
2016-08-25,48.1258
2016-08-24,50.4240
2016-08-23,57.1600
2016-08-22,64.9715
2016-08-19,61.9427
2016-08-18,67.2730
2016-08-17,65.9547
2016-08-16,68.4358
2016-08-15,67.0825
2016-08-12,60.0008
2016-08-11,59.4981
2016-08-10,55.9072
2016-08-09,52.0032
2016-08-08,49.6159
2016-08-05,47.1422
2016-08-04,44.3631
2016-08-03,47.1977
2016-08-02,45.9256
2016-08-01,52.7454
2016-07-29,54.7921
2016-07-28,52.3904
2016-07-27,66.9095
2016-07-26,63.4823
2016-07-25,56.5063
2016-07-22,59.3371
2016-07-21,59.6416
2016-07-20,65.6541
2016-07-19,65.4963
2016-07-18,62.2997
2016-07-15,59.4402
2016-07-14,57.0733
2016-07-13,52.8262
2016-07-12,55.2163
2016-07-11,59.4715
2016-07-08,54.4646
2016-07-07,45.3686
2016-07-06,44.6530
2016-07-05,44.6781
2016-07-01,51.8008
2016-06-30,52.2973
2016-06-29,44.6580
2016-06-28,34.4957
2016-06-27,30.0586
2016-06-24,37.3724
2016-06-23,62.6003
2016-06-22,55.8013
2016-06-21,54.7617
2016-06-20,61.1280
2016-06-17,48.2232
2016-06-16,45.7330
2016-06-15,49.4941
2016-06-14,51.1226
2016-06-13,48.5222
2016-06-10,53.9567
2016-06-09,64.3830
2016-06-08,64.0641
2016-06-07,60.6737
2016-06-06,60.5798
2016-06-03,41.7213
2016-06-02,38.6227
2016-06-01,36.0834
2016-05-31,34.6455
2016-05-27,45.5305
2016-05-26,45.9111
2016-05-25,43.7970
2016-05-24,37.1114
2016-05-23,37.3466
2016-05-20,36.4862
2016-05-19,38.2008
2016-05-18,46.4939
2016-05-17,51.9724
2016-05-16,58.1820
2016-05-13,51.5168
2016-05-12,61.5737
2016-05-11,56.8984
2016-05-10,59.8271
2016-05-09,50.3813
2016-05-06,55.5677
2016-05-05,50.9444
2016-05-04,45.8283
2016-05-03,52.4472
2016-05-02,59.8362
2016-04-29,64.0577
2016-04-28,64.0577
2016-04-27,76.7090
2016-04-26,66.7572
2016-04-25,55.7142
2016-04-22,57.7960
2016-04-21,56.2766
2016-04-20,55.4856
2016-04-19,69.5378
2016-04-18,67.0074
2016-04-15,63.8060
2016-04-14,62.7208
2016-04-13,64.5241
2016-04-12,58.3120
2016-04-11,51.1155
2016-04-08,50.9690
2016-04-07,46.7566
2016-04-06,50.9173
2016-04-05,46.7936
2016-04-04,43.5194
2016-04-01,45.7986
2016-03-31,45.7161
2016-03-30,51.5041
2016-03-29,61.3002
2016-03-28,63.2296
2016-03-24,67.0761
2016-03-23,70.5184
2016-03-22,82.0993
2016-03-21,86.2746
2016-03-18,84.4468
2016-03-17,80.4204
2016-03-16,74.7783
2016-03-15,71.9678
2016-03-14,71.9213
2016-03-11,67.8082
2016-03-10,62.9855
2016-03-09,62.7477
2016-03-08,61.3223
2016-03-07,63.6876
2016-03-04,58.9456
2016-03-03,54.6977
2016-03-02,54.8376
2016-03-01,55.8337
2016-02-29,51.2582
2016-02-26,51.2071
2016-02-25,47.9132
2016-02-24,44.8369
2016-02-23,47.5276
2016-02-22,48.5075
2016-02-19,43.7577
2016-02-18,48.0706
2016-02-17,45.6081
2016-02-16,37.4972
2016-02-12,27.1138
2016-02-11,26.5885
2016-02-10,36.4418
2016-02-09,38.7538
2016-02-08,39.6889
2016-02-05,44.7818
2016-02-04,46.6110
2016-02-03,43.1475
2016-02-02,33.4310
2016-02-01,39.0027
2016-01-29,35.5826
2016-01-28,30.3736
2016-01-27,26.7793
2016-01-26,42.5991
2016-01-25,29.4775
2016-01-22,30.4162
2016-01-21,26.1479
2016-01-20,21.6433
2016-01-19,26.1009
2016-01-15,24.5671
2016-01-14,29.0764
2016-01-13,25.3456
2016-01-12,30.4115
2016-01-11,24.2823
2016-01-08,23.5021
2016-01-07,26.9302
2016-01-06,36.0508
2016-01-05,40.8422
2016-01-04,38.9850
2015-12-31,48.8984
2015-12-30,54.4429
2015-12-29,57.4720
2015-12-28,49.9852
2015-12-24,46.9650
2015-12-23,48.3437
2015-12-22,43.6221
2015-12-21,39.2171
2015-12-18,35.1498
2015-12-17,48.3377
2015-12-16,56.4687
2015-12-15,51.9627
2015-12-14,39.3361
2015-12-11,44.1267
2015-12-10,50.2073
2015-12-09,41.3965
2015-12-08,43.8078
2015-12-07,57.7822
2015-12-04,58.0229
2015-12-03,46.1510
2015-12-02,52.5164
2015-12-01,56.4183
2015-11-30,45.7723
2015-11-27,53.4727
2015-11-25,56.1955
2015-11-24,63.6038
2015-11-23,62.4724
2015-11-20,69.0808
2015-11-19,68.6300
2015-11-18,65.9491
2015-11-17,58.6631
2015-11-16,51.6352
2015-11-13,41.8215
2015-11-12,41.5297
2015-11-11,53.3215
2015-11-10,54.2264
2015-11-09,58.8929
2015-11-06,72.0749
2015-11-05,72.2978
2015-11-04,73.8044
2015-11-03,71.3529
2015-11-02,73.2465
2015-10-30,72.5485
2015-10-29,70.6927
2015-10-28,74.2457
2015-10-27,77.1367
2015-10-26,74.4160
2015-10-23,74.4160
2015-10-22,73.8577
2015-10-21,64.7741
2015-10-20,58.9876
2015-10-19,57.7436
2015-10-16,55.5820
2015-10-15,55.0520
2015-10-14,46.3568
2015-10-13,69.5401
2015-10-12,71.6110
2015-10-09,69.5610
2015-10-08,68.1677
2015-10-07,63.5752
2015-10-06,56.9635
2015-10-05,55.0910
2015-10-02,50.4466
2015-10-01,43.4120
2015-09-30,44.4012
2015-09-29,35.8954
2015-09-28,33.3076
2015-09-25,40.0701
2015-09-24,34.8628
2015-09-23,39.5792
2015-09-22,46.4067
2015-09-21,53.7018
2015-09-18,53.9651
2015-09-17,59.0249
2015-09-16,58.3793
2015-09-15,56.1402
2015-09-14,51.2343
2015-09-11,51.9050
2015-09-10,49.1072
2015-09-09,46.8720
2015-09-08,49.4110
2015-09-04,39.1102
2015-09-03,41.4686
2015-09-02,40.4685
2015-09-01,31.9037
2015-08-31,36.7348
2015-08-28,41.1679
2015-08-27,37.5374
2015-08-26,30.3988
2015-08-25,17.4831
2015-08-24,18.8750
2015-08-21,23.3173
2015-08-20,31.0419
2015-08-19,45.6530
2015-08-18,53.0677
2015-08-17,52.4765
2015-08-14,55.0101
2015-08-13,54.1520
2015-08-12,46.3184
2015-08-11,51.7333
2015-08-10,58.6249
2015-08-07,46.4148
2015-08-06,52.0399
2015-08-05,57.0636
2015-08-04,47.8126
2015-08-03,48.4197
2015-07-31,50.2574
2015-07-30,45.7816
2015-07-29,49.7025
2015-07-28,40.1981
2015-07-27,36.5880
2015-07-24,46.3760
2015-07-23,55.4006
2015-07-22,57.1586
2015-07-21,51.5032
2015-07-20,59.8187
2015-07-17,60.4313
2015-07-16,69.2022
2015-07-15,64.7354
2015-07-14,69.6200
2015-07-13,66.6436
2015-07-10,59.9569
2015-07-09,53.3497
2015-07-08,49.4148
2015-07-07,55.2804
2015-07-06,42.0409
2015-07-02,40.1615
2015-07-01,42.2287
2015-06-30,29.6279
2015-06-29,29.6568
2015-06-26,44.2598
2015-06-25,44.0615
2015-06-24,46.8095
2015-06-23,54.8080
2015-06-22,63.4778
2015-06-19,60.9849
2015-06-18,62.6735
2015-06-17,53.6671
2015-06-16,47.2660
2015-06-15,46.9635
2015-06-12,49.5740
2015-06-11,50.3645
2015-06-10,43.5839
2015-06-09,34.4408
2015-06-08,36.3230
2015-06-05,36.6232
2015-06-04,38.0707
2015-06-03,47.7434
2015-06-02,45.0581
2015-06-01,34.1878
2015-05-29,29.6131
2015-05-28,35.0499
2015-05-27,37.3333
2015-05-26,36.2170
2015-05-22,43.1736
2015-05-21,55.2417
2015-05-20,50.7007
2015-05-19,54.0436
2015-05-18,52.5231
2015-05-15,53.3169
2015-05-14,58.3598
2015-05-13,48.9429
2015-05-12,48.0850
2015-05-11,49.9125
2015-05-08,48.2581
2015-05-07,28.6842
2015-05-06,25.8215
2015-05-05,27.9628
2015-05-04,30.6038
2015-05-01,32.2069
2015-04-30,24.9690
2015-04-29,31.3293
2015-04-28,35.2393
2015-04-27,36.1040
2015-04-24,37.8328
2015-04-23,42.2986
2015-04-22,46.7592
2015-04-21,55.2625
2015-04-20,52.8843
2015-04-17,39.3973
2015-04-16,49.1781
2015-04-15,51.4074
2015-04-14,55.2283
2015-04-13,55.3707
2015-04-10,60.7278
2015-04-09,57.6203
2015-04-08,57.4308
2015-04-07,54.2392
2015-04-06,49.7031
2015-04-02,43.7457
2015-04-01,41.3194
2015-03-31,45.2736
2015-03-30,53.6867
2015-03-27,38.5961
2015-03-26,35.2419
2015-03-25,35.3954
2015-03-24,45.5834
2015-03-23,49.9744
2015-03-20,57.1991
2015-03-19,55.8742
2015-03-18,63.1864
2015-03-17,59.6032
2015-03-16,57.0103
2015-03-13,49.7538
2015-03-12,51.5050
2015-03-11,48.4842
2015-03-10,52.7316
2015-03-09,61.8162
2015-03-06,57.1705
2015-03-05,62.8724
2015-03-04,62.5738
2015-03-03,67.5447
2015-03-02,63.7886
2015-02-27,56.1817
2015-02-26,59.5396
2015-02-25,64.5936
2015-02-24,70.3455
2015-02-23,71.8588
2015-02-20,88.9342
2015-02-19,84.7753
2015-02-18,81.1721
2015-02-17,79.0054
2015-02-13,78.6696
2015-02-12,75.6433
2015-02-11,75.3166
2015-02-10,73.8590
2015-02-09,73.0243
2015-02-06,74.9921
2015-02-05,77.6837
2015-02-04,75.8926
2015-02-03,76.3723
2015-02-02,75.0974
2015-01-30,74.0592
2015-01-29,82.4345
2015-01-28,73.2326
2015-01-27,54.2661
2015-01-26,63.2188
2015-01-23,66.6416
2015-01-22,73.2622
2015-01-21,62.7018
2015-01-20,57.0811
2015-01-16,54.8152
2015-01-15,51.4604
2015-01-14,52.7831
2015-01-13,57.1332
2015-01-12,55.8908
2015-01-09,59.3483
2015-01-08,60.6589
2015-01-07,52.3111
2015-01-06,42.8793
2015-01-05,49.6659
2015-01-02,54.2407
2014-12-31,54.3910
2014-12-30,64.2761
2014-12-29,67.0011
2014-12-26,65.0899
2014-12-24,63.9805
2014-12-23,60.4730
2014-12-22,54.5092
2014-12-19,46.5259
2014-12-18,44.0386
2014-12-17,41.3647
2014-12-16,37.8139
2014-12-15,27.1815
2014-12-12,19.7243
2014-12-11,24.1402
2014-12-10,26.7755
2014-12-09,43.7763
2014-12-08,47.1005
2014-12-05,59.8288
2014-12-04,54.7543
2014-12-03,59.7123
2014-12-02,62.1270
2014-12-01,62.9398
2014-11-28,79.7595
2014-11-26,84.0703
2014-11-25,84.3634
2014-11-24,84.0293
2014-11-21,80.6192
2014-11-20,78.1400
2014-11-19,77.9282
2014-11-18,75.6912
2014-11-17,69.0300
2014-11-14,72.5443
2014-11-13,71.5672
2014-11-12,61.6724
2014-11-11,59.2237
2014-11-10,55.6212
2014-11-07,54.6701
2014-11-06,55.4013
2014-11-05,53.8634
2014-11-04,58.3110
2014-11-03,59.2510
2014-10-31,55.4401
2014-10-30,51.4642
2014-10-29,48.6656
2014-10-28,50.5442
2014-10-27,45.1909
2014-10-24,45.5483
2014-10-23,44.8616
2014-10-22,43.0770
2014-10-21,60.2268
2014-10-20,51.6392
2014-10-17,47.7748
2014-10-16,34.8590
2014-10-15,34.3637
2014-10-14,40.1298
2014-10-13,30.9998
2014-10-10,33.6340
2014-10-09,37.0327
2014-10-08,44.0987
2014-10-07,35.8631
2014-10-06,46.8696
2014-10-03,47.3141
2014-10-02,35.2011
2014-10-01,36.9465
2014-09-30,48.7338
2014-09-29,57.1506
2014-09-26,56.7638
2014-09-25,48.6868
2014-09-24,57.6994
2014-09-23,50.8797
2014-09-22,59.7688
2014-09-19,66.0135
2014-09-18,62.3274
2014-09-17,57.9570
2014-09-16,55.4618
2014-09-15,49.2380
2014-09-12,53.5018
2014-09-11,58.4097
2014-09-10,62.7655
2014-09-09,62.7223
2014-09-08,61.8064
2014-09-05,44.1355
2014-09-04,48.9011
2014-09-03,52.0546
2014-09-02,49.2308
2014-08-29,58.0624
2014-08-28,60.3507
2014-08-27,68.9499
2014-08-26,72.3549
2014-08-25,71.4998
2014-08-22,68.6917
2014-08-21,68.9729
2014-08-20,68.5382
2014-08-19,63.0388
2014-08-18,60.9568
2014-08-15,53.8613
2014-08-14,58.8889
2014-08-13,49.3483
2014-08-12,40.5449
2014-08-11,41.9800
2014-08-08,41.0120
2014-08-07,36.5871
2014-08-06,27.2632
2014-08-05,33.7791
2014-08-04,23.7952
2014-08-01,24.9312
2014-07-31,25.1716
2014-07-30,29.8612
2014-07-29,29.9444
2014-07-28,31.9192
2014-07-25,32.2817
2014-07-24,35.3814
2014-07-23,42.4419
2014-07-22,55.5215
2014-07-21,48.7685
2014-07-18,45.3456
2014-07-17,34.9080
2014-07-16,41.0872
2014-07-15,49.7300
2014-07-14,52.2006
2014-07-11,43.6171
2014-07-10,33.9064
2014-07-09,33.9064
2014-07-08,33.9064
2014-07-07,43.5890
2014-07-03,39.6795
2014-07-02,33.2952
2014-07-01,35.2975
2014-06-30,28.5883
2014-06-27,32.9694
2014-06-26,29.0871
2014-06-25,21.5361
2014-06-24,27.2140
2014-06-23,33.7225
2014-06-20,40.0633
2014-06-19,44.3901
2014-06-18,41.7148
2014-06-17,41.4913
2014-06-16,41.9254
2014-06-13,40.3656
2014-06-12,39.7833
2014-06-11,47.8074
2014-06-10,68.2354
2014-06-09,74.7115
2014-06-06,77.4122
2014-06-05,73.0961
2014-06-04,67.2226
2014-06-03,72.4793
2014-06-02,72.6652
2014-05-30,70.4474
2014-05-29,70.0776
2014-05-28,67.3719
2014-05-27,66.8388
2014-05-23,60.4403
2014-05-22,58.0828
2014-05-21,54.2986
2014-05-20,47.6253
2014-05-19,57.2804
2014-05-16,54.7622
2014-05-15,57.0022
2014-05-14,68.1702
2014-05-13,71.4249
2014-05-12,68.9603
2014-05-09,64.0336
2014-05-08,62.1217
2014-05-07,61.3542
2014-05-06,60.5411
2014-05-05,66.2079
2014-05-02,60.2169
2014-05-01,54.9504
2014-04-30,57.5445
2014-04-29,55.3422
2014-04-28,50.6254
2014-04-25,57.2546
2014-04-24,62.7309
2014-04-23,66.3985
