Dates,PLUS_DM Values
2018-12-10,347.4286
2018-12-07,349.1745
2018-12-06,347.0421
2018-12-04,348.7860
2018-12-03,350.5387
2018-11-30,331.3806
2018-11-29,328.7974
2018-11-28,321.4450
2018-11-27,307.9712
2018-11-26,309.5188
2018-11-23,309.5213
2018-11-21,311.0767
2018-11-20,308.0409
2018-11-19,309.5888
2018-11-16,311.1445
2018-11-15,312.7081
2018-11-14,314.2795
2018-11-13,315.3997
2018-11-12,316.9847
2018-11-09,318.5776
2018-11-08,320.1784
2018-11-07,319.2855
2018-11-06,316.6028
2018-11-05,313.1871
2018-11-02,314.7609
2018-11-01,309.5667
2018-10-31,309.9897
2018-10-30,299.5365
2018-10-29,301.0417
2018-10-26,302.5544
2018-10-25,304.0748
2018-10-24,305.6028
2018-10-23,296.4078
2018-10-22,297.8973
2018-10-19,299.3943
2018-10-18,300.8988
2018-10-17,302.4108
2018-10-16,303.9305
2018-10-15,299.6054
2018-10-12,301.1109
2018-10-11,302.6241
2018-10-10,304.1448
2018-10-09,305.6731
2018-10-08,307.1217
2018-10-05,308.6650
2018-10-04,310.2161
2018-10-03,311.7750
2018-10-02,307.8344
2018-10-01,304.1268
2018-09-28,296.9154
2018-09-27,293.3036
2018-09-26,294.3790
2018-09-25,295.8583
2018-09-24,297.3450
2018-09-21,298.8392
2018-09-20,299.5291
2018-09-19,300.5482
2018-09-18,296.7894
2018-09-17,293.8964
2018-09-14,295.3733
2018-09-13,295.0688
2018-09-12,291.3213
2018-09-11,284.5997
2018-09-10,286.0298
2018-09-07,287.4672
2018-09-06,288.9117
2018-09-05,284.4334
2018-09-04,284.9586
2018-08-31,286.3905
2018-08-30,287.8297
2018-08-29,289.2761
2018-08-28,290.7297
2018-08-27,291.5296
2018-08-24,288.7462
2018-08-23,289.8570
2018-08-22,291.3135
2018-08-21,291.3970
2018-08-20,291.0725
2018-08-17,288.5396
2018-08-16,289.2313
2018-08-15,280.4025
2018-08-14,281.8115
2018-08-13,283.2277
2018-08-10,283.5329
2018-08-09,284.9577
2018-08-08,286.3897
2018-08-07,287.8288
2018-08-06,284.6803
2018-08-03,286.1109
2018-08-02,287.5486
2018-08-01,288.9936
2018-07-31,290.4458
2018-07-30,291.9053
2018-07-27,293.3722
2018-07-26,290.6481
2018-07-25,288.3360
2018-07-24,289.7850
2018-07-23,286.9171
2018-07-20,288.3589
2018-07-19,289.8080
2018-07-18,291.2643
2018-07-17,289.9613
2018-07-16,288.8453
2018-07-13,285.3633
2018-07-12,282.3088
2018-07-11,281.5896
2018-07-10,283.0046
2018-07-09,279.6287
2018-07-06,274.3205
2018-07-05,275.6990
2018-07-03,277.0844
2018-07-02,275.2228
2018-06-29,276.6059
2018-06-28,275.6162
2018-06-27,277.0012
2018-06-26,271.6024
2018-06-25,272.4352
2018-06-22,273.8042
2018-06-21,275.1801
2018-06-20,276.5629
2018-06-19,277.9527
2018-06-18,279.3494
2018-06-15,280.7532
2018-06-14,282.1640
2018-06-13,283.5819
2018-06-12,285.0070
2018-06-11,286.4392
2018-06-08,286.0310
2018-06-07,287.4684
2018-06-06,286.1270
2018-06-05,279.6035
2018-06-04,281.0086
2018-06-01,277.3561
2018-05-31,277.4730
2018-05-30,278.8673
2018-05-29,280.2687
2018-05-25,281.6771
2018-05-24,283.0925
2018-05-23,283.4897
2018-05-22,284.9143
2018-05-21,286.3460
2018-05-18,275.2578
2018-05-17,269.5987
2018-05-16,269.7830
2018-05-15,271.1387
2018-05-14,272.5012
2018-05-11,271.6215
2018-05-10,272.9864
2018-05-09,271.1121
2018-05-08,267.6703
2018-05-07,269.0154
2018-05-04,263.5427
2018-05-03,261.7337
2018-05-02,263.0489
2018-05-01,264.3708
2018-04-30,265.6993
2018-04-27,267.0345
2018-04-26,268.3763
2018-04-25,269.0127
2018-04-24,270.3645
2018-04-23,271.7231
2018-04-20,273.0885
2018-04-19,274.4608
2018-04-18,275.8304
2018-04-17,274.6561
2018-04-16,269.7604
2018-04-13,271.1159
2018-04-12,272.4783
2018-04-11,273.0968
2018-04-10,274.4691
2018-04-09,274.1061
2018-04-06,275.2044
2018-04-05,276.5873
2018-04-04,267.2448
2018-04-03,268.5877
2018-04-02,268.8226
2018-03-29,270.1735
2018-03-28,264.5622
2018-03-27,265.8917
2018-03-26,267.2278
2018-03-23,267.8007
2018-03-22,269.1464
2018-03-21,270.4989
2018-03-20,269.7310
2018-03-19,264.9549
2018-03-16,263.8799
2018-03-15,265.2059
2018-03-14,266.5386
2018-03-13,267.8780
2018-03-12,269.2241
2018-03-09,270.5770
2018-03-08,269.6362
2018-03-07,267.0536
2018-03-06,268.3956
2018-03-05,269.3208
2018-03-02,262.3191
2018-03-01,263.6373
2018-02-28,264.9621
2018-02-27,264.6476
2018-02-26,260.3561
2018-02-23,256.5821
2018-02-22,257.1977
2018-02-21,258.4901
2018-02-20,256.8821
2018-02-16,258.1730
2018-02-15,256.6308
2018-02-14,249.1418
2018-02-13,250.3938
2018-02-12,251.5270
2018-02-09,243.2231
2018-02-08,244.4453
2018-02-07,245.6737
2018-02-06,235.4937
2018-02-05,236.6771
2018-02-02,237.8664
2018-02-01,239.0617
2018-01-31,239.8034
2018-01-30,220.9085
2018-01-29,222.0186
2018-01-26,223.1343
2018-01-25,221.9909
2018-01-24,218.6775
2018-01-23,219.7764
2018-01-22,220.8808
2018-01-19,221.9908
2018-01-18,223.1063
2018-01-17,224.2274
2018-01-16,221.0450
2018-01-12,211.7659
2018-01-11,204.7097
2018-01-10,199.7534
2018-01-09,198.6121
2018-01-08,190.9440
2018-01-05,190.0170
2018-01-04,180.9459
2018-01-03,181.8551
2018-01-02,181.3230
2017-12-29,182.2342
2017-12-28,182.8531
2017-12-27,183.5900
2017-12-26,184.5126
2017-12-22,184.5588
2017-12-21,185.4862
2017-12-20,186.4183
2017-12-19,185.6793
2017-12-18,186.1910
2017-12-15,187.1266
2017-12-14,187.5403
2017-12-13,187.5538
2017-12-12,185.5757
2017-12-11,180.4658
2017-12-08,181.3726
2017-12-07,179.8613
2017-12-06,175.3548
2017-12-05,176.2359
2017-12-04,177.1215
2017-12-01,175.0431
2017-11-30,174.3043
2017-11-29,168.1330
2017-11-28,167.3781
2017-11-27,167.0988
2017-11-24,167.6799
2017-11-22,168.5225
2017-11-21,168.9097
2017-11-20,168.4360
2017-11-17,167.4832
2017-11-16,168.3248
2017-11-15,168.9121
2017-11-14,167.4914
2017-11-13,168.3331
2017-11-10,168.3554
2017-11-09,169.2014
2017-11-08,170.0517
2017-11-07,170.5824
2017-11-06,170.0681
2017-11-03,168.9702
2017-11-02,169.2954
2017-11-01,166.4983
2017-10-31,167.3350
2017-10-30,168.1758
2017-10-27,168.1536
2017-10-26,168.9986
2017-10-25,169.8479
2017-10-24,170.7014
2017-10-23,170.3877
2017-10-20,170.1459
2017-10-19,165.5461
2017-10-18,166.3779
2017-10-17,165.6139
2017-10-16,166.4461
2017-10-13,167.2825
2017-10-12,167.3517
2017-10-11,166.9259
2017-10-10,167.2028
2017-10-09,166.0809
2017-10-06,166.8220
2017-10-05,167.6603
2017-10-04,166.7313
2017-10-03,167.5691
2017-10-02,166.2491
2017-09-29,166.3892
2017-09-28,167.2254
2017-09-27,168.0657
2017-09-26,166.7292
2017-09-25,167.5670
2017-09-22,168.4090
2017-09-21,167.0552
2017-09-20,167.6112
2017-09-19,167.0034
2017-09-18,166.5259
2017-09-15,163.7077
2017-09-14,160.3967
2017-09-13,159.1740
2017-09-12,159.9739
2017-09-11,160.7778
2017-09-08,159.2427
2017-09-07,157.3285
2017-09-06,158.1190
2017-09-05,158.9136
2017-09-01,159.7122
2017-08-31,159.1528
2017-08-30,159.9525
2017-08-29,160.4991
2017-08-28,157.8623
2017-08-25,158.6556
2017-08-24,159.4528
2017-08-23,160.2541
2017-08-22,161.0594
2017-08-21,159.0590
2017-08-18,159.8583
2017-08-17,160.6616
2017-08-16,161.4690
2017-08-15,161.6898
2017-08-14,160.4451
2017-08-11,159.2702
2017-08-10,160.0706
2017-08-09,160.8750
2017-08-08,161.6834
2017-08-07,162.4959
2017-08-04,161.7030
2017-08-03,162.3831
2017-08-02,163.1991
2017-08-01,164.0192
2017-07-31,164.8434
2017-07-28,161.4210
2017-07-27,162.2322
2017-07-26,154.8110
2017-07-25,136.6737
2017-07-24,136.0730
2017-07-21,136.3416
2017-07-20,136.1260
2017-07-19,136.5071
2017-07-18,135.5458
2017-07-17,136.2269
2017-07-14,135.9743
2017-07-13,135.0197
2017-07-12,135.6982
2017-07-11,134.5340
2017-07-10,133.2409
2017-07-07,132.6798
2017-07-06,132.5986
2017-07-05,132.9336
2017-07-03,131.0455
2017-06-30,131.7040
2017-06-29,132.3658
2017-06-28,133.0310
2017-06-27,133.6711
2017-06-26,134.3428
2017-06-23,133.0866
2017-06-22,131.9178
2017-06-21,131.9190
2017-06-20,132.5819
2017-06-19,131.5724
2017-06-16,130.7946
2017-06-15,129.1798
2017-06-14,127.7745
2017-06-13,126.6936
2017-06-12,126.3552
2017-06-09,126.9901
2017-06-08,127.6283
2017-06-07,125.8744
2017-06-06,126.5070
2017-06-05,127.1427
2017-06-02,127.7816
2017-06-01,124.8357
2017-05-31,125.4630
2017-05-30,125.2982
2017-05-26,125.9279
2017-05-25,126.3855
2017-05-24,125.1083
2017-05-23,124.8471
2017-05-22,125.4744
2017-05-19,122.4128
2017-05-18,120.2635
2017-05-17,120.8679
2017-05-16,121.4753
2017-05-15,122.0857
2017-05-12,122.6992
2017-05-11,123.3158
2017-05-10,123.9354
2017-05-09,124.5582
2017-05-08,124.4185
2017-05-05,123.8037
2017-05-04,123.6555
2017-05-03,123.8072
2017-05-02,124.4293
2017-05-01,125.0546
2017-04-28,125.6830
2017-04-27,125.2154
2017-04-26,125.1307
2017-04-25,125.7595
2017-04-24,125.0856
2017-04-21,124.2769
2017-04-20,123.8586
2017-04-19,124.4810
2017-04-18,125.1066
2017-04-17,124.8992
2017-04-13,123.4601
2017-04-12,124.0805
2017-04-11,124.7040
2017-04-10,125.3306
2017-04-07,125.1337
2017-04-06,124.9453
2017-04-05,125.5731
2017-04-04,124.8983
2017-04-03,124.5302
2017-03-31,125.1560
2017-03-30,125.7849
2017-03-29,125.9472
2017-03-28,126.2917
2017-03-27,125.7587
2017-03-24,126.3906
2017-03-23,127.0258
2017-03-22,126.9595
2017-03-21,127.5975
2017-03-20,128.2387
2017-03-17,128.8831
2017-03-16,129.1705
2017-03-15,129.1056
2017-03-14,129.7544
2017-03-13,129.9367
2017-03-10,130.5897
2017-03-09,131.2459
2017-03-08,131.9054
2017-03-07,132.5683
2017-03-06,132.7271
2017-03-03,133.3941
2017-03-02,134.0644
2017-03-01,133.8832
2017-02-28,131.8599
2017-02-27,130.6003
2017-02-24,130.2384
2017-02-23,129.2019
2017-02-22,128.6768
2017-02-21,129.3234
2017-02-17,127.2302
2017-02-16,125.5773
2017-02-15,125.4005
2017-02-14,124.9503
2017-02-13,125.5782
2017-02-10,123.7479
2017-02-09,123.0884
2017-02-08,123.7069
2017-02-07,124.3286
2017-02-06,121.8427
2017-02-03,121.9707
2017-02-02,122.5836
2017-02-01,123.1996
2017-01-31,123.1574
2017-01-30,123.7763
2017-01-27,124.3983
2017-01-26,125.0234
2017-01-25,124.3943
2017-01-24,117.8294
2017-01-23,117.0897
2017-01-20,117.6781
2017-01-19,117.8689
2017-01-18,117.6975
2017-01-17,118.2890
2017-01-13,118.8834
2017-01-12,119.0896
2017-01-11,119.6881
2017-01-10,120.2895
2017-01-09,120.2420
2017-01-06,120.8463
2017-01-05,121.4535
2017-01-04,121.6260
2017-01-03,120.2908
2016-12-30,120.5693
2016-12-29,121.1751
2016-12-28,121.7841
2016-12-27,122.3960
2016-12-23,122.8155
2016-12-22,123.4327
2016-12-21,123.5966
2016-12-20,123.6495
2016-12-19,123.5351
2016-12-16,123.1314
2016-12-15,123.0423
2016-12-14,123.6607
2016-12-13,124.2821
2016-12-12,122.9787
2016-12-09,122.5489
2016-12-08,122.3219
2016-12-07,121.3905
2016-12-06,120.4451
2016-12-05,121.0504
2016-12-02,120.4852
2016-12-01,121.0906
2016-11-30,121.6991
2016-11-29,121.4073
2016-11-28,120.1360
2016-11-25,120.7397
2016-11-23,121.3464
2016-11-22,120.9783
2016-11-21,120.4034
2016-11-18,119.2482
2016-11-17,119.8474
2016-11-16,120.4497
2016-11-15,121.0550
2016-11-14,121.6633
2016-11-11,120.8869
2016-11-10,121.4944
2016-11-09,118.8545
2016-11-08,117.0861
2016-11-07,116.4651
2016-11-04,114.9707
2016-11-03,115.5485
2016-11-02,116.1291
2016-11-01,116.7127
2016-10-31,116.7908
2016-10-28,117.3777
2016-10-27,117.9676
2016-10-26,118.5234
2016-10-25,112.8617
2016-10-24,112.9297
2016-10-21,111.0109
2016-10-20,111.5688
2016-10-19,112.1294
2016-10-18,111.5745
2016-10-17,111.8025
2016-10-14,112.3643
2016-10-13,111.7089
2016-10-12,112.2703
2016-10-11,112.8344
2016-10-10,113.4014
2016-10-07,111.9287
2016-10-06,112.4911
2016-10-05,112.9640
2016-10-04,111.9893
2016-10-03,112.0795
2016-09-30,112.6427
2016-09-29,113.2087
2016-09-28,113.3894
2016-09-27,113.3862
2016-09-26,113.9560
2016-09-23,114.5286
2016-09-22,115.1041
2016-09-21,113.9726
2016-09-20,112.5767
2016-09-19,112.9575
2016-09-16,112.9798
2016-09-15,113.5476
2016-09-14,114.1182
2016-09-13,114.6916
2016-09-12,115.2680
2016-09-09,115.8472
2016-09-08,116.4294
2016-09-07,117.0144
2016-09-06,117.5193
2016-09-02,117.1578
2016-09-01,115.9627
2016-08-31,116.5454
2016-08-30,117.1311
2016-08-29,117.7197
2016-08-26,118.3112
2016-08-25,118.1848
2016-08-24,118.7787
2016-08-23,119.3756
2016-08-22,119.3285
2016-08-19,119.3089
2016-08-18,119.9084
2016-08-17,119.6144
2016-08-16,120.2155
2016-08-15,120.6255
2016-08-12,120.1041
2016-08-11,120.5043
2016-08-10,121.0821
2016-08-09,120.1869
2016-08-08,120.7541
2016-08-05,120.8934
2016-08-04,121.5009
2016-08-03,122.1115
2016-08-02,122.7251
2016-08-01,123.3418
2016-07-29,123.5674
2016-07-28,124.1884
2016-07-27,124.8124
2016-07-26,121.3328
2016-07-25,120.4130
2016-07-22,121.0181
2016-07-21,121.6262
2016-07-20,122.2374
2016-07-19,122.8517
2016-07-18,121.8373
2016-07-15,121.4045
2016-07-14,121.2514
2016-07-13,121.3771
2016-07-12,121.9871
2016-07-11,122.6001
2016-07-08,120.6585
2016-07-07,119.1656
2016-07-06,118.9760
2016-07-05,119.5739
2016-07-01,120.1747
2016-06-30,120.3478
2016-06-29,118.6103
2016-06-28,116.8642
2016-06-27,117.4514
2016-06-24,118.0416
2016-06-23,118.6348
2016-06-22,117.9567
2016-06-21,118.5495
2016-06-20,119.1452
2016-06-17,116.1596
2016-06-16,116.6516
2016-06-15,117.2378
2016-06-14,116.7589
2016-06-13,117.3456
2016-06-10,117.9353
2016-06-09,118.5279
2016-06-08,118.8577
2016-06-07,119.3266
2016-06-06,118.7254
2016-06-03,115.1968
2016-06-02,115.2714
2016-06-01,115.3648
2016-05-31,115.9446
2016-05-27,116.5272
2016-05-26,117.1128
2016-05-25,117.5945
2016-05-24,117.2922
2016-05-23,117.5189
2016-05-20,118.1094
2016-05-19,118.7030
2016-05-18,119.2995
2016-05-17,119.8990
2016-05-16,120.4281
2016-05-13,121.0333
2016-05-12,121.6415
2016-05-11,122.2069
2016-05-10,122.0424
2016-05-09,121.3555
2016-05-06,121.8016
2016-05-05,121.5135
2016-05-04,121.8241
2016-05-03,122.4363
2016-05-02,123.0515
2016-04-29,123.6699
2016-04-28,124.2913
2016-04-27,124.9159
2016-04-26,121.3428
2016-04-25,119.8886
2016-04-22,120.4910
2016-04-21,121.0965
2016-04-20,120.5412
2016-04-19,121.1469
2016-04-18,120.3009
2016-04-15,120.3143
2016-04-14,120.9189
2016-04-13,121.1174
2016-04-12,120.7077
2016-04-11,121.3143
2016-04-08,121.9239
2016-04-07,121.5546
2016-04-06,121.3470
2016-04-05,121.9568
2016-04-04,122.0082
2016-04-01,121.8189
2016-03-31,122.4310
2016-03-30,123.0463
2016-03-29,122.0279
2016-03-28,122.6411
2016-03-24,122.9031
2016-03-23,123.5207
2016-03-22,124.1414
2016-03-21,124.7652
2016-03-18,123.4827
2016-03-17,121.3027
2016-03-16,118.7571
2016-03-15,117.7536
2016-03-14,118.3453
2016-03-11,117.5761
2016-03-10,116.6421
2016-03-09,117.2283
2016-03-08,117.5537
2016-03-07,118.1444
2016-03-04,117.7470
2016-03-03,116.0655
2016-03-02,116.6488
2016-03-01,117.2349
2016-02-29,116.4396
2016-02-26,117.0111
2016-02-25,115.9170
2016-02-24,115.0083
2016-02-23,115.5862
2016-02-22,116.1670
2016-02-19,115.2596
2016-02-18,115.8388
2016-02-17,115.1479
2016-02-16,112.0259
2016-02-12,109.9338
2016-02-11,110.4862
2016-02-10,111.0414
2016-02-09,111.0598
2016-02-08,111.6179
2016-02-05,112.1788
2016-02-04,112.7425
2016-02-03,110.8047
2016-02-02,109.6950
2016-02-01,110.2462
2016-01-29,108.8995
2016-01-28,107.5100
2016-01-27,108.0502
2016-01-26,108.5932
2016-01-25,106.5175
2016-01-22,107.0527
2016-01-21,107.5907
2016-01-20,107.1945
2016-01-19,107.7332
2016-01-15,108.1980
2016-01-14,108.7417
2016-01-13,109.2881
2016-01-12,109.8373
2016-01-11,109.3353
2016-01-08,109.8847
2016-01-07,110.4369
2016-01-06,110.9918
2016-01-05,111.5496
2016-01-04,112.1101
2015-12-31,112.6735
2015-12-30,113.2397
2015-12-29,113.4124
2015-12-28,111.3789
2015-12-24,111.2720
2015-12-23,111.8312
2015-12-22,111.2401
2015-12-21,111.0334
2015-12-18,111.5913
2015-12-17,112.1521
2015-12-16,111.6437
2015-12-15,110.8445
2015-12-14,109.0593
2015-12-11,109.6074
2015-12-10,110.1581
2015-12-09,109.1217
2015-12-08,109.6701
2015-12-07,110.2212
2015-12-04,110.1265
2015-12-03,109.6439
2015-12-02,110.1949
2015-12-01,110.7487
2015-11-30,109.3774
2015-11-27,109.9271
2015-11-25,110.4795
2015-11-24,111.0346
2015-11-23,111.5926
2015-11-20,112.1534
2015-11-19,111.7215
2015-11-18,111.2965
2015-11-17,110.2416
2015-11-16,108.9101
2015-11-13,108.9079
2015-11-12,109.4552
2015-11-11,110.0052
2015-11-10,110.5580
2015-11-09,111.1135
2015-11-06,111.6719
2015-11-05,112.2331
2015-11-04,112.7970
2015-11-03,112.2774
2015-11-02,112.8416
2015-10-30,113.4086
2015-10-29,112.4287
2015-10-28,112.9937
2015-10-27,113.5615
2015-10-26,112.5564
2015-10-23,113.1220
2015-10-22,113.3413
2015-10-21,109.2462
2015-10-20,107.8075
2015-10-19,107.1674
2015-10-16,107.7060
2015-10-15,107.2973
2015-10-14,107.8364
2015-10-13,108.3783
2015-10-12,108.9230
2015-10-09,108.7271
2015-10-08,108.4767
2015-10-07,107.5714
2015-10-06,106.1512
2015-10-05,105.4401
2015-10-02,104.5732
2015-10-01,104.3816
2015-09-30,104.9061
2015-09-29,103.4054
2015-09-28,103.9250
2015-09-25,104.4472
2015-09-24,104.1126
2015-09-23,104.6358
2015-09-22,105.1616
2015-09-21,105.6900
2015-09-18,106.2211
2015-09-17,106.7549
2015-09-16,105.0709
2015-09-15,105.2139
2015-09-14,104.0684
2015-09-11,104.3496
2015-09-10,104.6143
2015-09-09,105.1400
2015-09-08,103.6449
2015-09-04,101.0321
2015-09-03,101.5398
2015-09-02,100.5459
2015-09-01,99.5470
2015-08-31,100.0473
2015-08-28,100.5500
2015-08-27,99.8377
2015-08-26,98.0115
2015-08-25,98.5040
2015-08-24,98.9990
2015-08-21,99.4965
2015-08-20,99.9965
2015-08-19,100.4990
2015-08-18,101.0040
2015-08-17,101.1946
2015-08-14,101.7031
2015-08-13,102.1963
2015-08-12,100.5253
2015-08-11,101.0304
2015-08-10,101.5381
2015-08-07,99.4250
2015-08-06,99.9247
2015-08-05,100.4268
2015-08-04,99.4686
2015-08-03,99.8617
2015-07-31,100.3635
2015-07-30,99.9781
2015-07-29,100.4805
2015-07-28,98.8145
2015-07-27,99.3111
2015-07-24,99.8101
2015-07-23,100.3117
2015-07-22,100.8157
2015-07-21,99.0179
2015-07-20,99.5155
2015-07-17,100.0156
2015-07-16,100.5182
2015-07-15,100.0891
2015-07-14,100.5921
2015-07-13,99.7185
2015-07-10,98.8316
2015-07-09,98.4474
2015-07-08,98.0079
2015-07-07,98.5004
2015-07-06,96.5842
2015-07-02,97.0695
2015-07-01,97.2192
2015-06-30,96.7468
2015-06-29,97.2330
2015-06-26,97.7216
2015-06-25,98.2127
2015-06-24,98.7062
2015-06-23,99.2022
2015-06-22,99.7007
2015-06-19,100.1038
2015-06-18,100.6069
2015-06-17,98.8614
2015-06-16,98.9845
2015-06-15,98.6011
2015-06-12,99.0965
2015-06-11,99.5945
2015-06-10,98.8671
2015-06-09,97.9315
2015-06-08,98.4236
2015-06-05,98.9182
2015-06-04,99.4153
2015-06-03,99.9148
2015-06-02,99.8840
2015-06-01,98.2416
2015-05-29,98.7353
2015-05-28,99.2315
2015-05-27,98.3596
2015-05-26,98.8539
2015-05-22,99.3507
2015-05-21,99.8499
2015-05-20,100.0225
2015-05-19,100.5251
2015-05-18,100.5587
2015-05-15,101.0640
2015-05-14,101.5719
2015-05-13,100.5510
2015-05-12,100.6568
2015-05-11,101.1626
2015-05-08,100.9147
2015-05-07,98.0764
2015-05-06,98.5692
2015-05-05,99.0646
2015-05-04,99.5624
2015-05-01,100.0627
2015-04-30,100.5655
2015-04-29,101.0709
2015-04-28,101.5788
2015-04-27,102.0892
2015-04-24,102.6022
2015-04-23,103.1178
2015-04-22,103.6360
2015-04-21,104.1568
2015-04-20,104.2028
2015-04-17,102.8523
2015-04-16,103.3691
2015-04-15,103.8886
2015-04-14,103.6769
2015-04-13,104.1979
2015-04-10,104.2470
2015-04-09,103.6275
2015-04-08,104.1483
2015-04-07,104.6716
2015-04-06,103.3853
2015-04-02,103.0650
2015-04-01,103.1586
2015-03-31,103.6770
2015-03-30,104.1980
2015-03-27,101.3092
2015-03-26,101.4116
2015-03-25,101.9212
2015-03-24,102.4333
2015-03-23,102.9481
2015-03-20,103.4654
2015-03-19,103.8439
2015-03-18,104.3657
2015-03-17,104.0150
2015-03-16,103.8216
2015-03-13,102.7520
2015-03-12,103.2684
2015-03-11,103.5819
2015-03-10,104.1024
2015-03-09,104.6255
2015-03-06,104.6385
2015-03-05,105.1643
2015-03-04,105.0209
2015-03-03,105.5487
2015-03-02,103.6391
2015-02-27,102.1620
2015-02-26,102.6754
2015-02-25,103.1913
2015-02-24,103.7099
2015-02-23,104.2310
2015-02-20,104.7548
2015-02-19,101.2235
2015-02-18,99.4160
2015-02-17,98.4481
2015-02-13,98.8368
2015-02-12,98.2106
2015-02-11,98.5362
2015-02-10,98.5192
2015-02-09,98.5311
2015-02-06,99.0262
2015-02-05,99.5062
2015-02-04,99.5845
2015-02-03,99.7423
2015-02-02,99.0046
2015-01-30,99.5022
2015-01-29,100.0022
2015-01-28,94.9122
2015-01-27,87.5737
2015-01-26,88.0138
2015-01-23,88.4561
2015-01-22,88.9006
2015-01-21,86.4127
2015-01-20,86.0825
2015-01-16,85.6540
2015-01-15,86.0844
2015-01-14,86.0426
2015-01-13,86.4749
2015-01-12,85.4597
2015-01-09,85.8892
2015-01-08,86.0792
2015-01-07,84.7413
2015-01-06,84.8596
2015-01-05,85.2860
2015-01-02,85.7146
2014-12-31,86.1453
2014-12-30,86.5782
2014-12-29,87.0133
2014-12-26,86.7476
2014-12-24,87.1836
2014-12-23,86.1456
2014-12-22,84.7245
2014-12-19,84.1662
2014-12-18,84.5277
2014-12-17,83.2215
2014-12-16,83.6397
2014-12-15,81.7229
2014-12-12,81.5976
2014-12-11,82.0076
2014-12-10,82.4197
2014-12-09,82.8339
2014-12-08,83.2501
2014-12-05,83.6685
2014-12-04,84.0011
2014-12-03,84.4232
2014-12-02,84.8474
2014-12-01,85.2738
2014-11-28,85.7023
2014-11-26,85.7112
2014-11-25,86.1419
2014-11-24,85.8192
2014-11-21,85.0379
2014-11-20,84.6218
2014-11-19,85.0470
2014-11-18,84.2355
2014-11-17,82.7609
2014-11-14,83.1768
2014-11-13,82.8752
2014-11-12,80.8535
2014-11-11,80.8600
2014-11-10,80.6161
2014-11-07,81.0212
2014-11-06,81.3054
2014-11-05,81.7139
2014-11-04,82.1246
2014-11-03,82.1355
2014-10-31,82.2337
2014-10-30,81.1035
2014-10-29,81.5110
2014-10-28,81.3179
2014-10-27,80.3639
2014-10-24,80.7677
2014-10-23,81.1736
2014-10-22,81.5815
2014-10-21,81.9915
2014-10-20,80.2023
2014-10-17,79.8628
2014-10-16,78.0193
2014-10-15,78.2541
2014-10-14,78.6473
2014-10-13,78.8853
2014-10-10,79.2817
2014-10-09,79.6801
2014-10-08,80.0805
2014-10-07,80.4829
2014-10-06,80.8874
2014-10-03,81.0144
2014-10-02,80.2685
2014-10-01,80.6719
2014-09-30,81.0772
2014-09-29,81.4847
2014-09-26,81.4312
2014-09-25,81.3945
2014-09-24,81.8036
2014-09-23,81.9875
2014-09-22,82.3995
2014-09-19,82.8136
2014-09-18,82.5309
2014-09-17,82.4915
2014-09-16,82.3120
2014-09-15,82.0705
2014-09-12,82.4829
2014-09-11,82.8974
2014-09-10,83.3140
2014-09-09,83.7326
2014-09-08,83.7778
2014-09-05,81.8404
2014-09-04,82.2516
2014-09-03,82.2195
2014-09-02,82.6326
2014-08-29,83.0479
2014-08-28,83.4652
2014-08-27,83.8846
2014-08-26,84.3061
2014-08-25,84.1707
2014-08-22,83.9910
2014-08-21,84.3956
2014-08-20,84.7586
2014-08-19,83.5074
2014-08-18,83.4466
2014-08-15,83.2195
2014-08-14,83.6377
2014-08-13,81.9092
2014-08-12,81.1940
2014-08-11,81.6020
2014-08-08,81.0425
2014-08-07,81.0741
2014-08-06,80.7303
2014-08-05,81.1360
2014-08-04,80.8594
2014-08-01,81.2658
2014-07-31,81.6741
2014-07-30,82.0846
2014-07-29,82.4970
2014-07-28,82.9116
2014-07-25,83.3282
2014-07-24,83.7470
2014-07-23,84.1678
2014-07-22,84.5908
2014-07-21,83.6355
2014-07-18,83.5349
2014-07-17,83.9547
2014-07-16,84.3766
2014-07-15,84.8006
2014-07-14,85.2267
2014-07-11,83.6235
2014-07-10,83.5142
2014-07-09,83.9338
2014-07-08,84.3556
2014-07-07,84.7795
2014-07-03,84.4416
2014-07-02,84.7617
2014-07-01,85.0401
2014-06-30,85.1028
2014-06-27,85.5304
2014-06-26,85.6668
2014-06-25,86.0973
2014-06-24,86.5299
2014-06-23,86.9648
2014-06-20,87.4018
2014-06-19,86.8426
2014-06-18,87.0533
2014-06-17,87.4908
2014-06-16,87.9304
2014-06-13,88.2160
2014-06-12,88.6593
2014-06-11,89.1048
2014-06-10,89.5526
2014-06-09,90.0026
2014-06-06,90.3333
2014-06-05,90.0294
2014-06-04,88.8957
2014-06-03,89.3424
2014-06-02,89.3573
2014-05-30,89.2941
2014-05-29,89.7428
2014-05-28,90.1504
2014-05-27,89.7874
2014-05-23,88.8229
2014-05-22,89.1830
2014-05-21,88.7196
2014-05-20,89.1654
2014-05-19,89.6135
2014-05-16,89.7513
2014-05-15,90.2023
2014-05-14,90.6556
2014-05-13,91.1111
2014-05-12,90.8397
2014-05-09,89.8551
2014-05-08,90.3066
2014-05-07,90.6129
2014-05-06,91.0682
2014-05-05,91.5258
2014-05-02,90.2764
2014-05-01,90.0394
2014-04-30,90.4055
2014-04-29,90.0570
2014-04-28,90.5095
