Dates,ATR Values
2018-11-30,6.9327
2018-11-29,6.9183
2018-11-28,6.9056
2018-11-27,6.8623
2018-11-26,6.8596
2018-11-23,6.8554
2018-11-21,6.8632
2018-11-20,6.8424
2018-11-19,6.7519
2018-11-16,6.6939
2018-11-15,6.6767
2018-11-14,6.6542
2018-11-13,6.6292
2018-11-12,6.5893
2018-11-09,6.5517
2018-11-08,6.5608
2018-11-07,6.5540
2018-11-06,6.5220
2018-11-05,6.5234
2018-11-02,6.5231
2018-11-01,6.4840
2018-10-31,6.4613
2018-10-30,6.4282
2018-10-29,6.3571
2018-10-26,6.2282
2018-10-25,6.2126
2018-10-24,6.1965
2018-10-23,6.1569
2018-10-22,6.1239
2018-10-19,6.1241
2018-10-18,6.1273
2018-10-17,6.1046
2018-10-16,6.1071
2018-10-15,6.0891
2018-10-12,6.0854
2018-10-11,6.0438
2018-10-10,6.0024
2018-10-09,5.9434
2018-10-08,5.9457
2018-10-05,5.9299
2018-10-04,5.9142
2018-10-03,5.9099
2018-10-02,5.9011
2018-10-01,5.8878
2018-09-28,5.8624
2018-09-27,5.8530
2018-09-26,5.8602
2018-09-25,5.8690
2018-09-24,5.8811
2018-09-21,5.8869
2018-09-20,5.8848
2018-09-19,5.8827
2018-09-18,5.8732
2018-09-17,5.8548
2018-09-14,5.8514
2018-09-13,5.8477
2018-09-12,5.8430
2018-09-11,5.8217
2018-09-10,5.8057
2018-09-07,5.7908
2018-09-06,5.7868
2018-09-05,5.7829
2018-09-04,5.7921
2018-08-31,5.7870
2018-08-30,5.7902
2018-08-29,5.7940
2018-08-28,5.8079
2018-08-27,5.8124
2018-08-24,5.8143
2018-08-23,5.8282
2018-08-22,5.8341
2018-08-21,5.8341
2018-08-20,5.8400
2018-08-17,5.8392
2018-08-16,5.8353
2018-08-15,5.7870
2018-08-14,5.7621
2018-08-13,5.7788
2018-08-10,5.7844
2018-08-09,5.7782
2018-08-08,5.7891
2018-08-07,5.7922
2018-08-06,5.7893
2018-08-03,5.7927
2018-08-02,5.7961
2018-08-01,5.7926
2018-07-31,5.7859
2018-07-30,5.7765
2018-07-27,5.7476
2018-07-26,5.7512
2018-07-25,5.7562
2018-07-24,5.7234
2018-07-23,5.7222
2018-07-20,5.7383
2018-07-19,5.7478
2018-07-18,5.7527
2018-07-17,5.7449
2018-07-16,5.7546
2018-07-13,5.7566
2018-07-12,5.7604
2018-07-11,5.7603
2018-07-10,5.7507
2018-07-09,5.7502
2018-07-06,5.7385
2018-07-05,5.7400
2018-07-03,5.7292
2018-07-02,5.7208
2018-06-29,5.7157
2018-06-28,5.7186
2018-06-27,5.6977
2018-06-26,5.6700
2018-06-25,5.6795
2018-06-22,5.6533
2018-06-21,5.6607
2018-06-20,5.6578
2018-06-19,5.6547
2018-06-18,5.6049
2018-06-15,5.6064
2018-06-14,5.5913
2018-06-13,5.5768
2018-06-12,5.5675
2018-06-11,5.5726
2018-06-08,5.5787
2018-06-07,5.5779
2018-06-06,5.5651
2018-06-05,5.5375
2018-06-04,5.5434
2018-06-01,5.5390
2018-05-31,5.5379
2018-05-30,5.5340
2018-05-29,5.5306
2018-05-25,5.5085
2018-05-24,5.5191
2018-05-23,5.5164
2018-05-22,5.5055
2018-05-21,5.4832
2018-05-18,5.4441
2018-05-17,5.4332
2018-05-16,5.4387
2018-05-15,5.4502
2018-05-14,5.4567
2018-05-11,5.4586
2018-05-10,5.4649
2018-05-09,5.4626
2018-05-08,5.4488
2018-05-07,5.4506
2018-05-04,5.4368
2018-05-03,5.4264
2018-05-02,5.3886
2018-05-01,5.3833
2018-04-30,5.3635
2018-04-27,5.3463
2018-04-26,5.3484
2018-04-25,5.3400
2018-04-24,5.2906
2018-04-23,5.1998
2018-04-20,5.2006
2018-04-19,5.1962
2018-04-18,5.1986
2018-04-17,5.1974
2018-04-16,5.1852
2018-04-13,5.1843
2018-04-12,5.1475
2018-04-11,5.1204
2018-04-10,5.0920
2018-04-09,5.0492
2018-04-06,5.0128
2018-04-05,4.9697
2018-04-04,4.9392
2018-04-03,4.8729
2018-04-02,4.8557
2018-03-29,4.8186
2018-03-28,4.7925
2018-03-27,4.7585
2018-03-26,4.7060
2018-03-23,4.6770
2018-03-22,4.6388
2018-03-21,4.5750
2018-03-20,4.5656
2018-03-19,4.5467
2018-03-16,4.5380
2018-03-15,4.5358
2018-03-14,4.5104
2018-03-13,4.4453
2018-03-12,4.4183
2018-03-09,4.3828
2018-03-08,4.3752
2018-03-07,4.3561
2018-03-06,4.3326
2018-03-05,4.3102
2018-03-02,4.2444
2018-03-01,4.1965
2018-02-28,4.1389
2018-02-27,4.1145
2018-02-26,4.1035
2018-02-23,4.0886
2018-02-22,4.0817
2018-02-21,4.0747
2018-02-20,4.0516
2018-02-16,4.0412
2018-02-15,4.0327
2018-02-14,3.9966
2018-02-13,3.9866
2018-02-12,3.9701
2018-02-09,3.9182
2018-02-08,3.8486
2018-02-07,3.7736
2018-02-06,3.7269
2018-02-05,3.6306
2018-02-02,3.4927
2018-02-01,3.4708
2018-01-31,3.4432
2018-01-30,3.3491
2018-01-29,3.3341
2018-01-26,3.3299
2018-01-25,3.3240
2018-01-24,3.2979
2018-01-23,3.2913
2018-01-22,3.2880
2018-01-19,3.2598
2018-01-18,3.2367
2018-01-17,3.1962
2018-01-16,3.1305
2018-01-12,3.0677
2018-01-11,3.0412
2018-01-10,3.0175
2018-01-09,3.0008
2018-01-08,2.9692
2018-01-05,2.9596
2018-01-04,2.9160
2018-01-03,2.9165
2018-01-02,2.9167
2017-12-29,2.9214
2017-12-28,2.9242
2017-12-27,2.9282
2017-12-26,2.9333
2017-12-22,2.9347
2017-12-21,2.9326
2017-12-20,2.9270
2017-12-19,2.9311
2017-12-18,2.9295
2017-12-15,2.9289
2017-12-14,2.9228
2017-12-13,2.9137
2017-12-12,2.8988
2017-12-11,2.8673
2017-12-08,2.8501
2017-12-07,2.8388
2017-12-06,2.8196
2017-12-05,2.8092
2017-12-04,2.8014
2017-12-01,2.7654
2017-11-30,2.7404
2017-11-29,2.7171
2017-11-28,2.7139
2017-11-27,2.7142
2017-11-24,2.7177
2017-11-22,2.7216
2017-11-21,2.7211
2017-11-20,2.7234
2017-11-17,2.7210
2017-11-16,2.7265
2017-11-15,2.7298
2017-11-14,2.7214
2017-11-13,2.7244
2017-11-10,2.7244
2017-11-09,2.7232
2017-11-08,2.7025
2017-11-07,2.7050
2017-11-06,2.7033
2017-11-03,2.6974
2017-11-02,2.6933
2017-11-01,2.6819
2017-10-31,2.6803
2017-10-30,2.6820
2017-10-27,2.6713
2017-10-26,2.6671
2017-10-25,2.6608
2017-10-24,2.6194
2017-10-23,2.6093
2017-10-20,2.6041
2017-10-19,2.5897
2017-10-18,2.5836
2017-10-17,2.5772
2017-10-16,2.5735
2017-10-13,2.5754
2017-10-12,2.5739
2017-10-11,2.5726
2017-10-10,2.5730
2017-10-09,2.5676
2017-10-06,2.5715
2017-10-05,2.5756
2017-10-04,2.5685
2017-10-03,2.5668
2017-10-02,2.5627
2017-09-29,2.5639
2017-09-28,2.5641
2017-09-27,2.5549
2017-09-26,2.5436
2017-09-25,2.5424
2017-09-22,2.5291
2017-09-21,2.5263
2017-09-20,2.5268
2017-09-19,2.5183
2017-09-18,2.5141
2017-09-15,2.5035
2017-09-14,2.4936
2017-09-13,2.4886
2017-09-12,2.4707
2017-09-11,2.4700
2017-09-08,2.4678
2017-09-07,2.4603
2017-09-06,2.4619
2017-09-05,2.4575
2017-09-01,2.4502
2017-08-31,2.4465
2017-08-30,2.4460
2017-08-29,2.4467
2017-08-28,2.4347
2017-08-25,2.4330
2017-08-24,2.4286
2017-08-23,2.4298
2017-08-22,2.4298
2017-08-21,2.4220
2017-08-18,2.4218
2017-08-17,2.4212
2017-08-16,2.4222
2017-08-15,2.4208
2017-08-14,2.4156
2017-08-11,2.4154
2017-08-10,2.4063
2017-08-09,2.3981
2017-08-08,2.3883
2017-08-07,2.3928
2017-08-04,2.3848
2017-08-03,2.3809
2017-08-02,2.3761
2017-08-01,2.3706
2017-07-31,2.3596
2017-07-28,2.3468
2017-07-27,2.3422
2017-07-26,2.3103
2017-07-25,2.2201
2017-07-24,2.2215
2017-07-21,2.2268
2017-07-20,2.2248
2017-07-19,2.2297
2017-07-18,2.2281
2017-07-17,2.2315
2017-07-14,2.2370
2017-07-13,2.2364
2017-07-12,2.2398
2017-07-11,2.2400
2017-07-10,2.2385
2017-07-07,2.2384
2017-07-06,2.2401
2017-07-05,2.2432
2017-07-03,2.2377
2017-06-30,2.2410
2017-06-29,2.2425
2017-06-28,2.2381
2017-06-27,2.2396
2017-06-26,2.2413
2017-06-23,2.2315
2017-06-22,2.2253
2017-06-21,2.2306
2017-06-20,2.2317
2017-06-19,2.2290
2017-06-16,2.2259
2017-06-15,2.2252
2017-06-14,2.2166
2017-06-13,2.2156
2017-06-12,2.2163
2017-06-09,2.2157
2017-06-08,2.2186
2017-06-07,2.2138
2017-06-06,2.2148
2017-06-05,2.2152
2017-06-02,2.2172
2017-06-01,2.2076
2017-05-31,2.2027
2017-05-30,2.2064
2017-05-26,2.2117
2017-05-25,2.2165
2017-05-24,2.2174
2017-05-23,2.2193
2017-05-22,2.2229
2017-05-19,2.2125
2017-05-18,2.2016
2017-05-17,2.1970
2017-05-16,2.1890
2017-05-15,2.1948
2017-05-12,2.1971
2017-05-11,2.2018
2017-05-10,2.2026
2017-05-09,2.1783
2017-05-08,2.1837
2017-05-05,2.1881
2017-05-04,2.1897
2017-05-03,2.1910
2017-05-02,2.1950
2017-05-01,2.1989
2017-04-28,2.1957
2017-04-27,2.1978
2017-04-26,2.1992
2017-04-25,2.1943
2017-04-24,2.1969
2017-04-21,2.1981
2017-04-20,2.2015
2017-04-19,2.2057
2017-04-18,2.2071
2017-04-17,2.2048
2017-04-13,2.1997
2017-04-12,2.2045
2017-04-11,2.2033
2017-04-10,2.2066
2017-04-07,2.2060
2017-04-06,2.2085
2017-04-05,2.2143
2017-04-04,2.2099
2017-04-03,2.2110
2017-03-31,2.2116
2017-03-30,2.2163
2017-03-29,2.2215
2017-03-28,2.2278
2017-03-27,2.2264
2017-03-24,2.2250
2017-03-23,2.2232
2017-03-22,2.2284
2017-03-21,2.2321
2017-03-20,2.2210
2017-03-17,2.2275
2017-03-16,2.2283
2017-03-15,2.2284
2017-03-14,2.2336
2017-03-13,2.2355
2017-03-10,2.2368
2017-03-09,2.2290
2017-03-08,2.2261
2017-03-07,2.2316
2017-03-06,2.2324
2017-03-03,2.2348
2017-03-02,2.2361
2017-03-01,2.2344
2017-02-28,2.2242
2017-02-27,2.2236
2017-02-24,2.2233
2017-02-23,2.2218
2017-02-22,2.2253
2017-02-21,2.2283
2017-02-17,2.2232
2017-02-16,2.2210
2017-02-15,2.2225
2017-02-14,2.2261
2017-02-13,2.2299
2017-02-10,2.2278
2017-02-09,2.2288
2017-02-08,2.2340
2017-02-07,2.2379
2017-02-06,2.2332
2017-02-03,2.2365
2017-02-02,2.2416
2017-02-01,2.2382
2017-01-31,2.2370
2017-01-30,2.2373
2017-01-27,2.2304
2017-01-26,2.2286
2017-01-25,2.2270
2017-01-24,2.2005
2017-01-23,2.1972
2017-01-20,2.1978
2017-01-19,2.1992
2017-01-18,2.2011
2017-01-17,2.2015
2017-01-13,2.2041
2017-01-12,2.2092
2017-01-11,2.2076
2017-01-10,2.2120
2017-01-09,2.2156
2017-01-06,2.2218
2017-01-05,2.2247
2017-01-04,2.2252
2017-01-03,2.2258
2016-12-30,2.2280
2016-12-29,2.2307
2016-12-28,2.2345
2016-12-27,2.2389
2016-12-23,2.2428
2016-12-22,2.2459
2016-12-21,2.2444
2016-12-20,2.2459
2016-12-19,2.2481
2016-12-16,2.2473
2016-12-15,2.2453
2016-12-14,2.2464
2016-12-13,2.2462
2016-12-12,2.2333
2016-12-09,2.2273
2016-12-08,2.2315
2016-12-07,2.2342
2016-12-06,2.2304
2016-12-05,2.2294
2016-12-02,2.2317
2016-12-01,2.2366
2016-11-30,2.2371
2016-11-29,2.2366
2016-11-28,2.2339
2016-11-25,2.2368
2016-11-23,2.2429
2016-11-22,2.2458
2016-11-21,2.2444
2016-11-18,2.2457
2016-11-17,2.2470
2016-11-16,2.2484
2016-11-15,2.2492
2016-11-14,2.2474
2016-11-11,2.2500
2016-11-10,2.2518
2016-11-09,2.2433
2016-11-08,2.2345
2016-11-07,2.2363
2016-11-04,2.2311
2016-11-03,2.2329
2016-11-02,2.2369
2016-11-01,2.2376
2016-10-31,2.2392
2016-10-28,2.2449
2016-10-27,2.2478
2016-10-26,2.2385
2016-10-25,2.2060
2016-10-24,2.2075
2016-10-21,2.2036
2016-10-20,2.2057
2016-10-19,2.2110
2016-10-18,2.2136
2016-10-17,2.2166
2016-10-14,2.2183
2016-10-13,2.2208
2016-10-12,2.2202
2016-10-11,2.2255
2016-10-10,2.2248
2016-10-07,2.2220
2016-10-06,2.2234
2016-10-05,2.2285
2016-10-04,2.2274
2016-10-03,2.2315
2016-09-30,2.2335
2016-09-29,2.2374
2016-09-28,2.2389
2016-09-27,2.2420
2016-09-26,2.2446
2016-09-23,2.2496
2016-09-22,2.2550
2016-09-21,2.2575
2016-09-20,2.2557
2016-09-19,2.2623
2016-09-16,2.2663
2016-09-15,2.2711
2016-09-14,2.2754
2016-09-13,2.2777
2016-09-12,2.2806
2016-09-09,2.2719
2016-09-08,2.2630
2016-09-07,2.2679
2016-09-06,2.2743
2016-09-02,2.2773
2016-09-01,2.2792
2016-08-31,2.2830
2016-08-30,2.2866
2016-08-29,2.2854
2016-08-26,2.2906
2016-08-25,2.2917
2016-08-24,2.2991
2016-08-23,2.3034
2016-08-22,2.3024
2016-08-19,2.3055
2016-08-18,2.3117
2016-08-17,2.3167
2016-08-16,2.3242
2016-08-15,2.3275
2016-08-12,2.3305
2016-08-11,2.3369
2016-08-10,2.3427
2016-08-09,2.3453
2016-08-08,2.3534
2016-08-05,2.3596
2016-08-04,2.3649
2016-08-03,2.3695
2016-08-02,2.3775
2016-08-01,2.3801
2016-07-29,2.3850
2016-07-28,2.3901
2016-07-27,2.3865
2016-07-26,2.3774
2016-07-25,2.3781
2016-07-22,2.3851
2016-07-21,2.3835
2016-07-20,2.3865
2016-07-19,2.3933
2016-07-18,2.3923
2016-07-15,2.3954
2016-07-14,2.4015
2016-07-13,2.4053
2016-07-12,2.4081
2016-07-11,2.4080
2016-07-08,2.4056
2016-07-07,2.4026
2016-07-06,2.4059
2016-07-05,2.4027
2016-07-01,2.4007
2016-06-30,2.4074
2016-06-29,2.4063
2016-06-28,2.4027
2016-06-27,2.4053
2016-06-24,2.3983
2016-06-23,2.3767
2016-06-22,2.3759
2016-06-21,2.3803
2016-06-20,2.3840
2016-06-17,2.3773
2016-06-16,2.3838
2016-06-15,2.3809
2016-06-14,2.3846
2016-06-13,2.3870
2016-06-10,2.3915
2016-06-09,2.3910
2016-06-08,2.3943
2016-06-07,2.3990
2016-06-06,2.4039
2016-06-03,2.3944
2016-06-02,2.3990
2016-06-01,2.4032
2016-05-31,2.4074
2016-05-27,2.4014
2016-05-26,2.4095
2016-05-25,2.4144
2016-05-24,2.4154
2016-05-23,2.4162
2016-05-20,2.4167
2016-05-19,2.4195
2016-05-18,2.4138
2016-05-17,2.4129
2016-05-16,2.4134
2016-05-13,2.4125
2016-05-12,2.4107
2016-05-11,2.4135
2016-05-10,2.4162
2016-05-09,2.4141
2016-05-06,2.4171
2016-05-05,2.4208
2016-05-04,2.4250
2016-05-03,2.4283
2016-05-02,2.4289
2016-04-29,2.4330
2016-04-28,2.4343
2016-04-27,2.4319
2016-04-26,2.4170
2016-04-25,2.4177
2016-04-22,2.4220
2016-04-21,2.4281
2016-04-20,2.4297
2016-04-19,2.4228
2016-04-18,2.4264
2016-04-15,2.4299
2016-04-14,2.4379
2016-04-13,2.4437
2016-04-12,2.4467
2016-04-11,2.4422
2016-04-08,2.4444
2016-04-07,2.4429
2016-04-06,2.4444
2016-04-05,2.4463
2016-04-04,2.4449
2016-04-01,2.4477
2016-03-31,2.4510
2016-03-30,2.4481
2016-03-29,2.4390
2016-03-28,2.4371
2016-03-24,2.4400
2016-03-23,2.4394
2016-03-22,2.4408
2016-03-21,2.4471
2016-03-18,2.4440
2016-03-17,2.4382
2016-03-16,2.4314
2016-03-15,2.4328
2016-03-14,2.4352
2016-03-11,2.4332
2016-03-10,2.4338
2016-03-09,2.4351
2016-03-08,2.4417
2016-03-07,2.4465
2016-03-04,2.4463
2016-03-03,2.4466
2016-03-02,2.4522
2016-03-01,2.4543
2016-02-29,2.4539
2016-02-26,2.4573
2016-02-25,2.4577
2016-02-24,2.4609
2016-02-23,2.4533
2016-02-22,2.4539
2016-02-19,2.4489
2016-02-18,2.4469
2016-02-17,2.4506
2016-02-16,2.4437
2016-02-12,2.4372
2016-02-11,2.4275
2016-02-10,2.3748
2016-02-09,2.3723
2016-02-08,2.3727
2016-02-05,2.3607
2016-02-04,2.3584
2016-02-03,2.3532
2016-02-02,2.3426
2016-02-01,2.3355
2016-01-29,2.3308
2016-01-28,2.3327
2016-01-27,2.3311
2016-01-26,2.2843
2016-01-25,2.2771
2016-01-22,2.2803
2016-01-21,2.2811
2016-01-20,2.2726
2016-01-19,2.2559
2016-01-15,2.2577
2016-01-14,2.2479
2016-01-13,2.2401
2016-01-12,2.2282
2016-01-11,2.2280
2016-01-08,2.2299
2016-01-07,2.2172
2016-01-06,2.1999
2016-01-05,2.1938
2016-01-04,2.1961
2015-12-31,2.1839
2015-12-30,2.1863
2015-12-29,2.1883
2015-12-28,2.1857
2015-12-24,2.1884
2015-12-23,2.1963
2015-12-22,2.1997
2015-12-21,2.2004
2015-12-18,2.2009
2015-12-17,2.1819
2015-12-16,2.1735
2015-12-15,2.1737
2015-12-14,2.1661
2015-12-11,2.1628
2015-12-10,2.1615
2015-12-09,2.1576
2015-12-08,2.1530
2015-12-07,2.1467
2015-12-04,2.1477
2015-12-03,2.1440
2015-12-02,2.1397
2015-12-01,2.1430
2015-11-30,2.1360
2015-11-27,2.1381
2015-11-25,2.1431
2015-11-24,2.1459
2015-11-23,2.1459
2015-11-20,2.1478
2015-11-19,2.1520
2015-11-18,2.1573
2015-11-17,2.1577
2015-11-16,2.1588
2015-11-13,2.1599
2015-11-12,2.1616
2015-11-11,2.1571
2015-11-10,2.1621
2015-11-09,2.1634
2015-11-06,2.1619
2015-11-05,2.1630
2015-11-04,2.1633
2015-11-03,2.1670
2015-11-02,2.1720
2015-10-30,2.1744
2015-10-29,2.1741
2015-10-28,2.1758
2015-10-27,2.1703
2015-10-26,2.1679
2015-10-23,2.1713
2015-10-22,2.1695
2015-10-21,2.1527
2015-10-20,2.1388
2015-10-19,2.1390
2015-10-16,2.1398
2015-10-15,2.1407
2015-10-14,2.1360
2015-10-13,2.1140
2015-10-12,2.1190
2015-10-09,2.1218
2015-10-08,2.1241
2015-10-07,2.1201
2015-10-06,2.1168
2015-10-05,2.1191
2015-10-02,2.1172
2015-10-01,2.1098
2015-09-30,2.1078
2015-09-29,2.1065
2015-09-28,2.1096
2015-09-25,2.1069
2015-09-24,2.1065
2015-09-23,2.0970
2015-09-22,2.0923
2015-09-21,2.0872
2015-09-18,2.0864
2015-09-17,2.0822
2015-09-16,2.0794
2015-09-15,2.0835
2015-09-14,2.0824
2015-09-11,2.0866
2015-09-10,2.0882
2015-09-09,2.0884
2015-09-08,2.0809
2015-09-04,2.0724
2015-09-03,2.0722
2015-09-02,2.0742
2015-09-01,2.0702
2015-08-31,2.0639
2015-08-28,2.0615
2015-08-27,2.0590
2015-08-26,2.0559
2015-08-25,2.0459
2015-08-24,2.0325
2015-08-21,1.9516
2015-08-20,1.9365
2015-08-19,1.9202
2015-08-18,1.9196
2015-08-17,1.9230
2015-08-14,1.9230
2015-08-13,1.9250
2015-08-12,1.9172
2015-08-11,1.9080
2015-08-10,1.9061
2015-08-07,1.8962
2015-08-06,1.8961
2015-08-05,1.8975
2015-08-04,1.8938
2015-08-03,1.8951
2015-07-31,1.8950
2015-07-30,1.8961
2015-07-29,1.8970
2015-07-28,1.8941
2015-07-27,1.8918
2015-07-24,1.8868
2015-07-23,1.8852
2015-07-22,1.8850
2015-07-21,1.8759
2015-07-20,1.8742
2015-07-17,1.8779
2015-07-16,1.8763
2015-07-15,1.8773
2015-07-14,1.8811
2015-07-13,1.8823
2015-07-10,1.8816
2015-07-09,1.8804
2015-07-08,1.8797
2015-07-07,1.8819
2015-07-06,1.8767
2015-07-02,1.8785
2015-07-01,1.8806
2015-06-30,1.8793
2015-06-29,1.8815
2015-06-26,1.8736
2015-06-25,1.8779
2015-06-24,1.8810
2015-06-23,1.8803
2015-06-22,1.8780
2015-06-19,1.8824
2015-06-18,1.8868
2015-06-17,1.8825
2015-06-16,1.8826
2015-06-15,1.8824
2015-06-12,1.8851
2015-06-11,1.8863
2015-06-10,1.8852
2015-06-09,1.8836
2015-06-08,1.8882
2015-06-05,1.8926
2015-06-04,1.8962
2015-06-03,1.8930
2015-06-02,1.8929
2015-06-01,1.8854
2015-05-29,1.8869
2015-05-28,1.8875
2015-05-27,1.8804
2015-05-26,1.8847
2015-05-22,1.8824
2015-05-21,1.8805
2015-05-20,1.8828
2015-05-19,1.8867
2015-05-18,1.8915
2015-05-15,1.8968
2015-05-14,1.8976
2015-05-13,1.8955
2015-05-12,1.8986
2015-05-11,1.8990
2015-05-08,1.9011
2015-05-07,1.8909
2015-05-06,1.8928
2015-05-05,1.8902
2015-05-04,1.8890
2015-05-01,1.8914
2015-04-30,1.8932
2015-04-29,1.8877
2015-04-28,1.8901
2015-04-27,1.8892
2015-04-24,1.8929
2015-04-23,1.8943
2015-04-22,1.8973
2015-04-21,1.8871
2015-04-20,1.8873
2015-04-17,1.8793
2015-04-16,1.8776
2015-04-15,1.8805
2015-04-14,1.8804
2015-04-13,1.8812
2015-04-10,1.8795
2015-04-09,1.8813
2015-04-08,1.8818
2015-04-07,1.8854
2015-04-06,1.8835
2015-04-02,1.8778
2015-04-01,1.8775
2015-03-31,1.8725
2015-03-30,1.8698
2015-03-27,1.8601
2015-03-26,1.8614
2015-03-25,1.8579
2015-03-24,1.8500
2015-03-23,1.8528
2015-03-20,1.8525
2015-03-19,1.8558
2015-03-18,1.8559
2015-03-17,1.8481
2015-03-16,1.8474
2015-03-13,1.8451
2015-03-12,1.8428
2015-03-11,1.8444
2015-03-10,1.8469
2015-03-09,1.8459
2015-03-06,1.8442
2015-03-05,1.8436
2015-03-04,1.8455
2015-03-03,1.8479
2015-03-02,1.8434
2015-02-27,1.8376
2015-02-26,1.8405
2015-02-25,1.8400
2015-02-24,1.8378
2015-02-23,1.8401
2015-02-20,1.8274
2015-02-19,1.8142
2015-02-18,1.8090
2015-02-17,1.8081
2015-02-13,1.8108
2015-02-12,1.8102
2015-02-11,1.8154
2015-02-10,1.8188
2015-02-09,1.8226
2015-02-06,1.8207
2015-02-05,1.8246
2015-02-04,1.8232
2015-02-03,1.8215
2015-02-02,1.8227
2015-01-30,1.8163
2015-01-29,1.8104
2015-01-28,1.7817
2015-01-27,1.7493
2015-01-26,1.7435
2015-01-23,1.7447
2015-01-22,1.7482
2015-01-21,1.7403
2015-01-20,1.7390
2015-01-16,1.7365
2015-01-15,1.7369
2015-01-14,1.7362
2015-01-13,1.7347
2015-01-12,1.7270
2015-01-09,1.7255
2015-01-08,1.7283
2015-01-07,1.7261
2015-01-06,1.7241
2015-01-05,1.7176
2015-01-02,1.7204
2014-12-31,1.7169
2014-12-30,1.7148
2014-12-29,1.7201
2014-12-26,1.7219
2014-12-24,1.7231
2014-12-23,1.7216
2014-12-22,1.7196
2014-12-19,1.7181
2014-12-18,1.7183
2014-12-17,1.7156
2014-12-16,1.7156
2014-12-15,1.7090
2014-12-12,1.7076
2014-12-11,1.7039
2014-12-10,1.7008
2014-12-09,1.6869
2014-12-08,1.6842
2014-12-05,1.6824
2014-12-04,1.6851
2014-12-03,1.6866
2014-12-02,1.6869
2014-12-01,1.6901
2014-11-28,1.6889
2014-11-26,1.6897
2014-11-25,1.6942
2014-11-24,1.6984
2014-11-21,1.6983
2014-11-20,1.6995
2014-11-19,1.7007
2014-11-18,1.6983
2014-11-17,1.6923
2014-11-14,1.6937
2014-11-13,1.6938
2014-11-12,1.6881
2014-11-11,1.6891
2014-11-10,1.6919
2014-11-07,1.6952
2014-11-06,1.7004
2014-11-05,1.7026
2014-11-04,1.7022
2014-11-03,1.7044
2014-10-31,1.7070
2014-10-30,1.7065
2014-10-29,1.7059
2014-10-28,1.7060
2014-10-27,1.7066
2014-10-24,1.7109
2014-10-23,1.7126
2014-10-22,1.7133
2014-10-21,1.6928
2014-10-20,1.6885
2014-10-17,1.6895
2014-10-16,1.6823
2014-10-15,1.6781
2014-10-14,1.6604
2014-10-13,1.6560
2014-10-10,1.6515
2014-10-09,1.6517
2014-10-08,1.6483
2014-10-07,1.6438
2014-10-06,1.6391
2014-10-03,1.6394
2014-10-02,1.6359
2014-10-01,1.6366
2014-09-30,1.6314
2014-09-29,1.6305
2014-09-26,1.6277
2014-09-25,1.6269
2014-09-24,1.6283
2014-09-23,1.6296
2014-09-22,1.6309
2014-09-19,1.6329
2014-09-18,1.6362
2014-09-17,1.6395
2014-09-16,1.6426
2014-09-15,1.6422
2014-09-12,1.6449
2014-09-11,1.6487
2014-09-10,1.6525
2014-09-09,1.6565
2014-09-08,1.6602
2014-09-05,1.6530
2014-09-04,1.6549
2014-09-03,1.6568
2014-09-02,1.6605
2014-08-29,1.6591
2014-08-28,1.6618
2014-08-27,1.6637
2014-08-26,1.6675
2014-08-25,1.6723
2014-08-22,1.6762
2014-08-21,1.6810
2014-08-20,1.6849
2014-08-19,1.6840
2014-08-18,1.6890
2014-08-15,1.6884
2014-08-14,1.6866
2014-08-13,1.6832
2014-08-12,1.6840
2014-08-11,1.6884
2014-08-08,1.6919
2014-08-07,1.6945
2014-08-06,1.6948
2014-08-05,1.6917
2014-08-04,1.6901
2014-08-01,1.6924
2014-07-31,1.6920
2014-07-30,1.6923
2014-07-29,1.6920
2014-07-28,1.6943
2014-07-25,1.6924
2014-07-24,1.6917
2014-07-23,1.6884
2014-07-22,1.6807
2014-07-21,1.6818
2014-07-18,1.6831
2014-07-17,1.6831
2014-07-16,1.6812
2014-07-15,1.6791
2014-07-14,1.6790
2014-07-11,1.6766
2014-07-10,1.6769
2014-07-09,1.6744
2014-07-08,1.6724
2014-07-07,1.6670
2014-07-03,1.6679
2014-07-02,1.6719
2014-07-01,1.6753
2014-06-30,1.6789
2014-06-27,1.6772
2014-06-26,1.6804
2014-06-25,1.6798
2014-06-24,1.6758
2014-06-23,1.6744
2014-06-20,1.6747
2014-06-19,1.6745
2014-06-18,1.6780
2014-06-17,1.6793
2014-06-16,1.6820
2014-06-13,1.6840
2014-06-12,1.6864
2014-06-11,1.6839
2014-06-10,1.6774
2014-06-09,1.6786
2014-06-06,1.6832
2014-06-05,1.6855
2014-06-04,1.6850
2014-06-03,1.6879
2014-06-02,1.6924
2014-05-30,1.6955
2014-05-29,1.6979
2014-05-28,1.7027
2014-05-27,1.7070
2014-05-23,1.7077
2014-05-22,1.7131
2014-05-21,1.7151
2014-05-20,1.7157
2014-05-19,1.7134
2014-05-16,1.7145
2014-05-15,1.7158
2014-05-14,1.7139
2014-05-13,1.7170
2014-05-12,1.7202
2014-05-09,1.7207
2014-05-08,1.7230
2014-05-07,1.7269
2014-05-06,1.7274
2014-05-05,1.7306
2014-05-02,1.7245
2014-05-01,1.7248
2014-04-30,1.7277
2014-04-29,1.7290
2014-04-28,1.7289
2014-04-25,1.7244
2014-04-24,1.7260
2014-04-23,1.7252
2014-04-22,1.7168
2014-04-21,1.7183
