Dates,ROCR Values
2018-12-04,1.0672
2018-12-03,1.0715
2018-11-30,1.0152
2018-11-29,0.9937
2018-11-28,0.9542
2018-11-27,0.8908
2018-11-26,0.8566
2018-11-23,0.8424
2018-11-21,0.8569
2018-11-20,0.8709
2018-11-19,0.8907
2018-11-16,0.9434
2018-11-15,0.9451
2018-11-14,0.9759
2018-11-13,1.0035
2018-11-12,1.0688
2018-11-09,1.0328
2018-11-08,1.0239
2018-11-07,1.0490
2018-11-06,1.0469
2018-11-05,1.0169
2018-11-02,1.0042
2018-11-01,1.0104
2018-10-31,0.9709
2018-10-30,0.9502
2018-10-29,0.9351
2018-10-26,0.9977
2018-10-25,1.0158
2018-10-24,0.9651
2018-10-23,0.9082
2018-10-22,0.9228
2018-10-19,0.9218
2018-10-18,0.9214
2018-10-17,0.9317
2018-10-16,0.9531
2018-10-15,0.9388
2018-10-12,0.9683
2018-10-11,0.9747
2018-10-10,1.0067
2018-10-09,1.0496
2018-10-08,1.0483
2018-10-05,1.0383
2018-10-04,1.0613
2018-10-03,1.0741
2018-10-02,1.0627
2018-10-01,1.0740
2018-09-28,1.0336
2018-09-27,1.0336
2018-09-26,1.0329
2018-09-25,1.0637
2018-09-24,1.0764
2018-09-21,1.0657
2018-09-20,1.0461
2018-09-19,1.0535
2018-09-18,1.0501
2018-09-17,1.0384
2018-09-14,1.0372
2018-09-13,1.0150
2018-09-12,1.0063
2018-09-11,0.9760
2018-09-10,0.9785
2018-09-07,1.0052
2018-09-06,1.0035
2018-09-05,0.9800
2018-09-04,0.9872
2018-08-31,0.9896
2018-08-30,1.0027
2018-08-29,1.0556
2018-08-28,1.0356
2018-08-27,1.0455
2018-08-24,1.0294
2018-08-23,1.0109
2018-08-22,1.0115
2018-08-21,1.0136
2018-08-20,1.0171
2018-08-17,0.9991
2018-08-16,0.9942
2018-08-15,0.9451
2018-08-14,0.9566
2018-08-13,0.9686
2018-08-10,0.9458
2018-08-09,0.9613
2018-08-08,0.9771
2018-08-07,0.9790
2018-08-06,0.9810
2018-08-03,0.9818
2018-08-02,0.9842
2018-08-01,0.9793
2018-07-31,0.9984
2018-07-30,0.9858
2018-07-27,1.0281
2018-07-26,1.0384
2018-07-25,1.0450
2018-07-24,1.0320
2018-07-23,1.0332
2018-07-20,1.0605
2018-07-19,1.0665
2018-07-18,1.0820
2018-07-17,1.0619
2018-07-16,1.0614
2018-07-13,1.0482
2018-07-12,1.0491
2018-07-11,1.0281
2018-07-10,1.0482
2018-07-09,1.0089
2018-07-06,0.9911
2018-07-05,0.9722
2018-07-03,0.9760
2018-07-02,0.9474
2018-06-29,0.9375
2018-06-28,0.9234
2018-06-27,0.9065
2018-06-26,0.8939
2018-06-25,0.8929
2018-06-22,0.9172
2018-06-21,0.9162
2018-06-20,0.9223
2018-06-19,0.9473
2018-06-18,0.9834
2018-06-15,1.0033
2018-06-14,1.0291
2018-06-13,1.0158
2018-06-12,1.0515
2018-06-11,1.0301
2018-06-08,1.0292
2018-06-07,1.0259
2018-06-06,1.0466
2018-06-05,0.9895
2018-06-04,1.0270
2018-06-01,1.0366
2018-05-31,1.0328
2018-05-30,1.0470
2018-05-29,1.0229
2018-05-25,1.0515
2018-05-24,1.0434
2018-05-23,1.0479
2018-05-22,1.0544
2018-05-21,1.0743
2018-05-18,1.0555
2018-05-17,1.0458
2018-05-16,1.0570
2018-05-15,1.0433
2018-05-14,1.0382
2018-05-11,1.0096
2018-05-10,1.0087
2018-05-09,1.0048
2018-05-08,1.0283
2018-05-07,1.0047
2018-05-04,0.9875
2018-05-03,0.9708
2018-05-02,0.9507
2018-05-01,0.9787
2018-04-30,1.0054
2018-04-27,1.0352
2018-04-26,1.0157
2018-04-25,1.0473
2018-04-24,0.9828
2018-04-23,1.0507
2018-04-20,1.0385
2018-04-19,1.0126
2018-04-18,1.0414
2018-04-17,1.0178
2018-04-16,1.0289
2018-04-13,1.0043
2018-04-12,1.0546
2018-04-11,1.0194
2018-04-10,1.0178
2018-04-09,1.0046
2018-04-06,1.0204
2018-04-05,0.9979
2018-04-04,0.9698
2018-04-03,0.9972
2018-04-02,0.9757
2018-03-29,0.9936
2018-03-28,0.9690
2018-03-27,0.9482
2018-03-26,0.9558
2018-03-23,0.9054
2018-03-22,0.9165
2018-03-21,0.9714
2018-03-20,0.9676
2018-03-19,0.9405
2018-03-16,0.9588
2018-03-15,0.9436
2018-03-14,0.9118
2018-03-13,0.9288
2018-03-12,0.9469
2018-03-09,0.9940
2018-03-08,0.9798
2018-03-07,0.9849
2018-03-06,0.9875
2018-03-05,0.9936
2018-03-02,0.9669
2018-03-01,1.0140
2018-02-28,1.0555
2018-02-27,1.0606
2018-02-26,1.0921
2018-02-23,1.0819
2018-02-22,1.0277
2018-02-21,1.0390
2018-02-20,1.0800
2018-02-16,1.0228
2018-02-15,1.0038
2018-02-14,0.9782
2018-02-13,1.0214
2018-02-12,1.0140
2018-02-09,0.9748
2018-02-08,0.9658
2018-02-07,1.0401
2018-02-06,1.0159
2018-02-05,0.9730
2018-02-02,1.0331
2018-02-01,1.0493
2018-01-31,1.0096
2018-01-30,1.0076
2018-01-29,1.0137
2018-01-26,1.0460
2018-01-25,1.0713
2018-01-24,1.0511
2018-01-23,1.0820
2018-01-22,1.0944
2018-01-19,1.1384
2018-01-18,1.1422
2018-01-17,1.1825
2018-01-16,1.1365
2018-01-12,1.1345
2018-01-11,1.1099
2018-01-10,1.0843
2018-01-09,1.0791
2018-01-08,1.0512
2018-01-05,1.0367
2018-01-04,0.9980
2018-01-03,1.0056
2018-01-02,1.0099
2017-12-29,1.0035
2017-12-28,1.0155
2017-12-27,1.0196
2017-12-26,1.0431
2017-12-22,1.0322
2017-12-21,1.0463
2017-12-20,1.0705
2017-12-19,1.0788
2017-12-18,1.0654
2017-12-15,1.0831
2017-12-14,1.0617
2017-12-13,1.0837
2017-12-12,1.0819
2017-12-11,1.0662
2017-12-08,1.0753
2017-12-07,1.0634
2017-12-06,1.0422
2017-12-05,1.0412
2017-12-04,1.0599
2017-12-01,1.0291
2017-11-30,1.0530
2017-11-29,1.0288
2017-11-28,1.0212
2017-11-27,1.0181
2017-11-24,1.0121
2017-11-22,1.0038
2017-11-21,1.0087
2017-11-20,1.0075
2017-11-17,1.0074
2017-11-16,1.0095
2017-11-15,1.0224
2017-11-14,1.0201
2017-11-13,1.0177
2017-11-10,1.0226
2017-11-09,1.0187
2017-11-08,1.0277
2017-11-07,1.0005
2017-11-06,1.0067
2017-11-03,0.9887
2017-11-02,1.0139
2017-11-01,0.9941
2017-10-31,0.9975
2017-10-30,0.9981
2017-10-27,0.9836
2017-10-26,0.9899
2017-10-25,0.9884
2017-10-24,1.0194
2017-10-23,1.0152
2017-10-20,1.0239
2017-10-19,1.0006
2017-10-18,1.0167
2017-10-17,1.0124
2017-10-16,1.0147
2017-10-13,1.0257
2017-10-12,1.0300
2017-10-11,1.0241
2017-10-10,1.0285
2017-10-09,1.0160
2017-10-06,1.0083
2017-10-05,1.0111
2017-10-04,1.0012
2017-10-03,1.0119
2017-10-02,1.0115
2017-09-29,1.0209
2017-09-28,1.0369
2017-09-27,1.0552
2017-09-26,1.0545
2017-09-25,1.0571
2017-09-22,1.0740
2017-09-21,1.0835
2017-09-20,1.0888
2017-09-19,1.0652
2017-09-18,1.0531
2017-09-15,1.0390
2017-09-14,1.0198
2017-09-13,1.0060
2017-09-12,1.0143
2017-09-11,1.0199
2017-09-08,1.0002
2017-09-07,0.9925
2017-09-06,0.9786
2017-09-05,1.0056
2017-09-01,1.0193
2017-08-31,1.0173
2017-08-30,1.0121
2017-08-29,1.0055
2017-08-28,1.0001
2017-08-25,1.0043
2017-08-24,1.0252
2017-08-23,1.0161
2017-08-22,1.0071
2017-08-21,0.9870
2017-08-18,0.9978
2017-08-17,0.9948
2017-08-16,1.0045
2017-08-15,1.0049
2017-08-14,0.9840
2017-08-11,0.9794
2017-08-10,0.9722
2017-08-09,1.0098
2017-08-08,1.1273
2017-08-07,1.1322
2017-08-04,1.1205
2017-08-03,1.1330
2017-08-02,1.1284
2017-08-01,1.1498
2017-07-31,1.1601
2017-07-28,1.1571
2017-07-27,1.1686
2017-07-26,1.1308
2017-07-25,1.0300
2017-07-24,1.0403
2017-07-21,1.0483
2017-07-20,1.0437
2017-07-19,1.0449
2017-07-18,1.0486
2017-07-17,1.0569
2017-07-14,1.0560
2017-07-13,1.0331
2017-07-12,1.0380
2017-07-11,1.0315
2017-07-10,1.0086
2017-07-07,1.0147
2017-07-06,1.0116
2017-07-05,1.0175
2017-07-03,0.9975
2017-06-30,1.0067
2017-06-29,1.0103
2017-06-28,1.0376
2017-06-27,1.0408
2017-06-26,1.0525
2017-06-23,1.0642
2017-06-22,1.0501
2017-06-21,1.0589
2017-06-20,1.0620
2017-06-19,1.0536
2017-06-16,1.0326
2017-06-15,1.0434
2017-06-14,1.0253
2017-06-13,1.0225
2017-06-12,1.0183
2017-06-09,1.0158
2017-06-08,1.0253
2017-06-07,1.0251
2017-06-06,1.0168
2017-06-05,1.0453
2017-06-02,1.0723
2017-06-01,1.0478
2017-05-31,1.0270
2017-05-30,1.0246
2017-05-26,1.0182
2017-05-25,1.0170
2017-05-24,1.0113
2017-05-23,0.9893
2017-05-22,0.9950
2017-05-19,0.9846
2017-05-18,0.9765
2017-05-17,0.9824
2017-05-16,1.0037
2017-05-15,1.0078
2017-05-12,0.9991
2017-05-11,1.0117
2017-05-10,1.0159
2017-05-09,1.0185
2017-05-08,1.0218
2017-05-05,1.0257
2017-05-04,1.0210
2017-05-03,1.0280
2017-05-02,1.0314
2017-05-01,1.0188
2017-04-28,1.0524
2017-04-27,1.0407
2017-04-26,1.0176
2017-04-25,1.0335
2017-04-24,1.0179
2017-04-21,1.0170
2017-04-20,1.0125
2017-04-19,0.9983
2017-04-18,1.0068
2017-04-17,1.0122
2017-04-13,0.9867
2017-04-12,0.9911
2017-04-11,1.0068
2017-04-10,1.0083
2017-04-07,1.0172
2017-04-06,1.0006
2017-04-05,1.0006
2017-04-04,1.0156
2017-04-03,0.9847
2017-03-31,0.9820
2017-03-30,0.9988
2017-03-29,0.9940
2017-03-28,0.9923
2017-03-27,0.9835
2017-03-24,0.9839
2017-03-23,0.9817
2017-03-22,0.9738
2017-03-21,0.9667
2017-03-20,0.9915
2017-03-17,0.9886
2017-03-16,0.9738
2017-03-15,0.9717
2017-03-14,0.9917
2017-03-13,0.9979
2017-03-10,1.0071
2017-03-09,1.0210
2017-03-08,1.0364
2017-03-07,1.0368
2017-03-06,1.0476
2017-03-03,1.0666
2017-03-02,1.0809
2017-03-01,1.0915
2017-02-28,1.0726
2017-02-27,1.0794
2017-02-24,1.0801
2017-02-23,1.0797
2017-02-22,1.0623
2017-02-21,1.0799
2017-02-17,1.0727
2017-02-16,1.0618
2017-02-15,1.0415
2017-02-14,1.0400
2017-02-13,1.0237
2017-02-10,0.9998
2017-02-09,0.9798
2017-02-08,0.9873
2017-02-07,1.0371
2017-02-06,1.0389
2017-02-03,1.0180
2017-02-02,1.0205
2017-02-01,1.0357
2017-01-31,1.0365
2017-01-30,1.0424
2017-01-27,1.0594
2017-01-26,1.0610
2017-01-25,1.0521
2017-01-24,1.0141
2017-01-23,0.9921
2017-01-20,1.0052
2017-01-19,1.0024
2017-01-18,1.0086
2017-01-17,1.0128
2017-01-13,1.0202
2017-01-12,1.0140
2017-01-11,1.0122
2017-01-10,1.0080
2017-01-09,1.0055
2017-01-06,1.0103
2017-01-05,1.0148
2017-01-04,1.0156
2017-01-03,1.0160
2016-12-30,1.0124
2016-12-29,1.0079
2016-12-28,0.9964
2016-12-27,1.0020
2016-12-23,1.0084
2016-12-22,1.0133
2016-12-21,1.0217
2016-12-20,1.0273
2016-12-19,1.0264
2016-12-16,1.0148
2016-12-15,1.0091
2016-12-14,1.0260
2016-12-13,1.0331
2016-12-12,1.0493
2016-12-09,1.0430
2016-12-08,1.0377
2016-12-07,1.0309
2016-12-06,1.0355
2016-12-05,1.0397
2016-12-02,1.0476
2016-12-01,1.0406
2016-11-30,1.0165
2016-11-29,1.0110
2016-11-28,1.0084
2016-11-25,1.0159
2016-11-23,1.0320
2016-11-22,1.0515
2016-11-21,1.0358
2016-11-18,1.0568
2016-11-17,1.0459
2016-11-16,1.0484
2016-11-15,1.0480
2016-11-14,1.0612
2016-11-11,1.0465
2016-11-10,1.0385
2016-11-09,1.0045
2016-11-08,1.0307
2016-11-07,1.0406
2016-11-04,1.0288
2016-11-03,1.0308
2016-11-02,1.0336
2016-11-01,1.0541
2016-10-31,1.0629
2016-10-28,1.0712
2016-10-27,1.0744
2016-10-26,1.0930
2016-10-25,1.0395
2016-10-24,1.0119
2016-10-21,1.0133
2016-10-20,1.0106
2016-10-19,1.0113
2016-10-18,1.0216
2016-10-17,1.0122
2016-10-14,1.0134
2016-10-13,1.0179
2016-10-12,1.0070
2016-10-11,1.0184
2016-10-10,1.0404
2016-10-07,1.0157
2016-10-06,1.0193
2016-10-05,1.0314
2016-10-04,1.0349
2016-10-03,1.0384
2016-09-30,1.0398
2016-09-29,1.0255
2016-09-28,1.0357
2016-09-27,1.0199
2016-09-26,1.0035
2016-09-23,1.0253
2016-09-22,0.9922
2016-09-21,0.9843
2016-09-20,0.9609
2016-09-19,0.9719
2016-09-16,0.9754
2016-09-15,0.9870
2016-09-14,0.9760
2016-09-13,0.9688
2016-09-12,0.9840
2016-09-09,0.9665
2016-09-08,0.9971
2016-09-07,0.9888
2016-09-06,0.9852
2016-09-02,0.9756
2016-09-01,0.9622
2016-08-31,0.9609
2016-08-30,0.9690
2016-08-29,0.9869
2016-08-26,0.9935
2016-08-25,0.9998
2016-08-24,1.0076
2016-08-23,1.0197
2016-08-22,1.0296
2016-08-19,1.0290
2016-08-18,1.0374
2016-08-17,1.0300
2016-08-16,1.0343
2016-08-15,1.0192
2016-08-12,1.0040
2016-08-11,1.0082
2016-08-10,0.9810
2016-08-09,0.9835
2016-08-08,0.9944
2016-08-05,0.9870
2016-08-04,0.9826
2016-08-03,0.9788
2016-08-02,0.9773
2016-08-01,0.9984
2016-07-29,1.0096
2016-07-28,1.0111
2016-07-27,1.0450
2016-07-26,1.0309
2016-07-25,1.0068
2016-07-22,1.0260
2016-07-21,1.0500
2016-07-20,1.0611
2016-07-19,1.0606
2016-07-18,1.0288
2016-07-15,1.0194
2016-07-14,1.0359
2016-07-13,1.0502
2016-07-12,1.0661
2016-07-11,1.0436
2016-07-08,0.9741
2016-07-07,0.9651
2016-07-06,0.9653
2016-07-05,0.9565
2016-07-01,0.9990
2016-06-30,1.0039
2016-06-29,0.9756
2016-06-28,0.9493
2016-06-27,0.9444
2016-06-24,0.9648
2016-06-23,1.0034
2016-06-22,0.9908
2016-06-21,0.9969
2016-06-20,1.0064
2016-06-17,1.0192
2016-06-16,1.0199
2016-06-15,1.0297
2016-06-14,1.0345
2016-06-13,1.0054
2016-06-10,1.0142
2016-06-09,1.0329
2016-06-08,1.0431
2016-06-07,1.0341
2016-06-06,1.0354
2016-06-03,0.9945
2016-06-02,0.9684
2016-06-01,0.9536
2016-05-31,0.9404
2016-05-27,0.9781
2016-05-26,0.9620
2016-05-25,0.9689
2016-05-24,0.9541
2016-05-23,0.9737
2016-05-20,0.9638
2016-05-19,0.9777
2016-05-18,1.0090
2016-05-17,1.0087
2016-05-16,1.0092
2016-05-13,0.9882
2016-05-12,1.0054
2016-05-11,0.9782
2016-05-10,1.0112
2016-05-09,1.0103
2016-05-06,1.0169
2016-05-05,1.0102
2016-05-04,1.0025
2016-05-03,0.9986
2016-05-02,1.0155
2016-04-29,1.0280
2016-04-28,1.0302
2016-04-27,1.0453
2016-04-26,1.0291
2016-04-25,1.0222
2016-04-22,1.0248
2016-04-21,1.0294
2016-04-20,1.0206
2016-04-19,1.0445
2016-04-18,1.0446
2016-04-15,1.0328
2016-04-14,1.0308
2016-04-13,1.0199
2016-04-12,0.9892
2016-04-11,0.9743
2016-04-08,0.9679
2016-04-07,0.9559
2016-04-06,0.9468
2016-04-05,0.9350
2016-04-04,0.9431
2016-04-01,0.9714
2016-03-31,0.9951
2016-03-30,1.0176
2016-03-29,1.0359
2016-03-28,1.0534
2016-03-24,1.0747
2016-03-23,1.0814
2016-03-22,1.1044
2016-03-21,1.1055
2016-03-18,1.1065
2016-03-17,1.0927
2016-03-16,1.0662
2016-03-15,1.0534
2016-03-14,1.0690
2016-03-11,1.0548
2016-03-10,1.0524
2016-03-09,1.0629
2016-03-08,1.0466
2016-03-07,1.0469
2016-03-04,1.0513
2016-03-03,1.0174
2016-03-02,1.0285
2016-03-01,1.0654
2016-02-29,1.0879
2016-02-26,1.0896
2016-02-25,1.0040
2016-02-24,0.9814
2016-02-23,0.9877
2016-02-22,0.9668
2016-02-19,0.9404
2016-02-18,0.9738
2016-02-17,0.9992
2016-02-16,0.9350
2016-02-12,0.9127
2016-02-11,0.9275
2016-02-10,1.0075
2016-02-09,0.9287
2016-02-08,0.9634
2016-02-05,0.9835
2016-02-04,1.0017
2016-02-03,0.9978
2016-02-02,0.9323
2016-02-01,0.9676
2016-01-29,0.9298
2016-01-28,0.9211
2016-01-27,0.8837
2016-01-26,0.9831
2016-01-25,0.9540
2016-01-22,0.9368
2016-01-21,0.8889
2016-01-20,0.8658
2016-01-19,0.8972
2016-01-15,0.8689
2016-01-14,0.8825
2016-01-13,0.8695
2016-01-12,0.9127
2016-01-11,0.9072
2016-01-08,0.9023
2016-01-07,0.9342
2016-01-06,0.9853
2016-01-05,1.0107
2016-01-04,0.9652
2015-12-31,0.9762
2015-12-30,0.9992
2015-12-29,1.0304
2015-12-28,0.9994
2015-12-24,0.9803
2015-12-23,0.9988
2015-12-22,0.9820
2015-12-21,0.9491
2015-12-18,0.9399
2015-12-17,1.0000
2015-12-16,1.0078
2015-12-15,0.9918
2015-12-14,0.9832
2015-12-11,0.9841
2015-12-10,0.9931
2015-12-09,0.9703
2015-12-08,0.9774
2015-12-07,0.9936
2015-12-04,0.9950
2015-12-03,0.9817
2015-12-02,1.0060
2015-12-01,1.0230
2015-11-30,1.0201
2015-11-27,1.0309
2015-11-25,1.0168
2015-11-24,1.0241
2015-11-23,1.0162
2015-11-20,1.0099
2015-11-19,1.0086
2015-11-18,1.0006
2015-11-17,0.9925
2015-11-16,0.9792
2015-11-13,0.9689
2015-11-12,0.9744
2015-11-11,0.9865
2015-11-10,0.9837
2015-11-09,1.0012
2015-11-06,1.0146
2015-11-05,1.0176
2015-11-04,1.0560
2015-11-03,1.0663
2015-11-02,1.0721
2015-10-30,1.0761
2015-10-29,1.0713
2015-10-28,1.1018
2015-10-27,1.0582
2015-10-26,1.0428
2015-10-23,1.0501
2015-10-22,1.0523
2015-10-21,1.0304
2015-10-20,1.0316
2015-10-19,1.0328
2015-10-16,1.0380
2015-10-15,1.0519
2015-10-14,1.0250
2015-10-13,1.0896
2015-10-12,1.0979
2015-10-09,1.0663
2015-10-08,1.0716
2015-10-07,1.0406
2015-10-06,1.0048
2015-10-05,0.9853
2015-10-02,0.9741
2015-10-01,0.9502
2015-09-30,0.9544
2015-09-29,0.9446
2015-09-28,0.9531
2015-09-25,0.9728
2015-09-24,0.9715
2015-09-23,0.9926
2015-09-22,1.0013
2015-09-21,1.0482
2015-09-18,1.0387
2015-09-17,1.0522
2015-09-16,1.0766
2015-09-15,1.0430
2015-09-14,1.0089
2015-09-11,1.0212
2015-09-10,1.0325
2015-09-09,1.0571
2015-09-08,1.0521
2015-09-04,0.9852
2015-09-03,0.9562
2015-09-02,0.9153
2015-09-01,0.8813
2015-08-31,0.9047
2015-08-28,0.9183
2015-08-27,0.9106
2015-08-26,0.9081
2015-08-25,0.8712
2015-08-24,0.8720
2015-08-21,0.9248
2015-08-20,0.9527
2015-08-19,0.9846
2015-08-18,1.0137
2015-08-17,1.0115
2015-08-14,1.0127
2015-08-13,1.0189
2015-08-12,0.9943
2015-08-11,1.0222
2015-08-10,1.0407
2015-08-07,0.9948
2015-08-06,0.9905
2015-08-05,0.9958
2015-08-04,0.9899
2015-08-03,0.9793
2015-07-31,0.9818
2015-07-30,0.9631
2015-07-29,0.9813
2015-07-28,0.9598
2015-07-27,0.9619
2015-07-24,0.9971
2015-07-23,1.0232
2015-07-22,1.0321
2015-07-21,1.0129
2015-07-20,1.0441
2015-07-17,1.0473
2015-07-16,1.0551
2015-07-15,1.0589
2015-07-14,1.0650
2015-07-13,1.0291
2015-07-10,1.0143
2015-07-09,0.9986
2015-07-08,0.9826
2015-07-07,0.9825
2015-07-06,0.9682
2015-07-02,0.9644
2015-07-01,0.9812
2015-06-30,0.9746
2015-06-29,0.9750
2015-06-26,0.9978
2015-06-25,0.9964
2015-06-24,1.0097
2015-06-23,1.0309
2015-06-22,1.0360
2015-06-19,1.0313
2015-06-18,1.0297
2015-06-17,0.9974
2015-06-16,0.9936
2015-06-15,1.0074
2015-06-12,1.0162
2015-06-11,1.0044
2015-06-10,0.9903
2015-06-09,0.9811
2015-06-08,0.9712
2015-06-05,0.9551
2015-06-04,0.9643
2015-06-03,0.9780
2015-06-02,0.9764
2015-06-01,0.9617
2015-05-29,0.9497
2015-05-28,0.9774
2015-05-27,0.9833
2015-05-26,0.9788
2015-05-22,0.9955
2015-05-21,1.0414
2015-05-20,1.0381
2015-05-19,1.0356
2015-05-18,1.0253
2015-05-15,1.0218
2015-05-14,1.0389
2015-05-13,1.0028
2015-05-12,0.9923
2015-05-11,0.9934
2015-05-08,0.9865
2015-05-07,0.9502
2015-05-06,0.9389
2015-05-05,0.9320
2015-05-04,0.9433
2015-05-01,0.9670
2015-04-30,0.9432
2015-04-29,0.9588
2015-04-28,0.9628
2015-04-27,0.9645
2015-04-24,0.9613
2015-04-23,0.9769
2015-04-22,0.9859
2015-04-21,1.0066
2015-04-20,1.0115
2015-04-17,1.0021
2015-04-16,1.0224
2015-04-15,1.0157
2015-04-14,1.0033
2015-04-13,1.0295
2015-04-10,1.0419
2015-04-09,1.0350
2015-04-08,1.0113
2015-04-07,0.9968
2015-04-06,0.9769
2015-04-02,0.9687
2015-04-01,0.9545
2015-03-31,0.9713
2015-03-30,0.9937
2015-03-27,0.9821
2015-03-26,0.9745
2015-03-25,0.9806
2015-03-24,0.9949
2015-03-23,0.9875
2015-03-20,1.0090
2015-03-19,0.9977
2015-03-18,1.0089
2015-03-17,0.9932
2015-03-16,0.9992
2015-03-13,1.0048
2015-03-12,1.0020
2015-03-11,0.9880
2015-03-10,0.9873
2015-03-09,1.0001
2015-03-06,0.9672
2015-03-05,1.0047
2015-03-04,1.0210
2015-03-03,1.0377
2015-03-02,1.0272
2015-02-27,1.0186
2015-02-26,1.0258
2015-02-25,1.0399
2015-02-24,1.0525
2015-02-23,1.0520
2015-02-20,1.0719
2015-02-19,1.0508
2015-02-18,1.0323
2015-02-17,1.0313
2015-02-13,1.0363
2015-02-12,1.0083
2015-02-11,1.0658
2015-02-10,1.1175
2015-02-09,1.1008
2015-02-06,1.0994
2015-02-05,1.0955
2015-02-04,1.1118
2015-02-03,1.1228
2015-02-02,1.1184
2015-01-30,1.1170
2015-01-29,1.1335
2015-01-28,1.0646
2015-01-27,1.0123
2015-01-26,1.0192
2015-01-23,1.0214
2015-01-22,1.0473
2015-01-21,1.0383
2015-01-20,1.0168
2015-01-16,1.0064
2015-01-15,1.0012
2015-01-14,0.9890
2015-01-13,0.9915
2015-01-12,0.9942
2015-01-09,1.0023
2015-01-08,1.0136
2015-01-07,1.0101
2015-01-06,1.0103
2015-01-05,1.0269
2015-01-02,1.0391
2014-12-31,1.0461
2014-12-30,1.0799
2014-12-29,1.0954
2014-12-26,1.0670
2014-12-24,1.0530
2014-12-23,1.0029
2014-12-22,0.9842
2014-12-19,0.9548
2014-12-18,0.9570
2014-12-17,0.9476
2014-12-16,0.9393
2014-12-15,0.9221
2014-12-12,0.8989
2014-12-11,0.9153
2014-12-10,0.9246
2014-12-09,0.9632
2014-12-08,0.9812
2014-12-05,1.0039
2014-12-04,0.9978
2014-12-03,1.0100
2014-12-02,1.0301
2014-12-01,1.0274
2014-11-28,1.0454
2014-11-26,1.0708
2014-11-25,1.0754
2014-11-24,1.0800
2014-11-21,1.0669
2014-11-20,1.0572
2014-11-19,1.0595
2014-11-18,1.0444
2014-11-17,1.0250
2014-11-14,1.0377
2014-11-13,1.0441
2014-11-12,1.0287
2014-11-11,1.0201
2014-11-10,1.0266
2014-11-07,1.0241
2014-11-06,1.0269
2014-11-05,1.0288
2014-11-04,0.9899
2014-11-03,1.0138
2014-10-31,1.0136
2014-10-30,1.0293
2014-10-29,1.0240
2014-10-28,1.0108
2014-10-27,1.0139
2014-10-24,1.0061
2014-10-23,0.9941
2014-10-22,0.9718
2014-10-21,1.0308
2014-10-20,0.9846
2014-10-17,0.9753
2014-10-16,0.9688
2014-10-15,0.9641
2014-10-14,0.9600
2014-10-13,0.9354
2014-10-10,0.9441
2014-10-09,0.9655
2014-10-08,0.9720
2014-10-07,0.9681
2014-10-06,0.9817
2014-10-03,0.9769
2014-10-02,0.9657
2014-10-01,0.9758
2014-09-30,1.0005
2014-09-29,1.0195
2014-09-26,1.0137
2014-09-25,0.9961
2014-09-24,1.0028
2014-09-23,0.9935
2014-09-22,1.0049
2014-09-19,1.0374
2014-09-18,1.0249
2014-09-17,1.0145
2014-09-16,1.0147
2014-09-15,0.9961
2014-09-12,0.9987
2014-09-11,0.9956
2014-09-10,0.9970
2014-09-09,0.9991
2014-09-08,1.0041
2014-09-05,0.9780
2014-09-04,0.9852
2014-09-03,1.0029
2014-09-02,1.0040
2014-08-29,1.0296
2014-08-28,1.0242
2014-08-27,1.0510
2014-08-26,1.0675
2014-08-25,1.0623
2014-08-22,1.0566
2014-08-21,1.0639
2014-08-20,1.0761
2014-08-19,1.0419
2014-08-18,1.0485
2014-08-15,1.0294
2014-08-14,1.0365
2014-08-13,1.0036
2014-08-12,0.9910
2014-08-11,0.9877
2014-08-08,0.9852
2014-08-07,0.9693
2014-08-06,0.9397
2014-08-05,0.9347
2014-08-04,0.9348
2014-08-01,0.9431
2014-07-31,0.9571
2014-07-30,0.9597
2014-07-29,0.9475
2014-07-28,0.9501
2014-07-25,0.9618
2014-07-24,0.9811
2014-07-23,0.9994
2014-07-22,1.0233
2014-07-21,0.9939
2014-07-18,0.9932
2014-07-17,0.9864
2014-07-16,0.9943
2014-07-15,1.0147
2014-07-14,1.0076
2014-07-11,1.0005
2014-07-10,0.9979
2014-07-09,0.9817
2014-07-08,0.9690
2014-07-07,0.9772
2014-07-03,0.9676
2014-07-02,0.9633
2014-07-01,0.9675
2014-06-30,0.9599
2014-06-27,0.9717
2014-06-26,0.9685
2014-06-25,0.9475
2014-06-24,0.9410
2014-06-23,0.9485
2014-06-20,0.9555
2014-06-19,0.9708
2014-06-18,0.9789
2014-06-17,0.9748
2014-06-16,0.9753
2014-06-13,0.9781
2014-06-12,0.9782
2014-06-11,0.9983
2014-06-10,1.0230
2014-06-09,1.0419
2014-06-06,1.0486
2014-06-05,1.0447
2014-06-04,1.0444
2014-06-03,1.0345
2014-06-02,1.0389
2014-05-30,1.0308
2014-05-29,1.0162
2014-05-28,1.0066
2014-05-27,1.0118
2014-05-23,1.0100
2014-05-22,1.0097
2014-05-21,1.0047
2014-05-20,0.9960
2014-05-19,1.0010
2014-05-16,1.0123
2014-05-15,1.0271
2014-05-14,1.0365
2014-05-13,1.0454
2014-05-12,1.0496
2014-05-09,1.0247
2014-05-08,1.0111
2014-05-07,1.0034
2014-05-06,1.0257
2014-05-05,1.0324
2014-05-02,1.0158
2014-05-01,1.0192
2014-04-30,1.0382
2014-04-29,1.0415
2014-04-28,1.0407
2014-04-25,1.0406
2014-04-24,1.0235
2014-04-23,1.0522
