Dates,MINUS_DI Values
2018-12-10,32.0555
2018-12-07,31.6437
2018-12-06,32.6455
2018-12-04,29.3872
2018-12-03,27.4924
2018-11-30,28.7735
2018-11-29,29.3816
2018-11-28,29.9810
2018-11-27,30.9988
2018-11-26,31.4972
2018-11-23,32.0237
2018-11-21,31.6165
2018-11-20,32.3669
2018-11-19,29.6974
2018-11-16,27.8461
2018-11-15,27.3022
2018-11-14,26.3547
2018-11-13,27.0621
2018-11-12,24.8119
2018-11-09,23.3068
2018-11-08,23.5664
2018-11-07,24.0039
2018-11-06,24.7379
2018-11-05,25.1019
2018-11-02,25.4259
2018-11-01,26.2889
2018-10-31,26.9793
2018-10-30,27.8294
2018-10-29,29.2535
2018-10-26,25.2107
2018-10-25,25.6173
2018-10-24,26.2608
2018-10-23,27.2635
2018-10-22,25.6537
2018-10-19,25.6195
2018-10-18,25.3283
2018-10-17,24.4891
2018-10-16,24.8652
2018-10-15,25.5289
2018-10-12,26.0076
2018-10-11,26.2855
2018-10-10,24.0417
2018-10-09,21.2927
2018-10-08,21.6362
2018-10-05,20.5929
2018-10-04,20.4972
2018-10-03,20.5078
2018-10-02,20.9754
2018-10-01,21.5129
2018-09-28,22.2266
2018-09-27,22.7497
2018-09-26,23.0535
2018-09-25,22.5948
2018-09-24,22.6978
2018-09-21,23.0150
2018-09-20,23.4418
2018-09-19,23.8754
2018-09-18,24.4222
2018-09-17,25.1126
2018-09-14,25.1521
2018-09-13,25.6420
2018-09-12,26.1568
2018-09-11,26.9459
2018-09-10,26.4043
2018-09-07,26.2915
2018-09-06,26.1951
2018-09-05,26.7137
2018-09-04,27.0305
2018-08-31,26.9154
2018-08-30,26.1253
2018-08-29,25.5221
2018-08-28,25.3522
2018-08-27,25.7148
2018-08-24,26.1206
2018-08-23,26.3490
2018-08-22,25.4923
2018-08-21,25.9145
2018-08-20,26.2550
2018-08-17,26.6980
2018-08-16,27.1926
2018-08-15,28.3972
2018-08-14,26.5922
2018-08-13,26.7785
2018-08-10,27.1325
2018-08-09,25.8419
2018-08-08,25.7183
2018-08-07,26.0898
2018-08-06,26.5533
2018-08-03,26.2500
2018-08-02,26.5247
2018-08-01,25.8149
2018-07-31,25.3798
2018-07-30,25.9140
2018-07-27,24.3368
2018-07-26,24.6742
2018-07-25,24.9950
2018-07-24,23.4054
2018-07-23,23.7918
2018-07-20,23.7946
2018-07-19,23.4538
2018-07-18,23.7547
2018-07-17,24.2202
2018-07-16,24.4651
2018-07-13,24.8097
2018-07-12,25.1354
2018-07-11,25.5134
2018-07-10,25.1234
2018-07-09,25.5041
2018-07-06,26.0383
2018-07-05,26.4029
2018-07-03,26.2195
2018-07-02,26.7183
2018-06-29,25.6901
2018-06-28,26.0267
2018-06-27,26.0753
2018-06-26,26.8297
2018-06-25,27.0879
2018-06-22,25.6197
2018-06-21,25.8921
2018-06-20,25.2622
2018-06-19,25.6620
2018-06-18,23.2749
2018-06-15,23.3197
2018-06-14,22.5149
2018-06-13,21.9039
2018-06-12,21.1628
2018-06-11,21.2097
2018-06-08,21.4419
2018-06-07,21.6072
2018-06-06,22.0448
2018-06-05,22.6583
2018-06-04,22.9038
2018-06-01,23.2682
2018-05-31,23.5988
2018-05-30,23.3787
2018-05-29,23.7323
2018-05-25,22.8027
2018-05-24,22.9913
2018-05-23,23.3262
2018-05-22,23.0862
2018-05-21,22.7277
2018-05-18,23.4622
2018-05-17,23.8969
2018-05-16,24.1474
2018-05-15,24.3277
2018-05-14,23.7446
2018-05-11,24.0263
2018-05-10,23.9574
2018-05-09,24.2834
2018-05-08,24.7396
2018-05-07,25.0264
2018-05-04,25.4911
2018-05-03,25.9242
2018-05-02,25.6288
2018-05-01,25.9599
2018-04-30,24.5053
2018-04-27,24.0448
2018-04-26,24.1908
2018-04-25,24.5701
2018-04-24,25.4158
2018-04-23,23.9520
2018-04-20,24.2324
2018-04-19,24.0307
2018-04-18,24.2892
2018-04-17,24.5890
2018-04-16,25.0136
2018-04-13,25.3143
2018-04-12,25.1949
2018-04-11,25.7966
2018-04-10,25.7234
2018-04-09,26.5295
2018-04-06,27.2860
2018-04-05,26.3469
2018-04-04,27.0328
2018-04-03,25.6250
2018-04-02,26.1378
2018-03-29,25.7899
2018-03-28,26.4215
2018-03-27,25.3263
2018-03-26,25.1899
2018-03-23,25.8554
2018-03-22,26.4963
2018-03-21,23.6544
2018-03-20,24.0516
2018-03-19,24.5735
2018-03-16,24.9734
2018-03-15,25.2937
2018-03-14,25.9207
2018-03-13,23.2325
2018-03-12,22.3989
2018-03-09,21.2924
2018-03-08,21.6293
2018-03-07,22.1050
2018-03-06,20.9585
2018-03-05,21.4575
2018-03-02,22.4947
2018-03-01,20.3636
2018-02-28,16.8976
2018-02-27,17.3407
2018-02-26,17.6592
2018-02-23,18.0229
2018-02-22,18.3081
2018-02-21,18.5964
2018-02-20,19.0639
2018-02-16,18.8171
2018-02-15,19.1278
2018-02-14,19.7522
2018-02-13,20.0962
2018-02-12,20.5208
2018-02-09,21.3916
2018-02-08,19.5753
2018-02-07,18.0858
2018-02-06,18.8557
2018-02-05,20.3415
2018-02-02,11.4794
2018-02-01,10.6117
2018-01-31,10.9786
2018-01-30,11.9824
2018-01-29,9.9495
2018-01-26,9.6680
2018-01-25,9.8479
2018-01-24,10.1989
2018-01-23,10.1289
2018-01-22,10.2951
2018-01-19,9.1846
2018-01-18,8.1029
2018-01-17,8.5077
2018-01-16,9.1527
2018-01-12,9.8562
2018-01-11,10.2694
2018-01-10,10.6769
2018-01-09,11.0273
2018-01-08,11.5737
2018-01-05,11.8755
2018-01-04,12.6487
2018-01-03,12.8466
2018-01-02,13.0521
2017-12-29,13.1941
2017-12-28,13.3633
2017-12-27,13.5181
2017-12-26,13.6559
2017-12-22,13.8488
2017-12-21,13.5286
2017-12-20,12.3129
2017-12-19,12.4499
2017-12-18,12.6612
2017-12-15,12.8626
2017-12-14,13.1411
2017-12-13,13.4683
2017-12-12,13.8867
2017-12-11,14.5826
2017-12-08,13.1598
2017-12-07,13.5339
2017-12-06,14.0450
2017-12-05,13.9720
2017-12-04,13.6986
2017-12-01,14.5112
2017-11-30,15.1986
2017-11-29,15.9014
2017-11-28,16.2370
2017-11-27,16.5059
2017-11-24,16.7127
2017-11-22,16.9125
2017-11-21,17.2040
2017-11-20,17.4406
2017-11-17,17.7803
2017-11-16,17.2030
2017-11-15,17.4166
2017-11-14,17.8775
2017-11-13,17.9382
2017-11-10,18.2296
2017-11-09,18.5486
2017-11-08,16.8388
2017-11-07,17.0621
2017-11-06,17.3730
2017-11-03,17.7776
2017-11-02,18.1534
2017-11-01,18.7005
2017-10-31,18.3348
2017-10-30,18.5921
2017-10-27,19.1354
2017-10-26,18.6736
2017-10-25,19.1191
2017-10-24,15.1575
2017-10-23,15.6106
2017-10-20,15.9782
2017-10-19,16.5538
2017-10-18,16.5749
2017-10-17,16.9989
2017-10-16,15.2132
2017-10-13,14.7760
2017-10-12,15.0577
2017-10-11,15.3376
2017-10-10,15.5883
2017-10-09,15.9636
2017-10-06,16.1501
2017-10-05,16.3324
2017-10-04,16.7560
2017-10-03,16.6900
2017-10-02,17.0571
2017-09-29,17.3143
2017-09-28,17.5964
2017-09-27,16.3743
2017-09-26,16.8906
2017-09-25,17.1988
2017-09-22,14.8778
2017-09-21,15.1829
2017-09-20,15.4270
2017-09-19,15.8597
2017-09-18,16.2146
2017-09-15,16.7201
2017-09-14,17.2295
2017-09-13,17.6401
2017-09-12,17.1553
2017-09-11,17.2299
2017-09-08,17.5790
2017-09-07,18.0674
2017-09-06,18.3031
2017-09-05,17.4768
2017-09-01,15.9959
2017-08-31,16.3554
2017-08-30,16.2553
2017-08-29,16.5189
2017-08-28,17.0853
2017-08-25,16.7581
2017-08-24,16.4777
2017-08-23,16.3359
2017-08-22,16.6160
2017-08-21,17.0884
2017-08-18,17.2407
2017-08-17,17.0934
2017-08-16,15.9177
2017-08-15,16.2207
2017-08-14,16.6154
2017-08-11,16.9041
2017-08-10,16.7583
2017-08-09,15.7530
2017-08-08,13.9194
2017-08-07,14.0692
2017-08-04,14.4746
2017-08-03,14.8065
2017-08-02,13.9034
2017-08-01,13.3763
2017-07-31,11.9645
2017-07-28,12.4086
2017-07-27,12.7142
2017-07-26,13.5920
2017-07-25,16.1375
2017-07-24,16.4247
2017-07-21,16.5998
2017-07-20,16.9996
2017-07-19,17.1932
2017-07-18,17.5897
2017-07-17,16.9608
2017-07-14,17.1339
2017-07-13,17.4956
2017-07-12,16.9241
2017-07-11,17.2560
2017-07-10,17.6474
2017-07-07,18.0016
2017-07-06,18.3059
2017-07-05,18.5663
2017-07-03,19.1196
2017-06-30,19.3891
2017-06-29,19.7196
2017-06-28,17.8787
2017-06-27,18.1862
2017-06-26,17.6198
2017-06-23,18.2831
2017-06-22,18.8568
2017-06-21,19.0547
2017-06-20,18.7671
2017-06-19,19.2337
2017-06-16,19.7309
2017-06-15,20.1521
2017-06-14,20.8826
2017-06-13,21.3472
2017-06-12,21.7566
2017-06-09,21.1829
2017-06-08,21.5013
2017-06-07,22.1329
2017-06-06,22.2921
2017-06-05,20.8833
2017-06-02,21.2325
2017-06-01,22.0527
2017-05-31,20.7666
2017-05-30,21.0494
2017-05-26,21.2061
2017-05-25,21.4520
2017-05-24,21.8556
2017-05-23,22.2219
2017-05-22,22.5271
2017-05-19,23.4257
2017-05-18,24.3982
2017-05-17,22.2342
2017-05-16,19.9763
2017-05-15,19.9598
2017-05-12,19.9736
2017-05-11,20.2150
2017-05-10,20.6056
2017-05-09,16.0097
2017-05-08,16.1847
2017-05-05,16.3905
2017-05-04,16.6899
2017-05-03,17.0050
2017-05-02,16.9824
2017-05-01,17.2147
2017-04-28,16.5819
2017-04-27,16.8680
2017-04-26,17.1797
2017-04-25,15.5075
2017-04-24,15.7593
2017-04-21,16.0562
2017-04-20,16.2919
2017-04-19,16.5066
2017-04-18,16.8086
2017-04-17,17.2383
2017-04-13,17.7790
2017-04-12,17.6513
2017-04-11,17.1500
2017-04-10,16.9359
2017-04-07,17.3149
2017-04-06,17.5984
2017-04-05,17.7762
2017-04-04,18.2989
2017-04-03,18.6485
2017-03-31,17.8507
2017-03-30,17.7043
2017-03-29,17.9015
2017-03-28,18.0598
2017-03-27,18.4811
2017-03-24,18.0262
2017-03-23,16.8678
2017-03-22,17.0521
2017-03-21,17.2871
2017-03-20,14.8078
2017-03-17,14.9379
2017-03-16,15.2250
2017-03-15,15.5371
2017-03-14,15.7069
2017-03-13,15.9737
2017-03-10,15.5361
2017-03-09,14.6413
2017-03-08,13.3584
2017-03-07,13.4975
2017-03-06,13.7561
2017-03-03,13.1003
2017-03-02,12.0355
2017-03-01,12.3193
2017-02-28,12.8132
2017-02-27,13.0947
2017-02-24,13.3762
2017-02-23,13.6949
2017-02-22,13.8919
2017-02-21,14.1029
2017-02-17,14.5330
2017-02-16,14.8999
2017-02-15,15.1711
2017-02-14,15.3843
2017-02-13,15.5963
2017-02-10,15.9845
2017-02-09,16.2881
2017-02-08,16.4683
2017-02-07,16.6881
2017-02-06,17.1826
2017-02-03,17.4328
2017-02-02,17.6251
2017-02-01,16.1350
2017-01-31,16.5066
2017-01-30,16.3251
2017-01-27,14.1083
2017-01-26,14.2420
2017-01-25,14.5841
2017-01-24,15.6706
2017-01-23,16.1196
2017-01-20,15.5826
2017-01-19,15.8814
2017-01-18,16.1692
2017-01-17,16.0691
2017-01-13,15.3141
2017-01-12,15.4947
2017-01-11,14.4049
2017-01-10,14.3270
2017-01-09,14.5374
2017-01-06,14.6768
2017-01-05,14.9087
2017-01-04,15.2147
2017-01-03,15.5216
2016-12-30,15.7881
2016-12-29,15.8669
2016-12-28,15.3406
2016-12-27,14.7512
2016-12-23,14.9522
2016-12-22,15.1795
2016-12-21,15.5399
2016-12-20,15.8234
2016-12-19,16.0879
2016-12-16,16.4490
2016-12-15,16.8568
2016-12-14,16.2054
2016-12-13,15.9471
2016-12-12,16.6824
2016-12-09,17.2377
2016-12-08,17.4663
2016-12-07,17.7507
2016-12-06,18.2667
2016-12-05,17.0504
2016-12-02,17.3410
2016-12-01,17.5524
2016-11-30,17.7604
2016-11-29,18.1595
2016-11-28,18.6484
2016-11-25,18.3053
2016-11-23,18.4866
2016-11-22,18.7762
2016-11-21,19.2307
2016-11-18,19.5937
2016-11-17,19.4874
2016-11-16,18.8484
2016-11-15,18.3016
2016-11-14,17.8537
2016-11-11,18.1488
2016-11-10,18.4735
2016-11-09,19.1738
2016-11-08,19.9245
2016-11-07,20.2889
2016-11-04,20.9463
2016-11-03,20.8395
2016-11-02,20.0107
2016-11-01,19.3210
2016-10-31,19.6851
2016-10-28,19.8742
2016-10-27,20.1968
2016-10-26,21.0118
2016-10-25,22.9424
2016-10-24,23.4031
2016-10-21,24.1491
2016-10-20,23.3836
2016-10-19,23.6676
2016-10-18,24.0920
2016-10-17,24.4968
2016-10-14,24.8367
2016-10-13,25.2840
2016-10-12,24.3483
2016-10-11,24.3882
2016-10-10,23.7215
2016-10-07,24.4175
2016-10-06,23.8127
2016-10-05,24.1159
2016-10-04,24.7355
2016-10-03,25.1031
2016-09-30,25.0713
2016-09-29,25.4556
2016-09-28,25.9677
2016-09-27,26.4065
2016-09-26,26.3365
2016-09-23,26.1243
2016-09-22,26.2871
2016-09-21,26.7590
2016-09-20,27.4740
2016-09-19,27.7349
2016-09-16,28.1456
2016-09-15,27.9681
2016-09-14,27.9882
2016-09-13,27.6523
2016-09-12,28.1193
2016-09-09,27.2110
2016-09-08,25.5121
2016-09-07,25.3875
2016-09-06,25.6421
2016-09-02,26.0763
2016-09-01,26.5727
2016-08-31,26.2635
2016-08-30,25.2605
2016-08-29,24.3936
2016-08-26,24.6940
2016-08-25,25.2032
2016-08-24,24.8172
2016-08-23,24.6567
2016-08-22,25.2617
2016-08-19,25.6759
2016-08-18,25.3280
2016-08-17,25.6468
2016-08-16,25.8450
2016-08-15,26.2497
2016-08-12,26.6795
2016-08-11,26.9411
2016-08-10,27.2324
2016-08-09,27.6872
2016-08-08,27.8696
2016-08-05,28.1467
2016-08-04,28.4719
2016-08-03,28.3028
2016-08-02,28.4930
2016-08-01,27.8895
2016-07-29,28.2229
2016-07-28,28.3572
2016-07-27,26.6482
2016-07-26,27.6184
2016-07-25,28.1557
2016-07-22,28.3956
2016-07-21,27.1264
2016-07-20,26.7513
2016-07-19,26.9864
2016-07-18,27.5778
2016-07-15,27.9886
2016-07-14,28.2651
2016-07-13,28.6508
2016-07-12,28.3644
2016-07-11,28.5801
2016-07-08,29.2604
2016-07-07,29.9887
2016-07-06,30.4194
2016-07-05,29.1719
2016-07-01,27.9312
2016-06-30,28.1781
2016-06-29,28.7868
2016-06-28,29.5302
2016-06-27,29.9866
2016-06-24,28.0071
2016-06-23,24.4968
2016-06-22,25.0330
2016-06-21,25.3539
2016-06-20,25.7073
2016-06-17,26.5312
2016-06-16,26.7744
2016-06-15,25.0591
2016-06-14,25.4081
2016-06-13,24.7542
2016-06-10,24.6878
2016-06-09,24.0160
2016-06-08,24.3639
2016-06-07,24.6587
2016-06-06,24.9490
2016-06-03,25.8416
2016-06-02,26.1597
2016-06-01,26.4950
2016-05-31,25.8966
2016-05-27,24.5683
2016-05-26,24.7265
2016-05-25,25.0129
2016-05-24,25.4541
2016-05-23,25.9162
2016-05-20,25.4234
2016-05-19,25.7991
2016-05-18,24.1553
2016-05-17,23.4738
2016-05-16,23.9071
2016-05-13,24.1434
2016-05-12,23.5231
2016-05-11,23.8720
2016-05-10,24.2259
2016-05-09,24.7726
2016-05-06,25.1248
2016-05-05,25.4581
2016-05-04,25.7716
2016-05-03,25.4746
2016-05-02,24.6945
2016-04-29,24.9971
2016-04-28,24.2492
2016-04-27,24.7884
2016-04-26,25.8274
2016-04-25,26.2850
2016-04-22,25.7740
2016-04-21,26.0105
2016-04-20,26.4286
2016-04-19,24.6189
2016-04-18,24.9371
2016-04-15,25.2657
2016-04-14,25.4222
2016-04-13,25.6626
2016-04-12,26.0071
2016-04-11,25.9821
2016-04-08,26.3630
2016-04-07,26.8885
2016-04-06,27.3089
2016-04-05,27.7176
2016-04-04,28.2624
2016-04-01,28.6460
2016-03-31,28.9210
2016-03-30,27.7566
2016-03-29,28.6075
2016-03-28,27.6435
2016-03-24,28.0131
2016-03-23,26.7766
2016-03-22,25.8765
2016-03-21,26.0931
2016-03-18,26.6546
2016-03-17,27.3314
2016-03-16,28.0647
2016-03-15,28.4913
2016-03-14,28.8817
2016-03-11,29.4568
2016-03-10,29.9330
2016-03-09,30.0061
2016-03-08,30.2350
2016-03-07,30.5433
2016-03-04,31.0573
2016-03-03,31.5530
2016-03-02,31.6837
2016-03-01,32.1103
2016-02-29,32.6477
2016-02-26,33.0269
2016-02-25,33.5378
2016-02-24,33.9309
2016-02-23,32.7993
2016-02-22,33.2325
2016-02-19,33.9721
2016-02-18,33.2784
2016-02-17,33.6417
2016-02-16,34.4669
2016-02-12,35.2952
2016-02-11,36.2971
2016-02-10,30.6662
2016-02-09,31.2784
2016-02-08,31.7716
2016-02-05,30.4637
2016-02-04,31.0048
2016-02-03,31.7410
2016-02-02,32.7420
2016-02-01,32.8005
2016-01-29,33.5634
2016-01-28,34.0258
2016-01-27,34.6663
2016-01-26,31.3036
2016-01-25,32.1859
2016-01-22,32.5860
2016-01-21,33.1031
2016-01-20,34.1010
2016-01-19,31.9060
2016-01-15,32.3706
2016-01-14,32.5203
2016-01-13,32.1311
2016-01-12,31.9580
2016-01-11,32.5359
2016-01-08,32.3914
2016-01-07,31.6730
2016-01-06,29.6335
2016-01-05,28.6005
2016-01-04,29.0110
2015-12-31,26.3057
2015-12-30,25.5474
2015-12-29,25.9279
2015-12-28,26.5154
2015-12-24,26.8760
2015-12-23,27.0141
2015-12-22,27.3466
2015-12-21,27.8010
2015-12-18,28.2754
2015-12-17,24.7614
2015-12-16,25.5627
2015-12-15,26.0194
2015-12-14,26.8286
2015-12-11,25.7535
2015-12-10,25.9460
2015-12-09,26.5999
2015-12-08,25.4693
2015-12-07,24.1481
2015-12-04,24.5553
2015-12-03,25.1697
2015-12-02,24.1876
2015-12-01,24.4273
2015-11-30,25.1834
2015-11-27,24.5276
2015-11-25,24.2318
2015-11-24,24.5603
2015-11-23,24.6278
2015-11-20,23.9283
2015-11-19,24.1924
2015-11-18,24.4123
2015-11-17,24.8303
2015-11-16,25.2293
2015-11-13,25.6325
2015-11-12,26.0136
2015-11-11,24.5087
2015-11-10,24.7424
2015-11-09,24.2877
2015-11-06,24.1721
2015-11-05,24.2024
2015-11-04,24.1154
2015-11-03,24.3865
2015-11-02,24.3179
2015-10-30,24.6404
2015-10-29,25.0687
2015-10-28,25.4224
2015-10-27,25.4658
2015-10-26,25.9907
2015-10-23,26.2901
2015-10-22,26.8015
2015-10-21,27.9595
2015-10-20,29.0646
2015-10-19,29.5501
2015-10-16,29.9222
2015-10-15,30.3879
2015-10-14,31.1288
2015-10-13,28.5204
2015-10-12,28.7776
2015-10-09,29.1382
2015-10-08,29.5277
2015-10-07,30.2184
2015-10-06,30.8876
2015-10-05,31.2974
2015-10-02,31.9187
2015-10-01,32.8382
2015-09-30,33.0393
2015-09-29,33.6665
2015-09-28,33.6692
2015-09-25,33.4946
2015-09-24,34.0739
2015-09-23,32.0032
2015-09-22,32.1286
2015-09-21,31.1958
2015-09-18,31.7583
2015-09-17,30.6807
2015-09-16,31.3381
2015-09-15,31.6558
2015-09-14,32.2356
2015-09-11,32.5551
2015-09-10,33.0057
2015-09-09,33.5355
2015-09-08,34.4884
2015-09-04,35.5241
2015-09-03,34.8274
2015-09-02,35.2848
2015-09-01,36.0872
2015-08-31,34.5998
2015-08-28,34.9652
2015-08-27,35.6731
2015-08-26,36.4364
2015-08-25,37.4764
2015-08-24,38.9231
2015-08-21,31.8962
2015-08-20,28.7449
2015-08-19,25.4261
2015-08-18,24.6112
2015-08-17,24.9126
2015-08-14,24.6565
2015-08-13,25.0244
2015-08-12,25.8922
2015-08-11,23.7914
2015-08-10,23.8941
2015-08-07,24.8498
2015-08-06,23.7581
2015-08-05,23.8357
2015-08-04,24.4850
2015-08-03,24.8939
2015-07-31,24.7459
2015-07-30,25.1756
2015-07-29,25.4681
2015-07-28,26.1179
2015-07-27,25.5734
2015-07-24,23.4068
2015-07-23,22.2707
2015-07-22,22.7159
2015-07-21,23.6109
2015-07-20,22.5709
2015-07-17,22.7408
2015-07-16,21.6233
2015-07-15,22.0108
2015-07-14,22.2708
2015-07-13,22.6539
2015-07-10,23.1311
2015-07-09,23.6451
2015-07-08,24.1466
2015-07-07,24.5109
2015-07-06,25.2672
2015-07-02,24.8548
2015-07-01,25.2324
2015-06-30,25.7992
2015-06-29,26.0558
2015-06-26,23.9046
2015-06-25,23.7419
2015-06-24,23.8961
2015-06-23,23.2106
2015-06-22,22.5852
2015-06-19,22.8172
2015-06-18,23.0556
2015-06-17,23.7100
2015-06-16,24.1653
2015-06-15,24.6424
2015-06-12,24.9830
2015-06-11,24.8085
2015-06-10,25.3388
2015-06-09,25.9138
2015-06-08,25.8981
2015-06-05,26.1630
2015-06-04,25.6737
2015-06-03,24.6054
2015-06-02,25.0777
2015-06-01,25.9392
2015-05-29,26.3069
2015-05-28,25.6555
2015-05-27,26.5143
2015-05-26,26.7914
2015-05-22,25.0613
2015-05-21,24.4674
2015-05-20,24.8193
2015-05-19,24.5341
2015-05-18,24.7618
2015-05-15,24.9285
2015-05-14,25.0823
2015-05-13,25.6522
2015-05-12,25.9661
2015-05-11,25.4683
2015-05-08,25.8274
2015-05-07,26.8208
2015-05-06,27.2127
2015-05-05,27.0508
2015-05-04,26.8332
2015-05-01,26.6391
2015-04-30,27.0292
2015-04-29,25.1250
2015-04-28,25.3747
2015-04-27,24.4415
2015-04-24,24.4459
2015-04-23,23.3951
2015-04-22,23.6782
2015-04-21,21.9174
2015-04-20,22.3024
2015-04-17,23.0524
2015-04-16,22.1773
2015-04-15,21.4739
2015-04-14,21.8653
2015-04-13,21.0713
2015-04-10,21.5214
2015-04-09,21.8298
2015-04-08,21.7318
2015-04-07,21.9669
2015-04-06,22.4334
2015-04-02,23.0782
2015-04-01,23.4980
2015-03-31,21.5279
2015-03-30,21.9930
2015-03-27,22.8031
2015-03-26,23.1553
2015-03-25,21.8765
2015-03-24,19.8354
2015-03-23,18.8329
2015-03-20,17.7546
2015-03-19,17.9623
2015-03-18,18.2765
2015-03-17,18.8834
2015-03-16,19.2499
2015-03-13,19.6820
2015-03-12,18.8423
2015-03-11,19.1238
2015-03-10,18.3105
2015-03-09,18.0537
2015-03-06,18.4346
2015-03-05,17.5118
2015-03-04,17.7576
2015-03-03,17.8485
2015-03-02,18.3144
2015-02-27,18.8414
2015-02-26,18.7669
2015-02-25,17.9986
2015-02-24,17.4935
2015-02-23,17.5974
2015-02-20,17.9640
2015-02-19,18.7584
2015-02-18,19.2916
2015-02-17,19.6721
2015-02-13,19.9185
2015-02-12,20.2993
2015-02-11,20.4543
2015-02-10,20.6786
2015-02-09,20.8873
2015-02-06,19.5972
2015-02-05,19.7903
2015-02-04,20.1852
2015-02-03,20.5962
2015-02-02,20.9049
2015-01-30,20.4231
2015-01-29,21.0063
2015-01-28,22.6052
2015-01-27,24.6081
2015-01-26,22.7311
2015-01-23,22.0869
2015-01-22,22.3319
2015-01-21,23.1420
2015-01-20,23.6509
2015-01-16,24.2298
2015-01-15,24.1080
2015-01-14,24.5999
2015-01-13,23.9814
2015-01-12,24.8558
2015-01-09,24.4593
2015-01-08,24.7748
2015-01-07,25.3717
2015-01-06,25.9762
2015-01-05,24.4557
2015-01-02,24.3061
2014-12-31,24.2056
2014-12-30,23.1438
2014-12-29,23.3185
2014-12-26,23.6733
2014-12-24,24.0644
2014-12-23,24.6032
2014-12-22,25.1872
2014-12-19,25.7567
2014-12-18,26.2399
2014-12-17,26.9047
2014-12-16,26.9414
2014-12-15,27.8682
2014-12-12,28.5014
2014-12-11,26.8701
2014-12-10,26.0336
2014-12-09,24.0864
2014-12-08,22.4934
2014-12-05,21.2990
2014-12-04,21.5888
2014-12-03,21.4155
2014-12-02,21.4949
2014-12-01,21.3031
2014-11-28,19.8788
2014-11-26,20.2363
2014-11-25,20.0667
2014-11-24,20.2678
2014-11-21,20.6695
2014-11-20,21.0153
2014-11-19,21.3720
2014-11-18,21.9089
2014-11-17,22.6455
2014-11-14,22.7136
2014-11-13,23.1593
2014-11-12,23.9274
2014-11-11,24.3490
2014-11-10,24.6668
2014-11-07,24.5895
2014-11-06,24.7786
2014-11-05,24.3064
2014-11-04,24.4751
2014-11-03,24.8232
2014-10-31,25.1533
2014-10-30,25.6603
2014-10-29,25.6576
2014-10-28,26.1379
2014-10-27,26.6018
2014-10-24,26.8519
2014-10-23,27.2567
2014-10-22,27.4623
2014-10-21,25.7115
2014-10-20,26.4671
2014-10-17,26.9223
2014-10-16,27.9009
2014-10-15,28.7329
2014-10-14,25.8649
2014-10-13,26.6805
2014-10-10,26.1760
2014-10-09,25.8230
2014-10-08,26.5827
2014-10-07,26.1830
2014-10-06,24.7005
2014-10-03,25.2055
2014-10-02,25.9821
2014-10-01,25.9512
2014-09-30,23.4019
2014-09-29,23.9672
2014-09-26,24.6777
2014-09-25,25.2697
2014-09-24,25.4772
2014-09-23,25.9457
2014-09-22,24.7531
2014-09-19,24.6239
2014-09-18,24.9427
2014-09-17,25.2690
2014-09-16,25.6089
2014-09-15,26.1882
2014-09-12,25.5182
2014-09-11,25.1499
2014-09-10,25.1237
2014-09-09,25.2439
2014-09-08,25.5371
2014-09-05,26.5523
2014-09-04,25.6905
2014-09-03,26.1145
2014-09-02,26.4127
2014-08-29,25.4305
2014-08-28,25.0586
2014-08-27,24.1211
2014-08-26,24.0030
2014-08-25,24.2135
2014-08-22,24.4776
2014-08-21,24.6929
2014-08-20,24.9593
2014-08-19,25.5116
2014-08-18,25.7237
2014-08-15,26.2736
2014-08-14,26.9001
2014-08-13,27.6577
2014-08-12,28.1626
2014-08-11,27.6720
2014-08-08,27.9901
2014-08-07,28.3776
2014-08-06,28.9159
2014-08-05,28.6232
2014-08-04,29.2950
2014-08-01,29.7136
2014-07-31,29.5577
2014-07-30,28.7591
2014-07-29,28.9030
2014-07-28,29.3150
2014-07-25,29.7699
2014-07-24,28.8074
2014-07-23,27.5549
2014-07-22,25.9764
2014-07-21,26.4319
2014-07-18,26.8776
2014-07-17,27.4101
2014-07-16,26.6950
2014-07-15,26.1264
2014-07-14,26.2290
2014-07-11,26.9051
2014-07-10,27.4282
2014-07-09,27.3194
2014-07-08,27.9969
2014-07-07,26.9783
2014-07-03,27.4712
2014-07-02,27.7585
2014-07-01,28.0925
2014-06-30,28.4101
2014-06-27,27.6929
2014-06-26,28.0381
2014-06-25,28.6360
2014-06-24,26.6734
2014-06-23,25.5821
2014-06-20,24.5887
2014-06-19,25.0956
2014-06-18,25.3869
2014-06-17,25.1068
2014-06-16,25.4463
2014-06-13,25.8271
2014-06-12,26.1000
2014-06-11,24.5652
2014-06-10,22.8980
2014-06-09,22.0528
2014-06-06,22.2509
2014-06-05,22.5703
2014-06-04,23.0341
2014-06-03,22.3038
2014-06-02,22.5038
2014-05-30,22.7810
2014-05-29,22.7120
2014-05-28,22.9015
2014-05-27,23.1145
2014-05-23,23.5080
2014-05-22,23.6702
2014-05-21,24.0040
2014-05-20,24.4145
2014-05-19,23.8000
2014-05-16,24.1779
2014-05-15,24.0632
2014-05-14,22.6416
2014-05-13,22.7510
2014-05-12,23.0040
2014-05-09,23.3959
2014-05-08,23.4399
2014-05-07,23.6682
2014-05-06,23.3838
2014-05-05,23.6398
2014-05-02,24.3512
2014-05-01,24.7643
2014-04-30,25.0498
2014-04-29,25.4169
2014-04-28,25.8625
