Dates,KAMA Values
2018-11-30,342.0768
2018-11-29,342.1002
2018-11-28,342.1408
2018-11-27,342.2237
2018-11-26,342.4285
2018-11-23,342.6118
2018-11-21,342.8201
2018-11-20,343.0426
2018-11-19,343.2377
2018-11-16,343.3728
2018-11-15,343.4523
2018-11-14,343.5088
2018-11-13,343.5464
2018-11-12,343.5691
2018-11-09,343.5480
2018-11-08,343.4351
2018-11-07,343.3083
2018-11-06,343.1697
2018-11-05,343.0830
2018-11-02,343.0341
2018-11-01,343.0144
2018-10-31,342.9585
2018-10-30,342.9571
2018-10-29,342.9838
2018-10-26,343.0675
2018-10-25,343.0328
2018-10-24,342.9510
2018-10-23,342.9501
2018-10-22,342.9884
2018-10-19,342.9752
2018-10-18,342.9567
2018-10-17,342.9028
2018-10-16,342.7676
2018-10-15,342.5873
2018-10-12,342.5331
2018-10-11,342.4624
2018-10-10,342.4154
2018-10-09,342.2392
2018-10-08,341.7236
2018-10-05,341.2094
2018-10-04,340.6679
2018-10-03,340.0287
2018-10-02,339.3062
2018-10-01,338.7090
2018-09-28,338.1805
2018-09-27,337.8434
2018-09-26,337.5633
2018-09-25,337.3290
2018-09-24,337.0405
2018-09-21,336.7215
2018-09-20,336.2970
2018-09-19,335.9735
2018-09-18,335.6690
2018-09-17,335.4085
2018-09-14,335.2640
2018-09-13,335.0444
2018-09-12,334.8961
2018-09-11,334.7814
2018-09-10,334.7940
2018-09-07,334.8533
2018-09-06,334.8046
2018-09-05,334.7199
2018-09-04,334.7100
2018-08-31,334.7065
2018-08-30,334.7554
2018-08-29,334.7423
2018-08-28,334.6733
2018-08-27,334.5869
2018-08-24,334.4553
2018-08-23,334.3976
2018-08-22,334.3692
2018-08-21,334.2957
2018-08-20,334.1529
2018-08-17,334.0596
2018-08-16,334.0418
2018-08-15,334.0311
2018-08-14,334.2318
2018-08-13,334.3322
2018-08-10,334.4467
2018-08-09,334.5384
2018-08-08,334.5723
2018-08-07,334.5695
2018-08-06,334.5147
2018-08-03,334.5307
2018-08-02,334.5157
2018-08-01,334.4783
2018-07-31,334.3861
2018-07-30,334.2255
2018-07-27,334.1597
2018-07-26,333.8972
2018-07-25,333.6526
2018-07-24,333.4761
2018-07-23,333.2457
2018-07-20,333.1107
2018-07-19,332.9380
2018-07-18,332.7534
2018-07-17,332.4472
2018-07-16,332.2123
2018-07-13,331.9927
2018-07-12,331.8791
2018-07-11,331.8566
2018-07-10,331.9273
2018-07-09,331.8848
2018-07-06,331.9357
2018-07-05,332.1078
2018-07-03,332.3028
2018-07-02,332.5135
2018-06-29,332.6873
2018-06-28,332.8801
2018-06-27,333.0940
2018-06-26,333.3898
2018-06-25,333.6746
2018-06-22,333.9736
2018-06-21,334.1480
2018-06-20,334.3452
2018-06-19,334.4444
2018-06-18,334.5779
2018-06-15,334.4029
2018-06-14,334.1367
2018-06-13,333.7155
2018-06-12,333.2302
2018-06-11,332.5071
2018-06-08,331.7457
2018-06-07,331.0255
2018-06-06,330.2945
2018-06-05,329.4228
2018-06-04,328.9219
2018-06-01,328.3969
2018-05-31,327.9894
2018-05-30,327.6970
2018-05-29,327.1990
2018-05-25,326.8577
2018-05-24,326.2570
2018-05-23,325.7002
2018-05-22,325.1248
2018-05-21,324.6557
2018-05-18,323.8552
2018-05-17,323.4556
2018-05-16,323.2541
2018-05-15,323.1348
2018-05-14,322.9820
2018-05-11,322.7587
2018-05-10,322.5736
2018-05-09,322.2924
2018-05-08,322.0440
2018-05-07,321.9813
2018-05-04,321.8507
2018-05-03,321.8978
2018-05-02,322.0537
2018-05-01,322.3798
2018-04-30,322.5843
2018-04-27,322.6851
2018-04-26,322.5518
2018-04-25,322.3445
2018-04-24,322.1234
2018-04-23,322.3553
2018-04-20,322.2736
2018-04-19,322.1953
2018-04-18,322.0360
2018-04-17,321.8551
2018-04-16,321.8305
2018-04-13,321.9779
2018-04-12,322.2135
2018-04-11,322.1744
2018-04-10,322.4756
2018-04-09,322.5456
2018-04-06,323.0300
2018-04-05,323.4288
2018-04-04,323.4810
2018-04-03,323.8756
2018-04-02,324.1711
2018-03-29,324.7890
2018-03-28,325.2579
2018-03-27,326.0317
2018-03-26,326.8047
2018-03-23,327.3477
2018-03-22,328.2253
2018-03-21,329.1998
2018-03-20,329.5398
2018-03-19,329.8678
2018-03-16,330.4976
2018-03-15,331.2144
2018-03-14,331.9936
2018-03-13,332.8035
2018-03-12,333.2858
2018-03-09,333.5112
2018-03-08,333.0820
2018-03-07,333.0195
2018-03-06,333.0638
2018-03-05,332.9835
2018-03-02,332.6223
2018-03-01,332.7914
2018-02-28,332.6390
2018-02-27,331.4553
2018-02-26,329.9480
2018-02-23,328.4109
2018-02-22,327.3708
2018-02-21,326.3036
2018-02-20,325.4348
2018-02-16,324.4007
2018-02-15,323.1335
2018-02-14,321.6275
2018-02-13,320.9599
2018-02-12,320.3905
2018-02-09,319.7211
2018-02-08,319.7884
2018-02-07,320.0619
2018-02-06,319.0686
2018-02-05,318.5945
2018-02-02,318.9948
2018-02-01,317.6233
2018-01-31,315.0524
2018-01-30,312.5454
2018-01-29,311.6007
2018-01-26,310.2016
2018-01-25,308.4119
2018-01-24,306.4322
2018-01-23,305.1920
2018-01-22,303.7093
2018-01-19,301.7696
2018-01-18,299.7052
2018-01-17,297.0630
2018-01-16,292.3211
2018-01-12,289.2562
2018-01-11,285.6638
2018-01-10,282.7014
2018-01-09,280.3460
2018-01-08,277.9528
2018-01-05,276.2799
2018-01-04,274.5802
2018-01-03,273.8828
2018-01-02,273.0667
2017-12-29,272.2758
2017-12-28,271.5702
2017-12-27,270.6813
2017-12-26,269.7826
2017-12-22,268.8384
2017-12-21,267.8369
2017-12-20,266.7965
2017-12-19,265.4164
2017-12-18,263.9905
2017-12-15,262.5357
2017-12-14,261.1918
2017-12-13,259.7717
2017-12-12,258.4411
2017-12-11,257.1237
2017-12-08,256.2406
2017-12-07,255.0288
2017-12-06,254.0403
2017-12-05,253.2537
2017-12-04,252.6168
2017-12-01,251.7095
2017-11-30,251.2247
2017-11-29,250.2237
2017-11-28,249.7477
2017-11-27,249.3331
2017-11-24,249.0598
2017-11-22,248.7370
2017-11-21,248.4432
2017-11-20,247.9895
2017-11-17,247.6724
2017-11-16,247.5050
2017-11-15,247.2121
2017-11-14,246.9695
2017-11-13,246.7882
2017-11-10,246.5539
2017-11-09,246.4191
2017-11-08,246.1528
2017-11-07,245.7550
2017-11-06,245.2515
2017-11-03,244.8588
2017-11-02,244.6217
2017-11-01,244.2977
2017-10-31,244.2480
2017-10-30,244.2307
2017-10-27,244.1237
2017-10-26,244.2012
2017-10-25,244.0892
2017-10-24,244.0306
2017-10-23,243.3278
2017-10-20,242.8913
2017-10-19,242.1905
2017-10-18,241.9178
2017-10-17,241.5297
2017-10-16,241.2243
2017-10-13,240.7907
2017-10-12,240.2296
2017-10-11,239.5226
2017-10-10,238.8008
2017-10-09,238.0594
2017-10-06,237.4791
2017-10-05,236.8242
2017-10-04,236.0808
2017-10-03,235.5395
2017-10-02,234.9738
2017-09-29,234.3182
2017-09-28,233.7870
2017-09-27,233.2140
2017-09-26,232.4983
2017-09-25,231.8502
2017-09-22,231.0812
2017-09-21,230.0110
2017-09-20,228.8835
2017-09-19,227.7135
2017-09-18,226.7253
2017-09-15,225.5658
2017-09-14,224.7041
2017-09-13,224.0800
2017-09-12,223.6766
2017-09-11,223.3452
2017-09-08,222.9867
2017-09-07,222.7308
2017-09-06,222.6385
2017-09-05,222.6605
2017-09-01,222.5099
2017-08-31,222.0862
2017-08-30,221.6996
2017-08-29,221.2082
2017-08-28,220.6701
2017-08-25,220.3436
2017-08-24,220.0840
2017-08-23,219.5494
2017-08-22,219.0063
2017-08-21,218.2546
2017-08-18,217.8142
2017-08-17,217.3451
2017-08-16,216.8523
2017-08-15,216.1374
2017-08-14,215.2049
2017-08-11,214.4183
2017-08-10,213.7136
2017-08-09,213.1146
2017-08-08,212.3078
2017-08-07,211.0078
2017-08-04,209.5000
2017-08-03,208.0982
2017-08-02,206.4741
2017-08-01,204.7133
2017-07-31,202.5644
2017-07-28,199.7093
2017-07-27,196.7337
2017-07-26,193.6193
2017-07-25,191.0625
2017-07-24,190.3818
2017-07-21,189.6769
2017-07-20,188.8989
2017-07-19,188.2149
2017-07-18,187.4188
2017-07-17,186.7689
2017-07-14,186.0257
2017-07-13,185.2576
2017-07-12,184.6055
2017-07-11,183.9104
2017-07-10,183.1811
2017-07-07,182.5625
2017-07-06,181.9958
2017-07-05,181.4526
2017-07-03,180.8380
2017-06-30,180.4273
2017-06-29,180.0460
2017-06-28,179.6707
2017-06-27,179.1311
2017-06-26,178.5944
2017-06-23,178.0102
2017-06-22,177.2127
2017-06-21,176.5672
2017-06-20,175.8818
2017-06-19,175.1990
2017-06-16,174.4077
2017-06-15,173.7770
2017-06-14,173.2087
2017-06-13,172.7861
2017-06-12,172.4220
2017-06-09,172.1009
2017-06-08,171.7708
2017-06-07,171.4388
2017-06-06,171.1780
2017-06-05,170.9723
2017-06-02,170.6439
2017-06-01,170.2307
2017-05-31,169.9447
2017-05-30,169.6195
2017-05-26,169.3163
2017-05-25,169.0094
2017-05-24,168.6562
2017-05-23,168.3773
2017-05-22,168.1695
2017-05-19,167.9406
2017-05-18,167.8389
2017-05-17,167.8688
2017-05-16,167.8470
2017-05-15,167.6525
2017-05-12,167.4613
2017-05-11,167.2394
2017-05-10,166.9678
2017-05-09,166.7106
2017-05-08,166.3200
2017-05-05,165.9579
2017-05-04,165.6428
2017-05-03,165.4049
2017-05-02,165.1340
2017-05-01,164.8425
2017-04-28,164.5839
2017-04-27,164.1663
2017-04-26,163.8231
2017-04-25,163.5515
2017-04-24,163.1547
2017-04-21,162.7961
2017-04-20,162.5076
2017-04-19,162.2604
2017-04-18,162.0642
2017-04-17,161.8852
2017-04-13,161.6276
2017-04-12,161.5090
2017-04-11,161.3605
2017-04-10,161.1007
2017-04-07,160.9237
2017-04-06,160.6769
2017-04-05,160.4803
2017-04-04,160.2957
2017-04-03,160.0181
2017-03-31,159.8150
2017-03-30,159.6002
2017-03-29,159.3290
2017-03-28,159.0588
2017-03-27,158.8000
2017-03-24,158.5967
2017-03-23,158.3964
2017-03-22,158.1226
2017-03-21,157.8500
2017-03-20,157.5838
2017-03-17,157.1253
2017-03-16,156.5998
2017-03-15,156.1482
2017-03-14,155.6925
2017-03-13,155.2180
2017-03-10,154.7013
2017-03-09,154.1659
2017-03-08,153.4937
2017-03-07,152.7088
2017-03-06,151.8842
2017-03-03,151.1562
2017-03-02,150.3555
2017-03-01,149.5102
2017-02-28,148.5287
2017-02-27,147.7775
2017-02-24,147.0165
2017-02-23,146.3432
2017-02-22,145.6344
2017-02-21,144.9993
2017-02-17,144.3132
2017-02-16,143.7218
2017-02-15,143.2240
2017-02-14,142.7962
2017-02-13,142.3980
2017-02-10,142.0061
2017-02-09,141.6946
2017-02-08,141.4036
2017-02-07,141.1001
2017-02-06,140.7455
2017-02-03,140.4620
2017-02-02,140.2184
2017-02-01,139.9923
2017-01-31,139.7012
2017-01-30,139.4133
2017-01-27,139.0370
2017-01-26,138.5660
2017-01-25,137.9922
2017-01-24,137.4550
2017-01-23,137.1585
2017-01-20,136.9325
2017-01-19,136.6534
2017-01-18,136.3769
2017-01-17,136.1096
2017-01-13,135.8621
2017-01-12,135.5682
2017-01-11,135.3022
2017-01-10,135.0190
2017-01-09,134.7440
2017-01-06,134.4936
2017-01-05,134.2221
2017-01-04,133.9806
2017-01-03,133.7447
2016-12-30,133.5307
2016-12-29,133.3213
2016-12-28,133.0850
2016-12-27,132.8217
2016-12-23,132.5061
2016-12-22,132.1547
2016-12-21,131.7896
2016-12-20,131.4131
2016-12-19,131.0594
2016-12-16,130.7109
2016-12-15,130.3922
2016-12-14,130.0766
2016-12-13,129.7272
2016-12-12,129.2837
2016-12-09,128.7835
2016-12-08,128.2951
2016-12-07,127.8201
2016-12-06,127.3664
2016-12-05,126.9908
2016-12-02,126.6146
2016-12-01,126.2013
2016-11-30,125.8066
2016-11-29,125.4522
2016-11-28,125.0058
2016-11-25,124.5768
2016-11-23,124.1203
2016-11-22,123.7733
2016-11-21,123.4428
2016-11-18,123.1830
2016-11-17,122.9641
2016-11-16,122.7733
2016-11-15,122.5398
2016-11-14,122.2171
2016-11-11,121.8766
2016-11-10,121.5576
2016-11-09,121.2364
2016-11-08,120.9688
2016-11-07,120.8446
2016-11-04,120.7033
2016-11-03,120.6175
2016-11-02,120.5193
2016-11-01,120.4030
2016-10-31,120.2777
2016-10-28,120.1486
2016-10-27,120.0285
2016-10-26,119.8969
2016-10-25,119.7512
2016-10-24,119.6827
2016-10-21,119.6295
2016-10-20,119.5984
2016-10-19,119.5753
2016-10-18,119.5495
2016-10-17,119.5273
2016-10-14,119.5038
2016-10-13,119.4804
2016-10-12,119.4565
2016-10-11,119.4367
2016-10-10,119.4152
2016-10-07,119.3847
2016-10-06,119.3637
2016-10-05,119.3423
2016-10-04,119.3217
2016-10-03,119.3051
2016-09-30,119.2855
2016-09-29,119.2711
2016-09-28,119.2629
2016-09-27,119.2469
2016-09-26,119.2351
2016-09-23,119.2289
2016-09-22,119.2150
2016-09-21,119.1981
2016-09-20,119.1905
2016-09-19,119.2050
2016-09-16,119.2234
2016-09-15,119.2504
2016-09-14,119.2655
2016-09-13,119.2826
2016-09-12,119.2904
2016-09-09,119.2870
2016-09-08,119.2973
2016-09-07,119.2732
2016-09-06,119.2508
2016-09-02,119.2270
2016-09-01,119.2163
2016-08-31,119.2145
2016-08-30,119.2157
2016-08-29,119.2085
2016-08-26,119.1884
2016-08-25,119.1715
2016-08-24,119.1496
2016-08-23,119.1238
2016-08-22,119.0930
2016-08-19,119.0574
2016-08-18,119.0259
2016-08-17,118.9910
2016-08-16,118.9576
2016-08-15,118.9243
2016-08-12,118.8912
2016-08-11,118.8649
2016-08-10,118.8410
2016-08-09,118.8209
2016-08-08,118.8052
2016-08-05,118.7950
2016-08-04,118.7878
2016-08-03,118.7831
2016-08-02,118.7759
2016-08-01,118.7697
2016-07-29,118.7568
2016-07-28,118.7408
2016-07-27,118.7270
2016-07-26,118.7043
2016-07-25,118.6853
2016-07-22,118.6739
2016-07-21,118.6595
2016-07-20,118.6443
2016-07-19,118.6205
2016-07-18,118.5947
2016-07-15,118.5771
2016-07-14,118.5640
2016-07-13,118.5556
2016-07-12,118.5550
2016-07-11,118.5510
2016-07-08,118.5414
2016-07-07,118.5409
2016-07-06,118.5554
2016-07-05,118.5713
2016-07-01,118.5883
2016-06-30,118.5899
2016-06-29,118.5906
2016-06-28,118.6052
2016-06-27,118.6406
2016-06-24,118.6833
2016-06-23,118.6996
2016-06-22,118.6842
2016-06-21,118.6758
2016-06-20,118.6692
2016-06-17,118.6556
2016-06-16,118.6570
2016-06-15,118.6600
2016-06-14,118.6598
2016-06-13,118.6580
2016-06-10,118.6588
2016-06-09,118.6525
2016-06-08,118.6342
2016-06-07,118.6199
2016-06-06,118.6119
2016-06-03,118.6015
2016-06-02,118.6212
2016-06-01,118.6454
2016-05-31,118.6744
2016-05-27,118.7056
2016-05-26,118.7114
2016-05-25,118.7170
2016-05-24,118.7265
2016-05-23,118.7445
2016-05-20,118.7629
2016-05-19,118.7840
2016-05-18,118.7981
2016-05-17,118.7937
2016-05-16,118.7808
2016-05-13,118.7616
2016-05-12,118.7507
2016-05-11,118.7315
2016-05-10,118.7182
2016-05-09,118.6999
2016-05-06,118.6941
2016-05-05,118.6812
2016-05-04,118.6757
2016-05-03,118.6777
2016-05-02,118.6690
2016-04-29,118.6503
2016-04-28,118.6287
2016-04-27,118.6060
2016-04-26,118.5745
2016-04-25,118.5620
2016-04-22,118.5638
2016-04-21,118.5638
2016-04-20,118.5657
2016-04-19,118.5683
2016-04-18,118.5605
2016-04-15,118.5558
2016-04-14,118.5554
2016-04-13,118.5563
2016-04-12,118.5557
2016-04-11,118.5655
2016-04-08,118.5868
2016-04-07,118.6097
2016-04-06,118.6417
2016-04-05,118.6654
2016-04-04,118.6973
2016-04-01,118.7329
2016-03-31,118.7622
2016-03-30,118.7918
2016-03-29,118.8095
2016-03-28,118.8122
2016-03-24,118.8123
2016-03-23,118.8084
2016-03-22,118.8010
2016-03-21,118.7844
2016-03-18,118.7648
2016-03-17,118.7504
2016-03-16,118.7538
2016-03-15,118.7775
2016-03-14,118.8100
2016-03-11,118.8453
2016-03-10,118.8980
2016-03-09,118.9685
2016-03-08,119.0460
2016-03-07,119.1378
2016-03-04,119.2207
2016-03-03,119.3312
2016-03-02,119.4635
2016-03-01,119.5974
2016-02-29,119.7327
2016-02-26,119.8864
2016-02-25,120.0413
2016-02-24,120.2235
2016-02-23,120.4279
2016-02-22,120.5874
2016-02-19,120.7387
2016-02-18,120.9339
2016-02-17,121.0985
2016-02-16,121.2897
2016-02-12,121.5457
2016-02-11,121.9253
2016-02-10,122.3303
2016-02-09,122.5644
2016-02-08,122.7787
2016-02-05,122.9942
2016-02-04,123.1650
2016-02-03,123.3311
2016-02-02,123.5279
2016-02-01,123.7942
2016-01-29,124.0006
2016-01-28,124.2427
2016-01-27,124.5440
2016-01-26,124.8875
2016-01-25,125.0151
2016-01-22,125.2111
2016-01-21,125.3982
2016-01-20,125.6044
2016-01-19,125.8284
2016-01-15,125.9747
2016-01-14,126.1258
2016-01-13,126.2335
2016-01-12,126.3702
2016-01-11,126.4417
2016-01-08,126.5315
2016-01-07,126.6252
2016-01-06,126.6954
2016-01-05,126.7129
2016-01-04,126.7149
2015-12-31,126.7208
2015-12-30,126.7014
2015-12-29,126.6754
2015-12-28,126.6475
2015-12-24,126.6317
2015-12-23,126.6198
2015-12-22,126.6062
2015-12-21,126.5997
2015-12-18,126.6021
2015-12-17,126.6135
2015-12-16,126.5902
2015-12-15,126.5583
2015-12-14,126.5292
2015-12-11,126.5181
2015-12-10,126.5019
2015-12-09,126.4787
2015-12-08,126.4617
2015-12-07,126.4399
2015-12-04,126.4054
2015-12-03,126.3628
2015-12-02,126.3390
2015-12-01,126.3143
2015-11-30,126.2877
2015-11-27,126.2689
2015-11-25,126.2436
2015-11-24,126.2150
2015-11-23,126.1765
2015-11-20,126.1391
2015-11-19,126.0945
2015-11-18,126.0524
2015-11-17,126.0139
2015-11-16,125.9899
2015-11-13,125.9737
2015-11-12,125.9656
2015-11-11,125.9572
2015-11-10,125.9293
2015-11-09,125.8889
2015-11-06,125.8426
2015-11-05,125.7752
2015-11-04,125.7097
2015-11-03,125.6321
2015-11-02,125.5630
2015-10-30,125.4879
2015-10-29,125.4146
2015-10-28,125.3522
2015-10-27,125.2825
2015-10-26,125.2036
2015-10-23,125.1472
2015-10-22,125.0909
2015-10-21,125.0336
2015-10-20,125.0264
2015-10-19,125.0370
2015-10-16,125.0502
2015-10-15,125.0684
2015-10-14,125.0861
2015-10-13,125.1162
2015-10-12,125.1173
2015-10-09,125.1156
2015-10-08,125.1211
2015-10-07,125.1319
2015-10-06,125.1583
2015-10-05,125.1997
2015-10-02,125.2457
2015-10-01,125.3006
2015-09-30,125.3698
2015-09-29,125.4425
2015-09-28,125.5133
2015-09-25,125.5808
2015-09-24,125.6277
2015-09-23,125.6750
2015-09-22,125.7146
2015-09-21,125.7509
2015-09-18,125.7792
2015-09-17,125.8070
2015-09-16,125.8290
2015-09-15,125.8499
2015-09-14,125.8737
2015-09-11,125.9030
2015-09-10,125.9322
2015-09-09,125.9680
2015-09-08,126.0084
2015-09-04,126.0463
2015-09-03,126.0947
2015-09-02,126.1482
2015-09-01,126.2014
2015-08-31,126.2592
2015-08-28,126.3229
2015-08-27,126.3812
2015-08-26,126.4471
2015-08-25,126.5205
2015-08-24,126.5969
2015-08-21,126.6753
2015-08-20,126.7435
2015-08-19,126.7886
2015-08-18,126.7839
2015-08-17,126.7533
2015-08-14,126.7237
2015-08-13,126.6846
2015-08-12,126.6473
2015-08-11,126.6438
2015-08-10,126.6170
2015-08-07,126.5587
2015-08-06,126.5549
2015-08-05,126.5325
2015-08-04,126.4920
2015-08-03,126.4827
2015-07-31,126.4710
2015-07-30,126.4536
2015-07-29,126.4512
2015-07-28,126.4334
2015-07-27,126.4453
2015-07-24,126.4641
2015-07-23,126.4487
2015-07-22,126.4084
2015-07-21,126.3626
2015-07-20,126.3337
2015-07-17,126.2797
2015-07-16,126.2292
2015-07-15,126.1573
2015-07-14,126.1068
2015-07-13,126.0397
2015-07-10,125.9914
2015-07-09,125.9677
2015-07-08,125.9627
2015-07-07,125.9660
2015-07-06,125.9575
2015-07-02,125.9735
2015-07-01,125.9925
2015-06-30,126.0080
2015-06-29,126.0393
2015-06-26,126.0697
2015-06-25,126.0690
2015-06-24,126.0685
2015-06-23,126.0624
2015-06-22,126.0372
2015-06-19,125.9947
2015-06-18,125.9605
2015-06-17,125.9216
2015-06-16,125.9086
2015-06-15,125.9074
2015-06-12,125.9067
2015-06-11,125.9010
2015-06-10,125.8936
2015-06-09,125.8993
2015-06-08,125.9186
2015-06-05,125.9336
2015-06-04,125.9492
2015-06-03,125.9608
2015-06-02,125.9409
2015-06-01,125.9288
2015-05-29,125.9410
2015-05-28,125.9629
2015-05-27,125.9623
2015-05-26,125.9523
2015-05-22,125.9448
2015-05-21,125.9032
2015-05-20,125.8181
2015-05-19,125.7459
2015-05-18,125.6612
2015-05-15,125.5817
2015-05-14,125.5033
2015-05-13,125.4024
2015-05-12,125.3445
2015-05-11,125.2891
2015-05-08,125.2280
2015-05-07,125.1782
2015-05-06,125.1774
2015-05-05,125.1808
2015-05-04,125.1747
2015-05-01,125.1549
2015-04-30,125.1284
2015-04-29,125.1179
2015-04-28,125.0754
2015-04-27,125.0101
2015-04-24,124.9361
2015-04-23,124.8509
2015-04-22,124.7376
2015-04-21,124.6090
2015-04-20,124.4302
2015-04-17,124.2571
2015-04-16,124.1442
2015-04-15,123.9761
2015-04-14,123.8041
2015-04-13,123.6077
2015-04-10,123.4007
2015-04-09,123.1800
2015-04-08,122.9912
2015-04-07,122.8106
2015-04-06,122.6528
2015-04-02,122.5158
2015-04-01,122.4041
2015-03-31,122.3014
2015-03-30,122.1718
2015-03-27,121.9881
2015-03-26,121.8825
2015-03-25,121.8003
2015-03-24,121.7197
2015-03-23,121.5900
2015-03-20,121.4292
2015-03-19,121.2202
2015-03-18,121.0215
2015-03-17,120.7828
2015-03-16,120.5617
2015-03-13,120.3543
2015-03-12,120.1797
2015-03-11,119.9918
2015-03-10,119.8055
2015-03-09,119.5834
2015-03-06,119.2881
2015-03-05,119.0157
2015-03-04,118.7226
2015-03-03,118.4219
2015-03-02,118.0849
2015-02-27,117.8123
2015-02-26,117.6072
2015-02-25,117.3710
2015-02-24,117.0827
2015-02-23,116.7429
2015-02-20,116.3827
2015-02-19,115.8819
2015-02-18,115.5372
2015-02-17,115.2339
2015-02-13,114.9422
2015-02-12,114.6579
2015-02-11,114.4034
2015-02-10,114.1357
2015-02-09,113.9017
2015-02-06,113.6875
2015-02-05,113.4688
2015-02-04,113.2024
2015-02-03,112.9674
2015-02-02,112.7270
2015-01-30,112.4902
2015-01-29,112.2543
2015-01-28,111.9369
2015-01-27,111.7921
2015-01-26,111.7550
2015-01-23,111.7096
2015-01-22,111.6497
2015-01-21,111.5819
2015-01-20,111.5517
2015-01-16,111.5326
2015-01-15,111.5156
2015-01-14,111.5024
2015-01-13,111.4848
2015-01-12,111.4593
2015-01-09,111.4344
2015-01-08,111.4037
2015-01-07,111.3712
2015-01-06,111.3570
2015-01-05,111.3560
2015-01-02,111.3453
2014-12-31,111.3260
2014-12-30,111.3085
2014-12-29,111.2775
2014-12-26,111.2371
2014-12-24,111.2007
2014-12-23,111.1726
2014-12-22,111.1555
2014-12-19,111.1503
2014-12-18,111.1536
2014-12-17,111.1595
2014-12-16,111.1681
2014-12-15,111.1823
2014-12-12,111.2077
2014-12-11,111.2445
2014-12-10,111.2625
2014-12-09,111.2723
2014-12-08,111.2593
2014-12-05,111.2452
2014-12-04,111.2160
2014-12-03,111.1953
2014-12-02,111.1679
2014-12-01,111.1424
2014-11-28,111.1150
2014-11-26,111.0696
2014-11-25,111.0155
2014-11-24,110.9652
2014-11-21,110.9070
2014-11-20,110.8664
2014-11-19,110.8263
2014-11-18,110.7840
2014-11-17,110.7525
2014-11-14,110.7411
2014-11-13,110.7282
2014-11-12,110.7182
2014-11-11,110.7213
2014-11-10,110.7298
2014-11-07,110.7440
2014-11-06,110.7592
2014-11-05,110.7774
2014-11-04,110.8025
2014-11-03,110.8163
2014-10-31,110.8277
2014-10-30,110.8490
2014-10-29,110.8817
2014-10-28,110.9217
2014-10-27,110.9576
2014-10-24,111.0140
2014-10-23,111.0702
2014-10-22,111.1260
2014-10-21,111.1890
2014-10-20,111.1944
2014-10-17,111.2214
2014-10-16,111.2570
2014-10-15,111.3248
2014-10-14,111.3925
2014-10-13,111.4400
2014-10-10,111.5144
2014-10-09,111.5716
2014-10-08,111.6148
2014-10-07,111.6386
2014-10-06,111.6745
2014-10-03,111.6879
2014-10-02,111.7009
2014-10-01,111.7293
2014-09-30,111.7525
2014-09-29,111.7581
2014-09-26,111.7574
2014-09-25,111.7569
2014-09-24,111.7647
2014-09-23,111.7647
2014-09-22,111.7703
2014-09-19,111.7703
2014-09-18,111.7675
2014-09-17,111.7676
2014-09-16,111.7718
2014-09-15,111.7786
2014-09-12,111.7918
2014-09-11,111.7999
2014-09-10,111.8055
2014-09-09,111.8073
2014-09-08,111.8092
2014-09-05,111.8130
2014-09-04,111.8435
2014-09-03,111.8642
2014-09-02,111.8805
2014-08-29,111.8978
2014-08-28,111.9068
2014-08-27,111.9144
2014-08-26,111.9170
2014-08-25,111.9176
2014-08-22,111.9195
2014-08-21,111.9256
2014-08-20,111.9313
2014-08-19,111.9377
2014-08-18,111.9515
2014-08-15,111.9677
2014-08-14,111.9949
2014-08-13,112.0166
2014-08-12,112.0562
2014-08-11,112.1027
2014-08-08,112.1469
2014-08-07,112.1791
2014-08-06,112.2150
2014-08-05,112.2592
2014-08-04,112.2925
2014-08-01,112.3328
2014-07-31,112.3791
2014-07-30,112.4216
2014-07-29,112.4646
2014-07-28,112.5054
2014-07-25,112.5553
2014-07-24,112.6024
2014-07-23,112.6418
2014-07-22,112.6688
2014-07-21,112.6754
2014-07-18,112.6919
2014-07-17,112.7130
2014-07-16,112.7449
2014-07-15,112.7668
2014-07-14,112.7776
2014-07-11,112.7859
2014-07-10,112.8039
2014-07-09,112.8316
2014-07-08,112.8609
2014-07-07,112.8867
2014-07-03,112.8992
2014-07-02,112.9170
2014-07-01,112.9428
2014-06-30,112.9697
2014-06-27,113.0073
2014-06-26,113.0335
2014-06-25,113.0668
2014-06-24,113.1118
2014-06-23,113.1359
2014-06-20,113.1377
2014-06-19,113.1208
2014-06-18,113.0908
2014-06-17,113.0651
2014-06-16,113.0404
2014-06-13,113.0123
2014-06-12,112.9881
2014-06-11,112.9671
2014-06-10,112.9127
2014-06-09,112.7906
2014-06-06,112.6437
2014-06-05,112.4901
2014-06-04,112.3667
2014-06-03,112.2692
2014-06-02,112.1547
2014-05-30,112.0432
2014-05-29,111.9510
2014-05-28,111.8535
2014-05-27,111.7738
2014-05-23,111.6971
2014-05-22,111.6511
2014-05-21,111.6136
2014-05-20,111.5896
2014-05-19,111.5844
2014-05-16,111.5529
2014-05-15,111.5279
2014-05-14,111.4967
2014-05-13,111.4322
2014-05-12,111.3599
2014-05-09,111.3041
2014-05-08,111.2721
2014-05-07,111.2484
2014-05-06,111.2268
2014-05-05,111.2085
2014-05-02,111.1739
2014-05-01,111.1666
2014-04-30,111.1797
2014-04-29,111.1852
2014-04-28,111.2010
2014-04-25,111.2286
2014-04-24,111.2392
2014-04-23,111.2342
2014-04-22,111.2177
2014-04-21,111.2430
