Dates,EMA Values
2019-01-09,322.9823
2019-01-08,322.5277
2019-01-07,322.1855
2019-01-04,322.3219
2019-01-03,322.5047
2019-01-02,323.3367
2018-12-31,323.6907
2018-12-28,324.1110
2018-12-27,324.7913
2018-12-26,325.4691
2018-12-24,326.3020
2018-12-21,327.9530
2018-12-20,329.2593
2018-12-19,330.2817
2018-12-18,331.0881
2018-12-17,331.5899
2018-12-14,332.5853
2018-12-13,333.5174
2018-12-12,334.2210
2018-12-11,334.9050
2018-12-10,335.8017
2018-12-07,336.5637
2018-12-06,337.4809
2018-12-04,338.0913
2018-12-03,338.3062
2018-11-30,337.8373
2018-11-29,337.8728
2018-11-28,338.0763
2018-11-27,338.6475
2018-11-26,339.8557
2018-11-23,341.1793
2018-11-21,342.7173
2018-11-20,344.1197
2018-11-19,345.5643
2018-11-16,346.9393
2018-11-15,347.7751
2018-11-14,348.4221
2018-11-13,348.9705
2018-11-12,349.3514
2018-11-09,349.4495
2018-11-08,349.0634
2018-11-07,348.6048
2018-11-06,348.1457
2018-11-05,347.8869
2018-11-02,347.7949
2018-11-01,347.8661
2018-10-31,347.7301
2018-10-30,347.9128
2018-10-29,348.2983
2018-10-26,349.2649
2018-10-25,349.3361
2018-10-24,349.2326
2018-10-23,349.4848
2018-10-22,349.9290
2018-10-19,350.1572
2018-10-18,350.3836
2018-10-17,350.4973
2018-10-16,350.3728
2018-10-15,350.1347
2018-10-12,350.2567
2018-10-11,350.3352
2018-10-10,350.4959
2018-10-09,350.2936
2018-10-08,349.3735
2018-10-05,348.4029
2018-10-04,347.3650
2018-10-03,346.1457
2018-10-02,344.7855
2018-10-01,343.6039
2018-09-28,342.5352
2018-09-27,341.8330
2018-09-26,341.2803
2018-09-25,340.7982
2018-09-24,340.2095
2018-09-21,339.5668
2018-09-20,338.7304
2018-09-19,338.0483
2018-09-18,337.4267
2018-09-17,336.8445
2018-09-14,336.5395
2018-09-13,336.0703
2018-09-12,335.7534
2018-09-11,335.5044
2018-09-10,335.5675
2018-09-07,335.7669
2018-09-06,335.6816
2018-09-05,335.5142
2018-09-04,335.5212
2018-08-31,335.5455
2018-08-30,335.7073
2018-08-29,335.7135
2018-08-28,335.5901
2018-08-27,335.4214
2018-08-24,335.1458
2018-08-23,335.0312
2018-08-22,334.9869
2018-08-21,334.8401
2018-08-20,334.5397
2018-08-17,334.3466
2018-08-16,334.3170
2018-08-15,334.3028
2018-08-14,334.8494
2018-08-13,335.1269
2018-08-10,335.4466
2018-08-09,335.7379
2018-08-08,335.8709
2018-08-07,335.9170
2018-08-06,335.8479
2018-08-03,335.9406
2018-08-02,335.9636
2018-08-01,335.9369
2018-07-31,335.7900
2018-07-30,335.4981
2018-07-27,335.4002
2018-07-26,334.9214
2018-07-25,334.4754
2018-07-24,334.1448
2018-07-23,333.7083
2018-07-20,333.4505
2018-07-19,333.1181
2018-07-18,332.7552
2018-07-17,332.1850
2018-07-16,331.7232
2018-07-13,331.2731
2018-07-12,331.0133
2018-07-11,330.9299
2018-07-10,331.0564
2018-07-09,330.9303
2018-07-06,331.0050
2018-07-05,331.3687
2018-07-03,331.8046
2018-07-02,332.2681
2018-06-29,332.6268
2018-06-28,333.0226
2018-06-27,333.4682
2018-06-26,334.1219
2018-06-25,334.7440
2018-06-22,335.3955
2018-06-21,335.7706
2018-06-20,336.2102
2018-06-19,336.4701
2018-06-18,336.8024
2018-06-15,336.6130
2018-06-14,336.2926
2018-06-13,335.7808
2018-06-12,335.1919
2018-06-11,334.3130
2018-06-08,333.3857
2018-06-07,332.4770
2018-06-06,331.5694
2018-06-05,330.5057
2018-06-04,329.8488
2018-06-01,329.1404
2018-05-31,328.5606
2018-05-30,328.1362
2018-05-29,327.4576
2018-05-25,326.9757
2018-05-24,326.1751
2018-05-23,325.3847
2018-05-22,324.5537
2018-05-21,323.8535
2018-05-18,322.7750
2018-05-17,322.1510
2018-05-16,321.7801
2018-05-15,321.5187
2018-05-14,321.2013
2018-05-11,320.7740
2018-05-10,320.4129
2018-05-09,319.9738
2018-05-08,319.5668
2018-05-07,319.3829
2018-05-04,319.1109
2018-05-03,319.0624
2018-05-02,319.1580
2018-05-01,319.5117
2018-04-30,319.6707
2018-04-27,319.6790
2018-04-26,319.4015
2018-04-25,319.0381
2018-04-24,318.6570
2018-04-23,318.7999
2018-04-20,318.5662
2018-04-19,318.3297
2018-04-18,318.0066
2018-04-17,317.6561
2018-04-16,317.4587
2018-04-13,317.4467
2018-04-12,317.5315
2018-04-11,317.2993
2018-04-10,317.4532
2018-04-09,317.3214
2018-04-06,317.6669
2018-04-05,317.8843
2018-04-04,317.7087
2018-04-03,317.8762
2018-04-02,317.9184
2018-03-29,318.2899
2018-03-28,318.4639
2018-03-27,318.9523
2018-03-26,319.4176
2018-03-23,319.5950
2018-03-22,320.0912
2018-03-21,320.6620
2018-03-20,320.5724
2018-03-19,320.4585
2018-03-16,320.5693
2018-03-15,320.7351
2018-03-14,320.9268
2018-03-13,321.1154
2018-03-12,320.9829
2018-03-09,320.6293
2018-03-08,319.8574
2018-03-07,319.2803
2018-03-06,318.7457
2018-03-05,318.1158
2018-03-02,317.3105
2018-03-01,316.7882
2018-02-28,316.0483
2018-02-27,314.7888
2018-02-26,313.3829
2018-02-23,311.9649
2018-02-22,310.7557
2018-02-21,309.5261
2018-02-20,308.3850
2018-02-16,307.1591
2018-02-15,305.8170
2018-02-14,304.3647
2018-02-13,303.3069
2018-02-12,302.2721
2018-02-09,301.1699
2018-02-08,300.4517
2018-02-07,299.8280
2018-02-06,298.5275
2018-02-05,297.4542
2018-02-02,296.8051
2018-02-01,295.3504
2018-01-31,293.5241
2018-01-30,291.7232
2018-01-29,290.4967
2018-01-26,289.0992
2018-01-25,287.5513
2018-01-24,285.9446
2018-01-23,284.5996
2018-01-22,283.1648
2018-01-19,281.5777
2018-01-18,279.9364
2018-01-17,278.1335
2018-01-16,275.8351
2018-01-12,274.0593
2018-01-11,272.1701
2018-01-10,270.5185
2018-01-09,269.1051
2018-01-08,267.7052
2018-01-05,266.5702
2018-01-04,265.4398
2018-01-03,264.7366
2018-01-02,263.9607
2017-12-29,263.1905
2017-12-28,262.4639
2017-12-27,261.6516
2017-12-26,260.8346
2017-12-22,259.9944
2017-12-21,259.1299
2017-12-20,258.2329
2017-12-19,257.1877
2017-12-18,256.1250
2017-12-15,255.0622
2017-12-14,254.0416
2017-12-13,252.9816
2017-12-12,251.9577
2017-12-11,250.9659
2017-12-08,250.1973
2017-12-07,249.2908
2017-12-06,248.5001
2017-12-05,247.8210
2017-12-04,247.2204
2017-12-01,246.5007
2017-11-30,246.0080
2017-11-29,245.2844
2017-11-28,244.8229
2017-11-27,244.3935
2017-11-24,244.0403
2017-11-22,243.6610
2017-11-21,243.2947
2017-11-20,242.8418
2017-11-17,242.4623
2017-11-16,242.1594
2017-11-15,241.7881
2017-11-14,241.4344
2017-11-13,241.1090
2017-11-10,240.7446
2017-11-09,240.4265
2017-11-08,240.0234
2017-11-07,239.5477
2017-11-06,239.0310
2017-11-03,238.5729
2017-11-02,238.1858
2017-11-01,237.7489
2017-10-31,237.4539
2017-10-30,237.1670
2017-10-27,236.8192
2017-10-26,236.5652
2017-10-25,236.1921
2017-10-24,235.8374
2017-10-23,235.1743
2017-10-20,234.6264
2017-10-19,233.9622
2017-10-18,233.4918
2017-10-17,232.9635
2017-10-16,232.4685
2017-10-13,231.9096
2017-10-12,231.2896
2017-10-11,230.5991
2017-10-10,229.8985
2017-10-09,229.1891
2017-10-06,228.5490
2017-10-05,227.8754
2017-10-04,227.1623
2017-10-03,226.5412
2017-10-02,225.9063
2017-09-29,225.2251
2017-09-28,224.5848
2017-09-27,223.9161
2017-09-26,223.1811
2017-09-25,222.4772
2017-09-22,221.7205
2017-09-21,220.8506
2017-09-20,219.9610
2017-09-19,219.0576
2017-09-18,218.2333
2017-09-15,217.3514
2017-09-14,216.5913
2017-09-13,215.9460
2017-09-12,215.4021
2017-09-11,214.8881
2017-09-08,214.3528
2017-09-07,213.8657
2017-09-06,213.4542
2017-09-05,213.0913
2017-09-01,212.6215
2017-08-31,212.0037
2017-08-30,211.3866
2017-08-29,210.7134
2017-08-28,210.0116
2017-08-25,209.4091
2017-08-24,208.8320
2017-08-23,208.1210
2017-08-22,207.4062
2017-08-21,206.5980
2017-08-18,205.9142
2017-08-17,205.1991
2017-08-16,204.4617
2017-08-15,203.6169
2017-08-14,202.6764
2017-08-11,201.7757
2017-08-10,200.9261
2017-08-09,200.1191
2017-08-08,199.2239
2017-08-07,198.1472
2017-08-04,196.9985
2017-08-03,195.8998
2017-08-02,194.7355
2017-08-01,193.5352
2017-07-31,192.2286
2017-07-28,190.7525
2017-07-27,189.2620
2017-07-26,187.7210
2017-07-25,186.4074
2017-07-24,185.8472
2017-07-21,185.2750
2017-07-20,184.6808
2017-07-19,184.1340
2017-07-18,183.5418
2017-07-17,183.0269
2017-07-14,182.4617
2017-07-13,181.8923
2017-07-12,181.3874
2017-07-11,180.8538
2017-07-10,180.3049
2017-07-07,179.8224
2017-07-06,179.3814
2017-07-05,178.9566
2017-07-03,178.5017
2017-06-30,178.1521
2017-06-29,177.8206
2017-06-28,177.4866
2017-06-27,177.0560
2017-06-26,176.6358
2017-06-23,176.1566
2017-06-22,175.5714
2017-06-21,175.0695
2017-06-20,174.5575
2017-06-19,174.0569
2017-06-16,173.5070
2017-06-15,173.0362
2017-06-14,172.5843
2017-06-13,172.2319
2017-06-12,171.9148
2017-06-09,171.6266
2017-06-08,171.3255
2017-06-07,171.0159
2017-06-06,170.7641
2017-06-05,170.5539
2017-06-02,170.2506
2017-06-01,169.8856
2017-05-31,169.6176
2017-05-30,169.3268
2017-05-26,169.0530
2017-05-25,168.7791
2017-05-24,168.4755
2017-05-23,168.2296
2017-05-22,168.0413
2017-05-19,167.8384
2017-05-18,167.7391
2017-05-17,167.7649
2017-05-16,167.7387
2017-05-15,167.5608
2017-05-12,167.3874
2017-05-11,167.1740
2017-05-10,166.9253
2017-05-09,166.6957
2017-05-08,166.3686
2017-05-05,166.0620
2017-05-04,165.7815
2017-05-03,165.5636
2017-05-02,165.3246
2017-05-01,165.0739
2017-04-28,164.8530
2017-04-27,164.5300
2017-04-26,164.2553
2017-04-25,164.0269
2017-04-24,163.7206
2017-04-21,163.4571
2017-04-20,163.2469
2017-04-19,163.0693
2017-04-18,162.9189
2017-04-17,162.7832
2017-04-13,162.5974
2017-04-12,162.5338
2017-04-11,162.4511
2017-04-10,162.2689
2017-04-07,162.1178
2017-04-06,161.9114
2017-04-05,161.7529
2017-04-04,161.5991
2017-04-03,161.3772
2017-03-31,161.2244
2017-03-30,161.0574
2017-03-29,160.8408
2017-03-28,160.6288
2017-03-27,160.4184
2017-03-24,160.2475
2017-03-23,160.0803
2017-03-22,159.8513
2017-03-21,159.6236
2017-03-20,159.4256
2017-03-17,159.0887
2017-03-16,158.7109
2017-03-15,158.3905
2017-03-14,158.0372
2017-03-13,157.6688
2017-03-10,157.2731
2017-03-09,156.8746
2017-03-08,156.3885
2017-03-07,155.8379
2017-03-06,155.2542
2017-03-03,154.6882
2017-03-02,154.0515
2017-03-01,153.3578
2017-02-28,152.6007
2017-02-27,151.9531
2017-02-24,151.3097
2017-02-23,150.7158
2017-02-22,150.1199
2017-02-21,149.5569
2017-02-17,148.9632
2017-02-16,148.4541
2017-02-15,147.9967
2017-02-14,147.5782
2017-02-13,147.1731
2017-02-10,146.7695
2017-02-09,146.4180
2017-02-08,146.1266
2017-02-07,145.8412
2017-02-06,145.4962
2017-02-03,145.2324
2017-02-02,145.0176
2017-02-01,144.7993
2017-01-31,144.5074
2017-01-30,144.2244
2017-01-27,143.8485
2017-01-26,143.3768
2017-01-25,142.8320
2017-01-24,142.3316
2017-01-23,142.0684
2017-01-20,141.8969
2017-01-19,141.6545
2017-01-18,141.4222
2017-01-17,141.2062
2017-01-13,141.0060
2017-01-12,140.7537
2017-01-11,140.5115
2017-01-10,140.2175
2017-01-09,139.9239
2017-01-06,139.6467
2017-01-05,139.3288
2017-01-04,139.0125
2017-01-03,138.6868
2016-12-30,138.4102
2016-12-29,138.1711
2016-12-28,137.9219
2016-12-27,137.6470
2016-12-23,137.3087
2016-12-22,136.9440
2016-12-21,136.5778
2016-12-20,136.1958
2016-12-19,135.8394
2016-12-16,135.4765
2016-12-15,135.1623
2016-12-14,134.8629
2016-12-13,134.5248
2016-12-12,134.0900
2016-12-09,133.6186
2016-12-08,133.1533
2016-12-07,132.7106
2016-12-06,132.2971
2016-12-05,131.9386
2016-12-02,131.5685
2016-12-01,131.1799
2016-11-30,130.7701
2016-11-29,130.4128
2016-11-28,130.0001
2016-11-25,129.6413
2016-11-23,129.2576
2016-11-22,128.8696
2016-11-21,128.4741
2016-11-18,128.1570
2016-11-17,127.8523
2016-11-16,127.5738
2016-11-15,127.2419
2016-11-14,126.8333
2016-11-11,126.3369
2016-11-10,125.8758
2016-11-09,125.4273
2016-11-08,125.0589
2016-11-07,124.7847
2016-11-04,124.5091
2016-11-03,124.3532
2016-11-02,124.1730
2016-11-01,123.9580
2016-10-31,123.6719
2016-10-28,123.3734
2016-10-27,123.0410
2016-10-26,122.6837
2016-10-25,122.2281
2016-10-24,121.9986
2016-10-21,121.8188
2016-10-20,121.6999
2016-10-19,121.5682
2016-10-18,121.4185
2016-10-17,121.3031
2016-10-14,121.2244
2016-10-13,121.1612
2016-10-12,121.0999
2016-10-11,121.0444
2016-10-10,120.9648
2016-10-07,120.8032
2016-10-06,120.7097
2016-10-05,120.5909
2016-10-04,120.4583
2016-10-03,120.4108
2016-09-30,120.3564
2016-09-29,120.3238
2016-09-28,120.3166
2016-09-27,120.2640
2016-09-26,120.2434
2016-09-23,120.2501
2016-09-22,120.2117
2016-09-21,120.1684
2016-09-20,120.1724
2016-09-19,120.2806
2016-09-16,120.4049
2016-09-15,120.5635
2016-09-14,120.6884
2016-09-13,120.8221
2016-09-12,120.9204
2016-09-09,120.9717
2016-09-08,121.0848
2016-09-07,121.0384
2016-09-06,120.9999
2016-09-02,120.9466
2016-09-01,120.9599
2016-08-31,121.0211
2016-08-30,121.1016
2016-08-29,121.1343
2016-08-26,121.0900
2016-08-25,121.0690
2016-08-24,121.0189
2016-08-23,120.9552
2016-08-22,120.8570
2016-08-19,120.7229
2016-08-18,120.6039
2016-08-17,120.4591
2016-08-16,120.3189
2016-08-15,120.1624
2016-08-12,120.0123
2016-08-11,119.9146
2016-08-10,119.8168
2016-08-09,119.7419
2016-08-08,119.6915
2016-08-05,119.6555
2016-08-04,119.6351
2016-08-03,119.6332
2016-08-02,119.6067
2016-08-01,119.5892
2016-07-29,119.5110
2016-07-28,119.4128
2016-07-27,119.3349
2016-07-26,119.1439
2016-07-25,118.9865
2016-07-22,118.8938
2016-07-21,118.7775
2016-07-20,118.6543
2016-07-19,118.4817
2016-07-18,118.3043
2016-07-15,118.1655
2016-07-14,118.0597
2016-07-13,117.9809
2016-07-12,117.9525
2016-07-11,117.8968
2016-07-08,117.7931
2016-07-07,117.7578
2016-07-06,117.8297
2016-07-05,117.9124
2016-07-01,117.9980
2016-06-30,117.9859
2016-06-29,117.9667
2016-06-28,118.0538
2016-06-27,118.2599
2016-06-24,118.5188
2016-06-23,118.6459
2016-06-22,118.5166
2016-06-21,118.4482
2016-06-20,118.3864
2016-06-17,118.2762
2016-06-16,118.2706
2016-06-15,118.2816
2016-06-14,118.2636
2016-06-13,118.2322
2016-06-10,118.2211
2016-06-09,118.1641
2016-06-08,118.0318
2016-06-07,117.8979
2016-06-06,117.7983
2016-06-03,117.6958
2016-06-02,117.7574
2016-06-01,117.8412
2016-05-31,117.9448
2016-05-27,118.0623
2016-05-26,118.0704
2016-05-25,118.0754
2016-05-24,118.0974
2016-05-23,118.1708
2016-05-20,118.2444
2016-05-19,118.3280
2016-05-18,118.3893
2016-05-17,118.3448
2016-05-16,118.2400
2016-05-13,118.0721
2016-05-12,117.9725
2016-05-11,117.7833
2016-05-10,117.6392
2016-05-09,117.4656
2016-05-06,117.3821
2016-05-05,117.2522
2016-05-04,117.1607
2016-05-03,117.1094
2016-05-02,116.9969
2016-04-29,116.8236
2016-04-28,116.6142
2016-04-27,116.3961
2016-04-26,116.0850
2016-04-25,115.9030
2016-04-22,115.8055
2016-04-21,115.6929
2016-04-20,115.5872
2016-04-19,115.4835
2016-04-18,115.2976
2016-04-15,115.1304
2016-04-14,114.9873
2016-04-13,114.8487
2016-04-12,114.6938
2016-04-11,114.5942
2016-04-08,114.5482
2016-04-07,114.5014
2016-04-06,114.4851
2016-04-05,114.4339
2016-04-04,114.4138
2016-04-01,114.4184
2016-03-31,114.4002
2016-03-30,114.3821
2016-03-29,114.3026
2016-03-28,114.1350
2016-03-24,113.9454
2016-03-23,113.7174
2016-03-22,113.4528
2016-03-21,113.0939
2016-03-18,112.6931
2016-03-17,112.3461
2016-03-16,112.1052
2016-03-15,111.9701
2016-03-14,111.8742
2016-03-11,111.7751
2016-03-10,111.7352
2016-03-09,111.7559
2016-03-08,111.7805
2016-03-07,111.8250
2016-03-04,111.8509
2016-03-03,111.9455
2016-03-02,112.0978
2016-03-01,112.2549
2016-02-29,112.4069
2016-02-26,112.6309
2016-02-25,112.8648
2016-02-24,113.1577
2016-02-23,113.5079
2016-02-22,113.8241
2016-02-19,114.1351
2016-02-18,114.5412
2016-02-17,114.8748
2016-02-16,115.2674
2016-02-12,115.8142
2016-02-11,116.5299
2016-02-10,117.2819
2016-02-09,117.7720
2016-02-08,118.2299
2016-02-05,118.6849
2016-02-04,119.0453
2016-02-03,119.3821
2016-02-02,119.7963
2016-02-01,120.3865
2016-01-29,120.8531
2016-01-28,121.3910
2016-01-27,122.0284
2016-01-26,122.7441
2016-01-25,123.0709
2016-01-22,123.5573
2016-01-21,124.0417
2016-01-20,124.5901
2016-01-19,125.2070
2016-01-15,125.7056
2016-01-14,126.2403
2016-01-13,126.6663
2016-01-12,127.1491
2016-01-11,127.5127
2016-01-08,127.9536
2016-01-07,128.4206
2016-01-06,128.7961
2016-01-05,128.9741
2016-01-04,129.0774
2015-12-31,129.2057
2015-12-30,129.1897
2015-12-29,129.1064
2015-12-28,128.9853
2015-12-24,128.9621
2015-12-23,128.9749
2015-12-22,128.9688
2015-12-21,129.0239
2015-12-18,129.1354
2015-12-17,129.2998
2015-12-16,129.2521
2015-12-15,129.1092
2015-12-14,129.0182
2015-12-11,129.0527
2015-12-10,129.0293
2015-12-09,128.9395
2015-12-08,128.9254
2015-12-07,128.8832
2015-12-04,128.7128
2015-12-03,128.5336
2015-12-02,128.4546
2015-12-01,128.3212
2015-11-30,128.1538
2015-11-27,128.0634
2015-11-25,127.9144
2015-11-24,127.7417
2015-11-23,127.5174
2015-11-20,127.2952
2015-11-19,127.0252
2015-11-18,126.7500
2015-11-17,126.4988
2015-11-16,126.3177
2015-11-13,126.1900
2015-11-12,126.1240
2015-11-11,126.0572
2015-11-10,125.8980
2015-11-09,125.7265
2015-11-06,125.5176
2015-11-05,125.2284
2015-11-04,124.9264
2015-11-03,124.6039
2015-11-02,124.3051
2015-10-30,123.9828
2015-10-29,123.6593
2015-10-28,123.3550
2015-10-27,123.0128
2015-10-26,122.6355
2015-10-23,122.3068
2015-10-22,121.9648
2015-10-21,121.6229
2015-10-20,121.4533
2015-10-19,121.3607
2015-10-16,121.2811
2015-10-15,121.2280
2015-10-14,121.1805
2015-10-13,121.2462
2015-10-12,121.0939
2015-10-09,120.9212
2015-10-08,120.7771
2015-10-07,120.6511
2015-10-06,120.5935
2015-10-05,120.6203
2015-10-02,120.6705
2015-10-01,120.7758
2015-09-30,120.9563
2015-09-29,121.1317
2015-09-28,121.3944
2015-09-25,121.6903
2015-09-24,121.8936
2015-09-23,122.1509
2015-09-22,122.3490
2015-09-21,122.4708
2015-09-18,122.5238
2015-09-17,122.5764
2015-09-16,122.5816
2015-09-15,122.5962
2015-09-14,122.6441
2015-09-11,122.7619
2015-09-10,122.8759
2015-09-09,123.0352
2015-09-08,123.2337
2015-09-04,123.3978
2015-09-03,123.7162
2015-09-02,124.0018
2015-09-01,124.3132
2015-08-31,124.7534
2015-08-28,125.0937
2015-08-27,125.3547
2015-08-26,125.6763
2015-08-25,126.1030
2015-08-24,126.6871
2015-08-21,127.2332
2015-08-20,127.6373
2015-08-19,127.8647
2015-08-18,127.8942
2015-08-17,127.8566
2015-08-14,127.8232
2015-08-13,127.7648
2015-08-12,127.7143
2015-08-11,127.7482
2015-08-10,127.7245
2015-08-07,127.6341
2015-08-06,127.6651
2015-08-05,127.6465
2015-08-04,127.5860
2015-08-03,127.6069
2015-07-31,127.6232
2015-07-30,127.6228
2015-07-29,127.6643
2015-07-28,127.6667
2015-07-27,127.7533
2015-07-24,127.8717
2015-07-23,127.8855
2015-07-22,127.8257
2015-07-21,127.7505
2015-07-20,127.7253
2015-07-17,127.6370
2015-07-16,127.5407
2015-07-15,127.3808
2015-07-14,127.2722
2015-07-13,127.1282
2015-07-10,127.0191
2015-07-09,126.9828
2015-07-08,127.0058
2015-07-07,127.0615
2015-07-06,127.0751
2015-07-02,127.1842
2015-07-01,127.3090
2015-06-30,127.4201
2015-06-29,127.6084
2015-06-26,127.8040
2015-06-25,127.8720
2015-06-24,127.9440
2015-06-23,127.9990
2015-06-22,128.0045
2015-06-19,127.9644
2015-06-18,127.9433
2015-06-17,127.9122
2015-06-16,127.9504
2015-06-15,128.0295
2015-06-12,128.1136
2015-06-11,128.1828
2015-06-10,128.2490
2015-06-09,128.3663
2015-06-08,128.5433
2015-06-05,128.7080
2015-06-04,128.8762
2015-06-03,129.0347
2015-06-02,129.1049
2015-06-01,129.1982
2015-05-29,129.3677
2015-05-28,129.5704
2015-05-27,129.7160
2015-05-26,129.8433
2015-05-22,129.9830
2015-05-21,130.0558
2015-05-20,130.0398
2015-05-19,130.0568
2015-05-18,130.0517
2015-05-15,130.0586
2015-05-14,130.0597
2015-05-13,130.0218
2015-05-12,130.0670
2015-05-11,130.1208
2015-05-08,130.1602
2015-05-07,130.2168
2015-05-06,130.4191
2015-05-05,130.6459
2015-05-04,130.8476
2015-05-01,131.0176
2015-04-30,131.1712
2015-04-29,131.3788
2015-04-28,131.4940
2015-04-27,131.5651
2015-04-24,131.6287
2015-04-23,131.6734
2015-04-22,131.6671
2015-04-21,131.6131
2015-04-20,131.4801
2015-04-17,131.3654
2015-04-16,131.3562
2015-04-15,131.2615
2015-04-14,131.1465
2015-04-13,130.9987
2015-04-10,130.8439
2015-04-09,130.6418
2015-04-08,130.4659
2015-04-07,130.2850
2015-04-06,130.1341
2015-04-02,130.0269
2015-04-01,129.9745
2015-03-31,129.9430
2015-03-30,129.8586
2015-03-27,129.6766
2015-03-26,129.6254
2015-03-25,129.5965
2015-03-24,129.5643
2015-03-23,129.4080
2015-03-20,129.2036
2015-03-19,128.9303
2015-03-18,128.6598
2015-03-17,128.3201
2015-03-16,128.0103
2015-03-13,127.7180
2015-03-12,127.4893
2015-03-11,127.2343
2015-03-10,127.0001
2015-03-09,126.7115
2015-03-06,126.3274
2015-03-05,125.9862
2015-03-04,125.5826
2015-03-03,125.1669
2015-03-02,124.6903
2015-02-27,124.2579
2015-02-26,123.9137
2015-02-25,123.5239
2015-02-24,123.0722
2015-02-23,122.5529
2015-02-20,121.9995
2015-02-19,121.2953
2015-02-18,120.7261
2015-02-17,120.2263
2015-02-13,119.7509
2015-02-12,119.2630
2015-02-11,118.8141
2015-02-10,118.3529
2015-02-09,117.9011
2015-02-06,117.4472
2015-02-05,116.9599
2015-02-04,116.4312
2015-02-03,115.9303
2015-02-02,115.4045
2015-01-30,114.8959
2015-01-29,114.3983
2015-01-28,113.7943
2015-01-27,113.4562
2015-01-26,113.3597
2015-01-23,113.2026
2015-01-22,113.0195
2015-01-21,112.7924
2015-01-20,112.6714
2015-01-16,112.5879
2015-01-15,112.5167
2015-01-14,112.4654
2015-01-13,112.4034
2015-01-12,112.3108
2015-01-09,112.2250
2015-01-08,112.1119
2015-01-07,111.9848
2015-01-06,111.9343
2015-01-05,111.9524
2015-01-02,111.9169
2014-12-31,111.8479
2014-12-30,111.7751
2014-12-29,111.6332
2014-12-26,111.4691
2014-12-24,111.3219
2014-12-23,111.1826
2014-12-22,111.0808
2014-12-19,111.0394
2014-12-18,111.0673
2014-12-17,111.1164
2014-12-16,111.1892
2014-12-15,111.2939
2014-12-12,111.4803
2014-12-11,111.7211
2014-12-10,111.8789
2014-12-09,111.9978
2014-12-08,111.9424
2014-12-05,111.8627
2014-12-04,111.7109
2014-12-03,111.5846
2014-12-02,111.4299
2014-12-01,111.2579
2014-11-28,111.0750
2014-11-26,110.8143
2014-11-25,110.5279
2014-11-24,110.2288
2014-11-21,109.9246
2014-11-20,109.6733
2014-11-19,109.4503
2014-11-18,109.2214
2014-11-17,109.0171
2014-11-14,108.8843
2014-11-13,108.7304
2014-11-12,108.5820
2014-11-11,108.5225
2014-11-10,108.4788
2014-11-07,108.4589
2014-11-06,108.4450
2014-11-05,108.4260
2014-11-04,108.4189
2014-11-03,108.3801
2014-10-31,108.3329
2014-10-30,108.3235
2014-10-29,108.3524
2014-10-28,108.4087
2014-10-27,108.4485
2014-10-24,108.5428
2014-10-23,108.6367
2014-10-22,108.7419
2014-10-21,108.8719
2014-10-20,108.8061
2014-10-17,108.8373
2014-10-16,108.9077
2014-10-15,109.0857
2014-10-14,109.2745
2014-10-13,109.3964
2014-10-10,109.5887
2014-10-09,109.7515
2014-10-08,109.8763
2014-10-07,109.9274
2014-10-06,110.0395
2014-10-03,110.0519
2014-10-02,110.0612
2014-10-01,110.1486
2014-09-30,110.2218
2014-09-29,110.2019
2014-09-26,110.1319
2014-09-25,110.0618
2014-09-24,110.0439
2014-09-23,109.9741
2014-09-22,109.9441
2014-09-19,109.8692
2014-09-18,109.7650
2014-09-17,109.6839
2014-09-16,109.6285
2014-09-15,109.5865
2014-09-12,109.5786
2014-09-11,109.5477
2014-09-10,109.4910
2014-09-09,109.4115
2014-09-08,109.3290
2014-09-05,109.2514
2014-09-04,109.2873
2014-09-03,109.2973
2014-09-02,109.2908
2014-08-29,109.3002
2014-08-28,109.2633
2014-08-27,109.2138
2014-08-26,109.1237
2014-08-25,109.0156
2014-08-22,108.9128
2014-08-21,108.8366
2014-08-20,108.7559
2014-08-19,108.6772
2014-08-18,108.6581
2014-08-15,108.6595
2014-08-14,108.7255
2014-08-13,108.7605
2014-08-12,108.8725
2014-08-11,109.0426
2014-08-08,109.2080
2014-08-07,109.3862
2014-08-06,109.5996
2014-08-05,109.8750
2014-08-04,110.0841
2014-08-01,110.3489
2014-07-31,110.6087
2014-07-30,110.8755
2014-07-29,111.0894
2014-07-28,111.3110
2014-07-25,111.5156
2014-07-24,111.7236
2014-07-23,111.8977
2014-07-22,111.9975
2014-07-21,111.9946
2014-07-18,112.0423
2014-07-17,112.1152
2014-07-16,112.2531
2014-07-15,112.3424
2014-07-14,112.3761
2014-07-11,112.3964
2014-07-10,112.4679
2014-07-09,112.5882
2014-07-08,112.7133
2014-07-07,112.8436
2014-07-03,112.8981
2014-07-02,112.9753
2014-07-01,113.0870
2014-06-30,113.1846
2014-06-27,113.3186
2014-06-26,113.4119
2014-06-25,113.5273
2014-06-24,113.6813
2014-06-23,113.7679
2014-06-20,113.7981
2014-06-19,113.7854
2014-06-18,113.7468
2014-06-17,113.7187
2014-06-16,113.6904
2014-06-13,113.6579
2014-06-12,113.6328
2014-06-11,113.6102
2014-06-10,113.5194
2014-06-09,113.3138
2014-06-06,113.0747
2014-06-05,112.8157
2014-06-04,112.5966
2014-06-03,112.4210
2014-06-02,112.2188
2014-05-30,112.0077
2014-05-29,111.8109
2014-05-28,111.6100
2014-05-27,111.4294
