Dates,RSI Values
2022-07-18,46.9898
2022-07-15,46.9910
2022-07-14,46.9522
2022-07-13,46.7418
2022-07-12,46.9270
2022-07-11,46.2543
2022-07-08,46.3740
2022-07-07,46.4258
2022-07-06,46.1828
2022-07-05,46.2621
2022-07-01,46.3841
2022-06-30,46.1782
2022-06-29,46.2762
2022-06-28,46.2904
2022-06-27,46.2915
2022-06-24,46.4493
2022-06-23,45.9561
2022-06-22,46.1345
2022-06-21,46.1077
2022-06-17,46.1105
2022-06-16,45.8872
2022-06-15,45.9070
2022-06-14,45.1507
2022-06-13,44.7316
2022-06-10,45.3411
2022-06-09,45.7155
2022-06-08,46.0472
2022-06-07,46.1144
2022-06-06,46.0103
2022-06-03,46.0109
2022-06-02,46.0806
2022-06-01,45.4328
2022-05-31,45.4742
2022-05-27,45.5198
2022-05-26,45.2231
2022-05-25,44.8465
2022-05-24,44.6689
2022-05-23,44.9216
2022-05-20,44.6970
2022-05-19,45.0462
2022-05-18,44.9385
2022-05-17,45.2945
2022-05-16,44.7611
2022-05-13,44.9328
2022-05-12,44.6606
2022-05-11,45.0013
2022-05-10,45.1967
2022-05-09,45.2164
2022-05-06,46.0843
2022-05-05,46.1731
2022-05-04,46.5426
2022-05-03,46.3197
2022-05-02,45.9912
2022-04-29,46.0042
2022-04-28,46.3080
2022-04-27,46.3215
2022-04-26,47.0409
2022-04-25,47.5590
2022-04-22,47.6185
2022-04-21,47.8600
2022-04-20,48.0095
2022-04-19,48.1533
2022-04-18,47.7606
2022-04-14,47.8837
2022-04-13,47.9383
2022-04-12,47.5158
2022-04-11,47.4353
2022-04-08,47.4452
2022-04-07,47.6054
2022-04-06,47.6488
2022-04-05,47.8761
2022-04-04,48.3746
2022-04-01,48.3482
2022-03-31,48.3915
2022-03-30,48.5910
2022-03-29,48.5223
2022-03-28,48.1719
2022-03-25,48.2177
2022-03-24,48.2234
2022-03-23,48.0373
2022-03-22,48.3244
2022-03-21,48.0066
2022-03-18,48.4060
2022-03-17,48.2428
2022-03-16,48.1686
2022-03-15,47.6021
2022-03-14,47.3270
2022-03-11,47.3672
2022-03-10,47.4893
2022-03-09,47.4989
2022-03-08,47.2019
2022-03-07,46.9112
2022-03-04,47.5680
2022-03-03,48.0272
2022-03-02,48.5488
2022-03-01,48.3682
2022-02-28,48.9835
2022-02-25,48.7434
2022-02-24,48.5531
2022-02-23,48.4275
2022-02-22,48.5636
2022-02-18,49.1738
2022-02-17,49.4471
2022-02-16,49.7707
2022-02-15,49.6973
2022-02-14,49.2236
2022-02-11,49.3595
2022-02-10,49.7496
2022-02-09,49.5719
2022-02-08,49.4124
2022-02-07,49.3293
2022-02-04,48.9915
2022-02-03,48.9877
2022-02-02,49.0546
2022-02-01,49.1031
2022-01-31,48.6045
2022-01-28,47.9993
2022-01-27,47.9476
2022-01-26,48.2106
2022-01-25,48.7895
2022-01-24,48.7954
2022-01-21,48.8687
2022-01-20,49.3897
2022-01-19,49.5633
2022-01-18,50.0436
2022-01-14,50.1015
2022-01-13,49.9766
2022-01-12,49.5837
2022-01-11,49.4962
2022-01-10,49.0837
2022-01-07,49.4545
2022-01-06,49.1978
2022-01-05,49.3014
2022-01-04,49.3349
2022-01-03,48.9799
2021-12-31,48.5736
2021-12-30,48.6555
2021-12-29,48.7114
2021-12-28,48.8566
2021-12-27,48.6742
2021-12-23,48.7356
2021-12-22,48.5802
2021-12-21,48.4468
2021-12-20,47.7611
2021-12-17,47.9999
2021-12-16,47.8850
2021-12-15,48.1520
2021-12-14,48.1561
2021-12-13,48.2652
2021-12-10,48.7081
2021-12-09,48.8537
2021-12-08,49.0561
2021-12-07,48.9226
2021-12-06,48.7433
2021-12-03,48.2910
2021-12-02,48.5152
2021-12-01,47.6326
2021-11-30,48.1922
2021-11-29,48.2301
2021-11-26,48.2714
2021-11-24,48.9404
2021-11-23,48.8494
2021-11-22,48.8948
2021-11-19,49.1446
2021-11-18,49.9320
2021-11-17,49.8936
2021-11-16,49.8439
2021-11-15,50.2856
2021-11-12,49.5453
2021-11-11,49.4477
2021-11-10,49.3935
2021-11-09,49.5311
2021-11-08,49.6447
2021-11-05,49.7515
2021-11-04,49.0507
2021-11-03,49.0715
2021-11-02,49.0339
2021-11-01,49.1410
2021-10-29,48.6760
2021-10-28,48.7241
2021-10-27,48.6477
2021-10-26,48.8346
2021-10-25,49.0137
2021-10-22,49.0196
2021-10-21,49.0994
2021-10-20,49.2060
2021-10-19,49.1940
2021-10-18,49.2524
2021-10-15,49.2558
2021-10-14,49.2788
2021-10-13,49.5278
2021-10-12,49.6308
2021-10-11,49.7964
2021-10-08,49.7930
2021-10-07,49.7981
2021-10-06,49.7125
2021-10-05,49.6799
2021-10-04,49.6439
2021-10-01,49.7680
2021-09-30,49.4231
2021-09-29,49.7270
2021-09-28,49.3294
2021-09-27,49.6527
2021-09-24,49.4940
2021-09-23,49.4774
2021-09-22,49.2419
2021-09-21,48.7531
2021-09-20,48.8078
2021-09-17,49.0210
2021-09-16,49.0210
2021-09-15,49.0683
2021-09-14,48.9172
2021-09-13,49.0763
2021-09-10,48.8385
2021-09-09,49.0369
2021-09-08,48.8916
2021-09-07,49.0470
2021-09-03,49.2611
2021-09-02,49.4063
2021-09-01,49.2547
2021-08-31,49.3296
2021-08-30,49.2271
2021-08-27,49.4482
2021-08-26,49.1565
2021-08-25,49.4013
2021-08-24,49.4229
2021-08-23,49.3109
2021-08-20,48.9378
2021-08-19,48.9095
2021-08-18,49.2746
2021-08-17,49.4475
2021-08-16,49.8169
2021-08-13,50.1110
2021-08-12,50.3146
2021-08-11,50.3864
2021-08-10,50.1862
2021-08-09,49.9964
2021-08-06,49.9455
2021-08-05,49.8705
2021-08-04,49.6920
2021-08-03,49.8232
2021-08-02,49.6214
2021-07-30,49.6818
2021-07-29,49.9554
2021-07-28,49.9522
2021-07-27,49.4546
2021-07-26,49.6436
2021-07-23,49.4109
2021-07-22,49.3760
2021-07-21,49.4633
2021-07-20,49.1746
2021-07-19,48.6241
2021-07-16,49.1850
2021-07-15,49.4500
2021-07-14,49.5394
2021-07-13,49.7380
2021-07-12,50.2775
2021-07-09,50.3475
2021-07-08,50.1978
2021-07-07,49.9321
2021-07-06,50.1648
2021-07-02,50.1936
2021-07-01,50.3562
2021-06-30,50.3473
2021-06-29,50.1480
2021-06-28,50.3704
2021-06-25,50.8198
2021-06-24,50.9374
2021-06-23,50.5736
2021-06-22,50.5848
2021-06-21,50.6645
2021-06-18,50.2521
2021-06-17,50.3509
2021-06-16,50.5119
2021-06-15,50.7381
2021-06-14,50.6660
2021-06-11,50.7790
2021-06-10,50.8348
2021-06-09,50.8206
2021-06-08,51.0673
2021-06-07,51.0622
2021-06-04,50.9247
2021-06-03,50.9455
2021-06-02,51.2212
2021-06-01,51.1771
2021-05-28,50.7932
2021-05-27,50.9836
2021-05-26,50.5158
2021-05-25,50.4840
2021-05-24,50.3179
2021-05-21,50.1858
2021-05-20,49.8227
2021-05-19,49.6582
2021-05-18,49.8157
2021-05-17,49.8373
2021-05-14,49.8618
2021-05-13,49.5681
2021-05-12,49.4742
2021-05-11,49.8768
2021-05-10,50.0795
2021-05-07,50.2069
2021-05-06,49.9245
2021-05-05,49.8430
2021-05-04,50.1144
2021-05-03,50.1922
2021-04-30,50.1487
2021-04-29,50.2295
2021-04-28,50.2060
2021-04-27,50.5528
2021-04-26,50.5028
2021-04-23,50.3544
2021-04-22,50.1577
2021-04-21,50.2355
2021-04-20,50.1455
2021-04-19,50.6396
2021-04-16,50.8387
2021-04-15,50.9837
2021-04-14,51.0489
2021-04-13,51.0903
2021-04-12,50.9135
2021-04-09,51.0526
2021-04-08,51.1795
2021-04-07,51.0687
2021-04-06,51.1950
2021-04-05,51.3996
2021-04-01,51.1026
2021-03-31,51.1882
2021-03-30,51.0627
2021-03-29,50.9937
2021-03-26,50.7318
2021-03-25,50.8428
2021-03-24,50.4732
2021-03-23,50.5688
2021-03-22,51.0467
2021-03-19,51.2684
2021-03-18,51.2800
2021-03-17,51.6444
2021-03-16,51.2609
2021-03-15,51.7689
2021-03-12,51.9439
2021-03-11,51.1506
2021-03-10,50.8377
2021-03-09,50.1349
2021-03-08,49.8160
2021-03-05,49.7767
2021-03-04,49.8482
2021-03-03,50.0330
2021-03-02,49.7722
2021-03-01,49.8319
2021-02-26,49.2318
2021-02-25,49.4429
2021-02-24,50.0628
2021-02-23,49.2164
2021-02-22,49.2531
2021-02-19,49.4745
2021-02-18,49.0279
2021-02-17,49.3679
2021-02-16,49.4484
2021-02-12,49.1403
2021-02-11,49.1244
2021-02-10,49.1847
2021-02-09,49.3378
2021-02-08,49.1819
2021-02-05,48.9838
2021-02-04,49.1122
2021-02-03,48.9526
2021-02-02,48.6343
2021-02-01,48.3811
2021-01-29,48.2990
2021-01-28,48.4402
2021-01-27,48.2819
2021-01-26,48.6548
2021-01-25,48.7154
2021-01-22,48.8309
2021-01-21,48.9039
2021-01-20,49.0919
2021-01-19,49.0562
2021-01-15,48.7475
2021-01-14,49.0060
2021-01-13,48.8757
2021-01-12,48.9310
2021-01-11,48.8533
2021-01-08,48.9957
2021-01-07,49.1244
2021-01-06,49.0448
2021-01-05,49.0721
2021-01-04,48.6498
2020-12-31,49.1661
2020-12-30,49.2859
2020-12-29,49.2661
2020-12-28,49.2586
2020-12-24,49.3067
2020-12-23,49.4217
2020-12-22,49.3796
2020-12-21,49.4034
2020-12-18,49.4231
2020-12-17,49.4896
2020-12-16,49.6963
2020-12-15,49.8588
2020-12-14,49.8192
2020-12-11,49.8954
2020-12-10,50.0779
2020-12-09,49.9726
2020-12-08,50.1730
2020-12-07,50.2441
2020-12-04,50.0035
2020-12-03,50.2021
2020-12-02,49.6100
2020-12-01,49.1212
2020-11-30,49.0167
2020-11-27,49.2700
2020-11-25,49.3186
2020-11-24,49.3570
2020-11-23,49.0447
2020-11-20,48.5040
2020-11-19,48.7656
2020-11-18,48.6576
2020-11-17,48.9498
2020-11-16,48.6018
2020-11-13,47.8954
2020-11-12,47.4066
2020-11-11,47.6390
2020-11-10,47.9205
2020-11-09,47.4800
2020-11-06,46.4354
2020-11-05,46.4035
2020-11-04,46.1355
2020-11-03,46.2206
2020-11-02,45.9727
2020-10-30,45.7654
2020-10-29,45.9278
2020-10-28,45.9205
2020-10-27,46.2162
2020-10-26,46.4506
2020-10-23,46.7260
2020-10-22,46.7982
2020-10-21,46.5475
2020-10-20,46.6896
2020-10-19,46.6833
2020-10-16,46.6934
2020-10-15,46.5455
2020-10-14,46.4980
2020-10-13,46.4459
2020-10-12,46.6599
2020-10-09,46.6590
2020-10-08,46.6864
2020-10-07,46.5284
2020-10-06,46.2915
2020-10-05,46.7656
2020-10-02,46.6200
2020-10-01,46.6098
2020-09-30,46.4890
2020-09-29,46.4121
2020-09-28,46.5115
2020-09-25,46.0453
2020-09-24,45.5766
2020-09-23,45.7800
2020-09-22,46.0038
2020-09-21,45.9828
2020-09-18,46.1733
2020-09-17,46.4287
2020-09-16,46.4254
2020-09-15,46.2426
2020-09-14,46.3163
2020-09-11,46.0809
2020-09-10,45.9639
2020-09-09,46.0849
2020-09-08,46.0967
2020-09-04,46.4876
2020-09-03,46.3842
2020-09-02,46.6206
2020-09-01,46.4996
2020-08-31,46.4870
2020-08-28,46.6425
2020-08-27,46.5710
2020-08-26,46.4684
2020-08-25,46.5779
2020-08-24,46.7149
2020-08-21,46.2362
2020-08-20,46.3162
2020-08-19,46.3024
2020-08-18,46.3390
2020-08-17,46.4068
2020-08-14,46.6380
2020-08-13,46.4916
2020-08-12,46.5185
2020-08-11,46.6962
2020-08-10,46.6651
2020-08-07,46.2579
2020-08-06,46.3396
2020-08-05,46.4175
2020-08-04,46.0179
2020-08-03,45.8959
2020-07-31,45.7097
2020-07-30,45.8550
2020-07-29,46.0045
2020-07-28,46.1828
2020-07-27,46.1557
2020-07-24,46.2863
2020-07-23,46.3852
2020-07-22,46.5080
2020-07-21,46.4590
2020-07-20,46.2814
2020-07-17,46.3264
2020-07-16,46.4367
2020-07-15,46.7734
2020-07-14,46.4397
2020-07-13,46.2586
2020-07-10,46.3596
2020-07-09,46.1433
2020-07-08,46.3885
2020-07-07,46.3385
2020-07-06,46.6648
2020-07-02,46.3693
2020-07-01,46.3489
2020-06-30,46.4559
2020-06-29,46.8601
2020-06-26,45.8343
2020-06-25,46.0101
2020-06-24,46.0754
2020-06-23,46.4816
2020-06-22,46.5049
2020-06-19,46.4422
2020-06-18,46.6333
2020-06-17,46.6423
2020-06-16,46.8316
2020-06-15,46.5497
2020-06-12,46.4906
2020-06-11,45.6753
2020-06-10,46.8928
2020-06-09,47.3943
2020-06-08,47.9208
2020-06-05,46.8506
2020-06-04,45.9185
2020-06-03,45.4164
2020-06-02,44.5029
2020-06-01,44.4134
2020-05-29,44.1547
2020-05-28,44.3017
2020-05-27,44.2878
2020-05-26,44.0653
2020-05-22,43.7292
2020-05-21,43.7827
2020-05-20,43.5173
2020-05-19,43.3825
2020-05-18,43.5621
2020-05-15,42.8348
2020-05-14,42.9246
2020-05-13,42.8764
2020-05-12,43.0083
2020-05-11,43.1393
2020-05-08,43.3004
2020-05-07,43.0767
2020-05-06,42.7582
2020-05-05,42.8827
2020-05-04,43.0964
2020-05-01,43.1638
2020-04-30,43.4348
2020-04-29,43.3413
2020-04-28,42.9841
2020-04-27,42.8622
2020-04-24,42.8726
2020-04-23,43.1784
2020-04-22,43.0506
2020-04-21,43.0980
2020-04-20,43.3520
2020-04-17,43.7178
2020-04-16,42.8044
2020-04-15,43.2191
2020-04-14,42.9859
2020-04-13,43.2103
2020-04-09,43.3708
2020-04-08,43.1392
2020-04-07,42.8919
2020-04-06,43.1457
2020-04-03,41.9940
2020-04-02,41.9337
2020-04-01,42.1932
2020-03-31,42.8481
2020-03-30,42.9611
2020-03-27,43.3128
2020-03-26,43.9968
2020-03-25,42.9422
2020-03-24,41.3791
2020-03-23,40.2215
2020-03-20,39.6512
2020-03-19,39.7472
2020-03-18,39.8960
2020-03-17,40.7032
2020-03-16,40.9056
2020-03-13,42.4650
2020-03-12,41.6271
2020-03-11,43.0166
2020-03-10,44.8403
2020-03-09,44.6263
2020-03-06,46.2608
2020-03-05,46.1514
2020-03-04,47.2626
2020-03-03,47.1234
2020-03-02,47.5555
2020-02-28,46.7603
2020-02-27,47.3991
2020-02-26,48.3250
2020-02-25,48.2432
2020-02-24,48.9754
2020-02-21,49.6554
2020-02-20,49.9818
2020-02-19,50.0940
2020-02-18,50.1262
2020-02-14,50.2152
2020-02-13,50.3439
2020-02-12,50.4854
2020-02-11,50.3219
2020-02-10,50.3356
2020-02-07,49.9076
2020-02-06,50.1618
2020-02-05,49.5124
2020-02-04,48.8645
2020-02-03,48.7552
2020-01-31,48.8769
2020-01-30,49.1473
2020-01-29,49.0760
2020-01-28,48.7710
2020-01-27,48.7731
2020-01-24,49.1171
2020-01-23,48.8242
2020-01-22,48.3296
2020-01-21,48.5618
2020-01-17,49.1412
2020-01-16,49.5698
2020-01-15,49.4468
2020-01-14,49.5862
2020-01-13,49.4678
2020-01-10,49.4512
2020-01-09,49.8003
2020-01-08,49.5258
2020-01-07,49.8484
2020-01-06,49.6529
2020-01-03,49.5989
2020-01-02,49.6292
2019-12-31,49.2122
2019-12-30,49.2465
2019-12-27,49.4471
2019-12-26,49.4351
2019-12-24,49.5999
2019-12-23,49.8441
2019-12-20,49.3230
2019-12-19,49.6184
2019-12-18,49.4640
2019-12-17,49.2621
2019-12-16,49.2621
2019-12-13,50.0513
2019-12-12,50.3039
2019-12-11,50.5075
2019-12-10,50.3944
2019-12-09,50.5757
2019-12-06,50.7336
2019-12-05,50.2824
2019-12-04,50.4552
2019-12-03,50.6327
2019-12-02,50.8028
2019-11-29,51.4127
2019-11-27,51.5145
2019-11-26,51.8236
2019-11-25,51.8038
2019-11-22,51.7105
2019-11-21,51.4547
2019-11-20,51.7033
2019-11-19,51.4994
2019-11-18,51.6359
2019-11-15,51.7591
2019-11-14,51.5394
2019-11-13,51.2822
2019-11-12,51.3030
2019-11-11,51.5267
2019-11-08,50.6898
2019-11-07,51.0364
2019-11-06,50.7633
2019-11-05,50.9875
2019-11-04,50.6062
2019-11-01,50.2909
2019-10-31,50.0068
2019-10-30,50.3403
2019-10-29,50.4967
2019-10-28,50.0638
2019-10-25,50.0070
2019-10-24,50.2625
2019-10-23,50.0446
2019-10-22,49.8557
2019-10-21,49.5335
2019-10-18,50.2331
2019-10-17,51.6386
2019-10-16,51.8326
2019-10-15,51.7539
2019-10-14,51.8813
2019-10-11,51.9810
2019-10-10,51.7732
2019-10-09,51.9994
2019-10-08,51.9540
2019-10-07,52.0930
2019-10-04,52.0491
2019-10-03,51.8592
2019-10-02,51.6119
2019-10-01,52.0400
2019-09-30,52.3554
2019-09-27,52.4921
2019-09-26,52.7232
2019-09-25,52.6877
2019-09-24,52.4536
2019-09-23,52.2147
2019-09-20,52.3484
2019-09-19,52.6353
2019-09-18,52.7475
2019-09-17,52.6348
2019-09-16,52.3611
2019-09-13,52.4123
2019-09-12,52.2010
2019-09-11,52.6125
2019-09-10,51.9186
2019-09-09,51.3543
2019-09-06,51.5917
2019-09-05,51.4488
2019-09-04,51.2489
2019-09-03,51.1368
2019-08-30,51.6784
2019-08-29,51.6072
2019-08-28,51.4612
2019-08-27,51.1840
2019-08-26,51.4244
2019-08-23,51.2643
2019-08-22,51.1797
2019-08-21,50.4083
2019-08-20,49.9586
2019-08-19,50.0699
2019-08-16,49.8877
2019-08-15,49.7535
2019-08-14,49.3358
2019-08-13,50.0148
2019-08-12,50.0192
2019-08-09,50.2730
2019-08-08,50.2076
2019-08-07,49.8252
2019-08-06,49.8833
2019-08-05,49.8077
2019-08-02,50.2690
2019-08-01,49.9832
2019-07-31,50.3597
2019-07-30,50.7060
2019-07-29,50.3135
2019-07-26,50.5783
2019-07-25,50.7497
2019-07-24,51.4994
2019-07-23,52.1685
2019-07-22,52.1888
2019-07-19,52.4171
2019-07-18,51.5472
2019-07-17,52.0371
2019-07-16,51.6692
2019-07-15,51.6070
2019-07-12,51.8235
2019-07-11,51.4789
2019-07-10,51.1105
2019-07-09,51.1561
2019-07-08,51.0478
2019-07-05,51.3202
2019-07-03,51.2443
2019-07-02,51.2274
2019-07-01,51.3586
2019-06-28,51.7919
2019-06-27,51.7925
2019-06-26,52.4259
2019-06-25,52.1261
2019-06-24,52.3992
2019-06-21,52.2847
2019-06-20,52.4622
2019-06-19,52.1260
2019-06-18,52.4413
2019-06-17,51.4089
2019-06-14,50.9790
2019-06-13,51.0777
2019-06-12,50.9760
2019-06-11,51.1089
2019-06-10,51.3679
2019-06-07,51.3624
2019-06-06,51.1948
2019-06-05,51.0912
2019-06-04,50.8644
2019-06-03,50.5479
2019-05-31,50.7022
2019-05-30,51.1741
2019-05-29,51.1154
2019-05-28,51.4649
2019-05-24,51.4661
2019-05-23,51.2299
2019-05-22,51.3574
2019-05-21,51.7001
2019-05-20,51.3778
2019-05-17,51.5057
2019-05-16,51.4405
2019-05-15,50.9972
2019-05-14,50.8552
2019-05-13,50.5441
2019-05-10,51.5344
2019-05-09,51.5049
2019-05-08,51.7105
2019-05-07,51.5745
2019-05-06,52.4119
2019-05-03,52.6999
2019-05-02,52.6647
2019-05-01,52.7238
2019-04-30,52.7762
2019-04-29,52.8560
2019-04-26,52.9581
2019-04-25,53.0758
2019-04-24,52.6936
2019-04-23,52.6183
2019-04-22,52.6849
2019-04-18,52.9695
2019-04-17,52.8376
2019-04-16,53.0816
2019-04-15,52.7581
2019-04-12,53.0009
2019-04-11,52.5077
2019-04-10,52.2330
2019-04-09,52.4702
2019-04-08,52.7889
2019-04-05,53.8223
2019-04-04,54.0600
2019-04-03,53.4816
2019-04-02,53.8461
2019-04-01,53.8942
2019-03-29,53.3637
2019-03-28,52.9926
2019-03-27,52.9803
2019-03-26,52.7761
2019-03-25,52.7809
2019-03-22,52.3372
2019-03-21,52.9662
2019-03-20,53.1751
2019-03-19,53.0296
2019-03-18,52.9684
2019-03-15,53.3724
2019-03-14,53.0704
2019-03-13,53.3022
2019-03-12,53.2106
2019-03-11,54.7296
2019-03-08,56.1915
2019-03-07,56.1928
2019-03-06,56.3184
2019-03-05,56.6940
2019-03-04,56.8653
2019-03-01,57.3979
2019-02-28,57.3648
2019-02-27,57.1381
2019-02-26,56.6987
2019-02-25,56.7054
2019-02-22,56.5620
2019-02-21,56.2310
2019-02-20,56.4938
2019-02-19,56.2225
2019-02-15,56.3355
2019-02-14,55.9154
2019-02-13,55.9653
2019-02-12,55.9745
2019-02-11,55.6247
2019-02-08,55.6872
2019-02-07,55.7040
2019-02-06,55.9544
2019-02-05,55.9072
2019-02-04,55.2306
2019-02-01,54.7287
2019-01-31,54.6330
2019-01-30,54.7667
2019-01-29,53.5383
2019-01-28,53.4312
2019-01-25,53.5090
2019-01-24,53.1821
2019-01-23,53.2035
2019-01-22,53.1644
2019-01-18,53.5924
2019-01-17,53.2834
2019-01-16,52.8944
2019-01-15,52.9056
2019-01-14,52.8016
2019-01-11,52.9589
2019-01-10,52.9430
2019-01-09,52.4580
2019-01-08,52.2741
2019-01-07,51.5724
2019-01-04,51.5136
2019-01-03,50.5753
2019-01-02,51.3644
2018-12-31,51.2877
2018-12-28,50.9278
2018-12-27,50.9743
2018-12-26,50.7853
2018-12-24,49.5945
2018-12-21,50.2300
2018-12-20,50.7595
2018-12-19,51.1699
2018-12-18,51.7146
2018-12-17,50.9869
2018-12-14,51.1553
2018-12-13,51.5904
2018-12-12,51.6698
2018-12-11,51.3855
2018-12-10,51.6658
2018-12-07,51.4750
2018-12-06,52.0420
2018-12-04,52.7479
2018-12-03,53.9474
2018-11-30,53.1459
