Dates,TRIX Values
2019-02-15,0.8512
2019-02-14,0.8708
2019-02-13,0.8941
2019-02-12,0.9062
2019-02-11,0.9088
2019-02-08,0.9051
2019-02-07,0.8805
2019-02-06,0.8355
2019-02-05,0.7723
2019-02-04,0.7096
2019-02-01,0.6655
2019-01-31,0.6308
2019-01-30,0.5969
2019-01-29,0.5723
2019-01-28,0.5836
2019-01-25,0.5920
2019-01-24,0.5939
2019-01-23,0.5949
2019-01-22,0.5811
2019-01-18,0.5506
2019-01-17,0.4989
2019-01-16,0.4467
2019-01-15,0.3892
2019-01-14,0.3131
2019-01-11,0.2208
2019-01-10,0.1114
2019-01-09,0.0002
2019-01-08,-0.0960
2019-01-07,-0.1792
2019-01-04,-0.2378
2019-01-03,-0.2870
2019-01-02,-0.3174
2018-12-31,-0.3666
2018-12-28,-0.4024
2018-12-27,-0.4169
2018-12-26,-0.4152
2018-12-24,-0.3865
2018-12-21,-0.3283
2018-12-20,-0.2943
2018-12-19,-0.2786
2018-12-18,-0.2735
2018-12-17,-0.2703
2018-12-14,-0.2460
2018-12-13,-0.2289
2018-12-12,-0.2215
2018-12-11,-0.2134
2018-12-10,-0.2039
2018-12-07,-0.2103
2018-12-06,-0.2330
2018-12-04,-0.2939
2018-12-03,-0.3889
2018-11-30,-0.5005
2018-11-29,-0.5739
2018-11-28,-0.6145
2018-11-27,-0.6095
2018-11-26,-0.5580
2018-11-23,-0.4841
2018-11-21,-0.3916
2018-11-20,-0.2960
2018-11-19,-0.1979
2018-11-16,-0.1118
2018-11-15,-0.0529
2018-11-14,-0.0080
2018-11-13,0.0208
2018-11-12,0.0251
2018-11-09,-0.0012
2018-11-08,-0.0557
2018-11-07,-0.1155
2018-11-06,-0.1717
2018-11-05,-0.2151
2018-11-02,-0.2473
2018-11-01,-0.2697
2018-10-31,-0.2866
2018-10-30,-0.2777
2018-10-29,-0.2511
2018-10-26,-0.2141
2018-10-25,-0.2089
2018-10-24,-0.1944
2018-10-23,-0.1541
2018-10-22,-0.1023
2018-10-19,-0.0526
2018-10-18,0.0019
2018-10-17,0.0567
2018-10-16,0.1128
2018-10-15,0.1811
2018-10-12,0.2702
2018-10-11,0.3574
2018-10-10,0.4335
2018-10-09,0.4743
2018-10-08,0.4762
2018-10-05,0.4657
2018-10-04,0.4409
2018-10-03,0.4013
2018-10-02,0.3573
2018-10-01,0.3243
2018-09-28,0.3031
2018-09-27,0.2984
2018-09-26,0.2960
2018-09-25,0.2873
2018-09-24,0.2648
2018-09-21,0.2307
2018-09-20,0.1863
2018-09-19,0.1463
2018-09-18,0.1080
2018-09-17,0.0739
2018-09-14,0.0487
2018-09-13,0.0209
2018-09-12,0.0054
2018-09-11,0.0012
2018-09-10,0.0121
2018-09-07,0.0230
2018-09-06,0.0215
2018-09-05,0.0215
2018-09-04,0.0305
2018-08-31,0.0405
2018-08-30,0.0495
2018-08-29,0.0448
2018-08-28,0.0294
2018-08-27,0.0077
2018-08-24,-0.0182
2018-08-23,-0.0398
2018-08-22,-0.0640
2018-08-21,-0.0955
2018-08-20,-0.1281
2018-08-17,-0.1467
2018-08-16,-0.1480
2018-08-15,-0.1327
2018-08-14,-0.0927
2018-08-13,-0.0598
2018-08-10,-0.0229
2018-08-09,0.0124
2018-08-08,0.0421
2018-08-07,0.0707
2018-08-06,0.1005
2018-08-03,0.1378
2018-08-02,0.1709
2018-08-01,0.1983
2018-07-31,0.2167
2018-07-30,0.2275
2018-07-27,0.2360
2018-07-26,0.2249
2018-07-25,0.2129
2018-07-24,0.1993
2018-07-23,0.1768
2018-07-20,0.1514
2018-07-19,0.1106
2018-07-18,0.0554
2018-07-17,-0.0147
2018-07-16,-0.0841
2018-07-13,-0.1522
2018-07-12,-0.2106
2018-07-11,-0.2607
2018-07-10,-0.3053
2018-07-09,-0.3531
2018-07-06,-0.3818
2018-07-05,-0.3919
2018-07-03,-0.3938
2018-07-02,-0.3891
2018-06-29,-0.3779
2018-06-28,-0.3511
2018-06-27,-0.3059
2018-06-26,-0.2404
2018-06-25,-0.1660
2018-06-22,-0.0847
2018-06-21,-0.0054
2018-06-20,0.0805
2018-06-19,0.1613
2018-06-18,0.2359
2018-06-15,0.2842
2018-06-14,0.3209
2018-06-13,0.3430
2018-06-12,0.3523
2018-06-11,0.3449
2018-06-08,0.3334
2018-06-07,0.3209
2018-06-06,0.3084
2018-06-05,0.2983
2018-06-04,0.3077
2018-06-01,0.3184
2018-05-31,0.3353
2018-05-30,0.3515
2018-05-29,0.3530
2018-05-25,0.3507
2018-05-24,0.3271
2018-05-23,0.2973
2018-05-22,0.2610
2018-05-21,0.2230
2018-05-18,0.1776
2018-05-17,0.1577
2018-05-16,0.1483
2018-05-15,0.1381
2018-05-14,0.1193
2018-05-11,0.0932
2018-05-10,0.0675
2018-05-09,0.0405
2018-05-08,0.0218
2018-05-07,0.0173
2018-05-04,0.0198
2018-05-03,0.0413
2018-05-02,0.0750
2018-05-01,0.1135
2018-04-30,0.1342
2018-04-27,0.1378
2018-04-26,0.1242
2018-04-25,0.1070
2018-04-24,0.0938
2018-04-23,0.0915
2018-04-20,0.0646
2018-04-19,0.0308
2018-04-18,-0.0101
2018-04-17,-0.0507
2018-04-16,-0.0830
2018-04-13,-0.1098
2018-04-12,-0.1397
2018-04-11,-0.1799
2018-04-10,-0.2069
2018-04-09,-0.2411
2018-04-06,-0.2607
2018-04-05,-0.2938
2018-04-04,-0.3369
2018-04-03,-0.3616
2018-04-02,-0.3814
2018-03-29,-0.3826
2018-03-28,-0.3808
2018-03-27,-0.3605
2018-03-26,-0.3386
2018-03-23,-0.3175
2018-03-22,-0.2796
2018-03-21,-0.2457
2018-03-20,-0.2312
2018-03-19,-0.2019
2018-03-16,-0.1510
2018-03-15,-0.0891
2018-03-14,-0.0225
2018-03-13,0.0399
2018-03-12,0.0852
2018-03-09,0.1191
2018-03-08,0.1449
2018-03-07,0.1856
2018-03-06,0.2303
2018-03-05,0.2719
2018-03-02,0.3096
2018-03-01,0.3491
2018-02-28,0.3632
2018-02-27,0.3479
2018-02-26,0.3256
2018-02-23,0.3061
2018-02-22,0.2949
2018-02-21,0.2823
2018-02-20,0.2702
2018-02-16,0.2527
2018-02-15,0.2345
2018-02-14,0.2264
2018-02-13,0.2457
2018-02-12,0.2765
2018-02-09,0.3206
2018-02-08,0.3873
2018-02-07,0.4519
2018-02-06,0.4955
2018-02-05,0.5543
2018-02-02,0.6130
2018-02-01,0.6268
2018-01-31,0.6307
2018-01-30,0.6508
2018-01-29,0.6963
2018-01-26,0.7311
2018-01-25,0.7593
2018-01-24,0.7874
2018-01-23,0.8198
2018-01-22,0.8335
2018-01-19,0.8232
2018-01-18,0.7888
2018-01-17,0.7248
2018-01-16,0.6358
2018-01-12,0.5656
2018-01-11,0.4912
2018-01-10,0.4325
2018-01-09,0.3884
2018-01-08,0.3542
2018-01-05,0.3416
2018-01-04,0.3434
2018-01-03,0.3707
2018-01-02,0.3974
2017-12-29,0.4274
2017-12-28,0.4592
2017-12-27,0.4865
2017-12-26,0.5120
2017-12-22,0.5326
2017-12-21,0.5457
2017-12-20,0.5477
2017-12-19,0.5350
2017-12-18,0.5155
2017-12-15,0.4903
2017-12-14,0.4607
2017-12-13,0.4247
2017-12-12,0.3882
2017-12-11,0.3537
2017-12-08,0.3254
2017-12-07,0.2893
2017-12-06,0.2600
2017-12-05,0.2353
2017-12-04,0.2104
2017-12-01,0.1807
2017-11-30,0.1596
2017-11-29,0.1322
2017-11-28,0.1223
2017-11-27,0.1159
2017-11-24,0.1130
2017-11-22,0.1080
2017-11-21,0.1026
2017-11-20,0.0953
2017-11-17,0.0948
2017-11-16,0.0979
2017-11-15,0.0979
2017-11-14,0.0998
2017-11-13,0.1020
2017-11-10,0.1011
2017-11-09,0.0986
2017-11-08,0.0879
2017-11-07,0.0730
2017-11-06,0.0598
2017-11-03,0.0551
2017-11-02,0.0587
2017-11-01,0.0676
2017-10-31,0.0892
2017-10-30,0.1137
2017-10-27,0.1385
2017-10-26,0.1665
2017-10-25,0.1853
2017-10-24,0.1982
2017-10-23,0.1965
2017-10-20,0.2030
2017-10-19,0.2102
2017-10-18,0.2299
2017-10-17,0.2474
2017-10-16,0.2648
2017-10-13,0.2757
2017-10-12,0.2809
2017-10-11,0.2821
2017-10-10,0.2843
2017-10-09,0.2889
2017-10-06,0.2985
2017-10-05,0.3074
2017-10-04,0.3182
2017-10-03,0.3355
2017-10-02,0.3514
2017-09-29,0.3649
2017-09-28,0.3781
2017-09-27,0.3845
2017-09-26,0.3822
2017-09-25,0.3730
2017-09-22,0.3501
2017-09-21,0.3128
2017-09-20,0.2690
2017-09-19,0.2223
2017-09-18,0.1787
2017-09-15,0.1365
2017-09-14,0.1087
2017-09-13,0.0944
2017-09-12,0.0910
2017-09-11,0.0938
2017-09-08,0.1022
2017-09-07,0.1206
2017-09-06,0.1472
2017-09-05,0.1742
2017-09-01,0.1914
2017-08-31,0.2009
2017-08-30,0.2124
2017-08-29,0.2250
2017-08-28,0.2435
2017-08-25,0.2729
2017-08-24,0.3042
2017-08-23,0.3311
2017-08-22,0.3625
2017-08-21,0.3976
2017-08-18,0.4460
2017-08-17,0.4959
2017-08-16,0.5458
2017-08-15,0.5921
2017-08-14,0.6402
2017-08-11,0.6984
2017-08-10,0.7630
2017-08-09,0.8255
2017-08-08,0.8720
2017-08-07,0.8977
2017-08-04,0.9102
2017-08-03,0.9106
2017-08-02,0.8863
2017-08-01,0.8345
2017-07-31,0.7500
2017-07-28,0.6380
2017-07-27,0.5204
2017-07-26,0.4149
2017-07-25,0.3549
2017-07-24,0.3530
2017-07-21,0.3481
2017-07-20,0.3409
2017-07-19,0.3348
2017-07-18,0.3252
2017-07-17,0.3180
2017-07-14,0.3055
2017-07-13,0.2933
2017-07-12,0.2844
2017-07-11,0.2737
2017-07-10,0.2661
2017-07-07,0.2674
2017-07-06,0.2749
2017-07-05,0.2869
2017-07-03,0.3030
2017-06-30,0.3295
2017-06-29,0.3556
2017-06-28,0.3758
2017-06-27,0.3839
2017-06-26,0.3852
2017-06-23,0.3741
2017-06-22,0.3526
2017-06-21,0.3333
2017-06-20,0.3087
2017-06-19,0.2810
2017-06-16,0.2506
2017-06-15,0.2282
2017-06-14,0.2114
2017-06-13,0.2043
2017-06-12,0.2004
2017-06-09,0.1977
2017-06-08,0.1934
2017-06-07,0.1892
2017-06-06,0.1876
2017-06-05,0.1821
2017-06-02,0.1642
2017-06-01,0.1421
2017-05-31,0.1252
2017-05-30,0.1048
2017-05-26,0.0845
2017-05-25,0.0644
2017-05-24,0.0468
2017-05-23,0.0406
2017-05-22,0.0455
2017-05-19,0.0598
2017-05-18,0.0907
2017-05-17,0.1299
2017-05-16,0.1587
2017-05-15,0.1735
2017-05-12,0.1860
2017-05-11,0.1922
2017-05-10,0.1932
2017-05-09,0.1909
2017-05-08,0.1805
2017-05-05,0.1730
2017-05-04,0.1689
2017-05-03,0.1674
2017-05-02,0.1608
2017-05-01,0.1498
2017-04-28,0.1348
2017-04-27,0.1100
2017-04-26,0.0878
2017-04-25,0.0653
2017-04-24,0.0375
2017-04-21,0.0164
2017-04-20,0.0024
2017-04-19,-0.0067
2017-04-18,-0.0119
2017-04-17,-0.0149
2017-04-13,-0.0168
2017-04-12,-0.0096
2017-04-11,-0.0080
2017-04-10,-0.0141
2017-04-07,-0.0181
2017-04-06,-0.0239
2017-04-05,-0.0243
2017-04-04,-0.0241
2017-04-03,-0.0251
2017-03-31,-0.0182
2017-03-30,-0.0110
2017-03-29,-0.0033
2017-03-28,0.0108
2017-03-27,0.0325
2017-03-24,0.0627
2017-03-23,0.0964
2017-03-22,0.1300
2017-03-21,0.1681
2017-03-20,0.2081
2017-03-17,0.2404
2017-03-16,0.2771
2017-03-15,0.3233
2017-03-14,0.3702
2017-03-13,0.4180
2017-03-10,0.4635
2017-03-09,0.5044
2017-03-08,0.5327
2017-03-07,0.5509
2017-03-06,0.5611
2017-03-03,0.5631
2017-03-02,0.5491
2017-03-01,0.5226
2017-02-28,0.4895
2017-02-27,0.4624
2017-02-24,0.4321
2017-02-23,0.4013
2017-02-22,0.3664
2017-02-21,0.3309
2017-02-17,0.2942
2017-02-16,0.2667
2017-02-15,0.2447
2017-02-14,0.2266
2017-02-13,0.2112
2017-02-10,0.2003
2017-02-09,0.1989
2017-02-08,0.2049
2017-02-07,0.2123
2017-02-06,0.2202
2017-02-03,0.2390
2017-02-02,0.2598
2017-02-01,0.2727
2017-01-31,0.2709
2017-01-30,0.2572
2017-01-27,0.2233
2017-01-26,0.1755
2017-01-25,0.1278
2017-01-24,0.0999
2017-01-23,0.1019
2017-01-20,0.1120
2017-01-19,0.1173
2017-01-18,0.1262
2017-01-17,0.1379
2017-01-13,0.1492
2017-01-12,0.1552
2017-01-11,0.1601
2017-01-10,0.1603
2017-01-09,0.1615
2017-01-06,0.1636
2017-01-05,0.1638
2017-01-04,0.1676
2017-01-03,0.1767
2016-12-30,0.1951
2016-12-29,0.2179
2016-12-28,0.2381
2016-12-27,0.2525
2016-12-23,0.2598
2016-12-22,0.2655
2016-12-21,0.2726
2016-12-20,0.2819
2016-12-19,0.2967
2016-12-16,0.3146
2016-12-15,0.3372
2016-12-14,0.3559
2016-12-13,0.3626
2016-12-12,0.3555
2016-12-09,0.3446
2016-12-08,0.3363
2016-12-07,0.3333
2016-12-06,0.3362
2016-12-05,0.3439
2016-12-02,0.3488
2016-12-01,0.3510
2016-11-30,0.3526
2016-11-29,0.3579
2016-11-28,0.3593
2016-11-25,0.3658
2016-11-23,0.3702
2016-11-22,0.3764
2016-11-21,0.3870
2016-11-18,0.4066
2016-11-17,0.4242
2016-11-16,0.4348
2016-11-15,0.4275
2016-11-14,0.4022
2016-11-11,0.3661
2016-11-10,0.3361
2016-11-09,0.3150
2016-11-08,0.3109
2016-11-07,0.3216
2016-11-04,0.3380
2016-11-03,0.3638
2016-11-02,0.3782
2016-11-01,0.3772
2016-10-31,0.3582
2016-10-28,0.3273
2016-10-27,0.2840
2016-10-26,0.2334
2016-10-25,0.1839
2016-10-24,0.1656
2016-10-21,0.1556
2016-10-20,0.1514
2016-10-19,0.1452
2016-10-18,0.1397
2016-10-17,0.1409
2016-10-14,0.1468
2016-10-13,0.1527
2016-10-12,0.1550
2016-10-11,0.1513
2016-10-10,0.1369
2016-10-07,0.1118
2016-10-06,0.0903
2016-10-05,0.0636
2016-10-04,0.0373
2016-10-03,0.0188
2016-09-30,-0.0024
2016-09-29,-0.0237
2016-09-28,-0.0473
2016-09-27,-0.0776
2016-09-26,-0.1058
2016-09-23,-0.1340
2016-09-22,-0.1653
2016-09-21,-0.1887
2016-09-20,-0.1952
2016-09-19,-0.1828
2016-09-16,-0.1633
2016-09-15,-0.1382
2016-09-14,-0.1152
2016-09-13,-0.0922
2016-09-12,-0.0748
2016-09-09,-0.0622
2016-09-08,-0.0501
2016-09-07,-0.0545
2016-09-06,-0.0528
2016-09-02,-0.0429
2016-09-01,-0.0174
2016-08-31,0.0170
2016-08-30,0.0518
2016-08-29,0.0779
2016-08-26,0.0961
2016-08-25,0.1148
2016-08-24,0.1271
2016-08-23,0.1330
2016-08-22,0.1304
2016-08-19,0.1211
2016-08-18,0.1096
2016-08-17,0.0926
2016-08-16,0.0743
2016-08-15,0.0553
2016-08-12,0.0412
2016-08-11,0.0361
2016-08-10,0.0357
2016-08-09,0.0434
2016-08-08,0.0592
2016-08-05,0.0815
2016-08-04,0.1093
2016-08-03,0.1396
2016-08-02,0.1666
2016-08-01,0.1902
2016-07-29,0.2034
2016-07-28,0.2108
2016-07-27,0.2126
2016-07-26,0.2006
2016-07-25,0.1925
2016-07-22,0.1860
2016-07-21,0.1692
2016-07-20,0.1432
2016-07-19,0.1066
2016-07-18,0.0686
2016-07-15,0.0347
2016-07-14,0.0041
2016-07-13,-0.0239
2016-07-12,-0.0500
2016-07-11,-0.0807
2016-07-08,-0.1097
2016-07-07,-0.1214
2016-07-06,-0.1177
2016-07-05,-0.1124
2016-07-01,-0.1080
2016-06-30,-0.1072
2016-06-29,-0.0911
2016-06-28,-0.0496
2016-06-27,0.0066
2016-06-24,0.0543
2016-06-23,0.0688
2016-06-22,0.0531
2016-06-21,0.0446
2016-06-20,0.0364
2016-06-17,0.0284
2016-06-16,0.0329
2016-06-15,0.0350
2016-06-14,0.0289
2016-06-13,0.0159
2016-06-10,-0.0045
2016-06-09,-0.0396
2016-06-08,-0.0860
2016-06-07,-0.1292
2016-06-06,-0.1617
2016-06-03,-0.1802
2016-06-02,-0.1722
2016-06-01,-0.1571
2016-05-31,-0.1379
2016-05-27,-0.1196
2016-05-26,-0.1091
2016-05-25,-0.0904
2016-05-24,-0.0600
2016-05-23,-0.0178
2016-05-20,0.0272
2016-05-19,0.0709
2016-05-18,0.1040
2016-05-17,0.1186
2016-05-16,0.1228
2016-05-13,0.1215
2016-05-12,0.1251
2016-05-11,0.1214
2016-05-10,0.1258
2016-05-09,0.1336
2016-05-06,0.1532
2016-05-05,0.1708
2016-05-04,0.1933
2016-05-03,0.2131
2016-05-02,0.2167
2016-04-29,0.2061
2016-04-28,0.1862
2016-04-27,0.1618
2016-04-26,0.1351
2016-04-25,0.1297
2016-04-22,0.1332
2016-04-21,0.1327
2016-04-20,0.1289
2016-04-19,0.1185
2016-04-18,0.0977
2016-04-15,0.0807
2016-04-14,0.0684
2016-04-13,0.0603
2016-04-12,0.0596
2016-04-11,0.0756
2016-04-08,0.1061
2016-04-07,0.1455
2016-04-06,0.1961
2016-04-05,0.2529
2016-04-04,0.3223
2016-04-01,0.3986
2016-03-31,0.4726
2016-03-30,0.5400
2016-03-29,0.5892
2016-03-28,0.6170
2016-03-24,0.6278
2016-03-23,0.6162
2016-03-22,0.5797
2016-03-21,0.5177
2016-03-18,0.4468
2016-03-17,0.3848
2016-03-16,0.3376
2016-03-15,0.3001
2016-03-14,0.2615
2016-03-11,0.2199
2016-03-10,0.1822
2016-03-09,0.1445
2016-03-08,0.0995
2016-03-07,0.0491
2016-03-04,-0.0066
2016-03-03,-0.0571
2016-03-02,-0.1073
2016-03-01,-0.1632
2016-02-29,-0.2216
2016-02-26,-0.2740
2016-02-25,-0.3263
2016-02-24,-0.3736
2016-02-23,-0.4202
2016-02-22,-0.4736
2016-02-19,-0.5237
2016-02-18,-0.5606
2016-02-17,-0.5940
2016-02-16,-0.6004
2016-02-12,-0.5744
2016-02-11,-0.5329
2016-02-10,-0.5102
2016-02-09,-0.5313
2016-02-08,-0.5643
2016-02-05,-0.6070
2016-02-04,-0.6614
2016-02-03,-0.7088
2016-02-02,-0.7347
2016-02-01,-0.7401
2016-01-29,-0.7509
2016-01-28,-0.7443
2016-01-27,-0.7264
2016-01-26,-0.7150
2016-01-25,-0.7352
2016-01-22,-0.7254
2016-01-21,-0.7021
2016-01-20,-0.6605
2016-01-19,-0.6083
2016-01-15,-0.5609
2016-01-14,-0.5045
2016-01-13,-0.4492
2016-01-12,-0.3818
2016-01-11,-0.3153
2016-01-08,-0.2352
2016-01-07,-0.1591
2016-01-06,-0.1055
2016-01-05,-0.0803
2016-01-04,-0.0677
2015-12-31,-0.0641
2015-12-30,-0.0823
2015-12-29,-0.1074
2015-12-28,-0.1280
2015-12-24,-0.1316
2015-12-23,-0.1259
2015-12-22,-0.1135
2015-12-21,-0.0881
2015-12-18,-0.0567
2015-12-17,-0.0314
2015-12-16,-0.0318
2015-12-15,-0.0343
2015-12-14,-0.0219
2015-12-11,0.0039
2015-12-10,0.0231
2015-12-09,0.0396
2015-12-08,0.0622
2015-12-07,0.0764
2015-12-04,0.0793
2015-12-03,0.0879
2015-12-02,0.1068
2015-12-01,0.1203
2015-11-30,0.1336
2015-11-27,0.1515
2015-11-25,0.1593
2015-11-24,0.1601
2015-11-23,0.1536
2015-11-20,0.1456
2015-11-19,0.1357
2015-11-18,0.1337
2015-11-17,0.1465
2015-11-16,0.1790
2015-11-13,0.2269
2015-11-12,0.2848
2015-11-11,0.3400
2015-11-10,0.3839
2015-11-09,0.4227
2015-11-06,0.4513
2015-11-05,0.4674
2015-11-04,0.4785
2015-11-03,0.4842
2015-11-02,0.4863
2015-10-30,0.4791
2015-10-29,0.4640
2015-10-28,0.4399
2015-10-27,0.4016
2015-10-26,0.3544
2015-10-23,0.3082
2015-10-22,0.2614
2015-10-21,0.2251
2015-10-20,0.2138
2015-10-19,0.2111
2015-10-16,0.2082
2015-10-15,0.2039
2015-10-14,0.1934
2015-10-13,0.1738
2015-10-12,0.1168
2015-10-09,0.0526
2015-10-08,-0.0098
2015-10-07,-0.0663
2015-10-06,-0.1085
2015-10-05,-0.1354
2015-10-02,-0.1510
2015-10-01,-0.1503
2015-09-30,-0.1335
2015-09-29,-0.1077
2015-09-28,-0.0682
2015-09-25,-0.0289
2015-09-24,-0.0021
2015-09-23,0.0209
2015-09-22,0.0231
2015-09-21,0.0027
2015-09-18,-0.0362
2015-09-17,-0.0863
2015-09-16,-0.1485
2015-09-15,-0.2126
2015-09-14,-0.2738
2015-09-11,-0.3299
2015-09-10,-0.3860
2015-09-09,-0.4351
2015-09-08,-0.4773
2015-09-04,-0.5122
2015-09-03,-0.5246
2015-09-02,-0.5317
2015-09-01,-0.5241
2015-08-31,-0.4992
2015-08-28,-0.4771
2015-08-27,-0.4432
2015-08-26,-0.3785
2015-08-25,-0.2826
2015-08-24,-0.1680
2015-08-21,-0.0687
2015-08-20,-0.0014
2015-08-19,0.0308
2015-08-18,0.0342
2015-08-17,0.0284
2015-08-14,0.0217
2015-08-13,0.0133
2015-08-12,0.0084
2015-08-11,0.0087
2015-08-10,0.0003
2015-08-07,-0.0102
2015-08-06,-0.0089
2015-08-05,-0.0128
2015-08-04,-0.0148
2015-08-03,-0.0048
2015-07-31,0.0080
2015-07-30,0.0249
2015-07-29,0.0502
2015-07-28,0.0785
2015-07-27,0.1167
2015-07-24,0.1503
2015-07-23,0.1651
2015-07-22,0.1681
2015-07-21,0.1662
2015-07-20,0.1606
2015-07-17,0.1394
2015-07-16,0.1084
2015-07-15,0.0668
2015-07-14,0.0265
2015-07-13,-0.0164
2015-07-10,-0.0502
2015-07-09,-0.0712
2015-07-08,-0.0824
2015-07-07,-0.0876
2015-07-06,-0.0887
2015-07-02,-0.0739
2015-07-01,-0.0534
2015-06-30,-0.0289
2015-06-29,0.0024
2015-06-26,0.0253
2015-06-25,0.0296
2015-06-24,0.0281
2015-06-23,0.0163
2015-06-22,-0.0077
2015-06-19,-0.0392
2015-06-18,-0.0696
2015-06-17,-0.0980
2015-06-16,-0.1170
2015-06-15,-0.1320
2015-06-12,-0.1470
2015-06-11,-0.1613
2015-06-10,-0.1699
2015-06-09,-0.1674
2015-06-08,-0.1570
2015-06-05,-0.1471
2015-06-04,-0.1373
2015-06-03,-0.1301
2015-06-02,-0.1269
2015-06-01,-0.1128
2015-05-29,-0.0871
2015-05-28,-0.0601
2015-05-27,-0.0417
2015-05-26,-0.0289
2015-05-22,-0.0235
2015-05-21,-0.0344
2015-05-20,-0.0586
2015-05-19,-0.0844
2015-05-18,-0.1166
2015-05-15,-0.1517
2015-05-14,-0.1902
2015-05-13,-0.2294
2015-05-12,-0.2576
2015-05-11,-0.2814
2015-05-08,-0.2977
2015-05-07,-0.2976
2015-05-06,-0.2741
2015-05-05,-0.2440
2015-05-04,-0.2127
2015-05-01,-0.1795
2015-04-30,-0.1424
2015-04-29,-0.1010
2015-04-28,-0.0693
2015-04-27,-0.0411
2015-04-24,-0.0145
2015-04-23,0.0066
2015-04-22,0.0184
2015-04-21,0.0221
2015-04-20,0.0201
2015-04-17,0.0238
2015-04-16,0.0327
2015-04-15,0.0277
2015-04-14,0.0157
2015-04-13,-0.0036
2015-04-10,-0.0273
2015-04-09,-0.0551
2015-04-08,-0.0778
2015-04-07,-0.0955
2015-04-06,-0.1025
2015-04-02,-0.0972
2015-04-01,-0.0817
2015-03-31,-0.0630
2015-03-30,-0.0466
2015-03-27,-0.0277
2015-03-26,0.0114
2015-03-25,0.0531
2015-03-24,0.0883
2015-03-23,0.1067
2015-03-20,0.1174
2015-03-19,0.1216
2015-03-18,0.1267
2015-03-17,0.1312
2015-03-16,0.1472
2015-03-13,0.1740
2015-03-12,0.2123
2015-03-11,0.2517
2015-03-10,0.2927
2015-03-09,0.3265
2015-03-06,0.3539
2015-03-05,0.3859
2015-03-04,0.4129
2015-03-03,0.4410
2015-03-02,0.4701
2015-02-27,0.5107
2015-02-26,0.5579
2015-02-25,0.5928
2015-02-24,0.6121
2015-02-23,0.6162
2015-02-20,0.6091
2015-02-19,0.5926
2015-02-18,0.5973
2015-02-17,0.6116
2015-02-13,0.6279
2015-02-12,0.6428
2015-02-11,0.6582
2015-02-10,0.6666
2015-02-09,0.6671
2015-02-06,0.6542
2015-02-05,0.6231
2015-02-04,0.5748
2015-02-03,0.5156
2015-02-02,0.4418
2015-01-30,0.3611
2015-01-29,0.2774
2015-01-28,0.1992
2015-01-27,0.1678
2015-01-26,0.1610
2015-01-23,0.1419
2015-01-22,0.1184
2015-01-21,0.0971
2015-01-20,0.0933
2015-01-16,0.0956
2015-01-15,0.0999
2015-01-14,0.1044
2015-01-13,0.1041
2015-01-12,0.0984
2015-01-09,0.0916
2015-01-08,0.0824
2015-01-07,0.0770
2015-01-06,0.0826
2015-01-05,0.0888
2015-01-02,0.0789
2014-12-31,0.0552
2014-12-30,0.0187
2014-12-29,-0.0345
2014-12-26,-0.0934
2014-12-24,-0.1500
2014-12-23,-0.2000
2014-12-22,-0.2352
2014-12-19,-0.2503
2014-12-18,-0.2449
2014-12-17,-0.2225
2014-12-16,-0.1799
2014-12-15,-0.1148
2014-12-12,-0.0274
2014-12-11,0.0675
2014-12-10,0.1500
2014-12-09,0.2192
2014-12-08,0.2654
2014-12-05,0.3067
2014-12-04,0.3406
2014-12-03,0.3752
2014-12-02,0.4016
2014-12-01,0.4184
2014-11-28,0.4219
2014-11-26,0.4061
2014-11-25,0.3795
2014-11-24,0.3457
2014-11-21,0.3091
2014-11-20,0.2759
2014-11-19,0.2416
2014-11-18,0.2049
2014-11-17,0.1717
2014-11-14,0.1443
2014-11-13,0.1138
2014-11-12,0.0885
2014-11-11,0.0750
2014-11-10,0.0624
2014-11-07,0.0500
2014-11-06,0.0341
2014-11-05,0.0132
2014-11-04,-0.0119
2014-11-03,-0.0438
2014-10-31,-0.0752
2014-10-30,-0.0994
2014-10-29,-0.1175
2014-10-28,-0.1325
2014-10-27,-0.1472
2014-10-24,-0.1557
2014-10-23,-0.1664
2014-10-22,-0.1800
2014-10-21,-0.2005
2014-10-20,-0.2372
2014-10-17,-0.2502
2014-10-16,-0.2455
2014-10-15,-0.2211
2014-10-14,-0.1931
2014-10-13,-0.1660
2014-10-10,-0.1285
2014-10-09,-0.0956
2014-10-08,-0.0687
2014-10-07,-0.0468
2014-10-06,-0.0193
2014-10-03,-0.0005
2014-10-02,0.0243
2014-10-01,0.0571
2014-09-30,0.0808
2014-09-29,0.0888
2014-09-26,0.0913
2014-09-25,0.0961
2014-09-24,0.1049
2014-09-23,0.1070
2014-09-22,0.1103
2014-09-19,0.1061
2014-09-18,0.1007
2014-09-17,0.1014
2014-09-16,0.1079
2014-09-15,0.1178
2014-09-12,0.1297
2014-09-11,0.1358
2014-09-10,0.1373
2014-09-09,0.1379
2014-09-08,0.1431
2014-09-05,0.1577
2014-09-04,0.1865
2014-09-03,0.2094
2014-09-02,0.2269
2014-08-29,0.2379
2014-08-28,0.2338
2014-08-27,0.2169
2014-08-26,0.1849
2014-08-25,0.1426
2014-08-22,0.0939
2014-08-21,0.0407
2014-08-20,-0.0188
2014-08-19,-0.0793
2014-08-18,-0.1337
2014-08-15,-0.1850
2014-08-14,-0.2293
