Dates,BBANDS Values
2018-11-30,229.0181
2018-11-29,208.2832
2018-11-28,187.5483
2018-11-27,229.3330
2018-11-26,208.5802
2018-11-23,187.8274
2018-11-21,229.6303
2018-11-20,208.8454
2018-11-19,188.0605
2018-11-16,229.9653
2018-11-15,209.1118
2018-11-14,188.2583
2018-11-13,230.2822
2018-11-12,209.3300
2018-11-09,188.3778
2018-11-08,230.6129
2018-11-07,209.6154
2018-11-06,188.6179
2018-11-05,231.1777
2018-11-02,209.9666
2018-11-01,188.7555
2018-10-31,231.8161
2018-10-30,210.4042
2018-10-29,188.9923
2018-10-26,232.5860
2018-10-25,210.9428
2018-10-24,189.2996
2018-10-23,232.7926
2018-10-22,211.7010
2018-10-19,190.6094
2018-10-18,233.1481
2018-10-17,212.3780
2018-10-16,191.6079
2018-10-15,233.1858
2018-10-12,213.0620
2018-10-11,192.9382
2018-10-10,233.3667
2018-10-09,213.6418
2018-10-08,193.9169
2018-10-05,233.4352
2018-10-04,214.2076
2018-10-03,194.9800
2018-10-02,233.6719
2018-10-01,214.7796
2018-09-28,195.8873
2018-09-27,233.8158
2018-09-26,215.0772
2018-09-25,196.3386
2018-09-24,234.2632
2018-09-21,215.4332
2018-09-20,196.6032
2018-09-19,234.3861
2018-09-18,215.5808
2018-09-17,196.7755
2018-09-14,234.7422
2018-09-13,215.8874
2018-09-12,197.0326
2018-09-11,234.8933
2018-09-10,216.1976
2018-09-07,197.5019
2018-09-06,234.6928
2018-09-05,216.6498
2018-09-04,198.6068
2018-08-31,234.5181
2018-08-30,216.9418
2018-08-29,199.3655
2018-08-28,233.0905
2018-08-27,217.3482
2018-08-24,201.6059
2018-08-23,232.4848
2018-08-22,217.5812
2018-08-21,202.6776
2018-08-20,231.8090
2018-08-17,217.8784
2018-08-16,203.9478
2018-08-15,231.1033
2018-08-14,218.1614
2018-08-13,205.2195
2018-08-10,231.0456
2018-08-09,218.2338
2018-08-08,205.4220
2018-08-07,230.9733
2018-08-06,218.2826
2018-08-03,205.5919
2018-08-02,230.8864
2018-08-01,218.3742
2018-07-31,205.8620
2018-07-30,230.9588
2018-07-27,218.2976
2018-07-26,205.6364
2018-07-25,230.4866
2018-07-24,218.0314
2018-07-23,205.5762
2018-07-20,230.0715
2018-07-19,217.7266
2018-07-18,205.3817
2018-07-17,229.6585
2018-07-16,217.4954
2018-07-13,205.3323
2018-07-12,228.5181
2018-07-11,217.1970
2018-07-10,205.8759
2018-07-09,228.5121
2018-07-06,217.1944
2018-07-05,205.8767
2018-07-03,228.4729
2018-07-02,217.1692
2018-06-29,205.8655
2018-06-28,228.5058
2018-06-27,217.1892
2018-06-26,205.8726
2018-06-25,228.3973
2018-06-22,217.1266
2018-06-21,205.8559
2018-06-20,228.3450
2018-06-19,217.1080
2018-06-18,205.8710
2018-06-15,227.9885
2018-06-14,216.9488
2018-06-13,205.9091
2018-06-12,228.1486
2018-06-11,217.1088
2018-06-08,206.0690
2018-06-07,228.3222
2018-06-06,217.2698
2018-06-05,206.2174
2018-06-04,228.3946
2018-06-01,217.4024
2018-05-31,206.4102
2018-05-30,228.4085
2018-05-29,217.3642
2018-05-25,206.3199
2018-05-24,228.2165
2018-05-23,217.4668
2018-05-22,206.7171
2018-05-21,228.0892
2018-05-18,217.6898
2018-05-17,207.2904
2018-05-16,227.9809
2018-05-15,218.0020
2018-05-14,208.0231
2018-05-11,228.5555
2018-05-10,218.3870
2018-05-09,208.2185
2018-05-08,229.8136
2018-05-07,218.8188
2018-05-04,207.8240
2018-05-03,231.4523
2018-05-02,219.3230
2018-05-01,207.1937
2018-04-30,233.1173
2018-04-27,219.8260
2018-04-26,206.5347
2018-04-25,234.1945
2018-04-24,220.2182
2018-04-23,206.2419
2018-04-20,234.8651
2018-04-19,220.5442
2018-04-18,206.2233
2018-04-17,235.4274
2018-04-16,220.8312
2018-04-13,206.2350
2018-04-12,235.8632
2018-04-11,221.0892
2018-04-10,206.3152
2018-04-09,236.0894
2018-04-06,221.2730
2018-04-05,206.4566
2018-04-04,236.3961
2018-04-03,221.4192
2018-04-02,206.4423
2018-03-29,236.4600
2018-03-28,221.4546
2018-03-27,206.4492
2018-03-26,236.4614
2018-03-23,221.4552
2018-03-22,206.4490
2018-03-21,236.7744
2018-03-20,221.5600
2018-03-19,206.3456
2018-03-16,237.0733
2018-03-15,221.6618
2018-03-14,206.2503
2018-03-13,236.9907
2018-03-12,221.6074
2018-03-09,206.2241
2018-03-08,237.0454
2018-03-07,221.6360
2018-03-06,206.2266
2018-03-05,236.9877
2018-03-02,221.5906
2018-03-01,206.1935
2018-02-28,236.8345
2018-02-27,221.4880
2018-02-26,206.1415
2018-02-23,236.8828
2018-02-22,221.5400
2018-02-21,206.1972
2018-02-20,236.7273
2018-02-16,221.3758
2018-02-15,206.0243
2018-02-14,237.0002
2018-02-13,221.1474
2018-02-12,205.2946
2018-02-09,236.8761
2018-02-08,221.0190
2018-02-07,205.1619
2018-02-06,236.9107
2018-02-05,221.0464
2018-02-02,205.1821
2018-02-01,237.0064
2018-01-31,221.1134
2018-01-30,205.2204
2018-01-29,237.3076
2018-01-26,221.3378
2018-01-25,205.3680
2018-01-24,238.1643
2018-01-23,221.9334
2018-01-22,205.7025
2018-01-19,239.1053
2018-01-18,222.5352
2018-01-17,205.9651
2018-01-16,239.8309
2018-01-12,223.0034
2018-01-11,206.1759
2018-01-10,240.1452
2018-01-09,223.3718
2018-01-08,206.5984
2018-01-05,240.7489
2018-01-04,223.8102
2018-01-03,206.8715
2018-01-02,241.2586
2017-12-29,224.3124
2017-12-28,207.3662
2017-12-27,242.0637
2017-12-26,224.8174
2017-12-22,207.5711
2017-12-21,242.6245
2017-12-20,225.4026
2017-12-19,208.1807
2017-12-18,242.9826
2017-12-15,225.8390
2017-12-14,208.6954
2017-12-13,243.4934
2017-12-12,226.4106
2017-12-11,209.3278
2017-12-08,244.8900
2017-12-07,227.0934
2017-12-06,209.2968
2017-12-05,246.5234
2017-12-04,227.7414
2017-12-01,208.9594
2017-11-30,247.3836
2017-11-29,228.1962
2017-11-28,209.0088
2017-11-27,248.1622
2017-11-24,228.7094
2017-11-22,209.2566
2017-11-21,249.0373
2017-11-20,229.2250
2017-11-17,209.4127
2017-11-16,249.2781
2017-11-15,229.6188
2017-11-14,209.9595
2017-11-13,249.6766
2017-11-10,229.9682
2017-11-09,210.2598
2017-11-08,250.1039
2017-11-07,230.4836
2017-11-06,210.8633
2017-11-03,250.9284
2017-11-02,230.9938
2017-11-01,211.0592
2017-10-31,251.5971
2017-10-30,231.4680
2017-10-27,211.3389
2017-10-26,252.3305
2017-10-25,232.0256
2017-10-24,211.7207
2017-10-23,252.7783
2017-10-20,232.7390
2017-10-19,212.6997
2017-10-18,253.0634
2017-10-17,233.4570
2017-10-16,213.8506
2017-10-13,254.0238
2017-10-12,234.1322
2017-10-11,214.2406
2017-10-10,254.9969
2017-10-09,234.7410
2017-10-06,214.4851
2017-10-05,255.7848
2017-10-04,235.1582
2017-10-03,214.5316
2017-10-02,256.5326
2017-09-29,235.4754
2017-09-28,214.4182
2017-09-27,257.6141
2017-09-26,235.8242
2017-09-25,214.0343
2017-09-22,258.5332
2017-09-21,236.1290
2017-09-20,213.7248
2017-09-19,258.9641
2017-09-18,236.3538
2017-09-15,213.7435
2017-09-14,259.6530
2017-09-13,236.7224
2017-09-12,213.7918
2017-09-11,259.8372
2017-09-08,236.9232
2017-09-07,214.0092
2017-09-06,259.9894
2017-09-05,237.1392
2017-09-01,214.2890
2017-08-31,260.0074
2017-08-30,237.3554
2017-08-29,214.7034
2017-08-28,260.0113
2017-08-25,237.4700
2017-08-24,214.9287
2017-08-23,259.9672
2017-08-22,237.5162
2017-08-21,215.0652
2017-08-18,260.0142
2017-08-17,237.4750
2017-08-16,214.9358
2017-08-15,260.0459
2017-08-14,237.3934
2017-08-11,214.7409
2017-08-10,260.0701
2017-08-09,237.3216
2017-08-08,214.5731
2017-08-07,259.9306
2017-08-04,237.4456
2017-08-03,214.9606
2017-08-02,260.0163
2017-08-01,237.3814
2017-07-31,214.7465
2017-07-28,260.0439
2017-07-27,237.3666
2017-07-26,214.6893
2017-07-25,259.8460
2017-07-24,237.5268
2017-07-21,215.2076
2017-07-20,259.6822
2017-07-19,237.7346
2017-07-18,215.7870
2017-07-17,259.2592
2017-07-14,238.1010
2017-07-13,216.9428
2017-07-12,257.9199
2017-07-11,238.5574
2017-07-10,219.1949
2017-07-07,257.4391
2017-07-06,238.7662
2017-07-05,220.0933
2017-07-03,257.1523
2017-06-30,238.9836
2017-06-29,220.8149
2017-06-28,256.9233
2017-06-27,239.1984
2017-06-26,221.4735
2017-06-23,256.8234
2017-06-22,239.3206
2017-06-21,221.8178
2017-06-20,256.7998
2017-06-19,239.2736
2017-06-16,221.7474
2017-06-15,256.7493
2017-06-14,239.1910
2017-06-13,221.6327
2017-06-12,256.8730
2017-06-09,239.3050
2017-06-08,221.7370
2017-06-07,256.9430
2017-06-06,239.4982
2017-06-05,222.0534
2017-06-02,256.9645
2017-06-01,239.5430
2017-05-31,222.1215
2017-05-30,256.9608
2017-05-26,239.4960
2017-05-25,222.0312
2017-05-24,256.9131
2017-05-23,239.4198
2017-05-22,221.9265
2017-05-19,256.8672
2017-05-18,239.3098
2017-05-17,221.7524
2017-05-16,257.0565
2017-05-15,239.4776
2017-05-12,221.8987
2017-05-11,257.3888
2017-05-10,239.6420
2017-05-09,221.8952
2017-05-08,257.5669
2017-05-05,239.6966
2017-05-04,221.8263
2017-05-03,257.7020
2017-05-02,239.7338
2017-05-01,221.7656
2017-04-28,258.2632
2017-04-27,239.9278
2017-04-26,221.5924
2017-04-25,258.5442
2017-04-24,240.0426
2017-04-21,221.5410
2017-04-20,258.9504
2017-04-19,240.1842
2017-04-18,221.4180
2017-04-17,259.7319
2017-04-13,240.5362
2017-04-12,221.3405
2017-04-11,260.2881
2017-04-10,240.8034
2017-04-07,221.3187
2017-04-06,260.9543
2017-04-05,241.0614
2017-04-04,221.1685
2017-04-03,261.8081
2017-03-31,241.3178
2017-03-30,220.8275
2017-03-29,262.1968
2017-03-28,241.4742
2017-03-27,220.7516
2017-03-24,262.6154
2017-03-23,241.6230
2017-03-22,220.6306
2017-03-21,262.8075
2017-03-20,241.6964
2017-03-17,220.5853
2017-03-16,262.9272
2017-03-15,241.7456
2017-03-14,220.5640
2017-03-13,262.5553
2017-03-10,241.5878
2017-03-09,220.6203
2017-03-08,262.2700
2017-03-07,241.4784
2017-03-06,220.6868
2017-03-03,261.9241
2017-03-02,241.2648
2017-03-01,220.6055
2017-02-28,261.5801
2017-02-27,241.0834
2017-02-24,220.5867
2017-02-23,261.2790
2017-02-22,240.9956
2017-02-21,220.7122
2017-02-17,261.3620
2017-02-16,241.0174
2017-02-15,220.6728
2017-02-14,261.9104
2017-02-13,241.1982
2017-02-10,220.4860
2017-02-09,262.9413
2017-02-08,241.4560
2017-02-07,219.9707
2017-02-06,263.5604
2017-02-03,241.7328
2017-02-02,219.9052
2017-02-01,265.0573
2017-01-31,242.2306
2017-01-30,219.4039
2017-01-27,266.8605
2017-01-26,242.8656
2017-01-25,218.8707
2017-01-24,267.2254
2017-01-23,243.2092
2017-01-20,219.1930
2017-01-19,267.1697
2017-01-18,243.5630
2017-01-17,219.9563
2017-01-13,266.9531
2017-01-12,243.6868
2017-01-11,220.4205
2017-01-10,267.0979
2017-01-09,243.6164
2017-01-06,220.1349
2017-01-05,267.2923
2017-01-04,243.5212
2017-01-03,219.7501
2016-12-30,267.4299
2016-12-29,243.4460
2016-12-28,219.4621
2016-12-27,267.1921
2016-12-23,243.5644
2016-12-22,219.9367
2016-12-21,267.0658
2016-12-20,243.6116
2016-12-19,220.1574
2016-12-16,267.2339
2016-12-15,243.5218
2016-12-14,219.8097
2016-12-13,268.2436
2016-12-12,243.1034
2016-12-09,217.9632
2016-12-08,268.8691
2016-12-07,242.7230
2016-12-06,216.5769
2016-12-05,268.8786
2016-12-02,242.7136
2016-12-01,216.5486
2016-11-30,269.6353
2016-11-29,242.3924
2016-11-28,215.1495
2016-11-25,270.3503
2016-11-23,241.9774
2016-11-22,213.6045
2016-11-21,270.7586
2016-11-18,241.6230
2016-11-17,212.4874
2016-11-16,271.6255
2016-11-15,241.1064
2016-11-14,210.5873
2016-11-11,272.0187
2016-11-10,240.6980
2016-11-09,209.3773
2016-11-08,272.3090
2016-11-07,240.3324
2016-11-04,208.3558
2016-11-03,272.7098
2016-11-02,239.7026
2016-11-01,206.6954
2016-10-31,273.0752
2016-10-28,239.0870
2016-10-27,205.0988
2016-10-26,273.3871
2016-10-25,238.5578
2016-10-24,203.7285
2016-10-21,273.5997
2016-10-20,238.1736
2016-10-19,202.7475
2016-10-18,273.8701
2016-10-17,237.6942
2016-10-14,201.5183
2016-10-13,274.2852
2016-10-12,237.1716
2016-10-11,200.0580
2016-10-10,274.2908
2016-10-07,236.5014
2016-10-06,198.7120
2016-10-05,274.1858
2016-10-04,235.6856
2016-10-03,197.1854
2016-09-30,274.1256
2016-09-29,234.6822
2016-09-28,195.2388
2016-09-27,274.1233
2016-09-26,233.5504
2016-09-23,192.9775
2016-09-22,274.0030
2016-09-21,232.3688
2016-09-20,190.7346
2016-09-19,273.7998
2016-09-16,231.3230
2016-09-15,188.8462
2016-09-14,273.4541
2016-09-13,230.1564
2016-09-12,186.8587
2016-09-09,272.5058
2016-09-08,229.0986
2016-09-07,185.6914
2016-09-06,271.5791
2016-09-02,228.1142
2016-09-01,184.6493
2016-08-31,270.3299
2016-08-30,227.1276
2016-08-29,183.9253
2016-08-26,268.6340
2016-08-25,226.0886
2016-08-24,183.5432
2016-08-23,267.2909
2016-08-22,225.2584
2016-08-19,183.2259
2016-08-18,265.7439
2016-08-17,224.3782
2016-08-16,183.0125
2016-08-15,264.3950
2016-08-12,223.4244
2016-08-11,182.4538
2016-08-10,263.0081
2016-08-09,222.6122
2016-08-08,182.2163
2016-08-05,261.9701
2016-08-04,221.8590
2016-08-03,181.7479
2016-08-02,260.7020
2016-08-01,221.0834
2016-07-29,181.4648
2016-07-28,259.9049
2016-07-27,220.4344
2016-07-26,180.9639
2016-07-25,258.9298
2016-07-22,219.8074
2016-07-21,180.6850
2016-07-20,257.1582
2016-07-19,219.0370
2016-07-18,180.9158
2016-07-15,254.8415
2016-07-14,218.1412
2016-07-13,181.4409
2016-07-12,252.3541
2016-07-11,217.2526
2016-07-08,182.1511
2016-07-07,248.7661
2016-07-06,216.0352
2016-07-05,183.3043
2016-07-01,245.9716
2016-06-30,215.2122
2016-06-29,184.4528
2016-06-28,241.4197
2016-06-27,214.2330
2016-06-24,187.0463
2016-06-23,235.3854
2016-06-22,213.1742
2016-06-21,190.9630
2016-06-20,231.7267
2016-06-17,212.4560
2016-06-16,193.1853
2016-06-15,228.7843
2016-06-14,211.8922
2016-06-13,195.0001
2016-06-10,227.8598
2016-06-09,211.6738
2016-06-08,195.4878
2016-06-07,227.4989
2016-06-06,211.5688
2016-06-03,195.6387
2016-06-02,227.2284
2016-06-01,211.4906
2016-05-31,195.7528
2016-05-27,226.8548
2016-05-26,211.3914
2016-05-25,195.9280
2016-05-24,226.1852
2016-05-23,211.2450
2016-05-20,196.3048
2016-05-19,226.4320
2016-05-18,211.2996
2016-05-17,196.1672
2016-05-16,226.9498
2016-05-13,211.4018
2016-05-12,195.8538
2016-05-11,228.0124
2016-05-10,211.7340
2016-05-09,195.4556
2016-05-06,229.0575
2016-05-05,212.0116
2016-05-04,194.9657
2016-05-03,229.6264
2016-05-02,212.1134
2016-04-29,194.6004
2016-04-28,230.8942
2016-04-27,212.5122
2016-04-26,194.1302
2016-04-25,232.5639
2016-04-22,212.9860
2016-04-21,193.4081
2016-04-20,234.1783
2016-04-19,213.4000
2016-04-18,192.6217
2016-04-15,235.3017
2016-04-14,213.8846
2016-04-13,192.4675
2016-04-12,236.7060
2016-04-11,214.3182
2016-04-08,191.9304
2016-04-07,236.9850
2016-04-06,214.4516
2016-04-05,191.9182
2016-04-04,237.0078
2016-04-01,214.4922
2016-03-31,191.9766
2016-03-30,237.0081
2016-03-29,214.4932
2016-03-28,191.9783
2016-03-24,237.0944
2016-03-23,214.5848
2016-03-22,192.0752
2016-03-21,237.1597
2016-03-18,214.6346
2016-03-17,192.1095
2016-03-16,237.3026
2016-03-15,214.7654
2016-03-14,192.2282
2016-03-11,237.3097
2016-03-10,214.8374
2016-03-09,192.3651
2016-03-08,237.4627
2016-03-07,214.6170
2016-03-04,191.7713
2016-03-03,237.4768
2016-03-02,214.5826
2016-03-01,191.6884
2016-02-29,237.4208
2016-02-26,214.6298
2016-02-25,191.8388
2016-02-24,237.1073
2016-02-23,214.9140
2016-02-22,192.7207
2016-02-19,236.7716
2016-02-18,215.0782
2016-02-17,193.3848
2016-02-16,237.4043
2016-02-12,214.8758
2016-02-11,192.3473
2016-02-10,238.7939
2016-02-09,214.5296
2016-02-08,190.2653
2016-02-05,239.8133
2016-02-04,214.1314
2016-02-03,188.4495
2016-02-02,240.3279
2016-02-01,213.8380
2016-01-29,187.3481
2016-01-28,241.4255
2016-01-27,213.3084
2016-01-26,185.1913
2016-01-25,244.4222
2016-01-22,212.3150
2016-01-21,180.2078
2016-01-20,246.8658
2016-01-19,211.2278
2016-01-15,175.5898
2016-01-14,249.3986
2016-01-13,210.0462
2016-01-12,170.6938
2016-01-11,251.4159
2016-01-08,209.0328
2016-01-07,166.6497
2016-01-06,253.4401
2016-01-05,207.8066
2016-01-04,162.1731
2015-12-31,255.5176
2015-12-30,206.5502
2015-12-29,157.5828
2015-12-28,256.9549
2015-12-24,205.3478
2015-12-23,153.7407
2015-12-22,258.2066
2015-12-21,204.1748
2015-12-18,150.1430
2015-12-17,258.7916
2015-12-16,203.0816
2015-12-15,147.3716
2015-12-14,258.9184
2015-12-11,202.0440
2015-12-10,145.1696
2015-12-09,258.8024
2015-12-08,201.1706
2015-12-07,143.5388
2015-12-04,258.5621
2015-12-03,200.3194
2015-12-02,142.0767
2015-12-01,258.6664
2015-11-30,199.5422
2015-11-27,140.4180
2015-11-25,258.2613
2015-11-24,198.6058
2015-11-23,138.9503
2015-11-20,257.6821
2015-11-19,197.6146
2015-11-18,137.5471
2015-11-17,257.0499
2015-11-16,196.6366
2015-11-13,136.2233
2015-11-12,256.4203
2015-11-11,195.5996
2015-11-10,134.7789
2015-11-09,255.6862
2015-11-06,194.5214
2015-11-05,133.3566
2015-11-04,254.7629
2015-11-03,193.3704
2015-11-02,131.9779
2015-10-30,253.7203
2015-10-29,192.3418
2015-10-28,130.9633
2015-10-27,252.5791
2015-10-26,191.3022
2015-10-23,130.0253
2015-10-22,251.3350
2015-10-21,190.2672
2015-10-20,129.1994
2015-10-19,249.9627
2015-10-16,189.1346
2015-10-15,128.3065
2015-10-14,248.2656
2015-10-13,187.8080
2015-10-12,127.3504
2015-10-09,246.0785
2015-10-08,186.6420
2015-10-07,127.2055
2015-10-06,243.8557
2015-10-05,185.4312
2015-10-02,127.0067
2015-10-01,241.3710
2015-09-30,184.1818
2015-09-29,126.9926
2015-09-28,238.3826
2015-09-25,182.7984
2015-09-24,127.2142
2015-09-23,235.4427
2015-09-22,181.4292
2015-09-21,127.4157
2015-09-18,231.8375
2015-09-17,180.0194
2015-09-16,128.2013
2015-09-15,227.8724
2015-09-14,178.3766
2015-09-11,128.8808
2015-09-10,224.4477
2015-09-09,176.6434
2015-09-08,128.8391
2015-09-04,219.9998
2015-09-03,174.9230
2015-09-02,129.8462
2015-09-01,216.7038
2015-08-31,173.5820
2015-08-28,130.4602
2015-08-27,214.3265
2015-08-26,172.4488
2015-08-25,130.5711
2015-08-24,211.9905
2015-08-21,171.4574
2015-08-20,130.9243
2015-08-19,208.9230
2015-08-18,170.4780
2015-08-17,132.0330
2015-08-14,205.4890
2015-08-13,169.4750
2015-08-12,133.4610
2015-08-11,201.5840
2015-08-10,168.3750
2015-08-07,135.1660
2015-08-06,198.2924
2015-08-05,167.4514
2015-08-04,136.6104
2015-08-03,196.1606
2015-07-31,166.6636
2015-07-30,137.1666
2015-07-29,193.1104
2015-07-28,165.7040
2015-07-27,138.2976
2015-07-24,190.0941
2015-07-23,164.8536
2015-07-22,139.6131
2015-07-21,185.5760
2015-07-20,163.8742
2015-07-17,142.1724
2015-07-16,182.0827
2015-07-15,163.2472
2015-07-14,144.4117
2015-07-13,180.5191
2015-07-10,162.8804
2015-07-09,145.2417
2015-07-08,180.3665
2015-07-07,162.8416
2015-07-06,145.3167
2015-07-02,179.4927
2015-07-01,162.6406
2015-06-30,145.7885
2015-06-29,177.6653
2015-06-26,162.3032
2015-06-25,146.9411
2015-06-24,177.3075
2015-06-23,162.2320
2015-06-22,147.1565
2015-06-19,177.9457
2015-06-18,162.5612
2015-06-17,147.1767
2015-06-16,178.3788
2015-06-15,162.8574
2015-06-12,147.3360
2015-06-11,178.8517
2015-06-10,163.3194
2015-06-09,147.7871
2015-06-08,179.6448
2015-06-05,163.8118
2015-06-04,147.9788
2015-06-03,179.4439
2015-06-02,164.1898
2015-06-01,148.9357
2015-05-29,178.9286
2015-05-28,164.6936
2015-05-27,150.4586
2015-05-26,178.6069
2015-05-22,165.1132
2015-05-21,151.6195
2015-05-20,178.2178
2015-05-19,165.5550
2015-05-18,152.8922
2015-05-15,178.3290
2015-05-14,165.8904
2015-05-13,153.4518
2015-05-12,179.0448
2015-05-11,166.2354
2015-05-08,153.4260
2015-05-07,179.4083
2015-05-06,166.3828
2015-05-05,153.3573
2015-05-04,179.7610
2015-05-01,166.5102
2015-04-30,153.2594
2015-04-29,180.5993
2015-04-28,166.8356
2015-04-27,153.0719
2015-04-24,181.2860
2015-04-23,167.0790
2015-04-22,152.8720
2015-04-21,181.3680
2015-04-20,167.1372
2015-04-17,152.9064
2015-04-16,181.5355
2015-04-15,167.2342
2015-04-14,152.9329
2015-04-13,181.8440
2015-04-10,167.4350
2015-04-09,153.0260
2015-04-08,181.8470
2015-04-07,167.4716
2015-04-06,153.0962
2015-04-02,181.8458
2015-04-01,167.4742
2015-03-31,153.1026
2015-03-30,181.9017
2015-03-27,167.2872
2015-03-26,152.6727
2015-03-25,181.8703
2015-03-24,167.1796
2015-03-23,152.4889
2015-03-20,181.8322
2015-03-19,167.1398
2015-03-18,152.4474
2015-03-17,181.9745
2015-03-16,167.2644
2015-03-13,152.5543
2015-03-12,182.0423
2015-03-11,167.4778
2015-03-10,152.9133
2015-03-09,182.1633
2015-03-06,167.5290
2015-03-05,152.8947
2015-03-04,182.5421
2015-03-03,167.6964
2015-03-02,152.8507
2015-02-27,183.1621
2015-02-26,167.9350
2015-02-25,152.7079
2015-02-24,183.6994
2015-02-23,168.2024
2015-02-20,152.7054
2015-02-19,183.9548
2015-02-18,168.4188
2015-02-17,152.8828
2015-02-13,184.2622
2015-02-12,168.6104
2015-02-11,152.9586
2015-02-10,184.5440
2015-02-09,169.0638
2015-02-06,153.5836
2015-02-05,184.8336
2015-02-04,169.9016
2015-02-03,154.9696
2015-02-02,184.6791
2015-01-30,170.4772
2015-01-29,156.2753
2015-01-28,184.5764
2015-01-27,170.8542
2015-01-26,157.1320
2015-01-23,184.5358
2015-01-22,171.2960
2015-01-21,158.0562
2015-01-20,184.4663
2015-01-16,171.5388
2015-01-15,158.6113
2015-01-14,184.8825
2015-01-13,171.7898
2015-01-12,158.6971
2015-01-09,185.1990
2015-01-08,172.0182
2015-01-07,158.8374
2015-01-06,186.1874
2015-01-05,172.5066
2015-01-02,158.8258
2014-12-31,186.5344
2014-12-30,172.8158
2014-12-29,159.0972
2014-12-26,186.6111
2014-12-24,173.2176
2014-12-23,159.8241
2014-12-22,186.6597
2014-12-19,173.7298
2014-12-18,160.7999
2014-12-17,188.0578
2014-12-16,174.4040
2014-12-15,160.7502
2014-12-12,187.7599
2014-12-11,174.5826
2014-12-10,161.4053
2014-12-09,187.7979
2014-12-08,174.6592
2014-12-05,161.5205
2014-12-04,187.8591
2014-12-03,174.8176
2014-12-02,161.7761
2014-12-01,188.6242
2014-11-28,175.0796
2014-11-26,161.5350
2014-11-25,189.4353
2014-11-24,175.4080
2014-11-21,161.3807
2014-11-20,190.0701
2014-11-19,175.7120
2014-11-18,161.3539
2014-11-17,191.1317
2014-11-14,176.0418
2014-11-13,160.9519
2014-11-12,192.1779
2014-11-11,176.4086
2014-11-10,160.6393
2014-11-07,193.7331
2014-11-06,176.9260
2014-11-05,160.1189
2014-11-04,194.4950
2014-11-03,177.2502
2014-10-31,160.0054
2014-10-30,195.0569
2014-10-29,177.4750
2014-10-28,159.8931
2014-10-27,195.0071
2014-10-24,177.5250
2014-10-23,160.0429
2014-10-22,196.9724
2014-10-21,178.2016
2014-10-20,159.4308
2014-10-17,200.6259
2014-10-16,179.1510
2014-10-15,157.6761
2014-10-14,206.0455
2014-10-13,180.3564
2014-10-10,154.6673
2014-10-09,207.5364
2014-10-08,181.0248
2014-10-07,154.5132
2014-10-06,207.6628
2014-10-03,181.1492
2014-10-02,154.6356
2014-10-01,207.6654
2014-09-30,181.1178
2014-09-29,154.5702
2014-09-26,208.3026
2014-09-25,180.6752
2014-09-24,153.0478
2014-09-23,208.9195
2014-09-22,180.1004
2014-09-19,151.2813
2014-09-18,209.8026
2014-09-17,179.4292
2014-09-16,149.0558
2014-09-15,210.4091
2014-09-12,179.0252
2014-09-11,147.6413
2014-09-10,210.9759
2014-09-09,178.5716
2014-09-08,146.1673
2014-09-05,211.7266
2014-09-04,177.9806
2014-09-03,144.2346
2014-09-02,212.8578
2014-08-29,177.4298
2014-08-28,142.0018
2014-08-27,213.7617
2014-08-26,176.9644
2014-08-25,140.1671
2014-08-22,214.8984
2014-08-21,176.4708
2014-08-20,138.0432
2014-08-19,216.1857
2014-08-18,175.8406
2014-08-15,135.4955
2014-08-14,217.0512
2014-08-13,175.2292
2014-08-12,133.4072
2014-08-11,218.7929
2014-08-08,174.2124
2014-08-07,129.6319
2014-08-06,220.1230
2014-08-05,173.2586
2014-08-04,126.3942
2014-08-01,221.2664
2014-07-31,172.2134
2014-07-30,123.1604
2014-07-29,221.9553
2014-07-28,171.1888
2014-07-25,120.4223
2014-07-24,222.2305
2014-07-23,170.1712
2014-07-22,118.1119
2014-07-21,222.2685
2014-07-18,169.2674
2014-07-17,116.2663
2014-07-16,222.5334
2014-07-15,168.3520
2014-07-14,114.1706
2014-07-11,222.9504
2014-07-10,167.2760
2014-07-09,111.6016
2014-07-08,222.9986
2014-07-07,166.2100
2014-07-03,109.4214
2014-07-02,222.3400
2014-07-01,165.0804
2014-06-30,107.8208
2014-06-27,221.9234
2014-06-26,164.1486
2014-06-25,106.3738
2014-06-24,221.4924
2014-06-23,163.4560
2014-06-20,105.4196
2014-06-19,220.9391
2014-06-18,162.6672
2014-06-17,104.3953
2014-06-16,220.6706
2014-06-13,161.8276
2014-06-12,102.9846
2014-06-11,220.1251
2014-06-10,160.7996
2014-06-09,101.4741
2014-06-06,219.5543
2014-06-05,159.8016
2014-06-04,100.0489
2014-06-03,218.3136
2014-06-02,158.7982
2014-05-30,99.2828
2014-05-29,217.4245
2014-05-28,157.8814
2014-05-27,98.3383
2014-05-23,216.4925
2014-05-22,157.0016
2014-05-21,97.5107
2014-05-20,215.3319
2014-05-19,156.2078
2014-05-16,97.0837
2014-05-15,213.5030
2014-05-14,155.3980
2014-05-13,97.2930
2014-05-12,212.9310
2014-05-09,154.6826
2014-05-08,96.4342
2014-05-07,212.1129
2014-05-06,154.1046
2014-05-05,96.0963
2014-05-02,211.1476
2014-05-01,153.3908
2014-04-30,95.6340
2014-04-29,209.5096
2014-04-28,152.5798
2014-04-25,95.6500
2014-04-24,207.8422
2014-04-23,151.8462
2014-04-22,95.8502
2014-04-21,206.1429
