Dates,MINUS_DM Values
2018-12-07,162.5339
2018-12-06,165.8509
2018-12-04,145.0011
2018-12-03,133.4534
2018-11-30,136.1769
2018-11-29,138.9560
2018-11-28,141.7918
2018-11-27,144.6856
2018-11-26,147.6383
2018-11-23,150.6514
2018-11-21,150.0629
2018-11-20,153.1254
2018-11-19,135.8336
2018-11-16,124.7631
2018-11-15,122.0043
2018-11-14,117.1762
2018-11-13,119.5676
2018-11-12,108.1751
2018-11-09,100.3379
2018-11-08,102.3856
2018-11-07,104.4751
2018-11-06,106.6073
2018-11-05,108.7829
2018-11-02,110.7266
2018-11-01,112.9863
2018-10-31,115.2922
2018-10-30,117.6451
2018-10-29,120.0460
2018-10-26,97.3356
2018-10-25,98.4838
2018-10-24,100.4936
2018-10-23,102.5445
2018-10-22,95.1282
2018-10-19,95.3472
2018-10-18,94.7711
2018-10-17,90.8422
2018-10-16,92.6962
2018-10-15,94.5879
2018-10-12,96.5183
2018-10-11,95.6849
2018-10-10,85.8030
2018-10-09,73.6862
2018-10-08,75.1900
2018-10-05,71.1181
2018-10-04,70.3388
2018-10-03,70.3924
2018-10-02,71.8290
2018-10-01,73.2949
2018-09-28,74.7907
2018-09-27,76.3171
2018-09-26,77.8746
2018-09-25,76.9370
2018-09-24,78.0630
2018-09-21,79.6561
2018-09-20,81.2818
2018-09-19,82.9406
2018-09-18,84.6332
2018-09-17,86.3604
2018-09-14,86.5831
2018-09-13,88.3501
2018-09-12,90.1532
2018-09-11,91.9931
2018-09-10,89.5571
2018-09-07,88.6408
2018-09-06,88.3573
2018-09-05,90.1605
2018-09-04,92.0005
2018-08-31,91.6079
2018-08-30,89.3614
2018-08-29,87.7701
2018-08-28,88.1794
2018-08-27,89.9790
2018-08-24,91.8153
2018-08-23,93.6891
2018-08-22,91.2807
2018-08-21,93.1435
2018-08-20,95.0444
2018-08-17,96.9841
2018-08-16,98.9634
2018-08-15,100.9830
2018-08-14,93.5782
2018-08-13,95.4880
2018-08-10,97.4367
2018-08-09,92.8417
2018-08-08,93.3388
2018-08-07,95.2437
2018-08-06,97.1874
2018-08-03,96.6663
2018-08-02,98.2856
2018-08-01,95.9012
2018-07-31,94.3619
2018-07-30,96.2876
2018-07-27,89.4094
2018-07-26,91.2341
2018-07-25,93.0960
2018-07-24,86.0190
2018-07-23,87.7745
2018-07-20,88.9667
2018-07-19,88.5627
2018-07-18,90.3701
2018-07-17,92.2144
2018-07-16,94.0963
2018-07-13,96.0167
2018-07-12,97.9762
2018-07-11,99.9757
2018-07-10,98.4901
2018-07-09,100.5001
2018-07-06,102.5511
2018-07-05,104.6440
2018-07-03,103.9313
2018-07-02,106.0524
2018-06-29,102.2845
2018-06-28,104.3720
2018-06-27,104.0761
2018-06-26,106.2001
2018-06-25,108.3674
2018-06-22,101.7397
2018-06-21,103.8160
2018-06-20,101.7460
2018-06-19,103.8224
2018-06-18,92.3907
2018-06-15,93.1959
2018-06-14,89.8364
2018-06-13,87.2865
2018-06-12,84.4517
2018-06-11,85.3797
2018-06-08,87.1221
2018-06-07,88.3207
2018-06-06,90.1231
2018-06-05,91.9624
2018-06-04,93.8391
2018-06-01,95.7542
2018-05-31,97.7084
2018-05-30,97.2643
2018-05-29,99.2492
2018-05-25,94.9988
2018-05-24,96.9375
2018-05-23,98.9159
2018-05-22,98.0863
2018-05-21,96.2282
2018-05-18,98.1920
2018-05-17,100.1960
2018-05-16,102.2408
2018-05-15,104.3273
2018-05-14,102.8959
2018-05-11,104.9958
2018-05-10,105.8043
2018-05-09,107.9636
2018-05-08,110.1669
2018-05-07,112.4152
2018-05-04,114.7094
2018-05-03,117.0504
2018-05-02,114.6944
2018-05-01,116.8397
2018-04-30,110.2135
2018-04-27,108.1920
2018-04-26,109.8527
2018-04-25,112.0946
2018-04-24,114.3822
2018-04-23,104.2854
2018-04-20,106.4136
2018-04-19,106.1910
2018-04-18,108.3581
2018-04-17,110.5695
2018-04-16,112.8260
2018-04-13,115.1286
2018-04-12,113.7058
2018-04-11,116.0263
2018-04-10,115.2278
2018-04-09,117.5794
2018-04-06,119.9789
2018-04-05,114.5603
2018-04-04,116.8982
2018-04-03,108.3284
2018-04-02,110.5392
2018-03-29,108.0748
2018-03-28,110.2804
2018-03-27,104.8788
2018-03-26,102.5334
2018-03-23,104.6259
2018-03-22,106.0884
2018-03-21,92.4604
2018-03-20,94.3473
2018-03-19,96.2728
2018-03-16,98.2375
2018-03-15,100.2424
2018-03-14,102.2881
2018-03-13,89.4132
2018-03-12,85.7163
2018-03-09,80.6539
2018-03-08,82.2998
2018-03-07,83.9794
2018-03-06,79.3195
2018-03-05,80.9382
2018-03-02,82.5900
2018-03-01,73.4276
2018-02-28,59.4751
2018-02-27,60.6888
2018-02-26,61.9274
2018-02-23,63.1912
2018-02-22,64.4808
2018-02-21,65.7968
2018-02-20,67.1396
2018-02-16,66.4476
2018-02-15,67.8036
2018-02-14,69.1874
2018-02-13,70.5994
2018-02-12,72.0402
2018-02-09,73.5104
2018-02-08,65.0911
2018-02-07,57.9012
2018-02-06,59.0829
2018-02-05,60.2886
2018-02-02,31.0778
2018-02-01,28.4647
2018-01-31,29.0457
2018-01-30,29.6384
2018-01-29,24.4681
2018-01-26,23.8494
2018-01-25,24.3361
2018-01-24,24.8327
2018-01-23,24.6881
2018-01-22,25.1920
2018-01-19,22.0990
2018-01-18,19.2444
2018-01-17,19.6371
2018-01-16,20.0379
2018-01-12,20.4468
2018-01-11,20.8641
2018-01-10,21.2899
2018-01-09,21.7244
2018-01-08,22.1677
2018-01-05,22.6201
2018-01-04,23.0818
2018-01-03,23.5528
2018-01-02,24.0335
2017-12-29,24.5240
2017-12-28,25.0245
2017-12-27,25.5352
2017-12-26,26.0563
2017-12-22,26.5881
2017-12-21,26.0417
2017-12-20,23.6759
2017-12-19,24.1591
2017-12-18,24.6521
2017-12-15,25.1552
2017-12-14,25.6686
2017-12-13,26.1925
2017-12-12,26.7270
2017-12-11,27.2724
2017-12-08,24.2706
2017-12-07,24.7659
2017-12-06,25.2713
2017-12-05,24.9554
2017-12-04,24.3563
2017-12-01,24.8534
2017-11-30,25.3606
2017-11-29,25.8782
2017-11-28,26.4063
2017-11-27,26.9452
2017-11-24,27.4951
2017-11-22,28.0562
2017-11-21,28.6288
2017-11-20,29.2131
2017-11-17,29.8093
2017-11-16,29.1440
2017-11-15,29.7387
2017-11-14,30.3457
2017-11-13,30.6830
2017-11-10,31.3092
2017-11-09,31.9481
2017-11-08,28.4184
2017-11-07,28.9984
2017-11-06,29.5902
2017-11-03,30.1940
2017-11-02,30.8102
2017-11-01,31.4390
2017-10-31,30.8912
2017-10-30,31.5216
2017-10-27,32.1649
2017-10-26,31.3611
2017-10-25,32.0012
2017-10-24,24.2025
2017-10-23,24.6964
2017-10-20,25.2004
2017-10-19,25.7147
2017-10-18,25.6303
2017-10-17,26.1533
2017-10-16,23.3702
2017-10-13,22.8317
2017-10-12,23.2977
2017-10-11,23.7731
2017-10-10,24.2583
2017-10-09,24.7534
2017-10-06,25.2586
2017-10-05,25.7740
2017-10-04,26.3000
2017-10-03,26.2372
2017-10-02,26.7727
2017-09-29,27.3190
2017-09-28,27.8766
2017-09-27,25.7369
2017-09-26,26.2621
2017-09-25,26.7981
2017-09-22,22.8676
2017-09-21,23.3343
2017-09-20,23.8105
2017-09-19,24.2965
2017-09-18,24.7923
2017-09-15,25.2983
2017-09-14,25.8146
2017-09-13,26.3414
2017-09-12,25.0803
2017-09-11,25.2440
2017-09-08,25.7592
2017-09-07,26.2849
2017-09-06,26.7730
2017-09-05,25.4917
2017-09-01,23.1689
2017-08-31,23.6417
2017-08-30,23.5536
2017-08-29,24.0343
2017-08-28,24.5248
2017-08-25,24.0689
2017-08-24,23.5931
2017-08-23,23.5041
2017-08-22,23.9837
2017-08-21,24.4732
2017-08-18,24.7634
2017-08-17,24.6077
2017-08-16,23.0211
2017-08-15,23.4910
2017-08-14,23.9704
2017-08-11,24.4596
2017-08-10,24.0207
2017-08-09,22.3932
2017-08-08,19.5712
2017-08-07,19.9707
2017-08-04,20.3782
2017-08-03,20.7941
2017-08-02,19.4499
2017-08-01,18.6213
2017-07-31,16.4397
2017-07-28,16.7752
2017-07-27,17.1176
2017-07-26,17.4669
2017-07-25,17.8234
2017-07-24,18.1871
2017-07-21,18.5583
2017-07-20,18.9370
2017-07-19,19.3235
2017-07-18,19.7178
2017-07-17,19.1302
2017-07-14,19.5206
2017-07-13,19.9190
2017-07-12,19.3931
2017-07-11,19.7889
2017-07-10,20.1928
2017-07-07,20.6049
2017-07-06,21.0254
2017-07-05,21.4545
2017-07-03,21.8923
2017-06-30,22.3391
2017-06-29,22.7950
2017-06-28,20.5208
2017-06-27,20.9396
2017-06-26,20.3577
2017-06-23,20.7731
2017-06-22,21.1971
2017-06-21,21.6297
2017-06-20,21.3502
2017-06-19,21.7859
2017-06-16,22.2305
2017-06-15,22.6842
2017-06-14,23.1471
2017-06-13,23.6195
2017-06-12,24.1016
2017-06-09,23.4400
2017-06-08,23.9184
2017-06-07,24.4065
2017-06-06,24.6235
2017-06-05,23.0835
2017-06-02,23.5546
2017-06-01,24.0353
2017-05-31,22.4208
2017-05-30,22.8783
2017-05-26,23.2684
2017-05-25,23.7432
2017-05-24,24.2278
2017-05-23,24.7222
2017-05-22,25.2268
2017-05-19,25.7416
2017-05-18,26.2669
2017-05-17,23.7185
2017-05-16,20.9729
2017-05-15,21.1702
2017-05-12,21.2659
2017-05-11,21.6999
2017-05-10,22.1427
2017-05-09,16.4056
2017-05-08,16.7404
2017-05-05,17.0820
2017-05-04,17.4307
2017-05-03,17.7864
2017-05-02,17.8823
2017-05-01,18.2473
2017-04-28,17.4560
2017-04-27,17.8123
2017-04-26,18.1758
2017-04-25,16.2385
2017-04-24,16.5699
2017-04-21,16.9081
2017-04-20,17.2531
2017-04-19,17.6052
2017-04-18,17.9645
2017-04-17,18.3311
2017-04-13,18.7052
2017-04-12,18.7282
2017-04-11,18.1376
2017-04-10,18.0118
2017-04-07,18.3793
2017-04-06,18.7544
2017-04-05,19.1372
2017-04-04,19.5277
2017-04-03,19.9263
2017-03-31,19.0834
2017-03-30,19.0818
2017-03-29,19.4712
2017-03-28,19.8686
2017-03-27,20.2741
2017-03-24,19.7162
2017-03-23,18.3814
2017-03-22,18.7566
2017-03-21,19.1393
2017-03-20,16.0581
2017-03-17,16.3858
2017-03-16,16.7202
2017-03-15,17.0614
2017-03-14,17.4096
2017-03-13,17.7649
2017-03-10,17.3167
2017-03-09,16.0868
2017-03-08,14.5934
2017-03-07,14.8912
2017-03-06,15.1951
2017-03-03,14.5323
2017-03-02,13.3791
2017-03-01,13.6521
2017-02-28,13.9308
2017-02-27,14.2151
2017-02-24,14.5052
2017-02-23,14.8012
2017-02-22,15.1033
2017-02-21,15.4115
2017-02-17,15.7260
2017-02-16,16.0469
2017-02-15,16.3744
2017-02-14,16.7086
2017-02-13,17.0496
2017-02-10,17.3975
2017-02-09,17.7526
2017-02-08,18.1149
2017-02-07,18.4846
2017-02-06,18.8618
2017-02-03,19.2468
2017-02-02,19.6395
2017-02-01,17.8655
2017-01-31,18.2301
2017-01-30,18.0347
2017-01-27,15.3863
2017-01-26,15.4734
2017-01-25,15.7891
2017-01-24,16.1114
2017-01-23,16.4402
2017-01-20,15.8868
2017-01-19,16.2110
2017-01-18,16.5419
2017-01-17,16.4256
2017-01-13,15.7112
2017-01-12,16.0318
2017-01-11,14.8365
2017-01-10,14.8651
2017-01-09,15.1685
2017-01-06,15.4780
2017-01-05,15.7939
2017-01-04,16.1162
2017-01-03,16.4451
2016-12-30,16.7808
2016-12-29,16.9341
2016-12-28,16.4759
2016-12-27,15.9611
2016-12-23,16.2869
2016-12-22,16.6192
2016-12-21,16.9584
2016-12-20,17.3045
2016-12-19,17.6577
2016-12-16,18.0180
2016-12-15,18.3857
2016-12-14,17.7019
2016-12-13,17.4012
2016-12-12,17.7563
2016-12-09,18.1187
2016-12-08,18.4885
2016-12-07,18.8658
2016-12-06,19.2508
2016-12-05,17.9132
2016-12-02,18.2788
2016-12-01,18.6518
2016-11-30,18.8717
2016-11-29,19.2569
2016-11-28,19.6499
2016-11-25,19.3748
2016-11-23,19.7702
2016-11-22,20.1736
2016-11-21,20.5854
2016-11-18,21.0055
2016-11-17,20.9235
2016-11-16,20.2725
2016-11-15,19.6934
2016-11-14,19.1308
2016-11-11,19.5212
2016-11-10,19.9196
2016-11-09,20.3261
2016-11-08,20.7409
2016-11-07,21.1642
2016-11-04,21.5961
2016-11-03,21.5243
2016-11-02,20.7999
2016-11-01,20.0795
2016-10-31,20.4893
2016-10-28,20.8845
2016-10-27,21.3107
2016-10-26,21.7456
2016-10-25,22.1894
2016-10-24,22.6423
2016-10-21,23.1043
2016-10-20,22.4028
2016-10-19,22.8600
2016-10-18,23.3266
2016-10-17,23.8026
2016-10-14,24.1476
2016-10-13,24.6404
2016-10-12,23.6325
2016-10-11,23.8614
2016-10-10,23.1106
2016-10-07,23.5822
2016-10-06,22.9937
2016-10-05,23.4630
2016-10-04,23.9418
2016-10-03,24.4304
2016-09-30,24.4315
2016-09-29,24.9301
2016-09-28,25.4389
2016-09-27,25.9581
2016-09-26,25.9529
2016-09-23,25.9383
2016-09-22,26.3175
2016-09-21,26.8546
2016-09-20,27.4026
2016-09-19,27.9619
2016-09-16,28.5325
2016-09-15,28.5559
2016-09-14,28.7592
2016-09-13,28.4828
2016-09-12,29.0641
2016-09-09,27.5833
2016-09-08,25.3404
2016-09-07,25.3977
2016-09-06,25.9160
2016-09-02,26.4449
2016-09-01,26.9846
2016-08-31,26.8033
2016-08-30,25.9052
2016-08-29,24.8949
2016-08-26,25.4029
2016-08-25,25.9214
2016-08-24,25.8404
2016-08-23,25.8315
2016-08-22,26.3587
2016-08-19,26.8966
2016-08-18,26.7980
2016-08-17,27.3449
2016-08-16,27.9030
2016-08-15,28.4725
2016-08-12,29.0535
2016-08-11,29.6465
2016-08-10,30.2515
2016-08-09,30.8689
2016-08-08,31.4988
2016-08-05,32.1417
2016-08-04,32.7976
2016-08-03,32.8480
2016-08-02,33.5184
2016-08-01,32.9459
2016-07-29,33.6183
2016-07-28,34.0717
2016-07-27,31.8259
2016-07-26,32.4754
2016-07-25,33.1381
2016-07-22,33.8144
2016-07-21,32.2149
2016-07-20,31.9323
2016-07-19,32.5840
2016-07-18,33.2489
2016-07-15,33.9275
2016-07-14,34.6199
2016-07-13,35.3264
2016-07-12,35.1538
2016-07-11,35.4338
2016-07-08,36.1570
2016-07-07,36.8949
2016-07-06,37.6478
2016-07-05,35.9310
2016-07-01,34.3095
2016-06-30,35.0097
2016-06-29,35.7242
2016-06-28,36.4533
2016-06-27,37.1972
2016-06-24,34.3637
2016-06-23,28.9965
2016-06-22,29.5883
2016-06-21,30.1921
2016-06-20,30.8083
2016-06-17,31.4370
2016-06-16,32.0786
2016-06-15,29.8759
2016-06-14,30.4856
2016-06-13,29.8233
2016-06-10,29.9759
2016-06-09,29.1450
2016-06-08,29.7398
2016-06-07,30.3467
2016-06-06,30.9660
2016-06-03,31.5980
2016-06-02,32.2429
2016-06-01,32.9009
2016-05-31,32.3996
2016-05-27,30.4640
2016-05-26,31.0857
2016-05-25,31.7201
2016-05-24,32.3675
2016-05-23,33.0281
2016-05-20,32.4626
2016-05-19,33.1251
2016-05-18,30.7696
2016-05-17,29.8917
2016-05-16,30.5017
2016-05-13,30.7892
2016-05-12,29.9469
2016-05-11,30.5581
2016-05-10,31.1817
2016-05-09,31.8181
2016-05-06,32.4674
2016-05-05,33.1300
2016-05-04,33.8062
2016-05-03,33.6375
2016-05-02,32.6916
2016-04-29,33.3587
2016-04-28,32.4793
2016-04-27,33.1422
2016-04-26,33.8186
2016-04-25,34.5087
2016-04-22,34.1144
2016-04-21,34.8106
2016-04-20,35.5210
2016-04-19,32.8117
2016-04-18,33.4814
2016-04-15,34.1646
2016-04-14,34.8619
2016-04-13,35.5734
2016-04-12,36.2993
2016-04-11,36.1170
2016-04-08,36.8540
2016-04-07,37.6062
2016-04-06,38.3736
2016-04-05,39.1568
2016-04-04,39.9559
2016-04-01,40.7713
2016-03-31,41.4741
2016-03-30,39.7633
2016-03-29,40.5748
2016-03-28,39.2140
2016-03-24,40.0143
2016-03-23,38.3291
2016-03-22,37.2281
2016-03-21,37.9878
2016-03-18,38.7631
2016-03-17,39.5542
2016-03-16,40.3614
2016-03-15,41.1851
2016-03-14,42.0256
2016-03-11,42.8833
2016-03-10,43.7584
2016-03-09,44.0976
2016-03-08,44.9975
2016-03-07,45.9158
2016-03-04,46.8529
2016-03-03,47.8091
2016-03-02,48.5540
2016-03-01,49.5449
2016-02-29,50.5560
2016-02-26,51.5877
2016-02-25,52.6406
2016-02-24,53.7149
2016-02-23,51.6538
2016-02-22,52.6156
2016-02-19,53.6894
2016-02-18,52.6987
2016-02-17,53.7742
2016-02-16,54.8717
2016-02-12,55.9915
2016-02-11,57.1342
2016-02-10,45.2187
2016-02-09,46.1416
2016-02-08,47.0832
2016-02-05,44.5869
2016-02-04,45.4145
2016-02-03,46.3413
2016-02-02,47.2871
2016-02-01,47.0814
2016-01-29,48.0422
2016-01-28,49.0227
2016-01-27,50.0232
2016-01-26,42.3735
2016-01-25,43.2383
2016-01-22,44.1207
2016-01-21,45.0211
2016-01-20,45.9399
2016-01-19,42.0392
2016-01-15,42.8971
2016-01-14,42.5799
2016-01-13,41.6782
2016-01-12,40.8001
2016-01-11,41.6328
2016-01-08,41.6776
2016-01-07,40.0496
2016-01-06,36.5225
2016-01-05,34.9722
2016-01-04,35.6859
2015-12-31,31.7771
2015-12-30,31.0445
2015-12-29,31.6781
2015-12-28,32.3246
2015-12-24,32.9843
2015-12-23,33.6574
2015-12-22,34.3443
2015-12-21,35.0452
2015-12-18,35.7604
2015-12-17,30.4446
2015-12-16,31.0660
2015-12-15,31.6999
2015-12-14,32.3469
2015-12-11,30.9400
2015-12-10,31.1690
2015-12-09,31.8051
2015-12-08,30.2783
2015-12-07,28.4542
2015-12-04,29.0349
2015-12-03,29.6275
2015-12-02,28.3114
2015-12-01,28.8069
2015-11-30,29.3948
2015-11-27,28.7874
2015-11-25,28.7347
2015-11-24,29.3211
2015-11-23,29.4668
2015-11-20,28.7785
2015-11-19,29.3658
2015-11-18,29.9651
2015-11-17,30.5767
2015-11-16,31.2007
2015-11-13,31.8374
2015-11-12,32.4872
2015-11-11,30.4704
2015-11-10,31.0922
2015-11-09,30.6749
2015-11-06,30.5418
2015-11-05,30.7261
2015-11-04,30.7221
2015-11-03,31.3491
2015-11-02,31.6071
2015-10-30,32.2521
2015-10-29,32.9103
2015-10-28,33.5820
2015-10-27,33.4764
2015-10-26,34.1595
2015-10-23,34.8567
2015-10-22,35.5680
2015-10-21,36.2939
2015-10-20,37.0346
2015-10-19,37.7904
2015-10-16,38.4435
2015-10-15,39.2280
2015-10-14,40.0286
2015-10-13,35.5277
2015-10-12,36.2528
2015-10-09,36.9926
2015-10-08,37.7476
2015-10-07,38.5179
2015-10-06,39.3040
2015-10-05,40.1061
2015-10-02,40.9246
2015-10-01,41.7598
2015-09-30,42.0295
2015-09-29,42.8872
2015-09-28,43.2534
2015-09-25,42.9998
2015-09-24,43.8774
2015-09-23,40.7458
2015-09-22,40.7502
2015-09-21,39.3819
2015-09-18,40.1856
2015-09-17,38.6968
2015-09-16,39.4866
2015-09-15,40.2924
2015-09-14,41.1147
2015-09-11,41.9538
2015-09-10,42.8100
2015-09-09,43.6836
2015-09-08,44.5751
2015-09-04,45.4848
2015-09-03,44.7541
2015-09-02,45.6675
2015-09-01,46.5995
2015-08-31,44.4143
2015-08-28,44.8935
2015-08-27,45.8097
2015-08-26,46.7446
2015-08-25,47.5167
2015-08-24,48.4865
2015-08-21,34.6406
2015-08-20,30.4024
2015-08-19,26.0960
2015-08-18,25.2650
2015-08-17,25.7806
2015-08-14,25.5522
2015-08-13,26.0737
2015-08-12,26.6058
2015-08-11,24.0399
2015-08-10,24.0760
2015-08-07,24.5674
2015-08-06,23.5052
2015-08-05,23.6667
2015-08-04,24.1497
2015-08-03,24.6426
2015-07-31,24.5132
2015-07-30,25.0134
2015-07-29,25.3754
2015-07-28,25.8933
2015-07-27,25.2564
2015-07-24,22.8991
2015-07-23,21.7314
2015-07-22,22.1749
2015-07-21,22.6274
2015-07-20,21.5624
2015-07-17,21.9031
2015-07-16,20.7693
2015-07-15,21.1932
2015-07-14,21.6257
2015-07-13,22.0670
2015-07-10,22.5174
2015-07-09,22.9769
2015-07-08,23.4458
2015-07-07,23.9243
2015-07-06,24.4126
2015-07-02,24.1158
2015-07-01,24.6080
2015-06-30,25.1102
2015-06-29,25.4962
2015-06-26,23.0264
2015-06-25,23.0898
2015-06-24,23.4075
2015-06-23,22.7198
2015-06-22,22.0182
2015-06-19,22.4675
2015-06-18,22.9260
2015-06-17,23.3939
2015-06-16,23.8713
2015-06-15,24.3585
2015-06-12,24.8556
2015-06-11,24.7667
2015-06-10,25.2721
2015-06-09,25.7879
2015-06-08,26.0431
2015-06-05,26.5746
2015-06-04,26.3039
2015-06-03,25.0882
2015-06-02,25.6002
2015-06-01,26.1227
2015-05-29,26.6106
2015-05-28,26.0155
2015-05-27,26.5464
2015-05-26,27.0882
2015-05-22,25.2561
2015-05-21,24.5972
2015-05-20,25.0992
2015-05-19,25.0423
2015-05-18,25.5534
2015-05-15,26.0387
2015-05-14,26.2900
2015-05-13,26.8265
2015-05-12,27.3740
2015-05-11,26.9209
2015-05-08,27.4703
2015-05-07,28.0309
2015-05-06,28.6030
2015-05-05,28.3484
2015-05-04,28.1102
2015-05-01,28.0915
2015-04-30,28.6648
2015-04-29,26.4224
2015-04-28,26.8629
2015-04-27,25.8853
2015-04-24,26.1353
2015-04-23,25.1338
2015-04-22,25.6468
2015-04-21,23.3429
2015-04-20,23.8192
2015-04-17,24.3053
2015-04-16,23.3563
2015-04-15,22.7918
2015-04-14,23.2569
2015-04-13,22.5010
2015-04-10,22.9602
2015-04-09,23.4287
2015-04-08,23.4010
2015-04-07,23.8786
2015-04-06,24.3659
2015-04-02,24.8632
2015-04-01,25.3706
2015-03-31,23.0879
2015-03-30,23.5232
2015-03-27,24.0033
2015-03-26,24.4931
2015-03-25,23.0453
2015-03-24,20.6254
2015-03-23,19.7359
2015-03-20,18.6397
2015-03-19,19.0201
2015-03-18,19.4083
2015-03-17,19.8044
2015-03-16,20.2086
2015-03-13,20.6210
2015-03-12,19.7045
2015-03-11,20.1066
2015-03-10,19.3950
2015-03-09,19.1356
2015-03-06,19.5261
2015-03-05,18.5782
2015-03-04,18.9574
2015-03-03,19.1917
2015-03-02,19.5833
2015-02-27,19.9830
2015-02-26,20.0677
2015-02-25,19.2835
2015-02-24,18.7166
2015-02-23,18.9639
2015-02-20,18.9560
2015-02-19,19.3429
2015-02-18,19.7376
2015-02-17,20.1404
2015-02-13,20.5515
2015-02-12,20.9709
2015-02-11,21.3989
2015-02-10,21.8356
2015-02-09,22.2812
2015-02-06,20.8893
2015-02-05,21.3156
2015-02-04,21.7506
2015-02-03,22.1945
2015-02-02,22.6475
2015-01-30,21.9321
2015-01-29,22.3797
2015-01-28,22.8365
2015-01-27,23.3025
2015-01-26,21.2892
2015-01-23,20.7691
2015-01-22,21.1930
2015-01-21,21.6255
2015-01-20,22.0668
2015-01-16,22.5172
2015-01-15,22.4504
2015-01-14,22.9085
2015-01-13,22.2877
2015-01-12,22.7426
2015-01-09,22.3325
2015-01-08,22.7882
2015-01-07,23.2533
2015-01-06,23.7279
2015-01-05,22.0443
2015-01-02,22.0660
2014-12-31,21.8295
2014-12-30,20.7941
2014-12-29,21.2185
2014-12-26,21.6515
2014-12-24,22.0934
2014-12-23,22.5443
2014-12-22,23.0043
2014-12-19,23.4738
2014-12-18,23.9529
2014-12-17,24.4417
2014-12-16,24.5034
2014-12-15,25.0035
2014-12-12,25.5137
2014-12-11,23.8756
2014-12-10,22.9891
2014-12-09,20.6036
2014-12-08,19.1239
2014-12-05,18.0334
2014-12-04,18.4014
2014-12-03,18.3202
2014-12-02,18.4086
2014-12-01,18.3868
2014-11-28,17.1167
2014-11-26,17.4660
2014-11-25,17.5102
2014-11-24,17.8675
2014-11-21,18.2322
2014-11-20,18.6043
2014-11-19,18.9840
2014-11-18,19.3714
2014-11-17,19.7667
2014-11-14,19.9025
2014-11-13,20.3087
2014-11-12,20.7231
2014-11-11,21.1460
2014-11-10,21.5776
2014-11-07,21.6879
2014-11-06,22.1305
2014-11-05,21.8417
2014-11-04,21.9946
2014-11-03,22.4435
2014-10-31,22.9015
2014-10-30,23.3689
2014-10-29,23.3625
2014-10-28,23.8392
2014-10-27,24.3258
2014-10-24,24.8222
2014-10-23,25.3288
2014-10-22,25.5974
2014-10-21,22.9359
2014-10-20,23.4040
2014-10-17,23.8816
2014-10-16,24.3690
2014-10-15,24.8663
2014-10-14,21.4716
2014-10-13,21.9098
2014-10-10,21.2528
2014-10-09,20.9681
2014-10-08,21.3961
2014-10-07,20.8217
2014-10-06,19.3931
2014-10-03,19.7888
2014-10-02,20.1927
2014-10-01,20.1863
2014-09-30,17.9376
2014-09-29,18.3037
2014-09-26,18.6773
2014-09-25,19.0584
2014-09-24,19.2523
2014-09-23,19.6452
2014-09-22,18.7779
2014-09-19,18.7531
2014-09-18,19.1358
2014-09-17,19.5264
2014-09-16,19.9249
2014-09-15,20.3315
2014-09-12,19.9305
2014-09-11,19.8140
2014-09-10,19.9700
2014-09-09,20.2534
2014-09-08,20.6668
2014-09-05,21.0885
2014-09-04,20.4901
2014-09-03,20.9083
2014-09-02,21.3350
2014-08-29,20.4579
2014-08-28,20.2812
2014-08-27,19.6042
2014-08-26,19.6850
2014-08-25,20.0868
2014-08-22,20.4967
2014-08-21,20.9150
2014-08-20,21.3418
2014-08-19,21.7774
2014-08-18,22.2218
2014-08-15,22.6753
2014-08-14,23.1292
2014-08-13,23.6012
2014-08-12,24.0829
2014-08-11,23.9181
2014-08-08,24.4062
2014-08-07,24.9043
2014-08-06,25.4126
2014-08-05,24.9943
2014-08-04,25.5044
2014-08-01,26.0249
2014-07-31,25.8773
2014-07-30,25.2155
2014-07-29,25.3391
2014-07-28,25.8562
2014-07-25,26.1636
2014-07-24,25.2960
2014-07-23,24.0318
2014-07-22,22.2658
2014-07-21,22.7202
2014-07-18,23.1838
2014-07-17,23.6570
2014-07-16,22.9476
2014-07-15,22.3605
2014-07-14,22.4510
2014-07-11,22.9092
2014-07-10,23.3767
2014-07-09,23.1538
2014-07-08,23.6175
2014-07-07,22.4688
2014-07-03,22.9274
2014-07-02,23.3953
2014-07-01,23.8727
2014-06-30,24.3599
2014-06-27,23.6583
2014-06-26,24.1411
2014-06-25,24.6338
2014-06-24,22.7390
2014-06-23,21.7488
2014-06-20,20.9233
2014-06-19,21.3504
2014-06-18,21.7861
2014-06-17,21.6225
2014-06-16,22.0638
2014-06-13,22.5141
2014-06-12,22.8942
2014-06-11,21.4399
2014-06-10,19.7003
2014-06-09,19.0358
2014-06-06,19.4242
2014-06-05,19.8206
2014-06-04,20.2252
2014-06-03,19.7300
2014-06-02,20.1327
2014-05-30,20.5436
2014-05-29,20.6191
2014-05-28,21.0399
2014-05-27,21.4692
2014-05-23,21.9074
2014-05-22,22.3545
2014-05-21,22.8107
2014-05-20,23.2762
2014-05-19,22.6230
2014-05-16,23.0847
2014-05-15,23.0878
2014-05-14,21.6824
2014-05-13,21.9750
2014-05-12,22.4235
2014-05-09,22.8811
2014-05-08,23.0925
2014-05-07,23.5638
2014-05-06,23.3641
2014-05-05,23.8409
2014-05-02,24.3275
2014-05-01,24.8239
2014-04-30,25.3305
2014-04-29,25.8475
2014-04-28,26.3750
2014-04-25,24.6606
