Dates,MINUS_DM Values
2018-12-03,351.1483
2018-11-30,352.9129
2018-11-29,354.6863
2018-11-28,356.4687
2018-11-27,358.2600
2018-11-26,360.0603
2018-11-23,361.8696
2018-11-21,360.0804
2018-11-20,361.8898
2018-11-19,343.5993
2018-11-16,331.6920
2018-11-15,328.1338
2018-11-14,322.5751
2018-11-13,324.1960
2018-11-12,312.2010
2018-11-09,303.8765
2018-11-08,305.4035
2018-11-07,306.9382
2018-11-06,308.4806
2018-11-05,310.0307
2018-11-02,311.3165
2018-11-01,312.8809
2018-10-31,314.4532
2018-10-30,316.0333
2018-10-29,317.6214
2018-10-26,294.4365
2018-10-25,295.0904
2018-10-24,296.5733
2018-10-23,298.0636
2018-10-22,290.1957
2018-10-19,289.9575
2018-10-18,288.9307
2018-10-17,284.6080
2018-10-16,286.0382
2018-10-15,287.4756
2018-10-12,288.9202
2018-10-11,287.6111
2018-10-10,277.4002
2018-10-09,265.1354
2018-10-08,266.4677
2018-10-05,262.2849
2018-10-04,261.4058
2018-10-03,261.3584
2018-10-02,262.6718
2018-10-01,263.9917
2018-09-28,265.3183
2018-09-27,266.6516
2018-09-26,267.9915
2018-09-25,266.8495
2018-09-24,267.7530
2018-09-21,269.0985
2018-09-20,270.4507
2018-09-19,271.8098
2018-09-18,273.1756
2018-09-17,274.5484
2018-09-14,274.4115
2018-09-13,275.7904
2018-09-12,277.1763
2018-09-11,278.5691
2018-09-10,275.7206
2018-09-07,274.4036
2018-09-06,273.7215
2018-09-05,275.0970
2018-09-04,276.4794
2018-08-31,275.6328
2018-08-30,272.9639
2018-08-29,270.9720
2018-08-28,270.9726
2018-08-27,272.3343
2018-08-24,273.7028
2018-08-23,275.0782
2018-08-22,272.2052
2018-08-21,273.5730
2018-08-20,274.9478
2018-08-17,276.3294
2018-08-16,277.7180
2018-08-15,279.1136
2018-08-14,271.1932
2018-08-13,272.5559
2018-08-10,273.9256
2018-08-09,268.8178
2018-08-08,268.7921
2018-08-07,270.1428
2018-08-06,271.5003
2018-08-03,270.3979
2018-08-02,271.4085
2018-08-01,268.4483
2018-07-31,266.3535
2018-07-30,267.6920
2018-07-27,260.3272
2018-07-26,261.6354
2018-07-25,262.9501
2018-07-24,255.4299
2018-07-23,256.7135
2018-07-20,257.4134
2018-07-19,256.5208
2018-07-18,257.8098
2018-07-17,259.1053
2018-07-16,260.4074
2018-07-13,261.7160
2018-07-12,263.0311
2018-07-11,264.3529
2018-07-10,262.2085
2018-07-09,263.5261
2018-07-06,264.8504
2018-07-05,266.1813
2018-07-03,264.7136
2018-07-02,266.0438
2018-06-29,261.5379
2018-06-28,262.8522
2018-06-27,261.7837
2018-06-26,263.0992
2018-06-25,264.4213
2018-06-22,257.0440
2018-06-21,258.3356
2018-06-20,255.5083
2018-06-19,256.7922
2018-06-18,244.7364
2018-06-15,244.9021
2018-06-14,240.9507
2018-06-13,237.8443
2018-06-12,234.4929
2018-06-11,234.8877
2018-06-08,236.0681
2018-06-07,236.6836
2018-06-06,237.8730
2018-06-05,239.0683
2018-06-04,240.2697
2018-06-01,241.4771
2018-05-31,242.6905
2018-05-30,241.5086
2018-05-29,242.7222
2018-05-25,237.7606
2018-05-24,238.9554
2018-05-23,240.1562
2018-05-22,238.5577
2018-05-21,235.9548
2018-05-18,237.1405
2018-05-17,238.3322
2018-05-16,239.5298
2018-05-15,240.7335
2018-05-14,238.4363
2018-05-11,239.6344
2018-05-10,239.5245
2018-05-09,240.7281
2018-05-08,241.9378
2018-05-07,243.1536
2018-05-04,244.3755
2018-05-03,245.6035
2018-05-02,242.1644
2018-05-01,243.1888
2018-04-30,235.5361
2018-04-27,232.5133
2018-04-26,233.1426
2018-04-25,234.3142
2018-04-24,235.4917
2018-04-23,224.4313
2018-04-20,225.5591
2018-04-19,224.3342
2018-04-18,225.4616
2018-04-17,226.5945
2018-04-16,227.7332
2018-04-13,228.8776
2018-04-12,226.3122
2018-04-11,227.4495
2018-04-10,225.4737
2018-04-09,226.6068
2018-04-06,227.7455
2018-04-05,221.1413
2018-04-04,222.2526
2018-04-03,212.5791
2018-04-02,213.6474
2018-03-29,210.0718
2018-03-28,211.1274
2018-03-27,204.6515
2018-03-26,201.2617
2018-03-23,202.2731
2018-03-22,202.6269
2018-03-21,188.0902
2018-03-20,189.0353
2018-03-19,189.9853
2018-03-16,190.9400
2018-03-15,191.8995
2018-03-14,192.8638
2018-03-13,179.0961
2018-03-12,174.5576
2018-03-09,168.7257
2018-03-08,169.5736
2018-03-07,170.4257
2018-03-06,165.0044
2018-03-05,165.8336
2018-03-02,166.6669
2018-03-01,156.8200
2018-02-28,142.3899
2018-02-27,143.1055
2018-02-26,143.8246
2018-02-23,144.5473
2018-02-22,145.2737
2018-02-21,146.0037
2018-02-20,146.7374
2018-02-16,145.4437
2018-02-15,146.1745
2018-02-14,146.9091
2018-02-13,147.6473
2018-02-12,148.3893
2018-02-09,149.1349
2018-02-08,140.1144
2018-02-07,132.4286
2018-02-06,133.0941
2018-02-05,133.7629
2018-02-02,104.4528
2018-02-01,101.7793
2018-01-31,102.2908
2018-01-30,102.8048
2018-01-29,97.6333
2018-01-26,97.0227
2018-01-25,97.5102
2018-01-24,98.0002
2018-01-23,97.8511
2018-01-22,98.3428
2018-01-19,95.2843
2018-01-18,92.5073
2018-01-17,92.9722
2018-01-16,93.4394
2018-01-12,93.9089
2018-01-11,94.3808
2018-01-10,94.8551
2018-01-09,95.3318
2018-01-08,95.8108
2018-01-05,96.2923
2018-01-04,96.7762
2018-01-03,97.2625
2018-01-02,97.7512
2017-12-29,98.2424
2017-12-28,98.7361
2017-12-27,99.2323
2017-12-26,99.7309
2017-12-22,100.2321
2017-12-21,99.6632
2017-12-20,97.3105
2017-12-19,97.7995
2017-12-18,98.2909
2017-12-15,98.7848
2017-12-14,99.2812
2017-12-13,99.7801
2017-12-12,100.2816
2017-12-11,100.7855
2017-12-08,97.7871
2017-12-07,98.2785
2017-12-06,98.7724
2017-12-05,98.4496
2017-12-04,97.8527
2017-12-01,98.3444
2017-11-30,98.8386
2017-11-29,99.3353
2017-11-28,99.8344
2017-11-27,100.3361
2017-11-24,100.8403
2017-11-22,101.3471
2017-11-21,101.8563
2017-11-20,102.3682
2017-11-17,102.8826
2017-11-16,102.1451
2017-11-15,102.6584
2017-11-14,103.1743
2017-11-13,103.4151
2017-11-10,103.9347
2017-11-09,104.4570
2017-11-08,100.8632
2017-11-07,101.3701
2017-11-06,101.8795
2017-11-03,102.3914
2017-11-02,102.9060
2017-11-01,103.4231
2017-10-31,102.7713
2017-10-30,103.2877
2017-10-27,103.8067
2017-10-26,102.8902
2017-10-25,103.4072
2017-10-24,95.6025
2017-10-23,96.0829
2017-10-20,96.5657
2017-10-19,97.0510
2017-10-18,96.9386
2017-10-17,97.4258
2017-10-16,94.6485
2017-10-13,94.1240
2017-10-12,94.5970
2017-10-11,95.0723
2017-10-10,95.5501
2017-10-09,96.0303
2017-10-06,96.5128
2017-10-05,96.9978
2017-10-04,97.4852
2017-10-03,97.3846
2017-10-02,97.8740
2017-09-29,98.3658
2017-09-28,98.8601
2017-09-27,96.6891
2017-09-26,97.1749
2017-09-25,97.6633
2017-09-22,93.7442
2017-09-21,94.2153
2017-09-20,94.6887
2017-09-19,95.1645
2017-09-18,95.6428
2017-09-15,96.1234
2017-09-14,96.6064
2017-09-13,97.0919
2017-09-12,95.8082
2017-09-11,95.9468
2017-09-08,96.4289
2017-09-07,96.9135
2017-09-06,97.3529
2017-09-05,96.0420
2017-09-01,93.7244
2017-08-31,94.1954
2017-08-30,94.1068
2017-08-29,94.5797
2017-08-28,95.0549
2017-08-25,94.5906
2017-08-24,94.1135
2017-08-23,94.0245
2017-08-22,94.4970
2017-08-21,94.9719
2017-08-18,95.2430
2017-08-17,95.0705
2017-08-16,93.4910
2017-08-15,93.9608
2017-08-14,94.4329
2017-08-11,94.9075
2017-08-10,94.4605
2017-08-09,92.8493
2017-08-08,90.0864
2017-08-07,90.5391
2017-08-04,90.9941
2017-08-03,91.4514
2017-08-02,90.1690
2017-08-01,89.4150
2017-07-31,87.3414
2017-07-28,87.7803
2017-07-27,88.2214
2017-07-26,88.6647
2017-07-25,89.1103
2017-07-24,89.5580
2017-07-21,90.0081
2017-07-20,90.4604
2017-07-19,90.9150
2017-07-18,91.3718
2017-07-17,90.8559
2017-07-14,91.3124
2017-07-13,91.7713
2017-07-12,91.3141
2017-07-11,91.7730
2017-07-10,92.2342
2017-07-07,92.6977
2017-07-06,93.1635
2017-07-05,93.6316
2017-07-03,94.1021
2017-06-30,94.5750
2017-06-29,95.0503
2017-06-28,92.8298
2017-06-27,93.2963
2017-06-26,92.7711
2017-06-23,93.2372
2017-06-22,93.7058
2017-06-21,94.1767
2017-06-20,93.9399
2017-06-19,94.4119
2017-06-16,94.8864
2017-06-15,95.3632
2017-06-14,95.8424
2017-06-13,96.3240
2017-06-12,96.8080
2017-06-09,96.1585
2017-06-08,96.6417
2017-06-07,97.1273
2017-06-06,97.3386
2017-06-05,95.8160
2017-06-02,96.2974
2017-06-01,96.7814
2017-05-31,95.1944
2017-05-30,95.6728
2017-05-26,96.0778
2017-05-25,96.5606
2017-05-24,97.0458
2017-05-23,97.5335
2017-05-22,98.0236
2017-05-19,98.5162
2017-05-18,99.0112
2017-05-17,96.4708
2017-05-16,93.7746
2017-05-15,94.0187
2017-05-12,94.1598
2017-05-11,94.6329
2017-05-10,95.1085
2017-05-09,89.4907
2017-05-08,89.9404
2017-05-05,90.3924
2017-05-04,90.8466
2017-05-03,91.3031
2017-05-02,91.4989
2017-05-01,91.9587
2017-04-28,91.2747
2017-04-27,91.7333
2017-04-26,92.1943
2017-04-25,90.3842
2017-04-24,90.8384
2017-04-21,91.2948
2017-04-20,91.7536
2017-04-19,92.2147
2017-04-18,92.6781
2017-04-17,93.1438
2017-04-13,93.6119
2017-04-12,93.7290
2017-04-11,93.2417
2017-04-10,93.2218
2017-04-07,93.6902
2017-04-06,94.1610
2017-04-05,94.6342
2017-04-04,95.1098
2017-04-03,95.5877
2017-03-31,94.8374
2017-03-30,94.9288
2017-03-29,95.4058
2017-03-28,95.8853
2017-03-27,96.3671
2017-03-24,95.8944
2017-03-23,94.6653
2017-03-22,95.1410
2017-03-21,95.6191
2017-03-20,92.6800
2017-03-17,93.1458
2017-03-16,93.6138
2017-03-15,94.0843
2017-03-14,94.5570
2017-03-13,95.0322
2017-03-10,94.7112
2017-03-09,93.6277
2017-03-08,92.3039
2017-03-07,92.7678
2017-03-06,93.2339
2017-03-03,92.7442
2017-03-02,91.7823
2017-03-01,92.2436
2017-02-28,92.7071
2017-02-27,93.1730
2017-02-24,93.6412
2017-02-23,94.1117
2017-02-22,94.5846
2017-02-21,95.0599
2017-02-17,95.5376
2017-02-16,96.0177
2017-02-15,96.5002
2017-02-14,96.9852
2017-02-13,97.4725
2017-02-10,97.9623
2017-02-09,98.4546
2017-02-08,98.9493
2017-02-07,99.4466
2017-02-06,99.9463
2017-02-03,100.4486
2017-02-02,100.9533
2017-02-01,99.3185
2017-01-31,99.8176
2017-01-30,99.7604
2017-01-27,97.2907
2017-01-26,97.5560
2017-01-25,98.0463
2017-01-24,98.5390
2017-01-23,99.0341
2017-01-20,98.6563
2017-01-19,99.1521
2017-01-18,99.6503
2017-01-17,99.7041
2017-01-13,99.1713
2017-01-12,99.6696
2017-01-11,98.6710
2017-01-10,98.8967
2017-01-09,99.3937
2017-01-06,99.8932
2017-01-05,100.3951
2017-01-04,100.8996
2017-01-03,101.4067
2016-12-30,101.9163
2016-12-29,102.2421
2016-12-28,101.9643
2016-12-27,101.6384
2016-12-23,102.1492
2016-12-22,102.6625
2016-12-21,103.1784
2016-12-20,103.6969
2016-12-19,104.2180
2016-12-16,104.7417
2016-12-15,105.2680
2016-12-14,104.7539
2016-12-13,104.6283
2016-12-12,105.1541
2016-12-09,105.6825
2016-12-08,106.2136
2016-12-07,106.7473
2016-12-06,107.2837
2016-12-05,106.1185
2016-12-02,106.6517
2016-12-01,107.1877
2016-11-30,107.5680
2016-11-29,108.1085
2016-11-28,108.6518
2016-11-25,108.5318
2016-11-23,109.0772
2016-11-22,109.6254
2016-11-21,110.1762
2016-11-18,110.7299
2016-11-17,110.7834
2016-11-16,110.2783
2016-11-15,109.8546
2016-11-14,109.4566
2016-11-11,110.0067
2016-11-10,110.5595
2016-11-09,111.1150
2016-11-08,111.6734
2016-11-07,112.2346
2016-11-04,112.7986
2016-11-03,112.8606
2016-11-02,112.2816
2016-11-01,111.7182
2016-10-31,112.2796
2016-10-28,112.8212
2016-10-27,113.3881
2016-10-26,113.9579
2016-10-25,114.5306
2016-10-24,115.1061
2016-10-21,115.6845
2016-10-20,115.1105
2016-10-19,115.6890
2016-10-18,116.2703
2016-10-17,116.8546
2016-10-14,117.3032
2016-10-13,117.8926
2016-10-12,116.9970
2016-10-11,117.3354
2016-10-10,116.7059
2016-10-07,117.2923
2016-10-06,116.8281
2016-10-05,117.4152
2016-10-04,118.0052
2016-10-03,118.5982
2016-09-30,118.7042
2016-09-29,119.3007
2016-09-28,119.9002
2016-09-27,120.5027
2016-09-26,120.5814
2016-09-23,120.6513
2016-09-22,121.1097
2016-09-21,121.7183
2016-09-20,122.3299
2016-09-19,122.9446
2016-09-16,123.5625
2016-09-15,123.6329
2016-09-14,123.8804
2016-09-13,123.6526
2016-09-12,124.2739
2016-09-09,122.8558
2016-09-08,120.7096
2016-09-07,120.8633
2016-09-06,121.4706
2016-09-02,122.0810
2016-09-01,122.6945
2016-08-31,122.5901
2016-08-30,121.7828
2016-08-29,120.8790
2016-08-26,121.4864
2016-08-25,122.0969
2016-08-24,122.1097
2016-08-23,122.1952
2016-08-22,122.8092
2016-08-19,123.4263
2016-08-18,123.4088
2016-08-17,124.0290
2016-08-16,124.6522
2016-08-15,125.2786
2016-08-12,125.9082
2016-08-11,126.5409
2016-08-10,127.1768
2016-08-09,127.8158
2016-08-08,128.4581
2016-08-05,129.1036
2016-08-04,129.7524
2016-08-03,129.7948
2016-08-02,130.4470
2016-08-01,129.8650
2016-07-29,130.5176
2016-07-28,130.9443
2016-07-27,128.7055
2016-07-26,129.3522
2016-07-25,130.0022
2016-07-22,130.6555
2016-07-21,129.0570
2016-07-20,128.7796
2016-07-19,129.4267
2016-07-18,130.0771
2016-07-15,130.7308
2016-07-14,131.3877
2016-07-13,132.0480
2016-07-12,131.8315
2016-07-11,132.0631
2016-07-08,132.7267
2016-07-07,133.3937
2016-07-06,134.0640
2016-07-05,132.2901
2016-07-01,130.6356
2016-06-30,131.2920
2016-06-29,131.9518
2016-06-28,132.6148
2016-06-27,133.2813
2016-06-24,130.4125
2016-06-23,125.0908
2016-06-22,125.7194
2016-06-21,126.3512
2016-06-20,126.9861
2016-06-17,127.6243
2016-06-16,128.2656
2016-06-15,126.0958
2016-06-14,126.7295
2016-06-13,126.1012
2016-06-10,126.2857
2016-06-09,125.4994
2016-06-08,126.1301
2016-06-07,126.7639
2016-06-06,127.4009
2016-06-03,128.0411
2016-06-02,128.6845
2016-06-01,129.3312
2016-05-31,128.8260
2016-05-27,126.9157
2016-05-26,127.5535
2016-05-25,128.1945
2016-05-24,128.8387
2016-05-23,129.4861
2016-05-20,128.9160
2016-05-19,129.5638
2016-05-18,127.2291
2016-05-17,126.3853
2016-05-16,127.0204
2016-05-13,127.3286
2016-05-12,126.5201
2016-05-11,127.1558
2016-05-10,127.7948
2016-05-09,128.4370
2016-05-06,129.0824
2016-05-05,129.7311
2016-05-04,130.3830
2016-05-03,130.1926
2016-05-02,129.2390
2016-04-29,129.8884
2016-04-28,129.0044
2016-04-27,129.6527
2016-04-26,130.3042
2016-04-25,130.9590
2016-04-22,130.5351
2016-04-21,131.1910
2016-04-20,131.8503
2016-04-19,129.1304
2016-04-18,129.7793
2016-04-15,130.4315
2016-04-14,131.0869
2016-04-13,131.7456
2016-04-12,132.4077
2016-04-11,132.1638
2016-04-08,132.8279
2016-04-07,133.4954
2016-04-06,134.1662
2016-04-05,134.8404
2016-04-04,135.5180
2016-04-01,136.1990
2016-03-31,136.7561
2016-03-30,134.9247
2016-03-29,135.6027
2016-03-28,134.1282
2016-03-24,134.8023
2016-03-23,133.0156
2016-03-22,131.8291
2016-03-21,132.4915
2016-03-18,133.1573
2016-03-17,133.8265
2016-03-16,134.4989
2016-03-15,135.1748
2016-03-14,135.8541
2016-03-11,136.5368
2016-03-10,137.2229
2016-03-09,137.3669
2016-03-08,138.0572
2016-03-07,138.7509
2016-03-04,139.4482
2016-03-03,140.1489
2016-03-02,140.6259
2016-03-01,141.3325
2016-02-29,142.0427
2016-02-26,142.7565
2016-02-25,143.4739
2016-02-24,144.1949
2016-02-23,141.8098
2016-02-22,142.4315
2016-02-19,143.1472
2016-02-18,141.8116
2016-02-17,142.5242
2016-02-16,143.2404
2016-02-12,143.9602
2016-02-11,144.6837
2016-02-10,132.5265
2016-02-09,133.1924
2016-02-08,133.8617
2016-02-05,131.1293
2016-02-04,131.7072
2016-02-03,132.3690
2016-02-02,133.0342
2016-02-01,132.5496
2016-01-29,133.2157
2016-01-28,133.8851
2016-01-27,134.5579
2016-01-26,126.6943
2016-01-25,127.3309
2016-01-22,127.9708
2016-01-21,128.6139
2016-01-20,129.2602
2016-01-19,125.1443
2016-01-15,125.7732
2016-01-14,125.2306
2016-01-13,124.1159
2016-01-12,123.0370
2016-01-11,123.6553
2016-01-08,123.4839
2016-01-07,121.6632
2016-01-06,117.9957
2016-01-05,116.3276
2016-01-04,116.9121
2015-12-31,112.9324
2015-12-30,112.1397
2015-12-29,112.7032
2015-12-28,113.2696
2015-12-24,113.8388
2015-12-23,114.4108
2015-12-22,114.9857
2015-12-21,115.5636
2015-12-18,116.1443
2015-12-17,110.7735
2015-12-16,111.3301
2015-12-15,111.8896
2015-12-14,112.4518
2015-12-11,110.9811
2015-12-10,111.1424
2015-12-09,111.7009
2015-12-08,110.1191
2015-12-07,108.2673
2015-12-04,108.8114
2015-12-03,109.3581
2015-12-02,108.0160
2015-12-01,108.4777
2015-11-30,109.0228
2015-11-27,108.3816
2015-11-25,108.2956
2015-11-24,108.8398
2015-11-23,108.9408
2015-11-20,108.2181
2015-11-19,108.7619
2015-11-18,109.3085
2015-11-17,109.8578
2015-11-16,110.4098
2015-11-13,110.9646
2015-11-12,111.5222
2015-11-11,109.4432
2015-11-10,109.9932
2015-11-09,109.5100
2015-11-06,109.3126
2015-11-05,109.4295
2015-11-04,109.3578
2015-11-03,109.9074
2015-11-02,110.0836
2015-10-30,110.6368
2015-10-29,111.1928
2015-10-28,111.7515
2015-10-27,111.5341
2015-10-26,112.0946
2015-10-23,112.6578
2015-10-22,113.2240
2015-10-21,113.7929
2015-10-20,114.3648
2015-10-19,114.9395
2015-10-16,115.4006
2015-10-15,115.9805
2015-10-14,116.5634
2015-10-13,111.9115
2015-10-12,112.4738
2015-10-09,113.0390
2015-10-08,113.6071
2015-10-07,114.1779
2015-10-06,114.7517
2015-10-05,115.3283
2015-10-02,115.9079
2015-10-01,116.4903
2015-09-30,116.5019
2015-09-29,117.0873
2015-09-28,117.1743
2015-09-25,116.6440
2015-09-24,117.2301
2015-09-23,113.8529
2015-09-22,113.6103
2015-09-21,112.0145
2015-09-18,112.5774
2015-09-17,110.8690
2015-09-16,111.4261
2015-09-15,111.9861
2015-09-14,112.5488
2015-09-11,113.1144
2015-09-10,113.6828
2015-09-09,114.2541
2015-09-08,114.8282
2015-09-04,115.4052
2015-09-03,114.3512
2015-09-02,114.9258
2015-09-01,115.5033
2015-08-31,112.9949
2015-08-28,113.1419
2015-08-27,113.7104
2015-08-26,114.2819
2015-08-25,114.6771
2015-08-24,115.2533
2015-08-21,101.2208
2015-08-20,96.8588
2015-08-19,92.4929
2015-08-18,91.6147
2015-08-17,92.0751
2015-08-14,91.7947
2015-08-13,92.2559
2015-08-12,92.7195
2015-08-11,90.1234
2015-08-10,90.1287
2015-08-07,90.5816
2015-08-06,89.4968
2015-08-05,89.6332
2015-08-04,90.0836
2015-08-03,90.5363
2015-07-31,90.3684
2015-07-30,90.8225
2015-07-29,91.1326
2015-07-28,91.5906
2015-07-27,90.9031
2015-07-24,88.5305
2015-07-23,87.3649
2015-07-22,87.8040
2015-07-21,88.2452
2015-07-20,87.1849
2015-07-17,87.5251
2015-07-16,86.4080
2015-07-15,86.8422
2015-07-14,87.2786
2015-07-13,87.7172
2015-07-10,88.1580
2015-07-09,88.6010
2015-07-08,89.0462
2015-07-07,89.4937
2015-07-06,89.9434
2015-07-02,89.6124
2015-07-01,90.0627
2015-06-30,90.5153
2015-06-29,90.8456
2015-06-26,88.3570
2015-06-25,88.4007
2015-06-24,88.6936
2015-06-23,87.9916
2015-06-22,87.2860
2015-06-19,87.7246
2015-06-18,88.1654
2015-06-17,88.6085
2015-06-16,89.0537
2015-06-15,89.5012
2015-06-12,89.9510
2015-06-11,89.8158
2015-06-10,90.2671
2015-06-09,90.7207
2015-06-08,90.9097
2015-06-05,91.3665
2015-06-04,91.0249
2015-06-03,89.7562
2015-06-02,90.2072
2015-06-01,90.6605
2015-05-29,91.0716
2015-05-28,90.4082
2015-05-27,90.8625
2015-05-26,91.3191
2015-05-22,89.4291
2015-05-21,88.7218
2015-05-20,89.1676
2015-05-19,89.0552
2015-05-18,89.5027
2015-05-15,89.9169
2015-05-14,90.0928
2015-05-13,90.5455
2015-05-12,91.0005
2015-05-11,90.4613
2015-05-08,90.9159
2015-05-07,91.3728
2015-05-06,91.8319
2015-05-05,91.4678
2015-05-04,91.1229
2015-05-01,90.9974
2015-04-30,91.4546
2015-04-29,89.1295
2015-04-28,89.4801
2015-04-27,88.4269
2015-04-24,88.5972
2015-04-23,87.5307
2015-04-22,87.9706
2015-04-21,85.6279
2015-04-20,86.0582
2015-04-17,86.4907
2015-04-16,85.5020
2015-04-15,84.9062
2015-04-14,85.3328
2015-04-13,84.5496
2015-04-10,84.9745
2015-04-09,85.4015
2015-04-08,85.3324
2015-04-07,85.7612
2015-04-06,86.1922
2015-04-02,86.6253
2015-04-01,87.0606
2015-03-31,84.7399
2015-03-30,85.1304
2015-03-27,85.5582
2015-03-26,85.9881
2015-03-25,84.5019
2015-03-24,82.0799
2015-03-23,81.2017
2015-03-20,80.1334
2015-03-19,80.5361
2015-03-18,80.9408
2015-03-17,81.3475
2015-03-16,81.7563
2015-03-13,82.1671
2015-03-12,81.2628
2015-03-11,81.6712
2015-03-10,80.9765
2015-03-09,80.7381
2015-03-06,81.1438
2015-03-05,80.2255
2015-03-04,80.6287
2015-03-03,80.8835
2015-03-02,81.2900
2015-02-27,81.6985
2015-02-26,81.7908
2015-02-25,81.0260
2015-02-24,80.4873
2015-02-23,80.7591
2015-02-20,80.7760
2015-02-19,81.1819
2015-02-18,81.5898
2015-02-17,81.9998
2015-02-13,82.4119
2015-02-12,82.8260
2015-02-11,83.2422
2015-02-10,83.6605
2015-02-09,84.0809
2015-02-06,82.6847
2015-02-05,83.1002
2015-02-04,83.5178
2015-02-03,83.9375
2015-02-02,84.3592
2015-01-30,83.6234
2015-01-29,84.0436
2015-01-28,84.4659
2015-01-27,84.8904
2015-01-26,82.8656
2015-01-23,82.3418
2015-01-22,82.7556
2015-01-21,83.1715
2015-01-20,83.5894
2015-01-16,84.0095
2015-01-15,83.9132
2015-01-14,84.3349
2015-01-13,83.6868
2015-01-12,84.1073
2015-01-09,83.6689
2015-01-08,84.0894
2015-01-07,84.5119
2015-01-06,84.9366
2015-01-05,83.2283
2015-01-02,83.2248
2014-12-31,82.9665
2014-12-30,81.9249
2014-12-29,82.3366
2014-12-26,82.7503
2014-12-24,83.1662
2014-12-23,83.5841
2014-12-22,84.0041
2014-12-19,84.4262
2014-12-18,84.8505
2014-12-17,85.2769
2014-12-16,85.2749
2014-12-15,85.7034
2014-12-12,86.1341
2014-12-11,84.4406
2014-12-10,83.5118
2014-12-09,81.1199
2014-12-08,79.6560
2014-12-05,78.5978
2014-12-04,78.9927
2014-12-03,78.9398
2014-12-02,79.0553
2014-12-01,79.0611
2014-11-28,77.8378
2014-11-26,78.2290
2014-11-25,78.3146
2014-11-24,78.7081
2014-11-21,79.1036
2014-11-20,79.5011
2014-11-19,79.9006
2014-11-18,80.3022
2014-11-17,80.7057
2014-11-14,80.8476
2014-11-13,81.2539
2014-11-12,81.6622
2014-11-11,82.0726
2014-11-10,82.4850
2014-11-07,82.5744
2014-11-06,82.9894
2014-11-05,82.6771
2014-11-04,82.8042
2014-11-03,83.2203
2014-10-31,83.6384
2014-10-30,84.0587
2014-10-29,84.0051
2014-10-28,84.4272
2014-10-27,84.8515
2014-10-24,85.2779
2014-10-23,85.7064
2014-10-22,85.8925
2014-10-21,83.1883
2014-10-20,83.6063
2014-10-17,84.0264
2014-10-16,84.4487
2014-10-15,84.8730
2014-10-14,81.4562
2014-10-13,81.8655
2014-10-10,81.1894
2014-10-09,80.8898
2014-10-08,81.2963
2014-10-07,80.7090
2014-10-06,79.2890
2014-10-03,79.6874
2014-10-02,80.0879
2014-10-01,80.0781
2014-09-30,77.8600
2014-09-29,78.2513
2014-09-26,78.6445
2014-09-25,79.0397
2014-09-24,79.2447
2014-09-23,79.6429
2014-09-22,78.7940
2014-09-19,78.7882
2014-09-18,79.1841
2014-09-17,79.5820
2014-09-16,79.9819
2014-09-15,80.3838
2014-09-12,79.9842
2014-09-11,79.8707
2014-09-10,80.0275
2014-09-09,80.3074
2014-09-08,80.7109
2014-09-05,81.1165
2014-09-04,80.5109
2014-09-03,80.9155
2014-09-02,81.3221
2014-08-29,80.4379
2014-08-28,80.2569
2014-08-27,79.5858
2014-08-26,79.6713
2014-08-25,80.0716
2014-08-22,80.4740
2014-08-21,80.8784
2014-08-20,81.2848
2014-08-19,81.6933
2014-08-18,82.1038
2014-08-15,82.5164
2014-08-14,82.9223
2014-08-13,83.3390
2014-08-12,83.7578
2014-08-11,83.5323
2014-08-08,83.9521
2014-08-07,84.3739
2014-08-06,84.7979
2014-08-05,84.3013
2014-08-04,84.7249
2014-08-01,85.1507
2014-07-31,84.9101
2014-07-30,84.1648
2014-07-29,84.2026
2014-07-28,84.6257
2014-07-25,84.8340
2014-07-24,83.8799
2014-07-23,82.5478
2014-07-22,80.7401
2014-07-21,81.1459
2014-07-18,81.5536
2014-07-17,81.9635
2014-07-16,81.2012
2014-07-15,80.5696
2014-07-14,80.6142
2014-07-11,81.0193
2014-07-10,81.4264
2014-07-09,81.1461
2014-07-08,81.5452
2014-07-07,80.3489
2014-07-03,80.7527
2014-07-02,81.1585
2014-07-01,81.5663
2014-06-30,81.9762
2014-06-27,81.2075
2014-06-26,81.6155
2014-06-25,82.0257
2014-06-24,80.0765
2014-06-23,79.0465
2014-06-20,78.1936
2014-06-19,78.5865
2014-06-18,78.9814
2014-06-17,78.7793
2014-06-16,79.1752
2014-06-13,79.5730
2014-06-12,79.8948
2014-06-11,78.4037
2014-06-10,76.6534
2014-06-09,75.9880
2014-06-06,76.3699
2014-06-05,76.7536
2014-06-04,77.1393
2014-06-03,76.6328
2014-06-02,77.0179
2014-05-30,77.4049
2014-05-29,77.4553
2014-05-28,77.8445
2014-05-27,78.2357
2014-05-23,78.6288
2014-05-22,79.0239
2014-05-21,79.4210
2014-05-20,79.8201
2014-05-19,79.1100
2014-05-16,79.5076
2014-05-15,79.4461
2014-05-14,77.9971
2014-05-13,78.2414
2014-05-12,78.6346
2014-05-09,79.0298
2014-05-08,79.1751
2014-05-07,79.5730
2014-05-06,79.3026
2014-05-05,79.7011
2014-05-02,80.1016
2014-05-01,80.5041
2014-04-30,80.9086
2014-04-29,81.3152
2014-04-28,81.7238
2014-04-25,79.9158
2014-04-24,80.2656
2014-04-23,79.8920
2014-04-22,80.2934
